"fantasyPointsRank","playerName","teamName","position","byeWeek","games","fantasyPoints","salary","passComp","passAtt","passYds","passTd","passInt","passSacked","rushAtt","rushYds","rushTd","recvTargets","recvReceptions","recvYds","recvTd","fumbles","fumblesLost","twoPt","returnYds","returnTd","fgMade019","fgAtt019","fgMade2029","fgAtt2029","fgMade3039","fgAtt3039","fgMade4049","fgAtt4049","fgMade50plus","fgAtt50plus","patMade","patAtt","dstSacks","dstSafeties","dstInt","dstFumblesForced","dstFumblesRecovered","dstTd","dstReturnYds","dstReturnTd","dstPts0","dstPts16","dstPts713","dstPts1420","dstPts2127","dstPts2834","dstPts35plus","idpTacklesSolo","idpTacklesAssist","idpSacks","idpTacklesForLoss","idpPassDefended","idpInt","idpFumblesForced","idpFumblesRecovered","idpSafeties","idpTd"
"1","Christian McCaffrey","SF","rb","9","NYJ","22.7","0","0","0","0","0","0","0","18.1786","82.963","0.6978","5.2326","4.3281","35.1235","0.241","0.1438","0.0719","0.0005","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2","Tyreek Hill","MIA","wr","6","JAX","19.8","0","0","0","0","0","0","0","0.3346","1.3066","0.0188","8.8064","6.1072","87.4247","0.6045","0.057","0.0285","0.0206","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3","Ja'Marr Chase","CIN","wr","12","NE","19.8","0","0","0","0","0","0","0","0.1886","0.993","0.0071","9.6397","6.8417","83.4899","0.5905","0.0912","0.0456","0.0068","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4","Bijan Robinson","ATL","rb","12","PIT","17.6","0","0","0","0","0","0","0","16.8332","72.6364","0.4282","4.1181","3.418","26.8446","0.1846","0.2578","0.1289","0.0061","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5","Amon-Ra St. Brown","DET","wr","5","LA","19.6","0","0","0","0","0","0","0","0.13","0.716","0.0052","9.2691","6.9971","83.1353","0.5342","0.0492","0.0246","0.0067","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6","Jonathan Taylor","IND","rb","14","HST","16.8","0","0","0","0","0","0","0","17.1735","74.8406","0.5202","3.6279","3.0608","19.5865","0.0914","0.1947","0.0974","0.0038","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7","A.J. Brown","PHI","wr","5","GB","18.7","0","0","0","0","0","0","0","0","0","0","9.0551","5.9114","86.5797","0.5201","0.0764","0.0382","0.004","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8","Jahmyr Gibbs","DET","rb","5","LA","15.8","0","0","0","0","0","0","0","11.2807","54.702","0.4754","4.2597","3.5549","27.3322","0.157","0.1371","0.0685","0.0072","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9","Puka Nacua","LA","wr","6","@DET","17.8","0","0","0","0","0","0","0","0","0","0","8.5191","5.8479","82.2937","0.4676","0.0579","0.029","0.0107","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10","Breece Hall","NYJ","rb","12","@SF","15.5","0","0","0","0","0","0","0","12.8925","57.8489","0.3099","4.6358","3.7011","29.5967","0.1327","0.1083","0.0541","0.0189","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11","Justin Jefferson","MIN","wr","6","@NYG","17.1","0","0","0","0","0","0","0","0","0","0","8.944","5.7507","80.4052","0.4005","0.044","0.022","0.0111","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12","CeeDee Lamb","DAL","wr","7","@CLV","16.9","0","0","0","0","0","0","0","0.7204","3.7646","0.0304","8.5761","5.8491","74.427","0.3926","0.0743","0.0372","0.0132","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
