"fantasyPointsRank","playerName","teamName","position","byeWeek","games","fantasyPoints","passComp","passAtt","passYds","passTd","passInt","passSacked","rushAtt","rushYds","rushTd","recvTargets","recvReceptions","recvYds","recvTd","fumbles","fumblesLost","twoPt","returnYds","returnTd","fgMade019","fgAtt019","fgMade2029","fgAtt2029","fgMade3039","fgAtt3039","fgMade4049","fgAtt4049","fgMade50plus","fgAtt50plus","patMade","patAtt","dstSacks","dstSafeties","dstInt","dstFumblesForced","dstFumblesRecovered","dstTd","dstReturnYds","dstReturnTd","dstPts0","dstPts16","dstPts713","dstPts1420","dstPts2127","dstPts2834","dstPts35plus","idpTacklesSolo","idpTacklesAssist","idpSacks","idpTacklesForLoss","idpPassDefended","idpInt","idpFumblesForced","idpFumblesRecovered","idpSafeties","idpTd"
"81","Calvin Ridley","TEN","wr","5","CIN","12.3","0","0","0","0","0","0","0","0","0","7.7147","4.5122","57.7626","0.3225","0","0","0.0176","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"82","Deebo Samuel","SF","wr","9","LA","12.2","0","0","0","0","0","0","1.8972","10.5717","0.11","5.7036","4.0927","49.7396","0.2429","0.0698","0.0356","0.0204","41.6721","0.0106","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"83","Brock Purdy","SF","qb","9","LA","19.5","23.0268","31.4324","271.6311","1.6735","0.6594","1.8559","3.9814","16.4168","0.128","0","0","0","0","0","0","0.1007","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"84","Jeremy McNichols","WAS","rb","14","@NO","9.1","0","0","0","0","0","0","4.973","23.8011","0.222","3.4345","2.8371","19.8775","0.0905","0.0978","0.0465","0.0182","34.4285","0.0088","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"85","Tyjae Spears","TEN","rb","5","CIN","9.1","0","0","0","0","0","0","9.0565","40.7135","0.2379","2.4166","1.9887","13.2228","0.0473","0.1439","0.0657","0.014","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"86","Jakobi Meyers","LV","wr","10","ATL","11.8","0","0","0","0","0","0","0","0","0","7.2409","4.9414","51.6329","0.2694","0","0","0.0166","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"87","Elijah Moore","CLV","wr","10","KC","11.8","0","0","0","0","0","0","0.2204","1.033","0.0059","7.3173","4.8679","51.2539","0.2835","0.0555","0.0303","0.0167","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"88","Antonio Gibson","NE","rb","14","@ARZ","8.8","0","0","0","0","0","0","9.3127","39.397","0.2319","2.3121","1.8806","13.1013","0.0588","0.1462","0.0666","0.0153","36.0159","0.0092","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"89","Tyrone Tracy","NYG","rb","11","BLT","8.8","0","0","0","0","0","0","9.5217","38.3498","0.3029","2.1601","1.7279","12.0461","0.0458","0.1474","0.0669","0.0143","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"90","Wan'Dale Robinson","NYG","wr","11","BLT","11.5","0","0","0","0","0","0","0.5639","2.9039","0.0199","7.1902","5.0957","43.5505","0.2699","0.0626","0.0337","0.0164","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"91","Hunter Henry","NE","te","14","@ARZ","10.9","0","0","0","0","0","0","0","0","0","6.4225","4.3947","44.4709","0.3383","0","0","0.015","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"92","Jonnu Smith","MIA","te","6","@HST","10.9","0","0","0","0","0","0","0","0","0","5.7928","4.4933","42.8865","0.3405","0","0","0.0152","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"93","Jerome Ford","CLV","rb","10","KC","8.7","0","0","0","0","0","0","8.203","31.4936","0.1511","3.0458","2.4408","17.5824","0.0797","0.1373","0.0633","0.0158","40.2843","0.0103","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"94","Xavier Worthy","KC","wr","6","@CLV","11.4","0","0","0","0","0","0","0.6566","3.6662","0.0419","6.0429","3.911","49.784","0.318","0.051","0.0272","0.0167","18.7532","0.0161","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"95","Brian Thomas Jr.","JAX","wr","12","NYJ","11.4","0","0","0","0","0","0","0","0","0","6.8546","4.3316","55.2066","0.2583","0","0","0.015","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"96","Nick Chubb","CLV","rb","10","KC","8.6","0","0","0","0","0","0","11.7291","45.1526","0.2854","1.5229","1.2161","8.7967","0.0544","0.1717","0.077","0.0163","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"97","Keenan Allen","CHI","wr","7","@MIN","11.2","0","0","0","0","0","0","0","0","0","6.9961","4.816","47.702","0.2642","0","0","0.0151","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"98","Nick Westbrook-Ikhine","TEN","wr","5","CIN","11.2","0","0","0","0","0","0","0","0","0","6.5063","3.932","49.6486","0.3791","0","0","0.0149","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"99","Jordan Addison","MIN","wr","6","CHI","11.2","0","0","0","0","0","0","0","0","0","5.9459","3.9421","49.6768","0.3757","0","0","0.0159","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100","Aaron Rodgers","NYJ","qb","12","@JAX","18.5","23.1798","32.9113","245.6418","1.9602","0.5698","1.9701","2.6803","7.6529","0.0706","0","0","0","0","0","0","0.0973","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"101","Jake Ferguson","DAL","te","7","@CAR","10.4","0","0","0","0","0","0","0","0","0","6.3376","4.696","41.3304","0.2521","0","0","0.012","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"102","Baker Mayfield","TB","qb","11","@LAC","18.4","24.245","34.8156","251.3647","1.7556","0.7945","2.4449","3.7911","13.6762","0.0974","0","0","0","0","0","0","0.0979","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"103","Khalil Shakir","BUF","wr","12","@DET","10.9","0","0","0","0","0","0","0","0","0","5.7419","4.4448","50.0012","0.2448","0","0","0.0171","14.5965","0.0126","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"104","Mark Andrews","BLT","te","14","@NYG","10.3","0","0","0","0","0","0","0","0","0","5.4122","3.9125","40.6211","0.3871","0","0","0.0191","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","Demario Douglas","NE","wr","14","@ARZ","10.8","0","0","0","0","0","0","0.451","2.5105","0.0052","6.1335","4.4899","46.9606","0.2262","0.0545","0.0294","0.0148","54.8015","0.0254","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"106","Jameis Winston","CLV","qb","10","KC","18.1","24.8794","36.0437","263.0166","1.6648","1.0283","2.7225","3.6278","14.7596","0.0519","0","0","0","0","0","0","0.0831","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"107","Rome Odunze","CHI","wr","7","@MIN","10.7","0","0","0","0","0","0","0","0","0","6.7584","4.1013","49.3898","0.2757","0","0","0.0146","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","Josh Downs","IND","wr","14","@DEN","10.7","0","0","0","0","0","0","0","0","0","6.7811","4.4824","47.4556","0.2448","0","0","0.0174","54.0345","0.0254","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"109","Tank Bigsby","JAX","rb","12","NYJ","7.8","0","0","0","0","0","0","10.4745","44.5062","0.3881","0.7652","0.6183","3.9072","0.0136","0.1483","0.066","0.0122","39.7103","0.0101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"110","Jared Goff","DET","qb","5","BUF","18","26.2178","35.0108","262.2635","1.7414","0.7145","2.0906","2.4137","7.0374","0.0569","0","0","0","0","0","0","0.1068","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"111","Quentin Johnston","LAC","wr","5","TB","10.5","0","0","0","0","0","0","0","0","0","5.8322","3.6242","48.0283","0.3422","0","0","0.0147","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"112","Sam LaPorta","DET","te","5","BUF","9.9","0","0","0","0","0","0","0","0","0","5.155","3.9337","38.2343","0.355","0","0","0.0154","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"113","Tyler Lockett","SEA","wr","10","GB","10.4","0","0","0","0","0","0","0","0","0","5.794","4.0077","47.1493","0.2809","0","0","0.0137","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"114","Jalen McMillan","TB","wr","11","@LAC","10.4","0","0","0","0","0","0","0.1817","1.1396","0.0078","6.0623","3.7454","46.6005","0.312","0.0428","0.0234","0.0168","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"115","Dalton Kincaid","BUF","te","12","@DET","9.8","0","0","0","0","0","0","0","0","0","5.6036","4.0851","39.7773","0.2904","0","0","0.0167","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"116","Justice Hill","BLT","rb","14","@NYG","7.6","0","0","0","0","0","0","3.3748","18.6432","0.1032","3.241","2.7055","18.9729","0.084","0.0748","0.0362","0.0154","30.9132","0.0079","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"117","Tua Tagovailoa","MIA","qb","6","@HST","17.7","26.3407","35.3115","257.3206","1.7532","0.7594","2.5601","2.9468","7.9307","0.0253","0","0","0","0","0","0","0.0947","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"118","Bo Nix","DEN","qb","14","IND","17.7","23.018","32.747","228.2354","1.3342","0.5739","1.7599","6.0743","22.3963","0.2387","0","0","0","0","0","0","0.0831","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"119","Stone Smartt","LAC","te","5","TB","9.6","0","0","0","0","0","0","0","0","0","5.6016","3.7902","41.1256","0.2827","0","0","0.0141","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"120","Grant Calcaterra","PHI","te","5","PIT","9.6","0","0","0","0","0","0","0","0","0","5.4123","4.1575","38.8605","0.2487","0","0","0.0187","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"121","Sam Darnold","MIN","qb","6","CHI","17.5","23.1487","32.3783","249.109","1.5694","0.8325","2.5762","3.8781","12.4245","0.1175","0","0","0","0","0","0","0.089","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"122","Tucker Kraft","GB","te","10","@SEA","9.4","0","0","0","0","0","0","0","0","0","4.8515","3.8431","35.8056","0.3312","0","0","0.0147","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"123","Russell Wilson","PIT","qb","9","@PHI","17.3","22.3493","31.3039","221.7997","1.6137","0.5554","3.179","4.4816","16.285","0.1144","0","0","0","0","0","0","0.0827","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"124","Jordan Love","GB","qb","10","@SEA","17.3","22.8966","32.9043","241.8942","1.6838","0.7949","1.2103","2.6869","9.3969","0.0867","0","0","0","0","0","0","0.1012","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"125","Ray-Ray McCloud III","ATL","wr","12","@LV","9.9","0","0","0","0","0","0","0.5518","3.3249","0.0225","5.1278","3.8642","41.4326","0.2297","0.0491","0.0263","0.0156","33.0487","0.0084","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"126","Xavier Legette","CAR","wr","11","DAL","9.9","0","0","0","0","0","0","0.4839","2.8997","0.025","6.2487","3.8039","40.8951","0.2551","0.0475","0.0255","0.0165","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"127","Zach Ertz","WAS","te","14","@NO","9.3","0","0","0","0","0","0","0","0","0","5.4584","4.0381","35.9807","0.264","0","0","0.0188","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"128","Tyler Allgeier","ATL","rb","12","@LV","7.1","0","0","0","0","0","0","8.8571","38.6691","0.2643","1.039","0.8776","6.1554","0.0306","0.1292","0.0579","0.0132","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"129","Kimani Vidal","LAC","rb","5","TB","7.1","0","0","0","0","0","0","5.5706","23.073","0.1549","2.5042","2.0013","14.4406","0.0692","0.0969","0.045","0.0127","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"130","Jaleel McLaughlin","DEN","rb","14","IND","7.1","0","0","0","0","0","0","5.3237","23.4846","0.1416","2.3934","2.0753","13.0516","0.0904","0.0944","0.044","0.0117","26.3061","0.0067","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"131","Tre Tucker","LV","wr","10","ATL","9.8","0","0","0","0","0","0","1.1007","6.0207","0.0573","5.5699","3.4166","42.3279","0.2061","0.0517","0.0269","0.0138","19.113","0.0165","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"132","Kirk Cousins","ATL","qb","12","@LV","17.2","23.2293","32.6357","245.4117","1.7233","0.7107","1.4083","2.3012","4.3343","0.0906","0","0","0","0","0","0","0.0972","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"133","Kyler Murray","ARZ","qb","11","NE","17.2","20.8938","29.3852","205.1008","1.3059","0.57","1.7734","5.3444","27.4569","0.2423","0","0","0","0","0","0","0.0863","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"134","Juwan Johnson","NO","te","12","WAS","9.2","0","0","0","0","0","0","0","0","0","5.4835","3.7878","36.4566","0.2919","0","0","0.0129","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"135","C.J. Stroud","HST","qb","14","MIA","17.1","23.0662","33.7631","253.212","1.3966","0.6615","2.3323","3.4607","13.8543","0.0838","0","0","0","0","0","0","0.0887","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"136","Romeo Doubs","GB","wr","10","@SEA","9.7","0","0","0","0","0","0","0","0","0","5.6601","3.6455","43.9706","0.2772","0","0","0.0172","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"137","Mike Gesicki","CIN","te","12","@TEN","9.1","0","0","0","0","0","0","0","0","0","5.1783","3.6797","36.2241","0.2928","0","0","0.0144","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"138","Cole Kmet","CHI","te","7","@MIN","9.1","0","0","0","0","0","0","0","0","0","5.298","3.9357","36.3969","0.2502","0","0","0.0115","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"139","Kyle Pitts","ATL","te","12","@LV","9.1","0","0","0","0","0","0","0","0","0","5.1278","3.4047","38.1107","0.3137","0","0","0.015","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"140","Devin Singletary","NYG","rb","11","BLT","6.8","0","0","0","0","0","0","6.637","26.7582","0.1769","2.0367","1.6761","11.2854","0.0426","0.1078","0.0495","0.0111","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"141","Drake Maye","NE","qb","14","@ARZ","17","22.0013","31.1138","212.6277","1.3353","0.805","2.9278","6.3438","31.4504","0.1161","0","0","0","0","0","0","0.0755","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"142","Calvin Austin III","PIT","wr","9","@PHI","9.5","0","0","0","0","0","0","0","0","0","5.3082","3.3133","41.9525","0.3285","0","0","0.0137","19.1673","0.0165","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"143","Pat Freiermuth","PIT","te","9","@PHI","8.9","0","0","0","0","0","0","0","0","0","4.6201","3.588","34.341","0.3152","0","0","0.0119","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"144","Matthew Stafford","LA","qb","6","@SF","16.8","24.7785","34.4996","253.6214","1.6502","0.6681","2.5918","0.977","4.5781","0.0174","0","0","0","0","0","0","0.102","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"145","Marquez Valdes-Scantling","NO","wr","12","WAS","9.4","0","0","0","0","0","0","0","0","0","5.6527","2.9891","47.3873","0.2808","0","0","0.0133","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"146","Kareem Hunt","KC","rb","6","@CLV","6.6","0","0","0","0","0","0","7.5513","29.6442","0.2461","1.3386","1.1298","7.9168","0.0477","0.1143","0.0517","0.0146","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"147","Adam Thielen","CAR","wr","11","DAL","9.3","0","0","0","0","0","0","0","0","0","5.7847","4.0457","38.541","0.2216","0","0","0.0148","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"148","Geno Smith","SEA","qb","10","GB","16.7","25.3271","34.709","256.3962","1.4176","0.7078","2.6235","3.0044","12.3931","0.0093","0","0","0","0","0","0","0.0833","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"149","Dalton Schultz","HST","te","14","MIA","8.6","0","0","0","0","0","0","0","0","0","5.1886","3.5745","36.1019","0.2386","0","0","0.0133","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"150","Braelon Allen","NYJ","rb","12","@JAX","6.3","0","0","0","0","0","0","6.366","25.166","0.1908","1.6232","1.3171","9.8188","0.0521","0.1003","0.0457","0.0133","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"151","Keon Coleman","BUF","wr","12","@DET","9","0","0","0","0","0","0","0","0","0","4.9809","3.1678","42.3015","0.265","0","0","0.0149","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"152","Justin Herbert","LAC","qb","5","TB","16.4","22.0987","32.0274","234.0121","1.3874","0.3962","2.1793","3.9149","11.6173","0.0872","0","0","0","0","0","0","0.0831","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"153","Parker Washington","JAX","wr","12","NYJ","8.9","0","0","0","0","0","0","0","0","0","5.8344","3.758","39.4116","0.1992","0","0","0.0128","60.5924","0.0281","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"154","Kenny McIntosh","SEA","rb","10","GB","6.1","0","0","0","0","0","0","6.3274","25.8326","0.1978","1.5379","1.2632","8.75","0.0421","0.0992","0.0452","0.0113","40.9624","0.0105","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"155","Tommy DeVito","NYG","qb","11","BLT","16","20.7919","29.8271","195.9153","1.0545","0.6295","3.7069","6.8463","32.5792","0.1917","0","0","0","0","0","0","0.0697","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"156","Caleb Williams","CHI","qb","7","@MIN","16","22.938","32.9362","215.7965","1.1233","0.6517","3.4074","5.2238","27.8242","0.1069","0","0","0","0","0","0","0.0741","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"157","Brandin Cooks","DAL","wr","7","@CAR","8.6","0","0","0","0","0","0","0.2342","1.316","0.0078","5.531","3.2308","37.8985","0.2403","0.038","0.0206","0.0107","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"158","Sterling Shepard","TB","wr","11","@LAC","8.6","0","0","0","0","0","0","0","0","0","5.1296","3.5121","36.7084","0.2272","0","0","0.014","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"159","Michael Pittman Jr.","IND","wr","14","@DEN","8.5","0","0","0","0","0","0","0","0","0","5.5006","3.4685","39.3484","0.1716","0","0","0.0141","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"160","Christian Watson","GB","wr","10","@SEA","8.5","0","0","0","0","0","0","0.2191","1.3544","0.0102","4.4135","2.6064","39.524","0.2881","0.0311","0.0168","0.0137","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"161","Isaiah Likely","BLT","te","14","@NYG","7.9","0","0","0","0","0","0","0","0","0","4.0591","2.9768","31.1889","0.2963","0","0","0.0143","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"162","Joshua Palmer","LAC","wr","5","TB","8.4","0","0","0","0","0","0","0","0","0","4.9426","3.1834","39.2906","0.215","0","0","0.0124","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"163","Alexander Mattison","LV","rb","10","ATL","5.6","0","0","0","0","0","0","4.6587","18.6725","0.1383","1.9003","1.5418","10.5323","0.0597","0.0796","0.0369","0.0087","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
