"fantasyPointsRank","playerName","teamName","position","byeWeek","games","fantasyPoints","passComp","passAtt","passYds","passTd","passInt","passSacked","rushAtt","rushYds","rushTd","recvTargets","recvReceptions","recvYds","recvTd","fumbles","fumblesLost","twoPt","returnYds","returnTd","fgMade019","fgAtt019","fgMade2029","fgAtt2029","fgMade3039","fgAtt3039","fgMade4049","fgAtt4049","fgMade50plus","fgAtt50plus","patMade","patAtt","dstSacks","dstSafeties","dstInt","dstFumblesForced","dstFumblesRecovered","dstTd","dstReturnYds","dstReturnTd","dstPts0","dstPts16","dstPts713","dstPts1420","dstPts2127","dstPts2834","dstPts35plus","idpTacklesSolo","idpTacklesAssist","idpSacks","idpTacklesForLoss","idpPassDefended","idpInt","idpFumblesForced","idpFumblesRecovered","idpSafeties","idpTd"
"81","Patrick Mahomes","KC","qb","6","TB","19.3","25.4797","35.4416","267.4445","1.9133","0.6567","1.6298","5.4089","17.8289","-0.0584","0","0","0","0","0","0","0.0991","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"82","Sterling Shepard","TB","wr","11","@KC","11.5","0","0","0","0","0","0","0","0","0","6.6439","4.4749","50.1811","0.3329","0","0","0.0161","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"83","Jordan Addison","MIN","wr","6","IND","11.5","0","0","0","0","0","0","0","0","0","6.6936","4.2349","52.6166","0.3253","0","0","0.0155","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"84","Khalil Shakir","BUF","wr","12","MIA","11.4","0","0","0","0","0","0","0","0","0","5.6202","4.5227","51.2972","0.2911","0","0","0.0186","13.8346","0.0119","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"85","Kyle Pitts","ATL","te","12","DAL","10.1","0","0","0","0","0","0","0","0","0","5.7617","3.841","44.4947","0.303","0","0","0.0158","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"86","Nick Chubb","CLV","rb","10","LAC","9.5","0","0","0","0","0","0","10.7448","46.5831","0.269","2.1125","1.6797","12.3115","0.0587","0.1634","0.0739","0.0167","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"87","Travis Etienne Jr.","JAX","rb","12","@PHI","9.5","0","0","0","0","0","0","8.3235","36.6403","0.2831","2.8207","2.2946","15.4186","0.0558","0.1373","0.0632","0.0177","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"88","Calvin Ridley","TEN","wr","5","NE","11.2","0","0","0","0","0","0","0","0","0","7.2449","4.1542","52.5728","0.2895","0","0","0.0182","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"89","Raheem Mostert","MIA","rb","6","@BUF","9.3","0","0","0","0","0","0","7.7477","35.5102","0.333","2.3472","1.9088","13.3439","0.0821","0.1254","0.0575","0.0156","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"90","Rico Dowdle","DAL","rb","7","@ATL","9.1","0","0","0","0","0","0","9.4912","38.9301","0.2253","2.3317","1.8666","13.4243","0.1073","0.1485","0.0676","0.02","31.6108","0.0081","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"91","Kirk Cousins","ATL","qb","12","DAL","18.6","24.3866","34.3963","263.998","1.826","0.7154","2.1451","2.7062","5.7732","0.1124","0","0","0","0","0","0","0.0969","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"92","Bucky Irving","TB","rb","11","@KC","9","0","0","0","0","0","0","9.4814","41.6502","0.2868","2.0354","1.6847","11.9554","0.0508","0.1464","0.0664","0.0196","31.8868","0.0081","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"93","Zach Ertz","WAS","te","14","@NYG","9.4","0","0","0","0","0","0","0","0","0","5.5081","4.0096","38.1723","0.2542","0","0","0.0158","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"94","Austin Ekeler","WAS","rb","14","@NYG","8.9","0","0","0","0","0","0","4.6189","21.7702","0.1673","3.4658","2.925","21.2749","0.1068","0.094","0.0449","0.0153","33.2565","0.0085","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"95","Alexander Mattison","LV","rb","10","@CIN","8.9","0","0","0","0","0","0","8.8243","37.3592","0.2617","2.3713","1.9158","13.0525","0.0699","0.14","0.0639","0.0133","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"96","Antonio Gibson","NE","rb","14","@TEN","8.9","0","0","0","0","0","0","10.2901","42.9795","0.2672","2.0202","1.6205","10.9814","0.0494","0.1566","0.0709","0.0149","32.4876","0.0083","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"97","Geno Smith","SEA","qb","10","LA","18.4","26.9632","36.3436","275.1543","1.597","0.7663","2.3422","3.0008","13.2377","0.046","0","0","0","0","0","0","0.0919","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"98","Jordan Love","GB","qb","10","DET","18.3","24.686","35.3833","258.6036","1.7425","0.8546","1.5532","2.7214","9.6418","0.1177","0","0","0","0","0","0","0.0946","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"99","Justice Hill","BLT","rb","14","DEN","8.7","0","0","0","0","0","0","3.2607","17.5513","0.1003","3.9951","3.3183","23.5133","0.1209","0.0799","0.0391","0.0176","33.3686","0.0085","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100","Tank Bigsby","JAX","rb","12","@PHI","8.7","0","0","0","0","0","0","9.5883","43.9773","0.352","1.5135","1.2263","8.0583","0.0356","0.1429","0.0643","0.0162","45.2528","0.0116","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"101","DeAndre Hopkins","KC","wr","6","TB","10.4","0","0","0","0","0","0","0","0","0","6.0194","3.8745","46.5039","0.3154","0","0","0.0162","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"102","Romeo Doubs","GB","wr","10","DET","10.4","0","0","0","0","0","0","0","0","0","6.0844","3.8923","47.9622","0.2856","0","0","0.0161","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"103","Dalton Schultz","HST","te","14","@NYJ","9.1","0","0","0","0","0","0","0","0","0","5.3231","3.7055","37.8174","0.271","0","0","0.0132","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"104","Jerome Ford","CLV","rb","10","LAC","8.5","0","0","0","0","0","0","8.1993","35.0483","0.1759","2.4934","2.0307","14.322","0.0818","0.1328","0.0609","0.0148","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","Jaleel McLaughlin","DEN","rb","14","@BLT","8.5","0","0","0","0","0","0","4.8314","19.3282","0.1214","3.552","3.1251","19.2813","0.1327","0.099","0.0473","0.0135","32.7966","0.0084","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"106","Xavier Legette","CAR","wr","11","NO","10.2","0","0","0","0","0","0","0","0","0","6.7839","4.2448","43.6623","0.2661","0","0","0.0131","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"107","Cole Kmet","CHI","te","7","@ARZ","8.8","0","0","0","0","0","0","0","0","0","4.9202","3.6512","35.3396","0.2609","0","0","0.0127","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","Cedric Tillman","CLV","wr","10","LAC","10.1","0","0","0","0","0","0","0","0","0","5.7834","3.7074","46.0098","0.2981","0","0","0.0138","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"109","Joe Burrow","CIN","qb","12","LV","17.9","24.3784","33.5725","245.4329","1.6995","0.6077","2.1844","3.62","12.0312","0.0821","0","0","0","0","0","0","0.0917","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"110","Bo Nix","DEN","qb","14","@BLT","17.9","23.5619","34.1414","225.4277","1.2874","0.6655","1.6801","6.3469","30.6058","0.2035","0","0","0","0","0","0","0.0777","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"111","Daniel Jones","NYG","qb","11","WAS","17.8","22.9326","32.8143","222.4081","1.2538","0.7104","2.8484","6.9048","32.8639","0.1955","0","0","0","0","0","0","0.0779","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"112","Rome Odunze","CHI","wr","7","@ARZ","10","0","0","0","0","0","0","0","0","0","6.0323","3.6813","47.763","0.2562","0","0","0.0156","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"113","Keenan Allen","CHI","wr","7","@ARZ","9.9","0","0","0","0","0","0","0","0","0","5.9312","4.2229","41.9606","0.2435","0","0","0.0153","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"114","Zach Charbonnet","SEA","rb","10","LA","8.1","0","0","0","0","0","0","5.9657","25.2889","0.2129","2.7337","2.3038","16.5077","0.055","0.1055","0.0492","0.0153","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"115","Tre Tucker","LV","wr","10","@CIN","9.8","0","0","0","0","0","0","1.0038","5.5588","0.0524","5.599","3.4709","42.3027","0.2126","0.051","0.0266","0.0127","19.074","0.0164","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"116","Jalen Coker","CAR","wr","11","NO","9.8","0","0","0","0","0","0","0","0","0","6.3999","3.9772","44.5672","0.2306","0","0","0.0123","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"117","Devin Singletary","NYG","rb","11","WAS","8","0","0","0","0","0","0","7.6064","35.8495","0.1796","2.2354","1.8382","12.5867","0.0482","0.1227","0.0562","0.0125","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"118","T.J. Hockenson","MIN","te","6","IND","8.4","0","0","0","0","0","0","0","0","0","4.9237","3.5812","34.2516","0.2291","0","0","0.0114","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"119","Tua Tagovailoa","MIA","qb","6","@BUF","17.5","25.3228","35.6332","262.8518","1.6102","0.8619","2.4685","3.224","10.5694","0.0278","0","0","0","0","0","0","0.0918","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"120","Grant Calcaterra","PHI","te","5","JAX","8.3","0","0","0","0","0","0","0","0","0","4.5018","3.4257","35.9322","0.1999","0","0","0.0167","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"121","Ray-Ray McCloud III","ATL","wr","12","DAL","9.6","0","0","0","0","0","0","0","0","0","5.4082","3.9309","41.9494","0.2452","0","0","0.0149","16.062","0.0138","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"122","Jake Bobo","SEA","wr","10","LA","9.6","0","0","0","0","0","0","0","0","0","5.4673","3.8932","41.5259","0.2552","0","0","0.0136","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"123","C.J. Stroud","HST","qb","14","@NYJ","17.4","24.1372","34.6393","254.8045","1.4844","0.6738","2.6312","3.3384","12.8191","0.0849","0","0","0","0","0","0","0.0881","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"124","Zamir White","LV","rb","10","@CIN","7.7","0","0","0","0","0","0","9.8514","40.1609","0.1775","1.7785","1.4658","9.654","0.0385","0.149","0.0673","0.0131","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"125","Elijah Moore","CLV","wr","10","LAC","9.5","0","0","0","0","0","0","0.2203","1.1443","0.0082","5.6449","3.8531","41.0114","0.2217","0.0445","0.0242","0.0137","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"126","Emanuel Wilson","GB","rb","10","DET","7.6","0","0","0","0","0","0","7.1973","30.9928","0.1871","2.2092","1.8277","12.1741","0.0617","0.117","0.0537","0.015","40.4303","0.0103","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"127","Aaron Rodgers","NYJ","qb","12","HST","17.1","23.3299","33.3384","233.0046","1.7434","0.6083","2.3159","2.804","8.6578","0.0554","0","0","0","0","0","0","0.0876","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"128","Jameis Winston","CLV","qb","10","LAC","17.1","23.4172","33.6021","245.1194","1.5762","0.9206","2.3305","3.5521","12.6404","0.0728","0","0","0","0","0","0","0.0821","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"129","Xavier Hutchinson","HST","wr","14","@NYJ","9.3","0","0","0","0","0","0","0","0","0","5.6446","3.8263","41.8396","0.2153","0","0","0.014","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"130","Hunter Henry","NE","te","14","@TEN","8","0","0","0","0","0","0","0","0","0","4.9102","3.2889","32.7151","0.2427","0","0","0.0127","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"131","Braelon Allen","NYJ","rb","12","HST","7.5","0","0","0","0","0","0","7.4378","29.1756","0.2169","2.1581","1.7001","12.2177","0.0688","0.1189","0.0544","0.0147","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"132","Caleb Williams","CHI","qb","7","@ARZ","17","22.9477","32.6871","224.4634","1.2857","0.7797","2.5744","5.2051","25.4189","0.1491","0","0","0","0","0","0","0.0878","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"133","Miles Sanders","CAR","rb","11","NO","7.3","0","0","0","0","0","0","6.2721","28.6525","0.1529","2.592","2.0716","12.3154","0.0369","0.1072","0.0496","0.0105","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"134","Demario Douglas","NE","wr","14","@TEN","9.1","0","0","0","0","0","0","0.4983","2.7817","0.0053","5.3591","3.7247","38.9432","0.1873","0.0469","0.0251","0.0144","55.733","0.0283","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"135","Kyler Murray","ARZ","qb","11","CHI","16.8","20.7401","29.5609","201.7361","1.2395","0.5709","1.8592","5.3319","27.7319","0.2356","0","0","0","0","0","0","0.0851","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"136","Gabe Davis","JAX","wr","12","@PHI","9","0","0","0","0","0","0","0","0","0","5.1941","3.0864","38.7668","0.3409","0","0","0.0126","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"137","Matthew Stafford","LA","qb","6","@SEA","16.6","24.2396","33.5851","253.6584","1.5648","0.6682","2.4815","1.095","5.4228","0.0158","0","0","0","0","0","0","0.0965","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"138","Roschon Johnson","CHI","rb","7","@ARZ","7","0","0","0","0","0","0","6.3634","26.446","0.2507","1.9546","1.5999","10.3669","0.0388","0.1033","0.0474","0.0123","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"139","Colby Parkinson","LA","te","6","@SEA","7.4","0","0","0","0","0","0","0","0","0","4.2565","3.0754","30.5669","0.2046","0","0","0.0122","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"140","Tyler Allgeier","ATL","rb","12","DAL","6.9","0","0","0","0","0","0","7.2523","33.0954","0.2117","1.4493","1.217","8.8615","0.0433","0.1112","0.0504","0.0134","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"141","Diontae Johnson","BLT","wr","14","DEN","8.7","0","0","0","0","0","0","0","0","0","5.0982","3.3237","37.4033","0.2738","0","0","0.0175","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"142","Keon Coleman","BUF","wr","12","MIA","8.7","0","0","0","0","0","0","0","0","0","4.7261","3.0111","39.7152","0.2729","0","0","0.0156","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"143","Trey Palmer","TB","wr","11","@KC","8.6","0","0","0","0","0","0","0.1935","1.1242","0.0082","4.9541","3.2478","36.9687","0.2465","0.0376","0.0205","0.0123","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"144","Jared Goff","DET","qb","5","@GB","16.4","25.1967","33.3606","243.7331","1.5334","0.6819","1.7601","2.3275","6.3919","0.0636","0","0","0","0","0","0","0.0993","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"145","Derek Carr","NO","qb","12","@CAR","16.1","21.9878","31.3743","238.71","1.5196","0.621","1.5106","1.7877","6.2283","0.045","0","0","0","0","0","0","0.1025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"146","Mark Andrews","BLT","te","14","DEN","7","0","0","0","0","0","0","0","0","0","3.7267","2.6641","27.4118","0.2641","0","0","0.0128","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"147","Hayden Hurst","LAC","te","5","@CLV","6.9","0","0","0","0","0","0","0","0","0","3.9932","2.9132","26.8372","0.2069","0","0","0.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"148","Jonnu Smith","MIA","te","6","@BUF","6.8","0","0","0","0","0","0","0","0","0","4.0342","2.9488","28.3063","0.1654","0","0","0.0101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"149","Chigoziem Okonkwo","TEN","te","5","NE","6.7","0","0","0","0","0","0","0","0","0","4.0444","2.9407","27.5245","0.1565","0","0","0.0102","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"150","Kalif Raymond","DET","wr","5","@GB","8","0","0","0","0","0","0","0.2474","1.6333","0.0154","4.3274","3.118","35.6702","0.1732","0.037","0.02","0.013","17.4152","0.015","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"151","John Metchie III","HST","wr","14","@NYJ","8","0","0","0","0","0","0","0","0","0","4.7158","3.2159","35.2494","0.2066","0","0","0.0117","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"152","Parker Washington","JAX","wr","12","@PHI","8","0","0","0","0","0","0","0","0","0","4.8157","3.303","33.743","0.2089","0","0","0.0117","64.2325","0.0279","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"153","Noah Gray","KC","te","6","TB","6.6","0","0","0","0","0","0","0","0","0","3.5387","2.7232","26.8579","0.1885","0","0","0.0095","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"154","Justin Herbert","LAC","qb","5","@CLV","15.7","22.423","31.536","222.9725","1.3645","0.5465","2.5016","3.9366","11.4934","0.0973","0","0","0","0","0","0","0.081","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"155","Dalvin Cook","DAL","rb","7","@ATL","6","0","0","0","0","0","0","6.3824","26.4859","0.1512","1.5545","1.2994","8.689","0.0414","0.1003","0.0457","0.0134","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"156","Tim Patrick","DET","wr","5","@GB","7.7","0","0","0","0","0","0","0","0","0","4.4648","2.8917","36.1157","0.2018","0","0","0.013","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"157","Nick Westbrook-Ikhine","TEN","wr","5","NE","7.7","0","0","0","0","0","0","0","0","0","4.6554","2.8366","34.6293","0.2215","0","0","0.0117","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"158","Joe Flacco","IND","qb","14","@MIN","15.5","23.4723","34.2182","229.8962","1.4505","0.8271","1.6618","3.1248","5.5911","0.1031","0","0","0","0","0","0","0.0845","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"159","Trevor Lawrence","JAX","qb","12","@PHI","15.5","23.1384","33.3875","225.8523","1.3944","0.7338","2.5085","2.2952","12.7902","0.0368","0","0","0","0","0","0","0.0815","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"160","AJ Barner","SEA","te","10","LA","6.3","0","0","0","0","0","0","0","0","0","3.3703","2.5849","25.6941","0.183","0","0","0.0084","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"161","Kimani Vidal","LAC","rb","5","@CLV","5.8","0","0","0","0","0","0","7.3591","29.3991","0.1889","1.1363","0.9073","6.4784","0.0319","0.1093","0.0492","0.0108","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"162","Drake Maye","NE","qb","14","@TEN","15.4","18.4495","27.1711","174.9819","1.0695","0.6823","2.9324","6.111","35.1096","0.1874","0","0","0","0","0","0","0.0734","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"163","Robert Woods","HST","wr","14","@NYJ","7.6","0","0","0","0","0","0","0","0","0","4.6443","3.1963","33.8294","0.1741","0","0","0.0116","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
