"fantasyPointsRank","playerName","teamName","position","byeWeek","games","fantasyPoints","salary","passComp","passAtt","passYds","passTd","passInt","passSacked","rushAtt","rushYds","rushTd","recvTargets","recvReceptions","recvYds","recvTd","fumbles","fumblesLost","twoPt","returnYds","returnTd","fgMade019","fgAtt019","fgMade2029","fgAtt2029","fgMade3039","fgAtt3039","fgMade4049","fgAtt4049","fgMade50plus","fgAtt50plus","patMade","patAtt","dstSacks","dstSafeties","dstInt","dstFumblesForced","dstFumblesRecovered","dstTd","dstReturnYds","dstReturnTd","dstPts0","dstPts16","dstPts713","dstPts1420","dstPts2127","dstPts2834","dstPts35plus","idpTacklesSolo","idpTacklesAssist","idpSacks","idpTacklesForLoss","idpPassDefended","idpInt","idpFumblesForced","idpFumblesRecovered","idpSafeties","idpTd"
"1","Christian McCaffrey","SF","rb","9","@GB","19.8","0","0","0","0","0","0","0","15.1269","71.0618","0.6459","5.6646","4.5048","29.2176","0.1688","0.2531","0.1168","0.031","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2","Saquon Barkley","PHI","rb","5","@LA","19.4","0","0","0","0","0","0","0","18.5038","81.6531","0.731","3.9256","3.1609","23.4629","0.1335","0.2843","0.1289","0.0388","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3","De'Von Achane","MIA","rb","6","NE","18.2","0","0","0","0","0","0","0","12.2774","56.6328","0.4732","5.7627","4.8412","34.1742","0.2163","0.2182","0.1018","0.0314","31.636","0.0081","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4","A.J. Brown","PHI","wr","5","@LA","21.1","0","0","0","0","0","0","0","0","0","0","10.5819","7.0882","94.3509","0.5252","0","0","0.0353","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5","Joe Mixon","HST","rb","14","TEN","17.3","0","0","0","0","0","0","0","19.7812","79.6912","0.7353","2.7267","2.2501","15.6075","0.0926","0.2918","0.1311","0.0289","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6","Kyren Williams","LA","rb","6","PHI","16.8","0","0","0","0","0","0","0","17.4642","74.0377","0.6519","3.1015","2.5543","17.2338","0.1302","0.2637","0.1191","0.031","17.0896","0.0147","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7","Josh Jacobs","GB","rb","10","SF","16.6","0","0","0","0","0","0","0","17.8831","77.1906","0.5468","3.4312","2.7915","19.3118","0.0777","0.272","0.123","0.0316","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8","Jonathan Taylor","IND","rb","14","DET","16.4","0","0","0","0","0","0","0","17.9607","77.3358","0.6086","3.2649","2.5825","17.0538","0.054","0.2707","0.1222","0.025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9","Justin Jefferson","MIN","wr","6","@CHI","18.7","0","0","0","0","0","0","0","0","0","0","9.8724","6.698","83.6988","0.4459","0","0","0.0238","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10","Amon-Ra St. Brown","DET","wr","5","@IND","18.6","0","0","0","0","0","0","0","0.134","0.8515","0.009","9.057","6.9492","75.74","0.5312","0.0767","0.0421","0.0295","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
