"fantasyPointsRank","playerName","teamName","position","byeWeek","games","fantasyPoints","salary","passComp","passAtt","passYds","passTd","passInt","passSacked","rushAtt","rushYds","rushTd","recvTargets","recvReceptions","recvYds","recvTd","fumbles","fumblesLost","twoPt","returnYds","returnTd","fgMade019","fgAtt019","fgMade2029","fgAtt2029","fgMade3039","fgAtt3039","fgMade4049","fgAtt4049","fgMade50plus","fgAtt50plus","patMade","patAtt","dstSacks","dstSafeties","dstInt","dstFumblesForced","dstFumblesRecovered","dstTd","dstReturnYds","dstReturnTd","dstPts0","dstPts16","dstPts713","dstPts1420","dstPts2127","dstPts2834","dstPts35plus","idpTacklesSolo","idpTacklesAssist","idpSacks","idpTacklesForLoss","idpPassDefended","idpInt","idpFumblesForced","idpFumblesRecovered","idpSafeties","idpTd"
"1","Jordan Mason","SF","rb","9","@SEA","21.3","0","0","0","0","0","0","0","16.4378","79.338","0.5779","5.7104","4.5753","37.1953","0.1728","0.2716","0.125","0.0377","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2","Saquon Barkley","PHI","rb","5","CLV","20.2","0","0","0","0","0","0","0","20.1064","89.7931","0.7942","3.6669","2.9339","19.7383","0.116","0.3036","0.1371","0.0371","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3","CeeDee Lamb","DAL","wr","7","DET","21.1","0","0","0","0","0","0","0","0.5537","3.0547","0.0292","10.4487","7.3652","88.3011","0.5561","0.0869","0.0471","0.0272","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4","Ja'Marr Chase","CIN","wr","12","@NYG","20.6","0","0","0","0","0","0","0","0.1583","0.8954","0.0065","10.1408","7.2942","84.5407","0.6003","0.0808","0.0443","0.0259","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5","Derrick Henry","BLT","rb","14","WAS","17.7","0","0","0","0","0","0","0","17.7542","90.3393","0.7661","1.9286","1.6198","11.4215","0.069","0.2576","0.1153","0.0298","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6","Najee Harris","PIT","rb","9","@LV","17.4","0","0","0","0","0","0","0","19.0536","83.6893","0.374","4.0182","3.2255","22.3898","0.111","0.2925","0.1326","0.0246","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7","Breece Hall","NYJ","rb","12","BUF","16.9","0","0","0","0","0","0","0","13.8769","60.8428","0.3919","5.2574","4.1965","30.423","0.1746","0.2329","0.1075","0.0308","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8","Bijan Robinson","ATL","rb","12","@CAR","16.8","0","0","0","0","0","0","0","14.7953","65.1337","0.3656","4.753","3.9678","28.0153","0.184","0.2429","0.1116","0.0303","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9","Amon-Ra St. Brown","DET","wr","5","@DAL","19.3","0","0","0","0","0","0","0","0.1272","0.7944","0.0085","10.0315","7.4429","78.4157","0.5128","0.082","0.045","0.029","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10","Alvin Kamara","NO","rb","12","TB","16.2","0","0","0","0","0","0","0","14.223","60.6556","0.4982","4.6063","3.6738","26.3699","0.1108","0.232","0.1065","0.0284","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11","Jahmyr Gibbs","DET","rb","5","@DAL","15.6","0","0","0","0","0","0","0","11.0416","51.4656","0.533","4.6101","3.8019","26.4197","0.1133","0.1903","0.0883","0.028","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12","Drake London","ATL","wr","12","@CAR","17.2","0","0","0","0","0","0","0","0","0","0","9.2324","6.295","71.3745","0.5239","0","0","0.0244","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13","Michael Pittman Jr.","IND","wr","14","@TEN","17.1","0","0","0","0","0","0","0","0","0","0","9.9416","7.0277","69.8275","0.3851","0","0","0.0226","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14","A.J. Brown","PHI","wr","5","CLV","17","0","0","0","0","0","0","0","0","0","0","9.2469","6.0476","74.4684","0.442","0","0","0.0315","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15","D.K. Metcalf","SEA","wr","10","SF","16.7","0","0","0","0","0","0","0","0","0","0","8.9638","5.8389","73.4524","0.486","0","0","0.0214","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"16","Diontae Johnson","CAR","wr","11","ATL","16.6","0","0","0","0","0","0","0","0","0","0","9.7279","6.1167","69.2422","0.4995","0","0","0.0215","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
