"fantasyPointsRank","playerName","teamName","position","byeWeek","games","fantasyPoints","salary","passComp","passAtt","passYds","passTd","passInt","passSacked","rushAtt","rushYds","rushTd","recvTargets","recvReceptions","recvYds","recvTd","fumbles","fumblesLost","twoPt","returnYds","returnTd","fgMade019","fgAtt019","fgMade2029","fgAtt2029","fgMade3039","fgAtt3039","fgMade4049","fgAtt4049","fgMade50plus","fgAtt50plus","patMade","patAtt","dstSacks","dstSafeties","dstInt","dstFumblesForced","dstFumblesRecovered","dstTd","dstReturnYds","dstReturnTd","dstPts0","dstPts16","dstPts713","dstPts1420","dstPts2127","dstPts2834","dstPts35plus","idpTacklesSolo","idpTacklesAssist","idpSacks","idpTacklesForLoss","idpPassDefended","idpInt","idpFumblesForced","idpFumblesRecovered","idpSafeties","idpTd"
"1","Jahmyr Gibbs","DET","rb","5","@CHI","23.4","0","0","0","0","0","0","0","17.3747","86.3768","0.8547","5.4583","4.5281","32.5312","0.1732","0.2838","0.1303","0.0411","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2","Saquon Barkley","PHI","rb","5","@WAS","20.3","0","0","0","0","0","0","0","18.1169","88.4083","0.7622","3.829","3.0929","21.888","0.1274","0.2784","0.1262","0.0414","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3","Josh Jacobs","GB","rb","10","NO","19.8","0","0","0","0","0","0","0","19.5866","88.8804","0.8472","3.29","2.6931","19.1841","0.07","0.2939","0.1326","0.0353","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4","Bijan Robinson","ATL","rb","12","NYG","19.3","0","0","0","0","0","0","0","18.9312","88.9843","0.6162","3.8662","3.1941","21.7507","0.0978","0.2905","0.1316","0.0265","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5","James Conner","ARZ","rb","11","@CAR","18.7","0","0","0","0","0","0","0","17.2524","86.682","0.6158","3.4855","2.9458","20.2089","0.1011","0.2651","0.1202","0.0297","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6","De'Von Achane","MIA","rb","6","SF","18.7","0","0","0","0","0","0","0","12.1832","53.6541","0.4304","6.1551","5.2949","36.6726","0.2673","0.2218","0.104","0.0311","38.7557","0.0099","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7","Kyren Williams","LA","rb","6","@NYJ","18.3","0","0","0","0","0","0","0","18.832","80.4955","0.7918","3.0079","2.4712","17.2578","0.1168","0.2813","0.1267","0.0328","17.8873","0.0154","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8","Kendre Miller","NO","rb","12","@GB","18.3","0","0","0","0","0","0","0","14.5431","61.5391","0.4875","6.3666","4.9977","33.3243","0.1141","0.2506","0.1163","0.0279","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9","Jonathan Taylor","IND","rb","14","TEN","17.8","0","0","0","0","0","0","0","20.3157","86.736","0.6495","3.0794","2.4246","15.7096","0.0704","0.3009","0.1353","0.0268","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10","Amon-Ra St. Brown","DET","wr","5","@CHI","20.3","0","0","0","0","0","0","0","0.137","0.8679","0.0094","9.5784","7.4857","84.437","0.5376","0.0825","0.0454","0.0313","14.4579","0.0124","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11","Justin Jefferson","MIN","wr","6","@SEA","20.1","0","0","0","0","0","0","0","0","0","0","10.4689","7.1352","88.0602","0.5021","0","0","0.0259","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12","Chuba Hubbard","CAR","rb","11","ARZ","17.3","0","0","0","0","0","0","0","17.0096","74.748","0.5204","4.385","3.614","21.3011","0.0853","0.269","0.1227","0.0265","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13","Ja'Marr Chase","CIN","wr","12","CLV","19.6","0","0","0","0","0","0","0","0.182","1.059","0.0082","9.5074","6.9503","79.8823","0.62","0.0774","0.0424","0.0281","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14","Travis Kelce","KC","te","6","HST","18","0","0","0","0","0","0","0","0","0","0","9.4878","7.3333","68.2529","0.5321","0","0","0.0236","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15","Derrick Henry","BLT","rb","14","PIT","16.8","0","0","0","0","0","0","0","17.5932","97.409","0.7097","1.0323","0.8765","6.0103","0.0336","0.2474","0.1099","0.0251","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"16","Malik Nabers","NYG","wr","11","@ATL","19.3","0","0","0","0","0","0","0","0","0","0","11.4653","7.311","82.3571","0.4325","0","0","0.0234","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"17","A.J. Brown","PHI","wr","5","@WAS","19","0","0","0","0","0","0","0","0","0","0","9.6558","6.5978","83.7749","0.4946","0","0","0.0359","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"18","James Cook","BUF","rb","12","NE","16.1","0","0","0","0","0","0","0","14.1963","65.2464","0.6124","3.5009","2.8143","20.1737","0.1336","0.2223","0.1012","0.0324","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19","Breece Hall","NYJ","rb","12","LA","16.1","0","0","0","0","0","0","0","12.7414","53.9202","0.3838","5.2028","4.1297","31.7626","0.1696","0.2168","0.1004","0.0315","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20","Nico Collins","HST","wr","14","@KC","18.7","0","0","0","0","0","0","0","0","0","0","9.585","6.3392","83.3043","0.4974","0","0","0.0232","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"21","Davante Adams","NYJ","wr","12","LA","18","0","0","0","0","0","0","0","0","0","0","9.2104","6.1684","75.407","0.6017","0","0","0.0245","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"22","Cooper Kupp","LA","wr","6","@NYJ","18","0","0","0","0","0","0","0","0","0","0","9.5767","6.9453","73.5201","0.507","0","0","0.0276","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"23","Puka Nacua","LA","wr","6","@NYJ","18","0","0","0","0","0","0","0","0","0","0","9.6804","6.8651","79.7593","0.3776","0","0","0.0279","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"24","Chase Brown","CIN","rb","12","CLV","15.3","0","0","0","0","0","0","0","15.0156","64.8393","0.4515","3.5434","2.8873","20.896","0.1444","0.2342","0.1065","0.0322","29.0083","0.0074","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"25","Jalen Hurts","PHI","qb","5","@WAS","24.9","0","23.3543","32.2626","240.8335","1.5173","0.6201","1.966","9.5348","37.0318","0.901","0","0","0","0","0","0","0.13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"26","Aaron Jones","MIN","rb","6","@SEA","15.2","0","0","0","0","0","0","0","13.8025","65.4553","0.3979","3.7972","3.1015","21.7516","0.131","0.2201","0.1006","0.0275","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"27","Patrick Taylor","SF","rb","9","@MIA","15.2","0","0","0","0","0","0","0","13.7776","60.1302","0.5001","3.7597","3.0686","22.6934","0.1078","0.2194","0.1002","0.0285","38.1533","0.0098","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28","Joe Mixon","HST","rb","14","@KC","15","0","0","0","0","0","0","0","16.1701","64.3571","0.542","3.2301","2.6609","18.5435","0.0999","0.2474","0.112","0.027","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29","Tyreek Hill","MIA","wr","6","SF","17.5","0","0","0","0","0","0","0","0.3351","1.9293","0.0146","8.8946","6.0605","76.5759","0.457","0.0699","0.038","0.0236","18.8542","0.0162","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30","CeeDee Lamb","DAL","wr","7","TB","17.3","0","0","0","0","0","0","0","0.6407","3.7253","0.0192","9.8555","6.5463","72.0309","0.3779","0.0792","0.0428","0.0188","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"31","D'Andre Swift","CHI","rb","7","DET","14.3","0","0","0","0","0","0","0","15.2052","64.5435","0.479","3.2975","2.6489","17.701","0.0563","0.2342","0.1062","0.023","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"32","Terry McLaurin","WAS","wr","14","PHI","16.6","0","0","0","0","0","0","0","0","0","0","8.699","5.8425","72.364","0.4784","0","0","0.0254","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"33","George Kittle","SF","te","9","@MIA","15.1","0","0","0","0","0","0","0","0","0","0","6.9683","5.103","67.8096","0.4726","0","0","0.0203","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"34","Brock Bowers","LV","te","10","JAX","15","0","0","0","0","0","0","0","0","0","0","8.5903","6.2992","61.4608","0.3482","0","0","0.0211","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"35","Kenneth Walker III","SEA","rb","10","MIN","13.8","0","0","0","0","0","0","0","13.4669","54.9081","0.5382","3.194","2.7119","18.3885","0.0785","0.2114","0.0963","0.0252","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"36","Jauan Jennings","SF","wr","9","@MIA","16.2","0","0","0","0","0","0","0","0","0","0","8.5889","5.8977","69.8627","0.4614","0","0","0.0251","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"37","Tee Higgins","CIN","wr","12","CLV","16.1","0","0","0","0","0","0","0","0","0","0","8.455","5.5284","70.7997","0.4882","0","0","0.0248","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"38","Bucky Irving","TB","rb","11","@DAL","13.5","0","0","0","0","0","0","0","12.0721","62.7198","0.4799","2.4855","2.1774","15.5198","0.0705","0.1867","0.0848","0.0244","25.1682","0.0064","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"39","Javonte Williams","DEN","rb","14","@LAC","13.3","0","0","0","0","0","0","0","10.6675","43.8481","0.2782","4.8756","4.0263","25.8457","0.1069","0.1877","0.0874","0.0229","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
