"fantasyPointsRank","playerName","teamName","position","byeWeek","games","fantasyPoints","salary","passComp","passAtt","passYds","passTd","passInt","passSacked","rushAtt","rushYds","rushTd","recvTargets","recvReceptions","recvYds","recvTd","fumbles","fumblesLost","twoPt","returnYds","returnTd","fgMade019","fgAtt019","fgMade2029","fgAtt2029","fgMade3039","fgAtt3039","fgMade4049","fgAtt4049","fgMade50plus","fgAtt50plus","patMade","patAtt","dstSacks","dstSafeties","dstInt","dstFumblesForced","dstFumblesRecovered","dstTd","dstReturnYds","dstReturnTd","dstPts0","dstPts16","dstPts713","dstPts1420","dstPts2127","dstPts2834","dstPts35plus","idpTacklesSolo","idpTacklesAssist","idpSacks","idpTacklesForLoss","idpPassDefended","idpInt","idpFumblesForced","idpFumblesRecovered","idpSafeties","idpTd"
"1","Christian McCaffrey","SF","rb","9","@TB","22.7","0","0","0","0","0","0","0","16.8733","83.5131","0.7326","5.3778","4.42","34.3339","0.2491","0.2758","0.1267","0.0401","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2","Ja'Marr Chase","CIN","wr","12","@BLT","23.5","0","0","0","0","0","0","0","0.1387","0.6258","0.0049","11.3816","8.3488","94.5492","0.6913","0.0919","0.0505","0.0295","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3","Saquon Barkley","PHI","rb","5","@DAL","20.4","0","0","0","0","0","0","0","19.5347","90.6225","0.7798","3.6466","2.9253","21.2124","0.1223","0.2957","0.1336","0.0407","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4","Alvin Kamara","NO","rb","12","ATL","18.9","0","0","0","0","0","0","0","15.4875","63.0055","0.492","6.1092","4.9617","35.3349","0.1452","0.2629","0.1217","0.0359","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5","Nico Collins","HST","wr","14","DET","20.6","0","0","0","0","0","0","0","0","0","0","10.4328","6.9939","94.2324","0.4727","0","0","0.025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6","De'Von Achane","MIA","rb","6","@LA","18.4","0","0","0","0","0","0","0","11.605","53.2805","0.4125","6.108","5.0716","36.734","0.2782","0.2116","0.0992","0.0313","40.4524","0.0103","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7","Derrick Henry","BLT","rb","14","CIN","18.2","0","0","0","0","0","0","0","16.9383","96.6479","0.7412","1.8662","1.578","11.0193","0.0661","0.2461","0.1102","0.0278","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8","Bijan Robinson","ATL","rb","12","@NO","17.7","0","0","0","0","0","0","0","14.7203","68.9443","0.4644","4.7037","3.972","27.8644","0.1607","0.2419","0.1112","0.0307","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9","Kyren Williams","LA","rb","6","MIA","17.2","0","0","0","0","0","0","0","17.2768","73.4227","0.7239","2.9734","2.4276","16.8563","0.1626","0.2598","0.1172","0.0313","16.944","0.0146","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10","Garrett Wilson","NYJ","wr","12","@ARZ","18.9","0","0","0","0","0","0","0","0.2976","1.6185","0.007","10.1541","6.7876","78.5862","0.5419","0.0772","0.0422","0.0277","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11","Tyreek Hill","MIA","wr","6","@LA","18.8","0","0","0","0","0","0","0","0.354","2.1208","0.0149","9.1796","6.168","84.0889","0.4867","0.0713","0.0388","0.0258","17.2635","0.0149","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12","CeeDee Lamb","DAL","wr","7","PHI","18.6","0","0","0","0","0","0","0","0.578","3.2138","0.0293","10.46","7.0263","77.1837","0.3775","0.0836","0.0452","0.0197","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13","Jonathan Taylor","IND","rb","14","BUF","16.6","0","0","0","0","0","0","0","16.1871","75.5471","0.5275","3.708","3.0303","19.0921","0.0815","0.2516","0.1143","0.0266","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14","Justin Jefferson","MIN","wr","6","@JAX","18.3","0","0","0","0","0","0","0","0","0","0","9.4914","6.4155","82.2392","0.4692","0","0","0.025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15","Amon-Ra St. Brown","DET","wr","5","@HST","18.2","0","0","0","0","0","0","0","0.1218","0.7808","0.0079","9.1415","6.974","72.4723","0.5209","0.0768","0.0422","0.0273","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"16","Davante Adams","NYJ","wr","12","@ARZ","18.1","0","0","0","0","0","0","0","0","0","0","9.567","6.3987","75.1871","0.5867","0","0","0.0257","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"17","Breece Hall","NYJ","rb","12","@ARZ","16.2","0","0","0","0","0","0","0","13.4585","57.2282","0.3724","5.1116","4.0586","31.2801","0.1545","0.2258","0.1042","0.0312","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"18","Joe Mixon","HST","rb","14","DET","16","0","0","0","0","0","0","0","17.3374","72.5735","0.5978","3.0229","2.4992","17.2739","0.0883","0.2614","0.118","0.0272","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19","A.J. Brown","PHI","wr","5","@DAL","17.9","0","0","0","0","0","0","0","0","0","0","9.1958","6.152","78.9387","0.4885","0","0","0.0346","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20","Travis Kelce","KC","te","6","DEN","17.9","0","0","0","0","0","0","0","0","0","0","9.1473","7.1068","69.4904","0.5232","0","0","0.0242","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"21","Malik Nabers","NYG","wr","11","@CAR","17.6","0","0","0","0","0","0","0","0","0","0","9.8931","6.5958","78.4883","0.4215","0","0","0.0249","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"22","Cooper Kupp","LA","wr","6","MIA","17.4","0","0","0","0","0","0","0","0","0","0","9.4513","6.8627","72.1001","0.439","0","0","0.0268","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"23","Puka Nacua","LA","wr","6","MIA","17.3","0","0","0","0","0","0","0","0","0","0","9.2035","6.3778","77.8951","0.3768","0","0","0.0261","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"24","George Pickens","PIT","wr","9","@WAS","17.2","0","0","0","0","0","0","0","0","0","0","9.141","5.8076","74.7272","0.5237","0","0","0.0258","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"25","Drake London","ATL","wr","12","@NO","17","0","0","0","0","0","0","0","0","0","0","9.1366","6.2403","70.8012","0.5222","0","0","0.0251","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"26","Aaron Jones","MIN","rb","6","@JAX","14.8","0","0","0","0","0","0","0","14.7627","65.6438","0.41","3.4426","2.8018","20.1783","0.1195","0.2299","0.1045","0.0263","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"27","Khalil Shakir","BUF","wr","12","@IND","16.6","0","0","0","0","0","0","0","0","0","0","8.0419","6.4256","70.4195","0.4194","0","0","0.025","17.2802","0.0149","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28","Jahmyr Gibbs","DET","rb","5","@HST","14.5","0","0","0","0","0","0","0","10.5689","48.9091","0.4869","4.5371","3.7017","25.2192","0.0617","0.1828","0.0849","0.0273","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29","Chuba Hubbard","CAR","rb","11","NYG","14.4","0","0","0","0","0","0","0","15.9342","73.5761","0.4169","2.9614","2.4675","14.4944","0.0539","0.2421","0.1095","0.0191","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30","J.K. Dobbins","LAC","rb","5","TEN","14.3","0","0","0","0","0","0","0","12.8152","55.1594","0.4546","3.8118","3.144","20.9911","0.1189","0.2072","0.095","0.0239","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"31","D'Andre Swift","CHI","rb","7","NE","14.2","0","0","0","0","0","0","0","16.6339","72.5577","0.5418","2.3187","1.8802","12.0646","0.0451","0.2452","0.1102","0.0217","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"32","Jalen Hurts","PHI","qb","5","@DAL","24.2","0","22.0142","30.7264","235.4979","1.3935","0.612","2.6754","9.7521","37.2526","0.9138","0","0","0","0","0","0","0.1253","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"33","James Cook","BUF","rb","12","@IND","13.8","0","0","0","0","0","0","0","12.4276","52.8183","0.4638","3.4979","2.7889","20.8995","0.1314","0.1981","0.0905","0.0287","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"34","Najee Harris","PIT","rb","9","@WAS","13.7","0","0","0","0","0","0","0","13.4285","63.6246","0.3264","3.2806","2.6747","19.3565","0.1044","0.2104","0.0958","0.0242","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"35","Kareem Hunt","KC","rb","6","DEN","13.6","0","0","0","0","0","0","0","14.1015","52.4945","0.508","3.2397","2.7303","18.3424","0.1173","0.2201","0.1001","0.0273","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"36","Deebo Samuel","SF","wr","9","@TB","15.4","0","0","0","0","0","0","0","2.0571","11.5111","0.1248","6.7965","4.8394","65.2829","0.3021","0.08","0.041","0.025","38.8239","0.0099","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"37","Austin Ekeler","WAS","rb","14","PIT","13.4","0","0","0","0","0","0","0","11.7778","51.3733","0.4277","3.4254","2.896","20.6858","0.1059","0.1905","0.0873","0.026","37.353","0.0095","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"38","DeVonta Smith","PHI","wr","5","@DAL","15.2","0","0","0","0","0","0","0","0","0","0","7.864","5.4118","67.6661","0.4144","0","0","0.0296","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"39","George Kittle","SF","te","9","@TB","15","0","0","0","0","0","0","0","0","0","0","7.0934","5.1129","65.2612","0.4971","0","0","0.0232","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40","James Conner","ARZ","rb","11","NYJ","12.8","0","0","0","0","0","0","0","14.3635","63.537","0.4837","2.2019","1.8454","11.8469","0.0522","0.2142","0.0964","0.021","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"41","Terry McLaurin","WAS","wr","14","PIT","14.6","0","0","0","0","0","0","0","0","0","0","8.0437","5.1854","67.5394","0.3626","0","0","0.0256","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"42","Zay Flowers","BLT","wr","14","CIN","14.5","0","0","0","0","0","0","0","0.4898","3.6939","0.0273","7.3093","5.2217","61.6855","0.3598","0.0629","0.034","0.0247","39.4564","0.0101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"43","Marvin Harrison Jr.","ARZ","wr","11","NYJ","14.4","0","0","0","0","0","0","0","0","0","0","8.6547","5.2046","61.0475","0.4327","0","0","0.0232","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"44","Darnell Mooney","ATL","wr","12","@NO","14.3","0","0","0","0","0","0","0","0","0","0","7.58","4.9562","64.4337","0.4237","0","0","0.0209","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"45","DJ Moore","CHI","wr","7","NE","14.3","0","0","0","0","0","0","0","0","0","0","8.4603","5.5599","62.0483","0.3217","0","0","0.0214","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"46","Jayden Daniels","WAS","qb","14","PIT","22.7","0","21.0779","29.679","223.0696","1.1864","0.5753","2.8922","10.4132","53.3849","0.6317","0","0","0","0","0","0","0.1015","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"47","Tank Dell","HST","wr","14","DET","13.8","0","0","0","0","0","0","0","0.7399","4.2468","0.0334","7.5942","4.879","60.3494","0.3245","0.0626","0.0334","0.0191","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"48","Brian Thomas Jr.","JAX","wr","12","MIN","13.8","0","0","0","0","0","0","0","0","0","0","7.9532","5.0484","63.1051","0.3382","0","0","0.0178","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"49","Lamar Jackson","BLT","qb","14","CIN","22.1","0","21.5871","30.1228","226.3104","1.5976","0.5796","2.4452","8.3348","52.4997","0.2559","0","0","0","0","0","0","0.1058","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
