"","player","position","team","points","sd_pts","dropoff","floor","ceiling","points_vor","floor_vor","ceiling_vor","rank","floor_rank","ceiling_rank","position_rank","tier","adp","aav","uncertainty"
"28","James Conner","RB","ARI",13.8,1.76,0.0381,11.8,16.8,5.42,4.24,6.77,28,30,19,19,"4",NA,NA,87
"29","Rhamondre Stevenson","RB","NE",13.7,1.51,0.0971,12.1,15.7,5.38,4.54,5.73,29,24,28,20,"4",NA,NA,74
"30","Derrick Henry","RB","TEN",13.6,1.86,0.399,11.2,16.3,5.28,3.57,6.27,30,46,26,21,"5",NA,NA,89
"31","T.J. Hockenson","TE","MIN",13.7,1.23,0.705,11.6,15.3,5.22,4.26,4.16,31,29,41,2,"1",NA,NA,56
"32","David Montgomery","RB","DET",13.2,1.04,0.113,11.6,14.5,4.88,4,4.52,32,38,37,22,"5",NA,NA,27
"33","Javonte Williams","RB","DEN",13.1,1.02,0.491,11.8,14.8,4.77,4.23,4.76,33,32,35,23,"5",NA,NA,26
"34","Puka Nacua","WR","LAR",15.5,2.04,0.00337,12.2,17.7,4.51,3.58,4.78,35,45,34,7,"4",NA,NA,90
"35","Nathaniel Dell","WR","HOU",15.5,1.28,0.0807,13.3,17.3,4.51,4.67,4.35,36,23,39,8,"4",NA,NA,46
"36","George Kittle","TE","SF",13,1.45,1.1,10.4,14.8,4.51,3.09,3.61,34,54,47,3,"2",NA,NA,76
"37","Mike Evans","WR","TB",15.4,1.89,0.209,12.6,18.5,4.43,3.9,5.53,37,41,29,9,"4",NA,NA,85
"38","Jaylen Warren","RB","PIT",12.6,1.14,0.354,10.5,13.8,4.28,2.88,3.8,38,57,45,24,"5",NA,NA,33
"39","Dak Prescott","QB","DAL",21.9,1.37,0.535,19.8,23.8,4.27,4.08,4.82,39,36,33,3,"2",NA,NA,52
"40","Brandon Aiyuk","WR","SF",15.2,1.15,0.171,13.7,17,4.22,5.05,4.01,40,20,42,10,"4",NA,NA,32
"41","Ja'Marr Chase","WR","CIN",15,1.67,0.302,13.4,17.9,4.05,4.73,4.9,41,21,32,11,"5",NA,NA,70
"42","Zach Charbonnet","RB","SEA",12.3,0.832,0.123,10.9,13.2,3.93,3.32,3.2,42,49,51,25,"6",NA,NA,16
"43","James Cook","RB","BUF",12.1,1.3,0.0961,10.7,14.4,3.8,3.08,4.4,43,56,38,26,"6",NA,NA,63
"44","Adam Thielen","WR","CAR",14.7,0.898,0.01,13.7,16.1,3.75,5.08,3.15,44,19,53,12,"5",NA,NA,15
"45","Michael Pittman","WR","IND",14.7,1.12,0.14,13.4,16.5,3.74,4.73,3.58,45,22,48,13,"5",NA,NA,27
"46","Lamar Jackson","QB","BAL",21.3,1.57,0.783,20.1,23.8,3.73,4.39,4.76,46,27,36,4,"3",NA,NA,67
"47","Jerome Ford","RB","CLE",12,1.25,0.0808,10.7,14.3,3.71,3.09,4.28,47,55,40,27,"6",NA,NA,54
"48","AJ Dillon","RB","GB",12,1.61,0.699,9.54,13.9,3.63,1.93,3.86,48,67,44,28,"6",NA,NA,81
"49","Cooper Kupp","WR","LAR",14.5,1.34,0.227,12.8,16.9,3.6,4.11,3.98,49,35,43,14,"5",NA,NA,48
"50","Trey McBride","TE","ARI",11.9,1.46,0.0179,10.1,14.1,3.41,2.77,2.96,50,58,55,4,"2",NA,NA,79
"51","Dalton Kincaid","TE","BUF",11.8,0.759,0.601,10.7,12.5,3.39,3.37,1.35,51,48,78,5,"2",NA,NA,26
"52","Christian Kirk","WR","JAC",14.3,1.28,0.0656,12.7,16.2,3.37,4.05,3.24,52,37,50,15,"5",NA,NA,45
"53","D.J. Moore","WR","CHI",14.2,1.03,0.239,12.4,15.1,3.31,3.75,2.17,53,42,64,16,"5",NA,NA,21
"54","Nico Collins","WR","HOU",14,1.21,0.0338,12.4,15.3,3.07,3.7,2.38,54,43,63,17,"5",NA,NA,38
"55","Chris Olave","WR","NO",14,1.01,0.0253,12.6,15.6,3.03,3.92,2.61,55,40,61,18,"5",NA,NA,20
"56","DeAndre Hopkins","WR","TEN",13.9,0.99,0.183,12.9,15.7,3.01,4.24,2.75,56,31,58,19,"6",NA,NA,17
"57","Patrick Mahomes","QB","KC",20.5,1.66,1.61,17.3,21.8,2.95,1.58,2.79,57,73,57,5,"4",NA,NA,82
"58","Gus Edwards","RB","BAL",11.3,1.31,0.437,9.72,13.4,2.93,2.11,3.35,58,64,49,29,"7",NA,NA,64
"59","Davante Adams","WR","LVR",13.8,1.59,0.193,11.9,16.7,2.83,3.2,3.77,59,52,46,20,"6",NA,NA,65
"60","Sam LaPorta","TE","DET",11.2,0.855,0.287,9.81,12.1,2.79,2.51,0.885,60,61,86,6,"3",NA,NA,41
"61","Garrett Wilson","WR","NYJ",13.6,0.882,0.0463,12.3,14.7,2.63,3.62,1.69,61,44,75,21,"6",NA,NA,11
"62","DeVonta Smith","WR","PHI",13.5,1.57,0.0345,11.2,16.1,2.59,2.54,3.16,62,60,52,22,"6",NA,NA,63
"63","Jaylen Waddle","WR","MIA",13.5,1.13,0.116,12.2,15.5,2.55,3.52,2.54,63,47,62,23,"6",NA,NA,30
"64","Evan Engram","TE","JAC",10.9,0.293,0.378,10.6,11.3,2.51,3.29,0.154,64,50,101,7,"3",NA,NA,1
"65","Khalil Herbert","RB","CHI",10.8,1.08,0.0291,8.87,11.8,2.49,1.26,1.79,65,78,72,30,"7",NA,NA,29
"66","Najee Harris","RB","PIT",10.8,1.27,0.291,9.09,13,2.46,1.48,2.94,66,75,56,31,"7",NA,NA,59
"67","DK Metcalf","WR","SEA",13.4,0.888,0.0982,11.8,14.2,2.44,3.16,1.26,67,53,80,24,"6",NA,NA,14
"68","Tyler Lockett","WR","SEA",13.3,1.16,0.371,11.4,14.9,2.34,2.75,1.92,68,59,67,25,"6",NA,NA,34
"69","Devin Singletary","RB","HOU",10.5,2.03,0.0525,7.61,12.7,2.17,0,2.65,69,103,60,32,"7",NA,NA,91
"70","Jake Ferguson","TE","DAL",10.6,2.02,0.111,8.27,13.9,2.13,0.972,2.67,70,84,59,8,"3",NA,NA,91
"71","Alexander Mattison","RB","MIN",10.4,1.24,0.799,8.58,12.1,2.12,0.974,2.05,71,83,65,33,"8",NA,NA,53
"72","David Njoku","TE","CLE",10.5,1.07,0.0186,8.95,11.9,2.02,1.65,0.718,72,72,90,9,"3",NA,NA,50
"73","Cole Kmet","TE","CHI",10.4,1.29,0.212,8.22,12.2,2,0.921,0.986,73,86,83,10,"4",NA,NA,65
"74","Deebo Samuel","WR","SF",12.9,1.54,0.41,10.5,14.9,1.97,1.83,1.96,74,69,66,26,"7",NA,NA,61
"75","Dalton Schultz","TE","HOU",10.2,1.44,1.04,8.4,12.2,1.79,1.1,0.978,75,82,84,11,"5",NA,NA,74
"76","Amari Cooper","WR","CLE",12.5,1.26,0.0414,10.1,13.5,1.56,1.41,0.548,76,77,91,27,"7",NA,NA,42
"77","Zay Flowers","WR","BAL",12.5,1.52,0.167,10.1,14.7,1.51,1.43,1.77,77,76,73,28,"7",NA,NA,56
"78","Jordan Addison","WR","MIN",12.3,1.42,0.0439,10.6,14.8,1.35,1.96,1.82,78,66,71,29,"7",NA,NA,51
"79","Brock Purdy","QB","SF",18.9,1.23,0.032,17.4,20.6,1.33,1.68,1.57,79,71,76,6,"4",NA,NA,42
"80","Chuba Hubbard","RB","CAR",9.65,1.15,1.32,7.93,10.8,1.32,0.318,0.734,80,95,89,34,"9",NA,NA,36
"81","Justin Herbert","QB","LAC",18.9,1.53,0.0591,16.6,20.7,1.3,0.916,1.72,82,87,74,7,"4",NA,NA,64
"82","Chris Godwin","WR","TB",12.2,1.1,0.0999,10.5,13.9,1.3,1.83,0.967,81,70,85,30,"7",NA,NA,25
"83","C.J. Stroud","QB","HOU",18.8,1.02,0.21,17.6,20.2,1.24,1.9,1.21,83,68,81,8,"4",NA,NA,15
"84","Calvin Ridley","WR","JAC",12.1,1.07,0.256,10.9,14,1.2,2.2,1.04,84,62,82,31,"7",NA,NA,24
"85","Brandon Aubrey","K","DAL",9.67,1.27,0.334,7.87,11.4,1.2,0.369,1.84,85,93,69,1,"1",NA,NA,74
"86","Joshua Dobbs","QB","MIN",18.6,2.5,0.118,15.7,22.1,1.03,0,3.06,87,103,54,9,"4",NA,NA,99
"87","Cowboys","DST","DAL",7.28,1.56,0.712,6,9.99,1.03,0.857,1.92,86,88,68,1,"1",NA,NA,99
"88","Terry McLaurin","WR","WAS",11.9,0.784,0.428,10.7,13,0.947,2.03,0,88,65,103,32,"8",NA,NA,7
"89","Justin Fields","QB","CHI",18.5,1.01,0.597,16.9,19.8,0.915,1.2,0.772,89,80,88,10,"5",NA,NA,12
"90","Justin Tucker","K","BAL",9.33,0.657,0.233,8.46,10,0.863,0.961,0.479,90,85,93,2,"1",NA,NA,1
"91","Kyle Pitts","TE","ATL",9.19,1.23,0.748,7.7,11.2,0.748,0.397,0.056,91,92,102,12,"6",NA,NA,59
"92","Harrison Butker","K","KC",9.1,0.784,0.153,7.9,9.94,0.63,0.403,0.404,92,91,98,3,"1",NA,NA,23
"93","Courtland Sutton","WR","DEN",11.5,1.9,0.304,8.72,14.2,0.519,0.0569,1.27,93,101,79,33,"8",NA,NA,86
"94","Jake Elliott","K","PHI",8.95,0.971,0.232,7.5,10.1,0.477,0,0.522,94,103,92,4,"1",NA,NA,39
"95","Vikings","DST","MIN",6.57,1.08,0.323,5.46,8.43,0.323,0.318,0.365,95,94,99,2,"2",NA,NA,90
"96","Kyler Murray","QB","ARI",17.9,1.61,0.252,15.4,19.8,0.318,-0.307,0.826,96,113,87,11,"5",NA,NA,76
"97","Younghoe Koo","K","ATL",8.72,0.856,0.0416,7.91,10,0.245,0.412,0.473,97,90,94,5,"1",NA,NA,32
"98","Diontae Johnson","WR","PIT",11.2,1.14,0.0613,9.83,12.7,0.215,1.17,-0.31,98,81,115,34,"8",NA,NA,31
"99","Riley Patterson","K","DET",8.68,0.877,0.00855,7.46,9.53,0.203,-0.0357,-0.0056,99,105,104,6,"1",NA,NA,35
"100","Jake Moody","K","SF",8.67,1.11,0.195,7.24,9.78,0.195,-0.258,0.239,100,111,100,7,"1",NA,NA,61
"101","Drake London","WR","ATL",11.1,0.732,0.153,10.2,11.9,0.153,1.54,-1.07,101,74,152,35,"8",NA,NA,6
"102","Trevor Lawrence","QB","JAC",17.7,1.17,0.0658,15.9,19,0.0658,0.257,0,102,97,103,12,"5",NA,NA,33
"103","Tua Tagovailoa","QB","MIA",17.6,1.1,0.504,16.1,18.8,0,0.445,-0.194,103,89,110,13,"6",NA,NA,27
"104","Tyjae Spears","RB","TEN",8.33,0.347,0.00364,7.75,8.69,0,0.136,-1.33,103,99,158,35,"9",NA,NA,3
"105","Josh Downs","WR","IND",10.9,2.54,0.133,7.65,14.8,0,-1.01,1.84,103,139,70,36,"8",NA,NA,99
"106","Logan Thomas","TE","WAS",8.44,1.1,0.489,7.3,10.2,0,0,-1.02,103,103,150,13,"6",NA,NA,53
"107","Browns","DST","CLE",6.24,1.21,0.0801,5.08,7.93,0,-0.0619,-0.134,103,106,106,3,"3",NA,NA,94
"108","Cameron Dicker","K","LAC",8.47,0.717,0.00211,7.51,9.15,0,0.00878,-0.392,103,102,121,8,"1",NA,NA,16
"109","Cairo Santos","K","CHI",8.47,0.671,0.117,7.7,9.23,-0.00211,0.2,-0.303,104,98,114,9,"1",NA,NA,6
"110","Kareem Hunt","RB","CLE",8.33,0.829,0.168,7.03,9.13,-0.00364,-0.583,-0.893,105,124,148,36,"9",NA,NA,14
"111","Patriots","DST","NE",6.16,0.906,0.0337,5.03,7.34,-0.0801,-0.11,-0.73,106,109,139,4,"4",NA,NA,77
"112","Steelers","DST","PIT",6.13,0.685,0.067,5.14,6.91,-0.114,0,-1.16,107,103,156,5,"5",NA,NA,52
"113","Nick Folk","K","TEN",8.35,0.783,0.0244,7.22,9.3,-0.119,-0.282,-0.236,108,112,112,10,"1",NA,NA,19
"114","Rashee Rice","WR","KC",10.8,1.86,0.0142,8.26,13.4,-0.133,-0.397,0.435,109,118,97,37,"8",NA,NA,83
"115","Chase McLaughlin","K","TB",8.33,0.687,0.107,7.61,8.99,-0.143,0.11,-0.548,110,100,128,11,"2",NA,NA,13
"116","Marquise Brown","WR","ARI",10.8,2.16,0.0161,6.67,12.6,-0.147,-1.99,-0.364,111,185,118,38,"8",NA,NA,94
"117","Jayden Reed","WR","GB",10.8,1.49,0.212,8.66,12.4,-0.163,0,-0.534,112,103,126,39,"8",NA,NA,54
"118","Ezekiel Elliott","RB","NE",8.16,0.947,0.162,7.08,9.46,-0.172,-0.528,-0.563,113,122,129,37,"9",NA,NA,21
"119","Dolphins","DST","MIA",6.06,1.35,0.0196,4.22,8.07,-0.181,-0.923,0,114,132,103,6,"5",NA,NA,97
"120","Chiefs","DST","KC",6.04,0.831,0.401,5.08,7.24,-0.2,-0.069,-0.826,115,107,144,7,"6",NA,NA,71
"121","Matt Prater","K","ARI",8.22,1.1,0.105,6.67,9.54,-0.25,-0.827,0,116,129,103,12,"2",NA,NA,55
"122","Antonio Gibson","RB","WAS",8,1.17,0.653,6.15,9.03,-0.333,-1.46,-0.99,117,167,149,38,"10",NA,NA,43
"123","Jason Myers","K","SEA",8.12,0.67,0.0395,7.15,8.79,-0.355,-0.344,-0.751,118,117,141,13,"2",NA,NA,3
"124","Brandin Cooks","WR","DAL",10.6,1.63,0.00281,7.75,12.5,-0.376,-0.904,-0.435,119,131,123,40,"8",NA,NA,66
"125","Demario Douglas","WR","NE",10.6,1.67,0.103,8.33,12.8,-0.379,-0.331,-0.178,120,115,108,41,"9",NA,NA,73
"126","Wil Lutz","K","DEN",8.08,0.855,0.0219,6.86,8.83,-0.395,-0.638,-0.711,121,125,138,14,"2",NA,NA,29
"127","Evan McPherson","K","CIN",8.06,1.32,0.109,5.87,9.22,-0.417,-1.63,-0.316,122,171,116,15,"2",NA,NA,81
"128","Romeo Doubs","WR","GB",10.5,1.23,0.128,8.65,12.4,-0.482,-0.00963,-0.605,123,104,130,42,"9",NA,NA,39
"129","Isaiah Likely","TE","BAL",7.95,2.14,0.442,5.57,11.2,-0.489,-1.73,0,124,174,103,14,"7",NA,NA,97
"130","Jared Goff","QB","DET",17.1,2.14,0.102,14.1,19.5,-0.504,-1.64,0.461,125,172,95,14,"6",NA,NA,91
"131","Matt Ammendola","K","HOU",7.95,1.1,0.0114,6.48,8.89,-0.526,-1.02,-0.645,126,142,132,16,"2",NA,NA,58
"132","Chris Boswell","K","PIT",7.93,1.23,0.0929,6.52,9.42,-0.537,-0.976,-0.12,127,136,105,17,"2",NA,NA,71
"133","49ers","DST","SF",5.64,0.386,0.125,5.06,6.16,-0.601,-0.0836,-1.91,128,108,170,8,"7",NA,NA,10
"134","Sam Howell","QB","WAS",17,1.06,0.466,16,18.6,-0.606,0.285,-0.384,129,96,120,15,"6",NA,NA,21
"135","Jakobi Meyers","WR","LVR",10.3,2.15,0.17,6.74,12.8,-0.61,-1.92,-0.173,130,183,107,43,"9",NA,NA,93
"136","Lucas Havrisik","K","LAR",7.84,0.815,0.133,6.98,8.78,-0.63,-0.519,-0.753,131,120,142,18,"2",NA,NA,26
"137","Broncos","DST","DEN",5.52,1,0.0299,4.13,6.99,-0.726,-1.02,-1.07,132,141,153,9,"8",NA,NA,84
"138","Titans","DST","TEN",5.49,0.986,0.0614,3.74,6.19,-0.756,-1.4,-1.87,133,165,168,10,"8",NA,NA,81
"139","Joey Slye","K","WAS",7.71,1,0.193,6.53,8.84,-0.764,-0.964,-0.699,134,134,137,19,"2",NA,NA,45
"140","George Pickens","WR","PIT",10.2,1.65,0.218,7.86,11.9,-0.78,-0.798,-1.04,135,126,151,44,"9",NA,NA,68
"141","Saints","DST","NO",5.43,0.419,0.044,4.83,5.88,-0.817,-0.314,-2.19,136,114,179,11,"9",NA,NA,19
"142","Bills","DST","BUF",5.38,0.695,0.179,5.01,6.67,-0.861,-0.13,-1.4,137,110,159,12,"10",NA,NA,55
"143","Jonnu Smith","TE","ATL",7.51,1.4,0.0773,5.95,9.64,-0.931,-1.35,-1.54,138,162,160,15,"7",NA,NA,71
"144","Matt Gay","K","IND",7.52,1.1,0.0135,6.22,8.85,-0.957,-1.27,-0.683,139,155,134,20,"2",NA,NA,52
"145","Jason Sanders","K","MIA",7.5,1.12,0.052,6.25,9.03,-0.971,-1.25,-0.512,140,154,124,21,"2",NA,NA,65
"146","Tyler Allgeier","RB","ATL",7.35,1.26,0.209,5.38,8.9,-0.987,-2.22,-1.12,141,191,154,39,"10",NA,NA,57
"147","Jerry Jeudy","WR","DEN",9.94,1.78,0.0782,7.35,12.3,-0.998,-1.31,-0.686,142,160,135,45,"9",NA,NA,80
"148","Cade Otton","TE","TB",7.43,0.908,0.0341,6.23,8.82,-1.01,-1.07,-2.36,143,145,183,16,"7",NA,NA,44
"149","Brandon McManus","K","JAC",7.45,1.18,0.0449,6.05,9.17,-1.02,-1.45,-0.371,144,166,119,22,"2",NA,NA,68
"150","Hunter Henry","TE","NE",7.4,0.743,0.439,6.03,8.03,-1.04,-1.27,-3.15,146,156,204,17,"8",NA,NA,21
"151","Colts","DST","IND",5.2,0.797,0.0709,4.13,6.47,-1.04,-1.02,-1.6,145,140,162,13,"11",NA,NA,65
"152","Jordan Love","QB","GB",16.5,1.25,0.42,15.2,18.6,-1.07,-0.525,-0.362,148,121,117,16,"6",NA,NA,45
"153","Greg Joseph","K","MIN",7.4,1.29,0.0206,5.75,9.01,-1.07,-1.74,-0.523,147,175,125,23,"2",NA,NA,77
"154","Christian Watson","WR","GB",9.86,1.93,0.25,7.46,12.4,-1.08,-1.2,-0.612,149,153,131,46,"9",NA,NA,87
"155",NA,"K",NA,7.38,1.46,0.0496,5.65,9.24,-1.09,-1.85,-0.299,150,180,113,24,"2",NA,NA,87
"156","Ravens","DST","BAL",5.13,0.596,0.0586,4.64,6.2,-1.11,-0.509,-1.87,151,119,167,14,"12",NA,NA,32
"157","Dustin Hopkins","K","CLE",7.33,2.21,0.139,5.27,11.1,-1.14,-2.23,1.53,152,192,77,25,"2",NA,NA,99
"158","Lions","DST","DET",5.07,0.553,0.0688,4.16,5.67,-1.17,-0.988,-2.4,153,137,184,15,"13",NA,NA,26
"159","Ty Chandler","RB","MIN",7.14,1.41,0.0468,5.2,9.18,-1.2,-2.41,-0.841,154,197,145,40,"10",NA,NA,69
"160","Samaje Perine","RB","DEN",7.09,0.82,0.0292,6.08,8.11,-1.24,-1.53,-1.91,156,169,171,41,"10",NA,NA,13
"161","Panthers","DST","CAR",5.01,0.658,0.0521,4.1,6.02,-1.24,-1.04,-2.05,155,144,172,16,"14",NA,NA,48
"162","Miles Sanders","RB","CAR",7.06,0.762,0.261,5.85,7.91,-1.27,-1.76,-2.11,157,176,176,42,"11",NA,NA,9
"163","Greg Zuerlein","K","NYJ",7.2,1.8,0.196,4.35,9.12,-1.28,-3.14,-0.414,158,212,122,26,"3",NA,NA,94
"164","Texans","DST","HOU",4.95,0.269,0.0181,4.6,5.39,-1.29,-0.545,-2.68,159,123,190,17,"14",NA,NA,1
"165","Buccaneers","DST","TB",4.93,0.643,0.0299,4.07,5.85,-1.31,-1.07,-2.22,160,146,180,18,"14",NA,NA,45
"166","Gabriel Davis","WR","BUF",9.61,1.43,0.15,7.73,12.2,-1.33,-0.932,-0.773,161,133,143,47,"9",NA,NA,52
"167","Chargers","DST","LAC",4.9,0.866,0.0191,3.44,5.93,-1.34,-1.7,-2.14,162,173,177,19,"15",NA,NA,74
"168","Giants","DST","NYG",4.89,0.607,0.0599,4.07,5.59,-1.36,-1.07,-2.48,163,147,185,20,"15",NA,NA,35
"169","Cardinals","DST","ARI",4.83,0.714,0.00472,4.06,6.01,-1.42,-1.09,-2.06,164,149,174,21,"15",NA,NA,58
"170","Rams","DST","LAR",4.82,0.731,0.0994,4.05,6.01,-1.42,-1.09,-2.06,165,150,173,22,"16",NA,NA,61
"171","Tyler Bass","K","BUF",7,0.674,0.137,6.19,7.86,-1.47,-1.31,-1.67,166,158,164,27,"3",NA,NA,10
"172","Odell Beckham","WR","BAL",9.46,1.76,0.0661,7.76,12.8,-1.48,-0.903,-0.208,167,130,111,48,"10",NA,NA,79
"173","Taysom Hill","TE","NO",6.96,2,0.0888,4.46,10.5,-1.48,-2.84,-0.676,168,205,133,18,"8",NA,NA,88
"174","Baker Mayfield","QB","TB",16.1,1.41,0.777,14.7,18.3,-1.49,-0.989,-0.693,169,138,136,17,"7",NA,NA,58
"175","Bengals","DST","CIN",4.72,0.406,0.0544,4.12,5.26,-1.52,-1.02,-2.81,170,143,194,23,"17",NA,NA,16
"176","Jeffery Wilson","RB","MIA",6.8,0.868,0.037,5.72,7.74,-1.53,-1.89,-2.28,171,181,181,43,"11",NA,NA,17
"177","Tyler Boyd","WR","CIN",9.4,1.23,0.3,7.84,11.1,-1.54,-0.816,-1.85,172,128,166,49,"10",NA,NA,41
"178","Keaton Mitchell","RB","BAL",6.76,1.66,0.874,5.12,9.83,-1.57,-2.49,-0.188,173,199,109,44,"11",NA,NA,83
"179","Tyler Higbee","TE","LAR",6.87,0.522,0.12,5.98,7.57,-1.57,-1.32,-3.61,174,161,220,19,"8",NA,NA,6
"180","Jaguars","DST","JAC",4.67,0.393,0.0355,4.07,5.09,-1.58,-1.08,-2.98,175,148,199,24,"17",NA,NA,13
"181","Jets","DST","NYJ",4.63,0.427,0.000181,4.17,5.34,-1.61,-0.971,-2.73,177,135,192,25,"17",NA,NA,23
"182","Eagles","DST","PHI",4.63,0.562,0.0983,4.04,5.53,-1.61,-1.11,-2.54,178,151,187,26,"18",NA,NA,29
"183","Chad Ryland","K","NE",6.86,1.82,0.0736,4.23,8.69,-1.61,-3.26,-0.848,176,214,146,28,"3",NA,NA,97
"184","Eddy Pineiro","K","CAR",6.79,1.46,0.652,5.29,8.81,-1.68,-2.21,-0.731,179,189,140,29,"3",NA,NA,84
"185","Tyler Conklin","TE","NYJ",6.75,0.601,0.194,6.02,7.39,-1.69,-1.28,-3.79,180,157,223,20,"8",NA,NA,15
"186","Commanders","DST","WAS",4.53,1.06,0.181,2.92,6,-1.71,-2.22,-2.07,181,190,175,27,"19",NA,NA,87
"187","Jaxon Smith-Njigba","WR","SEA",9.1,0.68,0.0364,8.32,10.1,-1.84,-0.338,-2.84,182,116,196,50,"10",NA,NA,3
"188","Rashid Shaheed","WR","NO",9.06,0.838,0.221,7.85,10.3,-1.88,-0.814,-2.62,183,127,188,51,"10",NA,NA,8
"189","Pat Freiermuth","TE","PIT",6.56,0.818,0.0453,5.71,7.9,-1.88,-1.59,-3.28,184,170,210,21,"8",NA,NA,38
"190","Seahawks","DST","SEA",4.35,0.301,0.109,4.01,4.71,-1.89,-1.14,-3.36,185,152,211,28,"20",NA,NA,3
"191","Ryan Izzo","TE","FA",6.51,NA,0.325,NA,NA,-1.93,NA,NA,186,NA,NA,22,"9",NA,NA,NA
"192","Falcons","DST","ATL",4.24,0.819,0.00913,2.74,4.83,-2,-2.4,-3.24,187,196,208,29,"20",NA,NA,68
"193","Bears","DST","CHI",4.23,0.617,0.0833,3.35,4.94,-2.01,-1.79,-3.13,188,178,203,30,"21",NA,NA,42
"194","Packers","DST","GB",4.15,0.612,0.0502,3.18,4.87,-2.09,-1.97,-3.2,189,184,206,31,"22",NA,NA,39
"195","Jahan Dotson","WR","WAS",8.84,1.18,0.127,7.19,10.3,-2.1,-1.47,-2.7,190,168,191,52,"10",NA,NA,37
"196","Raiders","DST","LVR",4.1,0.312,0,3.8,4.65,-2.14,-1.35,-3.42,191,163,215,32,"22",NA,NA,6
"197","Rondale Moore","WR","ARI",8.71,0.87,0.0805,7.3,9.76,-2.23,-1.36,-3.21,192,164,207,53,"10",NA,NA,10
