"","player","team","position","id","avg_type","pass_yds","pass_yds_sd","pass_tds","pass_tds_sd","pass_int","pass_int_sd","rush_yds","rush_yds_sd","rush_tds","rush_tds_sd","fumbles_lost","fumbles_lost_sd","two_pts","two_pts_sd","pass_300_yds","pass_300_yds_sd","return_tds","return_tds_sd","rush_100_yds","rush_100_yds_sd","rec","rec_sd","rec_yds","rec_yds_sd","rec_tds","rec_tds_sd","rec_100_yds","rec_100_yds_sd","dst_int","dst_int_sd","dst_sacks","dst_sacks_sd","dst_safety","dst_safety_sd","dst_td","dst_td_sd","dst_blk","dst_blk_sd","fg_0019","fg_0019_sd","fg_2029","fg_2029_sd","fg_3039","fg_3039_sd","fg_4049","fg_4049_sd","fg_50","fg_50_sd","xp","xp_sd","injury_status","injury_details","season_year","week"
"1","Nick Mullens","MIN","QB","13968","weighted",121.979103016505,163.249719249368,0.545400113830393,0.819599115170985,1.01187706317587,1.6836915410156,0.84889015367103,0.734503516766062,0.00283010813887308,0.00405426160186035,0.0434604439385316,0.0323277309448975,0.03,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2","Joe Flacco","CLE","QB","9064","weighted",251.027886331611,56.8770982817482,1.50392202912165,0.73413526475048,1.14212306247064,0.494396864938309,4.6738374823861,4.6909798946794,0.0686832628777204,0.0383385647105006,0.176796618130578,0.0793137171158489,0.06,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3","Jake Browning","CIN","QB","14358","weighted",266.19766087365,34.0483059889267,1.25307656176609,0.249964586708133,1.27919210897135,0.833880633818723,11.0674589008924,1.47825109205896,0.123395959383954,0.0370035449823055,0.0769375293565054,0.0363171527487126,0.08,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4","Matthew Stafford","LAR","QB","9431","weighted",268.973881204231,28.6091879025457,1.84453213995118,0.184109978207231,0.789431025132617,0.15840558961784,2.31142392188771,3.06102158908605,0.00953347331595133,0.0323481404809322,0.077306753458096,0.0174358330207574,0.06,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5","Derek Carr","NO","QB","11644","weighted",257.929528071603,28.1700257326548,1.52138323840521,0.693552994486315,0.823250610252238,0.176749165560763,4.42835638730675,1.67894427774085,0.0183725664748157,0.0305631267541292,0.077306753458096,0.0174358330207574,0.09,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6","Bryce Young","CAR","QB","16148","weighted",218.511932465419,42.6451145052195,1.10295768917819,0.413228359288329,0.790828859613128,0.176632223961933,14.4401586655818,2.29761981753511,0.055646813592659,0.0529422019496541,0.164134797938704,0.0656056100661808,0.1,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7","Jalen Hurts","PHI","QB","14783","weighted",252.355524816924,21.7608185296478,1.46161106590724,0.389338308951466,0.837750203417412,0.160182925724538,38.4130105777054,4.17299328770689,0.853816110659072,0.235705813328033,0.199918633034988,0.0558492974607473,0.09,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8","Brock Purdy","SF","QB","15698","weighted",280.623803905614,15.7832224366021,1.96634302783053,0.227106439717474,1.08336859235151,1.30936996747776,8.58823840520749,4.207171871064,0.0905118878590114,0.0607857148013213,0.077306753458096,0.0174358330207574,0.05,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9","Patrick Mahomes","KC","QB","13116","weighted",268.749548413344,21.6151965711412,1.78282750203417,0.381574225322016,0.835272579332791,0.162114382027995,29.109869812856,10.8927871033518,0.125393606983959,0.0744936443075994,0.069742337944128,0.0232477773610098,0.06,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10","Dak Prescott","DAL","QB","12620","weighted",277.95530105777,13.7393054147456,2.07528071602929,0.136129742558639,0.819516509619122,0.167337777472241,17.3858787632221,4.49585250801489,0.164746326200895,0.102649399797713,0.371425956061839,0.29810507827862,0.09,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
