"","player","team","position","id","avg_type","pass_yds","pass_yds_sd","pass_tds","pass_tds_sd","pass_int","pass_int_sd","rush_yds","rush_yds_sd","rush_tds","rush_tds_sd","fumbles_lost","fumbles_lost_sd","two_pts","two_pts_sd","pass_300_yds","pass_300_yds_sd","return_tds","return_tds_sd","rush_100_yds","rush_100_yds_sd","rec","rec_sd","rec_yds","rec_yds_sd","rec_tds","rec_tds_sd","rec_100_yds","rec_100_yds_sd","fg_0019","fg_0019_sd","fg_2029","fg_2029_sd","fg_3039","fg_3039_sd","fg_4049","fg_4049_sd","fg_50","fg_50_sd","xp","xp_sd","dst_int","dst_int_sd","dst_sacks","dst_sacks_sd","dst_safety","dst_safety_sd","dst_td","dst_td_sd","dst_blk","dst_blk_sd","idp_solo","idp_solo_sd","idp_sack","idp_sack_sd","idp_int","idp_int_sd","idp_pd","idp_pd_sd","idp_td","idp_td_sd","injury_status","injury_details","season_year","week"
"11","Sam Howell","WAS","QB","15693","weighted",248.956618130578,13.5119258185306,1.42909816815406,0.35853499481398,0.98650070455613,0.407016704344124,17.5369093471113,2.09862289181889,0.199004227336778,0.0650019622239992,0.114261390324096,0.0465510685051437,0.05,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12","Trevor Lawrence","JAC","QB","15237","weighted",234.82450915923,25.2324289725963,1.2319445749178,0.268627729260583,0.875410991075622,0.14130203541272,22.5118647252231,2.91338433063163,0.144565523720056,0.0488147183761194,0.269422263973697,0.0806305850148142,0.19,3.04392803038868e-17,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13","Jordan Love","GB","QB","14782","weighted",237.362292155942,18.3067727422835,1.68707844058243,0.212953832922913,0.852907468294974,0.117305409510045,15.813217472992,3.75720807765385,0.189863785814937,0.0646558874281994,0.0437411930483795,0.0325982101992998,0.11,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14","Jalen Hurts","PHI","QB","14783","weighted",239.471869422264,12.4228528949316,1.34682949741663,0.238934737767008,0.563790511977454,0.33454003372656,40.4260169093471,3.70649309511258,0.623795209018318,0.11665062725706,0.165547205260686,0.0426941168714534,0.16,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15","Brock Purdy","SF","QB","15698","weighted",238.996176608737,6.69762925122429,1.39497416627525,0.22413303051427,0.450831376232973,0.281767213989896,8.12589008924378,3.08760623449122,0.15305777360263,0.0790198636122462,0.12831728511038,0.0483785246813246,0.07,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","Ryan Tannehill","TEN","QB","10697","weighted",224.204391733208,16.3776143743859,1.13792860497886,0.118663954645775,0.802700798496947,0.130233194419363,10.1775998121184,1.84043474728488,0.142851103804603,0.0780429658374953,0.101773132926256,0.0209069859901484,0.06,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17","Daniel Jones","NYG","QB","14059","weighted",218.073560356975,19.304234132085,1.06501643964302,0.165302026943139,0.793710662282762,0.136785295987993,37.8739079379991,2.59192174610258,0.269163926726163,0.0559129526161472,0.151191874119305,0.0604833322345589,0.16,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18","Russell Wilson","DEN","QB","10703","weighted",226.331653358384,11.8477184010314,1.55382808830437,0.262937006648785,0.688351338656646,0.16628895392962,18.4768060122123,1.84778875013811,0.115321747299202,0.0260346397516829,0.135063410051667,0.0638397083976883,0.03,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19","Joshua Dobbs","ARI","QB","13119","weighted",214.154387036167,20.0808902454322,1.09671207139502,0.207836825983098,0.536975105683419,0.327520910344171,25.9152372005636,5.88498973407942,0.166106153123532,0.0533839296832958,0.257937999060592,0.0935327717050595,0.08,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20","Derek Carr","NO","QB","11644","weighted",226.261786903441,8.05494073094533,1.20912874583796,0.14034080529801,0.757869034406215,0.160017975005302,6.05948390677026,1.69484671509538,0.0472530521642619,0.0458959354213807,0.116489086200518,0.0549187260107284,0.03,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Q","Shoulder - AC Joint",2023,5
"21","Zach Wilson","NYJ","QB","15239","weighted",217.292902771254,7.80345149050518,1.05651009863786,0.115141099423926,0.838219821512447,0.138491645489996,14.4240911225928,1.1177134587886,0.115904180366369,0.0707681348085026,0.117132456552372,0.0439905587970938,0.11,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22","Bryce Young","CAR","QB","16148","weighted",211.997994363551,12.4284725876648,1.079342414279,0.112358697622304,0.85,0.195896699053994,12.3449506810709,1.58168118386875,0.0969422263973697,0.0050528475035818,0.193365429779239,0.109416653518854,0.08,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23","Anthony Richardson","IND","QB","16152","weighted",212.593630812588,10.3482971233473,1.16426961014561,0.16338955151668,0.796110850164396,0.127912229475104,41.4755331141381,6.57259880973024,0.442132456552372,0.164380298125372,0.27022076092062,0.0815799872322537,0.12,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24","Lamar Jackson","BAL","QB","13593","weighted",212.04190230155,7.19313927226502,1.21640676373884,0.142697936011474,0.75816815406294,0.161234015031554,57.9027806481916,4.6759438378512,0.394217942696101,0.0931571672248819,0.335767966181306,0.121152489867416,0.09,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25","Mac Jones","NE","QB","15241","weighted",209.89945514326,8.79595788608621,1.14140911225928,0.110573933571496,0.925984030061062,0.122762156157742,13.8028980742132,2.73855070366544,0.0597886331611085,0.0667857048307659,0.120003522780648,0.0415770735171362,0.13,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","Justin Fields","CHI","QB","15238","weighted",189.836350399248,16.9775048515557,1.13407233442931,0.142974753392539,0.904866134335369,0.310503129553554,47.5172898074213,3.58858456991142,0.340173790511977,0.0819421808056448,0.237840535462658,0.116856615890773,0.07,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27","Kenny Pickett","PIT","QB","15692","weighted",205.662103218646,9.22053566592959,1.06416759156493,0.157861261015344,0.865948945615982,0.126891185618387,12.0644339622642,3.93831813567322,0.107186459489456,0.0126397065123831,0.0156566777654458,0.014090696509149,0.09,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28","Desmond Ridder","ATL","QB","15697","weighted",191.240864255519,16.7913329637814,1.05067637388445,0.192751795136409,0.487092531705026,0.258851643721615,14.2008266791921,2.57618923463236,0.129201503053077,0.042487562652465,0.249324800375763,0.103438477773012,0.04,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29","Jameis Winston","NO","QB","12140","weighted",92.282563338301,120.985970261018,0.392399403874814,0.424264068711928,0.341132637853949,0.494974746830583,2.89806259314456,2.89913780286484,0,0,0.0487332339791356,0.0707106781186548,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30","Mitchell Trubisky","PIT","QB","13115","weighted",52.8865590405904,80.2045568105119,0.205276752767528,0.321688431056848,0.28970479704797,0.494310828009341,1.8980073800738,3.3162047467635,0.0332011070110701,0.0542402802635586,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31","Davis Mills","HOU","QB","15252","weighted",26.0153571428571,32.9364385946188,0.124901960784314,0.178600435587142,0.110028011204482,0.186636060236758,1.16838235294118,1.84453171175074,0.025203081232493,0.0474040355155162,0.0334453781512605,0.0436265907651609,0.03,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","Tyler Huntley","BAL","QB","14789","weighted",32.3406855439642,34.0118361750729,0.1,3.92649151415701e-17,0.0487332339791356,0.0707106781186548,7.69418777943368,8.69741340859453,0.0487332339791356,0.0707106781186548,0.0487332339791356,0.0707106781186548,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33","Andy Dalton","CAR","QB","10313","weighted",48,NA,0.3,NA,0.2,NA,2,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","Gardner Minshew","IND","QB","14067","weighted",17.2154481792717,13.0606687177073,0.0814075630252101,0.0859643330751219,0.0367226890756303,0.0487003088860471,0.495535714285714,0.437778750438962,0.00230392156862745,0.0048732534653623,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35","Taylor Heinicke","ATL","QB","12476","weighted",15.5290056022409,13.38853442773,0.0814075630252101,0.0859643330751219,0.0759103641456583,0.0494898420219824,0.950693277310924,0.887662716745441,0.00230392156862745,0.0048732534653623,0.0405695611577965,0.0406386250021345,0.03,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36","Marcus Mariota","PHI","QB","12141","weighted",16.2992,11.7033513945524,0.11296,0.0801955317504535,0.04915,0.0501579290523675,2.55217,2.99250128625078,0.03928,0.0528085663966878,0.00329,0.00575520883279101,0.02,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37","Nick Mullens","MIN","QB","13968","weighted",19.2080476900149,13.5057395206631,0.1,3.92649151415701e-17,0.0974664679582712,0.14142135623731,0.897466467958271,0.141421356237309,0,0,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Q","Back",2023,5
"38","Mike White","MIA","QB","13598","weighted",17.7707898658718,7.21248916810278,0.197466467958271,0.141421356237309,0.0487332339791356,0.0707106781186548,0.307600596125186,0.424264068711928,0,0,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39","Blaine Gabbert","KC","QB","10262","weighted",14.4883469573115,6.21245041902654,0.0491734786557675,0.0518863643536737,0.0209173478655768,0.0393820532013153,0.140208900999092,0.0518057025433607,0.00298819255222525,0.0056260076001879,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40","Tyson Bagent","CHI","QB","16384","weighted",11.6247232472325,8.85069938078827,0.018210332103321,0.033930906578707,0.106070110701107,0.0113103021929023,0.188228782287823,0.172627005172084,0.00607011070110701,0.0113103021929023,0.00435116851168512,0.00488988176539365,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41","Teddy Bridgewater","DET","QB","11640","weighted",12.4206512605042,4.90392241571278,0.0585084033613445,0.0497997459789236,0.0413305322128852,0.0524788669589936,0.644782913165266,0.554823301787002,0.00230392156862745,0.0048732534653623,0,0,0.02,4.01523218645835e-18,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42","Malik Willis","TEN","QB","15694","weighted",10.2345664206642,5.492503248098,0.00910516605166052,0.0169654532893535,0.0212453874538745,0.0395860576751581,0.917121771217712,1.68392869889711,0.00303505535055351,0.00565515109645116,0.0910055350553505,0.0932642553476595,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","Sean Clifford","GB","QB","16313","weighted",10.0118697478992,4.45225520928182,0.0976960784313726,0.00487325346536231,0.0138235294117647,0.0292395207921738,0.175217086834734,0.272399955043426,0.0046078431372549,0.00974650693072461,0.00305322128851541,0.00456959504496884,0.04,8.03046437291669e-18,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","Jake Browning","CIN","QB","14358","weighted",11.5812285336856,5.66392531730424,0.0956538969616909,0.00707106781186548,0.0956538969616909,0.00707106781186548,0.00869220607661823,0.0141421356237309,0.00434610303830912,0.00707106781186547,0.00717305151915456,0.00353553390593274,0.04,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","Jacoby Brissett","WAS","QB","12616","weighted",10.9865406162465,3.27311112331607,0.0585084033613445,0.0497997459789236,0.035609243697479,0.0479541468015932,0.592864145658263,0.622674580443832,0.0046078431372549,0.00974650693072461,0.00305322128851541,0.00456959504496884,0.01,2.00761609322917e-18,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","Cooper Rush","DAL","QB","13124","weighted",11.2828614008942,3.7476659402887,0.0512667660208644,0.0707106781186548,0,0,-0.384798807749627,0.848528137423857,0,0,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","Clayton Tune","ARI","QB","16160","weighted",12.4212804878049,0.5939696961967,0.0200609756097561,0.0282842712474619,0.134801829268293,0.0919238815542512,1.72111280487805,1.8031222920257,0.010030487804878,0.014142135623731,0.00501524390243902,0.00707106781186548,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","Sam Darnold","SF","QB","13592","weighted",8.93466386554622,2.74455567309225,0.0333053221288515,0.0472708647233843,0.0507072829131653,0.0554078920013283,0.379775910364146,0.731272379200649,0.00691176470588235,0.0146197603960869,0.00305322128851541,0.00456959504496884,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
