"","player","team","position","id","avg_type","pass_yds","pass_yds_sd","pass_tds","pass_tds_sd","pass_int","pass_int_sd","rush_yds","rush_yds_sd","rush_tds","rush_tds_sd","fumbles_lost","fumbles_lost_sd","two_pts","two_pts_sd","pass_300_yds","pass_300_yds_sd","return_tds","return_tds_sd","rush_100_yds","rush_100_yds_sd","rec","rec_sd","rec_yds","rec_yds_sd","rec_tds","rec_tds_sd","rec_100_yds","rec_100_yds_sd","fg_0019","fg_0019_sd","fg_2029","fg_2029_sd","fg_3039","fg_3039_sd","fg_4049","fg_4049_sd","fg_50","fg_50_sd","xp","xp_sd","dst_int","dst_int_sd","dst_sacks","dst_sacks_sd","dst_safety","dst_safety_sd","dst_td","dst_td_sd","dst_blk","dst_blk_sd","idp_solo","idp_solo_sd","idp_sack","idp_sack_sd","idp_int","idp_int_sd","idp_pd","idp_pd_sd","idp_td","idp_td_sd","injury_status","injury_details","season_year","week"
"1","Patrick Mahomes","KC","QB","13116","weighted",296.436928397071,14.6658276574522,2.10074857607811,0.196486950021572,0.77286818551668,0.195307889416107,23.7950935720098,4.05948911858314,0.148470301057771,0.0743943569437198,0.0915358014646054,0.00980071996943871,0.17,3.00059589753424e-17,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2","Kirk Cousins","MIN","QB","10700","weighted",277.24034987795,23.3751912574798,1.88478437754272,0.17599891748641,0.837896663954435,0.123547868878107,5.94478030919447,1.16688923408459,0.0658991049633849,0.0461641996604495,0.246281529698942,0.0988398843007448,0.13,3.00059589753424e-17,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3","Justin Herbert","LAC","QB","14779","weighted",283.682485760781,13.464025993188,1.8726851098454,0.197540001604699,0.826745321399512,0.171258074866157,12.505244100895,2.82781039137305,0.105158665581774,0.0577322892608849,0.0774288039056143,0.0261352532518366,0.16,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4","Tua Tagovailoa","MIA","QB","14778","weighted",278.710378356387,8.78496226049546,1.79674532139951,0.206737622471591,0.861090317331164,0.114466027678309,8.40896257119609,3.38871135561368,0.0711106590724166,0.0516678791386165,0.166143205858421,0.0392028798777549,0.06,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5","Jimmy Garoppolo","LVR","QB","11760","weighted",237.167237591538,30.6977152820072,1.26996338486574,0.224235017341361,0.94246541903987,0.113018339166168,6.83591131000814,2.88252905165109,0.0699145646867372,0.0488408573675996,0.114829129373474,0.0132768229783647,0.03,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6","Jared Goff","DET","QB","12611","weighted",260.312078925956,15.9129875270984,1.8096623270952,0.232223935417396,0.723140764849471,0.245347360948511,5.06018307567128,2.14096737613888,0.0411920260374288,0.0516823227802141,0.225921480878763,0.0681833896338125,0.24,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7","Joe Burrow","CIN","QB","14777","weighted",267.933067534581,11.1048475216361,1.91222131814483,0.115248427692436,0.823730675345809,0.127508925689667,12.7280431244915,5.21767795923379,0.130488201790073,0.0919319398921157,0.0802502034174125,0.022868346595357,0.16,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8","Matthew Stafford","LAR","QB","9431","weighted",247.578222131814,18.5360361377563,1.2543490642799,0.26539058501737,0.904296175752644,0.109093910469415,5.08460130187144,1.20140386456579,0.0633075671277461,0.0468113631277491,0.119668429617575,0.038154928885294,0.09,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9","Josh Allen","BUF","QB","13589","weighted",268.041407648495,10.8591614443357,2.02809601301871,0.137042911387802,0.91786818551668,0.167474056883711,40.6274816924329,4.10124010444881,0.320777054515867,0.153066347682409,0.260500406834825,0.045736693190714,0.16,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10","Trevor Lawrence","JAC","QB","15237","weighted",253.5638364524,15.5858638443202,1.79003661513426,0.259425048849244,0.7976688364524,0.183185453640616,19.5687266069976,0.779633807248866,0.170638730675346,0.0735065702956995,0.274526037428804,0.082429344272652,0.19,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
