"","player","position","team","points","sd_pts","dropoff","floor","ceiling","points_vor","floor_vor","ceiling_vor","rank","floor_rank","ceiling_rank","position_rank","tier","adp","aav","uncertainty"
"18","Patrick Mahomes","QB","KC",24,1.35,0.374,22.8,26.1,7.88,7.91,6.49,18,19,23,1,"1",NA,NA,62
"19","Josh Allen","QB","BUF",23.6,1.88,1.65,20.8,26.5,7.5,5.99,6.96,19,25,19,2,"2",NA,NA,76
"20","Davante Adams","WR","LVR",19,1.74,1.27,16.9,21.1,7.02,7.01,7.38,20,20,16,5,"4",NA,NA,82
"21","Joe Mixon","RB","CIN",14.8,1.84,0.05,11.4,17.1,6.83,6.39,6.87,21,23,20,13,"4",NA,NA,82
"22","Kenneth Walker III","RB","SEA",14.8,1.29,0.65,13.5,16.9,6.78,8.47,6.75,22,17,21,14,"5",NA,NA,52
"23","Derrick Henry","RB","TEN",14.1,1.67,0.296,11,16,6.13,5.94,5.83,23,26,27,15,"5",NA,NA,76
"24","Jalen Hurts","QB","PHI",22,1.19,0.854,20.6,23.5,5.85,5.76,3.89,24,28,39,3,"3",NA,NA,41
"25","James Cook","RB","BUF",13.8,1.6,0.00833,11.7,16.2,5.84,6.67,6.04,25,21,25,16,"5",NA,NA,73
"26","Breece Hall","RB","NYJ",13.8,1.17,0.821,11.6,14.9,5.83,6.55,4.71,26,22,32,17,"6",NA,NA,39
"27","Keenan Allen","WR","LAC",17.8,1.82,0.617,15.5,20.4,5.75,5.59,6.64,27,29,22,6,"4",NA,NA,83
"28","T.J. Hockenson","TE","MIN",14.1,1.27,0.245,12.2,15.5,5.2,4.6,5.28,28,36,31,2,"1",NA,NA,59
"29","D.J. Moore","WR","CHI",17.2,2.07,0.66,13.8,19.2,5.13,3.92,5.45,29,41,30,7,"5",NA,NA,96
"30","Rachaad White","RB","TB",13,1.37,0.0197,10.2,13.8,5.01,5.17,3.65,30,32,41,18,"6",NA,NA,59
"31","Lamar Jackson","QB","BAL",21.1,1.1,1.04,19.9,23.1,5,5,3.57,31,34,43,4,"4",NA,NA,29
"32","Alexander Mattison","RB","MIN",13,1.36,0.837,10.9,14.7,4.99,5.89,4.57,32,27,34,19,"6",NA,NA,58
"33","Mark Andrews","TE","BAL",13.9,1.7,2.58,11,15.9,4.95,3.41,5.66,33,48,29,3,"2",NA,NA,94
"34","A.J. Brown","WR","PHI",16.5,1.08,0.121,14.6,17.7,4.47,4.64,3.94,34,35,38,8,"5",NA,NA,35
"35","Puka Nacua","WR","LAR",16.4,2.02,0.206,13.8,20,4.35,3.87,6.2,35,43,24,9,"5",NA,NA,93
"36","Dameon Pierce","RB","HOU",12.2,0.969,0.111,10.3,13,4.15,5.25,2.81,36,31,50,20,"6",NA,NA,27
"37","Amon-Ra St. Brown","WR","DET",16.2,1.22,0.058,14.5,17.6,4.15,4.54,3.8,37,37,40,10,"5",NA,NA,49
"38","Mike Evans","WR","TB",16.1,1.9,0.205,13.8,19.6,4.09,3.91,5.86,38,42,26,11,"5",NA,NA,89
"39","Chuba Hubbard","RB","CAR",12,1.23,0.00885,10.3,13.4,4.04,5.26,3.25,39,30,45,21,"6",NA,NA,46
"40","Rhamondre Stevenson","RB","NE",12,0.653,0.0888,11.2,12.9,4.03,6.1,2.75,40,24,51,22,"7",NA,NA,13
"41","Justin Fields","QB","CHI",20.1,1.19,0.138,18.5,21.8,3.95,3.67,2.19,41,47,57,5,"4",NA,NA,44
"42","Brian Robinson","RB","WAS",11.9,1.4,0.199,9.27,13.2,3.94,4.21,2.98,42,40,48,23,"7",NA,NA,62
"43","CeeDee Lamb","WR","DAL",15.9,1.43,0.361,13.6,17.9,3.88,3.7,4.18,43,46,36,12,"6",NA,NA,63
"44","Tua Tagovailoa","QB","MIA",19.9,0.711,0.592,19.1,21,3.82,4.25,1.4,44,39,71,6,"5",NA,NA,9
"45","Saquon Barkley","RB","NYG",11.7,5.07,0.145,1.99,14.8,3.74,-3.06,4.63,45,219,33,24,"7",NA,NA,99
"46","Jerome Ford","RB","CLE",11.6,1.56,0.221,9.42,13.8,3.6,4.36,3.59,46,38,42,25,"7",NA,NA,72
"47","Calvin Ridley","WR","JAC",15.5,0.784,0.421,15,17.1,3.52,5.09,3.29,47,33,44,13,"6",NA,NA,8
"48","Zack Moss","RB","IND",11.4,3.03,0.432,7.28,14.4,3.38,2.23,4.24,48,61,35,26,"7",NA,NA,96
"49","Kirk Cousins","QB","MIN",19.3,1.1,0.0225,17.6,20.8,3.22,2.75,1.27,49,55,74,7,"5",NA,NA,26
"50","Justin Herbert","QB","LAC",19.3,2.1,0.365,16.1,21.2,3.2,1.21,1.65,50,79,67,8,"5",NA,NA,88
"51","Jaylen Waddle","WR","MIA",15.1,1.68,0.421,13.7,17.8,3.1,3.8,4.01,51,44,37,14,"6",NA,NA,80
"52","DOnta Foreman","RB","CHI",10.9,2.12,0.834,8.23,13.4,2.95,3.18,3.21,52,51,46,27,"8",NA,NA,86
"53","Joe Burrow","QB","CIN",19,1.24,0.274,17,20.4,2.84,2.16,0.838,53,65,88,9,"5",NA,NA,47
"54","Christian Kirk","WR","JAC",14.7,1.91,0.0342,11.5,16.7,2.68,1.6,2.95,54,75,49,15,"7",NA,NA,90
"55","Adam Thielen","WR","CAR",14.7,1.01,0.129,13,15.8,2.64,3.11,2.08,55,52,58,16,"7",NA,NA,28
"56","Trevor Lawrence","QB","JAC",18.7,2.07,0.171,15.2,21.1,2.56,0.35,1.48,56,91,70,10,"5",NA,NA,82
"57","DeAndre Hopkins","WR","TEN",14.5,0.942,0.269,13.3,15.8,2.52,3.34,2.06,57,49,60,17,"7",NA,NA,21
"58","Matthew Stafford","QB","LAR",18.5,1.41,1.01,16.6,20.4,2.39,1.78,0.827,58,74,89,11,"6",NA,NA,65
"59","Evan Engram","TE","JAC",11.3,1.32,0.529,9.82,13.3,2.37,2.27,3,59,60,47,4,"3",NA,NA,68
"60","DK Metcalf","WR","SEA",14.3,1.34,0.0656,11.8,15.5,2.25,1.9,1.73,60,71,63,18,"7",NA,NA,59
"61","Jakobi Meyers","WR","LVR",14.2,0.876,0.438,12.9,15.1,2.18,2.94,1.3,61,54,73,19,"7",NA,NA,17
"62","Javonte Williams","RB","DEN",10.1,1.22,0.0921,8.81,12.1,2.11,3.75,1.91,62,45,61,28,"8",NA,NA,42
"63","Jonathan Taylor","RB","IND",10,3.62,1.09,5.05,16,2.02,-0.00281,5.81,63,104,28,29,"9",NA,NA,99
"64","Sam LaPorta","TE","DET",10.8,1.43,0.227,8.64,12.6,1.84,1.09,2.35,64,82,56,5,"3",NA,NA,79
"65","Nico Collins","WR","HOU",13.8,0.788,0.086,12.5,14.7,1.74,2.58,0.898,65,57,85,20,"7",NA,NA,10
"66","Michael Pittman","WR","IND",13.7,0.613,0.0408,13.1,14.7,1.66,3.24,0.964,66,50,83,21,"7",NA,NA,4
"67","Marquise Brown","WR","ARI",13.6,1.02,0.0265,12.1,15,1.62,2.16,1.24,68,64,77,22,"7",NA,NA,32
"68","Cole Kmet","TE","CHI",10.5,1.72,0.0101,8.44,12.6,1.62,0.887,2.38,67,85,55,6,"3",NA,NA,97
"69","Darren Waller","TE","NYG",10.5,1.05,0.144,9.5,12.3,1.61,1.95,2.08,69,69,59,7,"3",NA,NA,35
"70","Chris Godwin","WR","TB",13.6,1.01,0.0299,12.2,15,1.59,2.29,1.26,70,58,75,23,"7",NA,NA,27
"71","Jordan Addison","WR","MIN",13.6,1.94,0.0379,10.3,16.2,1.56,0.391,2.44,71,88,54,24,"7",NA,NA,92
"72","Chris Olave","WR","NO",13.5,0.782,0.0315,12.5,14.7,1.52,2.63,0.891,72,56,86,25,"8",NA,NA,7
"73","Brandon Aiyuk","WR","SF",13.5,1.18,0.149,12.1,14.9,1.49,2.2,1.12,73,63,80,26,"8",NA,NA,46
"74","Dallas Goedert","TE","PHI",10.4,1.35,0.0561,8.75,12.9,1.46,1.19,2.63,74,80,52,8,"3",NA,NA,71
"75","George Kittle","TE","SF",10.3,1.13,1.09,8.72,11.8,1.41,1.16,1.57,75,81,69,9,"4",NA,NA,44
"76","Dak Prescott","QB","DAL",17.5,2,1.38,14.9,20.1,1.38,0,0.493,76,103,93,12,"7",NA,NA,79
"77","Deebo Samuel","WR","SF",13.4,1.27,0.0163,11.9,15.4,1.34,1.95,1.59,77,68,68,27,"8",NA,NA,56
"78","DeVonta Smith","WR","PHI",13.4,1.45,0.0656,11.8,15.4,1.33,1.84,1.65,78,73,66,28,"8",NA,NA,65
"79","Zay Flowers","WR","BAL",13.3,1.13,0.332,11.9,14.8,1.26,1.94,1.06,79,70,82,29,"8",NA,NA,39
"80","Tyler Lockett","WR","SEA",13,0.912,0.0563,12,14.7,0.928,2.06,0.927,80,67,84,30,"8",NA,NA,20
"81","Emari Demercado","RB","ARI",8.93,2.84,0.296,4.23,12.7,0.925,-0.824,2.49,81,133,53,30,"10",NA,NA,93
"82","Brett Maher","K","LAR",9.66,0.801,0.0575,8.84,10.7,0.895,1.4,0.43,82,77,95,1,"1",NA,NA,24
"83","Garrett Wilson","WR","NYJ",12.9,0.795,0.125,11.8,13.8,0.872,1.86,0.0176,83,72,101,31,"8",NA,NA,11
"84","Tyler Bass","K","BUF",9.6,1.24,0.173,8.13,11.5,0.838,0.687,1.16,84,87,79,2,"1",NA,NA,72
"85","Tee Higgins","WR","CIN",12.8,0.81,0.0304,11.4,13.6,0.747,1.49,-0.188,85,76,106,32,"8",NA,NA,13
"86","Terry McLaurin","WR","WAS",12.7,1.51,0.426,11.1,15.5,0.716,1.21,1.7,86,78,65,33,"9",NA,NA,70
"87","Jake Elliott","K","PHI",9.43,1.35,0.261,7.25,10.9,0.665,-0.192,0.552,87,117,92,3,"1",NA,NA,76
"88","Gus Edwards","RB","BAL",8.63,1.53,0.36,7.26,11.5,0.629,2.2,1.31,88,62,72,31,"10",NA,NA,69
"89","Bills","DST","BUF",6.77,1.39,0.257,5.19,8.55,0.522,0.022,0.842,89,102,87,1,"1",NA,NA,97
"90","Harrison Butker","K","KC",9.17,1.18,0.247,7.2,10.3,0.404,-0.244,0,90,120,103,4,"1",NA,NA,59
"91","Zach Ertz","TE","ARI",9.23,0.846,0.0497,7.82,10.3,0.317,0.263,-0.0128,91,95,104,10,"4",NA,NA,18
"92","Amari Cooper","WR","CLE",12.3,1.25,0.0539,10.9,14.4,0.291,0.994,0.586,92,83,91,34,"9",NA,NA,52
"93","Jaleel McLaughlin","RB","DEN",8.27,2.5,0.0932,5.35,11.4,0.269,0.291,1.24,93,93,78,32,"10",NA,NA,89
"94","Jake Ferguson","TE","DAL",9.18,1.31,0.241,7.91,11.4,0.267,0.351,1.09,94,90,81,11,"4",NA,NA,65
"95","Vikings","DST","MIN",6.51,0.77,0.265,6,7.88,0.265,0.836,0.171,95,86,98,2,"2",NA,NA,66
"96","Jerry Jeudy","WR","DEN",12.3,1.47,0.237,9.74,14.1,0.237,-0.167,0.313,96,116,96,35,"9",NA,NA,68
"97","Tyjae Spears","RB","TEN",8.18,0.761,0.115,7.33,9.55,0.176,2.27,-0.638,97,59,116,33,"10",NA,NA,18
"98","Jason Sanders","K","MIA",8.92,1.71,0.0736,6.46,10.5,0.157,-0.983,0.193,98,143,97,5,"1",NA,NA,86
"99","Brandon Aubrey","K","DAL",8.85,0.931,0.0414,7.43,9.79,0.0834,-0.00921,-0.52,99,105,112,6,"1",NA,NA,34
"100","Tyler Allgeier","RB","ATL",8.06,0.767,0.0612,7.19,9.44,0.0612,2.14,-0.741,100,66,119,34,"10",NA,NA,20
"101","Riley Patterson","K","DET",8.81,2.06,0.042,6.43,12.1,0.042,-1.01,1.82,101,145,62,7,"1",NA,NA,99
"102","Dalton Schultz","TE","HOU",8.94,1.03,0.0259,7.54,10.3,0.0259,-0.014,0.00501,102,107,102,12,"4",NA,NA,29
"103","Russell Wilson","QB","DEN",16.1,1.33,0.0121,13.9,17.5,0,-0.912,-2.11,103,137,162,13,"7",NA,NA,59
"104","Jeffery Wilson","RB","MIA",8,0,0.693,8,8,0,2.95,-2.18,103,53,165,35,"11",NA,NA,1
"105","Gabriel Davis","WR","BUF",12,2.23,0.329,8.31,15,0,-1.6,1.25,103,174,76,36,"9",NA,NA,99
"106","Logan Thomas","TE","WAS",8.91,0.867,0.337,7.93,10.4,0,0.377,0.0869,103,89,100,13,"5",NA,NA,21
"107","Eagles","DST","PHI",6.25,0.77,0.00116,5.17,7.25,0,0,-0.458,103,103,110,3,"2",NA,NA,69
"108","Jake Moody","K","SF",8.77,1.91,0.11,7.24,12,0,-0.204,1.71,103,118,64,8,"1",NA,NA,97
"109","49ers","DST","SF",6.25,0.776,0.104,5.11,7.33,-0.00116,-0.0603,-0.382,104,112,108,4,"3",NA,NA,72
"110","Sam Howell","QB","WAS",16.1,0.969,0.00372,15,17.3,-0.0121,0.114,-2.31,105,100,172,14,"7",NA,NA,18
"111","Baker Mayfield","QB","TB",16.1,1.3,0.141,14.8,18,-0.0159,-0.046,-1.61,106,110,145,15,"7",NA,NA,56
"112","Falcons","DST","ATL",6.14,1.44,0.23,3.64,7.71,-0.105,-1.52,0,107,166,103,5,"4",NA,NA,99
"113","Younghoe Koo","K","ATL",8.66,1.58,0.101,6.5,10.8,-0.11,-0.939,0.466,108,138,94,9,"1",NA,NA,79
"114","Geno Smith","QB","SEA",16,1.24,0.246,14.5,18.1,-0.157,-0.316,-1.49,109,121,143,16,"7",NA,NA,50
"115","Kaimi Fairbairn","K","HOU",8.56,0.517,0.0635,7.67,8.96,-0.21,0.232,-1.34,110,96,137,10,"2",NA,NA,3
"116","Jason Myers","K","SEA",8.49,0.544,0.0243,7.78,9.17,-0.274,0.343,-1.14,111,92,129,11,"2",NA,NA,7
"117","Brandon McManus","K","JAC",8.47,0.662,0.0239,7.64,9.17,-0.298,0.201,-1.13,112,97,128,12,"2",NA,NA,14
"118","Nick Folk","K","TEN",8.44,1.09,0.0633,7.39,10.1,-0.322,-0.0524,-0.23,113,111,107,13,"2",NA,NA,48
"119","Michael Thomas","WR","NO",11.7,0.978,0.26,10.8,13.4,-0.329,0.896,-0.385,114,84,109,37,"9",NA,NA,24
"120","Ravens","DST","BAL",5.91,0.664,0.218,5.14,7.01,-0.335,-0.0264,-0.705,115,109,117,6,"5",NA,NA,45
"121","Kyle Pitts","TE","ATL",8.58,0.941,0.175,7.56,10.3,-0.337,0,0,116,103,103,14,"5",NA,NA,26
"122","Evan McPherson","K","CIN",8.38,1.16,0.0183,6.72,9.73,-0.385,-0.722,-0.578,117,129,114,14,"2",NA,NA,55
"123","Jared Goff","QB","DET",15.7,2.12,0.0821,13.3,19.6,-0.403,-1.54,0,118,170,103,17,"7",NA,NA,91
"124","Chase McLaughlin","K","TB",8.36,0.777,0.0167,7.43,9.2,-0.404,-0.0101,-1.1,119,106,127,15,"2",NA,NA,17
"125","Cairo Santos","K","CHI",8.35,0.777,0.0975,7.52,9.28,-0.42,0.0786,-1.03,120,101,124,16,"2",NA,NA,21
"126","Joshua Dobbs","QB","ARI",15.6,1.65,0.0921,13,17.8,-0.485,-1.82,-1.75,121,182,150,18,"7",NA,NA,68
"127","Hunter Henry","TE","NE",8.4,1.15,0.00334,6.65,10.1,-0.512,-0.909,-0.175,122,136,105,15,"5",NA,NA,50
"128","Tyler Higbee","TE","LAR",8.4,1.14,0.428,6.33,9.41,-0.515,-1.23,-0.861,123,159,121,16,"5",NA,NA,47
"129","Matt Prater","K","ARI",8.25,0.58,0.0556,7.63,8.9,-0.518,0.191,-1.41,124,98,139,17,"2",NA,NA,10
"130","Chiefs","DST","KC",5.7,0.53,0.218,5.02,6.22,-0.553,-0.151,-1.49,125,114,144,7,"6",NA,NA,34
"131","Eddy Pineiro","K","CAR",8.19,0.51,0.0167,7.44,8.86,-0.573,0,-1.44,126,103,141,18,"2",NA,NA,1
"132","Jimmy Garoppolo","QB","LVR",15.5,1.83,0.13,13.8,18.8,-0.577,-1.02,-0.736,127,147,118,19,"7",NA,NA,74
"133","K.J. Osborn","WR","MIN",11.4,1.28,0.637,9.91,13.8,-0.59,0,0,128,103,103,38,"10",NA,NA,58
"134","Cameron Dicker","K","LAC",8.18,0.916,0.131,6.86,9,-0.59,-0.584,-1.3,129,127,135,19,"2",NA,NA,31
"135","Ezekiel Elliott","RB","NE",7.31,1.47,0.177,5.04,9.55,-0.693,-0.0156,-0.63,130,108,115,36,"11",NA,NA,65
"136","Brock Purdy","QB","SF",15.4,1.14,0.0219,14.4,17.4,-0.708,-0.494,-2.15,131,124,164,20,"7",NA,NA,32
"137","Daniel Carlson","K","LVR",8.04,1,0.0428,6.59,9.33,-0.721,-0.851,-0.979,132,135,123,20,"2",NA,NA,41
"138","C.J. Stroud","QB","HOU",15.4,1.17,0.961,13.8,16.9,-0.73,-1.01,-2.7,133,146,187,21,"8",NA,NA,38
"139",NA,"K",NA,8,0.998,0.175,6.78,9.09,-0.764,-0.662,-1.22,134,128,132,21,"2",NA,NA,38
"140","Dolphins","DST","MIA",5.48,0.38,0.193,5.01,5.89,-0.772,-0.154,-1.82,135,115,153,8,"7",NA,NA,14
"141","Kenneth Gainwell","RB","PHI",7.13,2.02,0.369,4.84,11,-0.87,-0.215,0.794,136,119,90,37,"11",NA,NA,85
"142","Wil Lutz","K","DEN",7.83,1.18,0.225,6.34,9.03,-0.939,-1.11,-1.28,137,156,133,22,"2",NA,NA,62
"143","Ryan Izzo","TE","FA",7.97,NA,0.147,NA,NA,-0.943,NA,NA,138,NA,NA,17,"6",NA,NA,NA
"144","Seahawks","DST","SEA",5.29,0.899,0.00711,4.63,6.94,-0.964,-0.533,-0.772,139,126,120,9,"7",NA,NA,79
"145","Bengals","DST","CIN",5.28,0.153,0.0608,5.05,5.43,-0.971,-0.12,-2.28,140,113,171,10,"8",NA,NA,1
"146","Patriots","DST","NE",5.22,1.19,0.0427,4.19,7.25,-1.03,-0.981,-0.466,141,142,111,11,"9",NA,NA,90
"147","Cowboys","DST","DAL",5.17,0.995,0.0053,4.07,6.55,-1.07,-1.1,-1.16,142,154,130,12,"9",NA,NA,86
"148","Jets","DST","NYJ",5.17,0.542,0.0114,4.35,5.86,-1.08,-0.816,-1.85,143,131,154,13,"9",NA,NA,38
"149","Tyler Conklin","TE","NYJ",7.82,0.656,0.319,6.72,8.48,-1.09,-0.838,-1.79,144,134,152,18,"6",NA,NA,6
"150","Jaguars","DST","JAC",5.16,0.516,0.0472,4.41,5.86,-1.09,-0.756,-1.85,145,130,155,14,"10",NA,NA,28
"151","Texans","DST","HOU",5.11,0.307,0.0996,4.68,5.49,-1.14,-0.49,-2.23,146,123,166,15,"11",NA,NA,3
"152","Justin Tucker","K","BAL",7.6,1.02,0.0518,6.46,8.92,-1.16,-0.977,-1.38,147,140,138,23,"2",NA,NA,45
"153","Greg Zuerlein","K","NYJ",7.55,1.23,0.188,5.53,8.62,-1.22,-1.91,-1.69,148,183,148,24,"3",NA,NA,69
"154","Courtland Sutton","WR","DEN",10.8,1.16,0.0946,9.09,12.4,-1.23,-0.817,-1.34,149,132,136,39,"10",NA,NA,44
"155","Antonio Gibson","RB","WAS",6.76,0.917,0.0101,5.19,7.65,-1.24,0.138,-2.54,151,99,184,38,"11",NA,NA,24
"156","Saints","DST","NO",5.01,0.682,0.02,4.08,5.94,-1.24,-1.09,-1.77,150,151,151,16,"12",NA,NA,48
"157","Jerick McKinnon","RB","KC",6.75,1.79,0.203,5.05,10.2,-1.25,0,0,152,103,103,39,"11",NA,NA,79
"158","Lions","DST","DET",4.99,0.692,0.0513,4.07,5.82,-1.26,-1.09,-1.89,153,153,158,17,"12",NA,NA,52
"159","Titans","DST","TEN",4.94,0.763,0.109,3.62,5.76,-1.31,-1.54,-1.95,154,171,160,18,"13",NA,NA,62
"160","Drake London","WR","ATL",10.7,1.25,0.439,8.67,12.3,-1.32,-1.25,-1.44,155,160,140,40,"10",NA,NA,55
"161","Joey Slye","K","WAS",7.36,1.87,0.0383,4.17,9.01,-1.4,-3.27,-1.3,156,223,134,25,"3",NA,NA,93
"162","David Njoku","TE","CLE",7.5,0.755,0.342,6.06,7.95,-1.41,-1.49,-2.31,157,165,173,19,"6",NA,NA,9
"163","Chargers","DST","LAC",4.83,0.609,0.0399,4.07,5.82,-1.42,-1.09,-1.89,158,152,159,19,"14",NA,NA,41
"164","Greg Joseph","K","MIN",7.32,1.1,0.362,6.08,8.86,-1.44,-1.36,-1.45,159,162,142,26,"3",NA,NA,52
"165","Samaje Perine","RB","DEN",6.55,0.687,0.218,5.32,7.32,-1.45,0.265,-2.86,160,94,191,40,"12",NA,NA,15
"166","Cardinals","DST","ARI",4.79,0.695,0.122,4.07,5.99,-1.46,-1.1,-1.72,161,155,149,20,"15",NA,NA,55
"167","Rams","DST","LAR",4.67,0.7,0.0658,3.56,5.19,-1.58,-1.6,-2.52,162,175,182,21,"16",NA,NA,59
"168","Colts","DST","IND",4.6,0.389,0.038,4.05,5,-1.65,-1.12,-2.72,163,157,189,22,"17",NA,NA,17
"169","Justice Hill","RB","BAL",6.33,1.07,0.199,4.56,7.91,-1.67,-0.496,-2.27,164,125,170,41,"12",NA,NA,32
"170","Raiders","DST","LVR",4.57,0.52,0.142,3.83,5.05,-1.68,-1.34,-2.66,165,161,186,23,"18",NA,NA,31
"171","Bryce Young","QB","CAR",14.4,0.443,0.0117,13.9,15,-1.69,-0.978,-4.53,166,141,237,22,"8",NA,NA,1
"172","Gardner Minshew","QB","IND",14.4,1.27,0.172,12.9,16,-1.7,-1.98,-3.57,167,186,208,23,"8",NA,NA,53
"173","Chigoziem Okonkwo","TE","TEN",7.16,0.756,0.0446,5.89,7.92,-1.75,-1.66,-2.35,168,177,174,20,"6",NA,NA,12
"174","Josh Palmer","WR","LAC",10.3,1.14,0.199,8.92,12.1,-1.76,-0.987,-1.62,169,144,147,41,"11",NA,NA,41
"175","Gerald Everett","TE","LAC",7.12,1.06,0.00859,5.48,8.41,-1.8,-2.07,-1.86,170,188,156,21,"6",NA,NA,38
"176","Jonnu Smith","TE","ATL",7.11,1.35,0.432,5.83,9.71,-1.8,-1.72,-0.554,172,179,113,22,"7",NA,NA,74
"177","Matt Gay","K","IND",6.96,0.915,0.0836,5.8,7.94,-1.8,-1.64,-2.37,171,176,175,27,"3",NA,NA,28
"178","Commanders","DST","WAS",4.42,1.25,0.0234,2.22,5.47,-1.83,-2.95,-2.24,173,215,168,24,"18",NA,NA,93
"179","Bears","DST","CHI",4.4,0.881,0.088,2.83,5.08,-1.85,-2.33,-2.63,174,197,185,25,"19",NA,NA,76
"180","Desmond Ridder","QB","ATL",14.2,0.9,0.407,13.1,15.4,-1.87,-1.76,-4.16,176,181,224,24,"9",NA,NA,12
"181","Cam Akers","RB","MIN",6.13,0.996,0.0347,4.71,6.94,-1.87,-0.344,-3.25,175,122,201,42,"12",NA,NA,28
"182","Chad Ryland","K","NE",6.88,1.83,0.571,4.04,8.69,-1.89,-3.4,-1.62,177,227,146,28,"4",NA,NA,90
"183","Keaontay Ingram","RB","ARI",6.1,2.89,0.664,2.41,10.3,-1.9,-2.64,0.138,178,203,99,43,"12",NA,NA,94
"184","Giants","DST","NYG",4.31,0.31,0.0289,4,4.78,-1.94,-1.16,-2.94,179,158,193,26,"19",NA,NA,7
"185","Tyler Boyd","WR","CIN",10.1,1.89,0.0225,7.71,12.9,-1.96,-2.2,-0.887,180,192,122,42,"11",NA,NA,87
"186","Panthers","DST","CAR",4.28,0.407,0.105,3.64,4.72,-1.97,-1.52,-3,181,167,195,27,"20",NA,NA,24
"187","Kendrick Bourne","WR","NE",10,1.04,0.0213,8.48,11.2,-1.98,-1.43,-2.52,182,164,183,43,"11",NA,NA,34
"188","Tutu Atwell","WR","LAR",10,1.36,0.266,8.16,11.3,-2,-1.75,-2.48,183,180,179,44,"11",NA,NA,62
"189","Buccaneers","DST","TB",4.18,0.369,0.472,3.64,4.7,-2.07,-1.53,-3.02,184,168,196,28,"21",NA,NA,10
"190","Dawson Knox","TE","BUF",6.68,1.23,0.00247,4.81,8.38,-2.24,-2.74,-1.88,185,208,157,23,"7",NA,NA,56
"191","Noah Fant","TE","SEA",6.68,1.7,0.182,4.45,9.1,-2.24,-3.1,-1.17,186,221,131,24,"7",NA,NA,91
"192","Josh Downs","WR","IND",9.76,1.82,0.451,6.29,11.6,-2.27,-3.62,-2.15,187,236,163,45,"11",NA,NA,85
"193","Derek Carr","QB","NO",13.8,0.479,0.0902,13.3,14.6,-2.28,-1.56,-4.93,188,172,241,25,"9",NA,NA,3
"194","Mac Jones","QB","NE",13.7,0.937,0.111,12.3,15.1,-2.37,-2.56,-4.44,189,201,235,26,"9",NA,NA,15
"195","Cade Otton","TE","TB",6.49,0.869,0.365,5.35,7.84,-2.42,-2.2,-2.42,190,193,176,25,"7",NA,NA,24
"196","Dustin Hopkins","K","CLE",6.31,1.2,0.323,5.03,7.6,-2.46,-2.41,-2.71,191,199,188,29,"4",NA,NA,66
"197","Zach Wilson","QB","NYJ",13.6,0.515,0.0856,13.2,14.6,-2.48,-1.67,-4.94,192,178,242,27,"9",NA,NA,6
"198","Browns","DST","CLE",3.71,0.989,0.143,2.12,4.67,-2.54,-3.04,-3.05,193,218,199,29,"22",NA,NA,83
