"","player","position","team","points","sd_pts","dropoff","floor","ceiling","points_vor","floor_vor","ceiling_vor","rank","floor_rank","ceiling_rank","position_rank","tier","adp","aav","uncertainty"
"87","Drake London","WR","ATL",11.4,2.08,0.0809,8.57,14.2,0.564,-0.592,0.786,87,125,81,31,"7",NA,NA,92
"88","Jason Sanders","K","MIA",9.15,0.761,0.114,8.25,10,0.491,0.781,0.435,88,85,92,2,"1",NA,NA,13
"89","Terry McLaurin","WR","WAS",11.3,1.2,0.173,10.2,13.6,0.483,1.05,0.177,89,82,99,32,"7",NA,NA,49
"90","Russell Wilson","QB","DEN",17,1.23,0.0162,15.6,18.5,0.452,0.738,0,90,86,103,11,"4",NA,NA,37
"91","Jared Goff","QB","DET",17,1.75,0.435,14.1,18.7,0.435,-0.781,0.157,91,136,101,12,"4",NA,NA,80
"92","Isaiah Likely","TE","BAL",9.2,1.81,0.397,6.58,11.7,0.397,-0.0826,1.07,92,109,74,12,"6",NA,NA,91
"93","Lucas Havrisik","K","LAR",9.04,0.966,0.199,7.99,10.6,0.376,0.512,0.975,93,94,78,3,"1",NA,NA,35
"94","Chris Godwin","WR","TB",11.2,1.17,0.0285,9.41,13,0.31,0.249,-0.456,94,98,120,33,"7",NA,NA,44
"95","Jakobi Meyers","WR","LVR",11.1,1.66,0.245,8.73,13.5,0.281,-0.428,0.0995,95,120,102,34,"7",NA,NA,76
"96","AJ Dillon","RB","GB",9.63,1.86,0.24,7.48,12.7,0.24,0.625,1.15,96,89,72,34,"10",NA,NA,87
"97","Matt Gay","K","IND",8.84,0.672,0.0711,7.73,9.31,0.177,0.253,-0.299,97,97,114,4,"1",NA,NA,6
"98","Saints","DST","NO",6.56,1.34,0.164,4.31,8.03,0.164,-0.745,0,98,132,103,2,"2",NA,NA,99
"99","Jake Moody","K","SF",8.77,2.65,0.0858,6.04,12.8,0.106,-1.44,3.23,99,179,45,5,"1",NA,NA,99
"100","Tee Higgins","WR","CIN",10.9,1.63,0.0368,9.1,13.8,0.0368,-0.0593,0.422,100,108,93,35,"7",NA,NA,75
"101","Jake Elliott","K","PHI",8.68,1.4,0.00209,6.71,10.3,0.0205,-0.759,0.668,101,133,86,6,"1",NA,NA,77
"102","Blake Grupe","K","NO",8.68,0.701,0.0185,8,9.61,0.0185,0.528,0,102,93,103,7,"1",NA,NA,10
"103","Jake Browning","QB","CIN",16.5,0.982,0.191,15.6,18.3,0,0.724,-0.243,103,87,112,13,"4",NA,NA,17
"104","Tyjae Spears","RB","TEN",9.39,0.93,0.207,8.11,10.4,0,1.26,-1.15,103,75,142,35,"10",NA,NA,14
"105","Diontae Johnson","WR","PIT",10.9,0.937,0.0139,9.53,12.1,0,0.365,-1.27,103,96,145,36,"7",NA,NA,20
"106","Kyle Pitts","TE","ATL",8.8,1.73,0.352,6.52,11.3,0,-0.148,0.753,103,110,82,13,"6",NA,NA,85
"107","Browns","DST","CLE",6.4,1.13,0.111,5.13,8.32,0,0.0736,0.291,103,102,96,3,"3",NA,NA,90
"108","Tyler Bass","K","BUF",8.66,1.09,0.105,7.47,10.1,0,0,0.449,103,103,91,8,"1",NA,NA,45
"109","Josh Palmer","WR","LAC",10.8,2.36,0.188,8.18,14.9,-0.0139,-0.984,1.46,104,154,67,37,"8",NA,NA,96
"110","Evan McPherson","K","CIN",8.56,1.36,0.114,6.75,10.2,-0.105,-0.719,0.626,105,131,87,9,"1",NA,NA,74
"111","Rams","DST","LAR",6.29,1.15,0.284,4.44,7.63,-0.111,-0.618,-0.403,106,128,118,4,"4",NA,NA,97
"112","Trevor Lawrence","QB","JAC",16.4,1.15,0.178,14.9,18,-0.191,0,-0.51,107,103,123,14,"5",NA,NA,29
"113","Jordan Addison","WR","MIN",10.7,1.48,0.0618,8.34,12.5,-0.202,-0.823,-0.919,108,141,134,38,"8",NA,NA,66
"114","Keaton Mitchell","RB","BAL",9.19,1.65,0.207,6.52,11.4,-0.207,-0.332,-0.192,109,116,110,36,"10",NA,NA,76
"115","Wil Lutz","K","DEN",8.44,0.599,0.0205,7.55,9.12,-0.22,0.0812,-0.492,110,101,122,10,"1",NA,NA,1
"116","Nick Folk","K","TEN",8.42,0.67,0.0559,7.62,9.07,-0.24,0.147,-0.546,111,100,124,11,"1",NA,NA,3
"117","Christian Watson","WR","GB",10.6,0.278,0.129,10.4,10.9,-0.264,1.19,-2.52,112,78,186,39,"8",NA,NA,1
"118","Riley Patterson","K","DET",8.37,0.843,0.0994,7.1,9.46,-0.296,-0.374,-0.156,113,118,107,12,"1",NA,NA,23
"119","Dalton Schultz","TE","HOU",8.45,2.05,0.42,4.57,10.2,-0.352,-2.1,-0.429,114,198,119,14,"7",NA,NA,94
"120","Tua Tagovailoa","QB","MIA",16.2,1.58,3.45e-05,13.8,18.2,-0.369,-1.03,-0.301,115,159,115,15,"5",NA,NA,77
"121","Kyler Murray","QB","ARI",16.2,1.3,0.64,14.2,17.6,-0.369,-0.7,-0.92,116,130,135,16,"5",NA,NA,51
"122","Marquise Brown","WR","ARI",10.5,1.32,0.0468,8.35,12.4,-0.393,-0.811,-1.04,117,139,140,40,"8",NA,NA,55
"123","49ers","DST","SF",6,1.11,0.242,5.06,7.87,-0.395,0,-0.163,118,103,108,5,"5",NA,NA,87
"124","Harrison Butker","K","KC",8.27,0.8,0.0171,7.17,9.28,-0.396,-0.302,-0.333,119,115,116,13,"1",NA,NA,16
"125","Chris Boswell","K","PIT",8.25,0.853,0.0804,6.9,9.02,-0.413,-0.578,-0.598,120,124,126,14,"1",NA,NA,26
"126","Zach Charbonnet","RB","SEA",8.98,1.28,0.339,6.86,10.6,-0.414,0,-0.993,121,103,138,37,"10",NA,NA,49
"127","Curtis Samuel","WR","WAS",10.4,0.496,0.0222,9.83,11.3,-0.44,0.667,-2.15,122,88,171,41,"8",NA,NA,3
"128","Romeo Doubs","WR","GB",10.4,0.891,0.0959,8.76,11.3,-0.462,-0.401,-2.06,123,119,167,42,"8",NA,NA,18
"129","Daniel Carlson","K","LVR",8.17,0.821,0.00936,6.96,8.96,-0.493,-0.51,-0.651,124,121,128,15,"1",NA,NA,19
"130","Anders Carlson","K","GB",8.16,1.07,0.058,6.85,9.37,-0.502,-0.623,-0.24,125,129,111,16,"1",NA,NA,39
"131","Brandin Cooks","WR","DAL",10.3,1.48,0.0427,7.49,11.5,-0.558,-1.67,-1.92,126,185,160,43,"8",NA,NA,65
"132","Cairo Santos","K","CHI",8.1,1.18,0.0152,6.07,9.01,-0.56,-1.41,-0.603,127,177,127,17,"1",NA,NA,55
"133","Matt Prater","K","ARI",8.09,1.53,0.171,5.83,9.61,-0.576,-1.64,-0.00237,128,184,104,18,"2",NA,NA,84
"134","Odell Beckham","WR","BAL",10.3,1.89,0.154,8.29,13.6,-0.6,-0.876,0.17,129,144,100,44,"8",NA,NA,83
"135","Chiefs","DST","KC",5.76,0.628,0.0476,5.06,6.81,-0.637,-0.00171,-1.22,130,104,144,6,"6",NA,NA,42
"136","Ravens","DST","BAL",5.71,0.634,0.165,5.03,6.64,-0.685,-0.0246,-1.39,131,106,147,7,"7",NA,NA,45
"137","Joey Slye","K","WAS",7.92,0.893,0.01,6.92,8.93,-0.747,-0.549,-0.685,132,123,129,19,"2",NA,NA,29
"138","DOnta Foreman","RB","CHI",8.64,1.46,0.801,7.44,11.5,-0.753,0.58,-0.121,133,90,106,38,"11",NA,NA,64
"139","Zay Jones","WR","JAC",10.1,0.948,0.0157,8.56,11.4,-0.755,-0.603,-2,134,126,164,45,"8",NA,NA,21
"140","Greg Joseph","K","MIN",7.91,1.1,0.114,6.3,9.07,-0.757,-1.18,-0.548,135,169,125,20,"2",NA,NA,48
"141","Jaxon Smith-Njigba","WR","SEA",10.1,0.837,0.301,9.37,11.8,-0.77,0.204,-1.64,136,99,153,46,"8",NA,NA,17
"142","Pat Freiermuth","TE","PIT",8.03,0.344,0.202,7.59,8.64,-0.772,0.927,-1.95,137,84,161,15,"7",NA,NA,3
"143","Eagles","DST","PHI",5.55,0.561,0.132,5.05,6.45,-0.85,-0.0118,-1.59,138,105,152,8,"8",NA,NA,29
"144","Cameron Dicker","K","LAC",7.79,1.51,0.000617,5.7,9.56,-0.871,-1.77,-0.0588,139,191,105,21,"2",NA,NA,81
"145","Justin Tucker","K","BAL",7.79,1.31,0.107,6.3,9.35,-0.872,-1.17,-0.265,140,168,113,22,"2",NA,NA,71
"146","Gerald Everett","TE","LAC",7.83,0.722,0.0406,6.4,8.53,-0.975,-0.26,-2.05,141,113,166,16,"7",NA,NA,27
"147","Chase McLaughlin","K","TB",7.68,1.09,0.018,6.34,8.85,-0.979,-1.13,-0.759,142,163,130,23,"2",NA,NA,42
"148","Raiders","DST","LVR",5.42,0.6,0.166,4.81,6.16,-0.982,-0.252,-1.87,143,112,157,9,"9",NA,NA,35
"149","Younghoe Koo","K","ATL",7.67,1.17,0.171,6.17,8.68,-0.997,-1.3,-0.939,144,172,136,24,"2",NA,NA,52
"150","Nick Mullens","QB","MIN",15.5,1.26,0.874,13.7,17.2,-1.01,-1.14,-1.27,145,164,146,17,"6",NA,NA,40
"151","Darren Waller","TE","NYG",7.79,1.5,0.0148,4.86,9.15,-1.02,-1.8,-1.44,146,193,149,17,"7",NA,NA,76
"152","Taysom Hill","TE","NO",7.77,2.7,0.267,3.92,11.2,-1.03,-2.75,0.608,147,216,88,18,"8",NA,NA,99
"153","George Pickens","WR","PIT",9.79,1.4,0.000508,7.71,11.5,-1.07,-1.46,-1.9,148,180,158,47,"8",NA,NA,61
"154","Jerry Jeudy","WR","DEN",9.79,1.55,0.19,7.77,11.8,-1.07,-1.39,-1.64,149,175,154,48,"9",NA,NA,68
"155","Chargers","DST","LAC",5.25,0.761,0.0759,4.11,6.25,-1.15,-0.946,-1.78,150,150,155,10,"10",NA,NA,61
"156","Brandon McManus","K","JAC",7.5,1.58,0.0107,5.67,9.15,-1.17,-1.8,-0.463,151,192,121,25,"2",NA,NA,87
"157","Eddy Pineiro","K","CAR",7.48,1.7,0.0343,4.36,8.67,-1.18,-3.11,-0.942,152,220,137,26,"2",NA,NA,94
"158","Kaimi Fairbairn","K","HOU",7.45,1.22,0.0384,5.76,8.49,-1.21,-1.71,-1.13,153,186,141,27,"2",NA,NA,61
"159","Colts","DST","IND",5.18,0.94,0.012,4.16,6.83,-1.22,-0.897,-1.2,154,145,143,11,"10",NA,NA,77
"160","Cowboys","DST","DAL",5.16,0.973,0.0289,4.13,6.46,-1.24,-0.924,-1.57,155,149,151,12,"11",NA,NA,81
"161","Jason Myers","K","SEA",7.41,1.3,0.151,5.98,9.44,-1.25,-1.49,-0.178,156,181,109,28,"2",NA,NA,68
"162","Noah Brown","WR","HOU",9.6,0.439,0.179,9.16,10.3,-1.26,0,-3.07,157,103,205,49,"9",NA,NA,1
"163","Seahawks","DST","SEA",5.13,0.762,0.00928,4.15,6.08,-1.26,-0.906,-1.96,158,147,162,13,"11",NA,NA,65
"164","Titans","DST","TEN",5.13,0.542,0.0168,4.26,5.77,-1.27,-0.792,-2.26,159,138,175,14,"11",NA,NA,26
"165","Steelers","DST","PIT",5.11,0.65,0.0464,4.16,6.03,-1.29,-0.902,-2,160,146,163,15,"12",NA,NA,52
"166","Chigoziem Okonkwo","TE","TEN",7.51,0.522,0.126,6.66,8.17,-1.3,0,-2.42,161,103,184,19,"8",NA,NA,9
"167","Bengals","DST","CIN",5.06,0.608,0.0204,4.09,5.77,-1.34,-0.964,-2.27,162,152,176,16,"12",NA,NA,39
"168","Falcons","DST","ATL",5.04,0.69,0.0478,4.14,5.88,-1.36,-0.921,-2.15,163,148,172,17,"13",NA,NA,55
"169","Randy Bullock","K","NYG",7.26,1.63,0.0438,5.34,8.59,-1.4,-2.13,-1.02,164,199,139,29,"2",NA,NA,90
"170","Lions","DST","DET",4.99,0.455,0.0452,4.52,5.74,-1.41,-0.538,-2.29,165,122,177,18,"13",NA,NA,16
"171","Logan Thomas","TE","WAS",7.38,0.833,0.075,5.9,8.2,-1.42,-0.766,-2.39,166,135,183,20,"8",NA,NA,45
"172","Elijah Moore","WR","CLE",9.42,0.749,0.0355,8.56,10.4,-1.44,-0.606,-2.98,167,127,201,50,"9",NA,NA,14
"173","Jets","DST","NYJ",4.95,0.569,0.00184,4.19,5.59,-1.45,-0.871,-2.44,169,143,185,19,"13",NA,NA,32
"174","Texans","DST","HOU",4.95,0.758,0.0263,4.07,6.19,-1.45,-0.988,-1.84,170,155,156,20,"14",NA,NA,58
"175","Dustin Hopkins","K","CLE",7.22,1.22,0.633,5.74,8.75,-1.45,-1.73,-0.867,168,187,133,30,"3",NA,NA,58
"176","Josh Downs","WR","IND",9.38,0.972,0.16,8.01,10.6,-1.48,-1.16,-2.84,171,165,196,51,"9",NA,NA,23
"177","Bills","DST","BUF",4.92,0.798,0.0312,3.7,6.02,-1.48,-1.35,-2.01,172,174,165,21,"14",NA,NA,71
"178","Tyler Conklin","TE","NYJ",7.3,0.661,0.114,6.61,8.25,-1.5,-0.0574,-2.34,173,107,180,21,"8",NA,NA,24
"179","Bears","DST","CHI",4.89,0.646,0.0434,4.05,5.67,-1.51,-1.01,-2.36,174,157,181,22,"15",NA,NA,48
"180","Kareem Hunt","RB","CLE",7.84,1.27,0.131,5.68,9.49,-1.55,-1.17,-2.1,176,167,170,39,"11",NA,NA,43
"181","Packers","DST","GB",4.85,0.776,0.107,3.66,5.44,-1.55,-1.4,-2.59,175,176,188,23,"16",NA,NA,68
"182","Ryan Izzo","TE","FA",7.19,NA,0.0256,NA,NA,-1.61,NA,NA,177,NA,NA,22,"8",NA,NA,NA
"183","Gabriel Davis","WR","BUF",9.22,1.07,0.0828,7.43,10.5,-1.64,-1.73,-2.87,178,188,197,52,"9",NA,NA,28
"184","Cade Otton","TE","TB",7.16,0.789,0.143,5.88,8.37,-1.64,-0.788,-2.22,179,137,174,23,"8",NA,NA,39
"185","Vikings","DST","MIN",4.74,0.473,0.0351,4.06,5.26,-1.66,-0.993,-2.78,180,156,194,24,"16",NA,NA,19
"186","Rhamondre Stevenson","RB","NE",7.71,2.74,0.0622,5.59,10.8,-1.68,-1.27,-0.834,181,170,131,40,"11",NA,NA,97
"187","Jaguars","DST","JAC",4.7,0.407,0.0762,3.97,5.02,-1.69,-1.09,-3.01,182,161,203,25,"17",NA,NA,10
"188","Demario Douglas","WR","NE",9.14,1.75,0.148,6.6,11.2,-1.72,-2.57,-2.19,183,213,173,53,"9",NA,NA,80
"189","Jerick McKinnon","RB","KC",7.65,1.35,0.272,5.55,9.21,-1.75,-1.31,-2.38,184,173,182,41,"11",NA,NA,53
"190","Buccaneers","DST","TB",4.63,0.409,0.0372,4.11,5.22,-1.77,-0.947,-2.81,185,151,195,26,"18",NA,NA,13
"191","Hunter Henry","TE","NE",7.02,1.19,0.373,5.84,9.13,-1.78,-0.822,-1.46,186,140,150,24,"9",NA,NA,64
"192","Giants","DST","NYG",4.59,0.389,0.0521,4.05,5.08,-1.81,-1.01,-2.95,187,158,200,27,"19",NA,NA,6
"193","Panthers","DST","CAR",4.54,0.826,0.196,3.62,5.49,-1.86,-1.44,-2.55,188,178,187,28,"20",NA,NA,74
"194","Wan'Dale Robinson","WR","NYG",8.99,1.12,0.541,7.42,10.7,-1.87,-1.74,-2.71,189,190,191,54,"10",NA,NA,34
"195","Gardner Minshew","QB","IND",14.7,1.47,0.0126,13,16.4,-1.88,-1.89,-2.07,190,195,168,18,"6",NA,NA,69
"196","Baker Mayfield","QB","TB",14.6,0.876,0.159,13.7,15.9,-1.89,-1.12,-2.6,191,162,190,19,"6",NA,NA,9
"197","Gus Edwards","RB","BAL",7.38,2.19,0.18,5.33,11.6,-2.02,-1.53,0,192,182,103,42,"12",NA,NA,93
