"","player","team","position","id","avg_type","pass_yds","pass_yds_sd","pass_tds","pass_tds_sd","pass_int","pass_int_sd","rush_yds","rush_yds_sd","rush_tds","rush_tds_sd","fumbles_lost","fumbles_lost_sd","two_pts","two_pts_sd","pass_300_yds","pass_300_yds_sd","return_tds","return_tds_sd","rush_100_yds","rush_100_yds_sd","rec","rec_sd","rec_yds","rec_yds_sd","rec_tds","rec_tds_sd","rec_100_yds","rec_100_yds_sd","dst_int","dst_int_sd","dst_sacks","dst_sacks_sd","dst_safety","dst_safety_sd","dst_td","dst_td_sd","dst_blk","dst_blk_sd","fg_0019","fg_0019_sd","fg_2029","fg_2029_sd","fg_3039","fg_3039_sd","fg_4049","fg_4049_sd","fg_50","fg_50_sd","xp","xp_sd","injury_status","injury_details","season_year","week"
"1","Patrick Mahomes","KC","QB","13116","weighted",292.247522375915,19.0768452498048,2.04904393816111,0.066243749986317,0.858047192839707,0.122760255162174,24.5354434499593,2.46577134750379,0.107774613506916,0.0591638178739215,0.0774288039056143,0.0261352532518366,0.13,3.00059589753424e-17,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2","Tua Tagovailoa","MIA","QB","14778","weighted",281.499922701383,12.1515891948013,1.89823433685924,0.119711552407021,0.903738812042311,0.0803217011888053,6.21460537021969,1.40088980591428,0.0386004882017901,0.0476937278138948,0.171786004882018,0.0326690665647957,0.03,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3","Josh Allen","BUF","QB","13589","weighted",273.067266069976,20.2566664661304,1.90111065907242,0.116681035584418,0.985744507729862,0.123104222868807,27.620179007323,4.94885698362941,0.273539462978031,0.148605190250195,0.171786004882018,0.0326690665647957,0.19,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4","Dak Prescott","DAL","QB","12620","weighted",254.991167615948,22.1821385563519,1.60959723352319,0.337497590613893,0.755410903173312,0.37049566647247,15.5459357200976,2.27690750132254,0.0818185516680228,0.0592362801439259,0.114829129373474,0.0132768229783647,0.09,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5","Justin Herbert","LAC","QB","14779","weighted",256.117611879577,13.1424744836571,1.68425956061839,0.275273439308404,0.842139951179821,0.14802129144574,14.203100081367,4.27086116411585,0.153795768917819,0.0755323797617328,0.0802502034174125,0.022868346595357,0.13,3.00059589753424e-17,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6","Sam Howell","WAS","QB","15693","weighted",248.97434906428,17.9511415263156,1.28638323840521,0.256232836606371,0.983649308380797,0.156398545277386,15.8408584214809,1.71432982307766,0.0945036615134255,0.0439024908527942,0.126033360455655,0.0466381937261753,0.07,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7","C.J. Stroud","HOU","QB","16150","weighted",246.26090724166,12.4947051299798,1.2663262815297,0.256011527452882,0.408388934092758,0.299228881771721,10.6247274206672,1.53896848064219,0.10920260374288,0.0583803179266135,0.16896460537022,0.0359359732212753,0.05,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8","Joe Burrow","CIN","QB","14777","weighted",255.727237591538,12.0167844426229,1.88401545972335,0.19983283691885,0.874719283970708,0.159406297852863,13.79188364524,3.55605476231983,0.0936371033360456,0.0757285270666747,0.108382831570382,0.0477305934499353,0.16,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9","Jalen Hurts","PHI","QB","14783","weighted",251.795028478438,18.7112387577036,1.37589503661513,0.281172852912468,0.722095199349064,0.387231989307582,36.3728397070789,7.35573268446764,0.627058584214809,0.19389655723412,0.194275834011391,0.0615344927803198,0.13,3.00059589753424e-17,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10","Derek Carr","NO","QB","11644","weighted",249.935215622457,12.6893283744154,1.57444263628967,0.39497370342636,0.759922701383238,0.168958103802569,4.32848657445077,1.05684144396427,0.0159194467046379,0.0292077684418671,0.140028478437754,0.0522516179752596,0.06,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11","Baker Mayfield","TB","QB","13590","weighted",234.62909275834,13.4388346450955,1.25324654190399,0.33133871220064,0.866175752644426,0.123912608760338,14.5065500406835,2.91314687570201,0.0531244914564687,0.0665893562019407,0.103543531326282,0.0197888597047043,0.13,3.00059589753424e-17,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
