"","player","team","position","id","avg_type","pass_yds","pass_yds_sd","pass_tds","pass_tds_sd","pass_int","pass_int_sd","rush_yds","rush_yds_sd","rush_tds","rush_tds_sd","fumbles_lost","fumbles_lost_sd","two_pts","two_pts_sd","pass_300_yds","pass_300_yds_sd","return_tds","return_tds_sd","rush_100_yds","rush_100_yds_sd","rec","rec_sd","rec_yds","rec_yds_sd","rec_tds","rec_tds_sd","rec_100_yds","rec_100_yds_sd","fg_0019","fg_0019_sd","fg_2029","fg_2029_sd","fg_3039","fg_3039_sd","fg_4049","fg_4049_sd","fg_50","fg_50_sd","xp","xp_sd","dst_int","dst_int_sd","dst_sacks","dst_sacks_sd","dst_safety","dst_safety_sd","dst_td","dst_td_sd","dst_blk","dst_blk_sd","idp_solo","idp_solo_sd","idp_sack","idp_sack_sd","idp_int","idp_int_sd","idp_pd","idp_pd_sd","idp_td","idp_td_sd","injury_status","injury_details","season_year","week"
"1","Patrick Mahomes","KC","QB","13116","weighted",308.872949741663,13.0471450925582,2.18104274307186,0.148547044403946,0.761465476749648,0.171994144654269,20.9088821042743,1.01487405366168,0.179140441521841,0.0406757675494312,0.0913868013151714,0.0106735292178633,0.17,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2","Kirk Cousins","MIN","QB","10700","weighted",275.323302019728,18.9330208331863,1.95567872240488,0.101394833959789,0.768844527947393,0.165397576339412,5.11028651949272,0.841119499592996,0.0715453264443401,0.0411870476677537,0.0960310004697041,0.0267195382716084,0.13,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3","Justin Herbert","LAC","QB","14779","weighted",282.352268670737,10.8723087201694,1.95676373884453,0.207512051588046,0.884715829027713,0.159649880709648,12.3683278534523,2.58135684749341,0.104570220760921,0.00813802347765982,0.0799025364020667,0.0249049015083478,0.16,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4","Jimmy Garoppolo","LVR","QB","11760","weighted",246.375904180366,25.5886784858945,1.4125880695162,0.318562032630977,0.887829967120714,0.199952559048155,4.53178017848755,1.7915404337064,0.077627994363551,0.0403788183990435,0.0788985439173321,0.0374440988511489,0.03,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5","Josh Allen","BUF","QB","13589","weighted",251.171094410521,22.762656037676,1.79441052137154,0.26357990245989,0.94870831376233,0.100483981488581,41.0118929074683,5.18116323253667,0.3188304368248,0.0833555510606653,0.193159934241428,0.0298383025415989,0.16,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6","Joe Burrow","CIN","QB","14777","weighted",259.666928135275,21.8997228765534,1.8905777360263,0.214810879787555,0.870277125410991,0.0823709165309828,16.22152184124,5.12104702875846,0.197106622827619,0.0306948329635405,0.11139032409582,0.0492356698879928,0.16,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7","Tua Tagovailoa","MIA","QB","14778","weighted",270.352057303899,9.13671076059366,1.79719116956318,0.151698861122317,0.871432597463598,0.151204116023984,7.09845467355566,2.93948818460147,0.0760826679192109,0.0400021678401134,0.104644199154533,0.0183483234670804,0.06,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8","Geno Smith","SEA","QB","11150","weighted",255.569271958666,16.3617390103073,1.86129168623767,0.140560220874004,0.566871770784406,0.296730702458736,16.9274166275247,4.8946522706599,0.095974635979333,0.0536403728644537,0.200704556129638,0.0616552042468675,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9","Baker Mayfield","TB","QB","13590","weighted",245.894471582903,16.5073055207215,1.30094880225458,0.178691483685329,0.819760450915923,0.14487762146364,8.94047440112729,3.41806071209579,0.0883795209018319,0.0440982402064433,0.159805072804133,0.0498098030166956,0.09,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10","Jared Goff","DET","QB","12611","weighted",260.690685767966,11.5620246865465,1.75164396430249,0.156931778500187,0.711146077970878,0.24486600426075,4.33560356975106,1.7215222877769,0.041507750117426,0.046344092022915,0.194163926726163,0.0670722956163495,0.24,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11","Dak Prescott","DAL","QB","12620","weighted",253.882080789103,13.8627407845975,1.87141380930014,0.130248970148476,0.899318929074683,0.12393860517928,16.1254250821982,2.07446494736116,0.115387505871301,0.0312649458398743,0.174160403945514,0.03202058765359,0.16,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12","Derek Carr","NO","QB","11644","weighted",247.303691874119,16.6378686232572,1.61192108971348,0.261732945416645,0.803325504931893,0.138317973709048,5.85302489431658,2.02979711428622,0.024429309534993,0.0408213686819001,0.0939584311883513,0.0685080886900604,0.03,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13","Trevor Lawrence","JAC","QB","15237","weighted",257.154537341475,10.1722528497235,1.75046500704556,0.293982804027851,0.498083607327384,0.270018459579569,16.2788774072334,2.65864026722028,0.19842179426961,0.00946252733956502,0.303481681540629,0.10241901826042,0.19,3.04392803038868e-17,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14","Deshaun Watson","CLE","QB","13113","weighted",241.917909816815,16.4644083611085,1.62433536871771,0.306425933983269,0.787839361202442,0.160943299382241,26.072907468295,6.449869119755,0.209863785814937,0.0699765081495399,0.0931599342414279,0.0298383025415989,0.13,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15","Lamar Jackson","BAL","QB","13593","weighted",222.904424612494,19.2650640428405,1.60440112728981,0.363455866369207,0.818327853452325,0.147998705609051,60.1162470643495,3.87130689570861,0.379131047440113,0.139447636858721,0.168418271488962,0.0391362737988322,0.13,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","Aaron Rodgers","NYJ","QB","7836","weighted",239.471620479098,18.7007683498858,1.55768905589479,0.321402178839393,0.487449506810709,0.289438969683428,7.10625645843119,2.36966887851502,0.0776608736496008,0.0412866112709115,0.164748708313762,0.0744748826371473,0.06,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17","Daniel Jones","NYG","QB","14059","weighted",220.57488961954,22.5722044508262,1.23417097228746,0.261728541165938,0.734311883513387,0.180487863353668,39.2343071864725,4.61994004881697,0.310718647252231,0.0179697733396668,0.190288868013152,0.033045897874605,0.16,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18","Brock Purdy","SF","QB","15698","weighted",223.065627054955,17.2831045811443,1.36147956787224,0.226902106045026,0.730216063879756,0.161969958149832,8.19565523720056,4.24233488160022,0.0792390793799906,0.0445878229549968,0.0856446688586191,0.0177892153631056,0.1,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19","Matthew Stafford","LAR","QB","9431","weighted",241.19450915923,11.6295551080083,1.39250821982151,0.263286667249313,0.9155847815876,0.102209059374329,3.78594645373415,2.34377747783842,0.0715124471582903,0.0402906405968262,0.149418741193048,0.0466116597152954,0.09,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20","Jalen Hurts","PHI","QB","14783","weighted",238.919821512447,8.29131193337674,1.37860028182245,0.25624482883079,0.465678722404885,0.268675563045781,50.1336402066698,4.34733132469537,0.606031000469704,0.182342787761932,0.130389854391733,0.0453255069211279,0.25,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21","Sam Howell","WAS","QB","15693","weighted",216.625664631282,17.6126600721363,1.29098637858149,0.343296369549514,0.634664161578206,0.344547586699338,17.5899906059183,4.80470752014563,0.13125880695162,0.0861839895899802,0.190494363550963,0.111359122351615,0.08,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22","Jordan Love","GB","QB","14782","weighted",233.076153123532,8.79397379903205,1.2482386096759,0.198949489314693,0.86135744480977,0.204782020759203,10.6498825739784,4.53962977021456,0.0930812588069516,0.0486684716053106,0.101773132926256,0.0209069859901484,0.08,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23","Russell Wilson","DEN","QB","10703","weighted",234.170079849695,7.85653544531576,1.5857162987318,0.296871331064783,0.647261625176139,0.197540970350493,16.8414560826679,2.2027849430634,0.187834664161578,0.023477855485041,0.105648191639267,0.0549035435467822,0.03,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24","Kenny Pickett","PIT","QB","15692","weighted",223.099530295914,12.9029886308405,1.07546735556599,0.233346072629244,0.824570220760921,0.17930367808685,16.9222029121653,2.16580244506872,0.153875058713011,0.0474848609455932,0.0533583842179427,0.0318820764252087,0.12,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25","Desmond Ridder","ATL","QB","15697","weighted",205.410850164396,32.1116223659019,1.14533583842179,0.104021620079174,0.439422263973697,0.271606367050133,14.1539830906529,2.86249354081157,0.0945937059652419,0.0494531310172097,0.194163926726163,0.0670722956163495,0.08,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","Mac Jones","NE","QB","15241","weighted",222.066932832316,17.802048804541,1.24976984499765,0.168447953737218,0.854325974635979,0.0904693344274009,8.31906528886801,3.57139649680692,0.0537388445279474,0.0582628315395638,0.0913868013151714,0.0106735292178633,0.13,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27","C.J. Stroud","HOU","QB","16150","weighted",217.156852982621,22.2032254397097,1.07821042743072,0.112074267628903,0.896791921089714,0.0957088194089742,10.3584734617191,3.63402606700402,0.0991686237670268,0.0618595842133447,0.136131986848286,0.0405341697162511,0.09,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28","Bryce Young","CAR","QB","16148","weighted",217.585749178018,20.3030610795539,1.1362423673086,0.211760050225845,0.828938468764678,0.112602089561825,12.8303757632691,2.6334610524716,0.111404415218412,0.0969127833012391,0.167619774542038,0.0725319451313967,0.09,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29","Anthony Richardson","IND","QB","16152","weighted",204.533950211367,18.31655858582,1.15640676373884,0.157494440962512,0.88703147017379,0.157766505466256,43.7121418506341,13.1537861137861,0.271878816345702,0.116927675439717,0.161877642085486,0.0765339775377485,0.09,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30","Ryan Tannehill","TEN","QB","10697","weighted",211.106693283232,25.4665836003602,1.10229215594176,0.157492652017802,0.855866604039455,0.204845528242687,12.0877970878347,1.20699838270476,0.130751526538281,0.0793010541689263,0.146547674964772,0.0500258547300731,0.06,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31","Joshua Dobbs","ARI","QB","13119","weighted",188.82842649131,22.2683154443852,0.920643494598403,0.175759407188348,0.920103334899014,0.263236851957625,16.5087505871301,5.73848782742741,0.0722545796148426,0.0603439845097306,0.185550728041334,0.0766663964335387,0.08,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","Justin Fields","CHI","QB","15238","weighted",180.119577266322,8.52793876264348,1.20677782996712,0.207492577129051,0.89504462188821,0.147822963813813,64.4978064819164,4.84583382612071,0.390789102865195,0.0783539006806724,0.154062940347581,0.0569254891619378,0.08,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33","Trey Lance","DAL","QB","15240","weighted",39.3768880800728,53.4722481874873,0.0313011828935396,0.057001156100165,0.0389444949954504,0.0599396374339212,0.958234758871702,0.716494539535647,0,0,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","Mitchell Trubisky","PIT","QB","13115","weighted",88,NA,0.4,NA,0.5,NA,2,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35","Davis Mills","HOU","QB","15252","weighted",80,NA,0.4,NA,0.4,NA,4,NA,0.1,NA,0.1,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36","Tyler Huntley","BAL","QB","14789","weighted",25.5615056022409,31.6151365294027,0.0953921568627451,0.00974650693072461,0.0551540616246499,0.070999284648634,5.82303221288515,8.32427688097937,0.0321148459383754,0.0466840174855846,0.0972829131652661,0.132741416148284,0.03,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37","Andy Dalton","CAR","QB","10313","weighted",31.7508196721311,33.4461507501237,0.197466467958271,0.141421356237309,0.146199701937407,0.212132034355964,2.61579731743666,1.90918830920368,0,0,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38","Teddy Bridgewater","DET","QB","11640","weighted",31.2888226527571,31.3248304065641,0.197466467958271,0.141421356237309,0.146199701937407,0.212132034355964,1.53859910581222,0.636396103067893,0,0,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39","Zach Wilson","NYJ","QB","15239","weighted",32.1774077490775,12.1153553576458,0.0483763837638376,0.051732077703345,0.209132841328413,0.102170654771449,2.4169741697417,3.07055632364736,0.0362361623616236,0.0525445053213152,0.0650830258302583,0.0282269925537793,0.04,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40","Taylor Heinicke","ATL","QB","12476","weighted",24.3388971684054,25.7386868351903,0.197466467958271,0.141421356237309,0.0487332339791356,0.0707106781186548,1.74366616989568,0.353553390593274,0,0,0.0487332339791356,0.0707106781186548,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41","Mike White","MIA","QB","13598","weighted",27.6631483166515,13.2561401038487,0.13130118289354,0.057001156100165,0.15950864422202,0.112394093573189,0.547224749772521,0.365824958961913,0,0,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42","Marcus Mariota","PHI","QB","12141","weighted",23.7737704918033,21.0010714012405,0.148733233979136,0.0707106781186548,0.0487332339791356,0.0707106781186548,3.6929955290611,3.18198051533946,0.0487332339791356,0.0707106781186548,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","Jameis Winston","NO","QB","12140","weighted",20.9523099850969,16.6170093578839,0.148733233979136,0.0707106781186548,0.0974664679582712,0.14142135623731,3.33412816691505,3.67695526217005,0,0,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","Nick Mullens","MIN","QB","13968","weighted",21.2852459016393,14.7785317267988,0.1,3.92649151415701e-17,0.0487332339791356,0.0707106781186548,0.897466467958271,0.141421356237309,0,0,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","Sam Darnold","SF","QB","13592","weighted",21.6292787114846,4.709620083913,0.1,0,0.139187675070028,0.0495101277228939,1.02734593837535,0.655343640337284,0.0046078431372549,0.00974650693072461,0.010546218487395,0.0136189429760773,0.03,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","Kyle Trask","TB","QB","15242","weighted",13.9186134453782,8.13620017703604,0.0771008403361345,0.0486283731857678,0.0507072829131653,0.0554078920013283,0.168347338935574,0.252563426139105,0.00230392156862745,0.0048732534653623,0.00305322128851541,0.00456959504496884,0.03,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","Clayton Tune","ARI","QB","16160","weighted",18.5680742296919,4.79187689680753,0.0402170868347339,0.0507170866576469,0.102303921568627,0.0048732534653623,0.934453781512605,0.692618703797354,0.0046078431372549,0.00974650693072461,0.00305322128851541,0.00456959504496884,0.04,8.03046437291669e-18,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","Cooper Rush","DAL","QB","13124","weighted",14.8479880774963,8.48528137423857,0.1,3.92649151415701e-17,0,0,-0.333532041728763,0.919238815542512,0,0,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","Jake Browning","CIN","QB","14358","weighted",13.6101931649331,10.1399112422151,0.095111441307578,0.00707106781186548,0.0537741456166419,0.0777817459305202,0.131560178306092,0.0989949493661166,0.00488855869242199,0.00707106781186547,0.00488855869242199,0.00707106781186547,0.04,9.81551617993613e-18,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","Tyrod Taylor","NYG","QB","10413","weighted",13.8479880774963,8.48528137423857,0.148733233979136,0.0707106781186548,0.194932935916542,0.282842712474619,4.12906110283159,3.95979797464467,0,0,0.0487332339791356,0.0707106781186548,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
