"","player","team","position","id","avg_type","pass_yds","pass_yds_sd","pass_tds","pass_tds_sd","pass_int","pass_int_sd","rush_yds","rush_yds_sd","rush_tds","rush_tds_sd","fumbles_lost","fumbles_lost_sd","two_pts","two_pts_sd","pass_300_yds","pass_300_yds_sd","return_tds","return_tds_sd","rush_100_yds","rush_100_yds_sd","rec","rec_sd","rec_yds","rec_yds_sd","rec_tds","rec_tds_sd","rec_100_yds","rec_100_yds_sd","dst_int","dst_int_sd","dst_sacks","dst_sacks_sd","dst_safety","dst_safety_sd","dst_td","dst_td_sd","dst_blk","dst_blk_sd","fg_0019","fg_0019_sd","fg_2029","fg_2029_sd","fg_3039","fg_3039_sd","fg_4049","fg_4049_sd","fg_50","fg_50_sd","xp","xp_sd","injury_status","injury_details","season_year","week"
"11","Brock Purdy","SF","QB","15698","weighted",243.610158665582,10.7758961381731,1.76605370219691,0.194789674185103,0.388482506102522,0.322268120533133,6.38110659072417,2.72694763967153,0.118433685923515,0.105005878998569,0.0830716029292107,0.0196014399388774,0.06,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12","Jordan Love","GB","QB","14782","weighted",239.384450772986,11.8483306732166,1.67440195280716,0.264809607993608,0.987876322213181,0.103475642062787,17.1705532953621,2.26546908825611,0.171086248982913,0.0931026508700328,0.046586655817738,0.0309132065327277,0.11,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13","Sam Howell","WAS","QB","15693","weighted",231.864519934906,9.85830478114413,1.23652156224573,0.192744415058055,0.945655004068348,0.222607704600048,17.9150895036615,3.1280998180271,0.146436126932465,0.0800193462138675,0.114025630593979,0.0427119814367564,0.08,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14","Baker Mayfield","TB","QB","13590","weighted",222.814422294548,13.6700375906327,1.38096013018714,0.32570003584381,0.850711960943857,0.118054768351432,12.8863303498779,4.1021351230326,0.0504475183075671,0.0637956001894678,0.0887144019528072,0.0130676266259183,0.09,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15","Trevor Lawrence","JAC","QB","15237","weighted",229.237681041497,16.4759165756234,1.1733360455655,0.182727404934469,0.866672091131001,0.136872255409125,21.1308868999186,3.56809149158853,0.0959275834011391,0.0446908528929503,0.348411310008137,0.094930172112705,0.16,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","Deshaun Watson","CLE","QB","13113","weighted",229.24106997559,11.7188850799537,1.21568755085435,0.210555572248506,0.805740439381611,0.165410172714996,24.4495036615134,3.96676429200689,0.166981285598047,0.0868067666920657,0.189324654190399,0.0681019372389201,0.19,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Q","Shoulder",2023,7
"17","Brian Hoyer","LVR","QB","9714","weighted",221.929772172498,29.2305440064367,1.07882831570382,0.239581012064829,1.06039869812856,0.454571292506347,6.99425956061839,3.9205856142908,0.0413344182262002,0.0533109064326546,0.0522294548413344,0.0347836064636212,0.03,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18","Kenny Pickett","PIT","QB","15692","weighted",218.674397884459,11.5857146484036,1.02452400325468,0.142555528739603,0.827103336045565,0.124399600268805,11.6659397884459,4.44661782213419,0.103645240032547,0.0822670315822992,0.0542473555736371,0.0293513692042012,0.09,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19","Gardner Minshew","IND","QB","14067","weighted",212.810166802278,14.7096678815172,1.06155410903173,0.160936902431883,0.929048006509357,0.128432021346369,8.81475589910496,5.06371605693288,0.0584255492270138,0.0580321998029415,0.219587062652563,0.0928812358563148,0.14,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20","Desmond Ridder","ATL","QB","15697","weighted",210.229654190399,17.5591502293387,0.990215622457282,0.0885690109791293,0.825292921074044,0.145241158516106,13.6656834825061,2.89319833661924,0.103962571196094,0.0580207184209549,0.248411310008137,0.094930172112705,0.07,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21","Russell Wilson","DEN","QB","10703","weighted",219.049552481692,11.2092550363748,1.59049633848657,0.302409854799349,0.782123677786818,0.167430733425281,23.9982872253865,2.78728329740643,0.107888527257933,0.0613775511420088,0.137207078925956,0.0554192157361382,0.03,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22","Tyrod Taylor","NYG","QB","10413","weighted",191.955133865665,27.061107769376,0.944325974635979,0.216778056019517,0.631460779708784,0.298816443662127,20.5753076561766,8.58184515063522,0.133677782996712,0.0815131585262799,0.0608736496007515,0.0393288321832089,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23","Lamar Jackson","BAL","QB","13593","weighted",217.272168429618,8.7181003639817,1.19914157851912,0.187787246387278,0.854507729861676,0.175289013685982,56.9642107404394,4.13576850442196,0.507843775427177,0.216065219314227,0.31170260374288,0.121821198667056,0.09,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24","Joshua Dobbs","ARI","QB","13119","weighted",211.573075671277,14.064543701359,1.04723352318959,0.135468918901247,0.668441822620016,0.344733478965433,24.893262815297,3.57974387578283,0.137034174125305,0.0847527327901972,0.339143612693246,0.14521688293235,0.08,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25","Mac Jones","NE","QB","15241","weighted",195.803973696571,13.8451255818407,0.941033348990136,0.114200520952844,0.965777360263034,0.121629430868342,10.0532550493189,0.953910663533525,0.0492672616251761,0.0573974097874931,0.165547205260686,0.0426941168714534,0.09,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","Tyson Bagent","CHI","QB","16384","weighted",189.403812042311,20.1393360450728,1.05475183075671,0.195977717309298,1.0596786004882,0.289287805370553,13.6536574450773,9.44428473869725,0.0997274206672091,0.111222909642346,0.244898291293735,0.125748497759439,0.06,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27","Daniel Jones","NYG","QB","14059","weighted",73.0638130252101,81.1607270818766,0.296043417366947,0.262882420966493,0.267384453781513,0.217251777939949,11.8310574229692,13.3989336692122,0.106018741330667,0.129588640177268,0.0811391223155929,0.081277250004269,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Q","Neck",2023,7
"28","Aidan O'Connell","LVR","QB","16159","weighted",59.7749299719888,62.5699283880035,0.246610644257703,0.286562484190415,0.54890756302521,0.915645879895156,1.20696078431373,2.39384608600417,0.00230392156862745,0.0048732534653623,0.124621848739496,0.180332891627583,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29","Mitchell Trubisky","PIT","QB","13115","weighted",28.0447140221402,38.855222049669,0.111743542435424,0.156310586333835,0.169040590405904,0.269289551083962,0.609391143911439,1.12421879104128,0.00303505535055351,0.00565515109645116,0,0,0.03,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30","Tyler Huntley","BAL","QB","14789","weighted",19.9991946778711,23.4871912270266,0.0631162464985994,0.0496989737659093,0.0736064425770308,0.0482112145919568,3.73189775910364,6.5069543987146,0.0275070028011205,0.0466590150591895,0.0638375350140056,0.0891473906707943,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31","Sam Ehlinger","IND","QB","15250","weighted",24.6977645305514,25.2437120883597,0.148733233979136,0.0707106781186548,0.0512667660208644,0.0707106781186548,2.51326378539493,2.05060966544099,0,0,0.0487332339791356,0.0707106781186548,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","Jameis Winston","NO","QB","12140","weighted",17.5755882352941,15.7406335579135,0.0562044817927171,0.0505596069077748,0.0642296918767507,0.0933680349711693,0.0966911764705882,0.600810745465004,0.00230392156862745,0.0048732534653623,0.00305322128851541,0.00456959504496884,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33","Bailey Zappe","NE","QB","15696","weighted",22.3668824306473,11.0096525830745,0.0304227212681638,0.0494974746830583,0.121730515191546,0.0353553390593274,0.0173844121532365,0.0282842712474619,0.00434610303830912,0.00707106781186547,0.00717305151915456,0.00353553390593274,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","Taylor Heinicke","ATL","QB","12476","weighted",16.545442804428,11.5183768104097,0.105673431734317,0.159146513559459,0.0453413284132841,0.0510043621244599,0.670119926199262,1.07509133925422,0,0,0.0650830258302583,0.0282269925537793,0.03,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35","Marcus Mariota","PHI","QB","12141","weighted",19.1055141579732,13.6471608769004,0.148733233979136,0.0707106781186548,0.0487332339791356,0.0707106781186548,3.64172876304024,3.25269119345812,0.0487332339791356,0.0707106781186548,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36","Mike White","MIA","QB","13598","weighted",17.1043219076006,8.1317279836453,0.148733233979136,0.0707106781186548,0.0974664679582712,0.14142135623731,-0.0411326378539493,0.494974746830583,0,0,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37",NA,NA,"QB","16441","weighted",21.2956538969617,0.00707106781186658,0.0826155878467636,0.0282842712474619,0.108692206076618,0.0141421356237309,0.104346103038309,0.00707106781186547,0.00869220607661823,0.0141421356237309,0.00717305151915456,0.00353553390593274,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38","Drew Lock","SEA","QB","14057","weighted",14.0935,5.92276346977691,0.0453666666666667,0.0512036201419589,0,0,1.37236666666667,0.536933516131429,0,0,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39","Jaren Hall","MIN","QB","16154","weighted",12.3470110701107,4.73300892012117,0.018210332103321,0.033930906578707,0.148376383763838,0.051732077703345,0.413985239852399,0.479076507676803,0.00607011070110701,0.0113103021929023,0.00435116851168512,0.00488988176539365,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40","Sam Darnold","SF","QB","13592","weighted",9.73958683473389,4.1834124096075,0.0379131652661064,0.0491137754394461,0.0138235294117647,0.0292395207921738,0.25249299719888,0.626090041910588,0.0046078431372549,0.00974650693072461,0.00305322128851541,0.00456959504496884,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41","Clayton Tune","ARI","QB","16160","weighted",11.6479335793358,4.0923335776159,0.0151752767527675,0.0282757554822558,0.130166051660517,0.0564539851075585,1.08107011070111,1.55247347120165,0.00607011070110701,0.0113103021929023,0.00435116851168512,0.00488988176539365,0.04,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42","Teddy Bridgewater","DET","QB","11640","weighted",10.2363688104724,2.91747831707832,0.0546681844052362,0.0442464260717665,0.0380853727945361,0.0440076953248005,0.233466135458167,0.453054234652732,0,0,0,0,0.02,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","Phillip Walker","CLE","QB","13416","weighted",14.99,NA,0.05,NA,0.12,NA,0.05,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","Sean Clifford","GB","QB","16313","weighted",9.83713585434174,4.04795827825106,0.1,0,0.0599229691876751,0.0664831517852583,0.237303921568627,0.251710854068534,0.0046078431372549,0.00974650693072461,0.00305322128851541,0.00456959504496884,0.04,8.03046437291669e-18,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","Jacoby Brissett","WAS","QB","12616","weighted",9.3855462184874,2.89667057003926,0.0562044817927171,0.0505596069077748,0.0310014005602241,0.0470846716734817,0.592864145658263,0.622674580443832,0.0046078431372549,0.00974650693072461,0.00305322128851541,0.00456959504496884,0.01,2.00761609322917e-18,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","Blaine Gabbert","KC","QB","10262","weighted",10.2634405568096,1.270294228463,0.0752445447705041,0.0299899139503003,0.141741911211437,0.17680719091514,-0.0854495861550038,0.37578868667773,0.00309443190368698,0.00472292576814156,0,0,0.01,2.00322734148141e-18,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","Kyle Trask","TB","QB","15242","weighted",6.17573170731707,7.29734198184517,0.0351067073170732,0.0494974746830583,0.0300914634146341,0.0424264068711929,-0.0749237804878049,0.0353553390593274,0.00501524390243902,0.00707106781186548,0.00501524390243902,0.00707106781186548,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","Jarrett Stidham","DEN","QB","14063","weighted",9.53800298062593,2.12132034355964,0.1,3.92649151415701e-17,0.0487332339791356,0.0707106781186548,0.846199701937407,0.212132034355964,0,0,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","Kyle Allen","BUF","QB","13879","weighted",10,NA,0.1,NA,0,NA,0.1,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","C.J. Beathard","JAC","QB","13125","weighted",7.1532041728763,2.9698484809835,0.0512667660208644,0.0707106781186548,0.1,3.92649151415701e-17,-0.289865871833085,0.565685424949238,0,0,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","Brett Rypien","LAR","QB","14065","weighted",3.10335365853659,1.5556349186104,0.0749237804878049,0.0353553390593274,0.1,0,0,0,0,0,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","Easton Stick","LAC","QB","14069","weighted",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","Kenneth Walker III","SEA","RB","15711","weighted",NA,NA,NA,NA,NA,NA,78.7432994304312,7.67328999119901,0.847424735557364,0.145924024016836,0.0590520748576078,0.0347939169726128,NA,NA,NA,NA,NA,NA,0,0,2.11210333604557,0.427310321059549,16.5042595606184,2.38169829848157,0.0566680227827502,0.0509046034047408,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","Christian McCaffrey","SF","RB","13130","weighted",NA,NA,NA,NA,NA,NA,61.3876606997559,20.5796890330159,0.674381611065907,0.314581489433386,0.0623881204231082,0.0362625225632643,NA,NA,NA,NA,NA,NA,0.1,0,3.34389340927583,0.570969236043574,27.8673393002441,6.02672971896142,0.164621643612693,0.094679377490606,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Q","Oblique",2023,7
"55","Josh Jacobs","LVR","RB","14073","weighted",NA,NA,NA,NA,NA,NA,74.9923433685923,8.2268852639124,0.619434499593165,0.171144415011347,0.0912937347436941,0.0138941671211942,NA,NA,NA,NA,NA,NA,0.1,0,3.51553702196908,0.48207496633371,26.8395646867372,2.96634826848299,0.061993490642799,0.0559388239050728,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
