,player,position,team,points,sd_pts,dropoff,floor,ceiling,points_vor,floor_vor,ceiling_vor,rank,floor_rank,ceiling_rank,position_rank,tier,adp,aav,uncertainty
40,Zaven Collins,DL,ARI,7.1,2.62,1.61,5.08,8.67,2.83,1.79,3.37,39,66,37,1,1,NA,NA,98
41,Dameon Pierce,RB,HOU,13.1,1.91,0.417,11.5,16.4,2.68,3.95,3.97,41,23,28,18,5,NA,NA,60
42,Tee Higgins,WR,CIN,13.8,1.69,0.0703,11.1,15.3,2.66,1.95,1.33,43,58,66,17,5,NA,NA,49
43,Isaiah Likely,TE,BAL,10.8,1.8,0.172,9.67,12.1,2.66,2.63,1.9,42,42,54,3,1,NA,NA,79
44,Deebo Samuel,WR,SF,13.7,1.25,0.00268,13,15.9,2.59,3.85,1.97,44,26,53,18,5,NA,NA,21
45,Mike Evans,WR,TB,13.7,0.967,0.0254,12.3,14.9,2.58,3.14,0.955,45,38,84,19,5,NA,NA,6
46,Calvin Ridley,WR,JAC,13.7,3.35,0.0547,7.8,16.9,2.56,-1.35,2.93,46,343,41,20,5,NA,NA,99
47,DeVonta Smith,WR,PHI,13.6,1.36,0.198,11.4,15.4,2.5,2.27,1.41,47,49,64,21,5,NA,NA,30
48,Darren Waller,TE,NYG,10.6,1.71,0.373,9.06,13.5,2.49,2.02,3.23,48,56,39,4,1,NA,NA,76
49,Christian Kirk,WR,JAC,13.4,1.1,0.579,11.5,14.5,2.31,2.37,0.495,49,45,102,22,5,NA,NA,13
50,Najee Harris,RB,PIT,12.7,1.28,0.0578,10.7,14.1,2.26,3.1,1.76,50,39,57,19,5,NA,NA,26
51,Cam Akers,RB,LAR,12.6,1.93,0.306,9.5,14.8,2.2,1.92,2.46,51,60,48,20,5,NA,NA,63
52,Dallas Goedert,TE,PHI,10.2,0.648,0.0342,9.34,11,2.12,2.3,0.759,52,47,91,5,1,NA,NA,12
53,Evan Engram,TE,JAC,10.2,1.13,0.126,9.03,11.7,2.08,1.99,1.49,53,57,61,6,1,NA,NA,38
54,Tyler Higbee,TE,LAR,10.1,0.676,0.0496,8.89,10.6,1.96,1.85,0.363,54,62,110,7,1,NA,NA,18
55,Kyle Pitts,TE,ATL,10,1.86,0.494,8.48,13.2,1.91,1.44,3,55,72,40,8,2,NA,NA,85
56,Miles Sanders,RB,CAR,12.3,0.981,0.284,10.9,13.5,1.9,3.28,1.12,56,35,77,21,6,NA,NA,13
57,Mike Williams,WR,LAC,12.9,1.36,0.0206,10.8,14.5,1.73,1.66,0.516,57,67,101,23,5,NA,NA,31
58,Diontae Johnson,WR,PIT,12.8,1.51,0.0335,11.6,15.3,1.71,2.42,1.38,58,43,65,24,5,NA,NA,39
59,Terry McLaurin,WR,WAS,12.8,1.56,0.128,10.6,15.1,1.67,1.49,1.15,59,70,73,25,5,NA,NA,42
60,Jahmyr Gibbs,RB,DET,12.1,4.39,0.0872,4.89,17.5,1.61,-2.69,5.09,60,509,19,22,6,NA,NA,99
61,Drake London,WR,ATL,12.7,1.19,0.00307,11.4,14.1,1.54,2.24,0.0946,61,50,118,26,5,NA,NA,15
62,DeAndre Hopkins,WR,TEN,12.7,2.33,0.0203,9.15,15.7,1.54,0,1.77,62,130,56,27,5,NA,NA,77
63,David Montgomery,RB,DET,12,1.38,0.052,9.71,13.7,1.53,2.13,1.3,63,53,68,23,6,NA,NA,29
64,D.J. Moore,WR,CHI,12.7,1.07,0.315,11.1,14.2,1.52,1.94,0.237,64,59,114,28,6,NA,NA,10
65,Jamaal Williams,RB,NO,11.9,2.55,0.00295,7.8,15.2,1.47,0.216,2.79,65,119,43,24,6,NA,NA,94
66,Raheem Mostert,RB,MIA,11.9,1.59,0.0332,9.5,13.3,1.47,1.92,0.94,66,61,85,25,6,NA,NA,44
67,Isiah Pacheco,RB,KC,11.9,1.62,0.45,9.64,14.2,1.44,2.06,1.79,67,54,55,26,6,NA,NA,46
68,David Njoku,TE,CLE,9.51,1.45,0.529,7.75,11.8,1.41,0.707,1.59,68,94,59,9,2,NA,NA,53
69,Justin Herbert,QB,LAC,20.3,1.02,0.249,19.1,21.6,1.4,2.22,0.962,69,51,83,5,4,NA,NA,18
70,Roquan Smith,LB,BAL,7.94,2.93,0.585,5.29,10.8,1.25,0.463,1.25,70,109,71,1,1,NA,NA,91
71,AShawn Robinson,DL,NYG,5.49,NA,0.19,NA,NA,1.23,NA,NA,71,NA,NA,2,1,NA,NA,NA
72,Michael Pittman,WR,IND,12.3,1.34,0.231,10.5,13.9,1.21,1.34,-0.0202,72,74,135,29,6,NA,NA,25
73,Jalen Pitre,DB,HOU,7.02,1.56,0.187,5.6,8.51,1.18,0.689,1.14,73,95,75,1,1,NA,NA,80
74,Joe Burrow,QB,CIN,20.1,1.65,0.155,17.9,21.8,1.15,1.02,1.1,74,82,78,6,4,NA,NA,67
75,Haason Reddick,DL,PHI,5.3,NA,0.0296,NA,NA,1.04,NA,NA,75,NA,NA,3,1,NA,NA,NA
76,Maxx Crosby,DL,LVR,5.27,1.4,0.114,4.41,6.91,1.01,1.12,1.61,76,80,58,4,1,NA,NA,70
77,Justin Fields,QB,CHI,19.9,1.07,0.252,19.2,21.8,0.994,2.28,1.15,77,48,74,7,4,NA,NA,27
78,Antoine Winfield,DB,TB,6.83,1.21,0.0601,5.8,8.1,0.994,0.895,0.727,78,85,94,2,1,NA,NA,58
79,James Cook,RB,BUF,11.4,1.78,0.122,8.75,13.7,0.988,1.17,1.33,79,77,67,27,6,NA,NA,57
80,Jahan Dotson,WR,WAS,12.1,1.23,0.276,10.6,14,0.975,1.45,0.0788,80,71,121,30,6,NA,NA,20
81,Adrian Amos,DB,NYJ,6.77,0.0354,0.296,6.74,6.79,0.934,1.83,-0.582,81,63,186,3,1,NA,NA,5
82,Harold Landry,DL,TEN,5.16,0.0707,0.456,5.1,5.2,0.893,1.81,-0.0972,82,65,144,5,1,NA,NA,4
83,Juwan Johnson,TE,NO,8.98,1.65,0.0109,6.83,10.7,0.883,-0.21,0.458,83,151,104,10,2,NA,NA,74
84,Dalton Schultz,TE,HOU,8.97,1.15,0.418,7.77,11,0.872,0.73,0.761,84,91,90,11,3,NA,NA,44
85,D'Andre Swift,RB,PHI,11.3,2.43,0.202,8.37,14.9,0.866,0.792,2.49,85,88,47,28,6,NA,NA,86
86,Justin Tucker,K,BAL,10.2,0.371,0.114,9.61,10.5,0.77,1.83,-0.229,86,64,156,1,1,NA,NA,1
87,Trevor Lawrence,QB,JAC,19.7,1.48,0.265,17.5,21.6,0.742,0.58,0.908,87,100,86,8,4,NA,NA,55
88,Marquise Brown,WR,ARI,11.8,2.17,0.108,9.21,14.8,0.699,0.0582,0.801,88,128,88,31,6,NA,NA,73
89,Foyesade Oluokun,LB,JAC,7.36,3.04,0.0164,4.82,10.6,0.669,0,1.07,89,130,79,2,1,NA,NA,96
90,Khalil Herbert,RB,CHI,11.1,2,0.0456,8.31,13.8,0.664,0.727,1.46,90,92,62,29,6,NA,NA,67
91,Harrison Butker,K,KC,10.1,0.766,0.521,9.23,10.8,0.656,1.44,0.0712,91,73,122,2,1,NA,NA,16
92,Zaven Collins,LB,ARI,7.34,NA,0.197,NA,NA,0.652,NA,NA,92,NA,NA,3,1,NA,NA,NA
93,Harrison Smith,DB,MIN,6.47,1.11,0.246,5.41,7.37,0.638,0.504,-0.00142,93,107,131,4,1,NA,NA,39
94,Javonte Williams,RB,DEN,11.1,2.53,0.0673,7.58,14.9,0.618,0,2.52,94,130,46,30,6,NA,NA,93
95,Brandin Cooks,WR,DAL,11.7,1.64,0.0301,9.5,14.4,0.591,0.353,0.412,95,111,108,32,6,NA,NA,46
96,Packers,DST,GB,6.56,0.617,0.423,5.85,7.36,0.588,0.626,0.237,96,97,113,1,1,NA,NA,58
97,Courtland Sutton,WR,DEN,11.7,1.4,0.15,10.3,14,0.561,1.17,0.00154,97,76,129,33,6,NA,NA,34
98,Dalvin Cook,RB,NYJ,11,1.18,0.0988,9.2,12,0.551,1.62,-0.372,98,69,165,31,6,NA,NA,20
99,Deshaun Watson,QB,CLE,19.4,1.97,0.227,16.9,21.6,0.477,0,0.976,99,130,82,9,4,NA,NA,91
100,Nick Bolton,LB,KC,7.14,3.12,0.218,4.92,10.7,0.456,0.0952,1.18,100,127,72,4,1,NA,NA,98
101,Pat Freiermuth,TE,PIT,8.55,0.5,0.454,7.88,9.25,0.454,0.839,-0.99,101,87,225,12,3,NA,NA,1
102,Brian Robinson,RB,WAS,10.9,1.54,0.207,8.71,12.4,0.452,1.13,0,102,79,130,32,7,NA,NA,43
103,Myles Garrett,DL,CLE,4.7,1.37,0.0706,3.81,6.31,0.437,0.525,1.02,103,104,80,6,2,NA,NA,66
104,Brandon Aiyuk,WR,SF,11.5,1.73,0.216,9.91,14.5,0.411,0.755,0.517,104,90,100,34,6,NA,NA,51
105,Budda Baker,DB,ARI,6.23,1.79,0.152,4.67,8.09,0.392,-0.232,0.716,105,154,95,5,1,NA,NA,90
106,Micah Parsons,DL,DAL,4.63,0.212,0.103,4.5,4.79,0.367,1.21,-0.503,106,75,178,7,2,NA,NA,6
107,Aaron Donald,DL,LAR,4.53,1.7,0.137,3.22,6.43,0.263,-0.0662,1.13,107,134,76,8,2,NA,NA,84
108,Dak Prescott,QB,DAL,19.2,1.21,0.0213,17.4,20.8,0.25,0.569,0.0914,108,102,120,10,4,NA,NA,33
109,Deon Jackson,RB,IND,10.7,2.53,0.0396,8.05,14.7,0.245,0.468,2.27,109,108,50,33,7,NA,NA,91
110,Chauncey Gardner-Johnson,DB,DET,6.07,0.586,0.0209,5.51,6.49,0.24,0.601,-0.877,110,98,213,6,1,NA,NA,12
111,Zaire Franklin,LB,IND,6.93,2.79,0.0621,5.14,10.2,0.238,0.321,0.641,111,114,96,5,1,NA,NA,79
112,Kirk Cousins,QB,MIN,19.2,0.957,0.00212,17.8,20.7,0.228,0.944,0,112,84,130,11,4,NA,NA,12
113,Geno Smith,QB,SEA,19.2,1.17,0.226,17.7,20.7,0.226,0.789,0.0499,113,89,124,12,5,NA,NA,30
114,Jaquan Brisker,DB,CHI,6.05,1.56,0.031,4.83,7.79,0.219,-0.0794,0.42,114,136,106,7,1,NA,NA,81
115,Antonio Gibson,RB,WAS,10.6,0.717,0.205,9.62,11.6,0.205,2.03,-0.779,115,55,200,34,7,NA,NA,3
116,George Pickens,WR,PIT,11.3,1.57,0.195,10,13.9,0.195,0.866,-0.0124,116,86,133,35,6,NA,NA,44
117,Johnathan Ford,DB,GB,6.02,0.0212,0.142,6.01,6.04,0.188,1.1,-1.33,117,81,263,8,2,NA,NA,1
118,Bobby Okereke,LB,NYG,6.86,2.7,0.013,4.95,9.97,0.176,0.125,0.421,118,123,105,6,1,NA,NA,70
119,Eagles,DST,PHI,6.14,0.556,0.165,5.42,6.78,0.165,0.195,-0.35,119,120,163,2,2,NA,NA,52
120,Frankie Luvu,LB,CAR,6.85,1.94,0.114,5.15,8.83,0.163,0.326,-0.711,120,113,195,7,1,NA,NA,17
121,Greg Joseph,K,MIN,9.59,0.926,0.0256,8.45,10.7,0.135,0.665,-0.0645,121,96,141,3,1,NA,NA,19
122,Will Anderson,DL,HOU,4.39,0.636,0.126,4.01,4.88,0.126,0.719,-0.415,122,93,170,9,2,NA,NA,26
123,Jason Myers,K,SEA,9.57,0.592,0.0393,8.76,10.2,0.109,0.975,-0.486,123,83,174,4,1,NA,NA,6
124,Daniel Carlson,K,LVR,9.53,1.18,0.0307,8.08,11.3,0.0701,0.302,0.538,124,115,98,5,1,NA,NA,42
125,Fred Warner,LB,SF,6.74,3.02,0.00269,4.95,10.3,0.0483,0.131,0.739,125,122,92,8,1,NA,NA,94
126,Eddie Jackson,DB,CHI,5.88,1.25,0.0466,4.93,7.28,0.0466,0.0244,-0.0872,126,129,143,9,2,NA,NA,59
127,Logan Wilson,LB,CIN,6.73,1.97,0.0456,5.25,8.96,0.0456,0.432,-0.581,127,110,185,9,1,NA,NA,19
128,Evan McPherson,K,CIN,9.5,1.2,0.0197,7.96,10.7,0.0394,0.174,0,128,121,130,6,1,NA,NA,48
129,Brett Maher,K,LAR,9.48,2.31,0.0197,6.21,12.1,0.0197,-1.58,1.41,129,372,63,7,1,NA,NA,97
130,Daniel Jones,QB,NYG,18.9,1.79,0.63,16.3,21.2,0,-0.62,0.523,130,209,99,13,5,NA,NA,79
131,Jerick McKinnon,RB,KC,10.4,0.938,0.477,9.2,11.7,0,1.62,-0.701,130,68,194,35,7,NA,NA,10
132,JuJu Smith-Schuster,WR,NE,11.1,2,0.0252,8.14,13.7,0,-1.01,-0.299,130,285,159,36,6,NA,NA,65
133,Greg Dulcich,TE,DEN,8.09,0.671,0.052,7.32,9.06,0,0.283,-1.19,130,116,248,13,3,NA,NA,15
134,Brandon McManus,K,JAC,9.46,1.17,0.0822,8.32,10.9,0,0.541,0.135,130,103,117,8,1,NA,NA,35
135,Commanders,DST,WAS,5.98,0.76,0.0978,5.23,7.13,0,0,0,130,130,130,3,3,NA,NA,74
136,Cameron Jordan,DL,NO,4.26,1.08,0.0481,3.29,5.31,0,0,0.0172,130,130,127,10,2,NA,NA,44
137,Alex Singleton,LB,DEN,6.69,3.31,0.0377,4.5,10.5,0,-0.326,0.994,130,167,81,10,1,NA,NA,99
138,Marcus Maye,DB,NO,5.83,0.972,0.105,4.9,6.59,0,-0.00907,-0.786,130,131,202,10,2,NA,NA,29
139,Romeo Doubs,WR,GB,11.1,2.29,0.254,8.53,14.7,-0.0252,-0.622,0.782,131,210,89,37,7,NA,NA,76
140,Harold Landry,LB,TEN,6.65,NA,0.00415,NA,NA,-0.0377,NA,NA,132,NA,NA,11,1,NA,NA,NA
141,C.J. Mosley,LB,NYJ,6.65,2.49,0.00825,4.65,9.38,-0.0418,-0.174,-0.166,133,145,151,12,1,NA,NA,55
142,Jeffery Simmons,DL,TEN,4.22,0.877,0.0561,3.62,4.82,-0.0481,0.327,-0.474,134,112,173,11,2,NA,NA,36
143,Bobby Wagner,LB,SEA,6.64,2.59,0.0542,4.24,9.05,-0.0501,-0.581,-0.491,135,203,175,13,1,NA,NA,60
145,Gerald Everett,TE,LAC,8.03,0.91,0.0992,7.04,9.58,-0.0673,0,-0.66,137,130,190,15,3,NA,NA,32
146,Cameron Dicker,K,LAC,9.38,2.29,0.156,6.96,12.8,-0.0822,-0.826,2.08,138,249,52,9,1,NA,NA,94
147,Saints,DST,NO,5.88,0.96,0.169,4.98,7.39,-0.0978,-0.244,0.265,139,156,111,4,4,NA,NA,94
148,Danielle Hunter,DL,MIN,4.16,1.59,0.0535,3.19,6.03,-0.104,-0.1,0.732,140,138,93,12,2,NA,NA,80
149,Lavonte David,LB,TB,6.58,2.6,0.00665,5.07,9.64,-0.104,0.248,0.0946,141,118,119,14,1,NA,NA,62
150,Mike Edwards,DB,KC,5.73,1.34,0.00559,4.73,7.25,-0.105,-0.18,-0.124,142,146,146,11,2,NA,NA,66
151,Derwin James,DB,LAC,5.72,2.08,0.0126,3.9,7.85,-0.11,-1.01,0.478,143,282,103,12,2,NA,NA,97
152,Jordan Hicks,LB,MIN,6.58,2.21,0.0667,5.08,9.15,-0.111,0.256,-0.397,144,117,168,15,1,NA,NA,34
153,Xavier McKinney,DB,NYG,5.71,1.51,0.00695,4.51,7.38,-0.123,-0.394,0.00411,145,174,128,13,2,NA,NA,76
154,Kamren Curl,DB,WAS,5.71,2.02,0.0121,4.12,7.96,-0.13,-0.788,0.586,146,243,97,14,2,NA,NA,95
155,Kenny Moore,DB,IND,5.69,1.13,0.0748,5.01,6.57,-0.142,0.107,-0.805,147,125,206,15,2,NA,NA,47
156,Cameron Heyward,DL,PIT,4.11,1.72,0.00564,2.93,5.3,-0.158,-0.357,0,148,169,130,13,2,NA,NA,86
157,Christian Wilkins,DL,MIA,4.1,NA,8.88E-16,NA,NA,-0.163,NA,NA,149,NA,NA,14,2,NA,NA,NA
158,Anthony Nelson,DL,TB,4.1,NA,0.0465,NA,NA,-0.163,NA,NA,150,NA,NA,15,2,NA,NA,NA
159,Cole Kmet,TE,CHI,7.93,1.46,0.493,6.03,9.84,-0.167,-1.01,-0.405,151,281,169,16,4,NA,NA,56
160,T.J. Watt,LB,PIT,6.51,NA,0.0452,NA,NA,-0.178,NA,NA,152,NA,NA,16,1,NA,NA,NA
161,Jonathan Allen,DL,WAS,4.05,1.27,0.0189,3.17,5.53,-0.21,-0.117,0.229,153,139,115,16,2,NA,NA,56
162,Justin Simmons,DB,DEN,5.62,1.15,0.0173,4.6,6.78,-0.217,-0.308,-0.594,154,163,188,16,2,NA,NA,51
163,Cole Holcomb,LB,PIT,6.46,2.69,0.0748,4.61,9.58,-0.223,-0.213,0.0364,155,152,125,17,1,NA,NA,68
164,Rashan Gary,DL,GB,4.03,1.43,0.0991,3.26,5.71,-0.229,-0.0258,0.417,156,132,107,17,2,NA,NA,76
165,Grant Delpit,DB,CLE,5.6,1.48,0.0264,4.63,7.33,-0.234,-0.281,-0.042,157,157,136,17,2,NA,NA,75
166,Jake Moody,K,SF,9.22,2.58,0.0455,6.87,13.1,-0.238,-0.916,2.36,158,264,49,10,1,NA,NA,99
167,L'Jarius Sneed,DB,KC,5.57,1.43,0.0358,4.57,7.23,-0.26,-0.338,-0.144,159,168,149,18,2,NA,NA,71
168,Seahawks,DST,SEA,5.71,0.798,0.172,5.06,7,-0.267,-0.164,-0.128,160,143,147,5,5,NA,NA,81
169,Jordan Addison,WR,MIN,10.9,1.01,0.293,10.3,12.8,-0.279,1.14,-1.19,161,78,251,38,7,NA,NA,8
170,Joey Slye,K,WAS,9.18,1.27,0.0347,7.78,10.7,-0.284,0,-0.0563,162,130,139,11,1,NA,NA,61
171,Kyle Dugger,DB,NE,5.54,1.12,0.0358,4.54,6.66,-0.296,-0.368,-0.712,163,170,196,19,2,NA,NA,44
172,Micah Parsons,LB,DAL,6.39,NA,0.0254,NA,NA,-0.298,NA,NA,164,NA,NA,18,1,NA,NA,NA
173,Tyler Bass,K,BUF,9.14,2.14,0.203,6.94,12.2,-0.318,-0.838,1.5,165,251,60,12,1,NA,NA,90
174,Drue Tranquill,LB,KC,6.36,2.71,0.0729,4.74,9.54,-0.323,-0.0794,0,166,135,130,19,1,NA,NA,72
175,Zach Sieler,DL,MIA,3.94,1.76,0.0157,2.73,5.16,-0.328,-0.556,-0.141,167,199,148,18,2,NA,NA,90
176,Christian Gonzalez,DB,NE,5.5,0.0212,0.00708,5.49,5.52,-0.332,0.583,-1.85,168,99,329,20,2,NA,NA,1
177,Minkah Fitzpatrick,DB,PIT,5.5,1.7,0.0136,4.09,7.32,-0.339,-0.818,-0.0488,169,248,138,21,2,NA,NA,88
178,T.J. Watt,DL,PIT,3.92,0.849,0.0447,3.41,4.57,-0.344,0.121,-0.722,170,124,197,19,2,NA,NA,32
179,Nate Hobbs,DB,LVR,5.48,0.995,0.0855,4.54,6.33,-0.353,-0.37,-1.04,171,171,231,22,2,NA,NA,32
180,Kayvon Thibodeaux,DL,NYG,3.88,1.31,0.0129,2.74,5.24,-0.388,-0.549,-0.0599,172,196,140,20,2,NA,NA,60
181,Jordyn Brooks,LB,SEA,6.29,2.66,0.0417,4.26,9.29,-0.396,-0.558,-0.256,173,200,158,20,1,NA,NA,66
182,Sam Hubbard,DL,CIN,3.86,1.37,0.0238,2.67,5.28,-0.401,-0.617,-0.012,174,208,132,21,2,NA,NA,64
183,Javon Hargrave,DL,SF,3.84,1.02,0.0243,2.97,4.91,-0.425,-0.315,-0.39,175,165,167,22,2,NA,NA,40
184,Browns,DST,CLE,5.54,0.463,0.016,4.92,5.99,-0.438,-0.303,-1.13,178,162,241,6,6,NA,NA,35
185,Michael Hoecht,LB,LAR,6.25,NA,0.0719,NA,NA,-0.438,NA,NA,176,NA,NA,21,1,NA,NA,NA
186,Jalen Thompson,DB,ARI,5.4,1.51,0.00366,3.96,6.71,-0.438,-0.942,-0.666,177,269,191,23,2,NA,NA,78
187,Jartavius Martin,DB,WAS,5.39,1.13,0.00767,4.71,6.27,-0.442,-0.193,-1.11,179,148,239,24,2,NA,NA,47
188,Aidan Hutchinson,DL,DET,3.81,0.67,0.0141,3.17,4.29,-0.449,-0.124,-1,180,140,227,23,2,NA,NA,28
189,Rayshawn Jenkins,DB,JAC,5.39,1.67,0.0118,4.04,7.22,-0.449,-0.871,-0.152,181,259,150,25,2,NA,NA,86
190,Jets,DST,NYJ,5.52,0.498,0.0122,5.19,6.33,-0.454,-0.0328,-0.792,182,133,205,7,6,NA,NA,42
191,Carlton Davis,DB,TB,5.37,0.793,0.00438,4.62,6.05,-0.461,-0.286,-1.32,183,158,261,26,2,NA,NA,19
192,Uchenna Nwosu,DL,SEA,3.8,0,0.109,3.8,3.8,-0.463,0.511,-1.5,184,105,284,24,3,NA,NA,1
193,Jaguars,DST,JAC,5.51,0.968,0.0504,4.32,6.75,-0.466,-0.91,-0.38,186,263,166,8,7,NA,NA,97
194,Darrick Forrest,DB,WAS,5.37,1.92,0.00986,4.12,7.62,-0.466,-0.787,0.246,185,242,112,27,2,NA,NA,93
195,Rasul Douglas,DB,GB,5.36,0.704,0.0501,4.91,6.18,-0.476,0,-1.19,187,130,249,28,2,NA,NA,15
196,Breece Hall,RB,NYJ,9.97,2.22,0.293,6.95,13.2,-0.477,-0.633,0.806,188,213,87,36,7,NA,NA,73
197,Patrick Queen,LB,BAL,6.18,1.9,0.0184,4.6,8.21,-0.51,-0.225,-1.33,189,153,262,22,1,NA,NA,15
198,Cowboys,DST,DAL,5.46,0.743,0.0394,4.55,6.53,-0.517,-0.671,-0.599,190,218,189,9,8,NA,NA,71
199,Chris Boswell,K,PIT,8.94,1.52,0.0799,6.4,9.8,-0.521,-1.38,-0.927,191,344,221,13,2,NA,NA,84
200,Deommodore Lenoir,DB,SF,5.31,1.11,0.0236,4.39,6.51,-0.526,-0.513,-0.863,192,194,212,29,2,NA,NA,41
201,T.J. Edwards,LB,CHI,6.16,2.74,0.0387,4.51,9.37,-0.528,-0.314,-0.171,193,164,152,23,1,NA,NA,74
202,Jevon Holland,DB,MIA,5.29,1.3,0.0658,4.42,6.81,-0.549,-0.492,-0.564,194,189,183,30,2,NA,NA,61
203,49ers,DST,SF,5.42,0.532,0.0514,4.72,6.07,-0.556,-0.501,-1.06,195,191,234,10,8,NA,NA,45
