"","player","team","position","id","avg_type","pass_yds","pass_yds_sd","pass_tds","pass_tds_sd","pass_int","pass_int_sd","rush_yds","rush_yds_sd","rush_tds","rush_tds_sd","fumbles_lost","fumbles_lost_sd","two_pts","two_pts_sd","pass_300_yds","pass_300_yds_sd","return_tds","return_tds_sd","rush_100_yds","rush_100_yds_sd","rec","rec_sd","rec_yds","rec_yds_sd","rec_tds","rec_tds_sd","rec_100_yds","rec_100_yds_sd","fg_0019","fg_0019_sd","fg_2029","fg_2029_sd","fg_3039","fg_3039_sd","fg_4049","fg_4049_sd","fg_50","fg_50_sd","xp","xp_sd","dst_int","dst_int_sd","dst_sacks","dst_sacks_sd","dst_safety","dst_safety_sd","dst_td","dst_td_sd","dst_blk","dst_blk_sd","idp_solo","idp_solo_sd","idp_sack","idp_sack_sd","idp_int","idp_int_sd","idp_pd","idp_pd_sd","idp_td","idp_td_sd","injury_status","injury_details","season_year","week"
"229","Elijah Moore","CLE","WR","15288","weighted",NA,NA,NA,NA,NA,NA,4.76026037428804,2.1683616334312,0.00395850284784378,0.0076532002024928,0.0549430431244915,0.0357466942391345,NA,NA,NA,NA,NA,NA,0,0,3.93518307567128,1.00653412177349,46.8363913751017,11.6287890092765,0.185943856794142,0.0893564865330427,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","Adam Thielen","CAR","WR","11938","weighted",NA,NA,NA,NA,NA,NA,0.169129373474369,0.214793369173309,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,4.76443856794142,0.515709712909082,57.1496663954434,5.75395861220891,0.365813669650122,0.164719297285518,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","D.J. Chark","CAR","WR","13668","weighted",NA,NA,NA,NA,NA,NA,0.165923515052889,0.358282513305834,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,2.90160699755899,0.403532208373157,47.8880146460537,6.43807967937584,0.259271765663141,0.147337516055295,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","Chris Godwin","TB","WR","13163","weighted",NA,NA,NA,NA,NA,NA,0.672111472742067,0.457297424684189,0.00453213995117982,0.00746675122745287,0.0549430431244915,0.0357466942391345,NA,NA,NA,NA,NA,NA,0,0,5.3986493083808,0.459082007754842,56.7927217249796,4.97575933124374,0.207282343368592,0.11219534876923,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","Jayden Reed","GB","WR","16184","weighted",NA,NA,NA,NA,NA,NA,0.490439381611066,0.626902021753621,0.00133848657445077,0.00368096064168302,0.0278173311635476,0.0336919186211286,NA,NA,NA,NA,0.01,0,0,0,3.17644833197722,0.584073996957702,45.9954109031733,6.70665381461293,0.266708706265256,0.123400473147832,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","Jordan Addison","MIN","WR","16186","weighted",NA,NA,NA,NA,NA,NA,0.153091944670464,0.200511753801065,0,0,0.0278173311635476,0.0336919186211286,NA,NA,NA,NA,NA,NA,0,0,3.86872660699756,0.431784925441497,50.2401871440195,6.37444656057616,0.299698942229455,0.167916869497048,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","Gabriel Davis","BUF","WR","14845","weighted",NA,NA,NA,NA,NA,NA,0.262660699755899,0.508186172367323,0.00351234065636018,0.00709225494018477,0,0,NA,NA,NA,NA,NA,NA,0,0,3.29303905614321,0.3731324264851,53.1397681041497,3.85028764532873,0.394507729861676,0.195291303636473,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","Drake London","ATL","WR","15751","weighted",NA,NA,NA,NA,NA,NA,0.311960943856794,0.722492615546026,0,0,0.0549430431244915,0.0357466942391345,NA,NA,NA,NA,NA,NA,0,0,4.21421480878763,0.400453466216164,50.8193897477624,5.50388953434455,0.26126932465419,0.112755889795615,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","Christian Watson","GB","WR","15789","weighted",NA,NA,NA,NA,NA,NA,2.06176973148902,1.65895137230168,0.0299755899104963,0.0469350640493294,0,0,NA,NA,NA,NA,NA,NA,0,0,3.70229454841334,0.584594596259388,50.9073677786819,6.18686852898178,0.352375915378356,0.228900704614306,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","Michael Thomas","NO","WR","12652","weighted",NA,NA,NA,NA,NA,NA,0.222823433685923,0.349867346679353,0,0,0.0278173311635476,0.0336919186211286,NA,NA,NA,NA,NA,NA,0,0,4.65307160292921,0.332856092865678,53.2208991049634,2.23526437837048,0.189377542717657,0.098908975336379,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","Jahan Dotson","WAS","WR","15755","weighted",NA,NA,NA,NA,NA,NA,0.357672904800651,0.707028267311062,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,3.45669243287225,0.348207784085466,46.346867371847,4.98744661140327,0.227880390561432,0.121361854363053,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","Brandin Cooks","DAL","WR","11674","weighted",NA,NA,NA,NA,NA,NA,0.770024410089504,0.620608182815796,0.00453213995117982,0.00746675122745287,0,0,NA,NA,NA,NA,NA,NA,0,0,3.68420667209113,0.553684260695229,45.2098169243287,5.19381516499339,0.240378356387307,0.116906331521425,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","Josh Downs","IND","WR","16187","weighted",NA,NA,NA,NA,NA,NA,0.179528071602929,0.194717428556346,0,0,0.0278173311635476,0.0336919186211286,NA,NA,NA,NA,NA,NA,0,0,3.58207892595606,0.626963435551301,41.9015215622457,10.4948226575784,0.144560618388934,0.105622848752749,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","JuJu Smith-Schuster","NE","WR","13156","weighted",NA,NA,NA,NA,NA,NA,0.212245728234337,0.34166582137348,0,0,0.0271257119609439,0.0331470222886459,NA,NA,NA,NA,NA,NA,0,0,3.6470260374288,0.723836060805953,38.2730268510985,7.9947072506702,0.139857607811229,0.0744614417336165,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","Kendrick Bourne","NE","WR","13418","weighted",NA,NA,NA,NA,NA,NA,1.40347436940602,1.1335769618475,0.00267697314890155,0.00736192128336605,0,0,NA,NA,NA,NA,NA,NA,0,0,3.4586899918633,0.455338497486988,43.2382994304312,5.60835016542292,0.210703824247356,0.101700419125272,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","Romeo Doubs","GB","WR","15779","weighted",NA,NA,NA,NA,NA,NA,0.190089503661513,0.353486733408705,0,0,0.0278173311635476,0.0336919186211286,NA,NA,NA,NA,NA,NA,0,0,3.69087876322213,0.562068463362766,44.6152522375915,3.87410202645937,0.345927583401139,0.185689715292839,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","DeVante Parker","NE","WR","12176","weighted",NA,NA,NA,NA,NA,NA,0.0107078925956062,0.0254589839461284,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,3.37694467046379,0.643720997543536,43.308327908869,6.53746955828346,0.193368592351505,0.0985283749423646,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","Rashid Shaheed","NO","WR","16080","weighted",NA,NA,NA,NA,NA,NA,3.21779088689992,1.86459130953146,0.0206590724165989,0.0374492316637901,0.0278173311635476,0.0336919186211286,NA,NA,NA,NA,0.01,0,0,0,2.54373881204231,0.544760377028045,39.2014239218877,7.1290048111251,0.177558991049634,0.102895122474233,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","Allen Lazard","NYJ","WR","13632","weighted",NA,NA,NA,NA,NA,NA,0.299023596419854,0.352479684320262,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,3.02828722538649,0.646588060327747,40.6457282343369,5.84471482952005,0.175988608624898,0.0969069233276736,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","Nelson Agholor","BAL","WR","12181","weighted",NA,NA,NA,NA,NA,NA,0.118828315703824,0.152311473329666,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,2.90355166802278,0.646496208020928,36.8927949552482,8.9287726019883,0.160618388934093,0.110903840267125,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","Robert Woods","HOU","WR","11228","weighted",NA,NA,NA,NA,NA,NA,0.134426362896664,0.179109985186118,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,3.85599267697315,0.282034267852737,42.9097599674532,3.77567980455238,0.182009764035801,0.0974759457185054,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","Tyler Boyd","CIN","WR","12650","weighted",NA,NA,NA,NA,NA,NA,0.0562896663954435,0.0851932628877025,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,3.87814483319772,0.16921351690104,44.1127908868999,1.2098204453499,0.219389747762408,0.103525188809837,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","Darius Slayton","NYG","WR","14122","weighted",NA,NA,NA,NA,NA,NA,0.0420423108218064,0.10480701741569,0,0,0.0271257119609439,0.0331470222886459,NA,NA,NA,NA,NA,NA,0,0,3.05388934092758,0.553575494781995,42.2369243287225,3.55740069887462,0.153877135882832,0.0850888799597568,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","Darnell Mooney","CHI","WR","14974","weighted",NA,NA,NA,NA,NA,NA,0.171749389747762,0.225860734026149,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,3.01158258746949,0.286422666663135,37.3658218063466,3.92367486698941,0.231155410903173,0.134894062189817,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","Calvin Austin III","PIT","WR","15777","weighted",NA,NA,NA,NA,NA,NA,0.888482506102522,0.860554237365979,0.00133848657445077,0.00368096064168302,0.0278173311635476,0.0336919186211286,NA,NA,NA,NA,0.01,0,0,0,2.8466802278275,0.467040678334219,35.0863222131814,7.9762487954488,0.125793327908869,0.0920179861280677,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","Skyy Moore","KC","WR","15766","weighted",NA,NA,NA,NA,NA,NA,1.33808787632221,0.801259165398089,0.00150122050447518,0.0036049682394963,0.0278173311635476,0.0336919186211286,NA,NA,NA,NA,0.01,0,0,0,3.22728641171684,0.535320534358014,36.6370097640358,5.16091487597011,0.193254678600488,0.0913095659365041,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","Allen Robinson","PIT","WR","11678","weighted",NA,NA,NA,NA,NA,NA,0.0183563873067535,0.0436439724790772,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,3.18507323026851,0.408029847670757,35.5268388934093,5.45657478945631,0.169324654190399,0.0879140328814459,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","Quentin Johnston","LAC","WR","16188","weighted",NA,NA,NA,NA,NA,NA,0.2040032546786,0.237415642233951,0,0,0.0278173311635476,0.0336919186211286,NA,NA,NA,NA,NA,NA,0,0,3.01475589910496,0.517967720900323,35.7372416598861,6.60520530270482,0.199109031733116,0.120911426674957,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257","Van Jefferson","LAR","WR","14858","weighted",NA,NA,NA,NA,NA,NA,1.12663140764849,1.04477887719538,0.00267697314890155,0.00736192128336605,0,0,NA,NA,NA,NA,NA,NA,0,0,2.63395850284784,0.27264094992895,35.6890398698129,3.64094916127546,0.151171684296176,0.084221877358937,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258","Nick Westbrook-Ikhine","TEN","WR","15109","weighted",NA,NA,NA,NA,NA,NA,0.172042310821806,0.357224852684828,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,2.51962978030919,0.409968351029264,34.2155370219691,3.91556997998357,0.180589910496338,0.120665191844753,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259","Michael Gallup","DAL","WR","13646","weighted",NA,NA,NA,NA,NA,NA,0.0228641171684296,0.0375068032448796,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,2.6236493083808,0.359444153771717,33.8729820992677,5.43379246888324,0.181981285598047,0.0971431405126318,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","Josh Reynolds","DET","WR","13168","weighted",NA,NA,NA,NA,NA,NA,0.0630556859064602,0.081787262680645,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,2.81554669169404,0.190389743835641,38.4184279680901,2.69414510809963,0.222299389957766,0.114285392506777,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261","Isaiah Hodgins","NYG","WR","14849","weighted",NA,NA,NA,NA,NA,NA,0.0107078925956062,0.0254589839461284,0,0,0.0827603742880391,0.0610509457108886,NA,NA,NA,NA,NA,NA,0,0,2.73144833197722,0.660658447331181,32.0008950366151,8.14382898025121,0.201261187957689,0.13215453199643,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","Alec Pierce","IND","WR","15768","weighted",NA,NA,NA,NA,NA,NA,0.00764849471114728,0.0181849885329488,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,2.40179007323027,0.316605196831084,33.9447111472742,3.909021661977,0.144621643612693,0.0766739001593468,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","Marquez Valdes-Scantling","KC","WR","13793","weighted",NA,NA,NA,NA,NA,NA,0.219283970707893,0.350114732966918,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,2.29778681855167,0.410509617735066,35.5147762408462,5.19716716874003,0.160630593978845,0.0792687356786188,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264","Terrace Marshall","CAR","WR","15308","weighted",NA,NA,NA,NA,NA,NA,0.00917819365337673,0.0218219862395386,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,2.23506509357201,0.70825097105523,28.7124857607811,9.62483508632028,0.12199755899105,0.0702756643445042,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265","Jonathan Mingo","CAR","WR","16197","weighted",NA,NA,NA,NA,NA,NA,0.378185516680228,0.361859128057997,0,0,0.0278173311635476,0.0336919186211286,NA,NA,NA,NA,NA,NA,0,0,1.93941822620016,0.700383432962591,25.5284336859235,9.30703568569193,0.0578925956061839,0.0533762451230856,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Q","Concussion",2023,4
"266","Rondale Moore","ARI","WR","15283","weighted",NA,NA,NA,NA,NA,NA,7.11471521562246,1.3654395475463,0.0632790886899919,0.0458038856519066,0.00217656631407648,0.00347354178029855,NA,NA,NA,NA,NA,NA,0,0,3.54152156224573,0.849836764196523,32.6123555736371,6.20762520488818,0.0945321399511798,0.0428594134008458,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267","K.J. Osborn","MIN","WR","14977","weighted",NA,NA,NA,NA,NA,NA,0.0659967453213995,0.108678140474267,0,0,0,0,NA,NA,NA,NA,0.01,0,0,0,2.8106346623271,0.456869918300177,34.3826444263629,5.77557607486311,0.247184703010578,0.149551682279307,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","Marvin Mims","DEN","WR","16189","weighted",NA,NA,NA,NA,NA,NA,2.97807973962571,1.96735922768163,0.00794548413344182,0.0143108760237823,0.0278173311635476,0.0336919186211286,NA,NA,NA,NA,0.01,0,0,0,2.20305126118796,0.380568958186334,33.231948738812,5.52699424324353,0.19539869812856,0.0941403910741186,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269","Curtis Samuel","WAS","WR","13157","weighted",NA,NA,NA,NA,NA,NA,5.38224572823434,2.41294445203345,0.00931244914564687,0.0187341988988979,0.00217656631407648,0.00347354178029855,NA,NA,NA,NA,NA,NA,0,0,2.86991049633849,0.357349323992781,33.1083401139137,3.80146489061001,0.123279088689992,0.0696315679776813,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270","Donovan Peoples-Jones","CLE","WR","14857","weighted",NA,NA,NA,NA,NA,NA,0.0220260374288039,0.037168714888408,0,0,0,0,NA,NA,NA,NA,0.01,0,0,0,2.40321399511798,0.31947973952632,35.4673555736371,2.72203826915935,0.14339707078926,0.0789104608700613,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271","Jaxon Smith-Njigba","SEA","WR","16185","weighted",NA,NA,NA,NA,NA,NA,0.204613506916192,0.228771776975961,0,0,0.0278173311635476,0.0336919186211286,NA,NA,NA,NA,NA,NA,0,0,2.98251423921888,0.594499128677832,34.756688364524,4.80716661398251,0.137786818551668,0.0752936554312561,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","Chase Claypool","CHI","WR","14841","weighted",NA,NA,NA,NA,NA,NA,0.242173669467787,0.4241094092795,0,0,0.0375536881419234,0.036509020498295,NA,NA,NA,NA,NA,NA,0,0,1.98209411764706,0.753014217120518,24.0596549019608,10.7396486782054,0.142320567961972,0.0452477661734012,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273","Tyler Scott","CHI","WR","16205","weighted",NA,NA,NA,NA,NA,NA,0.289721964782206,0.341615679299661,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,1.76166821130677,1.16273624575658,22.2128915662651,15.1188898669603,0.130815569972196,0.100382881265752,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274","Parris Campbell","NYG","WR","14112","weighted",NA,NA,NA,NA,NA,NA,0.83473555736371,0.999309220029241,0.00152969894222945,0.00363699770658977,0,0,NA,NA,NA,NA,NA,NA,0,0,2.96687550854353,0.494008439033591,31.5942473555736,3.68457150714025,0.10573637103336,0.0662698141029734,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275","Michael Wilson","ARI","WR","16206","weighted",NA,NA,NA,NA,NA,NA,0.200943856794142,0.231709724306604,0,0,0.0278173311635476,0.0336919186211286,NA,NA,NA,NA,NA,NA,0,0,2.46982099267697,0.603827141665356,30.9370016273393,6.909616610197,0.102172497965826,0.0850269641560018,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276","Jalin Hyatt","NYG","WR","16183","weighted",NA,NA,NA,NA,NA,NA,0.17786818551668,0.231451539776893,0,0,0.0549430431244915,0.0357466942391345,NA,NA,NA,NA,NA,NA,0,0,1.07316517493897,0.506023433334008,15.55016273393,9.89977053860551,0.0873677786818552,0.0615412865871702,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277","Hunter Renfrow","LVR","WR","14123","weighted",NA,NA,NA,NA,NA,NA,0.265334279407127,0.450861541112791,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,2.19450804162725,0.86862580656946,22.3910217596973,8.61889145309656,0.117880794701987,0.11648209195374,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278","Chris Moore","TEN","WR","12773","weighted",NA,NA,NA,NA,NA,NA,0.685149359886202,0.882671175158638,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,2.29352773826458,0.482897025262923,31.3596586059744,4.30997742587923,0.17226173541963,0.0519880478893795,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279","Kadarius Toney","KC","WR","15289","weighted",NA,NA,NA,NA,NA,NA,2.9680309194467,2.46243070391815,0.0166436126932465,0.0366450072211857,0.0278173311635476,0.0336919186211286,NA,NA,NA,NA,NA,NA,0,0,2.553360455655,0.598352625557598,27.3072660699756,6.45682714130815,0.117225386493084,0.0727209066415146,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
