player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Brandon Scherff,9438,G,JAX,1,100.0,0,15,65.4,65.5,62.6,0,1,51,100.0,100.0,99.0,0,1,0,84,0,0,0,84,58,58,84,0,26,0
Anton Harrison,122929,T,JAX,1,100.0,0,15,58.3,65.0,47.9,0,1,51,100.0,100.0,97.1,2,2,1,84,0,0,2,84,58,58,0,82,26,0
Ezra Cleveland,41973,G,JAX,1,100.0,0,15,67.4,61.6,67.5,0,3,51,100.0,100.0,97.1,0,3,0,84,0,84,0,84,58,58,0,0,26,0
Mitch Morse,9482,C,JAX,1,100.0,0,15,60.4,72.0,55.0,1,0,51,100.0,100.0,99.0,0,1,0,84,84,0,0,84,58,58,0,0,26,0
Walker Little,52287,T,JAX,1,100.0,0,15,74.0,79.6,63.8,0,2,50,100.0,100.0,98.0,0,2,0,83,0,0,81,83,57,57,0,0,26,2
Jordan Mailata,66916,T,PHI,1,100.0,0,24,72.8,83.4,62.6,0,2,39,100.0,100.0,97.4,1,2,0,80,0,0,80,80,41,41,0,0,39,0
Cam Jurgens,84014,C,PHI,1,100.0,0,24,58.4,58.3,57.6,0,3,39,100.0,100.0,96.2,0,3,0,80,80,0,0,80,41,41,0,0,39,0
Frank Ragnow,39137,C,DET,1,100.0,0,11,43.9,23.5,63.9,2,3,62,100.0,100.0,96.0,2,5,0,79,79,0,0,79,66,66,0,0,13,0
Taylor Decker,10650,T,DET,1,100.0,0,11,78.7,80.7,70.9,0,5,62,100.0,100.0,96.0,0,5,0,79,0,0,79,79,66,66,0,0,13,0
Graham Glasgow,10729,G,DET,1,100.0,0,11,34.3,24.6,41.2,2,7,62,100.0,100.0,89.5,1,11,2,79,0,79,0,79,66,66,0,0,13,0
Lane Johnson,7786,T,PHI,1,100.0,0,24,69.3,72.8,71.2,0,1,38,100.0,100.0,98.7,1,1,0,79,0,0,0,79,40,40,0,79,39,0
