player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Darnell Wright,98480,T,CHI,1,100.0,0,6,69.6,71.6,64.3,0,3,55,100.0,100.0,95.5,0,4,1,90,0,0,0,90,61,61,0,90,29,0
Teven Jenkins,41534,G,CHI,1,100.0,1,6,57.2,87.9,40.8,0,0,55,100.0,100.0,98.2,1,1,1,90,0,90,0,90,61,61,0,0,29,0
Coleman Shelton,39316,C,CHI,1,100.0,0,6,56.0,61.8,52.7,0,4,55,100.0,100.0,96.4,0,4,0,90,90,0,0,90,61,61,0,0,29,0
Matt Pryor,46647,G,CHI,1,100.0,0,6,65.6,67.9,61.6,0,1,55,100.0,100.0,97.3,0,2,1,90,0,0,1,90,61,61,89,0,29,0
Braxton Jones,60092,T,CHI,1,100.0,1,6,69.6,69.6,65.4,0,3,54,100.0,100.0,97.2,2,3,0,89,0,0,89,89,60,60,0,0,29,0
Cooper Beebe,99434,C,DAL,1,100.0,0,9,62.8,66.6,59.3,0,1,55,100.0,100.0,97.3,0,2,1,80,80,0,0,80,64,64,0,0,16,0
Tyler Guyton,123076,T,DAL,1,100.0,1,9,66.2,65.7,61.8,1,0,55,100.0,100.0,97.3,1,2,1,80,0,0,80,80,64,64,0,0,16,0
Zack Martin,8651,G,DAL,1,100.0,0,9,68.5,80.5,57.1,0,3,55,100.0,100.0,97.3,0,3,0,80,0,0,0,80,64,64,80,0,16,0
Tyler Smith,98385,G,DAL,1,100.0,1,9,61.9,68.4,54.7,0,2,55,100.0,100.0,98.2,2,2,0,80,0,80,0,80,64,64,0,0,16,0
Terence Steele,39461,T,DAL,1,100.0,0,9,56.6,53.7,56.0,1,1,55,100.0,100.0,98.2,0,2,0,80,0,0,0,80,64,64,0,80,16,0
Robert Hunt,46139,G,CAR,1,100.0,0,5,67.0,73.0,62.3,0,0,39,100.0,100.0,97.4,0,1,1,74,0,0,0,74,43,43,74,0,31,0
Joe Thuney,10712,G,KC,1,100.0,0,16,67.6,79.8,60.8,0,0,44,100.0,100.0,100.0,0,0,0,74,0,74,0,74,44,44,0,0,30,0
Creed Humphrey,59996,C,KC,1,100.0,0,16,79.2,72.3,80.2,1,0,44,100.0,100.0,98.9,0,1,0,74,74,0,0,74,44,44,0,0,30,0
Jawaan Taylor,41665,T,KC,1,100.0,0,16,55.6,81.8,32.1,0,1,44,100.0,100.0,98.9,0,1,0,74,0,0,0,74,44,44,0,74,30,0
Austin Corbett,46290,C,CAR,1,100.0,0,5,59.1,72.8,54.1,0,0,39,100.0,100.0,100.0,1,0,0,74,74,0,0,74,43,43,0,0,31,0
Trey Smith,62960,G,KC,1,100.0,0,16,81.0,77.7,77.8,0,1,44,100.0,100.0,98.9,0,1,0,74,0,0,0,74,44,44,74,0,30,0
Wanya Morris,98247,T,KC,1,100.0,0,16,56.1,65.6,45.8,2,0,44,100.0,100.0,97.7,0,2,0,74,0,0,74,74,44,44,0,0,30,0
Ikem Ekwonu,98286,T,CAR,1,100.0,0,5,76.2,72.6,83.1,0,1,39,100.0,100.0,98.7,1,1,0,74,0,0,74,74,43,43,0,0,31,0
Taylor Moton,11819,T,CAR,1,100.0,0,5,58.1,69.6,47.2,1,0,39,100.0,100.0,98.7,0,1,0,74,0,0,0,74,43,43,0,74,31,0
Alijah Vera-Tucker,57107,G,NYJ,1,100.0,0,22,64.3,72.4,59.3,0,0,40,100.0,100.0,100.0,0,0,0,73,0,0,0,73,43,43,73,0,30,0
Joe Tippmann,101568,C,NYJ,1,100.0,0,22,85.8,79.1,85.6,1,0,40,100.0,100.0,98.7,0,1,0,73,73,0,0,73,43,43,0,0,30,0
Tyron Smith,6161,T,NYJ,1,100.0,0,22,55.0,47.8,56.5,0,4,40,100.0,100.0,90.0,0,6,2,73,0,0,73,73,43,43,0,0,30,0
John Simpson,41715,G,NYJ,1,100.0,0,22,57.4,60.3,62.1,2,0,40,100.0,100.0,97.5,1,2,0,73,0,73,0,73,43,43,0,0,30,0
Cam Jurgens,84014,C,PHI,1,100.0,0,24,67.6,80.1,61.8,0,0,45,100.0,100.0,100.0,0,0,0,71,71,0,0,71,46,46,0,0,25,0
Colton McKivitz,29314,T,SF,1,100.0,0,28,54.4,42.8,60.9,1,3,38,100.0,100.0,92.1,0,5,1,71,0,0,0,71,43,43,0,71,28,0
Andrew Thomas,59701,T,NYG,1,100.0,1,21,42.0,14.7,77.0,3,5,40,100.0,100.0,90.0,2,8,0,71,0,0,70,71,42,42,0,0,29,1
Aaron Banks,59983,G,SF,1,100.0,0,28,69.0,76.5,63.5,0,2,38,100.0,100.0,97.4,0,2,0,71,0,71,0,71,43,43,0,0,28,0
Greg Van Roten,7746,G,NYG,1,100.0,0,21,62.7,73.3,56.2,0,1,40,100.0,100.0,98.7,1,1,0,71,0,0,0,71,42,42,71,0,29,0
Dominick Puni,163815,G,SF,1,100.0,0,28,55.4,59.5,52.7,0,2,38,100.0,100.0,97.4,1,2,0,71,0,0,0,71,43,43,71,0,28,0
Jon Runyan,36661,G,NYG,1,100.0,1,21,38.5,61.3,32.3,0,2,40,100.0,100.0,97.5,1,2,0,71,0,71,0,71,42,42,0,0,29,0
Jermaine Eluemunor,11914,T,NYG,1,100.0,0,21,44.6,51.8,44.3,1,3,40,100.0,100.0,95.0,1,4,0,71,0,0,0,71,42,42,0,71,29,0
John Michael Schmitz Jr.,55238,C,NYG,1,100.0,0,21,67.0,43.2,73.0,1,1,40,100.0,100.0,97.5,0,2,0,71,71,0,0,71,42,42,0,0,29,0
Jordan Mailata,66916,T,PHI,1,100.0,0,24,74.7,84.0,72.3,0,3,45,100.0,100.0,96.7,1,3,0,71,0,0,70,71,46,46,0,0,25,1
Jake Brendel,11117,C,SF,1,100.0,0,28,62.2,59.3,62.0,0,3,38,100.0,100.0,96.1,1,3,0,71,71,0,0,71,43,43,0,0,28,0
Landon Dickerson,41712,G,PHI,1,100.0,0,24,66.3,50.3,70.8,1,3,45,100.0,100.0,91.1,0,6,2,71,0,71,0,71,46,46,0,0,25,0
Mitch Morse,9482,C,JAX,1,100.0,0,15,70.3,64.3,73.1,0,3,52,100.0,100.0,97.1,0,3,0,71,71,0,0,71,53,53,0,0,18,0
Ezra Cleveland,41973,G,JAX,1,100.0,0,15,74.3,68.7,74.6,1,2,52,100.0,100.0,97.1,0,3,0,71,0,71,0,71,53,53,0,0,18,0
Cam Robinson,11789,T,JAX,1,100.0,1,15,45.3,40.9,56.3,3,3,52,100.0,100.0,90.4,2,8,2,71,0,0,71,71,53,53,0,0,18,0
Brandon Scherff,9438,G,JAX,1,100.0,0,15,61.0,64.8,65.7,0,3,51,100.0,100.0,97.1,1,3,0,70,0,0,0,70,52,52,70,0,18,0
Trent Williams,5529,T,SF,1,100.0,0,28,74.3,72.3,71.9,0,3,36,100.0,100.0,95.8,1,3,0,69,0,0,69,69,41,41,0,0,28,0
Taylor Decker,10650,T,DET,1,100.0,0,11,67.8,84.6,65.2,0,0,26,100.0,100.0,96.2,1,1,1,68,0,0,68,68,26,26,0,0,42,0
Kevin Zeitler,7032,G,DET,1,100.0,0,11,83.1,57.3,81.7,0,1,26,100.0,100.0,98.1,0,1,0,68,0,0,0,68,26,26,68,0,42,0
Broderick Jones,124025,T,PIT,1,100.0,0,25,51.2,57.0,44.8,0,1,35,100.0,100.0,95.7,0,2,1,68,0,0,0,68,37,37,0,68,31,0
Zach Frazier,123419,C,PIT,1,100.0,0,25,88.8,57.8,91.3,1,0,35,100.0,100.0,98.6,0,1,0,68,68,0,0,68,37,37,0,0,31,0
Ben Powers,41482,G,DEN,1,100.0,0,10,64.7,84.5,54.9,0,0,40,100.0,100.0,100.0,1,0,0,68,0,68,0,68,44,44,0,0,24,0
Quinn Meinerz,112915,G,DEN,1,100.0,0,10,76.7,84.5,69.9,0,0,40,100.0,100.0,100.0,0,0,0,68,0,0,0,68,44,44,68,0,24,0
Luke Wattenberg,41024,C,DEN,1,100.0,0,10,56.6,84.6,45.6,0,0,40,100.0,100.0,100.0,0,0,0,68,68,0,0,68,44,44,0,0,24,0
James Daniels,45576,G,PIT,1,100.0,0,25,93.2,81.6,91.7,0,0,35,100.0,100.0,100.0,0,0,0,68,0,0,0,68,37,37,68,0,31,0
Graham Glasgow,10729,G,DET,1,100.0,0,11,61.0,86.8,60.6,0,0,26,100.0,100.0,100.0,1,0,0,68,0,68,0,68,26,26,0,0,42,0
Frank Ragnow,39137,C,DET,1,100.0,0,11,81.3,56.5,81.8,0,0,26,100.0,100.0,96.2,0,1,1,68,68,0,0,68,26,26,0,0,42,0
Garett Bolles,11775,T,DEN,1,100.0,0,10,71.8,79.6,71.9,0,2,40,100.0,100.0,97.5,1,2,0,68,0,0,68,68,44,44,0,0,24,0
