player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Jackson Powers-Johnson,146550,G,LV,1,100.0,0,23,59.0,65.2,66.7,0,0,58,100.0,100.0,98.3,1,1,1,77,77,0,0,77,63,63,0,0,14,0
Dylan Parham,60953,G,LV,1,100.0,0,23,78.9,69.3,83.6,0,5,58,100.0,100.0,95.7,0,5,0,77,0,0,0,77,63,63,77,0,14,0
DJ Glaze,129511,T,LV,1,100.0,0,23,72.0,66.0,78.2,1,3,58,100.0,100.0,96.6,1,4,0,77,0,0,0,77,63,63,0,77,14,0
Kolton Miller,47013,T,LV,1,100.0,0,23,77.7,74.9,77.7,1,2,58,100.0,100.0,95.7,0,4,1,77,0,0,77,77,63,63,0,0,14,0
Matt Pryor,46647,G,CHI,1,100.0,0,6,62.6,71.1,54.8,0,2,54,100.0,100.0,98.1,0,2,0,76,0,0,0,76,58,58,76,0,18,0
Darnell Wright,98480,T,CHI,1,100.0,0,6,77.0,77.0,84.3,0,0,54,100.0,100.0,100.0,1,0,0,76,0,0,0,76,58,58,0,76,18,0
Coleman Shelton,39316,C,CHI,1,100.0,0,6,64.2,72.7,58.9,0,0,54,100.0,100.0,100.0,0,0,0,76,76,0,0,76,58,58,0,0,18,0
Teven Jenkins,41534,G,CHI,1,100.0,0,6,77.4,86.8,68.8,0,1,54,100.0,100.0,99.1,0,1,0,76,0,76,0,76,58,58,0,0,18,0
Braxton Jones,60092,T,CHI,1,100.0,0,6,72.2,81.2,57.3,0,1,54,100.0,100.0,97.2,0,2,1,76,0,0,76,76,58,58,0,0,18,0
Creed Humphrey,59996,C,KC,1,100.0,0,16,80.4,81.7,78.6,0,0,47,100.0,100.0,100.0,0,0,0,74,74,0,0,74,52,52,0,0,22,0
Wanya Morris,98247,T,KC,1,100.0,1,16,50.7,56.0,41.3,1,2,47,100.0,100.0,94.7,1,4,1,74,0,0,74,74,52,52,0,0,22,0
Joe Thuney,10712,G,KC,1,100.0,0,16,68.5,86.4,65.7,0,0,47,100.0,100.0,100.0,1,0,0,74,0,74,0,74,52,52,0,0,22,0
Jawaan Taylor,41665,T,KC,1,100.0,1,16,52.2,59.2,51.4,1,3,47,100.0,100.0,93.6,2,5,1,74,0,0,0,74,52,52,0,74,22,0
Trey Smith,62960,G,KC,1,100.0,0,16,66.8,66.0,71.7,0,2,47,100.0,100.0,97.9,1,2,0,74,0,0,0,74,52,52,74,0,22,0
Graham Glasgow,10729,G,DET,1,100.0,0,11,51.1,33.1,62.9,1,1,40,100.0,100.0,97.5,1,2,0,72,0,71,1,72,40,40,0,0,32,0
Frank Ragnow,39137,C,DET,1,100.0,0,11,52.9,26.8,59.4,1,3,40,100.0,100.0,95.0,0,4,0,72,72,0,0,72,40,40,0,0,32,0
Kevin Zeitler,7032,G,DET,1,100.0,0,11,75.4,79.0,70.4,1,0,40,100.0,100.0,96.2,0,2,1,72,0,0,0,72,40,40,72,0,32,0
Jordan Mailata,66916,T,PHI,1,100.0,1,24,89.5,77.5,92.5,0,1,26,100.0,100.0,98.1,1,1,0,72,0,0,72,72,30,30,0,0,42,0
Cam Jurgens,84014,C,PHI,1,100.0,0,24,59.4,68.3,57.2,0,0,26,100.0,100.0,100.0,0,0,0,72,72,0,0,72,30,30,0,0,42,0
Penei Sewell,81788,T,DET,1,100.0,0,11,63.2,62.9,60.8,0,3,40,100.0,100.0,96.2,0,3,0,72,0,0,0,72,40,40,0,72,32,0
Sean Rhyan,72009,G,GB,1,100.0,0,12,33.8,50.3,39.4,0,2,26,100.0,100.0,96.2,1,2,0,71,4,0,0,71,28,28,67,0,43,0
Dalton Risner,47008,G,MIN,1,100.0,0,18,53.0,58.1,49.9,1,4,38,100.0,100.0,93.4,0,5,0,71,0,0,0,71,43,43,71,0,28,0
Brian O'Neill,46854,T,MIN,1,100.0,0,18,77.7,83.3,69.7,0,0,38,100.0,100.0,100.0,0,0,0,71,0,0,0,71,43,43,0,70,28,1
Blake Brandel,46282,G,MIN,1,100.0,0,18,56.7,81.6,60.5,1,1,38,100.0,100.0,97.4,2,2,0,71,0,71,0,71,43,43,0,0,28,0
Garrett Bradbury,46013,C,MIN,1,100.0,0,18,67.5,80.8,62.2,0,1,38,100.0,100.0,98.7,0,1,0,71,71,0,0,71,43,43,0,0,28,0
Rasheed Walker,81798,T,GB,1,100.0,0,12,72.6,85.1,64.4,0,1,26,100.0,100.0,98.1,0,1,0,71,0,0,71,71,28,28,0,0,43,0
Landon Dickerson,41712,G,PHI,1,100.0,1,24,68.6,63.7,71.9,0,1,26,100.0,100.0,94.2,2,2,1,70,0,70,0,70,30,30,0,0,40,0
Lane Johnson,7786,T,PHI,1,100.0,0,24,61.6,77.2,52.8,0,2,26,100.0,100.0,96.2,0,2,0,70,0,0,0,70,30,30,0,70,40,0
Nick Allegretti,39268,G,WAS,1,100.0,0,32,52.5,28.0,62.4,1,2,43,100.0,100.0,94.2,0,4,1,70,0,70,0,70,45,45,0,0,25,0
Sam Cosmi,60114,G,WAS,1,100.0,0,32,49.6,56.7,45.9,2,1,43,100.0,100.0,96.5,0,3,0,70,0,0,0,70,45,45,70,0,25,0
Tyler Biadasz,41178,C,WAS,1,100.0,0,32,64.8,52.7,67.6,0,1,43,100.0,100.0,98.8,0,1,0,70,70,0,0,70,45,45,0,0,25,0
Mekhi Becton,59818,G,PHI,1,100.0,0,24,71.5,55.7,71.3,1,2,26,100.0,100.0,94.2,0,3,0,70,0,0,0,70,30,30,70,0,40,0
Brandon Coleman,123068,T,WAS,1,100.0,0,32,67.0,86.2,55.3,0,0,43,100.0,100.0,100.0,1,0,0,70,0,0,67,70,45,45,0,0,25,3
Jordan Meredith,60235,G,LV,1,100.0,0,23,81.0,78.0,80.2,0,1,53,100.0,100.0,99.1,0,1,0,70,0,70,0,70,56,56,0,0,14,0
Zion Johnson,99681,G,LAC,1,100.0,0,27,66.9,80.4,56.4,0,0,45,100.0,100.0,100.0,1,0,0,69,0,69,0,69,52,52,0,0,17,0
Mason McCormick,78326,G,PIT,1,100.0,0,25,50.8,75.7,44.4,0,0,34,100.0,100.0,100.0,0,0,0,69,0,0,0,69,36,36,69,0,33,0
Broderick Jones,124025,T,PIT,1,100.0,0,25,69.3,67.1,67.8,2,1,34,100.0,100.0,95.6,0,3,0,69,0,0,0,69,36,36,0,68,33,1
Zach Frazier,123419,C,PIT,1,100.0,0,25,61.8,20.3,72.5,0,3,34,100.0,100.0,92.6,0,4,1,69,69,0,0,69,36,36,0,0,33,0
Ben Brown,59869,C,NE,1,100.0,0,19,56.4,76.3,45.4,0,1,47,100.0,100.0,98.9,0,1,0,69,69,0,0,69,53,53,0,0,16,0
