player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Penei Sewell,81788,T,DET,1,100.0,0,11,69.6,65.0,71.0,0,2,57,100.0,100.0,98.2,0,2,0,85,0,0,0,85,60,60,0,85,25,0
Taylor Decker,10650,T,DET,1,100.0,0,11,75.3,83.2,63.1,1,1,57,100.0,100.0,98.2,0,2,0,85,0,0,85,85,60,60,0,0,25,0
Frank Ragnow,39137,C,DET,1,100.0,0,11,54.4,33.7,67.5,3,2,57,100.0,100.0,95.6,1,5,0,85,85,0,0,85,60,60,0,0,25,0
Kevin Zeitler,7032,G,DET,1,100.0,0,11,78.8,81.2,73.6,1,0,57,100.0,100.0,99.1,0,1,0,85,0,0,0,85,60,60,85,0,25,0
Graham Glasgow,10729,G,DET,1,100.0,0,11,62.8,39.3,72.2,2,4,57,100.0,100.0,94.7,0,6,0,85,0,85,0,85,60,60,0,0,25,0
Aaron Brewer,46014,C,MIA,1,100.0,0,17,72.6,52.8,76.4,0,1,45,100.0,100.0,98.9,0,1,0,77,77,0,0,77,45,45,0,0,32,0
Liam Eichenberg,41851,G,MIA,1,100.0,0,17,66.9,62.8,77.3,0,1,45,100.0,100.0,98.9,2,1,0,77,0,0,0,77,45,45,77,0,32,0
Austin Jackson,60816,T,MIA,1,100.0,0,17,27.2,19.6,46.3,0,6,45,100.0,100.0,91.1,2,7,1,77,0,0,0,77,45,45,0,77,32,0
Mekhi Becton,59818,G,PHI,1,100.0,0,24,70.2,63.7,68.7,0,1,35,100.0,100.0,95.7,0,2,1,72,0,0,0,72,38,38,72,0,34,0
Nick Allegretti,39268,G,WAS,1,100.0,0,32,71.7,64.5,77.0,0,2,38,100.0,100.0,97.4,2,2,0,72,0,72,0,72,41,41,0,0,31,0
James Hudson III,59854,T,CLV,1,100.0,0,8,42.0,26.9,50.4,1,3,38,100.0,100.0,94.7,1,4,0,72,0,0,72,72,42,42,0,0,30,0
Cam Jurgens,84014,C,PHI,1,100.0,0,24,68.6,48.9,72.1,0,3,35,100.0,100.0,95.7,2,3,0,72,72,0,0,72,38,38,0,0,34,0
Landon Dickerson,41712,G,PHI,1,100.0,0,24,66.9,49.3,69.3,2,3,35,100.0,100.0,92.9,1,5,0,72,0,72,0,72,38,38,0,0,34,0
Ethan Pocic,11813,C,CLV,1,100.0,0,8,54.8,45.5,68.7,1,3,38,100.0,100.0,94.7,2,4,0,72,72,0,0,72,42,42,0,0,30,0
Tyler Biadasz,41178,C,WAS,1,100.0,0,32,62.6,79.0,56.9,0,1,38,100.0,100.0,98.7,0,1,0,72,72,0,0,72,41,41,0,0,31,0
Jordan Mailata,66916,T,PHI,1,100.0,0,24,80.3,90.0,71.3,0,0,35,100.0,100.0,100.0,0,0,0,72,0,0,72,72,38,38,0,0,34,0
Andrew Wylie,12333,T,WAS,1,100.0,0,32,50.1,54.5,52.1,0,2,38,100.0,100.0,97.4,1,2,0,72,0,0,0,72,41,41,0,72,31,0
Joel Bitonio,8670,G,CLV,1,100.0,0,8,68.6,75.7,63.5,0,3,38,100.0,100.0,96.1,1,3,0,72,0,72,0,72,42,42,0,0,30,0
Wyatt Teller,46131,G,CLV,1,100.0,0,8,63.7,67.1,60.4,0,0,38,100.0,100.0,100.0,1,0,0,72,0,0,0,72,42,42,72,0,30,0
