player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Graham Glasgow,10729,G,DET,1,100.0,0,11,69.2,75.9,64.1,0,1,43,100.0,100.0,98.8,0,1,0,80,0,80,0,80,45,45,0,0,35,0
Frank Ragnow,39137,C,DET,1,100.0,0,11,56.8,81.1,50.7,0,1,43,100.0,100.0,98.8,1,1,0,80,80,0,0,80,45,45,0,0,35,0
Dan Skipper,12307,T,DET,1,100.0,0,11,58.4,74.2,45.2,1,1,43,100.0,100.0,97.7,1,2,0,80,0,0,80,80,45,45,0,0,35,0
Penei Sewell,81788,T,DET,1,100.0,0,11,67.3,54.9,72.0,1,3,43,100.0,100.0,95.3,1,4,0,80,0,0,0,80,45,45,0,80,35,0
Greg Van Roten,7746,G,NYG,1,100.0,0,21,78.5,71.4,90.2,0,1,55,100.0,100.0,99.1,1,1,0,78,29,0,0,78,60,60,49,0,18,0
Evan Neal,99063,T,NYG,1,100.0,0,21,70.1,64.9,73.0,0,3,55,100.0,100.0,97.3,0,3,0,78,0,0,0,78,60,60,0,78,18,0
Joshua Ezeudu,77355,T,NYG,1,100.0,0,21,61.0,61.8,66.2,1,9,55,100.0,100.0,90.9,2,10,0,78,0,0,78,78,60,60,0,0,18,0
Kevin Zeitler,7032,G,DET,1,100.0,0,11,73.5,54.3,74.8,0,1,43,100.0,100.0,96.5,0,2,1,77,0,0,0,77,45,45,77,0,32,0
Steve Avila,77319,G,LA,1,100.0,0,26,65.9,27.9,78.0,2,1,30,100.0,100.0,95.0,1,3,0,77,0,77,0,77,35,35,0,0,42,0
Beaux Limmer,99067,C,LA,1,100.0,0,26,65.2,72.7,62.4,0,0,30,100.0,100.0,100.0,0,0,0,77,77,0,0,77,35,35,0,0,42,0
Kevin Dotson,46735,G,LA,1,100.0,0,26,74.2,75.8,69.8,1,0,30,100.0,100.0,98.3,1,1,0,77,0,0,0,77,35,35,77,0,42,0
Rob Havenstein,9490,T,LA,1,100.0,0,26,85.6,66.4,90.5,0,3,30,100.0,100.0,95.0,0,3,0,77,0,0,0,77,35,35,0,77,42,0
Alaric Jackson,40972,T,LA,1,100.0,0,26,89.5,75.8,90.6,0,0,30,100.0,100.0,100.0,0,0,0,77,0,0,77,77,35,35,0,0,42,0
Jake Matthews,8641,T,ATL,1,100.0,0,2,77.8,89.5,67.8,0,0,38,100.0,100.0,100.0,0,0,0,74,0,0,74,74,40,40,0,0,34,0
Matthew Bergeron,99658,G,ATL,1,100.0,0,2,74.6,74.7,75.8,1,0,38,100.0,100.0,98.7,2,1,0,74,0,74,0,74,40,40,0,0,34,0
Kaleb McGary,46912,T,ATL,1,100.0,0,2,81.0,75.4,81.1,0,0,38,100.0,100.0,100.0,0,0,0,74,0,0,0,74,40,40,0,74,34,0
Drew Dalman,52270,C,ATL,1,100.0,0,2,84.5,69.1,85.2,0,1,38,100.0,100.0,98.7,1,1,0,74,74,0,0,74,40,40,0,0,34,0
Chris Lindstrom,46692,G,ATL,1,100.0,0,2,89.8,83.3,91.8,0,1,38,100.0,100.0,98.7,2,1,0,74,0,0,0,74,40,40,74,0,34,0
Robert Jones,100786,G,MIA,1,100.0,0,17,44.1,34.5,48.5,1,1,47,100.0,100.0,97.9,1,2,0,72,0,72,0,72,52,52,0,0,20,0
Germain Ifedi,10665,T,CLV,1,100.0,0,8,39.8,41.2,44.3,0,5,45,100.0,100.0,94.4,1,5,0,72,0,0,72,72,47,47,0,0,25,0
Jack Conklin,10642,T,CLV,1,100.0,0,8,50.9,57.4,50.8,1,2,45,100.0,100.0,96.7,1,3,0,72,0,0,0,72,47,47,0,72,25,0
Kendall Lamm,10017,T,MIA,1,100.0,0,17,78.5,81.2,73.0,0,0,47,100.0,100.0,100.0,0,0,0,72,0,0,0,72,52,52,0,72,20,0
Wyatt Teller,46131,G,CLV,1,100.0,0,8,60.5,46.7,64.3,0,2,45,100.0,100.0,97.8,0,2,0,72,0,0,0,72,47,47,72,0,25,0
Aaron Brewer,46014,C,MIA,1,100.0,0,17,66.9,69.6,70.8,0,2,47,100.0,100.0,97.9,1,2,0,72,72,0,0,72,52,52,0,0,20,0
Ethan Pocic,11813,C,CLV,1,100.0,0,8,53.9,60.7,50.8,0,0,45,100.0,100.0,97.8,0,1,1,72,72,0,0,72,47,47,0,0,25,0
Joel Bitonio,8670,G,CLV,1,100.0,0,8,57.0,72.1,49.7,0,2,45,100.0,100.0,97.8,0,2,0,72,0,72,0,72,47,47,0,0,25,0
Liam Eichenberg,41851,G,MIA,1,100.0,0,17,54.8,32.7,63.1,0,2,47,100.0,100.0,97.9,0,2,0,72,0,0,0,72,52,52,72,0,20,0
Hjalte Froholdt,44959,C,ARZ,1,100.0,0,1,66.1,65.2,65.4,0,1,42,100.0,100.0,98.8,1,1,0,71,71,0,0,71,47,47,0,0,24,0
Cade Mays,81995,C,CAR,1,100.0,0,5,61.6,58.0,61.6,0,2,41,100.0,100.0,97.6,0,2,0,71,71,0,0,71,43,43,0,0,28,0
Robert Hunt,46139,G,CAR,1,100.0,0,5,76.4,66.3,76.0,2,0,41,100.0,100.0,97.6,0,2,0,71,0,0,0,71,43,43,71,0,28,0
Isaiah Adams,158192,G,ARZ,1,100.0,0,1,50.5,36.2,62.7,2,2,42,100.0,100.0,92.9,1,5,1,71,0,0,0,71,47,47,71,0,24,0
Amarius Mims,146719,T,CIN,1,100.0,0,7,50.0,42.3,54.8,2,2,46,100.0,100.0,93.5,1,5,1,71,0,0,0,71,52,52,0,71,19,0
Ikem Ekwonu,98286,T,CAR,1,100.0,0,5,71.9,77.4,72.3,0,4,41,100.0,100.0,95.1,1,4,0,71,0,0,71,71,43,43,0,0,28,0
Paris Johnson Jr.,129749,T,ARZ,1,100.0,1,1,70.9,68.0,69.7,1,1,42,100.0,100.0,97.6,3,2,0,71,0,0,71,71,47,47,0,0,24,0
