"offPlayer","offHeightInches","offWeight","offRoutes","offBlockPct","offInline","offSlot","offWide","offTr","offFr","offCPct","offYprr","offGrade","adv","defPlayer","defHeightInches","defWeight","defRoutes","defTr","defFr","defCPct","defYprr","defGrade"
"Trey McBride","75","246","34","","41","56","3","26","0.24","56","0.88","59.2","18","Troy Reeder","75","245","30","23","0.3","57","1.67","45.2"
"Kyle Pitts","78","246","28","","21","64","14","11","0.41","100","0.93","54.9","-17","Zack Baun","75","225","28","18","0.19","60","0.79","76.1"
"Mark Andrews","77","247","38","5","20","68","12","5","0.09","100","0.37","50.4","-37","Robert Spillane","73","229","24","8","0.12","100","0.42","84"
"Dalton Kincaid","75","240","25","4","23","62","8","4","0.08","100","0.44","58","-8","David Long Jr.","71","227","23","13","0.13","67","0.48","77"
"Tommy Tremble","76","250","","","","","","","","","","","-32","Denzel Perryman","71","240","14","21","0.41","100","1.93","57.3"
"Gerald Everett","75","250","21","9","22","52","17","5","0.04","100","-0.05","54.4","-35","Henry To'oTo'o","73","228","18","","","","","76.2"
"Mike Gesicki","78","245","16","6","35","47","18","25","0.3","75","1.12","48.8","0","Nick Bolton","71","237","47","6","0.29","67","1.19","58.2"
"Jordan Akins","76","245","29","12","45","39","12","10","0.2","100","0.93","59.7","-21","Antonio Johnson","74","195","44","11","0.18","60","1.07","45.9"
"Luke Schoonmaker","77","250","6","","33","50","17","","","","","55.2","-40","Tyrann Mathieu","69","190","17","","","","","85.7"
"Greg Dulcich","76","245","35","10","41","44","15","6","0.09","100","0.34","48.5","6","Elandon Roberts","73","238","5","20","0.36","100","1.6","39.1"
"Sam LaPorta","75","245","26","10","48","14","31","19","0.33","80","1.73","60.4","23","Lavonte David","73","233","26","19","0.41","100","2.19","54.7"
"Tucker Kraft","77","259","30","17","56","31","11","7","0.19","100","1.23","54.6","-32","E.J. Speed","75","227","32","22","0.19","71","0.34","74.6"
"Dalton Schultz","77","244","30","6","75","19","3","10","0.15","100","0.53","53.6","-16","T.J. Edwards","73","242","35","26","0.37","100","1.17","73.5"
"Kylen Granson","74","242","13","19","38","56","6","8","","","","44.4","-25","Quay Walker","76","241","35","17","0.18","67","0.66","59.1"
"Evan Engram","75","240","19","10","43","38","14","21","0.08","25","0.26","53.8","-19","Grant Delpit","75","208","31","10","0.08","67","0.19","67.6"
"Travis Kelce","77","250","26","7","18","46","32","15","0.25","75","1.31","61.3","36","Germaine Pratt","75","250","25","20","0.19","60","0.68","55.7"
"Colby Parkinson","79","251","42","7","73","13","13","12","0.21","80","1.12","60","27","Jalen Thompson","71","190","29","7","0.36","100","0.86","51.4"
"Hayden Hurst","76","245","23","","17","65","17","13","0.23","67","1.43","56","10","Josey Jewell","74","236","23","13","0.28","100","1.52","48.7"
"Brock Bowers","76","240","31","","32","61","3","23","0.38","86","1.87","67.1","9","Kyle Hamilton","76","220","29","7","0.43","100","1.55","48.9"
"Jonnu Smith","75","248","17","","","65","24","12","0.1","50","0.41","38.4","16","Terrel Bernard","73","224","31","16","0.22","80","0.87","39.1"
"Johnny Mundt","76","233","16","6","41","29","29","19","0.22","67","0.94","39.7","-58","Fred Warner","75","230","30","7","0.04","50","0.1","92.6"
"Hunter Henry","77","258","24","8","54","42","4","12","0.16","67","0.75","59.4","-16","Jerome Baker","74","225","42","5","0.06","100","0.12","78.9"
"Juwan Johnson","76","231","12","","75","8","17","17","0.88","100","2.17","94.4","29","Eric Kendricks","72","232","36","8","0.04","33","0.11","71.9"
"Theo Johnson","78","264","38","17","48","46","7","11","0.07","25","0.47","41.4","-29","Bobby Wagner","72","241","28","7","0.25","100","1.82","56.8"
"Tyler Conklin","75","254","28","","32","57","11","7","0.06","50","0.21","49.8","-13","Jack Gibbens","75","242","14","","","","","51"
"Dallas Goedert","77","256","30","","37","47","10","13","0.24","100","1.03","56","-5","Kaden Elliss","75","238","28","14","0.18","75","0.68","67.2"
"Pat Freiermuth","77","258","22","4","17","48","35","18","0.3","100","1.23","55.5","-28","P.J. Locke","70","202","28","4","0.03","100","-0.07","70"
"Noah Fant","76","249","20","13","35","57","9","20","0.16","50","0.55","53.9","-4","Kyle Dugger","74","222","32","12","0.12","50","0.56","65"
"George Kittle","76","250","31","6","55","30","15","16","0.26","80","1.29","60.6","12","Ivan Pace Jr.","70","231","19","5","0.12","100","0.63","74.2"
"Cade Otton","77","247","30","9","27","45","27","7","0.05","50","0.17","45.3","-1","Brian Branch","72","203","51","16","0.25","75","1.27","55"
"Chigoziem Okonkwo","75","238","21","","43","38","19","10","0.45","100","0.71","52.6","-34","Quincy Williams","71","225","31","19","0.18","67","0.55","71.3"
"Zach Ertz","77","250","27","7","24","66","10","15","0.21","75","1.04","55.7","-20","Darius Muasau","73","230","14","21","0.25","67","1.07","61.3"
