id,player,team,opponent,position,salary,ownership
24484260,James Conner,ARI,PHI,RB,6300,4.8
24484266,David Montgomery,CHI,MIN,RB,6200,4.8
24484274,Antonio Gibson,WAS,TEN,RB,5900,4.8
24484280,Tony Pollard,DAL,LAR,RB,5700,4.8
24484296,Rashaad Penny,SEA,NO,RB,5300,4.8
24484530,Marquise Brown,ARI,PHI,WR,7200,4.6
24484538,DK Metcalf,SEA,NO,WR,6800,4.6
24484594,Isaiah McKenzie,BUF,PIT,WR,5000,4.6
24484172,Jameis Winston,NO,SEA,QB,5500,4.4
24484550,Terry McLaurin,WAS,TEN,WR,6200,4.3
24484554,Diontae Johnson,PIT,BUF,WR,6100,4.3
24484564,Michael Thomas,NO,SEA,WR,5800,4.3
24485260,Dallas Cowboys,DAL,LAR,D,2500,4.1
24484318,Michael Carter,NYJ,MIA,RB,4900,4.1
24484324,Craig Reynolds,DET,NE,RB,4800,4.1
24484358,Caleb Huntley,ATL,TB,RB,4300,4.1
24484982,T.J. Hockenson,DET,NE,TE,4900,4.1
24484984,Zach Ertz,ARI,PHI,TE,4800,4.1
24484986,Dallas Goedert,PHI,ARI,TE,4700,4.1
24484302,Rachaad White,TB,ATL,RB,5100,4.1
24484292,Mark Ingram,NO,SEA,RB,5400,4.0
24484636,Zay Jones,JAC,HOU,WR,4100,3.9
24484308,Kenneth Gainwell,PHI,ARI,RB,5000,3.9
24485014,Evan Engram,JAC,HOU,TE,3100,3.8
24485016,Juwan Johnson,NO,SEA,TE,3000,3.8
24484980,George Kittle,SF,CAR,TE,5200,3.8
24484161,Kirk Cousins,MIN,CHI,QB,6300,3.8
24484368,Reggie Gilliam,BUF,PIT,RB,4000,3.8
24484272,Kareem Hunt,CLE,LAC,RB,6000,3.6
24484566,Curtis Samuel,WAS,TEN,WR,5800,3.6
24484582,D.J. Moore,CAR,SF,WR,5200,3.6
24484278,Ezekiel Elliott,DAL,LAR,RB,5800,3.6
24484310,Rex Burkhead,HOU,JAC,RB,5000,3.6
24484994,Pat Freiermuth,PIT,BUF,TE,4100,3.4
24485253,New England Patriots,NE,DET,D,2900,3.4
24484320,Sony Michel,LAC,CLE,RB,4800,3.4
24484360,Joshua Kelley,LAC,CLE,RB,4200,3.4
24485247,Philadelphia Eagles,PHI,ARI,D,3500,3.3
24485251,Los Angeles Chargers,LAC,CLE,D,3100,3.3
24484175,Marcus Mariota,ATL,TB,QB,5400,3.2
24485262,Houston Texans,HOU,JAC,D,2400,3.1
24484332,Kenneth Walker III,SEA,NO,RB,4700,3.1
24484996,David Njoku,CLE,LAC,TE,3800,3.1
24485006,Dalton Schultz,DAL,LAR,TE,3400,3.1
24485010,Irv Smith,MIN,CHI,TE,3200,3.1
24485012,Logan Thomas,WAS,TEN,TE,3200,3.1
24484286,Darrell Henderson Jr.,LAR,DAL,RB,5500,3.0
24484258,Alexander Mattison,MIN,CHI,RB,6400,3.0
24484580,Robert Woods,TEN,WAS,WR,5200,2.9
24485257,New York Jets,NYJ,MIA,D,2600,2.9
24484578,Allen Robinson,LAR,DAL,WR,5300,2.9
24484602,Russell Gage,TB,ATL,WR,4900,2.9
24484568,Tyler Lockett,SEA,NO,WR,5600,2.9
24484160,Matthew Stafford,LAR,DAL,QB,6400,2.9
24484182,Brian Hoyer,NE,DET,QB,5100,2.9
24485263,Chicago Bears,CHI,MIN,D,2300,2.9
24484992,Gerald Everett,LAC,CLE,TE,4200,2.7
24485259,Seattle Seahawks,SEA,NO,D,2500,2.7
24484169,Jacoby Brissett,CLE,LAC,QB,5600,2.7
24484300,JD McKissic,WAS,TEN,RB,5200,2.7
24484171,Geno Smith,SEA,NO,QB,5500,2.7
24484628,Marvin Jones Jr.,JAC,HOU,WR,4200,2.5
24484574,Brandon Aiyuk,SF,CAR,WR,5400,2.5
24484998,Tyler Conklin,NYJ,MIA,TE,3700,2.5
24485018,Cole Kmet,CHI,MIN,TE,3000,2.5
24484167,Ryan Tannehill,TEN,WAS,QB,5800,2.5
24484168,Carson Wentz,WAS,TEN,QB,5700,2.4
24484620,Jarvis Landry,NO,SEA,WR,4300,2.4
24484630,K.J. Osborn,MIN,CHI,WR,4200,2.4
24484342,Eno Benjamin,ARI,PHI,RB,4600,2.3
24484584,Garrett Wilson,NYJ,MIA,WR,5200,2.3
24484590,Corey Davis,NYJ,MIA,WR,5100,2.3
24484600,Darnell Mooney,CHI,MIN,WR,5000,2.3
24484596,Elijah Moore,NYJ,MIA,WR,5000,2.3
24485020,Hunter Henry,NE,DET,TE,2900,2.2
24485032,Jonnu Smith,NE,DET,TE,2700,2.2
24485214,Brevin Jordan,HOU,JAC,TE,2500,2.2
24484176,Teddy Bridgewater,MIA,NYJ,QB,5400,2.1
24484610,Jakobi Meyers,NE,DET,WR,4800,2.0
24484612,DeVante Parker,NE,DET,WR,4700,2.0
24484646,Nelson Agholor,NE,DET,WR,4000,2.0
24484276,Khalil Herbert,CHI,MIN,RB,5900,2.0
24484644,Ben Skowronek,LAR,DAL,WR,4000,2.0
24484410,Kyle Juszczyk,SF,CAR,RB,4000,2.0
24484626,George Pickens,PIT,BUF,WR,4300,2.0
24484622,Robbie Anderson,CAR,SF,WR,4300,2.0
24484640,Rondale Moore,ARI,PHI,WR,4100,2.0
24484642,Nico Collins,HOU,JAC,WR,4100,2.0
24485000,Dawson Knox,BUF,PIT,TE,3600,2.0
24485002,Mike Gesicki,MIA,NYJ,TE,3500,2.0
24485004,Cameron Brate,TB,ATL,TE,3400,2.0
24485008,Will Dissly,SEA,NO,TE,3300,2.0
24484586,Josh Palmer,LAC,CLE,WR,5100,1.9
24484164,Jared Goff,DET,NE,QB,6100,1.9
24485254,Detroit Lions,DET,NE,D,2800,1.8
24484572,Julio Jones,TB,ATL,WR,5500,1.8
24484316,Dontrell Hilliard,TEN,WAS,RB,4900,1.8
24485022,Geoff Swaim,TEN,WAS,TE,2900,1.8
24485028,Noah Fant,SEA,NO,TE,2800,1.8
24485026,Austin Hooper,TEN,WAS,TE,2800,1.8
24485044,Dan Arnold,JAC,HOU,TE,2600,1.8
24485216,Jordan Akins,HOU,JAC,TE,2500,1.8
24485172,Tommy Tremble,CAR,SF,TE,2500,1.8
24485058,Cade Otton,TB,ATL,TE,2500,1.8
24484336,Jaylen Warren,PIT,BUF,RB,4700,1.7
24484178,Justin Fields,CHI,MIN,QB,5300,1.7
24484189,Davis Mills,HOU,JAC,QB,5000,1.7
24484638,Donovan Peoples-Jones,CLE,LAC,WR,4100,1.6
24484608,DJ Chark Jr.,DET,NE,WR,4800,1.6
24484618,Chase Claypool,PIT,BUF,WR,4400,1.6
24484624,A.J. Green,ARI,PHI,WR,4300,1.6
24484174,Cooper Rush,DAL,LAR,QB,5400,1.5
24484177,Zach Wilson,NYJ,MIA,QB,5300,1.5
24484181,Kenny Pickett,PIT,BUF,QB,5100,1.5
24484658,Kyle Philips,TEN,WAS,WR,3900,1.4
24484656,Equanimeous St. Brown,CHI,MIN,WR,3900,1.4
24485024,Harrison Bryant,CLE,LAC,TE,2900,1.4
24484468,DeeJay Dallas,SEA,NO,RB,4000,1.3
24484598,Michael Gallup,DAL,LAR,WR,5000,1.3
24485256,Cleveland Browns,CLE,LAC,D,2700,1.3
24484648,Olamide Zaccheaus,ATL,TB,WR,4000,1.2
24484183,Baker Mayfield,CAR,SF,QB,5100,1.1
24484173,Jimmy Garoppolo,SF,CAR,QB,5400,1.1
24484670,Quez Watkins,PHI,ARI,WR,3600,1.0
24485265,Arizona Cardinals,ARI,PHI,D,2100,0.9
24485261,Pittsburgh Steelers,PIT,BUF,D,2400,0.9
24484822,Lil'Jordan Humphrey,NE,DET,WR,3000,0.9
24484604,Josh Reynolds,DET,NE,WR,4900,0.9
24484652,DeAndre Carter,LAC,CLE,WR,3900,0.9
24484702,Chris Moore,HOU,JAC,WR,3300,0.9
24484704,Khalil Shakir,BUF,PIT,WR,3200,0.8
24484694,Jauan Jennings,SF,CAR,WR,3300,0.8
24485264,Atlanta Falcons,ATL,TB,D,2200,0.7
24484848,Dyami Brown,WAS,TEN,WR,3000,0.7
24484882,Shi Smith,CAR,SF,WR,3000,0.7
24484606,Noah Brown,DAL,LAR,WR,4900,0.7
24484690,Zach Pascal,PHI,ARI,WR,3300,0.5
24484193,Taysom Hill,NO,SEA,QB,4900,0.4
24484710,Simi Fehoko,DAL,LAR,WR,3200,0.4
24484714,KhaDarel Hodge,ATL,TB,WR,3200,0.3
24484592,Greg Dortch,ARI,PHI,WR,5100,0.0
24484314,Ke'Shawn Vaughn,TB,ATL,RB,4900,0.0
24484328,Jordan Mason,SF,CAR,RB,4700,0.0
24484330,Chuba Hubbard,CAR,SF,RB,4700,0.0
24484340,Justin Jackson,DET,NE,RB,4600,0.0
24484352,Trestan Ebner,CHI,MIN,RB,4500,0.0
24484346,James Cook,BUF,PIT,RB,4500,0.0
24484348,Boston Scott,PHI,ARI,RB,4500,0.0
24484356,Darrel Williams,ARI,PHI,RB,4400,0.0
24484354,Hassan Haskins,TEN,WAS,RB,4400,0.0
24484364,Benny Snell Jr.,PIT,BUF,RB,4100,0.0
24484634,Breshad Perriman,TB,ATL,WR,4100,0.0
24484414,Zander Horvath,LAC,CLE,RB,4000,0.0
24484448,D'Ernest Johnson,CLE,LAC,RB,4000,0.0
24484452,Demetric Felton,CLE,LAC,RB,4000,0.0
24484376,JaMycal Hasty,JAC,HOU,RB,4000,0.0
24484490,Dare Ogunbowale,HOU,JAC,RB,4000,0.0
24484388,C.J. Ham,MIN,CHI,RB,4000,0.0
24484404,Dwayne Washington,NO,SEA,RB,4000,0.0
24484424,Alec Ingold,MIA,NYJ,RB,4000,0.0
24484456,Ty Johnson,NYJ,MIA,RB,4000,0.0
24484500,Avery Williams,ATL,TB,RB,4000,0.0
24484462,D'Onta Foreman,CAR,SF,RB,4000,0.0
24484394,Jake Funk,LAR,DAL,RB,4000,0.0
24484480,Rico Dowdle,DAL,LAR,RB,4000,0.0
24484660,Kalif Raymond,DET,NE,WR,3700,0.0
24484662,Kendrick Bourne,NE,DET,WR,3600,0.0
24484668,Jamal Agnew,JAC,HOU,WR,3600,0.0
24484672,Tre'Quan Smith,NO,SEA,WR,3500,0.0
24484674,Cam Sims,WAS,TEN,WR,3500,0.0
24484678,Terrace Marshall,CAR,SF,WR,3500,0.0
24484688,Dante Pettis,CHI,MIN,WR,3400,0.0
24484682,Tom Kennedy,DET,NE,WR,3400,0.0
24484684,Braxton Berrios,NYJ,MIA,WR,3400,0.0
24484680,Brandon Powell,LAR,DAL,WR,3400,0.0
24484696,Trent Sherfield,MIA,NYJ,WR,3300,0.0
24484692,Marquez Callaway,NO,SEA,WR,3300,0.0
24484698,David Bell,CLE,LAC,WR,3300,0.0
24484700,Marquise Goodwin,SEA,NO,WR,3300,0.0
24484712,Andy Isabella,ARI,PHI,WR,3200,0.0
24484720,Anthony Schwartz,CLE,LAC,WR,3100,0.0
24484728,Isaiah Hodgins,BUF,PIT,WR,3000,0.0
24484966,Gunner Olszewski,PIT,BUF,WR,3000,0.0
24484968,Miles Boykin,PIT,BUF,WR,3000,0.0
24484806,Michael Bandy,LAC,CLE,WR,3000,0.0
24484740,Tim Jones,JAC,HOU,WR,3000,0.0
24484938,Phillip Dorsett II,HOU,JAC,WR,3000,0.0
24484940,Tyler Johnson,HOU,JAC,WR,3000,0.0
24484752,Jalen Reagor,MIN,CHI,WR,3000,0.0
24484754,Jalen Nailor,MIN,CHI,WR,3000,0.0
24484928,Ihmir Smith-Marsette,CHI,MIN,WR,3000,0.0
24484784,Deonte Harty,NO,SEA,WR,3000,0.0
24484894,Penny Hart,SEA,NO,WR,3000,0.0
24484812,River Cracraft,MIA,NYJ,WR,3000,0.0
24484872,Jeff Smith,NYJ,MIA,WR,3000,0.0
24484734,Jaelon Darden,TB,ATL,WR,3000,0.0
24484954,Jared Bernhardt,ATL,TB,WR,3000,0.0
24484956,Damiere Byrd,ATL,TB,WR,3000,0.0
24484836,Cody Hollister,TEN,WAS,WR,3000,0.0
24484844,Josh Gordon,TEN,WAS,WR,3000,0.0
24484846,Dax Milne,WAS,TEN,WR,3000,0.0
24484794,Danny Gray,SF,CAR,WR,3000,0.0
24484884,Rashard Higgins,CAR,SF,WR,3000,0.0
24484768,Britain Covey,PHI,ARI,WR,3000,0.0
24484908,Andre Baccellia,ARI,PHI,WR,3000,0.0
24484776,Tutu Atwell,LAR,DAL,WR,3000,0.0
24484778,Lance McCutcheon,LAR,DAL,WR,3000,0.0
24484906,KaVontae Turpin,DAL,LAR,WR,3000,0.0
24485030,Adam Trautman,NO,SEA,TE,2700,0.0
24485052,O.J. Howard,HOU,JAC,TE,2600,0.0
24485042,Quintin Morris,BUF,PIT,TE,2600,0.0
24485048,C.J. Uzomah,NYJ,MIA,TE,2600,0.0
24485046,John Bates,WAS,TEN,TE,2600,0.0
24485040,Ross Dwelley,SF,CAR,TE,2600,0.0
24485050,Ian Thomas,CAR,SF,TE,2600,0.0
24485116,Durham Smythe,MIA,NYJ,TE,2500,0.0
24485236,Zach Gentry,PIT,BUF,TE,2500,0.0
24485238,Connor Heyward,PIT,BUF,TE,2500,0.0
24485120,Tre' McKitty,LAC,CLE,TE,2500,0.0
24485160,Miller Forristall,CLE,LAC,TE,2500,0.0
24485062,Chris Manhertz,JAC,HOU,TE,2500,0.0
24485068,Johnny Mundt,MIN,CHI,TE,2500,0.0
24485070,Ben Ellefson,MIN,CHI,TE,2500,0.0
24485204,Ryan Griffin,CHI,MIN,TE,2500,0.0
24485206,Trevon Wesco,CHI,MIN,TE,2500,0.0
24485154,Brock Wright,DET,NE,TE,2500,0.0
24485156,James Mitchell,DET,NE,TE,2500,0.0
24485182,Colby Parkinson,SEA,NO,TE,2500,0.0
24485132,Tanner Conner,MIA,NYJ,TE,2500,0.0
24485166,Jeremy Ruckert,NYJ,MIA,TE,2500,0.0
24485060,Ko Kieft,TB,ATL,TE,2500,0.0
24485222,Parker Hesse,ATL,TB,TE,2500,0.0
24485226,Anthony Firkser,ATL,TB,TE,2500,0.0
24485146,Armani Rogers,WAS,TEN,TE,2500,0.0
24485108,Charlie Woerner,SF,CAR,TE,2500,0.0
24485180,Giovanni Ricci,CAR,SF,TE,2500,0.0
24485078,Jack Stoll,PHI,ARI,TE,2500,0.0
24485080,Grant Calcaterra,PHI,ARI,TE,2500,0.0
24485188,Maxx Williams,ARI,PHI,TE,2500,0.0
24485192,Trey McBride,ARI,PHI,TE,2500,0.0
24485088,Kendall Blanton,LAR,DAL,TE,2500,0.0
24485092,Jacob Harris,LAR,DAL,TE,2500,0.0
24485196,Jake Ferguson,DAL,LAR,TE,2500,0.0
24485198,Peyton Hendershot,DAL,LAR,TE,2500,0.0
