"RK","PLAYER NAME",TEAM,"OPP","MATCHUP RATING","START/SIT","PROJ. FPTS","AVG. POINTS ","% GAMES ","OPPORTUNITY ","EFFICIENCY "
"1","Davante Adams",GB,"vs. CAR"," 6.4","A+","19.3","+3.3","71% (10/14)","23%","Good"
"2","Tyreek Hill",KC,"at NO"," 6.8","A+","17.2","+3.1","62% (10/16)","20%","Good"
"3","DeAndre Hopkins",ARI,"vs. PHI"," 8.2","A+","16.8","-2.5","53% (8/15)","13%","Poor"
"4","Stefon Diggs",BUF,"at DEN"," 6.2","A+","16.4","-0.9","37% (6/16)","9%","Poor"
"5","Calvin Ridley",ATL,"vs. TB"," 5.2","A+","16.0","+0.1","50% (6/12)","24%","Poor"
"6","D.K. Metcalf",SEA,"at WAS"," 5.2","A+","15.3","+1.1","50% (8/16)","14%","Good"
"7","A.J. Brown",TEN,"vs. DET"," 7.0","A+","14.6","+2.4","71% (10/14)","8%","Great"
"8","Allen Robinson II",CHI,"at MIN"," 7.6","A","14.2","-0.3","43% (7/16)","18%","Poor"
"9","Brandon Aiyuk",SF,"at DAL"," 6.8","A","14.2","+4.7","80% (8/10)","14%","Poor"
"10","Robert Woods",LAR,"vs. NYJ"," 7.2","A","13.7","-0.5","43% (7/16)","12%","Good"
"11","Justin Jefferson",MIN,"vs. CHI"," 4.2","A","13.7","+3.1","53% (7/13)","12%","Good"
"12","Adam Thielen",MIN,"vs. CHI"," 3.8","A","13.6","-0.9","40% (6/15)","20%","Good"
"13","Terry McLaurin",WAS,"vs. SEA"," 5.8","A","13.5","-0.9","33% (5/15)","11%","Awful"
"14","Cooper Kupp",LAR,"vs. NYJ"," 7.8","A","13.4","-1.6","43% (7/16)","12%","Awful"
"15","Keenan Allen",LAC,"at LV"," 6.4","A","13.2","+0.3","50% (8/16)","12%","Average"
"16","T.Y. Hilton",IND,"vs. HOU"," 7.8","A","13.1","-1.3","40% (6/15)","12%","Poor"
"17","Mike Evans",TB,"at ATL"," 7.6","A-","12.5","-0.1","61% (8/13)","14%","Good"
"18","Tyler Lockett",SEA,"at WAS"," 4.2","A-","12.8","-1.1","31% (5/16)","12%","Average"
"19","Corey Davis",TEN,"vs. DET"," 6.8","A-","12.3","+1.7","53% (8/15)","9%","Average"
"20","Robby Anderson",CAR,"at GB"," 4.6","A-","12.0","-0.5","43% (7/16)","10%","Awful"
"21","Chris Godwin",TB,"at ATL"," 6.6","A-","12.2","-1.5","50% (5/10)","6%","Average"
"22","Diontae Johnson",PIT,"at CIN"," 9.4","B+","12.0","+0.3","46% (7/15)","10%","Average"
"23","D.J. Moore",CAR,"at GB"," 4.6","B+","11.7","-1.3","50% (7/14)","11%","Poor"
"24","Amari Cooper",DAL,"vs. SF"," 4.0","B+","11.6","-1.4","37% (6/16)","13%","Poor"
"25","JuJu Smith-Schuster",PIT,"at CIN"," 9.4","B","11.5","-0.8","53% (8/15)","12%","Good"
"26","Jarvis Landry",CLE,"at NYG"," 7.0","B","11.5","-1.6","25% (4/16)","9%","Awful"
"27","Brandin Cooks",HOU,"at IND"," 6.0","B","11.3","+0.2","40% (6/15)","9%","Awful"
"28","Curtis Samuel",CAR,"at GB"," 4.4","B","11.4","+1.2","53% (8/15)","10%","Average"
"29","Marvin Jones Jr.",DET,"at TEN"," 5.0","B","11.1","-1.2","38% (5/13)","17%","Poor"
"30","Cole Beasley",BUF,"at DEN"," 4.6","B","11.0","+2.1","66% (10/15)","7%","Average"
"31","Chase Claypool",PIT,"at CIN"," 8.4","B-","11.0","+2.5","61% (8/13)","15%","Good"
"32","Emmanuel Sanders",NO,"vs. KC"," 6.2","C+","10.1","-1.1","50% (7/14)","10%","Poor"
"33","Nelson Agholor",LV,"vs. LAC"," 5.6","B-","10.2","+3.1","53% (7/13)","11%","Average"
"34","Tim Patrick",DEN,"vs. BUF"," 5.4","C+","9.5","+1.9","66% (10/15)","11%","Good"
"35","Keke Coutee",HOU,"at IND"," 6.8","C+","9.8","-0.7","12% (1/8)","11%","Poor"
"36","Antonio Brown",TB,"at ATL"," 7.8","C+","9.3","-2.5","40% (2/5)","3%","Awful"
"37","D.J. Chark Jr.",JAC,"at BAL"," 5.0","C+","9.2","-2.3","15% (2/13)","12%","Average"
"38","Michael Pittman Jr.",IND,"vs. HOU"," 9.2","C+","9.2","-0.8","40% (4/10)","5%","Awful"
"39","Russell Gage",ATL,"vs. TB"," 6.0","C+","9.0","+0.8","62% (10/16)","9%","Awful"
"40","Marquise Brown",BAL,"vs. JAC"," 6.6","C","9.0","-2.1","40% (6/15)","13%","Average"
"41","CeeDee Lamb",DAL,"vs. SF"," 5.0","C","9.0","+0.9","53% (7/13)","12%","Poor"
"42","Tyler Boyd",CIN,"vs. PIT"," 5.8","C","8.8","0.0","43% (7/16)","11%","Awful"
"43","Rashard Higgins",CLE,"at NYG"," 7.2","C","8.5","+1.6","40% (6/15)","6%","Good"
"44","Gabriel Davis",BUF,"at DEN"," 5.4","C","8.5","+2.6","69% (9/13)","7%","Good"
"45","Jerry Jeudy",DEN,"vs. BUF"," 5.4","C","8.4","-1.6","30% (4/13)","10%","Awful"
"46","Sterling Shepard",NYG,"vs. CLE"," 5.4","C","8.3","-1.2","30% (4/13)","8%","Awful"
"47","Michael Gallup",DAL,"vs. SF"," 4.8","C","8.2","-0.6","43% (7/16)","13%","Awful"
"48","Tee Higgins",CIN,"vs. PIT"," 4.8","C","8.3","+1.8","53% (7/13)","11%","Average"
"49","Christian Kirk",ARI,"vs. PHI"," 6.0","C","8.1","-1.2","40% (6/15)","10%","Good"
"50","Marquez Valdes-Scantling",GB,"vs. CAR"," 7.0","C","8.2","+0.6","37% (6/16)","8%","Good"
"51","Allen Lazard",GB,"vs. CAR"," 7.6","C-","8.1","+2.1","50% (5/10)","9%","Average"
"52","Chad Hansen",HOU,"at IND"," 6.4","C-","8.0","-","-","3%","Awful"
"53","Tre'Quan Smith",NO,"vs. KC"," 6.4","C-","7.8","+0.7","43% (7/16)","5%","Great"
"54","KJ Hamler",DEN,"vs. BUF"," 5.0","C-","7.9","+1.4","45% (5/11)","6%","Good"
"55","Darius Slayton",NYG,"vs. CLE"," 5.0","C-","8.0","-3.1","25% (4/16)","12%","Awful"
"56","Hunter Renfrow",LV,"vs. LAC"," 5.2","D+","7.7","+1.2","33% (5/15)","5%","Awful"
"57","Keelan Cole Sr.",JAC,"at BAL"," 4.6","D","7.5","+1.4","46% (7/15)","13%","Average"
"58","Sammy Watkins",KC,"at NO"," 8.4","D+","7.3","-2.0","27% (3/11)","9%","Awful"
"59","Jakobi Meyers",NE,"at MIA"," 5.6","D","7.2","-1.1","33% (4/12)","9%","Awful"
"60","Tyron Johnson",LAC,"at LV"," 6.8","D","7.3","-","-","3%","Great"
"61","Darnell Mooney",CHI,"at MIN"," 7.0","D","7.2","+0.8","38% (5/13)","10%","Awful"
"62","Denzel Mims",NYJ,"at LAR"," 4.0","D-","7.1","-1.0","42% (3/7)","15%","Awful"
"63","Breshad Perriman",NYJ,"at LAR"," 4.0","D-","6.9","+2.3","58% (7/12)","11%","Average"
"64","Jamison Crowder",NYJ,"at LAR"," 4.0","D-","6.9","+1.4","58% (7/12)","11%","Great"
