"RK","PLAYER NAME",TEAM,"OPP","MATCHUP RATING","START/SIT","PROJ. FPTS","AVG. POINTS ","% GAMES ","OPPORTUNITY ","EFFICIENCY "
"1","Derrick Henry",TEN,"at GB","-","A+","23.8","+3.1","53% (8/15)","19%","Great"
"2","Alvin Kamara",NO,"vs. MIN","-","A+","20.3","+2.0","56% (9/16)","17%","Good"
"3","Austin Ekeler",LAC,"vs. DEN","-","A+","19.8","-4.8","33% (4/12)","10%","Awful"
"4","Dalvin Cook",MIN,"at NO","-","A","18.5","+4.5","61% (8/13)","29%","Good"
"5","Aaron Jones",GB,"vs. TEN","-","A","17.6","+1.7","42% (6/14)","19%","Average"
"6","David Montgomery",CHI,"at JAC","-","A","17.1","+2.9","46% (7/15)","18%","Average"
"7","Miles Sanders",PHI,"at DAL","-","A","16.2","-1.4","30% (4/13)","10%","Average"
"8","D'Andre Swift",DET,"vs. TB","-","A","16.1","+3.3","72% (8/11)","17%","Great"
"9","David Johnson",HOU,"vs. CIN","-","A-","15.9","-1.4","25% (3/12)","16%","Poor"
"10","Nick Chubb",CLE,"at NYJ","-","A-","15.4","+0.7","50% (6/12)","15%","Great"
"11","Josh Jacobs",LV,"vs. MIA","-","A-","15.4","-1.0","30% (4/13)","19%","Average"
"12","J.K. Dobbins",BAL,"vs. NYG","-","B+","15.1","+1.5","61% (8/13)","10%","Great"
"13","Jeff Wilson Jr.",SF,"at ARI","-","A-","14.5","+3.4","45% (5/11)","13%","Good"
"14","Jonathan Taylor",IND,"at PIT","-","B+","14.4","+0.5","50% (6/12)","18%","Average"
"15","Chris Carson",SEA,"vs. LAR","-","B","14.3","+0.5","60% (6/10)","16%","Great"
"16","Tony Pollard",DAL,"vs. PHI","-","A-","13.7","+1.8","56% (9/16)","6%","Great"
"17","Melvin Gordon III",DEN,"at LAC","-","B","13.0","+0.8","53% (8/15)","15%","Great"
"18","Leonard Fournette",TB,"at DET","-","B","12.7","-0.1","33% (4/12)","12%","Average"
"19","J.D. McKissic",WAS,"vs. CAR","-","B","12.4","+0.9","56% (9/16)","10%","Awful"
"20","Kenyan Drake",ARI,"vs. SF","-","B","12.3","+1.1","53% (8/15)","25%","Poor"
"21","Kareem Hunt",CLE,"at NYJ","-","B","12.0","-0.4","43% (7/16)","16%","Average"
"22","Le'Veon Bell",KC,"vs. ATL","-","B","11.9","-1.0","33% (4/12)","7%","Awful"
"23","Mike Davis",CAR,"at WAS","-","B","11.8","-0.7","40% (6/15)","15%","Average"
"24","Giovani Bernard",CIN,"at HOU","-","B-","11.8","-0.2","43% (7/16)","9%","Good"
"25","Darrell Henderson",LAR,"at SEA","-","C+","11.2","+0.4","40% (6/15)","17%","Poor"
"26","Nyheim Hines",IND,"at PIT","-","C+","11.0","+2.6","50% (8/16)","11%","Good"
"27","Wayne Gallman",NYG,"at BAL","-","C+","10.8","+1.8","57% (8/14)","18%","Average"
"28","Chase Edmonds",ARI,"vs. SF","-","C+","10.5","+1.3","40% (6/15)","10%","Average"
"29","Devin Singletary",BUF,"at NE","-","C","10.2","-2.1","40% (6/15)","8%","Awful"
"30","Lynn Bowden Jr.",MIA,"at LV","-","C","9.9","+1.0","62% (5/8)","3%","Awful"
"31","James Robinson",JAC,"vs. CHI","-","C-","9.8","+1.6","42% (6/14)","15%","Great"
"32","Sony Michel",NE,"vs. BUF","-","C","9.5","-0.9","36% (4/11)","7%","Poor"
"33","Ito Smith",ATL,"at KC","-","C","9.5","0.0","38% (5/13)","6%","Awful"
"34","Myles Gaskin",MIA,"at LV","-","C","9.3","+2.7","66% (6/9)","16%","Awful"
"35","Zack Moss",BUF,"at NE","-","C","9.0","+0.1","45% (5/11)","11%","Poor"
"36","Salvon Ahmed",MIA,"at LV","-","C-","8.8","+5.7","75% (3/4)","18%","Awful"
"37","James Conner",PIT,"vs. IND","-","C-","8.7","-3.6","30% (4/13)","18%","Poor"
"38","James White",NE,"vs. BUF","-","C-","8.2","-1.7","35% (5/14)","5%","Average"
"39","Latavius Murray",NO,"vs. MIN","-","D+","8.2","+0.9","37% (6/16)","6%","Great"
"40","Phillip Lindsay",DEN,"at LAC","-","D+","8.2","-1.7","30% (4/13)","6%","Awful"
"41","Frank Gore",NYJ,"vs. CLE","-","D+","8.1","-0.5","43% (7/16)","11%","Awful"
"42","Malcolm Brown",LAR,"at SEA","-","D","7.9","+0.6","37% (6/16)","10%","Good"
"43","Gus Edwards",BAL,"vs. NYG","-","D","7.8","+1.9","56% (9/16)","12%","Average"
"44","Benny Snell Jr.",PIT,"vs. IND","-","D","7.8","+0.6","43% (7/16)","19%","Awful"
"45","Peyton Barber",WAS,"vs. CAR","-","D-","7.7","-0.3","37% (6/16)","11%","Average"
"46","Kalen Ballage",LAC,"vs. DEN","-","D-","7.6","+1.6","53% (7/13)","15%","Awful"
"47","Carlos Hyde",SEA,"vs. LAR","-","F","7.5","+1.4","54% (6/11)","7%","Great"
"48","Matt Breida",MIA,"at LV","-","F","7.2","-1.8","33% (4/12)","2%","Awful"
"49","Antonio Gibson",WAS,"vs. CAR","-","C","7.1","+2.1","58% (7/12)","18%","Great"
"50","Darrel Williams",KC,"vs. ATL","-","F","6.9","-0.3","35% (5/14)","1%","Great"
"51","Ronald Jones II",TB,"at DET","-","F","6.9","+0.4","50% (8/16)","12%","Average"
"52","Ty Johnson",NYJ,"vs. CLE","-","F","6.6","+1.3","40% (6/15)","11%","Average"
"53","Dare Ogunbowale",JAC,"vs. CHI","-","D-","6.4","-0.6","16% (2/12)","3%","Awful"
"54","Boston Scott",PHI,"at DAL","-","F","6.4","+0.8","31% (5/16)","6%","Awful"
"55","Todd Gurley II",ATL,"at KC","-","F","6.2","-1.6","33% (5/15)","16%","Good"
"56","Devontae Booker",LV,"vs. MIA","-","F","5.7","+0.9","40% (6/15)","4%","Good"
"57","Devine Ozigbo",JAC,"vs. CHI","-","F","5.6","-1.8","11% (1/9)","2%","Awful"
"58","Jamaal Williams",GB,"vs. TEN","-","F","5.4","+0.3","42% (6/14)","10%","Awful"
"59","LeSean McCoy",TB,"at DET","-","F","5.1","-0.9","23% (3/13)","2%","Awful"
"60","Jerick McKinnon",SF,"at ARI","-","F","5.0","-0.8","50% (7/14)","8%","Good"
"61","Adrian Peterson",DET,"vs. TB","-","F","4.9","-0.5","37% (6/16)","15%","Poor"
"62","Ezekiel Elliott",DAL,"vs. PHI","-","D-","4.7","-3.2","33% (5/15)","25%","Awful"
