player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
Chuba Hubbard,57373,HB,CAR,1,28,6,4,60.1,92,0,153,0,0,6,110,73.7,4,7,5,1,8,29.3,67.6,77.9,,25.3,38.0,75.1,,26,0,16,4,23,29,0,0,6,32,1,153,110,3.93,5.5,0.7,20
Joe Mixon,11803,HB,HST,1,25,2,0,0.0,0,0,46,0,0,2,42,12.4,0,3,13,0,8,79.1,52.3,75.9,,44.2,66.3,51.1,60.0,8,0,44,2,19,28,0,0,4,27,1,46,42,1.68,1.8,2.32,17
Jonathan Taylor,57488,HB,IND,1,21,2,2,70.2,80,0,114,0,0,2,56,23.2,3,4,14,0,9,78.0,56.8,78.8,,56.8,65.6,55.0,60.0,58,0,8,2,22,22,0,0,4,23,0,114,56,2.67,5.4,0.36,12
Najee Harris,57121,HB,PIT,1,21,6,0,0.0,0,0,53,0,0,6,49,66.7,1,4,25,0,9,77.7,60.9,74.9,,29.7,54.7,62.4,60.0,11,0,0,0,7,24,0,0,0,21,1,53,49,2.33,2.5,0.0,12
Rhamondre Stevenson,98689,HB,NE,1,20,3,0,0.0,0,0,74,0,0,3,60,42.9,1,3,19,0,15,77.3,62.7,77.6,,83.7,53.1,62.6,60.0,11,0,3,1,16,21,0,0,1,21,0,74,60,3.0,3.7,0.19,5
Bijan Robinson,123126,HB,ATL,1,20,5,1,31.9,37,0,116,0,1,5,84,109.6,1,6,2,0,7,77.8,78.1,76.6,,83.8,60.5,80.0,59.7,37,0,28,3,30,23,0,0,4,23,2,116,84,4.2,5.8,0.93,13
James Cook,83666,HB,BUF,1,19,3,2,45.0,36,0,80,1,0,3,62,48.9,2,4,4,0,9,77.3,55.0,75.6,,,34.6,62.7,52.3,20,0,5,1,17,23,0,0,3,20,1,80,62,3.26,4.2,0.29,10
Jahmyr Gibbs,122474,HB,DET,1,19,2,2,49.3,35,0,71,0,1,2,42,31.6,3,3,11,0,6,77.1,59.1,77.0,,76.6,58.9,58.7,,20,0,37,2,18,19,0,0,3,21,0,71,42,2.21,3.7,2.06,13
Tyrone Tracy,84226,HB,NYG,1,18,5,2,49.5,51,0,103,1,0,5,77,112.6,3,5,21,2,2,18.4,49.3,77.5,,61.2,25.3,63.7,56.3,32,0,1,1,26,25,0,0,2,19,1,103,77,4.28,5.7,0.04,15
Alvin Kamara,11822,HB,NO,1,17,3,0,0.0,0,0,55,1,2,3,53,70.9,1,3,20,0,3,77.3,59.0,75.5,,77.8,53.7,59.9,59.0,11,0,54,5,19,21,0,0,6,22,0,55,53,3.12,3.2,2.84,14
Aaron Jones,11937,HB,MIN,1,17,2,0,0.0,0,0,88,0,0,2,50,31.0,1,3,18,0,10,76.6,66.1,76.0,,76.2,56.1,66.8,60.0,13,0,13,2,21,21,0,0,3,19,0,88,50,2.94,5.2,0.62,7
Derrick Henry,10679,HB,BLT,1,16,4,0,0.0,0,0,68,0,0,4,44,64.7,1,3,3,0,7,76.0,64.6,76.7,,77.0,54.6,65.5,60.0,11,0,3,1,15,19,0,0,1,17,1,68,44,2.75,4.3,0.2,9
D'Andre Swift,57212,HB,CHI,1,16,2,0,0.0,0,0,59,0,0,2,31,22.8,0,2,6,0,8,76.0,67.4,76.9,,81.7,53.9,68.0,60.0,9,0,6,1,18,17,0,0,1,17,0,59,31,1.94,3.7,0.33,8
J.K. Dobbins,57366,HB,LAC,1,15,2,0,0.0,0,0,50,0,0,2,36,26.7,3,3,27,0,9,76.1,52.8,78.0,,55.4,58.6,52.1,60.0,12,0,5,3,17,18,0,0,3,18,0,50,36,2.4,3.3,0.29,6
Kyren Williams,97118,HB,LA,1,15,1,0,0.0,0,0,62,0,0,1,44,14.7,0,4,26,1,5,25.5,59.9,77.8,,65.5,67.1,56.3,60.0,9,0,20,5,36,17,0,0,5,20,0,62,44,2.93,4.1,0.56,10
Kareem Hunt,11841,HB,KC,1,14,1,0,0.0,0,0,35,0,3,1,25,34.0,1,3,16,0,6,76.5,62.1,78.7,,79.5,75.1,55.7,,10,0,65,7,27,14,0,0,8,21,0,35,25,1.79,2.5,2.41,6
Jaylen Warren,98692,HB,PIT,1,14,3,0,0.0,0,0,66,0,0,3,43,57.6,2,4,25,1,6,24.7,57.3,75.6,,56.4,64.3,55.9,60.0,12,0,29,2,15,15,0,0,2,16,0,66,43,3.07,4.7,1.93,7
Audric Estime,147476,HB,DEN,1,14,0,0,0.0,0,0,53,0,0,0,30,0.0,1,3,10,0,9,75.5,60.5,73.7,,75.0,53.9,60.8,60.0,10,0,0,0,7,17,0,0,0,14,0,53,30,2.14,3.8,0.0,4
Saquon Barkley,45791,HB,PHI,1,14,1,0,0.0,0,0,66,0,2,1,36,51.4,1,4,24,0,8,75.3,70.5,74.3,,46.3,68.0,70.7,60.0,11,0,12,1,8,17,0,0,1,15,0,66,36,2.57,4.7,1.5,6
Austin Ekeler,12164,HB,WAS,1,13,3,0,0.0,0,0,44,0,0,3,22,36.3,1,7,32,0,5,77.0,66.0,78.5,,82.8,51.9,70.8,60.0,10,0,7,1,21,15,0,0,1,14,2,44,22,1.69,3.4,0.33,6
Cam Akers,57206,HB,MIN,1,13,3,0,0.0,0,0,38,0,0,3,25,41.2,1,3,18,0,5,74.9,51.5,73.4,,10.1,57.3,55.7,,11,0,9,1,9,13,0,0,1,14,0,38,25,1.92,2.9,1.0,8
Christian McCaffrey,11763,HB,SF,1,13,0,0,0.0,0,0,39,0,2,0,27,21.9,1,1,28,0,3,76.0,70.2,78.1,,82.3,83.6,60.7,60.0,13,0,68,6,33,15,0,0,7,19,0,39,27,2.08,3.0,2.06,10
Chase Brown,77787,HB,CIN,1,13,5,0,0.0,0,0,42,1,1,5,31,65.0,0,1,7,1,4,26.0,59.4,80.8,,83.4,57.8,57.6,60.0,7,0,52,9,45,15,0,0,10,22,1,42,31,2.38,3.2,1.16,9
Bucky Irving,144970,HB,TB,1,13,3,0,0.0,0,0,73,0,1,3,61,117.3,3,4,30,0,8,75.4,74.7,73.6,,73.4,68.3,73.4,58.6,14,0,14,3,11,16,0,0,3,16,1,73,61,4.69,5.6,1.27,3
James Conner,11860,HB,ARZ,1,12,2,0,0.0,0,0,33,0,1,2,20,29.4,1,3,1,0,10,75.5,74.7,75.6,,73.7,84.5,69.2,59.7,12,0,80,5,15,15,0,0,5,17,1,33,20,1.67,2.8,5.33,2
David Montgomery,45719,HB,DET,1,12,3,0,0.0,0,0,32,0,2,3,29,92.9,1,3,11,1,4,23.1,49.2,73.3,,73.7,67.7,47.2,,12,0,24,1,10,13,0,0,1,13,1,32,29,2.42,2.7,2.4,8
Rico Dowdle,40693,HB,DAL,1,12,3,1,35.8,19,0,53,0,0,3,40,66.7,1,2,9,0,3,75.4,73.8,74.4,,72.4,60.0,75.5,59.3,19,0,3,3,14,16,0,0,3,15,0,53,40,3.33,4.4,0.21,7
De'Von Achane,124305,HB,MIA,1,12,1,1,40.5,15,0,37,0,0,1,24,11.8,1,2,17,0,4,75.5,67.8,76.8,,75.7,68.4,64.2,60.0,15,0,15,5,20,15,0,0,5,17,0,37,24,2.0,3.1,0.75,8
Tyler Allgeier,83639,HB,ATL,1,11,2,1,40.7,24,0,59,0,0,2,37,61.2,1,3,2,0,5,74.3,78.2,70.3,,78.9,55.6,75.6,,24,0,0,0,4,12,0,0,0,11,0,59,37,3.36,5.4,0.0,6
Travis Etienne Jr.,57185,HB,JAX,1,11,0,2,75.0,33,0,44,0,0,0,23,0.0,2,2,15,0,4,74.1,46.7,74.8,,10.9,58.0,56.0,60.0,18,0,-1,1,10,14,0,0,1,12,0,44,23,2.09,4.0,-0.1,7
Rachaad White,131633,HB,TB,1,10,0,0,0.0,0,0,31,0,1,0,27,16.9,0,2,30,0,4,75.3,68.4,77.9,,54.0,75.7,64.4,59.8,8,0,39,6,18,15,0,0,7,16,0,31,27,2.7,3.1,2.17,6
Trey Benson,131705,HB,ARZ,1,10,3,0,0.0,0,0,62,0,3,3,44,220.0,3,3,1,0,9,73.9,80.0,72.8,,,75.7,75.6,,14,0,25,2,4,10,0,0,2,12,0,62,44,4.4,6.2,6.25,1
Gus Edwards,46027,HB,LAC,1,10,1,0,0.0,0,0,55,0,0,1,26,26.0,2,2,27,0,6,73.3,68.6,70.2,,,57.9,67.0,60.0,11,0,0,0,2,12,0,0,0,10,0,55,26,2.6,5.5,0.0,4
Breece Hall,97636,HB,NYJ,1,10,1,0,0.0,0,0,52,0,0,1,22,15.7,1,2,22,0,2,74.4,64.2,79.5,,60.1,59.3,66.2,60.0,14,0,31,4,26,12,0,0,4,14,0,52,22,2.2,5.2,1.19,8
Tony Pollard,27126,HB,TEN,1,9,1,1,34.1,15,0,44,0,0,1,32,27.4,1,2,31,0,3,74.4,53.7,77.1,,25.0,69.5,51.3,60.0,15,0,19,4,15,11,0,0,4,13,0,44,32,3.56,4.9,1.27,6
Will Shipley,144138,HB,PHI,1,9,2,0,0.0,0,0,34,0,0,2,22,54.3,0,1,24,0,6,74.2,59.4,70.4,,,59.9,59.8,60.0,9,0,0,0,1,10,0,0,0,9,0,34,22,2.44,3.8,0.0,3
Justin Herbert,28237,QB,LAC,1,9,1,0,0.0,0,0,3,0,0,0,1,0.0,0,4,27,0,1,77.5,91.6,78.6,92.6,,,66.4,60.0,8,0,0,0,0,33,29,5,0,4,1,32,31,3.44,3.6,,0
Josh Allen,46601,QB,BUF,1,8,2,0,0.0,0,0,29,0,0,1,32,65.3,2,5,4,0,2,80.8,80.1,79.5,70.0,,,86.0,60.0,21,0,0,0,0,31,21,1,0,7,1,50,32,4.0,6.3,,2
Devin Singletary,40485,HB,NYG,1,8,1,0,0.0,0,0,40,0,0,1,19,26.4,1,2,21,0,4,72.5,66.8,72.2,,69.2,61.0,66.2,60.0,14,0,5,1,5,11,0,0,1,9,0,40,19,2.38,5.0,1.0,4
Daniel Jones,39395,QB,NYG,1,7,1,0,0.0,0,0,13,0,0,0,7,0.0,1,4,21,0,2,80.2,65.7,79.5,62.2,,,68.7,60.0,10,1,0,0,0,32,13,3,0,4,1,26,8,1.14,3.7,,0
Sam Darnold,29048,QB,MIN,1,7,0,0,0.0,0,0,1,0,0,0,1,0.0,2,3,18,0,0,80.4,61.7,80.0,56.5,,,74.8,60.0,11,0,0,0,0,40,27,3,0,4,0,28,24,3.43,4.0,,0
Jalen Hurts,40291,QB,PHI,1,7,0,0,0.0,0,0,10,0,0,0,5,0.0,2,4,24,1,1,27.5,73.2,78.4,67.7,,,73.5,60.0,24,0,0,0,0,23,46,3,0,4,2,56,5,0.71,8.0,,1
Lamar Jackson,46416,QB,BLT,1,7,2,0,0.0,0,0,13,0,0,0,2,0.0,1,2,3,0,0,79.9,87.8,78.9,81.3,,,79.9,60.0,10,0,0,0,0,24,20,3,0,4,0,33,46,6.57,4.7,,2
Kenneth Gainwell,77737,HB,PHI,1,7,0,0,0.0,0,0,30,0,1,0,14,25.0,2,1,24,0,0,72.8,53.0,74.8,,49.6,66.9,51.3,60.0,13,0,9,1,8,8,0,0,1,8,0,30,14,2.0,4.3,1.13,7
Tyjae Spears,97195,HB,TEN,1,7,3,1,40.4,19,0,47,0,1,3,28,160.0,2,2,31,0,3,73.2,67.1,77.4,,39.0,66.0,67.4,60.0,19,0,4,3,14,9,0,0,3,10,0,47,28,4.0,6.7,0.29,2
Braelon Allen,145159,HB,NYJ,1,7,0,0,0.0,0,0,27,0,0,0,23,0.0,1,3,22,0,2,71.9,66.0,71.3,,,57.9,66.5,60.0,12,0,7,1,5,8,0,0,1,8,0,27,23,3.29,3.9,1.4,4
JaMycal Hasty,25582,HB,NE,1,6,2,0,0.0,0,0,20,0,0,2,19,90.5,0,2,19,0,4,71.1,69.0,72.5,,,60.6,68.7,,6,0,4,1,5,6,0,0,1,7,0,20,19,3.17,3.3,0.8,2
Ezekiel Elliott,10638,HB,DAL,1,6,0,0,0.0,0,0,22,0,0,0,18,0.0,0,0,9,1,3,17.7,49.3,75.8,,68.8,55.9,51.1,60.0,8,0,0,0,4,8,0,0,0,6,0,22,18,3.0,3.7,0.0,3
Jaylen Wright,146934,HB,MIA,1,5,2,0,0.0,0,0,3,0,0,2,12,96.0,0,0,17,0,1,69.7,67.8,71.1,,,58.4,66.6,60.0,5,0,0,0,2,7,0,0,0,5,0,3,12,2.4,0.6,0.0,4
Will Levis,83542,QB,TEN,1,5,1,0,0.0,0,0,17,0,0,0,4,0.0,1,4,31,1,2,27.8,72.5,0.0,66.1,,,81.8,60.0,12,1,0,0,0,20,24,3,0,2,0,41,15,3.0,8.2,,0
Antonio Gibson,78050,HB,NE,1,5,2,0,0.0,0,0,26,0,0,2,17,136.0,1,1,19,0,3,69.7,67.2,68.7,,68.8,59.7,65.8,,10,0,0,0,1,5,0,0,0,5,0,26,17,3.4,5.2,0.0,2
Mac Jones,60323,QB,JAX,1,5,1,0,0.0,0,0,1,0,0,0,0,0.0,0,2,15,1,0,77.5,56.4,77.5,55.0,,,62.0,60.0,5,0,0,0,0,16,7,2,0,3,1,8,4,0.8,1.6,,0
Derek Carr,8671,QB,NO,1,4,0,0,0.0,0,0,-1,0,0,0,0,0.0,1,0,20,1,1,26.2,77.3,78.2,86.5,,,37.5,60.2,13,1,0,0,0,24,18,2,0,2,0,17,0,0.0,4.3,,0
Taysom Hill,12112,TE,NO,1,4,1,0,0.0,0,0,14,0,2,1,10,125.0,0,1,20,0,3,70.0,74.0,75.9,,,68.1,70.1,59.7,6,0,36,2,17,6,0,0,2,6,0,14,10,2.5,3.5,2.12,0
Russell Wilson,7077,QB,PIT,1,4,0,0,0.0,0,0,-3,0,0,0,0,0.0,0,1,25,0,0,79.1,79.9,79.7,77.5,,,65.7,60.0,6,0,0,0,0,42,6,1,0,3,0,3,2,0.5,0.8,,0
Ty Chandler,62942,HB,MIN,1,4,1,0,0.0,0,0,18,0,0,1,10,62.5,0,1,18,0,1,68.6,54.3,71.8,,,55.6,59.2,60.0,8,0,0,0,6,6,0,0,0,4,0,18,10,2.5,4.5,0.0,2
Drake Maye,143969,QB,NE,1,4,0,0,0.0,0,0,-1,0,0,0,0,0.0,1,1,19,0,0,78.0,64.4,78.9,63.7,,,59.8,60.0,19,0,0,0,0,32,25,3,0,1,0,24,6,1.5,6.0,,0
Brock Purdy,77672,QB,SF,1,4,1,0,0.0,0,0,-1,0,0,0,0,0.0,1,1,28,1,0,29.5,65.9,78.9,64.9,,,61.5,60.0,10,0,0,0,0,19,18,3,0,1,0,17,14,3.5,4.3,,0
Jeremy McNichols,11917,HB,WAS,1,4,0,0,0.0,0,0,7,0,0,0,8,0.0,0,2,32,0,0,68.6,66.8,77.0,,38.6,55.0,72.3,60.0,6,0,0,0,7,8,0,0,0,4,1,7,8,2.0,1.8,0.0,4
Deebo Samuel,48274,WR,SF,1,3,1,0,0.0,0,0,14,1,2,1,8,100.0,1,1,28,0,1,70.9,65.2,78.2,,,65.4,60.7,54.2,12,0,62,5,35,13,0,0,6,8,0,14,8,2.67,4.7,1.77,1
Bo Nix,97790,QB,DEN,1,3,0,0,0.0,0,0,-8,0,0,0,0,0.0,0,0,10,1,0,37.0,72.6,78.5,73.4,,,55.1,60.0,3,0,0,0,0,23,3,1,0,2,0,-5,0,0.0,-1.7,,1
DeeJay Dallas,55632,HB,ARZ,1,3,0,0,0.0,0,0,10,0,0,0,10,0.0,0,1,1,0,1,67.2,73.4,68.1,,,,69.3,60.0,6,0,0,0,0,4,0,0,0,3,0,10,10,3.33,3.3,,2
