player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
Kyren Williams,97118,HB,LA,1,29,7,0,0.0,0,0,86,0,0,7,59,45.9,2,6,26,0,13,79.6,61.7,77.5,,83.4,54.1,62.2,59.8,12,0,10,2,20,34,0,0,2,31,2,86,59,2.03,3.0,0.5,16
Chuba Hubbard,57373,HB,CAR,1,26,5,1,16.3,15,0,92,0,1,5,62,47.7,1,5,5,0,11,79.2,60.4,78.2,,64.4,57.5,60.7,60.0,15,0,15,4,32,27,0,0,5,30,1,92,62,2.38,3.5,0.47,14
Bijan Robinson,123126,HB,ATL,1,22,5,0,0.0,0,1,92,0,0,5,50,47.3,3,5,2,0,2,78.4,70.5,78.1,,27.3,55.6,76.5,60.0,13,1,9,2,20,27,0,0,2,24,1,92,50,2.27,4.2,0.45,20
Zach Charbonnet,97630,HB,SEA,1,22,6,3,67.2,90,0,134,0,1,6,125,137.1,4,5,29,0,17,78.9,80.4,80.2,,80.3,74.2,77.9,58.2,51,0,59,7,19,27,0,0,7,29,2,134,125,5.68,6.1,3.11,5
Tony Pollard,27126,HB,TEN,1,21,3,1,20.6,21,0,102,0,0,3,86,53.4,3,7,31,0,13,77.9,76.5,75.6,,51.8,82.1,71.3,60.0,21,0,22,2,12,24,0,0,2,23,0,102,86,4.1,4.9,1.83,8
Saquon Barkley,45791,HB,PHI,1,20,4,2,26.6,33,0,124,0,0,4,61,61.0,5,6,24,0,8,77.4,72.1,78.1,,82.7,52.5,71.8,59.8,18,0,0,0,13,26,0,0,1,20,0,124,61,3.05,6.2,0.0,12
Tank Bigsby,123974,HB,JAX,1,18,6,0,0.0,0,0,55,0,0,6,56,98.2,1,4,15,0,15,76.7,57.0,76.2,,23.5,55.4,59.5,60.0,12,0,7,1,9,20,0,0,2,19,1,55,56,3.11,3.1,0.78,3
James Conner,11860,HB,ARZ,1,18,2,2,43.3,39,0,90,0,0,2,47,23.7,4,4,1,1,11,77.6,68.9,78.2,,80.0,73.3,64.0,60.0,23,0,32,4,26,21,0,0,4,22,0,90,47,2.61,5.0,1.23,6
Rico Dowdle,40693,HB,DAL,1,18,4,2,35.1,46,0,131,0,0,4,87,101.8,5,5,9,0,4,76.7,75.4,76.5,,79.4,60.1,76.2,59.4,27,0,10,1,22,22,0,0,2,19,0,131,87,4.83,7.3,0.45,13
Josh Jacobs,45953,HB,GB,1,18,4,1,28.8,19,0,66,0,0,4,48,59.3,1,5,12,0,11,77.3,68.7,74.9,,55.5,56.5,69.6,60.0,19,0,0,0,8,21,0,0,0,18,3,66,48,2.67,3.7,0.0,7
Alvin Kamara,11822,HB,NO,1,17,1,1,36.4,16,0,44,0,1,1,48,25.7,2,2,20,0,2,77.2,60.0,77.1,,57.8,62.7,58.3,60.0,16,0,35,5,23,20,0,0,5,22,0,44,48,2.82,2.6,1.52,12
Rachaad White,131633,HB,TB,1,17,5,0,0.0,0,0,90,0,0,5,63,97.5,4,6,30,0,12,76.9,77.8,77.3,,48.2,72.9,78.3,56.3,13,0,19,2,19,19,0,0,2,19,1,90,63,3.71,5.3,1.0,5
Najee Harris,57121,HB,PIT,1,16,4,1,37.7,20,0,53,0,0,4,33,51.6,1,3,25,0,6,75.8,67.2,74.3,,72.4,54.7,66.7,60.0,20,0,0,0,6,19,0,0,0,16,1,53,33,2.06,3.3,0.0,10
Tyrone Tracy,84226,HB,NYG,1,16,1,0,0.0,0,0,45,2,2,1,36,32.1,0,1,21,0,4,76.8,47.7,77.5,,24.0,38.8,56.3,,7,0,38,5,39,16,0,0,8,21,1,45,36,2.25,2.8,0.97,12
Jahmyr Gibbs,122474,HB,DET,1,15,2,1,46.5,20,0,43,0,1,2,47,44.8,1,2,11,0,5,77.2,61.9,76.6,,24.2,72.8,59.1,59.9,20,0,30,6,22,20,0,0,6,21,0,43,47,3.13,2.9,1.36,9
Sincere McCormick,97119,HB,LV,1,15,4,1,37.2,29,0,78,0,0,4,60,94.1,2,4,23,0,5,76.4,76.8,75.1,,85.0,72.8,73.4,58.9,29,0,11,2,10,22,0,0,2,17,0,78,60,4.0,5.2,1.1,10
