player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
Saquon Barkley,45791,HB,PHI,1,29,3,2,58.0,87,0,150,0,0,3,60,21.4,4,5,24,0,15,79.4,55.5,79.5,60.0,43.1,46.0,59.3,,68,0,0,0,25,29,0,0,1,29,2,150,60,2.07,5.2,0.0,14
Jonathan Taylor,57488,HB,IND,1,29,6,2,61.9,135,0,218,0,0,6,99,70.6,2,6,14,0,18,79.3,78.0,77.5,,77.2,53.1,77.0,58.0,70,0,0,0,10,35,0,0,0,29,3,218,99,3.41,7.5,0.0,11
Chuba Hubbard,57373,HB,CAR,1,25,6,2,32.2,49,0,152,0,0,6,109,90.2,4,8,5,0,10,79.1,86.1,76.8,,56.9,57.7,87.6,73.0,28,0,13,4,20,29,0,0,5,29,2,152,109,4.36,6.1,0.65,15
Derrick Henry,10679,HB,BLT,1,24,8,1,27.2,44,0,162,0,2,8,74,118.6,7,8,3,0,5,78.4,82.4,78.6,,19.3,83.6,81.1,60.0,44,0,27,2,13,28,0,0,2,26,0,162,74,3.08,6.8,2.08,19
Jahmyr Gibbs,122474,HB,DET,1,23,7,0,0.0,0,0,109,1,0,7,64,72.1,3,8,11,0,7,78.5,72.2,75.5,,73.4,51.7,75.1,60.0,12,0,45,4,20,24,0,0,5,27,1,109,64,2.78,4.7,2.25,16
Kyren Williams,97118,HB,LA,1,23,2,0,0.0,0,0,122,0,1,2,82,44.6,2,9,26,0,17,78.1,82.8,0.0,,80.5,55.4,84.1,60.0,13,1,7,1,12,26,0,0,1,24,1,122,82,3.57,5.3,0.58,6
Bijan Robinson,123126,HB,ATL,1,22,3,0,0.0,0,0,94,0,0,3,72,40.9,3,8,2,0,5,78.2,66.5,77.2,,54.8,61.2,66.5,60.0,14,0,9,2,21,25,0,0,2,24,2,94,72,3.27,4.3,0.43,17
Chase Brown,77787,HB,CIN,1,18,6,2,47.3,43,0,91,0,0,6,76,120.6,2,5,7,0,11,77.0,65.4,80.2,,82.7,69.6,60.7,60.0,22,0,18,3,29,20,0,0,3,21,0,91,76,4.22,5.1,0.62,7
Aaron Jones,11937,HB,MIN,1,18,1,0,0.0,0,0,67,1,0,1,47,12.4,1,4,18,0,6,77.3,55.7,75.9,,67.2,40.6,59.5,60.0,14,0,26,3,24,23,0,0,5,21,0,67,47,2.61,3.7,1.08,12
De'Von Achane,124305,HB,MIA,1,17,2,1,41.7,50,0,120,0,0,2,29,14.8,1,3,17,0,4,77.5,89.5,77.1,,73.4,91.1,78.7,60.2,50,0,70,6,26,22,0,0,7,23,1,120,29,1.71,7.1,2.69,12
Bucky Irving,144970,HB,TB,1,16,5,1,22.1,15,0,68,0,0,5,59,97.0,1,5,30,0,7,76.4,64.2,76.4,,8.2,66.9,67.3,60.0,15,0,24,3,21,17,0,0,3,19,1,68,59,3.69,4.3,1.14,9
James Conner,11860,HB,ARZ,1,15,6,2,48.7,57,0,117,0,1,6,49,120.4,3,4,1,0,11,76.6,90.6,73.2,,77.5,83.3,88.4,,40,0,49,4,11,16,0,0,4,19,1,117,49,3.27,7.8,4.45,4
Joe Mixon,11803,HB,HST,1,14,3,1,38.6,22,0,57,0,0,3,53,75.7,2,4,13,0,6,75.5,66.2,76.0,,81.1,62.3,65.2,,22,0,14,1,20,14,0,0,2,15,0,57,53,3.79,4.1,0.7,7
Breece Hall,97636,HB,NYJ,1,14,1,0,0.0,0,0,52,0,3,1,28,42.1,0,2,22,0,6,76.5,61.7,79.2,,80.4,65.1,58.7,,7,0,38,5,32,15,0,0,6,19,0,52,28,2.0,3.7,1.19,8
Gus Edwards,46027,HB,LAC,1,14,4,1,63.2,43,0,68,0,0,4,50,95.2,1,3,27,0,11,75.3,73.6,74.3,,76.4,57.8,71.3,73.9,43,0,3,1,10,19,0,0,1,15,2,68,50,3.57,4.9,0.3,3
Rico Dowdle,40693,HB,DAL,1,13,1,0,0.0,0,0,23,0,1,1,23,22.1,0,0,9,0,6,75.8,51.0,78.0,,39.2,67.1,47.7,60.0,6,0,28,3,19,18,0,0,3,16,0,23,23,1.77,1.8,1.47,7
Josh Jacobs,45953,HB,GB,1,13,4,1,29.0,20,0,69,0,4,4,46,166.5,2,5,12,0,6,75.6,90.4,76.6,,73.5,85.8,83.8,58.9,20,0,38,4,10,17,0,0,4,17,1,69,46,3.54,5.3,3.8,7
Alexander Mattison,45817,HB,LV,1,12,0,0,0.0,0,0,27,1,1,0,27,14.1,0,1,23,0,6,75.6,47.3,77.8,,40.7,49.5,48.6,60.0,6,0,29,4,18,19,0,0,6,16,1,27,27,2.25,2.3,1.61,6
Jaylen Warren,98692,HB,PIT,1,12,6,0,0.0,0,0,48,0,1,6,31,106.4,1,4,25,1,3,24.5,66.1,76.7,,73.4,52.6,70.4,60.0,11,0,44,5,26,13,0,0,5,17,0,48,31,2.58,4.0,1.69,8
Rhamondre Stevenson,98689,HB,NE,1,12,3,0,0.0,0,0,60,0,0,3,34,65.4,2,3,19,1,6,21.8,58.2,77.0,,14.3,67.5,61.2,60.0,14,0,13,1,12,14,0,0,1,13,1,60,34,2.83,5.0,1.08,5
Tank Bigsby,123974,HB,JAX,1,12,2,0,0.0,0,0,50,0,0,2,38,48.7,2,4,15,1,7,22.4,55.8,73.8,,75.7,60.0,55.5,,10,0,1,1,5,12,0,0,1,13,1,50,38,3.17,4.2,0.2,5
James Cook,83666,HB,BUF,1,11,3,2,71.0,71,0,100,0,0,3,55,107.1,2,3,4,1,6,23.0,67.0,75.1,,,89.3,60.4,60.0,46,0,26,3,9,12,0,0,3,14,1,100,55,5.0,9.1,2.89,5
Kareem Hunt,11841,HB,KC,1,11,0,1,36.4,20,0,55,0,0,0,42,0.0,1,5,16,0,3,74.4,74.7,76.8,,76.5,62.8,75.1,60.0,20,0,24,2,16,13,0,0,3,13,1,55,42,3.82,5.0,1.5,8
Tyler Allgeier,83639,HB,ATL,1,11,2,0,0.0,0,0,21,0,1,2,21,47.7,1,3,2,0,2,74.1,54.4,72.3,,68.8,72.2,52.3,,12,0,9,1,6,11,0,0,1,12,0,21,21,1.91,1.9,1.5,9
Jerome Ford,83601,HB,CLV,1,11,2,1,71.7,66,0,92,0,2,2,85,193.2,1,3,8,0,5,76.6,66.5,81.7,,38.5,73.5,63.3,60.0,66,0,39,5,29,17,0,0,5,16,1,92,85,7.73,8.4,1.34,6
Emanuel Wilson,154173,HB,GB,1,11,2,1,32.7,17,0,52,0,0,2,25,37.9,1,3,12,0,6,74.1,80.9,75.9,,,58.2,81.7,60.0,17,0,4,1,8,17,0,0,1,12,1,52,25,2.27,4.7,0.5,5
Tyjae Spears,97195,HB,TEN,1,10,5,0,0.0,0,0,27,0,5,5,25,192.3,1,2,31,0,3,75.4,69.6,76.8,,74.1,71.5,67.5,60.0,11,0,39,3,21,12,0,0,3,13,2,27,25,2.5,2.7,1.86,6
Brian Robinson,57120,HB,WAS,1,10,2,0,0.0,0,0,24,0,1,2,21,52.5,0,2,32,2,4,14.7,50.8,81.4,,37.9,81.8,33.9,60.0,6,0,17,2,22,12,0,0,3,12,0,24,21,2.1,2.4,0.77,6
Antonio Gibson,78050,HB,NE,1,10,5,0,0.0,0,0,27,0,0,5,30,125.0,0,1,19,1,6,22.9,51.5,78.0,,28.9,55.7,55.4,60.0,9,0,8,2,20,11,0,0,2,12,0,27,30,3.0,2.7,0.4,4
Lamar Jackson,46416,QB,BLT,1,9,1,0,0.0,0,0,22,0,0,1,9,11.1,0,1,3,1,2,78.6,90.2,79.0,90.6,,,63.9,60.1,8,0,0,0,0,37,0,0,0,9,0,22,9,1.0,2.4,,3
D'Andre Swift,57212,HB,CHI,1,9,0,0,0.0,0,0,20,0,0,0,13,0.0,0,1,6,0,9,74.6,48.6,77.0,,34.1,63.2,44.3,60.0,7,0,33,3,26,12,0,0,3,12,0,20,13,1.44,2.2,1.27,0
Anthony Richardson,124393,QB,IND,1,9,1,1,41.4,29,0,59,0,0,0,14,0.0,1,4,14,0,5,76.1,63.0,79.0,51.0,,,71.9,60.0,29,1,0,0,0,48,11,2,0,7,1,70,32,3.56,7.8,,0
Dorian Thompson-Robinson,83574,QB,CLV,1,9,2,0,0.0,0,0,23,0,0,0,18,0.0,3,3,8,1,2,33.1,54.1,79.0,51.0,,,63.5,60.0,14,1,0,0,0,21,23,3,0,6,0,46,25,2.78,5.1,,2
Audric Estime,147476,HB,DEN,1,9,1,0,0.0,0,0,48,0,0,1,32,39.5,0,1,10,0,7,72.7,74.1,69.9,,,56.0,72.9,,9,0,0,0,4,9,0,0,0,9,1,48,32,3.56,5.3,0.0,2
Isiah Pacheco,83747,HB,KC,1,9,0,0,0.0,0,0,26,0,0,0,18,0.0,0,2,16,0,2,73.4,52.5,74.3,,77.0,58.4,50.7,,8,0,-1,1,13,9,0,0,2,10,0,26,18,2.0,2.9,-0.08,6
Travis Etienne Jr.,57185,HB,JAX,1,9,1,0,0.0,0,0,22,0,0,1,23,23.2,1,1,15,0,3,73.9,49.0,76.8,,14.3,62.3,52.0,,12,0,15,2,18,10,0,0,2,11,0,22,23,2.56,2.4,0.83,5
Najee Harris,57121,HB,PIT,1,9,3,0,0.0,0,0,42,1,0,3,32,118.5,1,1,25,0,2,72.7,55.3,71.2,,,27.8,64.3,,11,0,0,0,8,9,0,0,1,9,0,42,32,3.56,4.7,0.0,7
Jayden Daniels,97993,QB,WAS,1,9,6,0,0.0,0,0,31,0,0,1,28,311.1,3,4,32,0,2,80.7,74.8,79.1,68.6,,,76.7,60.0,29,0,0,0,0,19,50,6,0,3,0,81,62,6.89,9.0,,0
Raheem Mostert,9783,HB,MIA,1,8,2,1,67.7,21,0,31,0,0,2,24,60.0,1,1,17,0,3,72.3,68.4,73.0,,,66.0,67.6,60.0,21,0,15,2,12,9,0,0,2,10,0,31,24,3.0,3.9,1.25,4
Tony Pollard,27126,HB,TEN,1,8,3,1,48.6,17,0,35,2,0,3,37,138.8,1,1,31,0,5,73.4,53.6,73.5,,,28.8,67.6,60.0,17,0,5,2,14,10,0,0,4,10,0,35,37,4.63,4.4,0.36,3
Justin Herbert,28237,QB,LAC,1,8,3,0,0.0,0,0,-15,0,0,0,1,0.0,2,3,27,0,0,80.0,78.2,78.9,76.2,,,67.2,60.0,18,0,0,0,0,25,43,4,0,4,0,28,18,2.25,3.5,,0
Kendre Miller,123091,HB,NO,1,8,2,0,0.0,0,0,15,0,1,2,21,78.8,1,2,20,0,0,73.6,68.1,77.8,,72.4,73.9,60.6,,10,0,16,2,12,8,0,0,2,10,0,15,21,2.63,1.9,1.33,8
Kyler Murray,38334,QB,ARZ,1,8,1,1,31.7,20,0,20,0,0,0,2,0.0,2,4,1,1,1,80.1,64.0,0.0,53.6,,,88.7,60.0,20,1,0,0,0,24,43,6,0,2,1,63,29,3.63,7.9,,1
Patrick Taylor,40448,HB,SF,1,8,0,0,0.0,0,0,24,2,0,0,23,0.0,0,0,28,0,0,73.6,45.4,78.6,,59.2,27.7,58.8,60.0,9,0,1,1,28,12,0,0,5,9,0,24,23,2.88,3.0,0.04,8
Kenneth Walker III,97199,HB,SEA,1,8,3,0,0.0,0,0,31,0,1,3,20,62.5,1,2,29,0,3,75.4,66.7,79.4,,14.9,76.9,71.3,60.0,11,0,28,8,18,11,0,0,8,16,0,31,20,2.5,3.9,1.56,5
Trey Sermon,57372,HB,IND,1,8,1,0,0.0,0,0,25,0,0,1,19,29.7,0,1,14,0,5,72.1,60.7,68.3,,,59.5,60.7,,7,0,0,0,1,8,0,0,0,8,0,25,19,2.38,3.1,0.0,3
Tyrone Tracy,84226,HB,NYG,1,7,2,0,0.0,0,0,26,0,1,2,21,81.8,0,3,21,0,2,73.5,63.8,76.2,,9.3,89.7,60.8,59.3,5,0,43,4,18,10,0,0,4,11,0,26,21,3.0,3.7,2.39,5
