player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
Josh Jacobs,45953,HB,GB,1,25,8,1,29.9,38,0,127,0,0,8,98,120.6,2,6,12,0,11,78.8,76.1,74.6,,,53.4,77.3,59.9,38,0,-2,1,16,29,0,0,2,26,2,127,98,3.92,5.1,-0.13,14
Joe Mixon,11803,HB,HST,1,25,5,1,20.6,21,0,102,1,1,5,100,82.8,5,4,13,0,5,78.9,51.9,76.8,,82.9,57.3,50.7,60.0,21,0,32,4,22,27,0,0,6,29,1,102,100,4.0,4.1,1.45,19
Kyren Williams,97118,HB,LA,1,23,1,1,17.5,17,0,97,1,2,1,40,18.6,4,5,26,0,3,78.9,60.7,77.5,,83.6,53.2,60.8,60.0,17,0,19,5,25,28,0,0,6,28,0,97,40,1.74,4.2,0.76,20
Saquon Barkley,45791,HB,PHI,1,22,4,2,33.3,36,0,108,0,0,4,78,61.7,3,5,24,0,7,77.5,69.1,78.1,,75.6,54.9,70.3,58.4,19,0,3,1,17,30,0,0,1,23,0,108,78,3.55,4.9,0.18,14
Kareem Hunt,11841,HB,KC,1,21,3,0,0.0,0,0,59,0,0,3,46,29.9,0,3,16,0,3,78.1,60.6,76.0,,74.5,53.9,61.3,,7,0,4,1,15,23,0,0,1,22,1,59,46,2.19,2.8,0.27,18
James Conner,11860,HB,ARZ,1,20,7,1,32.1,17,0,53,0,0,7,60,95.5,2,4,1,0,14,78.1,66.0,77.6,,39.7,58.9,68.3,59.8,17,0,16,2,22,24,0,0,2,22,1,53,60,3.0,2.7,0.73,6
Tony Pollard,27126,HB,TEN,1,20,2,2,35.1,33,1,94,0,2,2,68,59.1,3,5,31,0,7,77.9,75.3,0.0,,33.1,82.2,74.2,60.0,17,1,23,3,29,21,0,0,4,23,0,94,68,3.4,4.7,0.79,13
Jonathan Taylor,57488,HB,IND,1,20,7,2,43.8,46,0,105,0,2,7,87,186.4,4,6,14,0,10,77.3,66.7,79.3,,82.9,59.6,66.1,60.0,28,0,12,1,24,24,0,0,1,21,1,105,87,4.35,5.3,0.5,10
Tyrone Tracy,84226,HB,NYG,1,20,5,3,60.7,88,0,145,1,0,5,74,84.1,4,5,21,0,8,77.4,73.0,76.9,,46.9,38.8,80.4,60.0,45,0,5,2,14,21,0,0,3,22,1,145,74,3.7,7.3,0.36,10
Rhamondre Stevenson,98689,HB,NE,1,20,7,0,0.0,0,0,48,0,0,7,59,89.8,0,5,19,0,11,78.0,70.3,79.3,,86.5,71.9,65.0,60.0,7,0,17,3,20,22,0,0,3,23,2,48,59,2.95,2.4,0.85,8
Najee Harris,57121,HB,PIT,1,19,6,1,22.8,26,0,114,1,0,6,83,119.1,4,4,25,0,4,77.6,63.1,74.6,,76.6,44.2,65.6,60.0,26,0,17,3,13,21,0,0,4,22,0,114,83,4.37,6.0,1.31,15
Aaron Jones,11937,HB,MIN,1,19,1,0,0.0,0,0,58,0,0,1,36,9.0,0,2,18,0,10,77.1,73.2,75.7,,76.6,89.6,65.1,60.0,9,0,37,2,21,21,0,0,2,21,0,58,36,1.89,3.1,1.76,9
Tank Bigsby,123974,HB,JAX,1,18,4,1,20.5,16,0,78,0,3,4,80,155.6,3,3,15,0,8,76.6,65.5,76.7,,51.7,57.3,66.7,60.0,16,0,8,2,16,19,0,0,2,20,0,78,80,4.44,4.3,0.5,9
D'Andre Swift,57212,HB,CHI,1,18,4,2,60.5,78,0,129,0,0,4,99,122.2,2,4,6,0,8,76.5,67.2,78.9,,21.2,52.1,72.9,59.8,56,0,0,0,15,23,0,0,0,18,1,129,99,5.5,7.2,0.0,8
Javonte Williams,77803,HB,DEN,1,17,1,0,0.0,0,0,44,0,0,1,26,7.3,0,0,10,0,8,77.2,55.9,74.0,,82.6,58.1,54.1,60.0,9,0,8,4,18,19,0,0,5,21,0,44,26,1.53,2.6,0.44,9
J.K. Dobbins,57366,HB,LAC,1,17,4,0,0.0,0,0,57,0,0,4,38,42.6,1,5,27,0,10,77.1,61.1,76.9,,85.4,69.9,55.4,60.0,13,0,11,4,22,19,0,0,5,21,1,57,38,2.24,3.4,0.5,7
James Cook,83666,HB,BUF,1,17,2,1,16.2,18,0,111,0,0,2,54,31.8,4,8,4,0,3,77.3,76.9,76.2,,63.2,63.2,77.2,60.0,18,0,22,3,18,21,0,0,3,20,2,111,54,3.18,6.5,1.22,13
Nick Chubb,45783,HB,CLV,1,16,3,1,28.8,15,0,52,0,0,3,52,60.9,1,2,8,0,8,75.8,66.9,75.7,,67.5,51.5,68.6,60.0,15,0,0,0,18,17,0,0,0,16,0,52,52,3.25,3.3,0.0,7
Brian Robinson,57120,HB,WAS,1,16,2,1,29.2,19,0,65,0,0,2,41,30.1,1,3,32,0,7,76.0,72.1,77.0,,27.5,73.2,70.9,,19,0,11,1,12,16,0,0,1,17,0,65,41,2.56,4.1,0.92,7
Breece Hall,97636,HB,NYJ,1,16,3,1,20.0,16,0,80,1,0,3,42,46.3,2,2,22,1,6,24.6,55.4,79.2,,66.3,43.4,59.5,59.7,16,0,9,1,17,18,0,0,3,17,0,80,42,2.63,5.0,0.53,10
Chuba Hubbard,57373,HB,CAR,1,15,4,1,26.8,15,0,56,0,0,4,59,92.5,1,2,5,0,4,75.9,53.8,77.9,,13.9,58.6,60.9,44.3,15,0,15,2,23,17,0,0,2,17,0,56,59,3.93,3.7,0.65,11
