player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
Saquon Barkley,45791,HB,PHI,1,26,4,2,42.5,62,0,146,0,1,4,50,34.3,2,7,24,0,12,78.9,73.1,80.2,,27.6,67.4,73.5,59.1,39,0,52,2,22,31,0,0,2,28,2,146,50,1.92,5.6,2.36,14
Jonathan Taylor,57488,HB,IND,1,24,1,0,0.0,0,0,57,0,0,1,54,9.0,1,2,14,0,6,78.8,45.0,80.6,,25.9,53.0,47.5,56.8,10,0,3,1,21,37,0,0,2,25,0,57,54,2.25,2.4,0.14,18
Chase Brown,77787,HB,CIN,1,22,7,1,31.4,27,0,86,0,4,7,65,120.4,1,4,7,0,8,78.4,79.4,80.8,,64.9,86.4,73.4,,27,0,57,5,31,22,0,0,7,27,0,86,65,2.95,3.9,1.84,13
Rhamondre Stevenson,98689,HB,NE,1,20,3,0,0.0,0,0,73,0,0,3,43,26.9,2,3,19,1,12,27.0,51.6,78.8,,51.2,39.1,57.4,,12,0,16,4,27,21,0,0,4,24,0,73,43,2.15,3.7,0.59,8
Joe Mixon,11803,HB,HST,1,20,1,2,56.9,62,0,109,1,2,1,51,34.8,2,5,13,0,7,77.7,68.4,0.0,,79.1,47.3,76.6,,45,1,44,2,26,21,0,0,3,22,3,109,51,2.55,5.5,1.69,13
Christian McCaffrey,11763,HB,SF,1,19,2,0,0.0,0,0,79,0,0,2,53,24.3,2,5,28,0,2,77.5,69.9,80.2,,79.7,61.8,71.3,60.0,11,0,27,4,30,21,0,0,5,23,0,79,53,2.79,4.2,0.9,15
Najee Harris,57121,HB,PIT,1,18,4,0,0.0,0,0,63,1,2,4,37,56.1,3,5,25,0,2,77.5,63.8,76.3,,77.0,47.3,66.6,60.0,13,0,30,4,19,22,0,0,5,22,0,63,37,2.06,3.5,1.58,16
Josh Jacobs,45953,HB,GB,1,18,1,0,0.0,0,0,76,0,1,1,50,25.3,2,5,12,0,13,77.5,71.5,75.0,,76.4,86.7,65.9,60.0,12,0,58,4,13,21,0,0,4,22,1,76,50,2.78,4.2,4.46,5
De'Von Achane,124305,HB,MIA,1,17,4,1,41.1,30,0,73,0,0,4,67,75.1,1,4,17,0,4,77.1,75.7,77.2,,73.0,61.1,79.0,,30,0,32,4,22,17,0,0,4,21,1,73,67,3.94,4.3,1.45,13
Alvin Kamara,11822,HB,NO,1,16,4,1,26.9,18,0,67,0,0,4,53,66.3,2,3,20,0,5,76.6,72.5,77.2,,,61.6,74.6,60.3,18,0,22,4,22,21,0,0,4,20,0,67,53,3.31,4.2,1.0,10
Breece Hall,97636,HB,NYJ,1,16,4,2,43.6,34,0,78,0,1,4,72,97.8,2,3,22,0,8,77.1,70.1,76.5,,79.9,70.8,71.1,30.7,18,0,43,7,24,16,0,0,7,23,1,78,72,4.5,4.9,1.79,7
Brian Robinson,57120,HB,WAS,1,16,2,1,28.6,18,0,63,0,0,2,56,41.2,1,4,32,0,8,76.0,65.7,78.4,,76.6,62.1,64.7,58.9,18,0,9,1,13,20,0,0,1,17,1,63,56,3.5,3.9,0.69,8
Aaron Jones,11937,HB,MIN,1,15,1,0,0.0,0,0,39,0,0,1,30,12.5,0,0,18,1,3,21.9,29.7,75.4,,66.8,55.3,29.6,60.0,5,0,4,1,13,20,0,0,1,16,0,39,30,2.0,2.6,0.31,12
Kyren Williams,97118,HB,LA,1,15,5,1,20.9,18,0,86,0,0,5,54,120.0,2,3,26,0,6,75.7,68.2,75.1,,27.2,54.4,73.7,60.0,18,0,0,0,11,19,0,0,0,15,0,86,54,3.6,5.7,0.0,9
David Montgomery,45719,HB,DET,1,15,2,0,0.0,0,0,75,0,2,2,48,71.1,1,7,11,0,4,76.1,75.7,74.4,,,66.1,75.4,,11,0,20,3,16,15,0,0,3,18,2,75,48,3.2,5.0,1.25,11
D'Andre Swift,57212,HB,CHI,1,14,3,1,54.9,39,0,71,0,0,3,27,36.2,2,2,6,0,7,75.9,62.6,75.1,,22.5,59.9,64.9,60.0,39,0,13,2,18,18,0,0,2,16,1,71,27,1.93,5.1,0.72,7
Kareem Hunt,11841,HB,KC,1,14,1,1,28.3,17,0,60,0,0,1,38,19.4,1,2,16,0,8,75.1,69.1,76.0,,82.4,51.8,69.9,60.0,17,0,0,0,14,17,0,0,0,14,0,60,38,2.71,4.3,0.0,6
Kenneth Walker III,97199,HB,SEA,1,14,8,0,0.0,0,1,54,0,0,8,60,214.3,1,4,29,0,6,75.5,72.9,0.0,,,53.4,83.1,59.5,11,1,5,2,26,18,0,0,2,16,1,54,60,4.29,3.9,0.19,6
Derrick Henry,10679,HB,BLT,1,13,3,1,47.7,31,0,65,0,0,3,32,56.8,1,3,3,1,3,24.2,60.4,73.5,,76.5,59.0,59.9,60.0,31,0,0,0,7,19,0,0,0,13,1,65,32,2.46,5.0,0.0,10
Travis Etienne Jr.,57185,HB,JAX,1,12,0,0,0.0,0,0,27,0,0,0,9,0.0,0,1,15,0,7,75.0,48.8,76.6,,8.1,62.8,49.0,60.0,9,0,6,3,19,14,0,0,3,15,0,27,9,0.75,2.3,0.32,5
Josh Allen,46601,QB,BUF,1,12,3,0,0.0,0,0,10,0,0,0,11,0.0,1,4,4,0,2,81.2,90.2,79.4,83.7,,,81.5,60.0,26,1,0,0,0,26,45,5,0,7,1,55,40,3.33,4.6,,0
Bijan Robinson,123126,HB,ATL,1,12,2,0,0.0,0,0,35,0,4,2,25,78.1,0,1,2,0,5,75.6,69.3,77.0,,80.2,75.2,63.7,60.0,9,1,28,4,24,14,0,0,4,16,0,35,25,2.08,2.9,1.17,7
