player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
Josh Jacobs,45953,HB,GB,1,32,6,2,33.1,50,0,151,0,0,6,126,73.8,4,8,12,1,20,29.5,77.2,77.5,,,53.3,76.1,56.7,34,0,0,0,10,36,0,0,0,32,0,151,126,3.94,4.7,0.0,12
De'Von Achane,124305,HB,MIA,1,22,4,2,34.4,33,0,96,0,2,4,56,52.7,4,4,17,0,9,78.6,76.0,77.3,,0.5,91.3,65.9,60.0,17,0,69,7,21,26,0,0,7,29,0,96,56,2.55,4.4,3.29,11
Saquon Barkley,45791,HB,PHI,1,22,7,0,0.0,0,0,99,1,1,7,78,109.1,2,3,24,0,11,78.5,74.7,81.3,,80.6,61.6,76.1,58.4,11,0,21,4,28,30,0,0,5,26,0,99,78,3.55,4.5,0.75,10
James Conner,11860,HB,ARZ,1,21,6,2,31.1,38,0,122,0,1,6,87,131.8,4,9,1,1,18,27.4,73.7,77.3,,78.7,66.0,71.5,60.0,22,0,2,1,12,25,0,0,1,22,1,122,87,4.14,5.8,0.17,3
Rhamondre Stevenson,98689,HB,NE,1,21,3,1,22.2,18,0,81,0,0,3,52,32.3,2,3,19,1,9,77.7,72.3,77.6,,68.8,51.4,74.7,,18,0,9,2,20,22,0,0,4,23,1,81,52,2.48,3.9,0.45,10
Alvin Kamara,11822,HB,NO,1,20,4,1,13.0,15,0,115,1,0,4,58,52.7,4,8,20,0,3,77.7,67.4,73.4,,73.5,45.6,69.7,60.0,15,0,65,2,10,24,0,0,3,22,3,115,58,2.9,5.8,6.5,17
Jordan Mason,62946,HB,SF,1,20,4,1,22.0,22,0,100,0,0,4,69,65.7,2,4,28,1,7,26.8,68.1,78.5,,51.1,52.4,71.0,,22,0,4,1,26,23,0,0,1,21,1,100,69,3.45,5.0,0.15,13
Isiah Pacheco,83747,HB,KC,1,19,1,0,0.0,0,0,90,0,1,1,46,20.2,2,4,16,0,8,77.8,68.8,78.3,,77.5,69.5,66.3,60.0,11,0,21,5,18,21,0,0,5,24,0,90,46,2.42,4.7,1.17,11
Derrick Henry,10679,HB,BLT,1,18,4,2,54.8,46,0,84,0,1,4,66,96.5,2,3,3,0,9,76.7,74.7,0.0,,72.4,63.1,79.5,60.0,29,2,12,1,9,19,0,0,1,19,1,84,66,3.67,4.7,1.33,9
Gus Edwards,46027,HB,LAC,1,18,0,0,0.0,0,0,59,0,0,0,39,0.0,0,1,27,0,4,76.8,54.4,74.5,,69.4,54.2,55.8,58.7,6,0,0,0,6,25,0,0,0,18,0,59,39,2.17,3.3,0.0,14
J.K. Dobbins,57366,HB,LAC,1,17,5,2,44.3,58,0,131,0,0,5,52,85.0,4,7,27,0,5,76.4,65.5,76.5,,83.3,56.8,64.5,,43,0,0,1,10,17,0,0,1,18,1,131,52,3.06,7.7,0.0,12
Najee Harris,57121,HB,PIT,1,17,0,0,0.0,0,0,69,1,0,0,45,0.0,1,3,25,0,4,76.7,59.3,73.6,,77.5,29.5,64.1,60.0,11,0,5,1,8,19,0,0,2,18,0,69,45,2.65,4.1,0.63,13
Brian Robinson,57120,HB,WAS,1,17,4,3,67.7,90,0,133,0,0,4,123,160.8,5,6,32,0,13,76.4,68.1,78.3,,75.7,52.3,70.5,60.0,40,0,3,1,20,20,0,0,2,18,0,133,123,7.24,7.8,0.15,3
