player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
Kyren Williams,97118,HB,LA,1,29,4,0,0.0,0,0,108,0,0,4,67,29.8,1,5,26,0,21,79.5,64.0,76.8,,79.4,55.3,64.5,60.0,10,0,4,2,19,33,0,0,2,31,0,108,67,2.31,3.7,0.21,7
Josh Jacobs,45953,HB,GB,1,26,2,1,20.2,19,0,94,0,3,2,80,51.3,1,5,12,1,8,28.7,60.5,77.2,,76.1,78.1,56.3,60.0,19,0,42,4,17,29,0,0,4,30,1,94,80,3.08,3.6,2.47,18
Rico Dowdle,40693,HB,DAL,1,25,6,0,0.0,0,0,149,0,0,6,100,96.0,5,7,9,0,5,78.6,80.2,75.4,,75.5,49.6,82.6,60.0,12,0,0,0,22,28,0,0,0,25,0,149,100,4.0,6.0,0.0,20
Chase Brown,77787,HB,CIN,1,25,6,0,0.0,0,0,97,0,2,6,70,80.0,3,9,7,0,15,79.0,65.7,0.0,,82.8,59.5,67.5,,13,1,16,3,28,26,0,0,3,28,1,97,70,2.8,3.9,0.57,10
Bijan Robinson,123126,HB,ATL,1,22,6,1,23.2,29,0,125,0,0,6,65,77.1,3,5,2,0,4,77.8,76.3,75.6,,66.4,76.1,72.1,59.6,29,0,10,1,13,24,0,0,1,23,0,125,65,2.95,5.7,0.77,18
Jonathan Taylor,57488,HB,IND,1,22,3,2,49.1,55,0,112,1,0,3,54,32.0,3,4,14,1,14,24.9,55.6,76.8,,78.5,33.2,61.0,56.6,40,0,4,1,19,27,0,0,2,23,0,112,54,2.45,5.1,0.21,8
Brian Robinson,57120,HB,WAS,1,21,3,1,30.8,20,0,65,0,0,3,56,33.3,1,5,32,0,10,77.6,61.1,79.6,,42.8,73.5,58.3,49.4,20,1,22,3,23,26,0,0,3,24,0,65,56,2.67,3.1,0.96,9
Saquon Barkley,45791,HB,PHI,1,19,4,1,33.8,22,0,65,0,2,4,58,87.2,1,4,24,0,3,77.4,65.7,78.8,,80.0,53.4,67.8,59.6,22,0,9,2,22,22,0,0,2,21,0,65,58,3.05,3.4,0.41,16
D'Andre Swift,57212,HB,CHI,1,19,4,1,21.5,17,0,79,0,0,4,53,55.8,2,5,6,0,10,77.5,64.9,77.2,,35.1,59.8,67.2,60.0,17,0,10,1,14,22,0,0,1,20,0,79,53,2.79,4.2,0.71,9
Aaron Jones,11937,HB,MIN,1,18,6,0,0.0,0,0,86,0,1,6,55,106.9,2,5,18,0,6,77.1,77.2,77.5,,25.8,72.5,77.3,,14,0,20,2,24,19,0,0,2,20,1,86,55,3.06,4.8,0.83,12
Tony Pollard,27126,HB,TEN,1,17,1,1,33.3,15,0,45,0,0,1,33,11.4,1,4,31,1,13,24.3,50.2,73.2,,77.4,54.3,51.0,60.0,15,0,0,0,7,19,0,0,0,17,1,45,33,1.94,2.6,0.0,4
Isaac Guerendo,83806,HB,SF,1,16,2,1,28.6,16,0,56,0,0,2,30,18.8,2,3,28,0,3,76.6,61.6,76.5,,75.7,61.8,60.6,60.0,16,0,18,4,22,17,0,0,4,20,0,56,30,1.88,3.5,0.82,12
James Conner,11860,HB,ARZ,1,16,5,2,63.6,70,0,110,0,1,5,48,85.7,2,4,1,0,12,77.1,79.3,78.8,,74.0,65.7,82.0,60.0,53,0,28,5,24,20,0,0,5,21,2,110,48,3.0,6.9,1.17,4
Jalen Hurts,40291,QB,PHI,1,15,4,1,51.1,23,0,33,0,0,2,20,27.8,1,5,24,1,2,36.2,67.4,79.8,68.2,,,59.6,60.0,23,0,0,0,0,39,12,3,0,12,1,45,29,1.93,3.0,,2
Bucky Irving,144970,HB,TB,1,15,4,2,61.5,72,0,117,0,0,4,82,128.6,2,3,30,0,8,75.9,69.5,74.2,,47.6,59.3,70.5,60.0,54,0,-4,2,9,17,0,0,2,17,0,117,82,5.47,7.8,-0.44,7
