player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
Alvin Kamara,11822,HB,NO,1,29,6,1,12.9,20,0,155,0,0,6,98,57.9,3,7,20,0,6,79.9,73.2,77.2,,15.8,73.2,72.5,60.0,20,0,60,6,23,31,0,0,8,35,0,155,98,3.38,5.3,2.61,21
Tony Pollard,27126,HB,TEN,1,28,1,1,25.0,32,0,128,0,0,1,95,10.9,3,6,31,0,14,80.0,73.4,79.5,,83.4,60.3,71.1,78.4,32,0,26,3,24,33,0,0,3,31,0,128,95,3.39,4.6,1.08,13
Chase Brown,77787,HB,CIN,1,27,2,1,17.5,21,0,120,0,2,2,79,36.6,2,3,7,0,9,79.4,67.6,77.0,,14.1,78.1,67.1,60.0,21,0,37,5,26,28,0,0,5,32,0,120,79,2.93,4.4,1.42,18
Saquon Barkley,45791,HB,PHI,1,27,5,3,34.6,55,0,159,1,3,5,84,83.0,6,5,24,1,11,28.5,61.3,0.0,,64.6,79.5,59.2,57.9,21,1,40,3,19,31,0,0,4,30,1,159,84,3.11,5.9,2.11,14
Kareem Hunt,11841,HB,KC,1,27,3,1,14.2,15,0,106,0,2,3,64,42.3,2,7,16,0,17,79.2,65.7,77.9,,67.1,56.5,66.0,60.0,15,0,11,1,18,29,0,0,1,28,1,106,64,2.37,3.9,0.61,10
Kenneth Walker III,97199,HB,SEA,1,25,6,0,0.0,0,0,83,0,0,6,69,59.1,1,3,29,0,9,79.0,69.0,79.9,,51.2,59.6,70.5,60.0,10,0,24,3,23,29,0,0,3,28,0,83,69,2.76,3.3,1.04,16
Joe Mixon,11803,HB,HST,1,24,8,1,27.4,29,0,106,0,0,8,79,109.7,3,6,13,0,7,78.8,90.4,74.6,54.9,82.4,51.9,89.0,79.5,29,0,0,0,12,26,0,0,0,24,1,106,79,3.29,4.4,0.0,17
Derrick Henry,10679,HB,BLT,1,23,6,1,18.9,20,0,106,0,0,6,86,93.5,2,5,3,1,10,27.1,67.7,73.8,,72.0,79.7,64.7,60.0,20,0,27,1,7,25,0,0,1,24,2,106,86,3.74,4.6,3.86,13
Kyren Williams,97118,HB,LA,1,22,0,0,0.0,0,0,69,0,0,0,46,0.0,0,3,26,1,9,28.0,60.2,77.8,,64.4,55.4,60.9,60.0,9,0,26,1,28,28,0,0,3,23,0,69,46,2.09,3.1,0.93,12
Aaron Jones,11937,HB,MIN,1,21,3,0,0.0,0,0,64,0,2,3,48,45.7,2,4,18,0,6,78.0,49.9,76.3,,77.5,62.6,46.7,60.0,13,0,18,4,28,24,0,0,4,25,0,64,48,2.29,3.0,0.64,15
Bijan Robinson,123126,HB,ATL,1,19,8,1,18.6,16,0,86,0,2,8,60,121.5,2,5,2,0,4,77.9,78.6,76.3,,43.0,91.3,69.6,60.0,16,0,59,7,18,20,0,0,7,26,0,86,60,3.16,4.5,3.28,14
James Conner,11860,HB,ARZ,1,18,5,3,43.0,46,0,107,0,1,5,81,128.6,3,5,1,0,15,77.0,73.8,73.3,,,74.5,70.8,60.0,16,0,12,3,8,20,0,0,3,21,0,107,81,4.5,5.9,1.5,3
