player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
Bijan Robinson,123126,HB,ATL,1,26,4,1,14.7,15,0,102,0,1,4,82,49.3,2,5,2,0,8,79.8,67.5,77.6,,78.4,69.6,65.0,60.0,15,0,33,6,27,29,0,0,6,32,1,102,82,3.15,3.9,1.22,18
Jonathan Taylor,57488,HB,IND,1,25,2,0,0.0,0,0,96,0,0,2,48,14.8,0,8,14,0,15,78.5,60.1,77.2,,78.9,70.1,56.8,57.8,9,0,7,1,16,33,0,0,1,26,0,96,48,1.92,3.8,0.44,10
Bucky Irving,144970,HB,TB,1,24,4,1,29.1,43,0,148,0,2,4,98,90.7,4,7,30,0,14,79.1,83.0,75.7,,77.9,64.9,79.8,68.5,43,0,33,3,13,27,0,0,3,27,1,148,98,4.08,6.2,2.54,9
Alvin Kamara,11822,HB,NO,1,23,11,0,0.0,0,0,112,2,0,11,81,143.5,4,5,20,0,6,78.6,62.7,77.2,,75.6,37.6,70.6,60.0,13,0,7,4,30,25,0,0,6,27,0,112,81,3.52,4.9,0.23,15
Saquon Barkley,45791,HB,PHI,1,23,5,1,23.4,25,0,107,0,1,5,61,63.7,3,5,24,1,13,27.3,50.2,78.0,,26.9,59.7,50.5,57.4,25,0,10,2,16,30,0,0,3,25,1,107,61,2.65,4.7,0.63,10
Rico Dowdle,40693,HB,DAL,1,22,6,3,50.9,57,0,112,0,1,6,96,122.2,4,6,9,0,4,78.7,67.1,77.8,,76.7,62.3,66.4,60.0,22,0,11,3,20,27,0,0,3,25,1,112,96,4.36,5.1,0.55,17
David Montgomery,45719,HB,DET,1,21,2,0,0.0,0,0,88,0,1,2,57,33.9,2,4,11,0,8,78.1,72.1,74.7,,22.3,91.2,66.6,60.0,13,0,36,3,10,23,0,0,3,24,0,88,57,2.71,4.2,3.6,13
Joe Mixon,11803,HB,HST,1,20,6,1,29.7,30,0,101,1,0,6,68,85.0,4,9,13,0,5,77.7,66.1,77.0,,70.1,51.8,68.7,60.0,30,0,18,4,22,22,0,0,5,24,1,101,68,3.4,5.1,0.82,15
Josh Jacobs,45953,HB,GB,1,19,8,0,0.0,0,0,43,0,7,8,53,181.9,1,3,12,0,8,77.5,86.4,79.6,,80.3,90.7,78.6,60.0,11,0,74,4,16,21,0,0,4,23,1,43,53,2.79,2.3,4.63,11
Derrick Henry,10679,HB,BLT,1,19,7,1,23.2,19,0,82,0,0,7,64,107.2,2,4,3,0,6,77.0,69.2,76.0,,68.8,84.4,64.4,59.4,19,0,29,3,15,21,0,0,3,22,0,82,64,3.37,4.3,1.93,12
Rhamondre Stevenson,98689,HB,NE,1,18,2,1,43.8,32,0,73,0,0,2,47,24.9,1,2,19,1,11,26.7,68.6,79.2,,82.6,61.8,67.9,,32,0,21,3,27,21,0,0,3,21,0,73,47,2.61,4.1,0.78,7
James Conner,11860,HB,ARZ,1,17,5,1,23.5,16,0,68,1,0,5,66,97.1,2,6,1,0,10,77.2,77.9,79.1,,84.6,58.3,80.3,60.0,16,0,13,3,21,19,0,0,4,20,0,68,66,3.88,4.0,0.62,7
Brian Robinson,57120,HB,WAS,1,16,1,2,54.4,56,0,103,0,0,1,36,13.2,3,4,32,0,7,76.0,62.9,76.5,,71.5,55.1,63.1,60.0,40,0,6,1,11,18,0,0,1,17,1,103,36,2.25,6.4,0.55,9
Kenneth Walker III,97199,HB,SEA,1,16,5,0,0.0,0,0,49,1,0,5,46,79.9,2,2,29,1,14,25.0,60.1,74.5,,80.9,39.7,64.7,60.0,11,0,-3,2,10,21,0,0,3,18,0,49,46,2.88,3.1,-0.3,2
Najee Harris,57121,HB,PIT,1,16,5,1,26.7,20,0,75,0,4,5,43,109.9,2,2,25,0,2,76.9,73.6,74.7,,24.2,89.5,69.4,,20,0,54,6,15,16,0,0,6,22,1,75,43,2.69,4.7,3.6,13
Kyren Williams,97118,HB,LA,1,15,4,1,16.3,17,0,104,0,0,4,66,110.0,5,8,26,0,4,75.7,74.5,74.5,,13.2,55.1,80.5,60.0,17,0,9,1,13,18,0,0,1,16,1,104,66,4.4,6.9,0.69,11
Jaleel McLaughlin,138346,HB,DEN,1,14,4,2,41.7,35,0,84,0,0,4,42,80.0,3,3,10,0,2,75.7,71.0,73.3,,26.9,59.5,70.9,60.0,18,0,0,1,5,17,0,0,2,15,0,84,42,3.0,6.0,0.0,12
James Cook,83666,HB,BUF,1,14,4,2,77.6,83,0,107,0,0,4,91,173.3,3,3,4,0,9,75.3,73.6,73.2,,,66.2,72.3,60.0,65,0,13,1,11,15,0,0,1,15,1,107,91,6.5,7.6,1.18,5
Travis Etienne Jr.,57185,HB,JAX,1,13,1,0,0.0,0,0,46,0,0,1,22,10.6,0,2,15,0,12,75.8,66.7,77.0,,81.2,56.2,68.0,60.0,9,0,12,3,17,15,0,0,3,16,0,46,22,1.69,3.5,0.71,1
Jordan Mason,62946,HB,SF,1,13,2,1,35.9,28,0,78,0,0,2,61,72.2,3,5,28,0,4,74.7,71.4,75.7,,,52.9,73.4,,28,0,0,0,11,13,0,0,0,13,0,78,61,4.69,6.0,0.0,8
Chris Rodriguez Jr.,83689,HB,WAS,1,13,3,2,44.7,42,0,94,0,0,3,61,108.3,2,5,32,0,5,74.7,90.2,73.7,,25.2,54.8,90.0,60.0,25,0,0,0,5,15,0,0,0,13,1,94,61,4.69,7.2,0.0,8
Chuba Hubbard,57373,HB,CAR,1,12,3,0,0.0,0,0,43,0,0,3,39,81.3,0,2,5,1,2,21.9,47.5,77.8,,49.3,49.6,49.2,,9,0,0,0,30,12,0,0,0,12,0,43,39,3.25,3.6,0.0,10
