player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
Derrick Henry,10679,HB,BLT,1,24,5,3,75.4,150,0,199,0,0,5,68,52.5,3,7,3,1,12,28.2,81.5,74.2,,79.8,76.2,76.9,60.0,87,0,10,3,7,27,0,0,3,27,1,199,68,2.83,8.3,1.43,12
Jordan Mason,62946,HB,SF,1,24,2,3,52.8,65,0,123,0,2,2,57,36.5,4,4,28,0,7,78.4,66.2,75.3,,2.7,74.1,67.2,59.4,25,0,37,2,16,28,0,0,3,26,1,123,57,2.38,5.1,2.31,17
Tony Pollard,27126,HB,TEN,1,22,5,1,46.6,41,0,88,0,0,5,106,100.4,2,3,31,0,15,78.2,84.2,75.6,,74.1,68.7,79.9,78.2,41,0,20,2,12,25,0,0,2,24,1,88,106,4.82,4.0,1.67,7
Aaron Jones,11937,HB,MIN,1,22,3,2,35.5,33,0,93,0,0,3,58,30.4,3,5,18,0,8,78.5,73.2,77.1,,63.1,70.0,72.7,55.7,17,0,46,4,20,29,0,0,5,26,0,93,58,2.64,4.2,2.3,14
Jonathan Taylor,57488,HB,IND,1,21,3,1,23.9,21,0,88,0,0,3,55,32.7,3,4,14,0,10,77.8,46.8,78.8,,10.4,67.7,49.0,57.9,21,0,20,3,16,25,0,0,3,24,1,88,55,2.62,4.2,1.25,11
Brian Robinson,57120,HB,WAS,1,21,2,2,34.7,35,0,101,0,2,2,76,60.3,2,6,32,0,10,77.8,78.0,79.6,,77.2,57.7,78.4,60.0,18,0,12,3,18,23,0,0,3,24,1,101,76,3.62,4.8,0.67,10
Kyren Williams,97118,HB,LA,1,19,3,0,0.0,0,0,94,0,0,3,54,37.1,2,6,26,0,11,77.5,70.1,77.9,,85.9,58.1,69.5,60.0,14,0,10,4,18,20,0,0,4,23,1,94,54,2.84,4.9,0.56,7
Alvin Kamara,11822,HB,NO,1,19,3,1,19.5,15,0,77,0,2,3,38,38.5,3,7,20,0,5,78.1,78.6,76.6,,39.8,70.6,80.3,60.0,15,0,42,7,27,25,0,0,9,26,1,77,38,2.0,4.1,1.56,13
Chuba Hubbard,57373,HB,CAR,1,18,0,2,52.9,55,0,104,0,0,0,42,0.0,2,6,5,0,3,77.2,69.5,78.0,,78.2,60.2,70.2,60.0,38,0,17,4,25,21,0,0,4,22,1,104,42,2.33,5.8,0.68,15
Zamir White,83665,HB,LV,1,17,2,1,33.3,17,0,51,0,0,2,33,22.8,1,1,23,1,8,24.3,55.4,75.1,,81.8,55.0,54.9,60.0,17,0,0,0,6,20,0,0,1,17,0,51,33,1.94,3.0,0.0,9
James Conner,11860,HB,ARZ,1,17,1,2,36.4,36,0,99,0,0,1,44,14.4,4,8,1,0,12,76.4,75.3,75.8,,23.4,60.0,78.7,,20,0,9,1,12,17,0,0,1,18,1,99,44,2.59,5.8,0.75,5
D'Andre Swift,57212,HB,CHI,1,16,4,1,38.7,36,0,93,0,2,4,30,48.9,1,2,6,0,7,77.1,70.8,76.4,,74.1,77.6,66.7,60.0,36,0,72,7,16,18,0,0,7,23,1,93,30,1.88,5.8,4.5,8
Javonte Williams,77803,HB,DEN,1,16,5,1,20.8,16,0,77,0,0,5,39,67.7,3,7,10,0,9,76.7,67.4,74.0,,82.8,63.1,65.6,59.9,16,0,3,2,11,18,0,0,3,18,0,77,39,2.44,4.8,0.27,7
Zack Moss,40341,HB,CIN,1,15,2,0,0.0,0,0,51,0,1,2,28,29.5,2,1,7,0,8,76.3,64.5,75.1,,65.3,71.0,61.4,,13,0,27,4,18,15,0,0,4,19,0,51,28,1.87,3.4,1.5,6
Chase Brown,77787,HB,CIN,1,15,2,1,25.0,20,0,80,0,0,2,66,51.8,2,4,7,0,6,76.9,72.6,74.1,,,60.2,73.2,,20,0,12,2,11,15,0,0,3,17,2,80,66,4.4,5.3,1.09,9
Tyjae Spears,97195,HB,TEN,1,15,2,0,0.0,0,0,39,0,0,2,47,36.9,0,3,31,0,7,75.9,59.5,75.6,,70.5,62.2,58.0,60.0,9,0,0,2,4,16,0,0,2,17,1,39,47,3.13,2.6,0.0,8
J.K. Dobbins,57366,HB,LAC,1,14,0,0,0.0,0,0,32,1,2,0,19,16.0,1,1,27,0,8,75.8,49.2,76.5,,71.0,55.6,47.5,60.0,12,0,30,3,14,17,0,0,4,17,0,32,19,1.36,2.3,2.14,6
Devin Singletary,40485,HB,NYG,1,14,3,0,0.0,0,0,24,0,1,3,16,30.5,0,3,21,0,5,75.3,60.6,77.1,,84.8,58.0,58.0,60.0,5,0,14,1,17,17,0,0,1,15,0,24,16,1.14,1.7,0.82,9
