"Player","Position","Team","Opponent","Completions","Attempts","Pass Yards","Pass TDs","Pass INTs","Carries","Rush Yards","Rush TDs","Receptions","Receiving Yards","Receiving TDs"
"Dalton Kincaid","TE","BUF","@IND",,"0.0",,,,"0.0","0.0","0.00","5.1","54.0","0.40"
"Quintin Morris","TE","BUF","@IND",,"0.0",,,,"0.0","0.0","0.00","0.1","1.2","0.01"
"Bryce Young","QB","CAR","NYG","18.9","30.4","187.3","0.99","0.74","2.9","14.7","0.10",,"0.0",
"Miles Sanders","RB","CAR","NYG",,"0.0",,,,"4.3","17.7","0.08","2.1","13.5","0.05"
"Chuba Hubbard","RB","CAR","NYG",,"0.0",,,,"19.1","79.8","0.47","2.4","15.7","0.06"
"Raheem Blackshear","RB","CAR","NYG",,"0.0",,,,"0.5","2.1","0.01",,"0.0",
"Xavier Legette","WR","CAR","NYG",,"0.0",,,,"1.0","5.2","0.03","3.8","43.0","0.25"
"David Moore","WR","CAR","NYG",,"0.0",,,,"0.0","0.0","0.00","2.6","31.0","0.18"
"Jalen Coker","WR","CAR","NYG",,"0.0",,,,"0.0","0.0","0.00","2.5","33.9","0.16"
"Deven Thompkins","WR","CAR","NYG",,"0.0",,,,"0.0","0.0","0.00","0.7","6.4","0.04"
"Feleipe Franks","TE","CAR","NYG",,"0.0",,,,"0.0","0.0","0.00","0.1","1.5","0.01"
"Jordan Matthews","WR","CAR","NYG",,"0.0",,,,"0.0","0.0","0.00","0.1","1.5","0.01"
"Ian Thomas","TE","CAR","NYG",,"0.0",,,,"0.0","0.0","0.00","0.9","7.8","0.06"
"Ja'Tavion Sanders","TE","CAR","NYG",,"0.0",,,,"0.0","0.0","0.00","3.5","33.1","0.16"
"Caleb Williams","QB","CHI","NE","19.5","31.0","213.0","1.35","0.64","5.2","24.9","0.19",,"0.0",
"Travis Homer","RB","CHI","NE",,"0.0",,,,"0.5","2.3","0.01",,"0.0",
"D'Andre Swift","RB","CHI","NE",,"0.0",,,,"18.4","77.2","0.59","2.6","18.6","0.07"
"Roschon Johnson","RB","CHI","NE",,"0.0",,,,"5.6","23.4","0.16","1.1","7.6","0.04"
"DeAndre Carter","WR","CHI","NE",,"0.0",,,,"0.0","0.0","0.00","0.0","0.6","0.00"
"DJ Moore","WR","CHI","NE",,"0.0",,,,"0.4","2.1","0.02","4.4","52.5","0.35"
"Keenan Allen","WR","CHI","NE",,"0.0",,,,"0.0","0.0","0.00","4.6","53.4","0.34"
"Tyler Scott","WR","CHI","NE",,"0.0",,,,"0.0","0.0","0.00","0.0","0.6","0.00"
"Rome Odunze","WR","CHI","NE",,"0.0",,,,"0.4","2.1","0.02","3.2","45.3","0.26"
"Cole Kmet","TE","CHI","NE",,"0.0",,,,"0.0","0.0","0.00","2.5","26.0","0.20"
"Marcedes Lewis","TE","CHI","NE",,"0.0",,,,"0.0","0.0","0.00","0.1","0.5","0.01"
"Gerald Everett","TE","CHI","NE",,"0.0",,,,"0.0","0.0","0.00","0.9","7.9","0.08"
"Cooper Rush","QB","DAL","PHI","22.0","35.3","230.4","1.16","0.92","2.0","5.6","0.07",,"0.0",
"Dalvin Cook","RB","DAL","PHI",,"0.0",,,,"2.7","11.2","0.06","0.3","1.9","0.01"
"Hunter Luepke","RB","DAL","PHI",,"0.0",,,,"1.1","4.7","0.03","0.9","6.8","0.03"
"Ezekiel Elliott","RB","DAL","PHI",,"0.0",,,,"2.7","10.9","0.07","0.8","5.5","0.02"
"Rico Dowdle","RB","DAL","PHI",,"0.0",,,,"13.4","56.3","0.35","2.7","19.5","0.09"
"Jalen Tolbert","WR","DAL","PHI",,"0.0",,,,"0.0","0.0","0.00","2.8","37.0","0.18"
"Ryan Flournoy","WR","DAL","PHI",,"0.0",,,,"0.0","0.0","0.00","0.2","2.6","0.01"
"CeeDee Lamb","WR","DAL","PHI",,"0.0",,,,"1.3","7.0","0.06","6.1","74.7","0.39"
"KaVontae Turpin","WR","DAL","PHI",,"0.0",,,,"0.9","4.7","0.04","1.7","20.4","0.11"
"Jalen Brooks","WR","DAL","PHI",,"0.0",,,,"0.0","0.0","0.00","1.0","12.8","0.06"
"Brevyn Spann-Ford","TE","DAL","PHI",,"0.0",,,,"0.0","0.0","0.00","0.7","6.6","0.05"
"Jake Ferguson","TE","DAL","PHI",,"0.0",,,,"0.0","0.0","0.00","4.7","41.5","0.20"
"Luke Schoonmaker","TE","DAL","PHI",,"0.0",,,,"0.0","0.0","0.00","0.1","1.1","0.01"
"Bo Nix","QB","DEN","@KC","19.9","32.1","201.9","1.02","0.81","6.0","33.5","0.23",,"0.0",
"Michael Burton","RB","DEN","@KC",,"0.0",,,,"0.4","1.7","0.01","0.4","2.5","0.01"
"Audric Estimé","RB","DEN","@KC",,"0.0",,,,"3.4","14.0","0.07","0.1","0.8","0.00"
"Jaleel McLaughlin","RB","DEN","@KC",,"0.0",,,,"4.4","18.1","0.09","1.4","8.5","0.03"
"Javonte Williams","RB","DEN","@KC",,"0.0",,,,"11.4","45.4","0.28","3.2","20.5","0.08"
"Courtland Sutton","WR","DEN","@KC",,"0.0",,,,"0.0","0.0","0.00","4.1","53.9","0.29"
"Troy Franklin","WR","DEN","@KC",,"0.0",,,,"0.2","1.1","0.01","1.9","22.7","0.11"
"Devaughn Vele","WR","DEN","@KC",,"0.0",,,,"0.0","0.0","0.00","2.2","23.0","0.11"
"Marvin Mims Jr.","WR","DEN","@KC",,"0.0",,,,"0.1","0.6","0.01","1.2","15.6","0.08"
"Lil'Jordan Humphrey","WR","DEN","@KC",,"0.0",,,,"0.0","0.0","0.00","2.1","22.7","0.12"
"Lucas Krull","TE","DEN","@KC",,"0.0",,,,"0.0","0.0","0.00","1.6","15.1","0.09"
"Nate Adkins","TE","DEN","@KC",,"0.0",,,,"0.0","0.0","0.00","0.5","4.1","0.03"
"Adam Trautman","TE","DEN","@KC",,"0.0",,,,"0.0","0.0","0.00","1.2","12.5","0.08"
"Jared Goff","QB","DET","@HOU","21.5","31.0","239.2","1.58","0.63","1.8","2.9","0.05",,"0.0",
"Jahmyr Gibbs","RB","DET","@HOU",,"0.0",,,,"13.6","66.0","0.61","2.9","22.6","0.12"
"David Montgomery","RB","DET","@HOU",,"0.0",,,,"14.0","64.9","0.65","1.8","13.9","0.06"
"Craig Reynolds","RB","DET","@HOU",,"0.0",,,,"0.4","2.0","0.02","0.1","0.4","0.00"
"Kalif Raymond","WR","DET","@HOU",,"0.0",,,,"0.3","1.6","0.02","1.7","21.2","0.12"
"Jameson Williams","WR","DET","@HOU",,"0.0",,,,"0.6","3.4","0.05","2.8","41.2","0.25"
"Allen Robinson","WR","DET","@HOU",,"0.0",,,,"0.0","0.0","0.00","0.2","2.3","0.02"
"Tim Patrick","WR","DET","@HOU",,"0.0",,,,"0.0","0.0","0.00","1.7","23.4","0.14"
"Amon-Ra St. Brown","WR","DET","@HOU",,"0.0",,,,"0.3","1.7","0.03","6.2","70.9","0.51"
"Sam LaPorta","TE","DET","@HOU",,"0.0",,,,"0.0","0.0","0.00","3.3","35.5","0.28"
"Brock Wright","TE","DET","@HOU",,"0.0",,,,"0.0","0.0","0.00","0.8","7.3","0.08"
"Shane Zylstra","TE","DET","@HOU",,"0.0",,,,"0.0","0.0","0.00","0.1","0.5","0.01"
"C.J. Stroud","QB","HOU","DET","21.8","34.5","246.0","1.63","0.74","3.2","17.3","0.15",,"0.0",
"Joe Mixon","RB","HOU","DET",,"0.0",,,,"18.6","77.3","0.64","2.9","21.9","0.11"
"J.J. Taylor","RB","HOU","DET",,"0.0",,,,"1.6","6.4","0.04","0.1","0.9","0.00"
"Dare Ogunbowale","RB","HOU","DET",,"0.0",,,,"1.1","4.6","0.03","1.3","10.1","0.06"
"Steven Sims","WR","HOU","DET",,"0.0",,,,"0.1","0.6","0.01","0.2","2.4","0.02"
"John Metchie III","WR","HOU","DET",,"0.0",,,,"0.1","0.6","0.01","2.2","26.0","0.17"
"Robert Woods","WR","HOU","DET",,"0.0",,,,"0.0","0.0","0.00","2.1","25.0","0.16"
"Tank Dell","WR","HOU","DET",,"0.0",,,,"0.7","3.5","0.03","5.2","70.9","0.44"
"Xavier Hutchinson","WR","HOU","DET",,"0.0",,,,"0.0","0.0","0.00","2.2","28.3","0.20"
"Dalton Schultz","TE","HOU","DET",,"0.0",,,,"0.0","0.0","0.00","4.1","44.3","0.34"
"Cade Stover","TE","HOU","DET",,"0.0",,,,"0.0","0.0","0.00","1.4","15.0","0.12"
"Teagan Quitoriano","TE","HOU","DET",,"0.0",,,,"0.0","0.0","0.00","0.1","1.2","0.01"
"Joe Flacco","QB","IND","BUF","22.1","35.6","249.5","1.42","0.88","1.6","4.7","0.06",,"0.0",
"Jonathan Taylor","RB","IND","BUF",,"0.0",,,,"18.1","78.3","0.64","3.3","24.1","0.11"
"Trey Sermon","RB","IND","BUF",,"0.0",,,,"3.2","13.4","0.08","1.2","8.8","0.04"
"Tyler Goodson","RB","IND","BUF",,"0.0",,,,"0.3","1.5","0.01","0.2","1.1","0.00"
"Ashton Dulin","WR","IND","BUF",,"0.0",,,,"0.6","3.1","0.03","1.3","18.5","0.10"
"Anthony Gould","WR","IND","BUF",,"0.0",,,,"0.0","0.0","0.00","0.2","2.6","0.01"
"Laquon Treadwell","WR","IND","BUF",,"0.0",,,,"0.0","0.0","0.00","0.1","1.3","0.01"
"Alec Pierce","WR","IND","BUF",,"0.0",,,,"0.0","0.0","0.00","2.8","45.5","0.23"
"Adonai Mitchell","WR","IND","BUF",,"0.0",,,,"0.2","1.2","0.01","3.1","41.3","0.23"
"Josh Downs","WR","IND","BUF",,"0.0",,,,"0.2","1.1","0.02","6.5","69.5","0.40"
"Kylen Granson","TE","IND","BUF",,"0.0",,,,"0.0","0.0","0.00","1.0","10.3","0.07"
"Mo Alie-Cox","TE","IND","BUF",,"0.0",,,,"0.0","0.0","0.00","1.3","14.9","0.12"
"Will Mallory","TE","IND","BUF",,"0.0",,,,"0.0","0.0","0.00","0.4","3.8","0.03"
"Andrew Ogletree","TE","IND","BUF",,"0.0",,,,"0.0","0.0","0.00","0.7","7.8","0.07"
"Mac Jones","QB","JAX","MIN","21.6","33.8","219.5","1.12","0.82","2.6","9.2","0.09",,"0.0",
"D'Ernest Johnson","RB","JAX","MIN",,"0.0",,,,"2.0","8.1","0.04","0.8","5.6","0.02"
"Tank Bigsby","RB","JAX","MIN",,"0.0",,,,"11.2","45.5","0.31","0.9","6.3","0.02"
"Travis Etienne","RB","JAX","MIN",,"0.0",,,,"8.0","31.9","0.21","2.5","17.1","0.07"
"Brian Thomas Jr.","WR","JAX","MIN",,"0.0",,,,"0.4","2.3","0.03","3.9","52.5","0.24"
"Gabe Davis","WR","JAX","MIN",,"0.0",,,,"0.0","0.0","0.00","2.4","31.7","0.18"
"Parker Washington","WR","JAX","MIN",,"0.0",,,,"0.0","0.0","0.00","2.6","29.6","0.15"
"Tim Jones","WR","JAX","MIN",,"0.0",,,,"0.0","0.0","0.00","0.4","4.8","0.02"
"Devin Duvernay","WR","JAX","MIN",,"0.0",,,,"0.7","3.5","0.04","0.7","6.8","0.04"
"Josiah Deguara","TE","JAX","MIN",,"0.0",,,,"0.0","0.0","0.00","0.1","0.5","0.00"
"Luke Farrell","TE","JAX","MIN",,"0.0",,,,"0.0","0.0","0.00","0.7","6.3","0.04"
"Evan Engram","TE","JAX","MIN",,"0.0",,,,"0.0","0.0","0.00","5.7","50.0","0.28"
"Brenton Strange","TE","JAX","MIN",,"0.0",,,,"0.0","0.0","0.00","0.9","8.4","0.05"
"Patrick Mahomes","QB","KC","DEN","22.2","33.2","239.4","1.66","0.63","4.2","22.0","0.16",,"0.0",
"Carson Steele","RB","KC","DEN",,"0.0",,,,"3.1","13.3","0.08","0.3","1.9","0.01"
"Samaje Perine","RB","KC","DEN",,"0.0",,,,"1.0","4.3","0.03","1.6","12.1","0.07"
"Kareem Hunt","RB","KC","DEN",,"0.0",,,,"19.6","82.2","0.65","1.4","10.1","0.06"
"Xavier Worthy","WR","KC","DEN",,"0.0",,,,"1.0","5.1","0.06","2.8","36.3","0.25"
"Justin Watson","WR","KC","DEN",,"0.0",,,,"0.0","0.0","0.00","1.5","22.4","0.14"
"DeAndre Hopkins","WR","KC","DEN",,"0.0",,,,"0.0","0.0","0.00","4.8","59.8","0.41"
"Mecole Hardman","WR","KC","DEN",,"0.0",,,,"0.3","1.4","0.02","1.0","10.2","0.07"
"Justyn Ross","WR","KC","DEN",,"0.0",,,,"0.0","0.0","0.00","0.1","0.6","0.00"
"Travis Kelce","TE","KC","DEN",,"0.0",,,,"0.0","0.0","0.00","6.4","61.3","0.47"
"Noah Gray","TE","KC","DEN",,"0.0",,,,"0.0","0.0","0.00","2.0","22.4","0.15"
"Peyton Hendershot","TE","KC","DEN",,"0.0",,,,"0.0","0.0","0.00","0.2","2.2","0.02"
"Justin Herbert","QB","LAC","TEN","21.4","32.6","237.6","1.57","0.60","3.1","11.8","0.12",,"0.0",
"Hassan Haskins","RB","LAC","TEN",,"0.0",,,,"0.1","0.5","0.00",,"0.0",
"Scott Matlock","RB","LAC","TEN",,"0.0",,,,"0.0","0.0","0.00","0.1","0.9","0.00"
"Gus Edwards","RB","LAC","TEN",,"0.0",,,,"4.2","17.1","0.12","0.4","2.8","0.01"
"J.K. Dobbins","RB","LAC","TEN",,"0.0",,,,"16.8","70.7","0.56","2.7","19.0","0.09"
"Kimani Vidal","RB","LAC","TEN",,"0.0",,,,"3.0","12.2","0.08","0.5","3.6","0.02"
"Josh Palmer","WR","LAC","TEN",,"0.0",,,,"0.0","0.0","0.00","2.7","36.7","0.22"
"Ladd McConkey","WR","LAC","TEN",,"0.0",,,,"0.0","0.0","0.00","5.1","62.5","0.41"
"DJ Chark","WR","LAC","TEN",,"0.0",,,,"0.0","0.0","0.00","0.6","8.1","0.06"
"Quentin Johnston","WR","LAC","TEN",,"0.0",,,,"0.5","2.5","0.03","3.7","48.1","0.32"
"Derius Davis","WR","LAC","TEN",,"0.0",,,,"0.3","1.3","0.01","0.1","1.1","0.01"
"Jalen Reagor","WR","LAC","TEN",,"0.0",,,,"0.3","1.3","0.01","0.6","7.6","0.06"
"Tucker Fisk","TE","LAC","TEN",,,,,,"0.0","0.0","0.00","0.5","4.6","0.05"
"Hayden Hurst","TE","LAC","TEN",,"0.0",,,,"0.0","0.0","0.00","1.2","11.2","0.12"
"Will Dissly","TE","LAC","TEN",,"0.0",,,,"0.0","0.0","0.00","3.3","31.4","0.20"
"Sam Darnold","QB","MIN","@JAX","21.6","32.4","254.2","1.73","0.72","4.0","15.4","0.15",,"0.0",
"Ty Chandler","RB","MIN","@JAX",,"0.0",,,,"0.7","3.0","0.02","0.1","1.1","0.01"
"Aaron Jones","RB","MIN","@JAX",,"0.0",,,,"17.5","75.3","0.65","3.7","28.0","0.17"
"C.J. Ham","RB","MIN","@JAX",,"0.0",,,,"0.2","1.0","0.01","0.1","1.1","0.01"
"Cam Akers","RB","MIN","@JAX",,"0.0",,,,"4.3","18.2","0.13","0.8","6.3","0.03"
"Justin Jefferson","WR","MIN","@JAX",,"0.0",,,,"0.1","0.6","0.01","6.4","94.3","0.59"
"Jordan Addison","WR","MIN","@JAX",,"0.0",,,,"0.2","1.3","0.02","3.3","45.1","0.30"
"Jalen Nailor","WR","MIN","@JAX",,"0.0",,,,"0.2","1.2","0.02","1.8","23.6","0.16"
"Trent Sherfield","WR","MIN","@JAX",,"0.0",,,,"0.0","0.0","0.00","0.1","1.3","0.01"
"Brandon Powell","WR","MIN","@JAX",,"0.0",,,,"0.0","0.0","0.00","0.1","1.2","0.01"
"Josh Oliver","TE","MIN","@JAX",,"0.0",,,,"0.0","0.0","0.00","1.3","13.0","0.11"
"T.J. Hockenson","TE","MIN","@JAX",,"0.0",,,,"0.0","0.0","0.00","3.6","37.3","0.31"
"Johnny Mundt","TE","MIN","@JAX",,"0.0",,,,"0.0","0.0","0.00","0.2","2.2","0.02"
"Drake Maye","QB","NE","@CHI","18.8","30.3","194.6","0.96","0.79","4.7","28.7","0.15",,"0.0",
"Antonio Gibson","RB","NE","@CHI",,"0.0",,,,"3.6","14.3","0.06","1.0","7.0","0.03"
"JaMycal Hasty","RB","NE","@CHI",,"0.0",,,,"2.5","9.9","0.04","0.7","5.1","0.02"
"Rhamondre Stevenson","RB","NE","@CHI",,"0.0",,,,"16.0","62.8","0.35","3.0","19.7","0.07"
"Ja'Lynn Polk","WR","NE","@CHI",,"0.0",,,,"0.2","1.1","0.01","0.5","6.5","0.04"
"Kendrick Bourne","WR","NE","@CHI",,"0.0",,,,"0.0","0.0","0.00","2.2","26.0","0.12"
"Demario Douglas","WR","NE","@CHI",,"0.0",,,,"0.2","1.2","0.01","3.5","37.8","0.15"
"Kayshon Boutte","WR","NE","@CHI",,"0.0",,,,"0.0","0.0","0.00","2.1","29.4","0.14"
"Javon Baker","WR","NE","@CHI",,"0.0",,,,"0.0","0.0","0.00","0.2","2.1","0.01"
"Austin Hooper","TE","NE","@CHI",,"0.0",,,,"0.0","0.0","0.00","1.7","17.1","0.12"
"Jaheim Bell","TE","NE","@CHI",,"0.0",,,,"0.0","0.0","0.00","0.1","0.5","0.00"
"Hunter Henry","TE","NE","@CHI",,"0.0",,,,"0.0","0.0","0.00","3.9","43.6","0.26"
"Derek Carr","QB","NO","ATL","20.2","31.8","216.5","1.31","0.72","1.7","3.7","0.05",,"0.0",
"Taysom Hill","TE","NO","ATL",,"0.0",,,,"5.3","26.4","0.23","2.5","26.3","0.22"
"Alvin Kamara","RB","NO","ATL",,"0.0",,,,"18.0","75.8","0.57","5.5","41.8","0.19"
"Jordan Mims","RB","NO","ATL",,"0.0",,,,"4.0","16.7","0.11","0.7","5.6","0.02"
"Adam Prentice","RB","NO","ATL",,"0.0",,,,"0.0","0.0","0.00","0.2","1.8","0.01"
"Marquez Valdes-Scantling","WR","NO","ATL",,"0.0",,,,"0.0","0.0","0.00","1.9","28.6","0.17"
"Dante Pettis","WR","NO","ATL",,"0.0",,,,"0.0","0.0","0.00","0.6","7.3","0.05"
"Kevin Austin Jr.","WR","NO","ATL",,"0.0",,,,"0.0","0.0","0.00","0.2","2.5","0.01"
"Jermaine Jackson","WR","NO","ATL",,"0.0",,,,"0.3","1.5","0.02","1.1","14.6","0.08"
"Mason Tipton","WR","NO","ATL",,,,,,"0.0","0.0","0.00","2.7","34.5","0.18"
"Juwan Johnson","TE","NO","ATL",,"0.0",,,,"0.0","0.0","0.00","2.9","32.6","0.23"
"Foster Moreau","TE","NO","ATL",,"0.0",,,,"0.0","0.0","0.00","1.7","19.6","0.14"
"Dallin Holker","TE","NO","ATL",,,,,,"0.0","0.0","0.00","0.1","1.2","0.01"
"Daniel Jones","QB","NYG","@CAR","19.8","30.0","203.3","1.34","0.56","7.4","31.5","0.34",,"0.0",
"Devin Singletary","RB","NYG","@CAR",,"0.0",,,,"5.6","23.9","0.17","1.1","7.3","0.03"
"Eric Gray","RB","NYG","@CAR",,"0.0",,,,"0.8","3.5","0.03","0.1","0.8","0.00"
"Tyrone Tracy Jr.","RB","NYG","@CAR",,"0.0",,,,"17.2","75.3","0.58","2.3","16.0","0.08"
"Ihmir Smith-Marsette","WR","NYG","@CAR",,"0.0",,,,"0.0","0.0","0.00","0.1","1.1","0.01"
"Malik Nabers","WR","NYG","@CAR",,"0.0",,,,"0.6","2.8","0.03","6.6","78.9","0.55"
"Wan'Dale Robinson","WR","NYG","@CAR",,"0.0",,,,"0.3","1.6","0.02","5.2","44.9","0.30"
"Isaiah Hodgins","WR","NYG","@CAR",,"0.0",,,,"0.0","0.0","0.00","0.3","3.6","0.03"
"Jalin Hyatt","WR","NYG","@CAR",,"0.0",,,,"0.0","0.0","0.00","1.3","20.7","0.12"
"Daniel Bellinger","TE","NYG","@CAR",,"0.0",,,,"0.0","0.0","0.00","0.1","1.2","0.01"
"Chris Manhertz","TE","NYG","@CAR",,"0.0",,,,"0.0","0.0","0.00","0.1","1.1","0.01"
"Theo Johnson","TE","NYG","@CAR",,"0.0",,,,"0.0","0.0","0.00","2.5","27.8","0.20"
"Aaron Rodgers","QB","NYJ","@ARI","23.4","35.6","255.0","1.67","0.64","1.9","6.6","0.08",,"0.0",
"Breece Hall","RB","NYJ","@ARI",,"0.0",,,,"16.9","73.9","0.61","4.4","34.4","0.22"
"Braelon Allen","RB","NYJ","@ARI",,"0.0",,,,"5.9","25.3","0.17","0.9","7.2","0.04"
"Isaiah Davis","RB","NYJ","@ARI",,"0.0",,,,"0.2","1.0","0.01",,"0.0",
"Davante Adams","WR","NYJ","@ARI",,"0.0",,,,"0.0","0.0","0.00","6.0","75.9","0.53"
"Malachi Corley","WR","NYJ","@ARI",,,,,,"0.2","1.3","0.02","0.3","4.3","0.02"
"Garrett Wilson","WR","NYJ","@ARI",,"0.0",,,,"0.2","1.2","0.02","6.2","75.5","0.48"
"Irvin Charles","WR","NYJ","@ARI",,"0.0",,,,"0.0","0.0","0.00","0.2","2.8","0.02"
"Xavier Gipson","WR","NYJ","@ARI",,"0.0",,,,"0.0","0.0","0.00","1.4","16.2","0.10"
"Kenny Yeboah","TE","NYJ","@ARI",,,,,,"0.0","0.0","0.00","0.1","1.4","0.01"
"Jeremy Ruckert","TE","NYJ","@ARI",,"0.0",,,,"0.0","0.0","0.00","1.1","10.1","0.07"
"Tyler Conklin","TE","NYJ","@ARI",,"0.0",,,,"0.0","0.0","0.00","2.8","27.2","0.18"
"Jalen Hurts","QB","PHI","@DAL","18.1","27.3","215.2","1.08","0.53","10.1","42.2","0.74",,"0.0",
"Saquon Barkley","RB","PHI","@DAL",,"0.0",,,,"20.9","106.6","0.79","2.3","16.7","0.08"
"Will Shipley","RB","PHI","@DAL",,"0.0",,,,"0.6","2.5","0.02",,"0.0",
"Kenneth Gainwell","RB","PHI","@DAL",,"0.0",,,,"3.2","14.5","0.08","0.9","6.0","0.02"
"Ainias Smith","WR","PHI","@DAL",,"0.0",,,,"0.1","0.8","0.01","0.2","2.1","0.01"
"Devonta Smith","WR","PHI","@DAL",,"0.0",,,,"0.0","0.0","0.00","4.3","56.2","0.28"
"Johnny Wilson","WR","PHI","@DAL",,"0.0",,,,"0.0","0.0","0.00","0.3","3.2","0.02"
"Jahan Dotson","WR","PHI","@DAL",,"0.0",,,,"0.1","0.8","0.01","1.0","12.5","0.08"
"A.J. Brown","WR","PHI","@DAL",,"0.0",,,,"0.0","0.0","0.00","5.2","75.2","0.38"
"Dallas Goedert","TE","PHI","@DAL",,"0.0",,,,"0.0","0.0","0.00","3.3","36.5","0.18"
"Grant Calcaterra","TE","PHI","@DAL",,"0.0",,,,"0.0","0.0","0.00","0.6","6.1","0.03"
"Jack Stoll","TE","PHI","@DAL",,"0.0",,,,"0.0","0.0","0.00","0.1","0.9","0.01"
"Russell Wilson","QB","PIT","@WAS","19.1","29.9","214.9","1.24","0.63","4.7","20.5","0.23",,"0.0",
"Najee Harris","RB","PIT","@WAS",,"0.0",,,,"15.8","69.7","0.50","1.9","13.6","0.06"
"Jaylen Warren","RB","PIT","@WAS",,"0.0",,,,"7.4","33.3","0.19","2.2","15.9","0.06"
"Cordarrelle Patterson","RB","PIT","@WAS",,"0.0",,,,"1.8","9.6","0.06","0.9","7.3","0.05"
"Scott Miller","WR","PIT","@WAS",,"0.0",,,,"0.0","0.0","0.00","0.1","1.2","0.01"
"Van Jefferson","WR","PIT","@WAS",,"0.0",,,,"0.0","0.0","0.00","1.4","19.0","0.10"
"Mike Williams","WR","PIT","@WAS",,"0.0",,,,"0.0","0.0","0.00","1.1","15.7","0.08"
"Ben Skowronek","WR","PIT","@WAS",,"0.0",,,,"0.0","0.0","0.00","0.0","0.5","0.00"
"George Pickens","WR","PIT","@WAS",,"0.0",,,,"0.1","0.7","0.01","4.7","67.2","0.36"
"Calvin Austin III","WR","PIT","@WAS",,"0.0",,,,"0.0","0.0","0.00","1.9","25.4","0.13"
