"Player","Position","Team","Opponent","Completions","Attempts","Pass Yards","Pass TDs","Pass INTs","Carries","Rush Yards","Rush TDs","Receptions","Receiving Yards","Receiving TDs"
"Drew Sample","TE","CIN","@TEN",,"0.0",,,,"0.0","0.0","0.00","1.4","11.6","0.11"
"Cam Grandy","TE","CIN","@TEN",,"0.0",,,,"0.0","0.0","0.00","0.1","0.7","0.01"
"Tanner Hudson","TE","CIN","@TEN",,"0.0",,,,"0.0","0.0","0.00","1.4","14.0","0.10"
"Jameis Winston","QB","CLE","KC","21.8","36.3","245.5","1.27","1.14","3.3","13.2","0.11",,"0.0",
"Nick Chubb","RB","CLE","KC",,"0.0",,,,"10.1","41.7","0.28","0.9","6.6","0.03"
"Pierre Strong","RB","CLE","KC",,"0.0",,,,"0.4","1.7","0.01","0.6","4.2","0.02"
"Jerome Ford","RB","CLE","KC",,"0.0",,,,"9.5","38.9","0.21","2.5","17.4","0.09"
"Elijah Moore","WR","CLE","KC",,"0.0",,,,"0.2","1.0","0.01","4.9","56.2","0.28"
"James Proche","WR","CLE","KC",,"0.0",,,,"0.2","1.1","0.01","0.1","1.3","0.01"
"Mike Woods","WR","CLE","KC",,"0.0",,,,"0.0","0.0","0.00","2.2","29.7","0.15"
"Jamari Thrash","WR","CLE","KC",,"0.0",,,,"0.1","0.5","0.01","0.3","3.8","0.02"
"Jerry Jeudy","WR","CLE","KC",,"0.0",,,,"0.1","0.5","0.01","5.3","74.3","0.34"
"Cameron Latu","TE","CLE","KC",,"0.0",,,,"0.0","0.0","0.00","0.2","1.9","0.01"
"Blake Whiteheart","TE","CLE","KC",,"0.0",,,,"0.0","0.0","0.00","1.6","16.8","0.12"
"Jordan Akins","TE","CLE","KC",,"0.0",,,,"0.0","0.0","0.00","3.2","33.3","0.19"
"Cooper Rush","QB","DAL","@CAR","21.6","34.3","221.4","1.26","0.79","2.3","4.2","0.07",,"0.0",
"Trey Lance","QB","DAL","@CAR",,"0.0",,,,"0.3","0.4","0.01",,"0.0",
"Hunter Luepke","RB","DAL","@CAR",,"0.0",,,,"1.0","4.3","0.03","0.8","5.4","0.02"
"Ezekiel Elliott","RB","DAL","@CAR",,"0.0",,,,"2.6","10.6","0.07","0.5","3.4","0.02"
"Rico Dowdle","RB","DAL","@CAR",,"0.0",,,,"19.3","82.6","0.56","2.4","16.8","0.08"
"Brandin Cooks","WR","DAL","@CAR",,"0.0",,,,"0.3","1.3","0.01","2.5","31.5","0.19"
"Jalen Tolbert","WR","DAL","@CAR",,"0.0",,,,"0.0","0.0","0.00","2.1","26.8","0.15"
"Jonathan Mingo","WR","DAL","@CAR",,"0.0",,,,"0.0","0.0","0.00","0.7","7.5","0.04"
"Ryan Flournoy","WR","DAL","@CAR",,"0.0",,,,"0.0","0.0","0.00","0.0","0.6","0.00"
"CeeDee Lamb","WR","DAL","@CAR",,"0.0",,,,"1.3","6.5","0.05","5.8","60.1","0.35"
"KaVontae Turpin","WR","DAL","@CAR",,"0.0",,,,"0.8","4.0","0.03","1.4","15.9","0.08"
"Jalen Brooks","WR","DAL","@CAR",,"0.0",,,,"0.0","0.0","0.00","0.0","0.6","0.00"
"Brevyn Spann-Ford","TE","DAL","@CAR",,"0.0",,,,"0.0","0.0","0.00","0.1","1.2","0.01"
"Jake Ferguson","TE","DAL","@CAR",,"0.0",,,,"0.0","0.0","0.00","4.2","40.5","0.24"
"Luke Schoonmaker","TE","DAL","@CAR",,"0.0",,,,"0.0","0.0","0.00","1.1","11.2","0.07"
"Bo Nix","QB","DEN","IND","21.6","33.6","241.6","1.57","0.70","4.3","19.6","0.21",,"0.0",
"Michael Burton","RB","DEN","IND",,"0.0",,,,"1.0","4.2","0.04","0.3","1.9","0.01"
"Audric Estimé","RB","DEN","IND",,"0.0",,,,"4.5","19.4","0.14","0.3","1.9","0.01"
"Jaleel McLaughlin","RB","DEN","IND",,"0.0",,,,"8.7","38.0","0.27","1.0","6.8","0.04"
"Javonte Williams","RB","DEN","IND",,"0.0",,,,"7.5","31.4","0.24","2.8","19.1","0.09"
"Courtland Sutton","WR","DEN","IND",,"0.0",,,,"0.0","0.0","0.00","5.4","73.5","0.49"
"Troy Franklin","WR","DEN","IND",,"0.0",,,,"0.2","1.3","0.02","2.1","26.7","0.17"
"Devaughn Vele","WR","DEN","IND",,"0.0",,,,"0.0","0.0","0.00","3.3","38.0","0.22"
"Marvin Mims Jr.","WR","DEN","IND",,"0.0",,,,"2.0","10.1","0.11","2.2","27.9","0.17"
"Lil'Jordan Humphrey","WR","DEN","IND",,"0.0",,,,"0.0","0.0","0.00","1.5","16.5","0.11"
"Lucas Krull","TE","DEN","IND",,"0.0",,,,"0.0","0.0","0.00","1.3","13.7","0.11"
"Nate Adkins","TE","DEN","IND",,"0.0",,,,"0.0","0.0","0.00","0.4","3.6","0.04"
"Adam Trautman","TE","DEN","IND",,"0.0",,,,"0.0","0.0","0.00","1.1","12.0","0.10"
"Jared Goff","QB","DET","BUF","23.9","34.0","267.6","1.83","0.69","2.1","4.7","0.07",,"0.0",
"Jahmyr Gibbs","RB","DET","BUF",,"0.0",,,,"12.8","69.0","0.60","3.0","23.6","0.12"
"David Montgomery","RB","DET","BUF",,"0.0",,,,"12.8","60.2","0.63","2.7","21.1","0.10"
"Craig Reynolds","RB","DET","BUF",,"0.0",,,,"0.3","1.3","0.01","0.1","0.6","0.00"
"Jameson Williams","WR","DET","BUF",,"0.0",,,,"0.8","4.6","0.07","3.8","57.8","0.34"
"Allen Robinson","WR","DET","BUF",,"0.0",,,,"0.0","0.0","0.00","0.1","1.2","0.01"
"Tim Patrick","WR","DET","BUF",,"0.0",,,,"0.0","0.0","0.00","2.6","34.8","0.23"
"Amon-Ra St. Brown","WR","DET","BUF",,"0.0",,,,"0.3","1.5","0.02","6.4","76.2","0.52"
"Sam LaPorta","TE","DET","BUF",,"0.0",,,,"0.0","0.0","0.00","4.3","44.1","0.41"
"Brock Wright","TE","DET","BUF",,"0.0",,,,"0.0","0.0","0.00","0.8","6.9","0.08"
"Shane Zylstra","TE","DET","BUF",,"0.0",,,,"0.0","0.0","0.00","0.1","1.2","0.01"
"Jordan Love","QB","GB","@SEA","20.6","31.9","247.5","1.55","0.73","2.5","7.9","0.08",,"0.0",
"Chris Brooks","RB","GB","@SEA",,"0.0",,,,"2.5","11.5","0.08","1.4","10.2","0.05"
"Josh Jacobs","RB","GB","@SEA",,"0.0",,,,"19.7","89.5","0.78","2.4","18.1","0.09"
"Emanuel Wilson","RB","GB","@SEA",,"0.0",,,,"2.5","11.5","0.08","0.1","0.9","0.00"
"Christian Watson","WR","GB","@SEA",,"0.0",,,,"0.3","1.4","0.02","3.2","49.6","0.32"
"Jayden Reed","WR","GB","@SEA",,"0.0",,,,"1.1","8.4","0.08","3.7","46.1","0.28"
"Dontayvion Wicks","WR","GB","@SEA",,"0.0",,,,"0.0","0.0","0.00","1.8","24.5","0.16"
"Bo Melton","WR","GB","@SEA",,"0.0",,,,"0.3","1.5","0.01","0.5","6.5","0.04"
"Romeo Doubs","WR","GB","@SEA",,"0.0",,,,"0.0","0.0","0.00","3.4","45.2","0.30"
"Malik Heath","WR","GB","@SEA",,"0.0",,,,"0.0","0.0","0.00","0.2","2.3","0.02"
"John FitzPatrick","TE","GB","@SEA",,"0.0",,,,"0.0","0.0","0.00","0.1","0.6","0.01"
"Ben Sims","TE","GB","@SEA",,"0.0",,,,"0.0","0.0","0.00","0.3","3.5","0.03"
"Tucker Kraft","TE","GB","@SEA",,"0.0",,,,"0.0","0.0","0.00","3.6","40.0","0.26"
"C.J. Stroud","QB","HOU","MIA","22.5","35.0","260.3","1.75","0.71","3.0","14.7","0.12",,"0.0",
"Dameon Pierce","RB","HOU","MIA",,"0.0",,,,"0.8","3.3","0.02","0.3","1.9","0.01"
"Joe Mixon","RB","HOU","MIA",,"0.0",,,,"20.7","85.5","0.72","3.4","24.8","0.13"
"Dare Ogunbowale","RB","HOU","MIA",,"0.0",,,,"0.8","3.3","0.02","0.5","3.9","0.02"
"John Metchie III","WR","HOU","MIA",,"0.0",,,,"0.0","0.0","0.00","2.0","23.5","0.15"
"Nico Collins","WR","HOU","MIA",,"0.0",,,,"0.0","0.0","0.00","6.2","85.0","0.53"
"Robert Woods","WR","HOU","MIA",,"0.0",,,,"0.0","0.0","0.00","0.6","7.5","0.05"
"Tank Dell","WR","HOU","MIA",,"0.0",,,,"0.7","3.4","0.03","3.9","52.8","0.34"
"Xavier Hutchinson","WR","HOU","MIA",,"0.0",,,,"0.0","0.0","0.00","0.4","5.0","0.04"
"Dalton Schultz","TE","HOU","MIA",,"0.0",,,,"0.0","0.0","0.00","3.6","39.0","0.32"
"Cade Stover","TE","HOU","MIA",,"0.0",,,,"0.0","0.0","0.00","1.6","16.3","0.15"
"Irv Smith","TE","HOU","MIA",,"0.0",,,,"0.0","0.0","0.00","0.1","0.6","0.01"
"Anthony Richardson","QB","IND","@DEN","15.5","28.3","194.7","1.04","0.79","9.1","47.6","0.39",,"0.0",
"Jonathan Taylor","RB","IND","@DEN",,"0.0",,,,"20.0","82.5","0.62","1.7","13.3","0.06"
"Trey Sermon","RB","IND","@DEN",,"0.0",,,,"0.5","2.0","0.01","0.2","1.5","0.01"
"Tyler Goodson","RB","IND","@DEN",,"0.0",,,,"0.5","2.0","0.01","0.1","0.7","0.00"
"Michael Pittman","WR","IND","@DEN",,"0.0",,,,"0.0","0.0","0.00","3.6","46.8","0.24"
"Laquon Treadwell","WR","IND","@DEN",,"0.0",,,,"0.0","0.0","0.00","0.0","0.5","0.00"
"Alec Pierce","WR","IND","@DEN",,"0.0",,,,"0.0","0.0","0.00","1.8","33.2","0.16"
"Adonai Mitchell","WR","IND","@DEN",,"0.0",,,,"0.4","2.1","0.02","1.3","19.0","0.09"
"Josh Downs","WR","IND","@DEN",,"0.0",,,,"0.0","0.0","0.00","4.0","46.5","0.24"
"Kylen Granson","TE","IND","@DEN",,"0.0",,,,"0.0","0.0","0.00","1.2","14.9","0.10"
"Mo Alie-Cox","TE","IND","@DEN",,"0.0",,,,"0.0","0.0","0.00","0.6","7.2","0.05"
"Will Mallory","TE","IND","@DEN",,"0.0",,,,"0.0","0.0","0.00","0.4","5.0","0.03"
"Andrew Ogletree","TE","IND","@DEN",,"0.0",,,,"0.0","0.0","0.00","0.5","6.1","0.05"
"Mac Jones","QB","JAX","NYJ","19.6","30.8","209.2","1.08","0.73","2.8","10.1","0.11",,"0.0",
"Tank Bigsby","RB","JAX","NYJ",,"0.0",,,,"15.1","60.7","0.42","1.1","7.0","0.03"
"Keilan Robinson","RB","JAX","NYJ",,"0.0",,,,"0.1","0.5","0.00","0.1","0.4","0.00"
"Travis Etienne","RB","JAX","NYJ",,"0.0",,,,"7.5","30.1","0.20","2.8","17.8","0.07"
"Brian Thomas Jr.","WR","JAX","NYJ",,"0.0",,,,"0.5","2.4","0.02","5.1","70.7","0.32"
"Josh Reynolds","WR","JAX","NYJ",,"0.0",,,,"0.0","0.0","0.00","0.7","9.1","0.05"
"Parker Washington","WR","JAX","NYJ",,"0.0",,,,"0.0","0.0","0.00","3.0","35.3","0.18"
"Tim Jones","WR","JAX","NYJ",,"0.0",,,,"0.0","0.0","0.00","0.1","1.0","0.01"
"Devin Duvernay","WR","JAX","NYJ",,"0.0",,,,"0.5","2.3","0.02","2.2","22.5","0.12"
"Joshua Cephus","WR","JAX","NYJ",,"0.0",,,,"0.0","0.0","0.00","0.1","1.1","0.01"
"Josiah Deguara","TE","JAX","NYJ",,"0.0",,,,"0.0","0.0","0.00","0.2","2.0","0.01"
"Luke Farrell","TE","JAX","NYJ",,"0.0",,,,"0.0","0.0","0.00","1.1","10.4","0.06"
"Brenton Strange","TE","JAX","NYJ",,"0.0",,,,"0.0","0.0","0.00","3.2","32.0","0.22"
"Patrick Mahomes","QB","KC","@CLE","23.2","34.6","243.6","1.66","0.66","3.6","18.4","0.13",,"0.0",
"Carson Steele","RB","KC","@CLE",,"0.0",,,,"0.4","1.9","0.01","0.1","0.4","0.00"
"Isiah Pacheco","RB","KC","@CLE",,"0.0",,,,"14.4","62.5","0.45","1.9","13.2","0.07"
"Samaje Perine","RB","KC","@CLE",,"0.0",,,,"0.7","2.9","0.02","1.5","11.1","0.07"
"Kareem Hunt","RB","KC","@CLE",,"0.0",,,,"6.1","25.4","0.19","1.1","8.0","0.05"
"Xavier Worthy","WR","KC","@CLE",,"0.0",,,,"0.9","4.6","0.04","3.2","42.1","0.28"
"Justin Watson","WR","KC","@CLE",,"0.0",,,,"0.0","0.0","0.00","0.8","11.6","0.08"
"DeAndre Hopkins","WR","KC","@CLE",,"0.0",,,,"0.0","0.0","0.00","4.5","56.3","0.38"
"Nikko Remigio","WR","KC","@CLE",,"0.0",,,,"0.0","0.0","0.00","0.1","0.7","0.00"
"JuJu Smith-Schuster","WR","KC","@CLE",,"0.0",,,,"0.0","0.0","0.00","1.5","16.8","0.10"
"Travis Kelce","TE","KC","@CLE",,"0.0",,,,"0.0","0.0","0.00","5.6","51.7","0.41"
"Noah Gray","TE","KC","@CLE",,"0.0",,,,"0.0","0.0","0.00","2.8","30.5","0.19"
"Baylor Cupp","TE","KC","@CLE",,"0.0",,,,"0.0","0.0","0.00","0.1","1.1","0.01"
"Justin Herbert","QB","LAC","TB","22.6","34.5","259.1","1.71","0.65","3.8","16.5","0.17",,"0.0",
"Hassan Haskins","RB","LAC","TB",,"0.0",,,,"0.8","3.5","0.03","0.1","0.5","0.00"
"Scott Matlock","RB","LAC","TB",,"0.0",,,,"0.0","0.0","0.00","0.1","1.0","0.00"
"Gus Edwards","RB","LAC","TB",,"0.0",,,,"10.1","40.4","0.38","0.9","6.9","0.03"
"Kimani Vidal","RB","LAC","TB",,"0.0",,,,"8.7","36.5","0.27","1.9","13.7","0.09"
"Josh Palmer","WR","LAC","TB",,"0.0",,,,"0.0","0.0","0.00","3.5","48.4","0.27"
"Ladd McConkey","WR","LAC","TB",,"0.0",,,,"0.0","0.0","0.00","5.3","67.9","0.38"
"DJ Chark","WR","LAC","TB",,"0.0",,,,"0.0","0.0","0.00","0.6","8.4","0.06"
"Laviska Shenault Jr.","WR","LAC","TB",,"0.0",,,,"0.0","0.0","0.00","0.3","2.1","0.02"
"Quentin Johnston","WR","LAC","TB",,"0.0",,,,"0.2","1.1","0.02","3.7","47.9","0.34"
"Derius Davis","WR","LAC","TB",,"0.0",,,,"0.9","4.8","0.05","1.5","13.3","0.10"
"Tucker Fisk","TE","LAC","TB",,,,,,"0.0","0.0","0.00","0.9","8.4","0.08"
"Stone Smartt","TE","LAC","TB",,"0.0",,,,"0.0","0.0","0.00","3.2","34.6","0.28"
"Eric Tomlinson","TE","LAC","TB",,"0.0",,,,"0.0","0.0","0.00","0.6","6.1","0.05"
"Tua Tagovailoa","QB","MIA","@HOU","25.3","36.7","276.6","1.54","0.79","1.8","5.6","0.04",,"0.0",
"Alec Ingold","RB","MIA","@HOU",,"0.0",,,,"0.4","1.8","0.02","0.6","4.1","0.02"
"De'Von Achane","RB","MIA","@HOU",,"0.0",,,,"12.7","53.9","0.41","4.4","33.7","0.19"
"Raheem Mostert","RB","MIA","@HOU",,"0.0",,,,"4.0","17.0","0.12","1.4","10.1","0.06"
"Jaylen Wright","RB","MIA","@HOU",,"0.0",,,,"2.9","12.3","0.07","0.3","2.0","0.01"
"Tyreek Hill","WR","MIA","@HOU",,"0.0",,,,"0.7","3.4","0.04","5.6","73.9","0.42"
"Grant DuBose","WR","MIA","@HOU",,"0.0",,,,"0.0","0.0","0.00","0.1","1.4","0.01"
"Jaylen Waddle","WR","MIA","@HOU",,"0.0",,,,"0.2","1.1","0.01","4.5","61.7","0.30"
"River Cracraft","WR","MIA","@HOU",,"0.0",,,,"0.0","0.0","0.00","0.2","2.8","0.02"
"Malik Washington","WR","MIA","@HOU",,"0.0",,,,"0.7","3.4","0.04","1.6","17.2","0.12"
"Dee Eskridge","WR","MIA","@HOU",,"0.0",,,,"0.0","0.0","0.00","0.1","0.7","0.00"
"Durham Smythe","TE","MIA","@HOU",,"0.0",,,,"0.0","0.0","0.00","0.6","6.0","0.05"
"Jonnu Smith","TE","MIA","@HOU",,"0.0",,,,"0.2","0.6","0.01","4.9","53.1","0.27"
"Julian Hill","TE","MIA","@HOU",,"0.0",,,,"0.0","0.0","0.00","1.0","9.9","0.07"
"Drake Maye","QB","NE","@ARI","20.6","31.5","220.6","1.28","0.80","4.6","31.1","0.14",,"0.0",
"Antonio Gibson","RB","NE","@ARI",,"0.0",,,,"5.7","23.6","0.13","1.0","6.9","0.03"
"JaMycal Hasty","RB","NE","@ARI",,"0.0",,,,"1.4","5.7","0.03","0.3","1.9","0.01"
"Rhamondre Stevenson","RB","NE","@ARI",,"0.0",,,,"15.5","63.3","0.45","2.8","19.0","0.08"
"Ja'Lynn Polk","WR","NE","@ARI",,"0.0",,,,"0.0","0.0","0.00","0.6","7.6","0.06"
"Kendrick Bourne","WR","NE","@ARI",,"0.0",,,,"0.2","1.2","0.01","2.5","30.6","0.17"
"Demario Douglas","WR","NE","@ARI",,"0.0",,,,"0.2","1.2","0.01","3.8","40.7","0.20"
"Kayshon Boutte","WR","NE","@ARI",,"0.0",,,,"0.0","0.0","0.00","2.6","36.5","0.20"
"Austin Hooper","TE","NE","@ARI",,"0.0",,,,"0.0","0.0","0.00","2.5","26.7","0.19"
"Jaheim Bell","TE","NE","@ARI",,"0.0",,,,"0.0","0.0","0.00","0.1","0.6","0.00"
"Hunter Henry","TE","NE","@ARI",,"0.0",,,,"0.0","0.0","0.00","4.4","49.5","0.34"
"Jack Westover","TE","NE","@ARI",,"0.0",,,,"0.0","0.0","0.00","0.1","0.6","0.00"
"Jake Haener","QB","NO","WAS","18.8","30.6","197.9","1.04","0.77","2.6","12.6","0.08",,"0.0",
"Alvin Kamara","RB","NO","WAS",,"0.0",,,,"15.5","64.1","0.44","4.8","33.3","0.13"
"Jamaal Williams","RB","NO","WAS",,"0.0",,,,"1.5","6.3","0.04","0.2","1.6","0.01"
"Kendre Miller","RB","NO","WAS",,"0.0",,,,"8.1","33.5","0.20","0.9","6.4","0.02"
"Adam Prentice","RB","NO","WAS",,"0.0",,,,"0.0","0.0","0.00","0.2","1.6","0.01"
"Marquez Valdes-Scantling","WR","NO","WAS",,"0.0",,,,"0.0","0.0","0.00","2.7","42.1","0.22"
"Cedrick Wilson","WR","NO","WAS",,"0.0",,,,"0.0","0.0","0.00","1.1","13.0","0.07"
"Dante Pettis","WR","NO","WAS",,"0.0",,,,"0.0","0.0","0.00","1.1","12.3","0.09"
"Kevin Austin Jr.","WR","NO","WAS",,"0.0",,,,"0.3","1.3","0.01","2.2","27.8","0.14"
"Juwan Johnson","TE","NO","WAS",,"0.0",,,,"0.0","0.0","0.00","3.3","34.2","0.22"
"Foster Moreau","TE","NO","WAS",,"0.0",,,,"0.0","0.0","0.00","2.2","24.6","0.14"
"Dallin Holker","TE","NO","WAS",,,,,,"0.0","0.0","0.00","0.1","1.1","0.01"
"Tommy DeVito","QB","NYG","BAL","17.8","30.3","176.3","0.73","0.84","5.2","29.8","0.12",,"0.0",
"Devin Singletary","RB","NYG","BAL",,"0.0",,,,"4.1","15.5","0.06","0.6","3.5","0.01"
"Eric Gray","RB","NYG","BAL",,"0.0",,,,"0.4","1.5","0.01","0.1","0.4","0.00"
"Tyrone Tracy Jr.","RB","NYG","BAL",,"0.0",,,,"13.3","51.3","0.26","3.0","19.9","0.06"
"Malik Nabers","WR","NYG","BAL",,"0.0",,,,"0.4","1.8","0.01","5.6","63.0","0.29"
"Darius Slayton","WR","NYG","BAL",,"0.0",,,,"0.0","0.0","0.00","2.1","29.0","0.11"
"Wan'Dale Robinson","WR","NYG","BAL",,"0.0",,,,"0.2","1.0","0.01","3.7","30.9","0.13"
"Jalin Hyatt","WR","NYG","BAL",,"0.0",,,,"0.0","0.0","0.00","0.5","7.4","0.03"
"Daniel Bellinger","TE","NYG","BAL",,"0.0",,,,"0.0","0.0","0.00","2.0","19.5","0.09"
"Chris Manhertz","TE","NYG","BAL",,"0.0",,,,"0.0","0.0","0.00","0.2","1.9","0.01"
"Greg Dulcich","TE","NYG","BAL",,"0.0",,,,"0.0","0.0","0.00","0.1","0.9","0.00"
"Aaron Rodgers","QB","NYJ","@JAX","23.1","35.9","241.7","1.52","0.65","2.0","6.0","0.08",,"0.0",
"Breece Hall","RB","NYJ","@JAX",,"0.0",,,,"11.4","47.4","0.39","3.7","26.4","0.16"
"Braelon Allen","RB","NYJ","@JAX",,"0.0",,,,"7.8","31.9","0.22","1.4","10.5","0.05"
"Isaiah Davis","RB","NYJ","@JAX",,"0.0",,,,"3.1","12.9","0.09","1.1","8.1","0.04"
"Davante Adams","WR","NYJ","@JAX",,"0.0",,,,"0.0","0.0","0.00","7.1","83.1","0.57"
"Garrett Wilson","WR","NYJ","@JAX",,"0.0",,,,"0.0","0.0","0.00","6.2","72.3","0.44"
"Allen Lazard","WR","NYJ","@JAX",,"0.0",,,,"0.0","0.0","0.00","2.1","27.8","0.16"
