"Player","Team","Opponent","DK Position","DK Salary","DK Projection","DK Value","DK Large Ownership","DK Small Ownership","DKSlateID","DK Floor","DK Ceiling"
"Darnell Mooney","ATL","SEA","WR","5600","13.6","-0.5","16.4","15.8","36291071","4.1","26.0"
"Lions ","DET","@MIN","DST","2800","6.1","-0.5","3.5","2.3","36291624","0.1","13.4"
"Colts ","IND","MIA","DST","3200","6.9","-0.5","4.8","4.3","36291617","1.0","14.1"
"Dolphins ","MIA","@IND","DST","2800","6.1","-0.5","5.0","5.5","36291625","0.3","13.2"
"Andy Dalton","CAR","@WAS","QB","5200","15.6","-0.6","4.5","2.9","36290743","7.5","24.6"
"Kyle Pitts","ATL","SEA","TE","4500","11.2","-0.7","9.9","8.4","36291411","3.0","21.6"
"Brock Purdy","SF","KC","QB","6400","19.1","-0.7","4.4","3.6","36290732","9.9","29.1"
"George Kittle","SF","KC","TE","6000","14.2","-0.7","4.9","5.0","36291397","4.7","26.0"
"Texans ","HOU","@GB","DST","2600","5.5","-0.7","3.0","1.9","36291628","-0.2","12.5"
"Commanders ","WAS","CAR","DST","3400","7.1","-0.7","1.5","0.6","36291615","1.1","14.4"
"Diontae Johnson","CAR","@WAS","WR","6600","15.2","-0.8","13.3","13.6","36291045","5.1","28.6"
"Dalton Schultz","HOU","@GB","TE","4200","10.4","-0.9","9.3","10.9","36291413","3.0","19.9"
"Brian Robinson Jr.","WAS","CAR","RB","6400","14.8","-0.9","11.7","11.3","36290825","4.1","29.5"
"Falcons ","ATL","SEA","DST","3100","6.2","-0.9","1.0","0.1","36291619","0.3","13.4"
"49ers ","SF","KC","DST","3000","6.0","-0.9","1.2","0.6","36291620","0.4","12.9"
"Kareem Hunt","KC","@SF","RB","6000","13.9","-1.0","7.9","4.2","36290837","4.8","26.3"
"Jordan Whittington","LA","LV","WR","4800","11.5","-1.0","16.1","18.6","36291099","2.1","27.4"
"Tutu Atwell","LA","LV","WR","5000","11.9","-1.0","16.3","17.3","36291093","1.8","29.6"
"Chase Brown","CIN","@CLE","RB","5900","13.5","-1.2","5.9","3.6","36290841","4.4","26.0"
"Jordan Addison","MIN","DET","WR","5600","12.9","-1.2","9.2","9.8","36291069","3.6","25.6"
"Zach Ertz","WAS","CAR","TE","3900","9.5","-1.2","9.8","11.6","36291417","2.3","18.6"
"Chiefs ","KC","@SF","DST","3100","6.0","-1.2","0.3","0.1","36291618","0.3","13.0"
"Trey Sermon","IND","MIA","RB","5500","12.6","-1.3","7.3","3.7","36290853","3.5","25.7"
"Aidan O'Connell","LV","@LA","QB","4800","13.7","-1.3","1.0","0.7","36290748","4.9","25.4"
"De'Von Achane","MIA","@IND","RB","6700","15.0","-1.3","3.2","0.8","36290813","5.1","27.9"
"Saquon Barkley","PHI","@NYG","RB","8200","17.9","-1.3","7.8","5.4","36290791","6.7","32.4"
"Deebo Samuel Sr.","SF","KC","WR","7000","15.6","-1.3","4.8","2.7","36291033","4.7","30.1"
"Panthers ","CAR","@WAS","DST","2400","4.5","-1.3","0.7","0.4","36291631","-1.2","11.2"
"Raiders ","LV","@LA","DST","2700","5.1","-1.3","0.7","0.4","36291626","-1.7","14.3"
"Stefon Diggs","HOU","@GB","WR","7700","16.9","-1.4","4.9","2.1","36291021","6.1","30.9"
"Matthew Stafford","LA","LV","QB","5600","16.0","-1.4","2.8","1.8","36290739","6.1","28.9"
"Jalen Hurts","PHI","@NYG","QB","7300","21.1","-1.4","3.8","2.2","36290726","11.0","33.5"
"Brandon Aiyuk","SF","KC","WR","6300","14.0","-1.4","9.5","11.0","36291053","4.2","27.1"
"Seahawks ","SEA","@ATL","DST","2600","4.8","-1.4","2.4","0.8","36291627","-0.8","11.5"
"Vikings ","MIN","DET","DST","2900","5.3","-1.5","0.8","0.3","36291622","-0.4","12.1"
"JuJu Smith-Schuster","KC","@SF","WR","4000","9.3","-1.6","21.9","27.7","36291121","2.4","18.6"
"Ray-Ray McCloud III","ATL","SEA","WR","4400","10.0","-1.7","15.2","17.1","36291113","2.6","20.4"
"Jaxon Smith-Njigba","SEA","@ATL","WR","5900","12.8","-1.8","7.0","5.4","36291063","4.2","24.3"
"Noah Brown","WAS","CAR","WR","4000","9.2","-1.8","8.4","8.1","36291123","1.8","19.3"
"Jerry Jeudy","CLE","CIN","WR","4800","10.6","-1.9","11.7","10.3","36291101","2.9","21.2"
"Jordan Love","GB","HOU","QB","6900","19.4","-1.9","2.6","1.4","36290729","10.0","29.6"
"A.J. Brown","PHI","@NYG","WR","8000","17.0","-1.9","3.2","1.6","36291017","6.2","31.0"
"DK Metcalf","SEA","@ATL","WR","6800","14.6","-1.9","7.2","7.8","36291041","4.4","27.6"
"Ja'Tavion Sanders","CAR","@WAS","TE","2900","6.7","-2.1","4.9","4.3","36291437","1.3","13.5"
"Patrick Mahomes","KC","@SF","QB","7000","19.5","-2.1","0.8","0.5","36290728","10.6","29.8"
"Jahmyr Gibbs","DET","@MIN","RB","6900","14.5","-2.2","4.6","1.8","36290809","4.7","27.8"
"Xavier Legette","CAR","@WAS","WR","5100","10.8","-2.3","1.3","0.3","36291089","2.9","21.6"
"Ja'Marr Chase","CIN","@CLE","WR","8400","17.3","-2.3","2.7","0.9","36291013","6.3","31.7"
"Grant Calcaterra","PHI","@NYG","TE","3200","7.0","-2.3","8.9","9.4","36291427","1.5","14.1"
"DeAndre Hopkins","TEN","@BUF","WR","5000","10.6","-2.3","3.9","1.7","36291095","2.9","20.9"
"Jared Goff","DET","@MIN","QB","6500","17.7","-2.4","0.6","0.3","36290731","8.9","27.3"
"Jayden Reed","GB","HOU","WR","7200","14.9","-2.4","5.0","3.3","36291029","4.5","29.2"
"Joe Burrow","CIN","@CLE","QB","6800","18.5","-2.5","1.7","0.5","36290730","9.7","28.6"
"Tucker Kraft","GB","HOU","TE","4600","9.7","-2.5","1.2","1.0","36291409","2.7","18.6"
"Mason Rudolph","TEN","@BUF","QB","4700","12.1","-2.5","0.5","0.3","36290753","5.4","19.3"
"Elijah Moore","CLE","CIN","WR","3200","6.7","-2.6","16.2","19.9","36291171","1.3","14.4"
"Wan'Dale Robinson","NYG","PHI","WR","6100","12.4","-2.6","0.7","0.3","36291057","4.3","23.3"
"James Cook","BUF","TEN","RB","7000","14.2","-2.7","6.5","4.2","36290807","4.5","27.3"
"Johnny Mundt","MIN","DET","TE","2800","5.9","-2.7","2.3","1.2","36291441","1.0","12.4"
"Tyler Allgeier","ATL","SEA","RB","5100","10.3","-2.8","1.7","0.9","36290867","2.4","22.2"
"Alexander Mattison","LV","@LA","RB","5500","11.0","-2.9","0.7","0.3","36290851","2.2","26.3"
"Noah Fant","SEA","@ATL","TE","3500","7.0","-2.9","3.1","1.9","36291421","1.3","14.1"
"C.J. Stroud","HOU","@GB","QB","7100","18.9","-3.0","0.5","0.3","36290727","9.9","29.1"
"Josh Downs","IND","MIA","WR","5700","11.2","-3.0","6.6","5.5","36291067","3.3","21.6"
"Josh Allen","BUF","TEN","QB","7500","20.0","-3.1","1.5","0.6","36290725","10.6","30.8"
"Dalton Kincaid","BUF","TEN","TE","5000","9.8","-3.1","0.9","0.5","36291405","2.8","18.8"
"DeVonta Smith","PHI","@NYG","WR","6900","13.5","-3.1","1.7","0.4","36291035","4.5","25.6"
"Jordan Mason","SF","KC","RB","7600","14.9","-3.1","1.5","0.8","36290797","4.9","28.6"
"Tyler Lockett","SEA","@ATL","WR","5300","10.4","-3.1","3.2","2.0","36291083","2.6","20.7"
"DJ Turner","LV","@LA","WR","3400","6.6","-3.2","4.4","3.2","36291145","0.1","19.0"
"Harrison Bryant","LV","@LA","TE","2500","4.8","-3.2","2.2","0.5","36291511","0.0","13.2"
"Jalen Coker","CAR","@WAS","WR","3000","5.7","-3.3","3.6","4.2","36291213","0.6","12.8"
"Jameson Williams","DET","@MIN","WR","6000","11.6","-3.3","0.5","0.4","36291059","2.9","23.9"
"Erick All Jr.","CIN","@CLE","TE","2700","4.7","-3.6","0.5","0.5","36291449","0.6","10.3"
"Romeo Doubs","GB","HOU","WR","5500","10.2","-3.7","1.6","0.5","36291075","2.4","20.8"
"Cedric Tillman","CLE","CIN","WR","3000","5.2","-3.8","0.4","0.2","36291335","0.5","11.9"
"David Montgomery","DET","@MIN","RB","6600","12.3","-3.8","0.6","0.3","36290815","3.3","25.0"
"Tim Patrick","DET","@MIN","WR","3500","6.1","-3.8","0.3","0.1","36291143","0.7","13.9"
"Sam LaPorta","DET","@MIN","TE","5300","9.7","-3.8","0.5","0.3","36291401","2.6","18.6"
"Mike Gesicki","CIN","@CLE","TE","3000","4.9","-4.0","0.5","0.9","36291431","0.5","11.1"
"Demarcus Robinson","LA","LV","WR","4700","8.3","-4.0","0.5","0.3","36291105","0.5","21.9"
"Theo Johnson","NYG","PHI","TE","2800","4.6","-4.0","0.9","1.1","36291447","0.5","10.1"
"Jonnu Smith","MIA","@IND","TE","3400","5.6","-4.1","0.3","0.1","36291423","0.8","12.4"
"Chig Okonkwo","TEN","@BUF","TE","3100","4.9","-4.2","0.0","0.0","36291429","0.7","10.6"
"Zack Moss","CIN","@CLE","RB","5800","10.2","-4.3","0.5","0.3","36290843","2.7","21.1"
"Tyler Goodson","IND","MIA","RB","5400","9.4","-4.3","1.0","0.6","36290855","2.2","20.1"
"Noah Gray","KC","@SF","TE","2800","4.3","-4.3","0.5","0.5","36291443","0.3","9.9"
"Jaylen Waddle","MIA","@IND","WR","5300","9.2","-4.3","3.2","1.9","36291081","2.2","18.8"
"Pierre Strong Jr.","CLE","CIN","RB","4800","8.1","-4.4","0.5","0.3","36290883","2.1","16.7"
"Calvin Ridley","TEN","@BUF","WR","5500","9.5","-4.4","0.5","0.3","36291073","1.7","18.6"
"Austin Ekeler","WAS","CAR","RB","5900","10.3","-4.4","0.5","0.3","36290839","2.5","22.1"
"Xavier Worthy","KC","@SF","WR","6400","11.2","-4.5","0.5","0.3","36291051","2.6","23.5"
"Christian Watson","GB","HOU","WR","4900","8.1","-4.6","3.5","2.2","36291097","1.2","17.6"
"Tyreek Hill","MIA","@IND","WR","7300","12.7","-4.7","0.5","0.3","36291027","3.7","25.0"
"Olamide Zaccheaus","WAS","CAR","WR","3600","5.3","-4.9","0.3","0.1","36291137","0.4","12.4"
"Andrei Iosivas","CIN","@CLE","WR","3800","5.6","-5.0","0.3","0.1","36291131","0.6","12.8"
"Justin Watson","KC","@SF","WR","3700","5.3","-5.0","0.3","0.1","36291133","0.3","12.9"
"Josh Whyle","TEN","@BUF","TE","2500","2.9","-5.1","0.1","0.0","36291589","0.0","7.2"
"Emanuel Wilson","GB","HOU","RB","4500","6.7","-5.2","0.3","0.1","36290897","1.1","15.7"
"Adonai Mitchell","IND","MIA","WR","3700","5.1","-5.2","0.3","0.1","36291135","0.2","13.0"
"Miles Sanders","CAR","@WAS","RB","4500","6.7","-5.3","0.3","0.1","36290893","1.3","14.8"
"Ian Thomas","CAR","@WAS","TE","2500","2.7","-5.3","0.0","0.0","36291487","0.0","7.1"
"Xavier Hutchinson","HOU","@GB","WR","3400","4.4","-5.3","0.7","0.1","36291149","0.1","10.8"
"Mo Alie-Cox","IND","MIA","TE","2800","3.2","-5.4","0.0","0.0","36291445","0.0","8.2"
"Alex Bachman","LV","@LA","WR","3000","3.4","-5.6","0.7","1.0","36291241","0.0","11.1"
"Jordan Akins","CLE","CIN","TE","2700","2.7","-5.7","0.0","0.0","36291451","0.0","6.8"
"Cade Stover","HOU","@GB","TE","2500","2.3","-5.7","0.0","0.0","36291469","0.0","6.3"
"Tyler Boyd","TEN","@BUF","WR","3900","5.1","-5.7","0.3","0.1","36291125","0.7","11.2"
"Khalil Shakir","BUF","TEN","WR","6000","9.0","-5.8","0.5","0.3","36291061","2.1","18.2"
"AJ Barner","SEA","@ATL","TE","2500","2.2","-5.8","0.0","0.0","36291601","0.0","6.2"
"Ben Sims","GB","HOU","TE","2600","2.2","-5.9","0.0","0.0","36291461","0.0","6.2"
"Michael Pittman Jr.","IND","MIA","WR","6200","9.4","-5.9","0.5","0.3","36291055","2.4","18.9"
"Darius Slayton","NYG","PHI","WR","5100","7.2","-5.9","0.5","0.3","36291091","1.2","15.4"
"Zach Charbonnet","SEA","@ATL","RB","5300","7.6","-5.9","0.5","0.3","36290857","1.6","16.7"
"Curtis Samuel","BUF","TEN","WR","4300","5.5","-6.0","0.3","0.1","36291115","0.6","12.9"
"Kristian Wilkerson","LV","@LA","WR","3300","3.5","-6.0","0.0","0.0","36291163","0.0","11.6"
"Brock Wright","DET","@MIN","TE","2600","2.1","-6.1","0.0","0.0","36291459","0.0","5.8"
"Josh Oliver","MIN","DET","TE","2900","2.5","-6.2","0.0","0.0","36291435","0.0","6.8"
"Devin Singletary","NYG","PHI","RB","6200","9.1","-6.2","0.5","0.3","36290829","2.3","18.7"
"Luke McCaffrey","WAS","CAR","WR","3500","3.7","-6.2","0.0","0.0","36291141","0.0","9.3"
"Drew Ogletree","IND","MIA","TE","2500","1.7","-6.3","0.0","0.0","36291547","0.0","5.3"
"Hunter Long","LA","LV","TE","2500","1.6","-6.3","0.0","0.0","36291503","0.0","6.7"
"Davis Allen","LA","LV","TE","2500","1.6","-6.3","0.0","0.0","36291505","0.0","6.8"
"Mack Hollins","BUF","TEN","WR","3300","3.1","-6.4","0.0","0.0","36291161","0.0","8.6"
"John Metchie III","HOU","@GB","WR","3000","2.5","-6.4","0.0","0.0","36291325","0.0","7.0"
"Kylen Granson","IND","MIA","TE","2500","1.6","-6.4","0.0","0.0","36291549","0.0","4.9"
"Will Mallory","IND","MIA","TE","2500","1.6","-6.4","0.0","0.0","36291551","0.0","4.9"
"Jalen Nailor","MIN","DET","WR","4500","5.6","-6.4","0.3","0.1","36291109","0.4","13.7"
"Ricky Pearsall","SF","KC","WR","3400","3.3","-6.4","0.0","0.0","36291151","0.0","8.6"
"Mecole Hardman","KC","@SF","WR","3300","2.8","-6.7","0.0","0.0","36291157","0.0","7.9"
"Zamir White","LV","@LA","RB","4900","6.0","-6.7","0.3","0.1","36290877","0.4","17.6"
"Ronnie Bell","SF","KC","WR","3000","2.3","-6.7","0.0","0.0","36291195","0.0","6.7"
"Dawson Knox","BUF","TEN","TE","3000","2.1","-6.8","0.0","0.0","36291433","0.0","6.1"
"Jonathan Mingo","CAR","@WAS","WR","3600","3.3","-6.8","0.1","0.1","36291139","0.0","8.9"
"Drew Sample","CIN","@CLE","TE","2500","1.1","-6.8","0.0","0.0","36291579","0.0","3.6"
"Dontayvion Wicks","GB","HOU","WR","5200","6.5","-6.8","0.3","0.1","36291087","0.8","14.6"
"Julian Hill","MIA","@IND","TE","2500","1.2","-6.8","0.0","0.0","36291467","0.0","3.8"
"Tyrone Tracy Jr.","NYG","PHI","RB","6200","8.5","-6.8","0.5","0.3","36290831","2.1","18.2"
"Kyle Juszczyk","SF","KC","RB","4100","4.4","-6.8","0.0","0.0","36290909","0.5","10.1"
"Chris Conley","SF","KC","WR","3000","2.2","-6.8","0.0","0.0","36291191","0.0","6.4"
"Amari Cooper","BUF","TEN","WR","5800","7.6","-6.9","0.5","0.3","36291065","1.1","16.5"
"Kalif Raymond","DET","@MIN","WR","3300","2.7","-6.9","0.0","0.0","36291153","0.0","7.3"
"Jack Stoll","PHI","@NYG","TE","2700","1.5","-6.9","0.0","0.0","36291455","0.0","4.3"
"Nick Westbrook-Ikhine","TEN","@BUF","WR","3000","2.0","-6.9","0.0","0.0","36291355","0.0","6.1"
"Jaelon Darden","CLE","CIN","WR","3000","2.0","-7.0","0.0","0.0","36291339","0.0","5.9"
"Durham Smythe","MIA","@IND","TE","2600","1.2","-7.0","0.0","0.0","36291457","0.0","3.9"
"Raheem Mostert","MIA","@IND","RB","6100","8.0","-7.1","0.5","0.3","36290833","1.6","17.7"
"Jake Bobo","SEA","@ATL","WR","3000","1.9","-7.1","0.0","0.0","36291377","0.0","5.8"
"John Bates","WAS","CAR","TE","2500","0.9","-7.1","0.0","0.0","36291493","0.0","3.2"
"Charlie Woerner","ATL","SEA","TE","2500","0.7","-7.2","0.0","0.0","36291607","0.0","2.8"
"Eric Saubert","SF","KC","TE","2500","0.7","-7.2","0.0","0.0","36291471","0.0","2.9"
"Pharaoh Brown","SEA","@ATL","TE","2700","1.2","-7.2","0.0","0.0","36291453","0.0","4.0"
"Ray Davis","BUF","TEN","RB","5200","6.0","-7.3","0.3","0.1","36290863","0.8","14.7"
"Nick Vannett","TEN","@BUF","TE","2500","0.7","-7.3","0.0","0.0","36291591","0.0","2.7"
"Tanner Hudson","CIN","@CLE","TE","2500","0.6","-7.4","0.0","0.0","36291581","0.0","2.2"
"Blake Corum","LA","LV","RB","4400","4.3","-7.4","0.0","0.0","36290899","0.0","15.1"
"Ty Chandler","MIN","DET","RB","5600","6.7","-7.4","0.3","0.1","36290847","1.2","15.5"
"Daniel Bellinger","NYG","PHI","TE","2500","0.5","-7.4","0.0","0.0","36291525","0.0","2.0"
"Jared Wiley","KC","@SF","TE","2500","0.5","-7.5","0.0","0.0","36291479","0.0","1.8"
"Jody Fortson","KC","@SF","TE","2500","0.4","-7.5","0.0","0.0","36291481","0.0","1.7"
"Johnny Wilson","PHI","@NYG","WR","3000","1.5","-7.5","0.0","0.0","36291187","0.0","4.8"
"Jahan Dotson","PHI","@NYG","WR","4500","4.3","-7.6","0.0","0.0","36291111","0.2","10.7"
"Nick Chubb","CLE","CIN","RB","6000","7.2","-7.7","0.5","0.3","36290835","1.4","16.1"
"Geoff Swaim","CLE","CIN","TE","2500","0.3","-7.7","0.0","0.0","36291573","0.0","1.0"
"Bo Melton","GB","HOU","WR","3400","2.0","-7.7","0.0","0.0","36291147","0.0","7.0"
"Samaje Perine","KC","@SF","RB","4900","5.0","-7.7","0.3","0.1","36290879","0.7","11.2"
"Tanner Conner","MIA","@IND","TE","2500","0.2","-7.7","0.0","0.0","36291543","0.0","0.8"
"Chris Manhertz","NYG","PHI","TE","2500","0.3","-7.7","0.0","0.0","36291523","0.0","1.0"
"Ben Sinnott","WAS","CAR","TE","2500","0.3","-7.7","0.0","0.0","36291495","0.0","1.1"
"Ross Dwelley","ATL","SEA","TE","2500","0.2","-7.8","0.0","0.0","36291609","0.0","0.7"
"Quintin Morris","BUF","TEN","TE","2500","0.1","-7.8","0.0","0.0","36291597","0.0","0.5"
"Feleipe Franks","CAR","@WAS","TE","2500","0.2","-7.8","0.0","0.0","36291489","0.0","0.6"
"Parker Hesse","DET","@MIN","TE","2500","0.1","-7.8","0.0","0.0","36291537","0.0","0.6"
"Brandon Powell","MIN","DET","WR","3100","1.3","-7.8","0.0","0.0","36291177","0.0","4.6"
"Jake Tonges","SF","KC","TE","2500","0.2","-7.8","0.0","0.0","36291473","0.0","0.6"
"Brady Russell","SEA","@ATL","TE","2500","0.2","-7.8","0.0","0.0","36291603","0.0","0.7"
"Julius Chestnut","TEN","@BUF","RB","4000","3.1","-7.8","0.0","0.0","36290989","0.1","8.0"
"Dyami Brown","WAS","CAR","WR","3900","2.9","-7.8","0.0","0.0","36291127","0.0","8.3"
"KhaDarel Hodge","ATL","SEA","WR","3000","1.0","-7.9","0.0","0.0","36291189","0.0","3.8"
"Malik Heath","GB","HOU","WR","3200","1.5","-7.9","0.0","0.0","36291167","0.0","4.8"
"Ashton Dulin","IND","MIA","WR","3000","1.1","-7.9","0.0","0.0","36291309","0.0","4.4"
"Laviska Shenault Jr.","SEA","@ATL","WR","3000","1.1","-7.9","0.0","0.0","36291375","0.0","3.9"
"Keon Coleman","BUF","TEN","WR","5400","5.7","-8.0","0.3","0.1","36291079","0.5","13.0"
"D'Onta Foreman","CLE","CIN","RB","5300","5.5","-8.0","0.3","0.1","36290859","0.8","13.0"
"Odell Beckham Jr.","MIA","@IND","WR","3800","2.5","-8.0","0.0","0.0","36291129","0.0","7.2"
"David Moore","CAR","@WAS","WR","3000","0.8","-8.1","0.0","0.0","36291215","0.0","3.3"
"Jamari Thrash","CLE","CIN","WR","3000","0.7","-8.2","0.0","0.0","36291337","0.0","3.0"
"Alec Pierce","IND","MIA","WR","5200","5.1","-8.2","0.3","0.1","36291085","0.1","12.4"
"Ameer Abdullah","LV","@LA","RB","4500","3.7","-8.2","0.0","0.0","36290895","0.0","11.2"
"Malik Washington","MIA","@IND","WR","3000","0.8","-8.2","0.0","0.0","36291295","0.0","3.0"
"Dare Ogunbowale","HOU","@GB","RB","4300","3.1","-8.5","0.0","0.0","36290905","0.0","7.8"
"Jalin Hyatt","NYG","PHI","WR","3300","1.0","-8.6","0.0","0.0","36291165","0.0","3.7"
"Allen Robinson II","DET","@MIN","WR","3000","0.3","-8.7","0.0","0.0","36291283","0.0","1.1"
"Tyreik McAllister","LV","@LA","WR","3000","0.3","-8.7","0.0","0.0","36291239","0.0","2.1"
"Trent Sherfield Sr.","MIN","DET","WR","3000","0.3","-8.7","0.0","0.0","36291185","0.0","1.3"
"Charlie Jones","CIN","@CLE","WR","3000","0.1","-8.8","0.0","0.0","36291347","0.0","0.6"
"Jacob Cowing","SF","KC","WR","3000","0.1","-8.8","0.0","0.0","36291193","0.0","0.5"
"Jha'Quan Jackson","TEN","@BUF","WR","3000","0.2","-8.8","0.0","0.0","36291357","0.0","0.8"
"Skyy Moore","KC","@SF","WR","3100","0.3","-8.9","0.0","0.0","36291179","0.0","1.0"
"Parris Campbell","PHI","@NYG","WR","3100","0.2","-8.9","0.0","0.0","36291175","0.0","0.9"
"Tyler Johnson","LA","LV","WR","4100","2.2","-9.0","0.0","0.0","36291119","0.0","8.5"
"Braxton Berrios","MIA","@IND","WR","3300","0.6","-9.0","0.0","0.0","36291155","0.0","2.4"
"Trenton Irwin","CIN","@CLE","WR","3200","0.3","-9.1","0.0","0.0","36291169","0.0","1.1"
"Alec Ingold","MIA","@IND","RB","4000","1.4","-9.5","0.0","0.0","36290959","0.0","4.3"
"Kenneth Gainwell","PHI","@NYG","RB","4700","2.7","-9.6","0.0","0.0","36290885","0.0","7.3"
"Clyde Edwards-Helaire","KC","@SF","RB","5000","2.6","-10.3","0.0","0.0","36290875","0.0","7.3"
"C.J. Ham","MIN","DET","RB","4000","0.7","-10.3","0.0","0.0","36290947","0.0","2.5"
"Craig Reynolds","DET","@MIN","RB","4000","0.4","-10.5","0.0","0.0","36290951","0.0","1.7"
"Ronnie Rivers","LA","LV","RB","4000","0.5","-10.5","0.0","0.0","36290933","0.0","3.1"
"Jeremy McNichols","WAS","CAR","RB","4400","1.2","-10.5","0.0","0.0","36290903","0.0","4.3"
"Raheem Blackshear","CAR","@WAS","RB","4000","0.3","-10.6","0.0","0.0","36290923","0.0","1.1"
"Chris Brooks","GB","HOU","RB","4000","0.3","-10.6","0.0","0.0","36290965","0.0","1.2"
"Dameon Pierce","HOU","@GB","RB","5400","3.1","-10.6","0.0","0.0","36290865","0.1","8.4"
"Avery Williams","ATL","SEA","RB","4000","0.2","-10.7","0.0","0.0","36291001","0.0","0.7"
"Trayveon Williams","CIN","@CLE","RB","4000","0.3","-10.7","0.0","0.0","36290983","0.0","1.1"
"Sione Vaki","DET","@MIN","RB","4000","0.2","-10.7","0.0","0.0","36290953","0.0","0.8"
"Evan Hull","IND","MIA","RB","4000","0.2","-10.7","0.0","0.0","36290961","0.0","0.7"
"Reggie Gilliam","BUF","TEN","RB","4000","0.1","-10.8","0.0","0.0","36290995","0.0","0.5"
"Eric Gray","NYG","PHI","RB","4200","0.5","-10.8","0.0","0.0","36290907","0.0","1.9"
"Will Shipley","PHI","@NYG","RB","4000","0.2","-10.8","0.0","0.0","36290913","0.0","0.6"
"Kenny McIntosh","SEA","@ATL","RB","4000","0.1","-10.8","0.0","0.0","36290911","0.0","0.5"
"Carson Steele","KC","@SF","RB","4400","0.9","-10.9","0.0","0.0","36290901","0.0","3.2"
"Ty Johnson","BUF","TEN","RB","5700","3.3","-11.0","0.0","0.0","36290845","0.1","8.8"
