"Player","Team","Opponent","DK Position","DK Salary","DK Projection","DK Value","DK Large Ownership","DK Small Ownership","DKSlateID","DK Floor","DK Ceiling"
"Juwan Johnson","NO","@CAR","TE","3200","7.7","-1.7","2.9","1.6","36450817","1.4","15.7"
"Jake Bobo","SEA","LA","WR","3400","8.1","-1.7","10.5","11.0","36450485","1.6","16.8"
"Ray-Ray McCloud III","ATL","DAL","WR","3800","8.6","-1.9","8.1","8.2","36450457","2.0","18.5"
"Jalen Coker","CAR","NO","WR","3600","8.2","-1.9","15.8","15.6","36450469","1.7","17.1"
"Rico Dowdle","DAL","@ATL","RB","6000","13.0","-1.9","0.7","0.3","36450111","4.0","24.9"
"Jonnu Smith","MIA","@BUF","TE","3500","8.1","-1.9","4.1","3.6","36450811","2.0","16.2"
"Zay Flowers","BAL","DEN","WR","7000","14.9","-2.0","0.5","0.3","36450337","4.7","29.1"
"David Moore","CAR","NO","WR","3000","6.9","-2.0","6.8","6.8","36450691","1.2","14.8"
"Trevor Lawrence","JAX","@PHI","QB","5600","15.4","-2.0","0.5","0.3","36450004","7.6","24.5"
"Lions ","DET","@GB","DST","3600","6.2","-2.0","0.3","0.1","36451035","0.3","13.3"
"Javonte Williams","DEN","@BAL","RB","6200","13.2","-2.1","0.5","0.3","36450105","4.9","24.4"
"Drake Maye","NE","@TEN","QB","5500","14.9","-2.1","0.5","0.3","36450006","7.5","23.6"
"Zach Ertz","WAS","@NYG","TE","4300","9.5","-2.1","2.5","1.3","36450797","2.6","18.1"
"Broncos ","DEN","@BAL","DST","2700","4.2","-2.1","0.2","0.0","36451047","-1.2","10.8"
"KaVontae Turpin","DAL","@ATL","WR","3700","8.1","-2.2","2.5","1.5","36450465","1.5","17.8"
"Jayden Reed","GB","DET","WR","6400","13.4","-2.3","2.1","1.1","36450351","3.9","26.7"
"Jaylen Waddle","MIA","@BUF","WR","5500","11.6","-2.3","6.8","5.0","36450381","3.3","23.2"
"Sam LaPorta","DET","@GB","TE","4800","10.1","-2.4","0.5","0.3","36450789","2.8","19.4"
"Chig Okonkwo","TEN","NE","TE","3000","6.5","-2.4","1.8","1.2","36450825","1.2","13.3"
"Quentin Johnston","LAC","@CLE","WR","4400","9.2","-2.5","1.6","1.3","36450423","2.2","18.9"
"Tua Tagovailoa","MIA","@BUF","QB","6200","16.7","-2.5","0.5","0.3","36449999","8.3","26.2"
"Erick All Jr.","CIN","LV","TE","2700","5.8","-2.6","1.4","0.8","36450843","0.9","12.2"
"Nick Chubb","CLE","LAC","RB","5800","11.9","-2.6","2.7","1.1","36450117","3.6","23.5"
"Jerry Jeudy","CLE","LAC","WR","5100","10.5","-2.6","4.6","3.6","36450397","2.6","21.3"
"Tyler Boyd","TEN","NE","WR","3700","7.7","-2.6","3.6","1.3","36450467","1.8","15.6"
"Noah Brown","WAS","@NYG","WR","4000","8.3","-2.6","1.4","0.8","36450437","1.6","17.6"
"Wan'Dale Robinson","NYG","WAS","WR","5800","11.7","-2.8","0.6","0.3","36450367","4.1","22.0"
"Terry McLaurin","WAS","@NYG","WR","7100","14.2","-2.8","0.5","0.3","36450335","4.4","27.4"
"Josh Jacobs","GB","DET","RB","6900","13.7","-2.9","2.9","1.0","36450085","4.2","26.0"
"Parker Washington","JAX","@PHI","WR","3600","7.3","-2.9","3.6","5.6","36450475","1.1","13.9"
"Grant Calcaterra","PHI","JAX","TE","3400","6.9","-2.9","0.8","0.1","36450813","1.3","14.1"
"Tyler Allgeier","ATL","DAL","RB","4900","9.7","-3.0","0.5","0.1","36450145","2.1","21.4"
"Khalil Shakir","BUF","MIA","WR","5900","11.7","-3.0","3.2","1.9","36450365","3.4","23.1"
"Keenan Allen","CHI","@ARI","WR","5500","10.9","-3.0","5.0","5.4","36450379","3.1","21.6"
"Andrei Iosivas","CIN","LV","WR","3900","7.7","-3.0","0.9","0.6","36450453","1.3","16.5"
"Hayden Hurst","LAC","@CLE","TE","2800","5.6","-3.0","0.3","0.1","36450837","0.8","12.1"
"DeVonta Smith","PHI","JAX","WR","6800","13.5","-3.0","0.8","0.3","36450341","4.3","25.8"
"Mark Andrews","BAL","DEN","TE","4200","8.2","-3.1","0.7","0.3","36450799","1.5","17.1"
"Brian Robinson Jr.","WAS","@NYG","RB","6300","12.4","-3.1","1.2","0.4","36450101","3.3","25.3"
"Romeo Doubs","GB","DET","WR","5700","11.1","-3.2","0.5","0.3","36450371","2.9","22.1"
"Jerome Ford","CLE","LAC","RB","4800","9.2","-3.3","0.5","0.1","36450147","2.5","19.3"
"DeMario Douglas","NE","@TEN","WR","4400","8.4","-3.3","1.9","1.9","36450421","2.0","17.2"
"DJ Moore","CHI","@ARI","WR","6500","12.5","-3.4","4.5","2.8","36450347","3.8","24.3"
"Rome Odunze","CHI","@ARI","WR","4900","9.3","-3.4","0.9","0.3","36450405","2.1","19.6"
"Cole Kmet","CHI","@ARI","TE","4400","8.3","-3.4","0.8","0.3","36450795","2.1","16.5"
"Tre Tucker","LV","@CIN","WR","4300","8.1","-3.5","0.5","0.3","36450425","1.5","17.9"
"Nick Westbrook-Ikhine","TEN","NE","WR","3500","6.4","-3.5","1.4","0.6","36450483","0.9","14.3"
"Jalen Tolbert","DAL","@ATL","WR","5100","9.5","-3.6","1.6","1.3","36450395","2.2","19.3"
"Tucker Kraft","GB","DET","TE","4600","8.5","-3.6","0.5","0.3","36450791","2.2","16.8"
"Tommy Tremble","CAR","NO","TE","2800","4.9","-3.7","0.0","0.0","36450835","0.5","10.9"
"Jermaine Burton","CIN","LV","WR","3100","5.5","-3.7","2.1","2.2","36450515","0.4","12.9"
"Tim Patrick","DET","@GB","WR","3500","6.3","-3.7","0.6","0.2","36450481","0.7","14.0"
"Brian Thomas Jr.","JAX","@PHI","WR","6600","12.4","-3.7","0.5","0.3","36450345","3.4","24.8"
"Marvin Harrison Jr.","ARI","CHI","WR","6900","12.8","-3.8","0.5","0.3","36450339","3.7","25.3"
"Lucas Krull","DEN","@BAL","TE","2700","4.6","-3.8","0.1","0.0","36450841","0.4","10.3"
"Austin Hooper","NE","@TEN","TE","2800","4.8","-3.8","0.0","0.0","36450833","0.5","10.9"
"Amari Cooper","BUF","MIA","WR","5800","10.6","-3.9","0.5","0.3","36450369","2.3","21.7"
"Colby Parkinson","LA","@SEA","TE","3700","6.5","-3.9","0.9","0.3","36450807","1.3","13.4"
"Austin Ekeler","WAS","@NYG","RB","5300","9.6","-3.9","0.5","0.3","36450127","2.4","20.3"
"Keon Coleman","BUF","MIA","WR","5400","9.7","-4.0","0.5","0.3","36450385","2.1","20.3"
"Xavier Legette","CAR","NO","WR","5300","9.5","-4.0","0.5","0.3","36450389","2.3","19.3"
"Devaughn Vele","DEN","@BAL","WR","3600","6.0","-4.1","1.1","0.3","36450471","0.9","13.0"
"Travis Etienne Jr.","JAX","@PHI","RB","5900","10.6","-4.1","0.5","0.1","36450115","3.3","21.2"
"Jared Goff","DET","@GB","QB","6500","15.9","-4.2","0.5","0.3","36449996","7.8","25.0"
"Kalif Raymond","DET","@GB","WR","3900","6.4","-4.3","0.6","0.6","36450451","0.9","14.4"
"Kendrick Bourne","NE","@TEN","WR","3300","5.2","-4.3","2.3","2.0","36450491","0.6","11.9"
"Theo Johnson","NYG","WAS","TE","2700","4.1","-4.3","0.1","0.1","36450845","0.2","9.5"
"Rashod Bateman","BAL","DEN","WR","4200","7.0","-4.4","0.3","0.1","36450431","0.8","15.6"
"Jordan Love","GB","DET","QB","7000","17.2","-4.4","0.5","0.3","36449993","8.6","27.0"
"Julius Chestnut","TEN","NE","RB","4000","6.6","-4.4","0.3","0.1","36450313","1.2","15.1"
"Josh Whyle","TEN","NE","TE","2600","3.8","-4.4","0.0","0.0","36450859","0.1","9.0"
"Michael Wilson","ARI","CHI","WR","4900","8.2","-4.5","0.5","0.3","36450407","1.6","17.1"
"Trayveon Williams","CIN","LV","RB","4000","6.4","-4.5","0.3","0.1","36450259","1.1","14.8"
"Lil'Jordan Humphrey","DEN","@BAL","WR","3200","4.8","-4.5","0.5","0.1","36450501","0.4","11.1"
"Christian Watson","GB","DET","WR","5000","8.4","-4.5","0.5","0.3","36450399","1.5","18.2"
"Olamide Zaccheaus","WAS","@NYG","WR","3400","5.2","-4.5","0.3","0.1","36450487","0.5","12.1"
"Isaiah Likely","BAL","DEN","TE","4100","6.6","-4.6","0.3","0.1","36450801","1.0","14.1"
"Troy Franklin","DEN","@BAL","WR","4000","6.3","-4.6","0.3","0.1","36450443","1.0","13.9"
"Kayshon Boutte","NE","@TEN","WR","3700","5.7","-4.6","0.3","0.1","36450463","0.6","13.3"
"Darius Slayton","NYG","WAS","WR","4800","7.9","-4.6","0.5","0.3","36450409","1.5","16.9"
"Tim Jones","JAX","@PHI","WR","3100","4.5","-4.7","0.5","0.2","36450521","0.0","3.0"
"DJ Turner","LV","@CIN","WR","3900","5.9","-4.9","0.3","0.1","36450447","0.6","13.8"
"Ja'Tavion Sanders","CAR","NO","TE","2900","3.7","-5.1","0.0","0.0","36450829","0.2","8.5"
"Joshua Palmer","LAC","@CLE","WR","4600","7.0","-5.1","0.5","0.3","36450417","1.1","15.3"
"Mason Tipton","NO","@CAR","WR","4000","5.8","-5.1","0.3","0.1","36450445","0.7","13.0"
"Miles Sanders","CAR","NO","RB","4500","6.7","-5.2","0.3","0.1","36450163","1.5","14.7"
"Foster Moreau","NO","@CAR","TE","2800","3.2","-5.4","0.0","0.0","36450839","0.0","8.2"
"Pharaoh Brown","SEA","LA","TE","2500","2.6","-5.4","0.0","0.1","36450867","0.0","6.9"
"Harrison Bryant","LV","@CIN","TE","2500","2.5","-5.5","0.0","0.0","36450863","0.0","6.5"
"Justice Hill","BAL","DEN","RB","5200","7.6","-5.7","0.5","0.3","36450133","1.6","16.4"
"Gerald Everett","CHI","@ARI","TE","2600","2.4","-5.7","0.0","0.0","36450849","0.0","6.4"
"Jalen Brooks","DAL","@ATL","WR","3200","3.6","-5.7","0.0","0.0","36450507","0.0","9.4"
"Demarcus Robinson","LA","@SEA","WR","4800","6.8","-5.7","0.3","0.1","36450411","0.9","15.0"
"Raheem Mostert","MIA","@BUF","RB","6000","9.2","-5.7","0.5","0.1","36450109","2.1","19.9"
"Brenton Strange","JAX","@PHI","TE","2700","2.5","-5.8","1.0","0.6","36450847","0.0","6.7"
"Charlie Kolar","BAL","DEN","TE","2500","2.1","-5.9","0.0","0.0","36451009","0.0","6.1"
"Jordan Akins","CLE","LAC","TE","2600","2.3","-5.9","0.0","0.0","36450851","0.0","6.2"
"Marvin Mims Jr.","DEN","@BAL","WR","3100","3.3","-5.9","0.0","0.0","36450513","0.0","8.7"
"Ja'Lynn Polk","NE","@TEN","WR","3400","3.8","-5.9","0.0","0.0","36450489","0.0","9.7"
"Greg Dortch","ARI","CHI","WR","3800","4.5","-6.0","0.0","0.0","36450459","0.3","11.1"
"Jonathan Mingo","CAR","NO","WR","3200","3.3","-6.0","0.0","0.0","36450503","0.0","8.7"
"Ben Sims","GB","DET","TE","2500","2.0","-6.0","0.0","0.0","36450895","0.0","5.6"
"Zach Charbonnet","SEA","LA","RB","5400","7.7","-6.0","0.5","0.1","36450125","1.7","16.6"
"Dawson Knox","BUF","MIA","TE","3000","2.9","-6.1","0.0","0.0","36450823","0.0","7.8"
"Brock Wright","DET","@GB","TE","2600","2.0","-6.1","0.0","0.0","36450857","0.0","5.7"
"Jack Stoll","PHI","JAX","TE","2500","1.7","-6.2","0.0","0.0","36450865","0.0","5.0"
"Adam Trautman","DEN","@BAL","TE","3000","2.6","-6.3","0.0","0.0","36450827","0.0","7.0"
"Durham Smythe","MIA","@BUF","TE","2500","1.7","-6.3","0.0","0.0","36451001","0.0","5.1"
"Nick Vannett","TEN","NE","TE","2500","1.6","-6.4","0.0","0.0","36450931","0.0","4.8"
"Elijah Higgins","ARI","CHI","TE","2900","2.3","-6.5","0.0","0.0","36450831","0.0","6.2"
"Dontayvion Wicks","GB","DET","WR","5200","6.7","-6.6","0.3","0.1","36450393","0.9","14.8"
"Bo Melton","GB","DET","WR","3000","2.3","-6.6","0.0","0.0","36450527","0.0","7.9"
"Hunter Long","LA","@SEA","TE","2500","1.3","-6.6","0.0","0.0","36450887","0.0","4.2"
"Elijah Cooks","JAX","@PHI","WR","3000","2.3","-6.7","0.0","0.0","36450539","0.0","2.0"
"Mack Hollins","BUF","MIA","WR","3100","2.3","-6.8","0.0","0.0","36450519","0.0","6.9"
"Roschon Johnson","CHI","@ARI","RB","4900","5.8","-6.9","0.3","0.1","36450143","0.9","13.8"
"Trenton Irwin","CIN","LV","WR","3000","2.1","-6.9","0.7","0.3","36450683","0.0","6.2"
"Dalvin Cook","DAL","@ATL","RB","4800","5.7","-6.9","0.3","0.1","36450161","0.8","13.3"
"Tank Bigsby","JAX","@PHI","RB","6200","8.4","-6.9","0.5","0.1","36450103","1.9","18.4"
"Drew Sample","CIN","LV","TE","2500","1.0","-7.0","0.0","0.0","36450975","0.0","3.4"
"Brevyn Spann-Ford","DAL","@ATL","TE","2500","1.0","-7.0","0.0","0.0","36451021","0.0","3.6"
"Nate Adkins","DEN","@BAL","TE","2600","1.2","-7.0","0.0","0.0","36450861","0.0","3.8"
"Davis Allen","LA","@SEA","TE","2500","1.0","-7.0","0.0","0.0","36450889","0.0","3.5"
"Luke McCaffrey","WAS","@NYG","WR","3300","2.6","-7.0","0.0","0.0","36450493","0.0","7.0"
"John Bates","WAS","@NYG","TE","2500","1.0","-7.0","0.0","0.0","36450937","0.0","3.5"
"Tanner Hudson","CIN","LV","TE","2500","0.8","-7.1","0.0","0.0","36450977","0.0","3.1"
"Ian Thomas","CAR","NO","TE","2500","0.8","-7.2","0.0","0.0","36450985","0.0","2.9"
"Marquez Valdes-Scantling","NO","@CAR","WR","3100","1.9","-7.2","0.0","0.0","36450517","0.0","6.2"
"Charlie Woerner","ATL","DAL","TE","2500","0.6","-7.3","0.0","0.0","36451027","0.0","2.4"
"Jaleel McLaughlin","DEN","@BAL","RB","4700","5.0","-7.3","0.3","0.1","36450153","0.7","11.7"
"Brady Russell","SEA","LA","TE","2500","0.6","-7.3","0.0","0.0","36450883","0.0","2.4"
"Tip Reiman","ARI","CHI","TE","2500","0.6","-7.4","0.0","0.0","36450911","0.0","2.1"
"Allen Robinson II","DET","@GB","WR","3300","2.2","-7.4","0.0","0.0","36450497","0.0","6.2"
"Eric Tomlinson","LAC","@CLE","TE","2500","0.6","-7.4","0.0","0.0","36450953","0.0","2.2"
"Tanner Conner","MIA","@BUF","TE","2500","0.6","-7.4","0.0","0.0","36451003","0.0","2.2"
"Nelson Agholor","BAL","DEN","WR","4000","3.4","-7.5","0.0","0.0","36450439","0.0","8.9"
"Geoff Swaim","CLE","LAC","TE","2500","0.5","-7.5","0.0","0.0","36450961","0.0","1.8"
"Malik Washington","MIA","@BUF","WR","3000","1.5","-7.5","0.0","0.0","36450709","0.0","4.8"
"Jahan Dotson","PHI","JAX","WR","3900","3.3","-7.5","0.0","0.0","36450449","0.0","9.1"
"Laviska Shenault Jr.","SEA","LA","WR","3200","1.9","-7.5","0.0","0.0","36450509","0.0","5.7"
"Emari Demercado","ARI","CHI","RB","4100","3.6","-7.6","0.0","0.0","36450183","0.2","8.9"
"Dyami Brown","WAS","@NYG","WR","3500","2.4","-7.6","0.0","0.0","36450477","0.0","7.1"
"Emanuel Wilson","GB","DET","RB","4300","3.9","-7.7","0.0","0.0","36450177","0.2","9.8"
"Austin Trammell","JAX","@PHI","WR","3000","1.3","-7.7","0.0","0.0","36450537","0.0","1.0"
"Luke Farrell","JAX","@PHI","TE","2500","0.3","-7.7","0.0","0.0","36450869","0.0","1.1"
"John Samuel Shenker","LV","@CIN","TE","2500","0.3","-7.7","0.0","0.0","36450967","0.0","1.1"
"Daniel Bellinger","NYG","WAS","TE","2500","0.3","-7.7","0.0","0.0","36450949","0.0","1.0"
"Chris Manhertz","NYG","WAS","TE","2500","0.3","-7.7","0.0","0.0","36450947","0.0","1.0"
"Kenneth Gainwell","PHI","JAX","RB","4200","3.6","-7.7","0.0","0.0","36450179","0.1","9.0"
"Ben Sinnott","WAS","@NYG","TE","2500","0.3","-7.7","0.0","0.0","36450939","0.0","0.9"
"Ross Dwelley","ATL","DAL","TE","2500","0.2","-7.8","0.0","0.0","36451029","0.0","0.6"
"Quintin Morris","BUF","MIA","TE","2500","0.2","-7.8","0.0","0.0","36451005","0.0","0.6"
"Marcedes Lewis","CHI","@ARI","TE","2500","0.1","-7.8","0.0","0.0","36450917","0.0","0.5"
"Luke Schoonmaker","DAL","@ATL","TE","2600","0.3","-7.8","0.0","0.0","36450853","0.0","1.3"
"Shane Zylstra","DET","@GB","TE","2500","0.1","-7.8","0.0","0.0","36450907","0.0","0.6"
"Josiah Deguara","JAX","@PHI","TE","2500","0.1","-7.9","0.0","0.0","36450871","0.0","0.5"
"Odell Beckham Jr.","MIA","@BUF","WR","3500","2.0","-7.9","0.0","0.0","36450479","0.0","6.2"
"Jaheim Bell","NE","@TEN","TE","2500","0.1","-7.9","0.0","0.0","36450925","0.0","0.5"
"Curtis Samuel","BUF","MIA","WR","3800","2.4","-8.1","0.0","0.0","36450461","0.0","6.6"
"DJ Chark","LAC","@CLE","WR","4000","2.8","-8.1","0.0","0.0","36450441","0.0","8.1"
"Blake Corum","LA","@SEA","RB","4400","3.6","-8.1","0.0","0.0","36450173","0.1","9.6"
"Ray Davis","BUF","MIA","RB","5200","5.1","-8.2","0.3","0.1","36450131","0.5","12.9"
"Hunter Luepke","DAL","@ATL","RB","4000","2.8","-8.2","0.0","0.0","36450303","0.0","7.1"
"Isaiah Williams","DET","@GB","WR","3000","0.8","-8.2","0.0","0.0","36450577","0.0","3.0"
"Chris Brooks","GB","DET","RB","4000","2.6","-8.3","0.0","0.0","36450209","0.0","7.6"
"Ameer Abdullah","LV","@CIN","RB","4200","3.0","-8.3","0.0","0.0","36450181","0.0","7.4"
"Malik Heath","GB","DET","WR","3000","0.6","-8.4","0.0","0.0","36450569","0.0","2.2"
"Alec Ingold","MIA","@BUF","RB","4000","2.6","-8.4","0.0","0.0","36450275","0.0","6.7"
