"Player","Position","Team","Opp","DK Salary","DK Small","DK Medium","DK Large","FD Salary","FD Large"
"John Bates","TE","WAS","@NYG","2500","0.0%","0.0%","0.0%","4100","0.0%"
"Pharaoh Brown","TE","SEA","LA","2500","0.1%","0.0%","0.0%","4000","0.1%"
"Tanner Hudson","TE","CIN","LV","2500","0.0%","0.0%","0.0%","4000","0.0%"
"Brevyn Spann-Ford","TE","DAL","@ATL","2500","0.0%","0.0%","0.0%","4100","0.0%"
"Jack Stoll","TE","PHI","JAX","2500","0.0%","0.0%","0.0%","4000","0.0%"
"Charlie Woerner","TE","ATL","DAL","2500","0.0%","0.0%","0.0%","4200","0.0%"
"Josiah Deguara","TE","JAX","@PHI","2500","0.0%","0.0%","0.0%","4000","0.0%"
"Durham Smythe","TE","MIA","@BUF","2500","0.0%","0.0%","0.0%","4200","0.0%"
"John Samuel Shenker","TE","LV","@CIN","2500","0.0%","0.0%","0.0%","4000","0.0%"
"Geoff Swaim","TE","CLE","LAC","2500","0.0%","0.0%","0.0%","4000","0.0%"
"Tip Reiman","TE","ARI","CHI","2500","0.0%","0.0%","0.0%","4200","0.0%"
"Eric Tomlinson","TE","LAC","@CLE","2500","0.0%","0.0%","0.0%","4000","0.0%"
"Marcedes Lewis","TE","CHI","@ARI","2500","0.0%","0.0%","0.0%","4100","0.0%"
"Ross Dwelley","TE","ATL","DAL","2500","0.0%","0.0%","0.0%","4000","0.0%"
"Quintin Morris","TE","BUF","MIA","2500","0.0%","0.0%","0.0%","4000","0.0%"
"Chris Manhertz","TE","NYG","WAS","2500","0.0%","0.0%","0.0%","4000","0.0%"
"Jaheim Bell","TE","NE","@TEN","2500","0.0%","0.0%","0.0%","4000","0.0%"
"Shane Zylstra","TE","DET","@GB","2500","0.0%","0.0%","0.0%","4000","0.0%"
"Brady Russell","TE","SEA","LA","2500","0.0%","0.0%","0.0%","4000","0.0%"
"Davis Allen","TE","LA","@SEA","2500","0.0%","0.0%","0.0%","4000","0.0%"
"Panthers ","DST","CAR","NO","2400","1.7%","2.2%","2.5%","3100","5.9%"
"Raiders ","DST","LV","@CIN","2400","2.1%","2.7%","3.1%","3000","13.7%"
"Giants ","DST","NYG","WAS","2300","16.5%","14.9%","13.8%","3200","10.7%"
"Jaguars ","DST","JAX","@PHI","2300","1.8%","2.0%","2.1%","3500","0.3%"
