"Player","Position","Team","Opponent","Completions","Attempts","Pass Yards","Pass TDs","Pass INTs","Carries","Rush Yards","Rush TDs","Receptions","Receiving Yards","Receiving TDs"
"Deonte Harty","WR","BAL","BUF",,"0.0",,,,"0.0","0.0","0.00","0.1","0.6","0.00"
"Zay Flowers","WR","BAL","BUF",,"0.0",,,,"0.7","3.9","0.03","5.4","60.7","0.40"
"Nelson Agholor","WR","BAL","BUF",,"0.0",,,,"0.0","0.0","0.00","1.3","17.5","0.12"
"Tylan Wallace","WR","BAL","BUF",,"0.0",,,,"0.0","0.0","0.00","0.1","1.2","0.01"
"Rashod Bateman","WR","BAL","BUF",,"0.0",,,,"0.0","0.0","0.00","2.6","36.6","0.21"
"Mark Andrews","TE","BAL","BUF",,"0.0",,,,"0.0","0.0","0.00","3.0","34.6","0.32"
"Isaiah Likely","TE","BAL","BUF",,"0.0",,,,"0.0","0.0","0.00","3.0","32.1","0.22"
"Charlie Kolar","TE","BAL","BUF",,"0.0",,,,"0.0","0.0","0.00","0.2","2.3","0.02"
"Josh Allen","QB","BUF","@BAL","21.2","32.6","232.2","1.39","0.80","6.9","37.3","0.39",,"0.0",
"Ty Johnson","RB","BUF","@BAL",,"0.0",,,,"1.8","7.3","0.04","1.3","10.4","0.05"
"Reggie Gilliam","RB","BUF","@BAL",,"0.0",,,,"0.0","0.0","0.00","0.1","0.6","0.00"
"Ray Davis","RB","BUF","@BAL",,"0.0",,,,"3.8","15.4","0.09","0.4","2.7","0.01"
"James Cook","RB","BUF","@BAL",,"0.0",,,,"14.1","60.1","0.40","3.2","25.0","0.14"
"Khalil Shakir","WR","BUF","@BAL",,"0.0",,,,"0.2","1.3","0.01","4.1","52.2","0.26"
"Keon Coleman","WR","BUF","@BAL",,"0.0",,,,"0.0","0.0","0.00","2.5","33.4","0.21"
"Mack Hollins","WR","BUF","@BAL",,"0.0",,,,"0.0","0.0","0.00","1.2","17.2","0.10"
"Curtis Samuel","WR","BUF","@BAL",,"0.0",,,,"0.4","2.6","0.02","2.2","22.4","0.14"
"Marquez Valdes-Scantling","WR","BUF","@BAL",,"0.0",,,,"0.0","0.0","0.00","0.6","9.5","0.06"
"Dawson Knox","TE","BUF","@BAL",,"0.0",,,,"0.0","0.0","0.00","1.5","16.4","0.14"
"Dalton Kincaid","TE","BUF","@BAL",,"0.0",,,,"0.0","0.0","0.00","4.2","41.9","0.27"
"Quintin Morris","TE","BUF","@BAL",,"0.0",,,,"0.0","0.0","0.00","0.1","0.6","0.00"
"Andy Dalton","QB","CAR","CIN","22.2","34.8","239.7","1.49","0.86","1.9","6.7","0.07",,"0.0",
"Miles Sanders","RB","CAR","CIN",,"0.0",,,,"6.3","26.4","0.17","2.1","14.4","0.06"
"Chuba Hubbard","RB","CAR","CIN",,"0.0",,,,"14.5","60.6","0.49","3.2","23.0","0.09"
"Raheem Blackshear","RB","CAR","CIN",,"0.0",,,,"1.0","4.2","0.04","0.1","0.5","0.00"
"Xavier Legette","WR","CAR","CIN",,"0.0",,,,"0.0","0.0","0.00","3.2","42.6","0.24"
"Jonathan Mingo","WR","CAR","CIN",,"0.0",,,,"0.3","2.0","0.02","3.0","35.3","0.20"
"David Moore","WR","CAR","CIN",,"0.0",,,,"0.0","0.0","0.00","0.9","11.5","0.09"
"Jalen Coker","WR","CAR","CIN",,"0.0",,,,"0.0","0.0","0.00","0.2","2.9","0.02"
"Diontae Johnson","WR","CAR","CIN",,"0.0",,,,"0.2","1.3","0.01","5.6","71.0","0.47"
"Feleipe Franks","TE","CAR","CIN",,"0.0",,,,"0.0","0.0","0.00","0.1","0.6","0.01"
"Tommy Tremble","TE","CAR","CIN",,"0.0",,,,"0.0","0.0","0.00","2.8","27.5","0.24"
"Ja'Tavion Sanders","TE","CAR","CIN",,"0.0",,,,"0.0","0.0","0.00","1.1","10.3","0.08"
"Caleb Williams","QB","CHI","LA","21.7","34.0","231.4","1.42","0.85","4.2","19.8","0.18",,"0.0",
"D'Andre Swift","RB","CHI","LA",,"0.0",,,,"10.8","42.6","0.35","1.9","12.7","0.05"
"Roschon Johnson","RB","CHI","LA",,"0.0",,,,"7.0","28.7","0.18","1.7","11.5","0.05"
"Khalil Herbert","RB","CHI","LA",,"0.0",,,,"3.6","15.1","0.10","0.2","1.6","0.01"
"DeAndre Carter","WR","CHI","LA",,"0.0",,,,"0.2","1.4","0.01","0.6","6.4","0.04"
"DJ Moore","WR","CHI","LA",,"0.0",,,,"0.5","2.8","0.02","5.1","60.4","0.36"
"Keenan Allen","WR","CHI","LA",,"0.0",,,,"0.0","0.0","0.00","4.9","56.3","0.36"
"Tyler Scott","WR","CHI","LA",,"0.0",,,,"0.1","0.7","0.00",,"0.0",
"Rome Odunze","WR","CHI","LA",,"0.0",,,,"0.2","1.4","0.01","3.3","44.8","0.28"
"Cole Kmet","TE","CHI","LA",,"0.0",,,,"0.0","0.0","0.00","3.1","30.7","0.22"
"Marcedes Lewis","TE","CHI","LA",,"0.0",,,,"0.0","0.0","0.00","0.1","0.6","0.01"
"Gerald Everett","TE","CHI","LA",,"0.0",,,,"0.0","0.0","0.00","0.7","6.3","0.05"
"Joe Burrow","QB","CIN","@CAR","23.6","35.1","258.5","1.84","0.68","3.9","13.0","0.18",,"0.0",
"Zack Moss","RB","CIN","@CAR",,"0.0",,,,"14.4","61.2","0.57","2.7","19.6","0.12"
"Trayveon Williams","RB","CIN","@CAR",,"0.0",,,,"0.2","1.0","0.01",,"0.0",
"Chase Brown","RB","CIN","@CAR",,"0.0",,,,"7.3","32.5","0.24","1.7","12.2","0.06"
"Ja'Marr Chase","WR","CIN","@CAR",,"0.0",,,,"0.2","1.3","0.01","6.2","74.8","0.52"
"Jermaine Burton","WR","CIN","@CAR",,"0.0",,,,"0.0","0.0","0.00","0.3","4.4","0.03"
"Tee Higgins","WR","CIN","@CAR",,"0.0",,,,"0.0","0.0","0.00","3.9","55.6","0.35"
"Charlie Jones","WR","CIN","@CAR",,"0.0",,,,"0.0","0.0","0.00","0.1","1.3","0.01"
"Andrei Iosivas","WR","CIN","@CAR",,"0.0",,,,"0.1","0.7","0.01","3.2","35.3","0.29"
"Mike Gesicki","TE","CIN","@CAR",,"0.0",,,,"0.0","0.0","0.00","3.2","33.2","0.29"
"Drew Sample","TE","CIN","@CAR",,"0.0",,,,"0.0","0.0","0.00","0.8","7.1","0.06"
"Erick All","TE","CIN","@CAR",,"0.0",,,,"0.0","0.0","0.00","1.6","15.0","0.10"
"Jameis Winston","QB","CLE","@LV",,"0.0",,,,"0.3","0.0","0.03",,"0.0",
"Deshaun Watson","QB","CLE","@LV","19.2","32.2","208.8","1.18","0.70","4.8","24.3","0.19",,"0.0",
"Gary Brightwell","RB","CLE","@LV",,"0.0",,,,"1.2","5.1","0.03","0.1","0.4","0.00"
"Jerome Ford","RB","CLE","@LV",,"0.0",,,,"12.3","51.5","0.32","2.9","19.2","0.12"
"D'Onta Foreman","RB","CLE","@LV",,"0.0",,,,"9.4","38.9","0.23","0.6","3.9","0.02"
"Elijah Moore","WR","CLE","@LV",,"0.0",,,,"0.2","1.5","0.01","3.1","33.8","0.18"
"James Proche","WR","CLE","@LV",,"0.0",,,,"0.0","0.0","0.00","0.1","1.2","0.01"
"Amari Cooper","WR","CLE","@LV",,"0.0",,,,"0.0","0.0","0.00","4.5","61.2","0.37"
"Jerry Jeudy","WR","CLE","@LV",,"0.0",,,,"0.0","0.0","0.00","3.5","43.1","0.21"
"Cedric Tillman","WR","CLE","@LV",,"0.0",,,,"0.0","0.0","0.00","1.1","11.6","0.07"
"Geoff Swaim","TE","CLE","@LV",,"0.0",,,,"0.0","0.0","0.00","0.1","0.9","0.01"
"Blake Whiteheart","TE","CLE","@LV",,"0.0",,,,"0.0","0.0","0.00","0.6","5.8","0.04"
"Jordan Akins","TE","CLE","@LV",,"0.0",,,,"0.0","0.0","0.00","2.8","27.6","0.16"
"Bo Nix","QB","DEN","@NYJ","19.2","31.5","188.8","0.89","0.85","6.0","30.8","0.25",,"0.0",
"Michael Burton","RB","DEN","@NYJ",,"0.0",,,,"0.1","0.4","0.00","0.2","1.6","0.00"
"Tyler Badie","RB","DEN","@NYJ",,"0.0",,,,"3.7","15.1","0.07","0.1","0.8","0.00"
"Jaleel McLaughlin","RB","DEN","@NYJ",,"0.0",,,,"6.2","24.1","0.12","1.8","10.7","0.03"
"Javonte Williams","RB","DEN","@NYJ",,"0.0",,,,"9.5","35.2","0.19","2.7","16.1","0.05"
"Courtland Sutton","WR","DEN","@NYJ",,"0.0",,,,"0.0","0.0","0.00","4.1","50.4","0.26"
"Troy Franklin","WR","DEN","@NYJ",,"0.0",,,,"0.0","0.0","0.00","0.1","1.0","0.00"
"Devaughn Vele","WR","DEN","@NYJ",,"0.0",,,,"0.0","0.0","0.00","2.0","19.0","0.08"
"Josh Reynolds","WR","DEN","@NYJ",,"0.0",,,,"0.0","0.0","0.00","2.6","32.5","0.14"
"Marvin Mims Jr.","WR","DEN","@NYJ",,"0.0",,,,"0.0","0.0","0.00","0.3","3.2","0.01"
"Lil'Jordan Humphrey","WR","DEN","@NYJ",,"0.0",,,,"0.0","0.0","0.00","1.9","20.5","0.10"
"Nate Adkins","TE","DEN","@NYJ",,"0.0",,,,"0.0","0.0","0.00","0.3","3.1","0.02"
"Adam Trautman","TE","DEN","@NYJ",,"0.0",,,,"0.0","0.0","0.00","0.8","7.3","0.05"
"Greg Dulcich","TE","DEN","@NYJ",,"0.0",,,,"0.0","0.0","0.00","2.3","22.8","0.13"
"Jordan Love","QB","GB","MIN","22.0","34.2","248.5","1.58","0.77","2.3","9.0","0.05",,"0.0",
"Chris Brooks","RB","GB","MIN",,"0.0",,,,"0.5","2.1","0.01",,"0.0",
"Josh Jacobs","RB","GB","MIN",,"0.0",,,,"16.3","68.1","0.61","2.5","18.8","0.09"
"Emanuel Wilson","RB","GB","MIN",,"0.0",,,,"5.6","24.0","0.16","1.3","9.2","0.05"
"Christian Watson","WR","GB","MIN",,"0.0",,,,"0.0","0.0","0.00","2.9","39.8","0.28"
"Jayden Reed","WR","GB","MIN",,"0.0",,,,"1.7","13.6","0.08","4.4","51.3","0.34"
"Dontayvion Wicks","WR","GB","MIN",,"0.0",,,,"0.0","0.0","0.00","2.3","30.9","0.18"
"Romeo Doubs","WR","GB","MIN",,"0.0",,,,"0.0","0.0","0.00","4.3","54.8","0.34"
"Bo Melton","WR","GB","MIN",,"0.0",,,,"0.2","1.4","0.01","0.2","2.8","0.02"
"Ben Sims","TE","GB","MIN",,"0.0",,,,"0.0","0.0","0.00","0.1","0.6","0.01"
"Luke Musgrave","TE","GB","MIN",,"0.0",,,,"0.0","0.0","0.00","1.5","14.8","0.12"
"Tucker Kraft","TE","GB","MIN",,"0.0",,,,"0.0","0.0","0.00","2.5","25.7","0.16"
"C.J. Stroud","QB","HOU","JAX","23.8","35.6","275.7","1.81","0.69","2.8","9.9","0.13",,"0.0",
"British Brooks","RB","HOU","JAX",,"0.0",,,,"1.9","7.5","0.05","0.1","1.0","0.01"
"J.J. Taylor","RB","HOU","JAX",,"0.0",,,,"1.3","5.1","0.03","0.3","2.0","0.01"
"Dare Ogunbowale","RB","HOU","JAX",,"0.0",,,,"2.0","8.0","0.07","1.5","11.5","0.06"
"Cam Akers","RB","HOU","JAX",,"0.0",,,,"16.9","68.2","0.55","2.2","16.8","0.09"
"Steven Sims","WR","HOU","JAX",,"0.0",,,,"0.0","0.0","0.00","0.1","1.2","0.01"
"John Metchie III","WR","HOU","JAX",,"0.0",,,,"0.0","0.0","0.00","0.5","5.7","0.04"
"Stefon Diggs","WR","HOU","JAX",,"0.0",,,,"0.7","4.1","0.03","5.8","67.6","0.46"
"Nico Collins","WR","HOU","JAX",,"0.0",,,,"0.3","2.1","0.02","6.1","89.6","0.51"
"Robert Woods","WR","HOU","JAX",,"0.0",,,,"0.0","0.0","0.00","2.0","23.4","0.15"
"Xavier Hutchinson","WR","HOU","JAX",,"0.0",,,,"0.0","0.0","0.00","1.2","14.9","0.13"
"Dalton Schultz","TE","HOU","JAX",,"0.0",,,,"0.0","0.0","0.00","3.2","34.3","0.27"
"Cade Stover","TE","HOU","JAX",,"0.0",,,,"0.0","0.0","0.00","0.7","7.6","0.07"
"Anthony Richardson","QB","IND","PIT","16.0","27.2","182.7","0.94","0.75","6.8","37.0","0.30",,"0.0",
"Jonathan Taylor","RB","IND","PIT",,"0.0",,,,"20.6","87.0","0.59","2.0","15.2","0.05"
"Trey Sermon","RB","IND","PIT",,"0.0",,,,"2.4","10.2","0.05","0.4","2.8","0.01"
"Tyler Goodson","RB","IND","PIT",,"0.0",,,,"0.3","1.2","0.01","0.1","0.7","0.00"
"Ashton Dulin","WR","IND","PIT",,"0.0",,,,"0.0","0.0","0.00","0.4","6.3","0.03"
"Michael Pittman","WR","IND","PIT",,"0.0",,,,"0.0","0.0","0.00","4.6","52.2","0.27"
"Alec Pierce","WR","IND","PIT",,"0.0",,,,"0.0","0.0","0.00","2.0","31.4","0.14"
"Adonai Mitchell","WR","IND","PIT",,"0.0",,,,"0.0","0.0","0.00","0.5","7.4","0.04"
"Josh Downs","WR","IND","PIT",,"0.0",,,,"0.0","0.0","0.00","3.2","35.6","0.17"
"Kylen Granson","TE","IND","PIT",,"0.0",,,,"0.0","0.0","0.00","1.5","16.2","0.10"
"Mo Alie-Cox","TE","IND","PIT",,"0.0",,,,"0.0","0.0","0.00","0.9","10.1","0.08"
"Andrew Ogletree","TE","IND","PIT",,"0.0",,,,"0.0","0.0","0.00","0.4","4.8","0.04"
"Trevor Lawrence","QB","JAX","@HOU","20.6","33.1","226.6","1.25","0.78","3.4","16.5","0.12",,"0.0",
"D'Ernest Johnson","RB","JAX","@HOU",,"0.0",,,,"1.1","4.4","0.02","0.1","0.5","0.00"
"Tank Bigsby","RB","JAX","@HOU",,"0.0",,,,"5.5","22.0","0.13","0.3","2.2","0.01"
"Travis Etienne","RB","JAX","@HOU",,"0.0",,,,"14.8","59.6","0.46","3.3","22.9","0.10"
"Brian Thomas Jr.","WR","JAX","@HOU",,"0.0",,,,"0.1","0.7","0.00","3.9","50.9","0.25"
"Christian Kirk","WR","JAX","@HOU",,"0.0",,,,"0.1","0.7","0.00","4.5","53.5","0.27"
"Gabe Davis","WR","JAX","@HOU",,"0.0",,,,"0.1","0.7","0.00","2.9","40.3","0.23"
"Parker Washington","WR","JAX","@HOU",,"0.0",,,,"0.0","0.0","0.00","1.1","11.3","0.07"
"Tim Jones","WR","JAX","@HOU",,"0.0",,,,"0.0","0.0","0.00","0.1","0.6","0.00"
"Devin Duvernay","WR","JAX","@HOU",,"0.0",,,,"0.3","2.0","0.01","0.3","3.4","0.02"
"Luke Farrell","TE","JAX","@HOU",,"0.0",,,,"0.0","0.0","0.00","1.0","9.3","0.06"
"Brenton Strange","TE","JAX","@HOU",,"0.0",,,,"0.0","0.0","0.00","3.1","31.8","0.23"
"Patrick Mahomes","QB","KC","@LAC","23.4","34.8","250.1","1.71","0.64","3.9","19.2","0.15",,"0.0",
"Carson Steele","RB","KC","@LAC",,"0.0",,,,"13.0","53.2","0.38","1.5","10.9","0.06"
"Samaje Perine","RB","KC","@LAC",,"0.0",,,,"2.7","11.2","0.09","2.6","19.8","0.11"
"Kareem Hunt","RB","KC","@LAC",,"0.0",,,,"5.0","20.1","0.17","0.8","5.9","0.03"
"Xavier Worthy","WR","KC","@LAC",,"0.0",,,,"1.4","8.0","0.06","2.7","36.3","0.24"
"Justin Watson","WR","KC","@LAC",,"0.0",,,,"0.0","0.0","0.00","1.1","16.4","0.11"
"Mecole Hardman","WR","KC","@LAC",,"0.0",,,,"0.0","0.0","0.00","0.1","0.6","0.00"
"Skyy Moore","WR","KC","@LAC",,"0.0",,,,"0.0","0.0","0.00","0.2","1.9","0.01"
"Rashee Rice","WR","KC","@LAC",,"0.0",,,,"0.2","1.3","0.01","7.0","77.7","0.52"
"JuJu Smith-Schuster","WR","KC","@LAC",,"0.0",,,,"0.0","0.0","0.00","1.7","18.3","0.13"
"Travis Kelce","TE","KC","@LAC",,"0.0",,,,"0.0","0.0","0.00","4.2","46.1","0.33"
"Noah Gray","TE","KC","@LAC",,"0.0",,,,"0.0","0.0","0.00","1.3","13.7","0.12"
"Jared Wiley","TE","KC","@LAC",,"0.0",,,,"0.0","0.0","0.00","0.2","2.5","0.02"
"Gardner Minshew","QB","LV","CLE","20.5","32.2","210.1","1.09","0.72","2.6","10.7","0.09",,"0.0",
"Zamir White","RB","LV","CLE",,"0.0",,,,"14.2","56.2","0.31","1.3","9.0","0.03"
"Ameer Abdullah","RB","LV","CLE",,"0.0",,,,"1.8","7.4","0.03","1.2","8.3","0.03"
"Alexander Mattison","RB","LV","CLE",,"0.0",,,,"6.1","24.4","0.11","2.0","13.5","0.06"
"Tre Tucker","WR","LV","CLE",,"0.0",,,,"0.3","2.0","0.01","3.2","43.0","0.19"
"Tyreik McAllister","WR","LV","CLE",,"0.0",,,,"0.0","0.0","0.00","0.2","2.5","0.01"
"Ramel Keyton","WR","LV","CLE",,"0.0",,,,"0.0","0.0","0.00","0.2","2.5","0.01"
"DJ Turner","WR","LV","CLE",,"0.0",,,,"0.2","1.4","0.01","1.3","14.7","0.09"
"Jakobi Meyers","WR","LV","CLE",,"0.0",,,,"0.0","0.0","0.00","4.5","52.2","0.26"
"Brock Bowers","TE","LV","CLE",,"0.0",,,,"0.2","0.8","0.02","5.4","53.5","0.29"
"Harrison Bryant","TE","LV","CLE",,"0.0",,,,"0.0","0.0","0.00","1.3","11.1","0.11"
"Justin Herbert","QB","LAC","KC","19.8","30.5","207.9","1.04","0.71","2.6","11.2","0.10",,"0.0",
"Hassan Haskins","RB","LAC","KC",,"0.0",,,,"0.7","2.9","0.01","0.1","0.4","0.00"
"Gus Edwards","RB","LAC","KC",,"0.0",,,,"7.1","27.9","0.16","0.8","5.7","0.02"
"J.K. Dobbins","RB","LAC","KC",,"0.0",,,,"15.5","66.1","0.36","2.6","17.1","0.06"
"Josh Palmer","WR","LAC","KC",,"0.0",,,,"0.0","0.0","0.00","3.8","44.9","0.21"
"Ladd McConkey","WR","LAC","KC",,"0.0",,,,"0.0","0.0","0.00","4.2","49.4","0.26"
"Simi Fehoko","WR","LAC","KC",,"0.0",,,,"0.0","0.0","0.00","0.5","5.7","0.03"
"Quentin Johnston","WR","LAC","KC",,"0.0",,,,"0.0","0.0","0.00","3.4","42.5","0.21"
"Derius Davis","WR","LAC","KC",,"0.0",,,,"1.0","5.7","0.03","0.1","0.9","0.01"
"Scott Matlock","TE","LAC","KC",,"0.0",,,,"0.0","0.0","0.00","0.2","1.3","0.01"
"Eric Tomlinson","TE","LAC","KC",,,,,,"0.0","0.0","0.00","0.2","2.2","0.01"
"Hayden Hurst","TE","LAC","KC",,"0.0",,,,"0.0","0.0","0.00","2.7","24.7","0.16"
"Will Dissly","TE","LAC","KC",,"0.0",,,,"0.0","0.0","0.00","1.4","13.0","0.07"
"Matthew Stafford","QB","LA","@CHI","19.3","31.2","209.1","1.11","0.70","1.5","3.1","0.04",,"0.0",
"Ronnie Rivers","RB","LA","@CHI",,"0.0",,,,"3.1","12.9","0.07","0.6","4.1","0.01"
"Blake Corum","RB","LA","@CHI",,"0.0",,,,"0.5","2.2","0.01",,"0.0",
"Kyren Williams","RB","LA","@CHI",,"0.0",,,,"20.8","87.0","0.59","2.9","19.9","0.12"
"Jordan Whittington","WR","LA","@CHI",,"0.0",,,,"0.5","3.2","0.02","2.3","25.6","0.13"
"Tutu Atwell","WR","LA","@CHI",,"0.0",,,,"0.7","4.0","0.02","3.2","43.9","0.22"
"Demarcus Robinson","WR","LA","@CHI",,"0.0",,,,"0.4","2.4","0.01","3.5","45.1","0.22"
"Tyler Johnson","WR","LA","@CHI",,"0.0",,,,"0.4","2.4","0.01","2.5","27.3","0.14"
"Colby Parkinson","TE","LA","@CHI",,,,,,"0.0","0.0","0.00","3.3","32.5","0.19"
"Hunter Long","TE","LA","@CHI",,"0.0",,,,"0.0","0.0","0.00","0.3","3.0","0.03"
"Davis Allen","TE","LA","@CHI",,"0.0",,,,"0.0","0.0","0.00","0.8","7.7","0.06"
"Sam Darnold","QB","MIN","@GB","20.8","32.0","234.0","1.32","0.85","3.2","13.7","0.11",,"0.0",
"Ty Chandler","RB","MIN","@GB",,"0.0",,,,"7.0","30.2","0.20","1.2","8.9","0.04"
"Aaron Jones","RB","MIN","@GB",,"0.0",,,,"14.7","64.9","0.46","3.7","26.4","0.13"
"C.J. Ham","RB","MIN","@GB",,"0.0",,,,"0.2","1.0","0.01","0.2","1.8","0.01"
"Myles Gaskin","RB","MIN","@GB",,"0.0",,,,"0.5","2.0","0.01",,"0.0",
"Justin Jefferson","WR","MIN","@GB",,"0.0",,,,"0.2","1.4","0.01","6.0","86.3","0.45"
"Jordan Addison","WR","MIN","@GB",,"0.0",,,,"0.0","0.0","0.00","3.4","44.4","0.27"
"Jalen Nailor","WR","MIN","@GB",,"0.0",,,,"0.2","1.4","0.01","1.8","23.7","0.14"
"Trent Sherfield","WR","MIN","@GB",,"0.0",,,,"0.0","0.0","0.00","0.2","2.3","0.02"
"Brandon Powell","WR","MIN","@GB",,"0.0",,,,"0.1","0.7","0.00","0.7","7.2","0.04"
"Josh Oliver","TE","MIN","@GB",,"0.0",,,,"0.0","0.0","0.00","0.9","8.8","0.06"
"Johnny Mundt","TE","MIN","@GB",,"0.0",,,,"0.0","0.0","0.00","2.6","23.5","0.16"
"Robert Tonyan","TE","MIN","@GB",,"0.0",,,,"0.0","0.0","0.00","0.1","0.6","0.00"
"Jacoby Brissett","QB","NE","@SF","17.5","28.9","172.2","0.76","0.68","3.4","17.1","0.11",,"0.0",
"Drake Maye","QB","NE","@SF","0.9","1.5","9.1","0.04","0.04","0.3","1.2","0.01",,"0.0",
"Antonio Gibson","RB","NE","@SF",,"0.0",,,,"6.5","26.8","0.13","1.5","10.5","0.03"
"JaMycal Hasty","RB","NE","@SF",,"0.0",,,,"1.1","4.5","0.02","0.1","0.8","0.00"
"Rhamondre Stevenson","RB","NE","@SF",,"0.0",,,,"13.6","55.9","0.33","3.0","19.2","0.05"
"Ja'Lynn Polk","WR","NE","@SF",,"0.0",,,,"0.2","1.3","0.01","2.0","23.5","0.12"
"Demario Douglas","WR","NE","@SF",,"0.0",,,,"0.2","1.3","0.01","3.2","35.5","0.12"
"Tyquan Thornton","WR","NE","@SF",,"0.0",,,,"0.1","0.7","0.00","1.0","11.9","0.06"
"Kayshon Boutte","WR","NE","@SF",,"0.0",,,,"0.0","0.0","0.00","0.1","1.0","0.00"
"K.J. Osborn","WR","NE","@SF",,"0.0",,,,"0.1","0.7","0.00","2.3","25.8","0.12"
"Javon Baker","WR","NE","@SF",,"0.0",,,,"0.0","0.0","0.00","0.1","1.2","0.01"
"Austin Hooper","TE","NE","@SF",,"0.0",,,,"0.0","0.0","0.00","1.6","15.5","0.09"
"Hunter Henry","TE","NE","@SF",,"0.0",,,,"0.0","0.0","0.00","3.4","36.4","0.19"
"Derek Carr","QB","NO","@ATL","19.2","29.2","209.8","1.03","0.66","2.0","3.6","0.06",,"0.0",
"Taysom Hill","TE","NO","@ATL","0.3","0.4","3.2","0.02","0.01","5.0","23.1","0.17","1.5","14.3","0.10"
"Alvin Kamara","RB","NO","@ATL",,"0.0",,,,"17.0","69.2","0.50","3.9","27.5","0.10"
"Jamaal Williams","RB","NO","@ATL",,"0.0",,,,"4.2","16.8","0.09","0.8","5.6","0.02"
"Jordan Mims","RB","NO","@ATL",,"0.0",,,,"0.4","1.7","0.01",,"0.0",
"Adam Prentice","RB","NO","@ATL",,"0.0",,,,"0.0","0.0","0.00","0.2","1.6","0.01"
"Rashid Shaheed","WR","NO","@ATL",,"0.0",,,,"0.8","5.0","0.03","3.5","51.5","0.24"
"Cedrick Wilson","WR","NO","@ATL",,"0.0",,,,"0.0","0.0","0.00","0.4","4.3","0.02"
"Chris Olave","WR","NO","@ATL",,"0.0",,,,"0.3","1.7","0.01","4.4","58.9","0.24"
"Mason Tipton","WR","NO","@ATL",,,,,,"0.0","0.0","0.00","1.1","12.6","0.06"
"Juwan Johnson","TE","NO","@ATL",,"0.0",,,,"0.0","0.0","0.00","1.9","19.1","0.14"
"Foster Moreau","TE","NO","@ATL",,"0.0",,,,"0.0","0.0","0.00","1.8","17.6","0.11"
"Aaron Rodgers","QB","NYJ","DEN","21.0","31.9","227.6","1.53","0.55","2.2","7.4","0.09",,"0.0",
"Breece Hall","RB","NYJ","DEN",,"0.0",,,,"16.0","71.0","0.59","4.7","35.0","0.29"
