"Player","Position","Team","Opponent","Completions","Attempts","Pass Yards","Pass TDs","Pass INTs","Carries","Rush Yards","Rush TDs","Receptions","Receiving Yards","Receiving TDs"
"Zach Davidson","TE","BUF","SF",,"0.0",,,,"0.0","0.0","0.00","0.2","2.3","0.02"
"Bryce Young","QB","CAR","TB","20.6","32.8","211.5","1.29","0.82","3.1","18.3","0.12",,"0.0",
"Jonathon Brooks","RB","CAR","TB",,"0.0",,,,"3.7","15.5","0.09","0.8","5.5","0.02"
"Chuba Hubbard","RB","CAR","TB",,"0.0",,,,"17.9","75.8","0.55","3.7","21.6","0.11"
"Raheem Blackshear","RB","CAR","TB",,"0.0",,,,"0.2","1.0","0.01","0.3","1.8","0.01"
"Xavier Legette","WR","CAR","TB",,"0.0",,,,"0.7","3.5","0.03","3.9","46.5","0.27"
"Adam Thielen","WR","CAR","TB",,"0.0",,,,"0.0","0.0","0.00","4.0","45.9","0.26"
"Dan Chisena","WR","CAR","TB",,"0.0",,,,"0.0","0.0","0.00","0.1","0.6","0.00"
"David Moore","WR","CAR","TB",,"0.0",,,,"0.0","0.0","0.00","3.6","45.5","0.26"
"Deven Thompkins","WR","CAR","TB",,"0.0",,,,"0.2","1.2","0.01","1.2","11.6","0.08"
"Feleipe Franks","TE","CAR","TB",,"0.0",,,,"0.0","0.0","0.00","0.7","7.0","0.06"
"Stephen Sullivan","TE","CAR","TB",,"0.0",,,,"0.0","0.0","0.00","0.2","2.4","0.02"
"Tommy Tremble","TE","CAR","TB",,"0.0",,,,"0.0","0.0","0.00","2.3","23.0","0.19"
"Joe Burrow","QB","CIN","PIT","24.3","37.3","281.3","1.87","0.73","2.9","11.4","0.13",,"0.0",
"Khalil Herbert","RB","CIN","PIT",,"0.0",,,,"3.0","12.7","0.08","0.3","2.0","0.01"
"Trayveon Williams","RB","CIN","PIT",,"0.0",,,,"0.2","0.9","0.01",,"0.0",
"Chase Brown","RB","CIN","PIT",,"0.0",,,,"17.6","74.6","0.61","4.0","28.8","0.17"
"Ja'Marr Chase","WR","CIN","PIT",,"0.0",,,,"0.2","1.1","0.02","6.8","88.8","0.58"
"Jermaine Burton","WR","CIN","PIT",,"0.0",,,,"0.0","0.0","0.00","1.0","14.3","0.09"
"Tee Higgins","WR","CIN","PIT",,"0.0",,,,"0.0","0.0","0.00","6.2","83.1","0.54"
"Trenton Irwin","WR","CIN","PIT",,"0.0",,,,"0.0","0.0","0.00","0.1","0.7","0.01"
"Andrei Iosivas","WR","CIN","PIT",,"0.0",,,,"0.0","0.0","0.00","1.6","20.0","0.15"
"Mike Gesicki","TE","CIN","PIT",,"0.0",,,,"0.0","0.0","0.00","2.3","25.3","0.18"
"Drew Sample","TE","CIN","PIT",,"0.0",,,,"0.0","0.0","0.00","1.0","8.3","0.07"
"Cam Grandy","TE","CIN","PIT",,"0.0",,,,"0.0","0.0","0.00","0.1","0.7","0.01"
"Tanner Hudson","TE","CIN","PIT",,"0.0",,,,"0.0","0.0","0.00","1.0","9.3","0.07"
"C.J. Stroud","QB","HOU","@JAX","22.5","34.8","261.6","1.65","0.70","3.2","15.0","0.12",,"0.0",
"Dameon Pierce","RB","HOU","@JAX",,"0.0",,,,"1.0","3.9","0.03","0.1","0.5","0.00"
"Joe Mixon","RB","HOU","@JAX",,"0.0",,,,"21.5","86.0","0.73","3.2","23.6","0.12"
"Dare Ogunbowale","RB","HOU","@JAX",,"0.0",,,,"1.0","3.9","0.03","0.9","7.2","0.04"
"John Metchie III","WR","HOU","@JAX",,"0.0",,,,"0.0","0.0","0.00","2.0","24.7","0.14"
"Nico Collins","WR","HOU","@JAX",,"0.0",,,,"0.0","0.0","0.00","6.0","83.8","0.49"
"Jared Wayne","WR","HOU","@JAX",,"0.0",,,,"0.0","0.0","0.00","0.1","0.7","0.00"
"Robert Woods","WR","HOU","@JAX",,"0.0",,,,"0.0","0.0","0.00","0.6","7.5","0.05"
"Tank Dell","WR","HOU","@JAX",,"0.0",,,,"0.7","3.5","0.03","4.4","59.3","0.35"
"Xavier Hutchinson","WR","HOU","@JAX",,"0.0",,,,"0.0","0.0","0.00","0.4","5.5","0.04"
"Dalton Schultz","TE","HOU","@JAX",,"0.0",,,,"0.0","0.0","0.00","3.2","33.2","0.28"
"Cade Stover","TE","HOU","@JAX",,"0.0",,,,"0.0","0.0","0.00","1.6","15.2","0.13"
"Irv Smith","TE","HOU","@JAX",,"0.0",,,,"0.0","0.0","0.00","0.1","0.5","0.01"
"Anthony Richardson","QB","IND","@NE","15.5","28.6","199.1","1.16","0.70","9.6","48.7","0.45",,"0.0",
"Jonathan Taylor","RB","IND","@NE",,"0.0",,,,"20.1","85.0","0.71","1.8","14.0","0.06"
"Trey Sermon","RB","IND","@NE",,"0.0",,,,"0.5","2.1","0.01","0.2","1.4","0.01"
"Tyler Goodson","RB","IND","@NE",,"0.0",,,,"0.5","2.1","0.01","0.2","1.4","0.01"
"Ashton Dulin","WR","IND","@NE",,"0.0",,,,"0.6","3.0","0.04",,"0.0",
"Anthony Gould","WR","IND","@NE",,"0.0",,,,"0.0","0.0","0.00","0.5","6.8","0.04"
"Michael Pittman","WR","IND","@NE",,"0.0",,,,"0.0","0.0","0.00","4.7","59.5","0.34"
"Laquon Treadwell","WR","IND","@NE",,"0.0",,,,"0.0","0.0","0.00","0.2","2.8","0.01"
"Alec Pierce","WR","IND","@NE",,"0.0",,,,"0.0","0.0","0.00","2.3","41.1","0.21"
"Adonai Mitchell","WR","IND","@NE",,"0.0",,,,"0.4","2.2","0.02","3.0","41.8","0.23"
"Kylen Granson","TE","IND","@NE",,"0.0",,,,"0.0","0.0","0.00","1.3","14.6","0.11"
"Mo Alie-Cox","TE","IND","@NE",,"0.0",,,,"0.0","0.0","0.00","0.7","8.8","0.08"
"Andrew Ogletree","TE","IND","@NE",,"0.0",,,,"0.0","0.0","0.00","0.6","6.9","0.07"
"Trevor Lawrence","QB","JAX","HOU","20.0","31.7","209.8","1.28","0.74","3.8","16.1","0.18",,"0.0",
"D'Ernest Johnson","RB","JAX","HOU",,"0.0",,,,"1.5","6.1","0.03","0.7","4.9","0.02"
"Tank Bigsby","RB","JAX","HOU",,"0.0",,,,"10.4","43.3","0.31","0.4","3.2","0.02"
"Travis Etienne","RB","JAX","HOU",,"0.0",,,,"9.7","39.8","0.30","2.5","17.2","0.08"
"Brian Thomas Jr.","WR","JAX","HOU",,"0.0",,,,"0.5","2.3","0.03","4.4","62.3","0.33"
"Elijah Cooks","WR","JAX","HOU",,"0.0",,,,"0.0","0.0","0.00","0.2","2.3","0.01"
"Parker Washington","WR","JAX","HOU",,"0.0",,,,"0.0","0.0","0.00","1.9","22.9","0.14"
"Tim Jones","WR","JAX","HOU",,"0.0",,,,"0.0","0.0","0.00","0.5","6.1","0.04"
"Devin Duvernay","WR","JAX","HOU",,"0.0",,,,"0.2","1.2","0.01","1.4","15.0","0.10"
"Velus Jones Jr.","WR","JAX","HOU",,"0.0",,,,"0.1","0.6","0.01",,"0.0",
"Luke Farrell","TE","JAX","HOU",,"0.0",,,,"0.0","0.0","0.00","0.8","8.4","0.06"
"Evan Engram","TE","JAX","HOU",,"0.0",,,,"0.0","0.0","0.00","5.7","52.7","0.38"
"Brenton Strange","TE","JAX","HOU",,"0.0",,,,"0.0","0.0","0.00","1.4","14.8","0.11"
"Justin Herbert","QB","LAC","@ATL","21.7","33.2","252.0","1.65","0.64","4.4","21.4","0.21",,"0.0",
"Hassan Haskins","RB","LAC","@ATL",,"0.0",,,,"2.5","10.6","0.08","0.4","2.9","0.02"
"Scott Matlock","RB","LAC","@ATL",,"0.0",,,,"0.0","0.0","0.00","0.1","0.5","0.00"
"Gus Edwards","RB","LAC","@ATL",,"0.0",,,,"14.1","59.0","0.47","0.9","7.0","0.04"
"Kimani Vidal","RB","LAC","@ATL",,"0.0",,,,"4.6","19.0","0.13","2.1","15.8","0.11"
"Josh Palmer","WR","LAC","@ATL",,"0.0",,,,"0.0","0.0","0.00","2.8","39.6","0.23"
"Ladd McConkey","WR","LAC","@ATL",,"0.0",,,,"0.0","0.0","0.00","4.9","65.8","0.38"
"Quentin Johnston","WR","LAC","@ATL",,"0.0",,,,"0.3","1.8","0.02","3.2","44.0","0.32"
"Derius Davis","WR","LAC","@ATL",,"0.0",,,,"0.7","3.7","0.04","0.9","8.4","0.07"
"Jalen Reagor","WR","LAC","@ATL",,"0.0",,,,"0.5","2.3","0.02","1.1","13.7","0.10"
"Tucker Fisk","TE","LAC","@ATL",,,,,,"0.0","0.0","0.00","0.8","8.5","0.09"
"Stone Smartt","TE","LAC","@ATL",,"0.0",,,,"0.0","0.0","0.00","0.3","3.7","0.04"
"Will Dissly","TE","LAC","@ATL",,"0.0",,,,"0.0","0.0","0.00","4.2","42.1","0.26"
"Matthew Stafford","QB","LA","@NO","24.4","36.0","278.7","1.84","0.72","1.6","2.9","0.05",,"0.0",
"Ronnie Rivers","RB","LA","@NO",,"0.0",,,,"0.1","0.5","0.00",,"0.0",
"Blake Corum","RB","LA","@NO",,"0.0",,,,"3.4","15.3","0.11","0.4","2.9","0.02"
"Kyren Williams","RB","LA","@NO",,"0.0",,,,"19.9","90.5","0.85","2.3","16.8","0.11"
"Jordan Whittington","WR","LA","@NO",,"0.0",,,,"0.0","0.0","0.00","0.1","0.7","0.00"
"Cooper Kupp","WR","LA","@NO",,"0.0",,,,"0.2","1.3","0.02","7.0","73.5","0.56"
"Puka Nacua","WR","LA","@NO",,"0.0",,,,"0.5","2.7","0.03","7.0","92.0","0.50"
"Xavier Smith","WR","LA","@NO",,"0.0",,,,"0.0","0.0","0.00","0.1","0.7","0.00"
"Tutu Atwell","WR","LA","@NO",,"0.0",,,,"0.1","0.7","0.01","1.0","13.9","0.08"
"Demarcus Robinson","WR","LA","@NO",,"0.0",,,,"0.0","0.0","0.00","2.8","38.9","0.26"
"Tyler Johnson","WR","LA","@NO",,"0.0",,,,"0.0","0.0","0.00","0.6","6.8","0.04"
"Colby Parkinson","TE","LA","@NO",,,,,,"0.0","0.0","0.00","1.2","11.8","0.09"
"Hunter Long","TE","LA","@NO",,"0.0",,,,"0.0","0.0","0.00","0.4","3.9","0.03"
"Davis Allen","TE","LA","@NO",,"0.0",,,,"0.0","0.0","0.00","1.7","16.8","0.13"
"Sam Darnold","QB","MIN","ARI","21.9","33.3","257.9","1.63","0.78","3.9","14.9","0.14",,"0.0",
"Ty Chandler","RB","MIN","ARI",,"0.0",,,,"0.5","2.0","0.01",,"0.0",
"Aaron Jones","RB","MIN","ARI",,"0.0",,,,"15.5","67.8","0.55","2.8","21.0","0.11"
"C.J. Ham","RB","MIN","ARI",,"0.0",,,,"0.2","1.0","0.01","0.3","2.1","0.01"
"Cam Akers","RB","MIN","ARI",,"0.0",,,,"6.8","29.1","0.20","1.1","8.2","0.04"
"Justin Jefferson","WR","MIN","ARI",,"0.0",,,,"0.1","0.6","0.01","6.1","87.3","0.49"
"Jordan Addison","WR","MIN","ARI",,"0.0",,,,"0.5","2.5","0.04","3.6","50.5","0.34"
"Jalen Nailor","WR","MIN","ARI",,"0.0",,,,"0.2","1.2","0.01","1.5","20.6","0.15"
"Trent Sherfield","WR","MIN","ARI",,"0.0",,,,"0.0","0.0","0.00","0.3","4.0","0.03"
"Brandon Powell","WR","MIN","ARI",,"0.0",,,,"0.0","0.0","0.00","0.3","3.7","0.02"
"Jake McQuaide","TE","MIN","ARI",,,,,,"0.0","0.0","0.00","0.1","0.6","0.01"
"T.J. Hockenson","TE","MIN","ARI",,"0.0",,,,"0.0","0.0","0.00","4.6","49.1","0.35"
"Johnny Mundt","TE","MIN","ARI",,"0.0",,,,"0.0","0.0","0.00","1.1","10.3","0.09"
"Nick Muse","TE","MIN","ARI",,"0.0",,,,"0.0","0.0","0.00","0.1","0.6","0.01"
"Drake Maye","QB","NE","IND","20.6","31.8","219.2","1.29","0.78","4.7","30.9","0.16",,"0.0",
"Antonio Gibson","RB","NE","IND",,"0.0",,,,"5.9","23.6","0.13","1.3","9.2","0.05"
"JaMycal Hasty","RB","NE","IND",,"0.0",,,,"1.7","6.9","0.04","0.5","3.5","0.02"
"Rhamondre Stevenson","RB","NE","IND",,"0.0",,,,"15.1","59.5","0.44","2.6","16.6","0.07"
"Ja'Lynn Polk","WR","NE","IND",,"0.0",,,,"0.1","0.6","0.01","0.9","10.9","0.08"
"Kendrick Bourne","WR","NE","IND",,"0.0",,,,"0.0","0.0","0.00","2.4","29.2","0.16"
"Demario Douglas","WR","NE","IND",,"0.0",,,,"0.2","1.2","0.01","3.6","39.2","0.18"
"Kayshon Boutte","WR","NE","IND",,"0.0",,,,"0.0","0.0","0.00","2.5","35.5","0.19"
"Javon Baker","WR","NE","IND",,"0.0",,,,"0.0","0.0","0.00","0.2","2.3","0.01"
"Austin Hooper","TE","NE","IND",,"0.0",,,,"0.0","0.0","0.00","2.3","24.0","0.17"
"Jaheim Bell","TE","NE","IND",,"0.0",,,,"0.0","0.0","0.00","0.1","0.6","0.00"
"Hunter Henry","TE","NE","IND",,"0.0",,,,"0.0","0.0","0.00","4.2","47.6","0.34"
"Jack Westover","TE","NE","IND",,"0.0",,,,"0.0","0.0","0.00","0.1","0.6","0.00"
"Derek Carr","QB","NO","LA","20.3","31.0","225.8","1.44","0.67","1.7","3.5","0.05",,"0.0",
"Taysom Hill","TE","NO","LA","0.5","0.8","5.8","0.04","0.02","6.2","31.8","0.30","3.5","37.7","0.34"
"Alvin Kamara","RB","NO","LA",,"0.0",,,,"17.2","73.0","0.61","6.0","45.7","0.21"
"Jamaal Williams","RB","NO","LA",,"0.0",,,,"3.6","15.1","0.10","0.7","5.4","0.02"
"Jordan Mims","RB","NO","LA",,"0.0",,,,"0.3","1.2","0.01","0.1","1.0","0.00"
"Adam Prentice","RB","NO","LA",,"0.0",,,,"0.0","0.0","0.00","0.2","1.9","0.01"
"Marquez Valdes-Scantling","WR","NO","LA",,"0.0",,,,"0.0","0.0","0.00","2.6","43.7","0.26"
"Cedrick Wilson","WR","NO","LA",,"0.0",,,,"0.0","0.0","0.00","1.0","13.8","0.08"
"Dante Pettis","WR","NO","LA",,"0.0",,,,"0.0","0.0","0.00","0.3","3.8","0.03"
"Kevin Austin Jr.","WR","NO","LA",,"0.0",,,,"0.0","0.0","0.00","1.7","23.7","0.13"
"Jermaine Jackson","WR","NO","LA",,"0.0",,,,"0.3","1.5","0.02",,"0.0",
"Juwan Johnson","TE","NO","LA",,"0.0",,,,"0.0","0.0","0.00","2.6","29.6","0.23"
"Foster Moreau","TE","NO","LA",,"0.0",,,,"0.0","0.0","0.00","2.0","24.0","0.16"
"Dallin Holker","TE","NO","LA",,,,,,"0.0","0.0","0.00","0.1","1.3","0.01"
"Aaron Rodgers","QB","NYJ","SEA","22.3","34.8","229.3","1.38","0.68","1.8","6.2","0.07",,"0.0",
"Breece Hall","RB","NYJ","SEA",,"0.0",,,,"15.1","64.1","0.46","4.0","28.6","0.16"
"Braelon Allen","RB","NYJ","SEA",,"0.0",,,,"7.5","31.6","0.19","0.7","4.9","0.02"
"Isaiah Davis","RB","NYJ","SEA",,"0.0",,,,"0.2","1.0","0.01",,"0.0",
"Davante Adams","WR","NYJ","SEA",,"0.0",,,,"0.0","0.0","0.00","6.2","72.7","0.47"
"Malachi Corley","WR","NYJ","SEA",,,,,,"0.2","1.2","0.01","0.6","7.6","0.04"
"Garrett Wilson","WR","NYJ","SEA",,"0.0",,,,"0.1","0.6","0.01","5.6","65.4","0.37"
"Xavier Gipson","WR","NYJ","SEA",,"0.0",,,,"0.0","0.0","0.00","0.9","11.2","0.06"
"Kenny Yeboah","TE","NYJ","SEA",,,,,,"0.0","0.0","0.00","0.3","2.7","0.02"
"Jeremy Ruckert","TE","NYJ","SEA",,"0.0",,,,"0.0","0.0","0.00","1.3","12.0","0.08"
"Tyler Conklin","TE","NYJ","SEA",,"0.0",,,,"0.0","0.0","0.00","2.6","24.3","0.15"
"Jalen Hurts","QB","PHI","@BAL","19.3","29.7","221.9","1.15","0.65","9.5","43.4","0.74",,"0.0",
"Saquon Barkley","RB","PHI","@BAL",,"0.0",,,,"18.1","92.0","0.65","3.2","22.8","0.11"
"Will Shipley","RB","PHI","@BAL",,"0.0",,,,"0.3","1.1","0.01",,"0.0",
"Kenneth Gainwell","RB","PHI","@BAL",,"0.0",,,,"3.6","15.8","0.09","0.9","6.8","0.02"
"Parris Campbell","WR","PHI","@BAL",,"0.0",,,,"0.0","0.0","0.00","0.4","3.9","0.02"
"Ainias Smith","WR","PHI","@BAL",,"0.0",,,,"0.1","0.7","0.01","0.5","5.6","0.03"
"Britain Covey","WR","PHI","@BAL",,"0.0",,,,"0.0","0.0","0.00","0.6","6.4","0.04"
"Jahan Dotson","WR","PHI","@BAL",,"0.0",,,,"0.1","0.7","0.01","1.6","20.0","0.13"
"A.J. Brown","WR","PHI","@BAL",,"0.0",,,,"0.0","0.0","0.00","6.2","92.7","0.48"
"Dallas Goedert","TE","PHI","@BAL",,"0.0",,,,"0.0","0.0","0.00","4.9","54.0","0.27"
"Grant Calcaterra","TE","PHI","@BAL",,"0.0",,,,"0.0","0.0","0.00","0.8","9.2","0.05"
"C.J. Uzomah","TE","PHI","@BAL",,"0.0",,,,"0.0","0.0","0.00","0.1","0.5","0.00"
"Russell Wilson","QB","PIT","@CIN","19.1","30.3","217.9","1.31","0.64","3.7","14.8","0.17",,"0.0",
"Justin Fields","QB","PIT","@CIN",,"0.0",,,,"1.4","6.1","0.11",,"0.0",
"Najee Harris","RB","PIT","@CIN",,"0.0",,,,"14.9","62.1","0.45","1.9","13.8","0.06"
"Jaylen Warren","RB","PIT","@CIN",,"0.0",,,,"8.9","38.2","0.23","2.5","17.9","0.08"
"Cordarrelle Patterson","RB","PIT","@CIN",,"0.0",,,,"1.4","6.9","0.05","0.3","2.5","0.02"
"Van Jefferson","WR","PIT","@CIN",,"0.0",,,,"0.0","0.0","0.00","1.0","13.2","0.08"
"Mike Williams","WR","PIT","@CIN",,"0.0",,,,"0.0","0.0","0.00","0.7","10.6","0.06"
"Ben Skowronek","WR","PIT","@CIN",,"0.0",,,,"0.0","0.0","0.00","0.1","1.1","0.01"
"George Pickens","WR","PIT","@CIN",,"0.0",,,,"0.3","1.4","0.02","5.0","75.2","0.41"
"Calvin Austin III","WR","PIT","@CIN",,"0.0",,,,"0.0","0.0","0.00","2.2","30.2","0.18"
"MyCole Pruitt","TE","PIT","@CIN",,"0.0",,,,"0.0","0.0","0.00","0.4","4.4","0.04"
"Connor Heyward","TE","PIT","@CIN",,"0.0",,,,"0.0","0.0","0.00","0.1","1.0","0.01"
"Pat Freiermuth","TE","PIT","@CIN",,"0.0",,,,"0.0","0.0","0.00","2.7","27.0","0.20"
"Darnell Washington","TE","PIT","@CIN",,"0.0",,,,"0.0","0.0","0.00","2.1","21.0","0.15"
"Brock Purdy","QB","SF","@BUF","20.7","31.6","228.6","1.14","0.76","4.8","25.9","0.15",,"0.0",
"Isaac Guerendo","RB","SF","@BUF",,"0.0",,,,"0.4","2.0","0.01","0.1","0.5","0.00"
"Jordan Mason","RB","SF","@BUF",,"0.0",,,,"1.6","7.4","0.04","0.1","0.5","0.00"
"Christian McCaffrey","RB","SF","@BUF",,"0.0",,,,"17.3","78.0","0.51","5.0","40.2","0.20"
"Kyle Juszczyk","RB","SF","@BUF",,"0.0",,,,"0.2","1.0","0.01","0.8","6.5","0.03"
"Deebo Samuel","WR","SF","@BUF",,"0.0",,,,"2.0","9.8","0.08","3.7","44.5","0.22"
"Chris Conley","WR","SF","@BUF",,"0.0",,,,"0.0","0.0","0.00","0.0","0.5","0.00"
"Ronnie Bell","WR","SF","@BUF",,"0.0",,,,"0.0","0.0","0.00","0.0","0.6","0.00"
"Jauan Jennings","WR","SF","@BUF",,"0.0",,,,"0.0","0.0","0.00","4.5","56.8","0.27"
"Ricky Pearsall","WR","SF","@BUF",,"0.0",,,,"0.2","1.5","0.01","1.8","22.8","0.12"
"George Kittle","TE","SF","@BUF",,"0.0",,,,"0.0","0.0","0.00","4.2","51.7","0.27"
"Eric Saubert","TE","SF","@BUF",,,,,,"0.0","0.0","0.00","0.4","4.0","0.03"
"Geno Smith","QB","SEA","@NYJ","21.5","33.0","236.6","1.36","0.71","3.0","13.5","0.12",,"0.0",
"Zach Charbonnet","RB","SEA","@NYJ",,"0.0",,,,"5.7","23.2","0.14","1.6","10.7","0.05"
"Kenny McIntosh","RB","SEA","@NYJ",,"0.0",,,,"0.2","1.0","0.01",,"0.0",
"Kenneth Walker III","RB","SEA","@NYJ",,"0.0",,,,"17.3","70.5","0.55","3.4","25.5","0.12"
"Tyler Lockett","WR","SEA","@NYJ",,"0.0",,,,"0.0","0.0","0.00","2.6","33.7","0.19"
"DK Metcalf","WR","SEA","@NYJ",,"0.0",,,,"0.0","0.0","0.00","4.3","61.9","0.37"
"Jaxon Smith-Njigba","WR","SEA","@NYJ",,"0.0",,,,"0.2","1.2","0.01","5.2","58.8","0.34"
"Jake Bobo","WR","SEA","@NYJ",,"0.0",,,,"0.0","0.0","0.00","0.3","3.0","0.02"
"Cody White","WR","SEA","@NYJ",,"0.0",,,,"0.0","0.0","0.00","0.3","3.1","0.02"
"Pharaoh Brown","TE","SEA","@NYJ",,,,,,"0.0","0.0","0.00","0.4","3.8","0.03"
"Noah Fant","TE","SEA","@NYJ",,"0.0",,,,"0.0","0.0","0.00","2.4","25.3","0.15"
"AJ Barner","TE","SEA","@NYJ",,"0.0",,,,"0.0","0.0","0.00","1.1","11.0","0.07"
"Baker Mayfield","QB","TB","@CAR","22.1","32.4","248.1","1.77","0.68","4.1","16.4","0.16",,"0.0",
"Bucky Irving","RB","TB","@CAR",,"0.0",,,,"12.4","59.8","0.49","3.1","23.5","0.11"
"Rachaad White","RB","TB","@CAR",,"0.0",,,,"9.1","40.1","0.34","3.2","24.3","0.17"
"Sean Tucker","RB","TB","@CAR",,"0.0",,,,"3.2","14.3","0.11","0.1","1.0","0.01"
"Rakim Jarrett","WR","TB","@CAR",,,,,,"0.0","0.0","0.00","0.6","8.4","0.06"
"Mike Evans","WR","TB","@CAR",,"0.0",,,,"0.0","0.0","0.00","5.5","80.7","0.62"
"Ryan Miller","WR","TB","@CAR",,"0.0",,,,"0.0","0.0","0.00","0.2","2.6","0.02"
