"Player","Team","Position","DK","FD","Std","Half","Full","DK Ceiling","FD Ceiling"
"Brian Robinson","WAS","RB","14.4","13.1","11.4","12.5","13.7","27.0","25.4"
"Jonnu Smith","MIA","TE","14.0","11.1","7.8","10.7","13.6","25.3","21.0"
"Jordan Addison","MIN","WR","14.1","11.7","8.9","11.2","13.6","27.3","23.6"
"Tyrone Tracy Jr.","NYG","RB","14.1","12.3","10.3","12.0","13.6","25.9","23.5"
"Calvin Ridley","TEN","WR","14.2","11.9","9.0","11.3","13.6","27.4","23.8"
"Jerry Jeudy","CLE","WR","14.0","11.6","8.6","11.0","13.4","26.8","23.1"
"Deebo Samuel","SF","WR","13.3","11.3","8.9","11.0","13.0","26.7","23.5"
"Kendre Miller","NO","RB","13.3","11.7","9.9","11.3","12.8","24.2","22.2"
"Devonta Smith","PHI","WR","13.2","10.8","8.0","10.4","12.8","25.2","21.5"
"Kenneth Walker III","SEA","RB","13.2","11.7","10.0","11.4","12.8","25.0","23.0"
"Jerome Ford","CLE","RB","13.1","11.5","9.7","11.2","12.7","25.0","22.8"
"Travis Kelce","KC","TE","12.6","10.0","7.2","9.8","12.4","22.8","18.9"
"Alexander Mattison","LV","RB","12.8","11.7","10.3","11.3","12.4","24.4","22.9"
"Khalil Shakir","BUF","WR","12.7","10.3","7.5","9.9","12.3","24.4","20.8"
"Rhamondre Stevenson","NE","RB","12.8","11.3","9.6","10.9","12.3","23.6","21.6"
"Marvin Harrison Jr.","ARI","WR","12.6","10.7","8.3","10.2","12.2","25.2","22.0"
"Rachaad White","TB","RB","12.5","11.1","9.5","10.8","12.2","25.1","23.0"
"D'Andre Swift","CHI","RB","12.5","11.5","10.1","11.0","12.0","23.9","22.5"
"Jameson Williams","DET","WR","12.2","10.4","8.1","9.9","11.8","25.7","22.7"
"Spencer Rattler","NO","QB","12.3","12.0","11.7","11.7","11.7","19.9","19.7"
"Jayden Reed","GB","WR","11.9","10.0","7.9","9.7","11.6","25.6","22.6"
"Najee Harris","PIT","RB","12.0","10.8","9.4","10.5","11.6","23.3","21.7"
"Javonte Williams","DEN","RB","11.8","10.2","8.6","10.0","11.5","22.5","20.3"
"Sam LaPorta","DET","TE","11.7","9.5","7.1","9.3","11.5","22.3","18.8"
"Xavier Worthy","KC","WR","11.8","9.9","7.7","9.6","11.5","24.1","21.1"
"T.J. Hockenson","MIN","TE","11.7","9.3","6.7","9.1","11.5","21.7","18.0"
"Darnell Mooney","ATL","WR","11.8","9.7","7.4","9.4","11.4","23.3","20.2"
"Christian Watson","GB","WR","11.9","10.2","8.0","9.7","11.4","25.2","22.3"
"Travis Etienne","JAX","RB","11.7","10.1","8.4","9.9","11.4","22.4","20.2"
"Patrick Taylor","SF","RB","11.7","10.9","9.7","10.5","11.3","23.1","22.0"
"Jalen McMillan","TB","WR","11.4","9.5","7.4","9.2","11.1","23.3","20.3"
"Romeo Doubs","GB","WR","10.9","9.1","7.1","8.8","10.6","23.1","20.2"
"Michael Pittman","IND","WR","10.9","9.0","6.8","8.7","10.6","22.1","19.1"
"Josh Downs","IND","WR","10.9","8.8","6.6","8.6","10.6","21.3","18.1"
"Tank Dell","HOU","WR","10.8","9.0","6.8","8.7","10.5","22.0","19.1"
"Hunter Henry","NE","TE","10.6","8.4","6.0","8.2","10.5","19.6","16.2"
"Rome Odunze","CHI","WR","10.7","8.9","6.8","8.6","10.4","21.9","19.0"
"Isiah Pacheco","KC","RB","10.8","9.9","8.7","9.6","10.4","21.9","20.6"
"Jake Ferguson","DAL","TE","10.5","8.2","5.9","8.1","10.3","19.5","16.0"
"Quentin Johnston","LAC","WR","10.5","8.7","6.7","8.5","10.3","21.2","18.4"
"DeAndre Hopkins","KC","WR","10.4","8.5","6.4","8.3","10.2","20.8","17.9"
"Mark Andrews","BAL","TE","10.2","8.4","6.5","8.3","10.1","20.1","17.3"
"Dalton Kincaid","BUF","TE","10.2","8.3","6.2","8.2","10.1","19.7","16.7"
"Wan'Dale Robinson","NYG","WR","10.2","7.9","5.5","7.8","10.1","19.5","16.1"
"Jaylen Warren","PIT","RB","10.2","8.5","6.8","8.4","10.1","20.4","17.9"
"GB DST","GB","DST","10.1","10.1","10.1","10.1","10.1","17.8","17.8"
"Brenton Strange","JAX","TE","10.1","7.9","5.5","7.8","10.0","18.9","15.4"
"BUF DST","BUF","DST","9.8","9.8","9.8","9.8","9.8","17.6","17.6"
"Dalton Schultz","HOU","TE","9.4","7.4","5.4","7.3","9.3","18.2","15.1"
"Pat Freiermuth","PIT","TE","9.4","7.5","5.5","7.4","9.3","17.9","14.9"
"Sterling Shepard","TB","WR","9.2","7.4","5.5","7.3","9.1","18.9","16.0"
"Riley Patterson","ATL","K","9.1","9.1","9.1","9.1","9.1","15.5","15.5"
"Chase McLaughlin","TB","K","9.1","9.1","9.1","9.1","9.1","15.5","15.5"
"Elijah Moore","CLE","WR","9.2","7.4","5.4","7.2","9.0","18.8","16.0"
"Tucker Kraft","GB","TE","9.1","7.4","5.6","7.3","9.0","18.7","15.8"
"Tyjae Spears","TEN","RB","9.2","7.8","6.5","7.7","9.0","18.8","16.7"
"Jake Bates","DET","K","9.0","9.0","9.0","9.0","9.0","15.2","15.2"
"Nick Folk","TEN","K","8.9","8.9","8.9","8.9","8.9","15.5","15.5"
"Jalen Coker","CAR","WR","9.1","7.5","5.6","7.2","8.8","18.8","16.2"
"Brandon McManus","GB","K","8.8","8.8","8.8","8.8","8.8","15.0","15.0"
"Harrison Butker","KC","K","8.8","8.8","8.8","8.8","8.8","15.1","15.1"
"Ray-Ray McCloud","ATL","WR","8.8","7.1","5.3","7.0","8.7","18.9","16.1"
"Amari Cooper","BUF","WR","8.9","7.5","5.9","7.3","8.7","19.2","16.9"
"ATL DST","ATL","DST","8.7","8.7","8.7","8.7","8.7","16.3","16.3"
"Cameron Dicker","LAC","K","8.7","8.7","8.7","8.7","8.7","15.0","15.0"
"Ameer Abdullah","LV","RB","8.7","7.4","6.1","7.3","8.6","17.9","15.9"
"Demario Douglas","NE","WR","8.7","6.8","4.8","6.7","8.5","17.2","14.2"
"Brandin Cooks","DAL","WR","8.5","7.0","5.4","6.9","8.4","17.8","15.4"
"Kimani Vidal","LAC","RB","8.5","7.5","6.4","7.4","8.4","18.1","16.5"
"Tyler Bass","BUF","K","8.4","8.4","8.4","8.4","8.4","14.1","14.1"
"Jake Elliott","PHI","K","8.4","8.4","8.4","8.4","8.4","14.5","14.5"
"Tank Bigsby","JAX","RB","8.7","8.2","7.5","7.9","8.3","18.5","17.9"
"Zach Ertz","WAS","TE","8.3","6.5","4.6","6.5","8.3","16.3","13.4"
"DET DST","DET","DST","8.3","8.3","8.3","8.3","8.3","15.8","15.8"
"Cade York","CIN","K","8.3","8.3","8.3","8.3","8.3","14.2","14.2"
"Daniel Carlson","LV","K","8.3","8.3","8.3","8.3","8.3","14.5","14.5"
"Josh Palmer","LAC","WR","8.4","6.9","5.2","6.7","8.2","17.7","15.2"
"Stone Smartt","LAC","TE","8.2","6.6","4.9","6.5","8.2","16.3","13.7"
"CIN DST","CIN","DST","8.2","8.2","8.2","8.2","8.2","15.8","15.8"
"Justin Tucker","BAL","K","8.2","8.2","8.2","8.2","8.2","14.2","14.2"
"Will Reichard","MIN","K","8.2","8.2","8.2","8.2","8.2","14.3","14.3"
"Justice Hill","BAL","RB","8.1","6.6","5.0","6.5","8.1","16.8","14.4"
"Calvin Austin III","PIT","WR","8.3","6.8","5.2","6.7","8.1","17.5","15.1"
"Zach Charbonnet","SEA","RB","8.3","7.1","5.8","7.0","8.1","17.2","15.4"
"Wil Lutz","DEN","K","8.1","8.1","8.1","8.1","8.1","14.4","14.4"
"Joshua Karty","LA","K","8.1","8.1","8.1","8.1","8.1","14.2","14.2"
"Malik Washington","MIA","WR","8.1","6.5","4.8","6.4","8.0","17.1","14.5"
"KC DST","KC","DST","8.0","8.0","8.0","8.0","8.0","15.2","15.2"
"Matt Gay","IND","K","8.0","8.0","8.0","8.0","8.0","14.0","14.0"
"Cam Little","JAX","K","8.0","8.0","8.0","8.0","8.0","14.4","14.4"
"Jason Sanders","MIA","K","8.0","8.0","8.0","8.0","8.0","14.2","14.2"
"David Moore","CAR","WR","8.0","6.5","4.9","6.4","7.9","17.1","14.7"
"Brandon Aubrey","DAL","K","7.9","7.9","7.9","7.9","7.9","14.0","14.0"
"Jason Myers","SEA","K","7.9","7.9","7.9","7.9","7.9","14.2","14.2"
"Marquez Valdes-Scantling","NO","WR","8.1","6.7","5.2","6.5","7.8","17.3","15.0"
"BAL DST","BAL","DST","7.8","7.8","7.8","7.8","7.8","15.0","15.0"
"Gus Edwards","LAC","RB","8.0","7.6","7.2","7.4","7.7","17.5","17.0"
"Nick Westbrook-Ikhine","TEN","WR","7.8","6.5","5.0","6.3","7.7","16.7","14.4"
"Chris Boswell","PIT","K","7.7","7.7","7.7","7.7","7.7","13.9","13.9"
"Rashod Bateman","BAL","WR","7.8","6.6","5.1","6.4","7.6","17.3","15.1"
"MIN DST","MIN","DST","7.6","7.6","7.6","7.6","7.6","14.8","14.8"
"Michael Wilson","ARI","WR","7.6","6.3","4.8","6.1","7.5","16.2","14.0"
"Tre Tucker","LV","WR","7.6","6.4","5.0","6.3","7.5","16.9","14.8"
"Chad Ryland","ARI","K","7.5","7.5","7.5","7.5","7.5","13.3","13.3"
"Ka'imi Fairbairn","HOU","K","7.5","7.5","7.5","7.5","7.5","13.6","13.6"
"Jake Moody","SF","K","7.5","7.5","7.5","7.5","7.5","13.4","13.4"
"Mike Gesicki","CIN","TE","7.4","6.0","4.6","6.0","7.4","15.2","12.9"
"Tim Patrick","DET","WR","7.5","6.2","4.8","6.1","7.4","16.5","14.2"
"Juwan Johnson","NO","TE","7.5","5.8","4.1","5.8","7.4","14.6","11.9"
"ARI DST","ARI","DST","7.4","7.4","7.4","7.4","7.4","14.6","14.6"
"PHI DST","PHI","DST","7.4","7.4","7.4","7.4","7.4","14.7","14.7"
"Eddy Pineiro","CAR","K","7.4","7.4","7.4","7.4","7.4","13.4","13.4"
"Greg Joseph","WAS","K","7.4","7.4","7.4","7.4","7.4","13.3","13.3"
"Parker Washington","JAX","WR","7.4","6.0","4.4","5.9","7.3","15.4","13.0"
"Cairo Santos","CHI","K","7.3","7.3","7.3","7.3","7.3","13.4","13.4"
"Anders Carlson","NYJ","K","7.3","7.3","7.3","7.3","7.3","13.3","13.3"
"Isaiah Likely","BAL","TE","7.3","5.9","4.4","5.8","7.2","15.0","12.6"
"Devaughn Vele","DEN","WR","7.3","5.8","4.3","5.7","7.2","15.4","12.9"
"Marvin Mims Jr.","DEN","WR","7.3","6.1","4.9","6.1","7.2","16.5","14.6"
"Kareem Hunt","KC","RB","7.4","6.7","5.9","6.6","7.2","16.3","15.3"
"Chig Okonkwo","TEN","TE","7.2","5.7","4.1","5.7","7.2","14.4","11.9"
"Kyle Pitts","ATL","TE","7.2","5.9","4.6","5.9","7.1","15.3","13.1"
"Adonai Mitchell","IND","WR","7.2","6.1","4.9","6.0","7.1","16.6","14.7"
"Kayshon Boutte","NE","WR","7.2","5.9","4.5","5.8","7.1","15.6","13.4"
"LAC DST","LAC","DST","7.1","7.1","7.1","7.1","7.1","14.3","14.3"
"LV DST","LV","DST","7.1","7.1","7.1","7.1","7.1","14.3","14.3"
"Andrei Iosivas","CIN","WR","7.0","5.8","4.5","5.7","6.9","15.3","13.2"
"Noah Fant","SEA","TE","7.0","5.5","4.0","5.5","6.9","14.1","11.6"
"Graham Gano","NYG","K","6.9","6.9","6.9","6.9","6.9","12.9","12.9"
"Keon Coleman","BUF","WR","6.9","5.8","4.6","5.7","6.8","15.4","13.5"
"Raheem Mostert","MIA","RB","6.9","6.1","5.2","6.0","6.8","15.4","14.0"
"Dyami Brown","WAS","WR","6.9","5.7","4.4","5.6","6.8","15.6","13.5"
"SEA DST","SEA","DST","6.8","6.8","6.8","6.8","6.8","14.0","14.0"
"Michael Mayer","LV","TE","6.7","5.3","3.9","5.3","6.7","13.8","11.5"
"IND DST","IND","DST","6.7","6.7","6.7","6.7","6.7","13.8","13.8"
"JAX DST","JAX","DST","6.7","6.7","6.7","6.7","6.7","13.7","13.7"
"Noah Gray","KC","TE","6.6","5.3","4.0","5.3","6.6","13.7","11.5"
"LA DST","LA","DST","6.5","6.5","6.5","6.5","6.5","13.4","13.4"
"Tyler Allgeier","ATL","RB","6.6","6.3","5.9","6.2","6.4","15.9","15.5"
"Jordan Akins","CLE","TE","6.5","5.1","3.8","5.1","6.4","13.5","11.2"
"DEN DST","DEN","DST","6.4","6.4","6.4","6.4","6.4","13.3","13.3"
"SF DST","SF","DST","6.4","6.4","6.4","6.4","6.4","13.4","13.4"
"TB DST","TB","DST","6.4","6.4","6.4","6.4","6.4","13.4","13.4"
"Dustin Hopkins","CLE","K","6.4","6.4","6.4","6.4","6.4","12.1","12.1"
"Blake Grupe","NO","K","6.4","6.4","6.4","6.4","6.4","12.3","12.3"
"Kevin Austin Jr.","NO","WR","6.4","5.2","3.9","5.1","6.3","13.8","11.7"
"Daniel Bellinger","NYG","TE","6.4","5.0","3.6","4.9","6.3","13.1","10.7"
"Joey Slye","NE","K","6.3","6.3","6.3","6.3","6.3","12.1","12.1"
"Tyler Boyd","TEN","WR","6.2","5.0","3.6","4.9","6.2","13.5","11.3"
"MIA DST","MIA","DST","6.2","6.2","6.2","6.2","6.2","13.1","13.1"
"Allen Lazard","NYJ","WR","6.2","5.1","4.0","5.0","6.1","14.1","12.2"
"Austin Hooper","NE","TE","6.1","4.8","3.4","4.7","6.0","12.7","10.4"
"Grant Calcaterra","PHI","TE","6.0","4.8","3.5","4.8","6.0","12.7","10.5"
"HOU DST","HOU","DST","6.0","6.0","6.0","6.0","6.0","12.8","12.8"
"Payne Durham","TB","TE","5.9","4.8","3.7","4.8","5.9","12.8","10.9"
"Cole Kmet","CHI","TE","5.9","4.7","3.4","4.6","5.8","12.5","10.4"
"Troy Franklin","DEN","WR","5.9","4.8","3.7","4.7","5.8","13.3","11.4"
"Foster Moreau","NO","TE","5.9","4.6","3.3","4.6","5.8","12.2","10.0"
"Tyler Lockett","SEA","WR","5.9","4.8","3.6","4.7","5.8","13.2","11.3"
"Olamide Zaccheaus","WAS","WR","5.8","4.7","3.5","4.6","5.8","13.2","11.2"
"TEN DST","TEN","DST","5.8","5.8","5.8","5.8","5.8","12.7","12.7"
"Kendrick Bourne","NE","WR","5.8","4.7","3.5","4.6","5.7","13.0","11.0"
"Devin Singletary","NYG","RB","5.8","5.3","4.7","5.2","5.7","13.4","12.5"
"Audric Estimé","DEN","RB","5.6","5.2","4.7","5.1","5.5","13.5","12.8"
"Craig Reynolds","DET","RB","5.6","5.2","4.8","5.1","5.5","13.9","13.3"
"Demarcus Robinson","LA","WR","5.6","4.6","3.6","4.6","5.5","13.4","11.6"
"Jalen Tolbert","DAL","WR","5.4","4.4","3.4","4.4","5.4","12.4","10.7"
"Cam Akers","MIN","RB","5.5","5.0","4.5","4.9","5.4","13.2","12.5"
"Darius Slayton","NYG","WR","5.5","4.5","3.5","4.4","5.4","12.7","10.9"
"Tyler Conklin","NYJ","TE","5.4","4.3","3.1","4.3","5.4","11.8","9.8"
"Tommy Tremble","CAR","TE","5.3","4.2","3.1","4.2","5.3","11.7","9.8"
"Mike Williams","PIT","WR","5.4","4.5","3.5","4.4","5.3","12.6","10.9"
"Ricky Pearsall","SF","WR","5.3","4.4","3.4","4.3","5.3","12.3","10.7"
"DAL DST","DAL","DST","5.3","5.3","5.3","5.3","5.3","12.1","12.1"
"Dontayvion Wicks","GB","WR","5.3","4.4","3.4","4.3","5.2","13.0","11.3"
"Antonio Gibson","NE","RB","5.3","4.7","4.0","4.6","5.2","12.2","11.2"
"WAS DST","WAS","DST","5.2","5.2","5.2","5.2","5.2","11.8","11.8"
"NYJ DST","NYJ","DST","5.0","5.0","5.0","5.0","5.0","11.6","11.6"
"PIT DST","PIT","DST","5.0","5.0","5.0","5.0","5.0","11.6","11.6"
"Ray Davis","BUF","RB","5.0","4.7","4.3","4.6","4.9","12.6","12.1"
"Robert Woods","HOU","WR","5.0","4.0","3.0","4.0","4.9","11.1","9.4"
"Jamaal Williams","NO","RB","5.0","4.4","3.8","4.3","4.9","11.6","10.6"
"CAR DST","CAR","DST","4.9","4.9","4.9","4.9","4.9","11.5","11.5"
"NYG DST","NYG","DST","4.9","4.9","4.9","4.9","4.9","11.5","11.5"
"KaVontae Turpin","DAL","WR","4.8","4.0","3.2","4.0","4.8","12.4","11.0"
"Dante Pettis","NO","WR","4.8","3.8","2.8","3.8","4.8","11.0","9.2"
"Isaiah Davis","NYJ","RB","4.9","4.2","3.6","4.2","4.8","11.8","10.7"
"Van Jefferson","PIT","WR","4.9","4.0","3.1","4.0","4.8","11.6","10.0"
"Mack Hollins","BUF","WR","4.8","4.0","3.2","4.0","4.7","11.6","10.1"
"CLE DST","CLE","DST","4.7","4.7","4.7","4.7","4.7","11.5","11.5"
"River Cracraft","MIA","WR","4.6","3.8","2.9","3.7","4.6","11.0","9.5"
"Ty Johnson","BUF","RB","4.6","3.9","3.2","3.9","4.5","11.0","9.8"
"Kenneth Gainwell","PHI","RB","4.5","3.9","3.3","3.9","4.4","10.8","9.8"
"Mike Woods","CLE","WR","4.3","3.5","2.7","3.5","4.3","10.3","8.8"
"Devin Duvernay","JAX","WR","4.3","3.4","2.5","3.4","4.3","10.2","8.5"
"Marquise Brown","KC","WR","4.4","3.6","2.8","3.6","4.3","10.6","9.2"
"CHI DST","CHI","DST","4.3","4.3","4.3","4.3","4.3","10.7","10.7"
"Ja'Tavion Sanders","CAR","TE","4.2","3.3","2.4","3.3","4.2","9.7","8.1"
"Blake Corum","LA","RB","4.3","4.0","3.6","3.9","4.2","10.8","10.2"
"Dawson Knox","BUF","TE","4.1","3.4","2.7","3.4","4.1","9.9","8.6"
"DeeJay Dallas","ARI","RB","4.1","3.7","3.3","3.7","4.0","10.6","10.0"
"Greg Dortch","ARI","WR","4.0","3.3","2.6","3.3","4.0","10.7","9.4"
"D'Onta Foreman","CLE","RB","4.0","3.8","3.6","3.8","3.9","10.7","10.3"
"Tutu Atwell","LA","WR","3.9","3.3","2.6","3.2","3.9","10.4","9.1"
"Tylan Wallace","BAL","WR","3.8","3.1","2.4","3.1","3.8","9.6","8.3"
"Roschon Johnson","CHI","RB","3.8","3.3","2.9","3.3","3.8","9.5","8.7"
"Jamison Crowder","WAS","WR","3.8","3.1","2.3","3.0","3.8","9.3","7.8"
"NO DST","NO","DST","3.8","3.8","3.8","3.8","3.8","10.1","10.1"
"Ke'Shawn Vaughn","SF","RB","3.8","3.4","3.1","3.4","3.7","9.8","9.2"
"Chris Brooks","GB","RB","3.6","3.1","2.5","3.1","3.6","9.1","8.1"
"Kyle Juszczyk","SF","RB","3.6","2.8","2.0","2.8","3.6","8.5","6.9"
"Jeremy McNichols","WAS","RB","3.6","3.1","2.5","3.0","3.6","9.0","8.0"
"Kylen Granson","IND","TE","3.5","2.9","2.3","2.9","3.5","9.0","7.7"
"Braelon Allen","NYJ","RB","3.5","3.2","3.0","3.2","3.5","9.4","8.9"
"Drew Sample","CIN","TE","3.4","2.7","1.9","2.7","3.4","8.2","6.8"
"Samaje Perine","KC","RB","3.4","2.7","1.9","2.7","3.4","8.3","6.9"
"Jalen Nailor","MIN","WR","3.4","2.8","2.3","2.8","3.4","9.1","8.0"
"NE DST","NE","DST","3.4","3.4","3.4","3.4","3.4","9.7","9.7"
"Curtis Samuel","BUF","WR","3.3","2.7","2.2","2.7","3.3","9.5","8.4"
"Tyler Higbee","LA","TE","3.3","2.6","1.9","2.6","3.3","8.2","6.8"
"Josh Whyle","TEN","TE","3.3","2.6","1.9","2.6","3.3","8.1","6.7"
"Lucas Krull","DEN","TE","3.1","2.4","1.8","2.4","3.1","7.7","6.3"
"Josh Reynolds","JAX","WR","3.1","2.5","1.9","2.5","3.1","8.2","6.9"
"Darnell Washington","PIT","TE","3.1","2.5","1.8","2.5","3.1","7.7","6.3"
"Raheem Blackshear","CAR","RB","3.1","2.8","2.6","2.8","3.0","8.4","8.0"
"Cordarrelle Patterson","PIT","RB","3.0","2.7","2.3","2.7","3.0","8.1","7.5"
"Josh Oliver","MIN","TE","2.8","2.2","1.6","2.2","2.8","7.1","5.9"
"AJ Barner","SEA","TE","2.8","2.2","1.6","2.2","2.8","7.1","5.9"
"Colby Parkinson","LA","TE","2.8","2.2","1.6","2.2","2.7","7.2","6.0"
"Jahan Dotson","PHI","WR","2.7","2.2","1.7","2.2","2.7","7.5","6.4"
