"Player","Team","Opponent","DK Position","DK Salary","DK Projection","DK Value","DK Large Ownership","DK Small Ownership","DKSlateID","DK Floor","DK Ceiling"
"Nick Muse","MIN","SF","TE","2500","0.3","-7.7","0.0","0.0","35786460","0.0","1.0"
"Dallin Holker","NO","@DAL","TE","2500","0.3","-7.7","0.0","0.0","35786504","0.0","1.1"
"Jaylen Warren","PIT","@DEN","RB","5400","6.0","-7.7","0.3","0.1","35785574","1.4","12.6"
"Parker Hesse","DET","TB","TE","2500","0.2","-7.8","0.0","0.0","35786498","0.0","0.7"
"Dontayvion Wicks","GB","IND","WR","4700","4.5","-7.8","0.0","0.0","35785892","0.0","11.0"
"Ben Sims","GB","IND","TE","2500","0.1","-7.8","0.0","0.0","35786484","0.0","0.5"
"Trent Sherfield Sr.","MIN","SF","WR","3200","1.6","-7.8","0.0","0.0","35786004","0.0","5.2"
"Brady Russell","SEA","@NE","TE","2500","0.1","-7.8","0.0","0.0","35786446","0.0","0.6"
"Brevyn Spann-Ford","DAL","NO","TE","2800","0.7","-7.9","0.3","0.1","35786362","0.0","9.2"
"Tom Kennedy","DET","TB","WR","3000","1.0","-7.9","0.0","0.0","35786182","0.0","3.9"
"Jordan Whittington","LA","@ARI","WR","3500","2.1","-7.9","0.0","0.0","35785958","0.0","6.5"
"Connor Heyward","PIT","@DEN","TE","2500","0.1","-7.9","0.0","0.0","35786394","0.0","0.4"
"Emari Demercado","ARI","LA","RB","4400","3.8","-8.0","0.0","0.0","35785632","0.3","8.8"
"Princeton Fant","DAL","NO","TE","2500","0.0","-8.0","0.0","0.0","35786512","0.0","0.0"
"Tyrone Tracy Jr.","NYG","@WAS","RB","4300","3.5","-8.0","0.0","0.0","35785636","0.3","8.3"
"Scotty Miller","PIT","@DEN","WR","3000","1.0","-8.0","0.0","0.0","35786028","0.0","3.6"
"Ronnie Bell","SF","@MIN","WR","3000","0.9","-8.0","0.0","0.0","35786118","0.0","3.6"
"Simi Fehoko","LAC","@CAR","WR","3000","0.8","-8.1","0.0","0.0","35786216","0.0","3.2"
"Ronnie Rivers","LA","@ARI","RB","4000","2.9","-8.1","0.0","0.0","35785686","0.1","7.2"
"Cordarrelle Patterson","PIT","@DEN","RB","4400","3.7","-8.1","0.0","0.0","35785630","0.2","9.5"
"Jamison Crowder","WAS","NYG","WR","3000","0.7","-8.2","0.0","0.0","35786064","0.0","2.8"
"Devin Duvernay","JAX","CLE","WR","3000","0.6","-8.3","0.0","0.0","35786134","0.0","2.6"
"Skyy Moore","KC","CIN","WR","3000","0.7","-8.3","0.0","0.0","35786024","0.0","2.6"
"Kameron Johnson","TB","@DET","WR","3000","0.6","-8.3","0.0","0.0","35786170","0.0","2.6"
"Tylan Wallace","BAL","LV","WR","3000","0.5","-8.4","0.0","0.0","35786224","0.0","2.1"
"DJ Turner","LV","@BAL","WR","3000","0.5","-8.4","0.0","0.0","35786238","0.0","2.1"
"Eric Saubert","SF","@MIN","TE","3000","0.6","-8.4","0.0","0.0","35786336","0.0","2.3"
"David Moore","CAR","LAC","WR","3000","0.5","-8.5","0.0","0.0","35786206","0.0","1.8"
"KaVontae Turpin","DAL","NO","WR","3400","1.2","-8.5","0.0","0.0","35785976","0.0","8.3"
"Troy Franklin","DEN","PIT","WR","3000","0.4","-8.5","0.0","0.0","35786036","0.0","1.7"
"Jamaal Williams","NO","@DAL","RB","4800","4.0","-8.5","0.0","0.0","35785606","0.5","9.5"
"Mike Williams","NYJ","@TEN","WR","5600","5.6","-8.5","0.3","0.1","35785856","0.5","13.0"
"Jalen Tolbert","DAL","NO","WR","3500","1.3","-8.6","0.0","0.0","35785960","0.6","14.4"
"Ashton Dulin","IND","@GB","WR","3200","0.8","-8.6","0.0","0.0","35786002","0.0","3.1"
"Zach Pascal","ARI","LA","WR","3000","0.3","-8.7","0.0","0.0","35786046","0.0","1.1"
"Deonte Harty","BAL","LV","WR","3000","0.3","-8.7","0.0","0.0","35786226","0.0","1.0"
"Anthony Gould","IND","@GB","WR","3000","0.2","-8.7","0.0","0.0","35786156","0.0","1.0"
"Josh Downs","IND","@GB","WR","4800","3.8","-8.7","0.0","0.0","35785890","0.0","9.5"
"Brenden Rice","LAC","@CAR","WR","3000","0.3","-8.7","0.0","0.0","35786218","0.0","1.1"
"Bub Means","NO","@DAL","WR","3000","0.3","-8.7","0.0","0.0","35786192","0.0","1.0"
"Mason Tipton","NO","@DAL","WR","3000","0.3","-8.7","0.0","0.0","35786194","0.0","1.1"
"Roman Wilson","PIT","@DEN","WR","3200","0.6","-8.7","0.0","0.0","35785996","0.0","2.5"
"Dareke Young","SEA","@NE","WR","3000","0.3","-8.7","0.0","0.0","35786104","0.0","1.2"
"Chris Moore","ARI","LA","WR","3000","0.1","-8.8","0.0","0.0","35786044","0.0","0.6"
"Jalen Brooks","DAL","NO","WR","3200","0.6","-8.8","0.0","0.0","35786008","0.0","7.9"
"Tim Jones","JAX","CLE","WR","3000","0.1","-8.8","0.0","0.0","35786132","0.0","0.5"
"Ben Skowronek","PIT","@DEN","WR","3000","0.2","-8.8","0.0","0.0","35786030","0.0","0.0"
"Bo Melton","GB","IND","WR","3200","0.5","-8.9","0.0","0.0","35786000","0.0","1.8"
"Kayshon Boutte","NE","SEA","WR","3000","0.1","-8.9","0.0","0.0","35786108","0.0","0.4"
"A.T. Perry","NO","@DAL","WR","3400","0.9","-8.9","0.0","0.0","35785962","0.0","3.4"
"Jake Tonges","SF","@MIN","TE","3200","0.3","-9.1","0.0","0.0","35786320","0.0","1.1"
"Nick Westbrook-Ikhine","TEN","NYJ","WR","3200","0.2","-9.1","0.0","0.0","35786006","0.0","0.9"
"Eric Gray","NYG","@WAS","RB","4100","1.9","-9.3","0.0","0.0","35785648","0.0","5.3"
"Chris Conley","SF","@MIN","WR","3700","0.8","-9.5","0.0","0.0","35785942","0.0","3.3"
"Jermaine Burton","CIN","@KC","WR","3500","0.3","-9.6","0.0","0.0","35785950","0.0","1.3"
"C.J. Ham","MIN","SF","RB","4000","1.2","-9.8","0.0","0.0","35785720","0.0","3.7"
"Carson Steele","KC","CIN","RB","4000","1.1","-9.9","0.0","0.0","35785782","0.0","3.5"
"Trey Sermon","IND","@GB","RB","4500","1.9","-10.0","0.0","0.0","35785618","0.0","5.2"
"Mike Boone","CAR","LAC","RB","4000","0.7","-10.2","0.0","0.0","35785760","0.0","2.4"
"George Holani","SEA","@NE","RB","4000","0.6","-10.4","0.0","0.0","35785796","0.0","2.0"
"Trey Benson","ARI","LA","RB","5100","2.6","-10.5","0.0","0.0","35785592","0.1","7.0"
"Patrick Ricard","BAL","LV","RB","4000","0.4","-10.5","0.0","0.0","35785774","0.0","1.7"
"Deuce Vaughn","DAL","NO","RB","4000","0.5","-10.5","0.0","0.0","35785792","0.0","2.4"
"Blake Watson","DEN","PIT","RB","4000","0.5","-10.5","0.0","0.0","35785678","0.0","1.7"
"Braelon Allen","NYJ","@TEN","RB","5000","2.4","-10.5","0.0","0.0","35785598","0.1","6.5"
"Michael Burton","DEN","PIT","RB","4000","0.3","-10.6","0.0","0.0","35785680","0.0","1.2"
"Sione Vaki","DET","TB","RB","4000","0.3","-10.6","0.0","0.0","35785742","0.0","1.2"
"Hunter Luepke","DAL","NO","RB","4000","0.2","-10.7","0.0","0.0","35785752","0.0","1.6"
"Myles Gaskin","MIN","SF","RB","4000","0.1","-10.8","0.0","0.0","35785798","0.0","0.4"
"JaMycal Hasty","NE","SEA","RB","4000","0.1","-10.8","0.0","0.0","35785706","0.0","0.5"
"Jordan Mims","NO","@DAL","RB","4000","0.1","-10.8","0.0","0.0","35785746","0.0","0.5"
"D'Onta Foreman","CLE","@JAX","RB","4400","0.9","-10.9","0.0","0.0","35785628","-0.1","2.8"
"Sean Tucker","TB","@DET","RB","4200","0.4","-10.9","0.0","0.0","35785644","0.0","1.6"
"Isaac Guerendo","SF","@MIN","RB","4600","1.2","-11.0","0.0","0.0","35785614","0.0","3.7"
"Blake Corum","LA","@ARI","RB","4700","1.1","-11.2","0.0","0.0","35785612","0.0","3.4"
"Patrick Taylor Jr.","SF","@MIN","RB","4300","0.2","-11.4","0.0","0.0","35785640","0.0","0.6"
"Brandin Cooks","DAL","NO","WR","5600","2.4","-11.6","1.2","0.3","35785858","3.2","23.8"
"Isaiah Davis","NYJ","@TEN","RB","4500","0.3","-11.6","0.0","0.0","35785626","0.0","1.1"
"Sean Clifford","GB","IND","QB","4900","0.6","-14.7","0.0","0.0","35785467","0.0","0.0"
"CeeDee Lamb","DAL","NO","WR","8800","5.5","-14.9","19.3","23.9","35785800","9.7","41.0"
"Dak Prescott","DAL","NO","QB","6700",,"-20.7","4.7","4.7","35785436","11.1","31.8"
