"Player","Position","Team","Opponent","Completions","Attempts","Pass Yards","Pass TDs","Pass INTs","Carries","Rush Yards","Rush TDs","Receptions","Receiving Yards","Receiving TDs"
"Jamari Thrash","WR","CLE","@NO",,"0.0",,,,"0.0","0.0","0.00","0.1","0.7","0.00"
"Jerry Jeudy","WR","CLE","@NO",,"0.0",,,,"0.0","0.0","0.00","4.0","54.7","0.33"
"Cedric Tillman","WR","CLE","@NO",,"0.0",,,,"0.2","1.2","0.01","4.6","58.3","0.36"
"Geoff Swaim","TE","CLE","@NO",,"0.0",,,,"0.0","0.0","0.00","0.2","1.7","0.02"
"David Njoku","TE","CLE","@NO",,"0.0",,,,"0.0","0.0","0.00","4.9","50.6","0.34"
"Jordan Akins","TE","CLE","@NO",,"0.0",,,,"0.0","0.0","0.00","1.1","12.0","0.10"
"Bo Nix","QB","DEN","ATL","20.5","31.8","221.5","1.44","0.67","6.3","33.0","0.32",,"0.0",
"Michael Burton","RB","DEN","ATL",,"0.0",,,,"0.4","1.5","0.01","0.3","1.8","0.01"
"Audric Estimé","RB","DEN","ATL",,"0.0",,,,"13.6","59.5","0.43","0.4","2.6","0.01"
"Jaleel McLaughlin","RB","DEN","ATL",,"0.0",,,,"4.3","18.7","0.12","0.8","4.9","0.03"
"Javonte Williams","RB","DEN","ATL",,"0.0",,,,"3.6","15.2","0.11","2.8","18.7","0.09"
"Courtland Sutton","WR","DEN","ATL",,"0.0",,,,"0.0","0.0","0.00","4.7","63.1","0.43"
"Troy Franklin","WR","DEN","ATL",,"0.0",,,,"0.2","1.3","0.02","2.0","24.9","0.15"
"Devaughn Vele","WR","DEN","ATL",,"0.0",,,,"0.0","0.0","0.00","2.7","29.9","0.18"
"Marvin Mims Jr.","WR","DEN","ATL",,"0.0",,,,"0.5","2.6","0.03","1.3","16.3","0.10"
"Lil'Jordan Humphrey","WR","DEN","ATL",,"0.0",,,,"0.0","0.0","0.00","2.4","25.8","0.17"
"Lucas Krull","TE","DEN","ATL",,"0.0",,,,"0.0","0.0","0.00","1.6","16.3","0.13"
"Nate Adkins","TE","DEN","ATL",,"0.0",,,,"0.0","0.0","0.00","0.4","3.3","0.03"
"Adam Trautman","TE","DEN","ATL",,"0.0",,,,"0.0","0.0","0.00","1.2","13.7","0.11"
"Jared Goff","QB","DET","JAX","21.2","30.0","242.4","1.77","0.54","2.1","2.1","0.06",,"0.0",
"Jahmyr Gibbs","RB","DET","JAX",,"0.0",,,,"14.9","71.4","0.74","3.0","24.9","0.13"
"David Montgomery","RB","DET","JAX",,"0.0",,,,"14.9","68.2","0.76","2.0","16.8","0.08"
"Craig Reynolds","RB","DET","JAX",,"0.0",,,,"0.5","2.2","0.02","0.1","0.5","0.00"
"Sione Vaki","RB","DET","JAX",,"0.0",,,,"0.2","0.7","0.01",,"0.0",
"Kalif Raymond","WR","DET","JAX",,"0.0",,,,"0.3","1.8","0.03","1.4","17.7","0.10"
"Jameson Williams","WR","DET","JAX",,"0.0",,,,"0.6","3.7","0.06","3.2","50.6","0.32"
"Allen Robinson","WR","DET","JAX",,"0.0",,,,"0.0","0.0","0.00","0.1","1.2","0.01"
"Tim Patrick","WR","DET","JAX",,"0.0",,,,"0.0","0.0","0.00","1.5","22.0","0.15"
"Amon-Ra St. Brown","WR","DET","JAX",,"0.0",,,,"0.3","1.8","0.03","6.3","74.1","0.57"
"Brock Wright","TE","DET","JAX",,"0.0",,,,"0.0","0.0","0.00","2.2","20.2","0.23"
"Shane Zylstra","TE","DET","JAX",,"0.0",,,,"0.0","0.0","0.00","1.0","9.7","0.11"
"James Mitchell","TE","DET","JAX",,"0.0",,,,"0.0","0.0","0.00","0.4","4.6","0.05"
"Jordan Love","QB","GB","@CHI","21.3","33.1","246.8","1.47","0.74","2.5","8.0","0.07",,"0.0",
"Chris Brooks","RB","GB","@CHI",,"0.0",,,,"3.4","15.2","0.10","1.0","7.6","0.04"
"Josh Jacobs","RB","GB","@CHI",,"0.0",,,,"16.3","72.4","0.58","2.4","18.1","0.09"
"Emanuel Wilson","RB","GB","@CHI",,"0.0",,,,"4.7","21.1","0.13","0.8","5.5","0.03"
"Christian Watson","WR","GB","@CHI",,"0.0",,,,"0.1","0.7","0.01","2.8","39.2","0.26"
"Jayden Reed","WR","GB","@CHI",,"0.0",,,,"1.1","8.4","0.06","3.9","49.8","0.26"
"Dontayvion Wicks","WR","GB","@CHI",,"0.0",,,,"0.0","0.0","0.00","1.9","25.3","0.16"
"Bo Melton","WR","GB","@CHI",,"0.0",,,,"0.5","2.9","0.03","0.6","8.3","0.05"
"Romeo Doubs","WR","GB","@CHI",,"0.0",,,,"0.0","0.0","0.00","3.5","46.4","0.29"
"Malik Heath","WR","GB","@CHI",,"0.0",,,,"0.0","0.0","0.00","0.1","1.1","0.01"
"John FitzPatrick","TE","GB","@CHI",,"0.0",,,,"0.0","0.0","0.00","0.1","0.6","0.01"
"Ben Sims","TE","GB","@CHI",,"0.0",,,,"0.0","0.0","0.00","0.5","4.8","0.04"
"Tucker Kraft","TE","GB","@CHI",,"0.0",,,,"0.0","0.0","0.00","3.7","40.1","0.24"
"Anthony Richardson","QB","IND","@NYJ","15.5","27.4","185.1","0.98","0.77","7.4","39.1","0.31",,"0.0",
"Jonathan Taylor","RB","IND","@NYJ",,"0.0",,,,"19.9","85.8","0.65","1.7","12.9","0.05"
"Trey Sermon","RB","IND","@NYJ",,"0.0",,,,"1.1","4.6","0.03","0.5","4.0","0.01"
"Tyler Goodson","RB","IND","@NYJ",,"0.0",,,,"1.1","4.7","0.03","0.5","3.9","0.02"
"Ashton Dulin","WR","IND","@NYJ",,"0.0",,,,"0.7","3.7","0.04","0.3","4.2","0.02"
"Michael Pittman","WR","IND","@NYJ",,"0.0",,,,"0.0","0.0","0.00","3.0","37.4","0.19"
"Alec Pierce","WR","IND","@NYJ",,"0.0",,,,"0.0","0.0","0.00","1.7","29.7","0.15"
"Adonai Mitchell","WR","IND","@NYJ",,"0.0",,,,"0.3","1.5","0.01","1.3","18.8","0.10"
"Josh Downs","WR","IND","@NYJ",,"0.0",,,,"0.1","0.7","0.01","4.1","46.3","0.25"
"Kylen Granson","TE","IND","@NYJ",,"0.0",,,,"0.0","0.0","0.00","0.8","9.2","0.06"
"Mo Alie-Cox","TE","IND","@NYJ",,"0.0",,,,"0.0","0.0","0.00","0.8","9.7","0.07"
"Will Mallory","TE","IND","@NYJ",,"0.0",,,,"0.0","0.0","0.00","0.5","5.1","0.03"
"Andrew Ogletree","TE","IND","@NYJ",,"0.0",,,,"0.0","0.0","0.00","0.4","4.1","0.03"
"Mac Jones","QB","JAX","@DET","20.9","33.2","213.3","1.06","0.90","2.6","10.5","0.10",,"0.0",
"D'Ernest Johnson","RB","JAX","@DET",,"0.0",,,,"5.6","22.3","0.12","1.2","7.9","0.03"
"Travis Etienne","RB","JAX","@DET",,"0.0",,,,"14.2","56.8","0.39","2.7","17.7","0.07"
"Brian Thomas Jr.","WR","JAX","@DET",,"0.0",,,,"0.2","1.0","0.01","4.0","53.1","0.24"
"Gabe Davis","WR","JAX","@DET",,"0.0",,,,"0.0","0.0","0.00","2.6","35.4","0.19"
"Parker Washington","WR","JAX","@DET",,"0.0",,,,"0.0","0.0","0.00","2.0","23.0","0.11"
"Tim Jones","WR","JAX","@DET",,"0.0",,,,"0.0","0.0","0.00","0.1","1.1","0.01"
"Devin Duvernay","WR","JAX","@DET",,"0.0",,,,"0.2","1.0","0.01","0.1","0.5","0.00"
"Velus Jones Jr.","WR","JAX","@DET",,"0.0",,,,"0.2","1.1","0.01","0.0","0.6","0.00"
"Josiah Deguara","TE","JAX","@DET",,"0.0",,,,"0.0","0.0","0.00","0.1","0.5","0.00"
"Luke Farrell","TE","JAX","@DET",,"0.0",,,,"0.0","0.0","0.00","0.9","8.3","0.05"
"Evan Engram","TE","JAX","@DET",,"0.0",,,,"0.0","0.0","0.00","5.9","50.9","0.28"
"Brenton Strange","TE","JAX","@DET",,"0.0",,,,"0.0","0.0","0.00","1.5","14.4","0.08"
"Patrick Mahomes","QB","KC","@BUF","23.8","35.1","251.1","1.52","0.73","4.0","23.6","0.14",,"0.0",
"Carson Steele","RB","KC","@BUF",,"0.0",,,,"2.6","10.7","0.06","0.3","2.2","0.01"
"Samaje Perine","RB","KC","@BUF",,"0.0",,,,"1.1","4.5","0.03","1.9","14.1","0.08"
"Kareem Hunt","RB","KC","@BUF",,"0.0",,,,"16.5","67.4","0.48","2.5","18.2","0.09"
"Xavier Worthy","WR","KC","@BUF",,"0.0",,,,"1.0","4.8","0.05","2.2","29.2","0.19"
"Justin Watson","WR","KC","@BUF",,"0.0",,,,"0.0","0.0","0.00","1.2","17.2","0.10"
"DeAndre Hopkins","WR","KC","@BUF",,"0.0",,,,"0.0","0.0","0.00","4.7","59.8","0.35"
"Mecole Hardman","WR","KC","@BUF",,"0.0",,,,"0.2","1.2","0.02","0.8","8.1","0.05"
"JuJu Smith-Schuster","WR","KC","@BUF",,"0.0",,,,"0.0","0.0","0.00","1.4","16.2","0.08"
"Travis Kelce","TE","KC","@BUF",,"0.0",,,,"0.0","0.0","0.00","6.8","64.3","0.45"
"Noah Gray","TE","KC","@BUF",,"0.0",,,,"0.0","0.0","0.00","1.8","19.6","0.11"
"Peyton Hendershot","TE","KC","@BUF",,"0.0",,,,"0.0","0.0","0.00","0.3","2.3","0.02"
"Gardner Minshew","QB","LV","@MIA","19.3","29.8","199.7","1.07","0.69","2.2","9.2","0.09",,"0.0",
"Desmond Ridder","QB","LV","@MIA","2.1","3.3","22.2","0.12","0.08","0.2","1.0","0.01",,"0.0",
"Zamir White","RB","LV","@MIA",,"0.0",,,,"5.8","23.1","0.13","0.3","1.7","0.01"
"Ameer Abdullah","RB","LV","@MIA",,"0.0",,,,"2.2","9.0","0.05","1.7","11.8","0.05"
"Alexander Mattison","RB","LV","@MIA",,"0.0",,,,"12.5","49.4","0.33","2.1","14.9","0.06"
"Tre Tucker","WR","LV","@MIA",,"0.0",,,,"0.7","3.4","0.03","2.5","32.4","0.17"
"Terrace Marshall Jr.","WR","LV","@MIA",,"0.0",,,,"0.0","0.0","0.00","0.1","1.1","0.01"
"Ramel Keyton","WR","LV","@MIA",,"0.0",,,,"0.0","0.0","0.00","1.1","13.7","0.08"
"DJ Turner","WR","LV","@MIA",,"0.0",,,,"0.4","2.3","0.02","0.6","6.9","0.04"
"Jakobi Meyers","WR","LV","@MIA",,"0.0",,,,"0.2","1.2","0.01","5.7","65.2","0.36"
"Brock Bowers","TE","LV","@MIA",,"0.0",,,,"0.2","1.0","0.01","5.8","58.5","0.31"
"Michael Mayer","TE","LV","@MIA",,"0.0",,,,"0.0","0.0","0.00","1.5","14.3","0.10"
"Justin Shorter","TE","LV","@MIA",,"0.0",,,,"0.0","0.0","0.00","0.1","1.2","0.01"
"Justin Herbert","QB","LAC","CIN","21.8","32.8","246.3","1.67","0.64","3.9","16.4","0.17",,"0.0",
"Hassan Haskins","RB","LAC","CIN",,"0.0",,,,"1.0","4.1","0.03","0.1","0.5","0.00"
"Scott Matlock","RB","LAC","CIN",,"0.0",,,,"0.0","0.0","0.00","0.1","0.5","0.00"
"Gus Edwards","RB","LAC","CIN",,"0.0",,,,"7.9","33.1","0.24","0.2","1.9","0.01"
"J.K. Dobbins","RB","LAC","CIN",,"0.0",,,,"13.5","58.5","0.47","3.0","22.0","0.11"
"Josh Palmer","WR","LAC","CIN",,"0.0",,,,"0.0","0.0","0.00","2.6","36.4","0.22"
"Ladd McConkey","WR","LAC","CIN",,"0.0",,,,"0.0","0.0","0.00","4.8","62.4","0.42"
"DJ Chark","WR","LAC","CIN",,"0.0",,,,"0.0","0.0","0.00","0.1","1.4","0.01"
"Quentin Johnston","WR","LAC","CIN",,"0.0",,,,"0.5","2.5","0.03","3.7","49.4","0.35"
"Derius Davis","WR","LAC","CIN",,"0.0",,,,"0.7","4.0","0.04","0.2","2.3","0.02"
"Jalen Reagor","WR","LAC","CIN",,"0.0",,,,"0.5","2.5","0.02","0.6","7.9","0.06"
"Tucker Fisk","TE","LAC","CIN",,,,,,"0.0","0.0","0.00","0.4","3.7","0.04"
"Stone Smartt","TE","LAC","CIN",,"0.0",,,,"0.0","0.0","0.00","0.2","2.5","0.03"
"Hayden Hurst","TE","LAC","CIN",,"0.0",,,,"0.0","0.0","0.00","1.2","11.5","0.13"
"Will Dissly","TE","LAC","CIN",,"0.0",,,,"0.0","0.0","0.00","4.6","43.7","0.28"
"Matthew Stafford","QB","LA","@NE","22.2","33.5","244.9","1.49","0.69","1.7","2.6","0.05",,"0.0",
"Ronnie Rivers","RB","LA","@NE",,"0.0",,,,"0.1","0.6","0.00",,"0.0",
"Blake Corum","RB","LA","@NE",,"0.0",,,,"3.2","13.5","0.09","0.4","2.7","0.01"
"Kyren Williams","RB","LA","@NE",,"0.0",,,,"21.8","92.5","0.79","2.4","17.2","0.11"
"Jordan Whittington","WR","LA","@NE",,"0.0",,,,"0.0","0.0","0.00","0.1","1.3","0.01"
"Cooper Kupp","WR","LA","@NE",,"0.0",,,,"0.5","2.8","0.04","6.2","63.1","0.44"
"Puka Nacua","WR","LA","@NE",,"0.0",,,,"0.9","5.0","0.05","6.0","77.2","0.37"
"Tutu Atwell","WR","LA","@NE",,"0.0",,,,"0.1","0.7","0.01","0.7","9.6","0.05"
"Demarcus Robinson","WR","LA","@NE",,"0.0",,,,"0.0","0.0","0.00","2.4","32.6","0.19"
"Tyler Johnson","WR","LA","@NE",,"0.0",,,,"0.0","0.0","0.00","0.8","8.5","0.05"
"Colby Parkinson","TE","LA","@NE",,,,,,"0.0","0.0","0.00","0.7","6.7","0.04"
"Hunter Long","TE","LA","@NE",,"0.0",,,,"0.0","0.0","0.00","0.1","1.1","0.01"
"Davis Allen","TE","LA","@NE",,"0.0",,,,"0.0","0.0","0.00","2.5","25.0","0.21"
"Tua Tagovailoa","QB","MIA","LV","22.5","32.6","251.3","1.59","0.61","2.4","6.5","0.07",,"0.0",
"Alec Ingold","RB","MIA","LV",,"0.0",,,,"0.0","0.0","0.00","0.8","5.7","0.03"
"De'Von Achane","RB","MIA","LV",,"0.0",,,,"12.6","60.9","0.52","4.7","37.5","0.22"
"Raheem Mostert","RB","MIA","LV",,"0.0",,,,"4.9","22.9","0.22","1.5","11.4","0.07"
"Jaylen Wright","RB","MIA","LV",,"0.0",,,,"7.8","36.4","0.27","0.1","0.9","0.01"
"Odell Beckham Jr.","WR","MIA","LV",,"0.0",,,,"0.0","0.0","0.00","1.2","16.7","0.11"
"Tyreek Hill","WR","MIA","LV",,"0.0",,,,"1.0","5.4","0.08","5.1","72.4","0.45"
"Jaylen Waddle","WR","MIA","LV",,"0.0",,,,"0.3","1.5","0.02","3.3","45.2","0.26"
"River Cracraft","WR","MIA","LV",,"0.0",,,,"0.0","0.0","0.00","0.1","1.3","0.01"
"Malik Washington","WR","MIA","LV",,"0.0",,,,"0.5","3.1","0.04","0.7","8.6","0.06"
"Durham Smythe","TE","MIA","LV",,"0.0",,,,"0.0","0.0","0.00","0.6","5.8","0.06"
"Jonnu Smith","TE","MIA","LV",,"0.0",,,,"0.1","0.5","0.01","3.6","38.9","0.26"
"Julian Hill","TE","MIA","LV",,"0.0",,,,"0.0","0.0","0.00","0.7","7.0","0.06"
"Sam Darnold","QB","MIN","@TEN","20.5","31.1","232.3","1.47","0.72","3.8","15.2","0.12",,"0.0",
"Ty Chandler","RB","MIN","@TEN",,"0.0",,,,"1.0","4.1","0.03","0.1","0.9","0.00"
"Aaron Jones","RB","MIN","@TEN",,"0.0",,,,"17.4","73.2","0.58","2.6","19.2","0.11"
"C.J. Ham","RB","MIN","@TEN",,"0.0",,,,"0.2","1.0","0.01","0.1","0.4","0.00"
"Cam Akers","RB","MIN","@TEN",,"0.0",,,,"5.1","20.9","0.14","0.7","5.1","0.02"
"Justin Jefferson","WR","MIN","@TEN",,"0.0",,,,"0.1","0.6","0.01","6.1","84.4","0.48"
"Jordan Addison","WR","MIN","@TEN",,"0.0",,,,"0.5","2.6","0.04","2.8","37.0","0.23"
"Jalen Nailor","WR","MIN","@TEN",,"0.0",,,,"0.2","1.2","0.01","1.5","19.7","0.13"
"Trent Sherfield","WR","MIN","@TEN",,"0.0",,,,"0.0","0.0","0.00","0.3","3.5","0.03"
"Brandon Powell","WR","MIN","@TEN",,"0.0",,,,"0.0","0.0","0.00","0.2","2.2","0.01"
"Josh Oliver","TE","MIN","@TEN",,"0.0",,,,"0.0","0.0","0.00","1.5","15.3","0.12"
"T.J. Hockenson","TE","MIN","@TEN",,"0.0",,,,"0.0","0.0","0.00","4.4","43.6","0.33"
"Johnny Mundt","TE","MIN","@TEN",,"0.0",,,,"0.0","0.0","0.00","0.1","1.0","0.01"
"Drake Maye","QB","NE","LA","19.5","31.0","213.9","1.23","0.81","4.8","31.1","0.17",,"0.0",
"Antonio Gibson","RB","NE","LA",,"0.0",,,,"2.7","10.7","0.06","0.4","2.6","0.01"
"JaMycal Hasty","RB","NE","LA",,"0.0",,,,"3.7","14.8","0.08","0.9","6.8","0.03"
"Rhamondre Stevenson","RB","NE","LA",,"0.0",,,,"16.4","64.7","0.46","2.6","17.6","0.08"
"Ja'Lynn Polk","WR","NE","LA",,"0.0",,,,"0.2","1.1","0.01","1.0","12.1","0.09"
"Kendrick Bourne","WR","NE","LA",,"0.0",,,,"0.0","0.0","0.00","0.8","9.7","0.05"
"Demario Douglas","WR","NE","LA",,"0.0",,,,"0.1","0.6","0.01","4.1","44.4","0.21"
"Kayshon Boutte","WR","NE","LA",,"0.0",,,,"0.0","0.0","0.00","2.8","41.7","0.22"
"K.J. Osborn","WR","NE","LA",,"0.0",,,,"0.0","0.0","0.00","0.8","8.9","0.06"
"Javon Baker","WR","NE","LA",,"0.0",,,,"0.0","0.0","0.00","0.1","1.2","0.01"
"Austin Hooper","TE","NE","LA",,"0.0",,,,"0.0","0.0","0.00","2.1","23.2","0.17"
"Jaheim Bell","TE","NE","LA",,"0.0",,,,"0.0","0.0","0.00","0.1","0.6","0.00"
"Hunter Henry","TE","NE","LA",,"0.0",,,,"0.0","0.0","0.00","3.9","45.1","0.31"
"Derek Carr","QB","NO","CLE","19.4","30.7","213.7","1.30","0.68","1.9","3.6","0.05",,"0.0",
"Taysom Hill","TE","NO","CLE",,"0.0",,,,"5.3","26.0","0.23","2.3","25.2","0.21"
"Alvin Kamara","RB","NO","CLE",,"0.0",,,,"19.5","82.3","0.62","5.5","41.9","0.19"
"Jordan Mims","RB","NO","CLE",,"0.0",,,,"3.6","15.1","0.09","0.7","5.2","0.02"
"Adam Prentice","RB","NO","CLE",,"0.0",,,,"0.0","0.0","0.00","0.2","1.7","0.01"
"Marquez Valdes-Scantling","WR","NO","CLE",,"0.0",,,,"0.0","0.0","0.00","2.2","35.3","0.21"
"Cedrick Wilson","WR","NO","CLE",,"0.0",,,,"0.0","0.0","0.00","1.5","19.8","0.10"
"Dante Pettis","WR","NO","CLE",,"0.0",,,,"0.0","0.0","0.00","0.1","1.2","0.01"
"Kevin Austin Jr.","WR","NO","CLE",,"0.0",,,,"0.0","0.0","0.00","1.2","16.1","0.08"
"Jermaine Jackson","WR","NO","CLE",,"0.0",,,,"0.3","1.5","0.02",,"0.0",
"Mason Tipton","WR","NO","CLE",,,,,,"0.0","0.0","0.00","1.5","20.1","0.10"
"Juwan Johnson","TE","NO","CLE",,"0.0",,,,"0.0","0.0","0.00","2.5","28.3","0.22"
"Foster Moreau","TE","NO","CLE",,"0.0",,,,"0.0","0.0","0.00","1.6","17.8","0.13"
"Dallin Holker","TE","NO","CLE",,,,,,"0.0","0.0","0.00","0.1","1.1","0.01"
"Aaron Rodgers","QB","NYJ","IND","23.0","35.1","239.8","1.62","0.62","1.8","6.2","0.08",,"0.0",
"Breece Hall","RB","NYJ","IND",,"0.0",,,,"16.5","70.9","0.60","4.1","30.1","0.20"
"Braelon Allen","RB","NYJ","IND",,"0.0",,,,"7.4","31.1","0.22","0.8","6.0","0.03"
"Isaiah Davis","RB","NYJ","IND",,"0.0",,,,"0.2","1.0","0.01",,"0.0",
"Davante Adams","WR","NYJ","IND",,"0.0",,,,"0.0","0.0","0.00","5.9","70.5","0.52"
