"Player","Team","Opponent","DK Position","DK Salary","DK Projection","DK Value","DK Large Ownership","DK Small Ownership","DKSlateID","DK Floor","DK Ceiling"
"George Pickens","PIT","@IND","WR","5700","13.4","-0.9","8.9","4.9","36039823","4.1","25.6"
"Jaguars ","JAX","@HOU","DST","2700","5.5","-0.9","0.8","0.2","36040518","-0.1","12.3"
"Bo Nix","DEN","@NYJ","QB","5100","14.9","-1.0","1.4","0.1","36039450","7.2","23.9"
"Tre Tucker","LV","CLE","WR","3600","9.1","-1.0","16.6","18.5","36039915","2.1","18.8"
"Commanders ","WAS","@ARI","DST","2500","5.0","-1.0","1.6","1.1","36040522","-0.6","11.8"
"Elijah Higgins","ARI","WAS","TE","3100","8.1","-1.1","11.0","15.0","36040273","1.8","16.3"
"Darnell Mooney","ATL","NO","WR","4400","10.7","-1.1","12.6","11.4","36039887","2.8","21.3"
"Jayden Reed","GB","MIN","WR","6000","13.7","-1.2","9.4","8.5","36039813","4.3","26.0"
"C.J. Stroud","HOU","JAX","QB","7000","20.4","-1.2","5.5","6.0","36039426","11.0","31.1"
"Brock Bowers","LV","CLE","TE","5600","12.9","-1.2","11.8","12.5","36040229","4.8","23.2"
"Rachaad White","TB","PHI","RB","6000","13.7","-1.2","3.4","1.6","36039537","5.4","24.8"
"Michael Wilson","ARI","WAS","WR","4200","10.0","-1.3","15.0","15.5","36039895","2.4","20.5"
"Jordan Love","GB","MIN","QB","6000","17.3","-1.3","3.3","3.0","36039434","8.6","26.8"
"Jonathan Taylor","IND","PIT","RB","7700","16.9","-1.3","2.6","1.4","36039507","7.0","30.0"
"Terry McLaurin","WAS","@ARI","WR","5800","13.2","-1.3","10.0","10.0","36039819","3.9","25.8"
"Saints ","NO","@ATL","DST","3100","5.9","-1.3","0.3","0.1","36040509","0.4","12.6"
"Jonathan Mingo","CAR","CIN","WR","3300","8.2","-1.4","10.1","9.5","36039931","1.8","17.1"
"Tommy Tremble","CAR","CIN","TE","2700","7.0","-1.4","11.0","13.1","36040301","1.3","14.5"
"Christian Kirk","JAX","@HOU","WR","5200","11.9","-1.4","9.0","8.0","36039843","3.6","23.1"
"Brenton Strange","JAX","@HOU","TE","3100","7.7","-1.4","6.6","6.3","36040271","1.7","15.6"
"Brock Purdy","SF","NE","QB","6100","17.5","-1.4","6.3","4.2","36039433","8.9","27.1"
"Jerome Ford","CLE","@LV","RB","5700","12.8","-1.5","4.4","1.5","36039549","4.9","23.7"
"Travis Etienne Jr.","JAX","@HOU","RB","7000","15.3","-1.5","3.3","1.8","36039517","6.4","27.1"
"Sam Darnold","MIN","@GB","QB","5700","16.2","-1.5","1.6","1.2","36039438","8.0","25.4"
"Ray-Ray McCloud III","ATL","NO","WR","3700","8.7","-1.6","6.8","6.0","36039911","2.1","17.7"
"Ladd McConkey","LAC","KC","WR","4800","10.9","-1.6","2.9","1.4","36039867","3.1","21.0"
"Brandon Aiyuk","SF","NE","WR","6400","14.1","-1.6","5.0","4.0","36039805","4.3","27.3"
"Mike Gesicki","CIN","@CAR","TE","3500","8.3","-1.7","7.2","5.5","36040259","1.8","16.7"
"Romeo Doubs","GB","MIN","WR","5500","12.2","-1.7","0.8","0.6","36039831","3.4","23.9"
"Trevor Lawrence","JAX","@HOU","QB","5700","16.0","-1.7","5.0","5.0","36039437","7.9","25.1"
"J.K. Dobbins","LAC","KC","RB","6300","13.8","-1.7","3.3","1.8","36039531","5.6","24.8"
"Justin Jefferson","MIN","@GB","WR","8700","18.5","-1.7","4.0","1.0","36039771","6.7","33.1"
"Mike Evans","TB","PHI","WR","7000","15.0","-1.9","3.3","2.7","36039791","4.6","28.3"
"Keenan Allen","CHI","LA","WR","6100","13.1","-2.0","0.7","0.3","36039811","4.2","24.9"
"DJ Moore","CHI","LA","WR","6700","14.1","-2.1","1.5","0.5","36039799","4.8","26.7"
"Amari Cooper","CLE","@LV","WR","6300","13.3","-2.1","5.1","4.0","36039807","3.9","25.6"
"Rhamondre Stevenson","NE","@SF","RB","6200","13.1","-2.2","3.0","0.6","36039533","5.3","23.6"
"Elijah Moore","CLE","@LV","WR","3600","7.9","-2.3","4.6","3.7","36039919","1.8","16.3"
"Patrick Mahomes","KC","@LAC","QB","7100","19.6","-2.3","3.1","3.4","36039425","10.2","29.0"
"Jakobi Meyers","LV","CLE","WR","5500","11.6","-2.3","7.0","4.6","36039833","3.6","22.3"
"Pat Freiermuth","PIT","@IND","TE","3900","8.5","-2.3","5.9","4.0","36040251","2.2","16.5"
"Zach Ertz","WAS","@ARI","TE","4000","8.6","-2.3","3.5","1.9","36040249","2.1","17.0"
"Jordan Akins","CLE","@LV","TE","3000","6.6","-2.4","3.1","1.2","36040279","1.3","13.4"
"Gardner Minshew II","LV","CLE","QB","5200","13.7","-2.4","0.5","0.1","36039448","6.6","21.9"
"Hayden Hurst","LAC","KC","TE","2800","6.1","-2.4","1.5","0.1","36040289","1.1","12.6"
"Andrei Iosivas","CIN","@CAR","WR","4100","8.6","-2.5","1.6","1.3","36039899","1.8","17.9"
"Courtland Sutton","DEN","@NYJ","WR","5300","11.0","-2.5","0.5","0.3","36039839","3.2","21.7"
"Parris Campbell","PHI","@TB","WR","3000","6.5","-2.5","8.5","9.2","36040073","1.2","13.7"
"George Kittle","SF","NE","TE","5500","11.4","-2.5","3.8","2.9","36040231","3.2","21.8"
"Joshua Palmer","LAC","KC","WR","4700","9.7","-2.6","0.5","0.3","36039871","2.5","18.9"
"Tee Higgins","CIN","@CAR","WR","5900","12.0","-2.7","1.4","0.3","36039815","3.2","24.4"
"Michael Pittman Jr.","IND","PIT","WR","5800","11.8","-2.7","1.8","1.4","36039817","3.7","22.6"
"Colby Parkinson","LA","@CHI","TE","3700","7.7","-2.7","3.0","1.6","36040255","1.9","15.2"
"Jalen Hurts","PHI","@TB","QB","7200","19.5","-2.7","3.4","1.4","36039424","10.1","30.3"
"Dalton Schultz","HOU","JAX","TE","4100","8.4","-2.8","2.4","1.9","36040247","1.9","16.7"
"Brian Thomas Jr.","JAX","@HOU","WR","5400","10.9","-2.8","3.3","1.8","36039837","3.0","21.6"
"Rashid Shaheed","NO","@ATL","WR","5500","11.1","-2.8","1.1","0.3","36039829","2.9","22.3"
"Aaron Rodgers","NYJ","DEN","QB","6200","16.4","-2.8","0.5","0.3","36039432","8.0","25.6"
"Tucker Kraft","GB","MIN","TE","3000","6.1","-2.9","6.4","7.3","36040275","1.0","12.7"
"Tutu Atwell","LA","@CHI","WR","4800","9.7","-2.9","0.6","0.3","36039869","2.3","19.9"
"Kirk Cousins","ATL","NO","QB","5800","15.0","-3.0","0.5","0.3","36039436","7.3","23.8"
"Hunter Henry","NE","@SF","TE","4200","8.3","-3.0","0.6","0.5","36040245","2.1","16.2"
"Carson Steele","KC","@LAC","RB","5500","10.8","-3.1","0.5","0.3","36039551","3.5","21.1"
"Baker Mayfield","TB","PHI","QB","6400","16.7","-3.1","1.1","0.3","36039430","8.3","26.0"
"Greg Dulcich","DEN","@NYJ","TE","2800","5.4","-3.2","0.3","0.1","36040293","0.8","11.5"
"Cade Otton","TB","PHI","TE","3400","6.5","-3.2","0.5","0.1","36040261","1.3","13.3"
"Noah Brown","WAS","@ARI","WR","3800","7.4","-3.2","0.5","0.3","36039909","1.2","16.1"
"Zamir White","LV","CLE","RB","5300","10.2","-3.3","0.6","0.3","36039561","3.5","20.0"
"Demarcus Robinson","LA","@CHI","WR","5100","9.8","-3.3","0.8","0.3","36039853","2.4","20.0"
"Xavier Legette","CAR","CIN","WR","4800","9.1","-3.4","0.5","0.3","36039865","2.0","18.8"
"Rome Odunze","CHI","LA","WR","5200","9.9","-3.4","0.5","0.3","36039845","2.3","20.6"
"Jordan Addison","MIN","@GB","WR","5100","9.7","-3.4","0.5","0.3","36039849","2.3","19.9"
"Kyle Pitts","ATL","NO","TE","4800","9.0","-3.5","1.3","0.3","36040239","2.1","18.0"
"Travis Kelce","KC","@LAC","TE","5800","11.0","-3.5","2.1","1.4","36040227","3.2","20.7"
"Justin Herbert","LAC","KC","QB","5500","13.6","-3.5","0.5","0.1","36039441","6.3","21.2"
"Johnny Mundt","MIN","@GB","TE","3200","5.9","-3.5","0.3","0.1","36040267","1.0","12.4"
"Taysom Hill","NO","@ATL","TE","3800","7.0","-3.5","0.5","0.3","36040253","1.0","15.6"
"Chris Olave","NO","@ATL","WR","6500","12.4","-3.5","4.1","1.9","36039803","3.8","24.2"
"Quentin Johnston","LAC","KC","WR","4900","9.1","-3.6","0.5","0.3","36039861","2.1","18.3"
"Braelon Allen","NYJ","DEN","RB","5400","10.1","-3.6","0.5","0.3","36039559","3.3","19.9"
"Tyler Conklin","NYJ","DEN","TE","3600","6.5","-3.6","0.6","0.3","36040257","1.1","13.6"
"Robert Woods","HOU","JAX","WR","3000","5.3","-3.7","0.4","1.0","36040137","0.5","12.2"
"Anthony Richardson","IND","PIT","QB","6300","15.8","-3.7","0.8","0.3","36039431","7.6","25.5"
"Gabe Davis","JAX","@HOU","WR","4700","8.6","-3.7","0.8","0.4","36039873","1.6","18.1"
"D'Andre Swift","CHI","LA","RB","5500","10.0","-3.9","0.5","0.3","36039553","3.2","19.5"
"Roschon Johnson","CHI","LA","RB","4100","7.2","-4.0","1.0","0.5","36039621","1.9","14.7"
"Javonte Williams","DEN","@NYJ","RB","5200","9.3","-4.0","0.5","0.3","36039571","3.3","17.8"
"K.J. Osborn","NE","@SF","WR","3400","5.8","-4.0","0.3","0.1","36039927","0.9","12.6"
"Jerry Jeudy","CLE","@LV","WR","5200","9.2","-4.1","1.5","0.9","36039841","2.2","18.9"
"Jacoby Brissett","NE","@SF","QB","5000","11.5","-4.1","0.1","0.1","36039453","5.6","19.5"
"Trey Palmer","TB","PHI","WR","3000","4.8","-4.1","0.4","0.1","36039965","0.3","11.3"
"Cole Kmet","CHI","LA","TE","4400","7.6","-4.2","0.6","0.3","36040243","1.7","15.3"
"Christian Watson","GB","MIN","WR","5000","8.8","-4.2","0.5","0.3","36039855","1.7","18.5"
"DeMario Douglas","NE","@SF","WR","4500","7.8","-4.2","0.5","0.3","36039879","1.9","15.8"
"Erick All Jr.","CIN","@CAR","TE","2500","3.7","-4.3","0.2","0.0","36040477","0.0","8.7"
"Josh Downs","IND","PIT","WR","4600","7.9","-4.3","0.5","0.3","36039875","1.8","16.2"
"Allen Lazard","NYJ","DEN","WR","4300","7.2","-4.3","0.5","0.3","36039891","1.1","15.9"
"Foster Moreau","NO","@ATL","TE","2800","4.2","-4.4","0.1","0.0","36040295","0.3","9.6"
"Van Jefferson","PIT","@IND","WR","3200","4.9","-4.4","0.0","0.0","36039941","0.3","11.5"
"Matthew Stafford","LA","@CHI","QB","5600","12.9","-4.5","0.5","0.3","36039440","5.9","21.0"
"Lil'Jordan Humphrey","DEN","@NYJ","WR","3100","4.6","-4.6","0.5","0.2","36039959","0.4","10.6"
"Austin Hooper","NE","@SF","TE","2700","3.7","-4.7","0.0","0.0","36040305","0.1","8.7"
"Jahan Dotson","PHI","@TB","WR","5000","8.2","-4.7","0.5","0.3","36039857","1.7","17.2"
"Calvin Austin III","PIT","@IND","WR","3300","4.8","-4.7","0.8","0.6","36039929","0.4","11.1"
"Bucky Irving","TB","PHI","RB","5300","8.8","-4.7","0.5","0.3","36039563","2.7","17.8"
"Josh Reynolds","DEN","@NYJ","WR","4300","6.8","-4.8","0.3","0.1","36039893","1.1","14.7"
"Kylen Granson","IND","PIT","TE","2800","3.7","-4.8","0.0","0.0","36040285","0.1","9.0"
"Luke Musgrave","GB","MIN","TE","2800","3.7","-4.9","0.0","0.0","36040291","0.0","8.8"
"Harrison Bryant","LV","CLE","TE","2500","3.0","-4.9","0.0","0.0","36040335","0.0","7.7"
"Juwan Johnson","NO","@ATL","TE","3300","4.7","-4.9","0.0","0.0","36040265","0.4","10.6"
"Noah Gray","KC","@LAC","TE","2700","3.4","-5.0","0.1","0.0","36040309","0.0","8.4"
"Devaughn Vele","DEN","@NYJ","WR","3300","4.4","-5.1","0.0","0.0","36039937","0.5","10.2"
"JuJu Smith-Schuster","KC","@LAC","WR","3200","4.3","-5.1","0.0","0.0","36039951","0.2","10.1"
"Chase Brown","CIN","@CAR","RB","5100","7.9","-5.2","0.5","0.3","36039573","2.1","16.4"
"D'Onta Foreman","CLE","@LV","RB","4300","6.4","-5.2","0.3","0.1","36039617","1.5","13.8"
"Xavier Worthy","KC","@LAC","WR","5700","9.1","-5.2","0.5","0.3","36039821","1.8","19.1"
"Miles Sanders","CAR","CIN","RB","5000","7.6","-5.3","0.5","0.3","36039581","2.1","15.3"
"Dontayvion Wicks","GB","MIN","WR","4500","6.6","-5.3","0.3","0.1","36039881","0.9","14.7"
"Will Dissly","LAC","KC","TE","2700","3.1","-5.3","0.0","0.0","36040303","0.0","7.5"
"Johnny Wilson","PHI","@TB","WR","3800","5.2","-5.3","0.3","0.1","36039907","0.4","12.2"
"Ja'Tavion Sanders","CAR","CIN","TE","2500","2.5","-5.4","0.0","0.0","36040467","0.0","6.7"
"Xavier Hutchinson","HOU","JAX","WR","3000","3.5","-5.5","0.0","0.0","36040139","0.0","9.0"
"DJ Turner","LV","CLE","WR","3000","3.4","-5.5","0.0","0.0","36039969","0.0","8.7"
"Tyler Johnson","LA","@CHI","WR","4500","6.4","-5.5","0.3","0.1","36039883","1.1","14.0"
"Ja'Lynn Polk","NE","@SF","WR","3900","5.2","-5.5","0.3","0.1","36039903","0.6","11.9"
"Derek Carr","NO","@ATL","QB","5900","12.8","-5.5","0.5","0.3","36039435","6.0","21.0"
"Luke McCaffrey","WAS","@ARI","WR","4000","5.4","-5.5","0.3","0.1","36039901","0.6","12.2"
"Mo Alie-Cox","IND","PIT","TE","2500","2.4","-5.6","0.0","0.0","36040421","0.0","6.7"
"Jordan Whittington","LA","@CHI","WR","4400","6.1","-5.6","0.3","0.1","36039885","0.9","13.4"
"Tip Reiman","ARI","WAS","TE","2500","2.2","-5.8","0.0","0.0","36040373","0.0","6.2"
"Jaleel McLaughlin","DEN","@NYJ","RB","4500","6.1","-5.8","0.3","0.1","36039607","1.6","12.7"
"Cordarrelle Patterson","PIT","@IND","RB","4300","5.7","-5.8","0.3","0.1","36039615","1.1","12.4"
"Emanuel Wilson","GB","MIN","RB","4400","5.8","-5.9","0.3","0.1","36039611","1.2","12.4"
"Jeremy Ruckert","NYJ","DEN","TE","2600","2.3","-5.9","0.0","0.0","36040315","0.0","6.3"
"Darnell Washington","PIT","@IND","TE","2500","2.0","-5.9","0.0","0.0","36040411","0.0","5.7"
"Justin Watson","KC","@LAC","WR","3200","3.4","-6.0","0.0","0.0","36039945","0.0","9.0"
"Davis Allen","LA","@CHI","TE","2500","1.9","-6.1","0.0","0.0","36040453","0.0","5.4"
"Antonio Gibson","NE","@SF","RB","4700","6.2","-6.1","0.3","0.1","36039595","1.6","13.0"
"Mike Williams","NYJ","DEN","WR","5100","7.0","-6.1","0.3","0.1","36039851","1.0","15.3"
"Mason Tipton","NO","@ATL","WR","3000","2.8","-6.2","0.0","0.0","36040203","0.0","7.3"
"Cedric Tillman","CLE","@LV","WR","3000","2.6","-6.3","0.0","0.0","36039983","0.0","7.1"
"Cade Stover","HOU","JAX","TE","2600","1.9","-6.3","0.0","0.0","36040317","0.0","5.6"
"Luke Farrell","JAX","@HOU","TE","2800","2.3","-6.3","0.0","0.0","36040297","0.0","6.0"
"Kyle Juszczyk","SF","NE","RB","4000","4.7","-6.3","0.0","0.0","36039655","0.6","10.5"
"Jauan Jennings","SF","NE","WR","5600","7.8","-6.3","0.5","0.3","36039827","1.4","16.6"
"David Moore","CAR","CIN","WR","3000","2.5","-6.4","0.0","0.0","36040187","0.0","7.3"
"Adam Trautman","DEN","@NYJ","TE","2600","1.8","-6.4","0.0","0.0","36040323","0.0","5.2"
"Alexander Mattison","LV","CLE","RB","5200","6.8","-6.5","0.3","0.1","36039565","1.8","13.9"
"Ty Chandler","MIN","@GB","RB","5100","6.6","-6.5","0.3","0.1","36039577","1.5","14.0"
"Tyquan Thornton","NE","@SF","WR","3100","2.6","-6.6","0.0","0.0","36039953","0.0","7.1"
"Drew Sample","CIN","@CAR","TE","2800","1.9","-6.7","0.0","0.0","36040299","0.0","5.4"
"Blake Whiteheart","CLE","@LV","TE","2600","1.4","-6.8","0.0","0.0","36040319","0.0","4.4"
"Alec Pierce","IND","PIT","WR","5000","6.1","-6.8","0.3","0.1","36039859","0.6","14.2"
"Drew Ogletree","IND","PIT","TE","2500","1.1","-6.8","0.0","0.0","36040423","0.0","3.9"
"Samaje Perine","KC","@LAC","RB","5400","6.9","-6.8","0.3","0.1","36039557","1.6","13.9"
"Josh Oliver","MIN","@GB","TE","3000","2.1","-6.8","0.0","0.0","36040277","0.0","5.9"
"Parker Washington","JAX","@HOU","WR","3300","2.7","-6.9","0.0","0.0","36039939","0.0","7.1"
"Jeremy McNichols","WAS","@ARI","RB","4000","4.0","-6.9","0.0","0.0","36039663","0.5","9.3"
"Charlie Woerner","ATL","NO","TE","2500","1.0","-7.0","0.0","0.0","36040493","0.0","3.4"
"Gerald Everett","CHI","LA","TE","2900","1.6","-7.1","0.0","0.0","36040283","0.0","4.9"
"Gus Edwards","LAC","KC","RB","4700","5.2","-7.1","0.3","0.1","36039599","1.1","11.5"
"Nate Adkins","DEN","@NYJ","TE","2500","0.8","-7.2","0.0","0.0","36040407","0.0","2.9"
"Hunter Long","LA","@CHI","TE","2500","0.8","-7.2","0.0","0.0","36040455","0.0","2.9"
"Grant Calcaterra","PHI","@TB","TE","3200","2.1","-7.2","0.0","0.0","36040269","0.0","6.0"
"Tyler Allgeier","ATL","NO","RB","4900","5.4","-7.3","0.3","0.1","36039585","1.1","12.2"
"Jack Stoll","PHI","@TB","TE","2500","0.7","-7.3","0.0","0.0","36040391","0.0","2.5"
"Connor Heyward","PIT","@IND","TE","2500","0.7","-7.3","0.0","0.0","36040413","0.0","2.7"
"Dyami Brown","WAS","@ARI","WR","3700","3.1","-7.3","0.0","0.0","36039913","0.0","8.4"
"Jared Wiley","KC","@LAC","TE","2500","0.6","-7.4","0.0","0.0","36040351","0.0","2.4"
"Eric Tomlinson","LAC","KC","TE","2500","0.5","-7.4","0.0","0.0","36040343","0.0","2.0"
"Jalen Nailor","MIN","@GB","WR","4900","5.3","-7.4","0.3","0.1","36039863","0.5","12.3"
"Payne Durham","TB","PHI","TE","2500","0.6","-7.4","0.0","0.0","36040381","0.0","2.1"
"Emari Demercado","ARI","WAS","RB","4000","3.4","-7.5","0.0","0.0","36039767","0.2","8.0"
"Eric Saubert","SF","NE","TE","2700","0.8","-7.5","0.0","0.0","36040311","0.0","3.0"
"Travis Vokolek","ARI","WAS","TE","2500","0.3","-7.7","0.0","0.0","36040375","0.0","1.0"
"DeAndre Carter","CHI","LA","WR","3200","1.6","-7.7","0.0","0.0","36039943","0.0","5.2"
"Geoff Swaim","CLE","@LV","TE","2500","0.3","-7.7","0.0","0.0","36040339","0.0","1.0"
"Dare Ogunbowale","HOU","JAX","RB","4500","4.2","-7.7","0.0","0.0","36039605","0.1","7.8"
"John Metchie III","HOU","JAX","WR","3000","1.3","-7.7","0.0","0.0","36040143","0.0","4.3"
"Jamison Crowder","WAS","@ARI","WR","3000","1.3","-7.7","0.0","0.0","36040043","0.0","4.2"
"John Bates","WAS","@ARI","TE","2800","0.9","-7.7","0.0","0.0","36040287","0.0","3.3"
"Ross Dwelley","ATL","NO","TE","2500","0.1","-7.8","0.0","0.0","36040495","0.0","0.6"
"Feleipe Franks","CAR","CIN","TE","2500","0.2","-7.8","0.0","0.0","36040469","0.0","0.6"
"Marcedes Lewis","CHI","LA","TE","2500","0.1","-7.8","0.0","0.0","36040461","0.0","0.6"
"Ben Sims","GB","MIN","TE","2500","0.1","-7.8","0.0","0.0","36040447","0.0","0.5"
"Ameer Abdullah","LV","CLE","RB","4000","3.2","-7.8","0.0","0.0","36039623","0.2","7.5"
"Simi Fehoko","LAC","KC","WR","3000","1.2","-7.8","0.0","0.0","36039997","0.0","4.1"
"Brandon Powell","MIN","@GB","WR","3300","1.7","-7.8","0.0","0.0","36039933","0.0","5.2"
"Robert Tonyan","MIN","@GB","TE","2500","0.1","-7.8","0.0","0.0","36040333","0.0","0.5"
"Ben Sinnott","WAS","@ARI","TE","2900","0.9","-7.8","0.0","0.0","36040281","0.0","3.3"
"Ashton Dulin","IND","PIT","WR","3100","1.3","-7.9","0.0","0.0","36039955","0.0","4.5"
"Devin Duvernay","JAX","@HOU","WR","3000","1.1","-7.9","0.0","0.0","36040123","0.0","3.8"
"Jermaine Burton","CIN","@CAR","WR","3000","0.9","-8.0","0.0","0.0","36040197","0.0","3.6"
"Derius Davis","LAC","KC","WR","3000","1.0","-8.0","0.0","0.0","36039999","-0.1","3.8"
"Jamaal Williams","NO","@ATL","RB","4400","3.8","-8.0","0.0","0.0","36039613","0.5","8.7"
"Scotty Miller","PIT","@IND","WR","3000","0.9","-8.0","0.0","0.0","36040105","0.0","3.4"
"Jake Tonges","SF","NE","TE","2600","0.1","-8.0","0.0","0.0","36040325","0.0","0.6"
"Ronnie Rivers","LA","@CHI","RB","4000","2.8","-8.1","0.0","0.0","36039727","0.1","6.8"
"Bo Melton","GB","MIN","WR","3000","0.8","-8.2","0.0","0.0","36039967","0.0","3.1"
"Kameron Johnson","TB","PHI","WR","3000","0.7","-8.2","0.0","0.0","36040065","0.0","2.9"
"Sterling Shepard","TB","PHI","WR","3000","0.8","-8.2","0.0","0.0","36040063","0.0","3.0"
"Jalen Coker","CAR","CIN","WR","3000","0.6","-8.3","0.0","0.0","36040189","0.0","2.5"
"Tyreik McAllister","LV","CLE","WR","3000","0.5","-8.4","0.0","0.0","36039963","0.0","2.1"
"Ramel Keyton","LV","CLE","WR","3000","0.5","-8.4","0.0","0.0","36039971","0.0","2.0"
"Ronnie Bell","SF","NE","WR","3000","0.6","-8.4","0.0","0.0","36040023","0.0","2.2"
"Skyy Moore","KC","@LAC","WR","3000","0.4","-8.5","0.0","0.0","36040009","0.0","1.6"
