"Player","Team","Opponent","DK Position","DK Salary","DK Projection","DK Value","DK Large Ownership","DK Small Ownership","DKSlateID","DK Floor","DK Ceiling"
"Amon-Ra St. Brown","DET","JAX","WR","8000","18.2","-0.6","10.5","9.4","36616594","6.8","33.1"
"Rhamondre Stevenson","NE","LA","RB","6100","14.5","-0.6","9.3","8.0","36616400","5.5","26.7"
"Colts ","IND","@NYJ","DST","2600","5.6","-0.6","3.2","0.7","36617277","0.1","12.3"
"Dawson Knox","BUF","KC","TE","3500","9.3","-0.7","16.1","20.5","36617064","2.3","18.1"
"Garrett Wilson","NYJ","IND","WR","7100","16.3","-0.7","8.9","7.5","36616604","6.0","29.9"
"Seahawks ","SEA","@SF","DST","2300","4.8","-0.7","1.2","0.9","36617283","-0.7","11.6"
"Tyreek Hill","MIA","LV","WR","7400","16.8","-0.8","5.7","3.9","36616598","5.6","31.6"
"Ravens ","BAL","@PIT","DST","3400","7.0","-0.8","0.5","0.3","36617268","1.0","14.3"
"Josh Jacobs","GB","@CHI","RB","7100","16.2","-0.9","5.2","2.7","36616378","5.7","29.5"
"Nick Chubb","CLE","@NO","RB","6000","13.9","-1.0","6.2","4.2","36616402","4.6","26.5"
"Elijah Moore","CLE","@NO","WR","4300","10.5","-1.0","20.1","25.5","36616700","3.0","20.9"
"Raiders ","LV","@MIA","DST","2400","4.8","-1.0","1.4","1.0","36617282","-0.7","11.4"
"Steelers ","PIT","BAL","DST","2500","4.9","-1.0","1.0","0.3","36617279","-0.6","11.6"
"Drake London","ATL","@DEN","WR","6700","15.1","-1.1","7.2","6.1","36616612","5.3","28.0"
"DeAndre Hopkins","KC","@BUF","WR","5700","13.2","-1.1","10.5","12.2","36616646","4.1","25.3"
"Tua Tagovailoa","MIA","LV","QB","6000","17.5","-1.1","3.3","1.6","36616295","8.9","26.8"
"Calvin Ridley","TEN","MIN","WR","6200","14.2","-1.1","7.6","5.8","36616626","4.7","27.2"
"Josh Allen","BUF","KC","QB","7800","22.9","-1.2","3.2","2.9","36616287","12.3","34.7"
"D'Andre Swift","CHI","GB","RB","6600","14.8","-1.2","5.1","1.1","36616390","5.7","26.8"
"Chiefs ","KC","@BUF","DST","3100","5.9","-1.2","0.3","0.1","36617271","0.3","12.9"
"Jonnu Smith","MIA","LV","TE","3800","9.3","-1.3","10.6","9.7","36617058","2.4","18.1"
"Jonathan Taylor","IND","@NYJ","RB","7600","16.6","-1.4","4.8","1.0","36616370","6.0","30.2"
"Kareem Hunt","KC","@BUF","RB","6700","14.9","-1.4","4.5","2.9","36616388","5.6","27.1"
"Kayshon Boutte","NE","LA","WR","3500","8.5","-1.4","21.4","27.1","36616728","1.7","18.0"
"AJ Barner","SEA","@SF","TE","3100","7.7","-1.4","13.6","15.5","36617076","1.9","15.3"
"Justin Jefferson","MIN","@TEN","WR","8600","18.5","-1.5","1.6","2.5","36616592","6.7","33.3"
"T.J. Hockenson","MIN","@TEN","TE","4700","10.8","-1.5","3.9","2.0","36617040","3.4","20.3"
"David Njoku","CLE","@NO","TE","5500","12.3","-1.6","5.7","4.6","36617032","4.2","22.5"
"Mac Jones","JAX","@DET","QB","4900","13.7","-1.6","0.6","0.3","36616313","6.5","22.1"
"Zay Flowers","BAL","@PIT","WR","6900","14.9","-1.7","3.2","3.7","36616608","4.9","28.9"
"Matthew Stafford","LA","@NE","QB","5800","16.2","-1.7","2.1","1.1","36616297","8.0","25.7"
"Davis Allen","LA","@NE","TE","2500","6.3","-1.7","16.5","20.3","36617208","1.1","13.2"
"Patrick Mahomes","KC","@BUF","QB","6800","19.2","-1.8","1.9","1.5","36616289","10.3","29.2"
"Cooper Kupp","LA","@NE","WR","7500","16.1","-1.8","6.8","4.2","36616596","6.0","29.3"
"Sam Darnold","MIN","@TEN","QB","6100","17.1","-1.8","3.4","1.7","36616294","8.8","26.4"
"Taysom Hill","NO","CLE","TE","4500","10.1","-1.8","6.6","6.5","36617044","2.0","21.6"
"Tony Pollard","TEN","MIN","RB","6400","13.9","-1.8","1.0","0.3","36616394","5.1","25.3"
"Jerry Jeudy","CLE","@NO","WR","5400","11.8","-1.9","8.4","6.7","36616656","3.4","23.6"
"DK Metcalf","SEA","@SF","WR","6500","14.0","-1.9","6.7","6.2","36616616","4.2","27.2"
"Derrick Henry","BAL","@PIT","RB","8100","17.0","-2.0","3.5","1.9","36616364","5.3","31.5"
"Jared Goff","DET","JAX","QB","6300","17.4","-2.1","2.3","1.2","36616292","8.8","27.1"
"Ricky Pearsall","SF","SEA","WR","4900","10.6","-2.1","6.9","7.3","36616676","2.5","22.2"
"Caleb Williams","CHI","GB","QB","5400","14.6","-2.2","0.5","0.3","36616304","7.0","23.3"
"Derek Carr","NO","CLE","QB","5200","14.0","-2.2","1.9","0.9","36616307","6.6","22.3"
"Will Levis","TEN","MIN","QB","5100","13.7","-2.2","0.7","0.3","36616308","6.5","21.9"
"Audric Estime","DEN","ATL","RB","4500","9.7","-2.3","7.5","6.0","36616456","2.4","20.5"
"Travis Etienne Jr.","JAX","@DET","RB","6300","13.1","-2.3","3.4","1.5","36616396","4.8","24.2"
"Gardner Minshew II","LV","@MIA","QB","5000","13.3","-2.3","0.7","0.4","36616311","7.2","23.5"
"DeMario Douglas","NE","LA","WR","4700","10.0","-2.3","4.0","2.2","36616684","2.9","19.8"
"Jaguars ","JAX","@DET","DST","2200","3.0","-2.3","0.0","0.0","36617285","-2.0","9.1"
"Lamar Jackson","BAL","@PIT","QB","8000","22.2","-2.4","2.6","2.6","36616286","11.8","34.7"
"Keenan Allen","CHI","GB","WR","5200","10.9","-2.4","3.2","2.0","36616664","3.3","21.1"
"Tyler Conklin","NYJ","IND","TE","3200","7.0","-2.4","3.2","1.6","36617072","1.5","14.2"
"Tucker Kraft","GB","@CHI","TE","4400","9.3","-2.5","0.8","0.5","36617046","2.6","17.8"
"Calvin Austin III","PIT","BAL","WR","3600","7.5","-2.7","5.0","5.7","36616726","1.2","16.2"
"James Cook","BUF","KC","RB","6800","13.7","-2.8","2.8","1.8","36616384","4.5","26.0"
"Alexander Mattison","LV","@MIA","RB","5500","11.1","-2.8","2.4","1.2","36616414","3.4","21.5"
"Kyle Pitts","ATL","@DEN","TE","4800","9.6","-2.9","0.9","0.5","36617038","2.5","18.6"
"Najee Harris","PIT","BAL","RB","6200","12.4","-2.9","1.2","0.3","36616398","3.8","24.3"
"Juwan Johnson","NO","CLE","TE","3400","6.7","-3.0","3.1","2.3","36617066","1.1","14.1"
"Jaxon Smith-Njigba","SEA","@SF","WR","6500","12.8","-3.0","1.1","0.3","36616618","4.2","24.4"
"Darnell Mooney","ATL","@DEN","WR","6600","13.0","-3.1","0.5","0.3","36616614","4.0","25.3"
"Eric Saubert","SF","SEA","TE","2500","4.9","-3.1","5.2","5.8","36617140","0.4","11.3"
"Rashod Bateman","BAL","@PIT","WR","4600","8.9","-3.2","1.3","1.8","36616686","1.7","19.0"
"Jameson Williams","DET","JAX","WR","5800","11.3","-3.2","1.8","1.0","36616640","2.5","24.2"
"Austin Hooper","NE","LA","TE","2900","5.5","-3.3","0.8","0.1","36617084","0.7","12.0"
"Lil'Jordan Humphrey","DEN","ATL","WR","3200","6.0","-3.4","6.3","5.1","36616754","0.9","13.2"
"Nick Westbrook-Ikhine","TEN","MIN","WR","3600","6.7","-3.5","6.7","6.1","36616724","1.1","14.2"
"Ray-Ray McCloud III","ATL","@DEN","WR","4200","7.8","-3.6","2.6","1.2","36616704","1.7","16.8"
"Jayden Reed","GB","@CHI","WR","6400","12.0","-3.6","1.9","0.5","36616620","3.3","24.4"
"Rome Odunze","CHI","GB","WR","5000","9.2","-3.7","0.5","0.3","36616672","2.1","19.1"
"Romeo Doubs","GB","@CHI","WR","5500","10.2","-3.7","1.6","0.3","36616654","2.5","20.5"
"Chig Okonkwo","TEN","MIN","TE","3000","5.2","-3.7","0.4","0.1","36617078","0.8","11.0"
"Mark Andrews","BAL","@PIT","TE","4600","8.3","-3.8","1.4","0.6","36617042","1.7","17.1"
"Tre Tucker","LV","@MIA","WR","4100","7.4","-3.8","2.8","2.4","36616708","1.3","16.3"
"Mack Hollins","BUF","KC","WR","3800","6.7","-3.9","0.4","0.1","36616718","1.0","14.8"
"Curtis Samuel","BUF","KC","WR","3300","5.6","-3.9","2.3","2.0","36616746","0.8","13.0"
"Devaughn Vele","DEN","ATL","WR","3900","6.9","-3.9","6.6","6.7","36616714","1.3","14.6"
"Brian Thomas Jr.","JAX","@DET","WR","6100","11.2","-3.9","0.5","0.3","36616628","3.1","22.2"
"Brock Wright","DET","JAX","TE","3300","5.6","-4.0","0.3","0.1","36617068","0.7","12.2"
"Pat Freiermuth","PIT","BAL","TE","4200","7.4","-4.0","0.8","0.3","36617050","1.6","14.9"
"Noah Gray","KC","@BUF","TE","2800","4.4","-4.2","0.6","0.3","36617088","0.3","10.1"
"Lucas Krull","DEN","ATL","TE","2700","4.0","-4.4","0.0","0.0","36617092","0.1","9.4"
"Darnell Washington","PIT","BAL","TE","2700","4.0","-4.4","0.1","0.0","36617094","0.2","9.4"
"DJ Moore","CHI","GB","WR","6000","10.4","-4.5","0.5","0.3","36616632","2.8","21.0"
"Michael Mayer","LV","@MIA","TE","2500","3.5","-4.5","0.0","0.0","36617224","0.0","8.4"
"Kirk Cousins","ATL","@DEN","QB","6500","15.5","-4.6","0.5","0.3","36616291","7.6","24.7"
"Amari Cooper","BUF","KC","WR","5700","9.7","-4.6","0.5","0.3","36616644","2.2","20.0"
"Jordan Addison","MIN","@TEN","WR","5100","8.5","-4.6","0.5","0.3","36616668","1.7","18.4"
"Marquez Valdes-Scantling","NO","CLE","WR","4400","7.1","-4.6","0.5","1.8","36616694","0.9","15.8"
"Troy Franklin","DEN","ATL","WR","3700","5.7","-4.7","0.3","0.1","36616720","0.6","13.1"
"Jordan Love","GB","@CHI","QB","7000","16.9","-4.7","0.5","0.3","36616288","8.5","26.4"
"Christian Watson","GB","@CHI","WR","5200","8.5","-4.8","0.5","0.3","36616666","1.6","18.3"
"Jaylen Waddle","MIA","LV","WR","5900","9.9","-4.8","0.5","0.3","36616636","2.3","20.4"
"Foster Moreau","NO","CLE","TE","3000","4.1","-4.8","0.4","0.1","36617080","0.1","9.7"
"Gabe Davis","JAX","@DET","WR","4700","7.4","-4.9","0.5","0.3","36616682","1.2","15.9"
"Brenton Strange","JAX","@DET","TE","2700","3.4","-4.9","0.1","0.0","36617090","0.0","8.2"
"Isaiah Likely","BAL","@PIT","TE","4000","6.0","-5.0","0.3","0.1","36617054","0.8","12.9"
"Cole Kmet","CHI","GB","TE","4100","6.1","-5.0","0.3","0.1","36617052","1.1","12.6"
"Jaylen Warren","PIT","BAL","RB","5300","8.5","-5.0","0.5","0.3","36616420","2.2","18.0"
"Tyjae Spears","TEN","MIN","RB","4700","7.3","-5.0","0.5","0.3","36616440","1.8","15.7"
"Tyler Boyd","TEN","MIN","WR","3400","4.8","-5.0","0.9","0.3","36616740","0.5","11.0"
"Marvin Mims Jr.","DEN","ATL","WR","3100","4.1","-5.1","0.2","0.0","36616764","0.0","10.6"
"Tim Patrick","DET","JAX","WR","3400","4.7","-5.1","0.1","0.0","36616742","0.1","11.3"
"Josh Downs","IND","@NYJ","WR","6400","10.6","-5.1","0.5","0.3","36616622","3.0","20.7"
"Jeremy Ruckert","NYJ","IND","TE","2600","3.1","-5.1","0.0","0.0","36617100","0.0","7.6"
"Tyler Lockett","SEA","@SF","WR","5800","9.3","-5.2","0.5","0.3","36616642","2.2","19.1"
"Josh Whyle","TEN","MIN","TE","2500","2.8","-5.2","0.1","0.1","36617172","0.0","6.9"
"Jerome Ford","CLE","@NO","RB","4400","6.5","-5.3","0.3","0.1","36616458","1.2","14.4"
"Adam Trautman","DEN","ATL","TE","2800","3.3","-5.3","0.0","0.0","36617086","0.0","8.4"
"Shane Zylstra","DET","JAX","TE","2500","2.6","-5.3","0.0","0.0","36617240","0.0","7.1"
"Josh Oliver","MIN","@TEN","TE","3100","3.8","-5.4","0.0","0.0","36617074","0.1","9.1"
"Kevin Austin Jr.","NO","CLE","WR","3000","3.3","-5.7","0.0","0.0","36616910","0.0","8.4"
"Quintin Morris","BUF","KC","TE","2500","2.2","-5.8","0.0","0.0","36617130","0.0","6.1"
"Jordan Akins","CLE","@NO","TE","2900","2.9","-5.8","0.0","0.0","36617082","0.0","7.5"
"Mo Alie-Cox","IND","@NYJ","TE","2500","2.2","-5.8","0.0","0.0","36617110","0.0","6.3"
"Kalif Raymond","DET","JAX","WR","3500","4.1","-5.9","0.0","0.0","36616730","0.0","10.8"
"D'Ernest Johnson","JAX","@DET","RB","4000","5.1","-5.9","0.3","0.1","36616478","0.8","11.9"
"Parker Washington","JAX","@DET","WR","4000","5.0","-5.9","0.3","0.1","36616710","0.6","11.3"
"Luke Farrell","JAX","@DET","TE","2500","2.0","-6.0","0.0","0.0","36617232","0.0","5.4"
"Ramel Keyton","LV","@MIA","WR","3000","3.0","-6.0","0.1","0.0","36616966","0.0","8.0"
"Kylen Granson","IND","@NYJ","TE","2600","2.1","-6.1","0.0","0.0","36617096","0.0","5.9"
"Mike Williams","PIT","BAL","WR","4100","5.0","-6.1","1.3","0.7","36616706","0.3","11.9"
"Charlie Kolar","BAL","@PIT","TE","2500","1.7","-6.2","0.0","0.0","36617178","0.0","5.3"
"Demarcus Robinson","LA","@NE","WR","5100","6.9","-6.2","0.3","0.1","36616670","1.0","15.2"
"Odell Beckham Jr.","MIA","LV","WR","3400","3.6","-6.2","0.0","0.0","36616744","0.0","9.4"
"Julian Hill","MIA","LV","TE","2500","1.8","-6.2","0.0","0.0","36617216","0.0","5.1"
"Gerald Everett","CHI","GB","TE","2500","1.6","-6.3","0.0","0.0","36617254","0.0","4.8"
"Xavier Gipson","NYJ","IND","WR","3000","2.7","-6.3","0.0","0.0","36616772","0.0","7.3"
"Connor Heyward","PIT","BAL","TE","2500","1.7","-6.3","0.0","0.0","36617182","0.0","4.9"
"Jalen Nailor","MIN","@TEN","WR","4000","4.5","-6.4","0.0","0.0","36616712","0.1","11.1"
"Van Jefferson","PIT","BAL","WR","3500","3.6","-6.4","0.1","0.1","36616734","0.0","9.2"
"Jake Tonges","SF","SEA","TE","2500","1.6","-6.4","0.0","0.0","36617142","0.0","4.9"
"Nick Vannett","TEN","MIN","TE","2500","1.6","-6.4","0.0","0.0","36617102","0.0","4.7"
"Durham Smythe","MIA","LV","TE","2500","1.5","-6.5","0.0","0.0","36617218","0.0","4.6"
"Pharaoh Brown","SEA","@SF","TE","2500","1.5","-6.5","0.0","0.0","36617134","0.0","4.5"
"Justice Hill","BAL","@PIT","RB","5200","6.7","-6.6","0.3","0.1","36616424","1.3","14.6"
"Tyler Allgeier","ATL","@DEN","RB","5300","6.8","-6.7","0.3","0.1","36616422","1.2","15.6"
"Ameer Abdullah","LV","@MIA","RB","4100","4.4","-6.7","0.0","0.0","36616470","0.6","10.1"
"Malik Washington","MIA","LV","WR","3100","2.5","-6.7","0.0","0.0","36616766","0.0","7.9"
"James Mitchell","DET","JAX","TE","2500","1.2","-6.8","0.0","0.0","36617242","0.0","3.9"
"Chris Brooks","GB","@CHI","RB","4000","4.1","-6.8","0.0","0.0","36616580","0.3","10.2"
"Bo Melton","GB","@CHI","WR","3000","2.2","-6.8","0.0","0.0","36617000","0.0","7.3"
"Ben Sims","GB","@CHI","TE","2500","1.2","-6.8","0.0","0.0","36617244","0.0","4.0"
"Will Mallory","IND","@NYJ","TE","2500","1.2","-6.8","0.0","0.0","36617114","0.0","3.8"
"Justin Watson","KC","@BUF","WR","3700","3.5","-6.8","0.0","0.0","36616722","0.0","9.3"
"Javonte Williams","DEN","ATL","RB","5700","7.4","-6.9","0.5","0.3","36616408","1.8","15.5"
"Michael Pittman Jr.","IND","@NYJ","WR","6000","8.0","-6.9","0.5","0.3","36616634","1.7","16.6"
"Ja'Lynn Polk","NE","LA","WR","3400","2.9","-6.9","0.0","0.0","36616738","0.0","8.3"
"Roschon Johnson","CHI","GB","RB","4600","5.2","-7.0","0.3","0.1","36616448","0.8","11.7"
"Drew Ogletree","IND","@NYJ","TE","2500","1.0","-7.0","0.0","0.0","36617112","0.0","3.5"
"Xavier Worthy","KC","@BUF","WR","5600","7.1","-7.0","0.5","0.3","36616648","1.0","16.3"
"K.J. Osborn","NE","LA","WR","3000","2.0","-7.0","0.1","0.0","36616932","0.0","5.9"
"Malachi Corley","NYJ","IND","WR","3000","2.0","-7.0","0.0","0.0","36616774","0.0","6.3"
"Nelson Agholor","BAL","@PIT","WR","3500","2.9","-7.1","0.0","0.0","36616732","0.0","8.0"
"Nate Adkins","DEN","ATL","TE","2500","0.9","-7.1","0.0","0.0","36617148","0.0","3.1"
"Jaylen Wright","MIA","LV","RB","4900","5.7","-7.1","0.3","0.1","36616432","0.6","14.4"
"Kendrick Bourne","NE","LA","WR","3100","2.1","-7.1","0.0","0.0","36616758","0.0","6.2"
"Zach Charbonnet","SEA","@SF","RB","5100","6.0","-7.1","0.3","0.1","36616426","1.2","13.5"
"Kenny Yeboah","NYJ","IND","TE","2500","0.7","-7.3","0.0","0.0","36617104","0.0","2.5"
"Ross Dwelley","ATL","@DEN","TE","2500","0.6","-7.4","0.0","0.0","36617160","0.0","2.3"
"Mecole Hardman","KC","@BUF","WR","3300","2.2","-7.4","0.0","0.0","36616750","0.0","6.4"
"Peyton Hendershot","KC","@BUF","TE","2500","0.6","-7.4","0.0","0.0","36617120","0.0","2.3"
"JaMycal Hasty","NE","LA","RB","4100","3.8","-7.4","0.0","0.0","36616472","0.3","9.4"
"Cedrick Wilson Jr.","NO","CLE","WR","4300","4.2","-7.4","0.0","0.0","36616698","0.0","10.1"
"Geoff Swaim","CLE","@NO","TE","2500","0.5","-7.5","0.0","0.0","36617196","0.0","1.8"
"Emanuel Wilson","GB","@CHI","RB","4500","4.4","-7.5","0.0","0.0","36616450","0.4","11.1"
"Dontayvion Wicks","GB","@CHI","WR","5000","5.4","-7.5","0.3","0.1","36616674","0.5","12.6"
"Ashton Dulin","IND","@NYJ","WR","3000","1.4","-7.5","0.0","0.0","36616786","0.0","5.7"
"Jordan Mims","NO","CLE","RB","4000","3.4","-7.5","0.0","0.0","36616544","0.1","9.1"
"Adonai Mitchell","IND","@NYJ","WR","4400","4.0","-7.7","0.0","0.0","36616696","0.0","10.4"
"Samaje Perine","KC","@BUF","RB","4600","4.4","-7.7","0.0","0.0","36616444","0.5","10.0"
"Hunter Long","LA","@NE","TE","2500","0.3","-7.7","0.0","0.0","36617210","0.0","1.0"
"Dallin Holker","NO","CLE","TE","2500","0.3","-7.7","0.0","0.0","36617188","0.0","1.0"
"Tyler Mabry","SEA","@SF","TE","2500","0.3","-7.7","0.0","0.0","36617138","0.0","1.2"
"Marcedes Lewis","CHI","GB","TE","2500","0.1","-7.8","0.0","0.0","36617256","0.0","0.5"
"John FitzPatrick","GB","@CHI","TE","2500","0.2","-7.8","0.0","0.0","36617246","0.0","0.6"
"Raheem Mostert","MIA","LV","RB","5800","6.7","-7.8","0.3","0.1","36616406","1.0","15.2"
"Cam Akers","MIN","@TEN","RB","4600","4.3","-7.8","0.0","0.0","36616446","0.4","11.0"
"Jaheim Bell","NE","LA","TE","2500","0.1","-7.8","0.0","0.0","36617202","0.0","0.5"
"Braelon Allen","NYJ","IND","RB","5500","6.1","-7.8","0.3","0.1","36616412","1.0","14.7"
"Josiah Deguara","JAX","@DET","TE","2500","0.1","-7.9","0.0","0.0","36617234","0.0","0.5"
"Johnny Mundt","MIN","@TEN","TE","2600","0.3","-7.9","0.0","0.0","36617098","0.0","1.0"
"Mason Tipton","NO","CLE","WR","4600","4.2","-7.9","0.0","0.0","36616688","0.1","10.2"
"Alec Pierce","IND","@NYJ","WR","5400","5.7","-8.0","0.3","0.1","36616658","0.4","13.6"
"Tyler Johnson","LA","@NE","WR","3500","1.9","-8.1","0.0","0.0","36616736","0.0","5.6"
"Jake Bobo","SEA","@SF","WR","3300","1.5","-8.1","0.0","0.0","36616748","0.0","4.7"
"Cody White","SEA","@SF","WR","3000","0.9","-8.1","0.0","0.0","36616822","0.0","3.3"
"Trent Sherfield Sr.","MIN","@TEN","WR","3000","0.8","-8.2","0.0","0.0","36616862","0.0","3.1"
"Jaleel McLaughlin","DEN","ATL","RB","4700","4.0","-8.3","0.0","0.0","36616442","0.3","10.2"
"KhaDarel Hodge","ATL","@DEN","WR","3000","0.6","-8.4","0.0","0.0","36616846","0.0","2.2"
"Jalen Virgil","BUF","KC","WR","3000","0.6","-8.4","0.0","0.0","36616812","0.0","2.3"
"JuJu Smith-Schuster","KC","@BUF","WR","4500","3.6","-8.4","0.0","0.0","36616690","0.0","8.8"
"Zamir White","LV","@MIA","RB","4500","3.6","-8.4","0.0","0.0","36616452","0.2","9.4"
"Laviska Shenault Jr.","SEA","@SF","WR","3100","0.7","-8.4","0.0","0.0","36616762","0.0","3.0"
"Jha'Quan Jackson","TEN","MIN","WR","3000","0.5","-8.4","0.0","0.0","36616872","0.0","2.2"
"Colby Parkinson","LA","@NE","TE","3600","1.6","-8.5","0.0","0.0","36617062","0.0","4.7"
"Brandon Powell","MIN","@TEN","WR","3000","0.5","-8.5","0.0","0.0","36616860","0.0","2.0"
"Kadarius Toney","CLE","@NO","WR","3000","0.3","-8.6","0.0","0.0","36616926","0.0","1.6"
"Kyle Juszczyk","SF","SEA","RB","4000","2.3","-8.6","0.0","0.0","36616506","0.0","6.2"
"Bryce Oliver","TEN","MIN","WR","3000","0.3","-8.6","0.0","0.0","36616874","0.0","1.4"
"Ty Johnson","BUF","KC","RB","4300","2.9","-8.7","0.0","0.0","36616462","0.0","7.6"
"DeAndre Carter","CHI","GB","WR","3000","0.2","-8.7","0.0","0.0","36617012","0.0","1.0"
"Malik Heath","GB","@CHI","WR","3000","0.3","-8.7","0.0","0.0","36617002","0.0","1.0"
"Devin Duvernay","JAX","@DET","WR","3000","0.3","-8.7","0.0","0.0","36616768","0.0","1.3"
"Velus Jones Jr.","JAX","@DET","WR","3000","0.3","-8.7","0.0","0.0","36616990","0.0","1.4"
"Terrace Marshall Jr.","LV","@MIA","WR","3000","0.2","-8.7","0.0","0.0","36616974","0.0","1.0"
"Justin Shorter","LV","@MIA","WR","3000","0.3","-8.7","0.0","0.0","36616964","0.0","1.0"
"River Cracraft","MIA","LV","WR","3000","0.3","-8.7","0.0","0.0","36616950","0.0","1.1"
"Javon Baker","NE","LA","WR","3000","0.3","-8.7","0.0","0.0","36616930","0.0","1.0"
"Dante Pettis","NO","CLE","WR","3000","0.3","-8.7","0.0","0.0","36616908","0.0","1.1"
"Jermaine Jackson","NO","CLE","WR","3000","0.3","-8.7","0.0","0.0","36616770","0.0","1.2"
"Ben Skowronek","PIT","BAL","WR","3000","0.3","-8.7","0.0","0.0","36616896","0.0","1.1"
"Chris Conley","SF","SEA","WR","3000","0.3","-8.7","0.0","0.0","36616826","0.0","1.1"
