"Player","Team","Opponent","DK Position","DK Salary","DK Projection","DK Value","DK Large Ownership","DK Small Ownership","DKSlateID","DK Floor","DK Ceiling"
"Kyler Murray","ARI","@CAR","QB","6100","19.8","0.9","7.9","7.5","37034891","10.2","31.0"
"Caleb Williams","CHI","DET","QB","5500","18.0","0.9","10.1","11.8","37034897","9.2","28.5"
"Keenan Allen","CHI","DET","WR","5300","14.4","0.9","13.5","17.3","37035261","4.9","27.1"
"DK Metcalf","SEA","MIN","WR","5500","14.7","0.8","17.6","18.2","37035253","4.6","27.8"
"Raiders ","LV","JAX","DST","2700","7.1","0.8","13.5","16.5","37035863","1.3","14.3"
"Jonathan Taylor","IND","TEN","RB","6900","17.4","0.7","9.7","7.2","37034977","5.9","32.0"
"Kyren Williams","LA","@NYJ","RB","7200","17.9","0.7","9.3","5.4","37034971","6.2","31.6"
"Aaron Jones Sr.","MIN","@SEA","RB","6400","16.3","0.6","7.4","6.0","37034987","6.1","29.4"
"Jaxon Smith-Njigba","SEA","MIN","WR","6000","15.5","0.6","17.1","18.6","37035235","5.7","28.8"
"Bengals ","CIN","CLE","DST","3300","8.2","0.6","11.8","12.5","37035853","1.9","15.8"
"Saquon Barkley","PHI","@WAS","RB","8300","20.0","0.5","6.2","4.1","37034961","7.7","34.7"
"Lions ","DET","@CHI","DST","3400","8.3","0.5","3.8","3.5","37035852","2.0","15.8"
"Brock Bowers","LV","JAX","TE","6500","16.3","0.4","10.0","7.0","37035615","6.3","28.8"
"Falcons ","ATL","NYG","DST","3700","8.7","0.4","3.6","2.5","37035849","2.5","16.3"
"Adam Thielen","CAR","ARI","WR","5600","14.4","0.3","12.8","15.4","37035249","5.0","27.1"
"Eagles ","PHI","@WAS","DST","3100","7.4","0.3","4.5","2.6","37035855","1.5","14.7"
"Drake London","ATL","NYG","WR","6400","15.9","0.2","11.0","11.7","37035227","5.3","29.7"
"Brenton Strange","JAX","@LV","TE","3500","10.1","0.2","29.7","43.3","37035643","3.3","18.9"
"Aidan O'Connell","LV","JAX","QB","5100","16.1","0.2","5.6","6.5","37034904","7.9","25.3"
"Tyrone Tracy Jr.","NYG","@ATL","RB","5500","14.1","0.2","6.5","4.7","37035007","5.3","25.9"
"Seahawks ","SEA","MIN","DST","2800","6.8","0.2","5.8","6.1","37035860","0.9","14.0"
"Jonnu Smith","MIA","SF","TE","5500","14.0","0.1","12.4","7.2","37035621","5.3","25.3"
"Deebo Samuel Sr.","SF","@MIA","WR","5200","13.3","0.0","13.1","12.6","37035265","3.9","26.7"
"Cardinals ","ARI","@CAR","DST","3200","7.4","0.0","1.1","1.3","37035854","1.5","14.6"
"Calvin Ridley","TEN","@IND","WR","5700","14.2","-0.1","8.4","10.0","37035247","4.3","27.4"
"Jaguars ","JAX","@LV","DST","2900","6.7","-0.1","3.8","3.8","37035858","1.0","13.7"
"Joe Burrow","CIN","CLE","QB","7500","22.9","-0.2","4.3","3.2","37034886","12.6","33.8"
"Amon-Ra St. Brown","DET","@CHI","WR","7900","18.5","-0.2","3.1","1.7","37035209","7.2","33.7"
"Justin Jefferson","MIN","@SEA","WR","8200","19.0","-0.2","2.7","1.3","37035205","7.1","34.2"
"Colts ","IND","TEN","DST","3000","6.7","-0.2","8.9","7.3","37035857","1.0","13.8"
"49ers ","SF","@MIA","DST","2800","6.4","-0.2","3.5","2.5","37035861","0.8","13.4"
"Alexander Mattison","LV","JAX","RB","5100","12.8","-0.3","6.0","6.4","37035025","4.1","24.4"
"Brock Purdy","SF","@MIA","QB","6300","19.2","-0.3","3.7","2.2","37034890","10.1","29.6"
"George Kittle","SF","@MIA","TE","6000","14.5","-0.4","9.0","6.5","37035619","4.9","26.8"
"Vikings ","MIN","@SEA","DST","3500","7.6","-0.4","2.6","2.3","37035851","1.7","14.8"
"Titans ","TEN","@IND","DST","2600","5.8","-0.4","3.3","4.2","37035864","0.2","12.7"
"Hunter Henry","NE","@BUF","TE","4100","10.6","-0.5","14.6","13.3","37035633","3.4","19.6"
"Drew Lock","NYG","@ATL","QB","4900","14.7","-0.5","1.3","0.5","37034908","7.2","23.5"
"Breece Hall","NYJ","LA","RB","6100","14.6","-0.5","7.2","2.7","37034993","5.3","27.1"
"Rams ","LA","@NYJ","DST","3000","6.5","-0.5","2.0","1.4","37035856","0.9","13.4"
"Bryce Young","CAR","ARI","QB","5300","15.9","-0.6","2.3","1.7","37034900","8.0","25.3"
"Tee Higgins","CIN","CLE","WR","6800","15.8","-0.6","5.0","2.1","37035219","5.1","29.9"
"Sam LaPorta","DET","@CHI","TE","4700","11.7","-0.6","6.3","6.6","37035627","3.6","22.3"
"Mason Rudolph","TEN","@IND","QB","5000","15.0","-0.6","2.3","1.0","37034906","7.3","23.9"
"Dolphins ","MIA","SF","DST","2900","6.2","-0.6","1.2","1.0","37035859","0.6","13.1"
"Tyreek Hill","MIA","SF","WR","6900","16.0","-0.7","6.6","5.9","37035217","5.5","30.0"
"Aaron Rodgers","NYJ","LA","QB","5600","16.7","-0.7","4.6","3.9","37034896","8.5","26.8"
"Tony Pollard","TEN","@IND","RB","6600","15.3","-0.7","0.9","0.3","37034983","5.6","28.0"
"Josh Allen","BUF","NE","QB","8700","26.0","-0.8","1.9","0.9","37034884","14.5","38.8"
"Cooper Kupp","LA","@NYJ","WR","6500","15.1","-0.8","3.7","1.3","37035225","5.4","28.4"
"T.J. Hockenson","MIN","@SEA","TE","4800","11.7","-0.8","5.4","3.9","37035625","3.9","21.7"
"Geno Smith","SEA","MIN","QB","5700","16.9","-0.8","2.0","1.5","37034894","8.6","26.5"
"Giants ","NYG","@ATL","DST","2400","4.9","-0.8","6.3","6.7","37035867","-0.5","11.5"
"Wan'Dale Robinson","NYG","@ATL","WR","4100","10.2","-0.9","11.8","12.5","37035295","3.3","19.5"
"Brian Robinson Jr.","WAS","PHI","RB","6200","14.4","-0.9","3.0","1.4","37034991","4.9","27.0"
"Browns ","CLE","@CIN","DST","2300","4.7","-0.9","2.6","2.6","37035868","-0.9","11.5"
"Jets ","NYJ","LA","DST","2500","5.0","-0.9","4.2","4.6","37035866","-0.3","11.6"
"Jerome Ford","CLE","@CIN","RB","5600","13.1","-1.0","11.4","8.3","37035003","4.5","25.0"
"Marvin Harrison Jr.","ARI","@CAR","WR","5400","12.6","-1.1","3.9","2.6","37035259","3.4","25.2"
"Bears ","CHI","DET","DST","2200","4.3","-1.1","3.3","3.9","37035869","-1.0","10.7"
"Jordan Addison","MIN","@SEA","WR","6200","14.1","-1.2","1.4","0.5","37035231","4.4","27.3"
"Garrett Wilson","NYJ","LA","WR","6600","14.9","-1.2","2.2","0.6","37035223","5.2","27.9"
"Panthers ","CAR","ARI","DST","2600","4.9","-1.2","0.3","0.1","37035865","-0.5","11.5"
"Commanders ","WAS","PHI","DST","2700","5.2","-1.2","0.9","0.5","37035862","-0.2","11.8"
"DeVonta Smith","PHI","@WAS","WR","5800","13.2","-1.3","4.4","2.5","37035243","4.2","25.2"
"Sam Darnold","MIN","@SEA","QB","6500","18.7","-1.4","1.5","1.5","37034889","9.8","28.8"
"A.J. Brown","PHI","@WAS","WR","7800","17.0","-1.4","0.8","0.8","37035211","5.8","30.9"
"D'Andre Swift","CHI","DET","RB","5600","12.5","-1.6","6.7","4.2","37035005","4.1","23.9"
"Tua Tagovailoa","MIA","SF","QB","6000","17.0","-1.6","1.6","0.6","37034892","8.6","26.6"
"Patrick Taylor Jr.","SF","@MIA","RB","5200","11.7","-1.6","3.2","4.9","37035021","3.4","23.1"
"Jameson Williams","DET","@CHI","WR","5500","12.2","-1.7","3.0","1.7","37035255","3.3","25.7"
"Mac Jones","JAX","@LV","QB","5200","14.5","-1.7","2.6","1.5","37034903","7.0","23.2"
"Patriots ","NE","@BUF","DST","2100","3.4","-1.7","0.3","0.0","37035870","-1.7","9.7"
"Josh Downs","IND","TEN","WR","4900","10.9","-1.8","7.9","8.1","37035273","3.1","21.3"
"Darnell Mooney","ATL","NYG","WR","5400","11.8","-1.9","2.5","3.3","37035257","3.2","23.3"
"Dalton Kincaid","BUF","NE","TE","4600","10.2","-1.9","1.9","0.9","37035629","2.8","19.7"
"Matthew Stafford","LA","@NYJ","QB","5900","16.4","-1.9","1.5","1.5","37034893","8.2","26.4"
"Rhamondre Stevenson","NE","@BUF","RB","5900","12.8","-1.9","0.5","0.3","37034997","4.7","23.6"
"James Cook","BUF","NE","RB","7000","14.8","-2.0","2.3","1.2","37034975","4.6","28.5"
"Khalil Shakir","BUF","NE","WR","5900","12.7","-2.0","1.3","0.3","37035237","4.1","24.4"
"Michael Pittman Jr.","IND","TEN","WR","5000","10.9","-2.0","4.6","4.4","37035269","2.9","22.1"
"David Moore","CAR","ARI","WR","3600","8.0","-2.1","10.9","7.8","37035319","1.7","17.1"
"Mike Gesicki","CIN","CLE","TE","3300","7.4","-2.1","5.1","4.2","37035649","1.5","15.2"
"Michael Mayer","LV","JAX","TE","2900","6.7","-2.1","3.5","2.8","37035669","1.3","13.8"
"Zach Ertz","WAS","PHI","TE","3800","8.3","-2.2","5.4","5.7","37035637","2.1","16.3"
"Jalen Coker","CAR","ARI","WR","4200","9.1","-2.3","3.0","1.7","37035299","2.1","18.8"
"Jerry Jeudy","CLE","@CIN","WR","6700","14.0","-2.3","1.0","1.3","37035221","4.6","26.8"
"Malik Washington","MIA","SF","WR","3700","8.1","-2.3","3.1","5.7","37035315","1.9","17.1"
"Jalen Hurts","PHI","@WAS","QB","7800","21.7","-2.3","0.5","0.8","37034885","10.8","34.0"
"Kenneth Walker III","SEA","MIN","RB","6300","13.2","-2.3","3.4","1.7","37034989","4.6","25.0"
"Rome Odunze","CHI","DET","WR","5100","10.7","-2.4","0.5","0.3","37035267","2.7","21.9"
"Drake Maye","NE","@BUF","QB","5800","15.5","-2.4","0.5","0.3","37034895","7.9","24.3"
"Daniel Bellinger","NYG","@ATL","TE","2900","6.4","-2.4","2.6","2.5","37035667","1.2","13.1"
"Terry McLaurin","WAS","PHI","WR","7300","15.1","-2.4","0.5","0.3","37035213","5.0","28.5"
"Chig Okonkwo","TEN","@IND","TE","3400","7.2","-2.5","4.3","3.0","37035647","1.6","14.4"
"Jayden Daniels","WAS","PHI","QB","7300","19.9","-2.6","0.5","0.3","37034887","10.2","31.4"
"Kayshon Boutte","NE","@BUF","WR","3500","7.2","-2.7","2.8","1.8","37035323","1.2","15.6"
"Jared Goff","DET","@CHI","QB","6800","18.2","-2.8","0.5","0.5","37034888","9.5","28.5"
"Travis Etienne Jr.","JAX","@LV","RB","5800","11.7","-2.8","0.6","0.3","37034999","3.8","22.4"
"Jordan Akins","CLE","@CIN","TE","3200","6.5","-2.9","1.7","1.5","37035653","1.2","13.5"
"Dyami Brown","WAS","PHI","WR","3400","6.9","-2.9","3.6","2.2","37035333","1.1","15.6"
"Ray-Ray McCloud III","ATL","NYG","WR","4500","8.8","-3.1","0.5","1.0","37035285","2.2","18.9"
"Tre Tucker","LV","JAX","WR","3900","7.6","-3.1","3.3","2.2","37035305","1.3","16.9"
"DeMario Douglas","NE","@BUF","WR","4400","8.7","-3.1","0.9","0.5","37035289","2.3","17.2"
"Austin Hooper","NE","@BUF","TE","3100","6.1","-3.1","1.5","0.6","37035657","1.1","12.7"
"Tyler Conklin","NYJ","LA","TE","2800","5.4","-3.1","3.1","2.5","37035673","0.9","11.8"
"Andrei Iosivas","CIN","CLE","WR","3600","7.0","-3.2","0.3","0.1","37035317","1.1","15.3"
"Noah Fant","SEA","MIN","TE","3600","7.0","-3.2","0.3","0.1","37035641","1.5","14.1"
"Elijah Moore","CLE","@CIN","WR","4800","9.2","-3.4","0.5","1.3","37035277","2.3","18.8"
"Adonai Mitchell","IND","TEN","WR","3800","7.2","-3.4","1.5","1.8","37035309","1.0","16.6"
"Ameer Abdullah","LV","JAX","RB","4600","8.7","-3.4","3.4","3.0","37035043","2.2","17.9"
"Tyjae Spears","TEN","@IND","RB","4900","9.2","-3.5","0.9","0.3","37035031","2.5","18.8"
"Tommy Tremble","CAR","ARI","TE","3000","5.3","-3.6","0.3","0.1","37035663","0.7","11.7"
"Michael Wilson","ARI","@CAR","WR","4200","7.6","-3.7","0.5","0.3","37035297","1.3","16.2"
"Grant Calcaterra","PHI","@WAS","TE","3400","6.0","-3.7","0.7","0.2","37035645","1.1","12.7"
"Kyle Pitts","ATL","NYG","TE","4000","7.2","-3.8","1.5","1.3","37035635","1.2","15.3"
"Kendrick Bourne","NE","@BUF","WR","3400","5.8","-3.9","1.3","1.3","37035329","0.8","13.0"
"Parker Washington","JAX","@LV","WR","4300","7.4","-4.1","0.5","0.3","37035291","1.5","15.4"
"Tyler Boyd","TEN","@IND","WR","3700","6.2","-4.1","0.3","0.1","37035313","1.1","13.5"
"Olamide Zaccheaus","WAS","PHI","WR","3500","5.8","-4.1","0.3","0.1","37035327","0.8","13.2"
"Amari Cooper","BUF","NE","WR","5200","8.9","-4.4","0.5","0.3","37035263","1.6","19.2"
"Tim Patrick","DET","@CHI","WR","4500","7.5","-4.4","0.5","0.3","37035287","1.3","16.5"
"Ja'Tavion Sanders","CAR","ARI","TE","2900","4.2","-4.5","0.1","0.1","37035665","0.3","9.7"
"Cole Kmet","CHI","DET","TE","3700","5.9","-4.5","0.3","0.1","37035639","0.9","12.5"
"Nick Westbrook-Ikhine","TEN","@IND","WR","4700","7.8","-4.5","0.5","0.3","37035281","1.3","16.7"
"Drew Sample","CIN","CLE","TE","2500","3.4","-4.6","0.2","0.0","37035839","0.0","8.2"
"Kylen Granson","IND","TEN","TE","2600","3.5","-4.6","0.0","0.0","37035685","0.0","9.0"
"Allen Lazard","NYJ","LA","WR","4000","6.2","-4.7","0.3","0.1","37035303","0.8","14.1"
"River Cracraft","MIA","SF","WR","3200","4.6","-4.8","0.0","0.0","37035349","0.2","11.0"
"Tank Bigsby","JAX","@LV","RB","5300","8.7","-4.9","0.5","0.3","37035017","2.0","18.5"
"Devin Duvernay","JAX","@LV","WR","3100","4.3","-4.9","0.2","0.1","37035357","0.3","10.2"
"Tyler Lockett","SEA","MIN","WR","3900","5.9","-4.9","0.3","0.3","37035301","0.7","13.2"
"Michael Woods II","CLE","@CIN","WR","3200","4.3","-5.0","0.3","0.2","37035345","0.2","10.3"
"Darius Slayton","NYG","@ATL","WR","3800","5.5","-5.0","0.3","0.1","37035311","0.5","12.7"
"Josh Whyle","TEN","@IND","TE","2700","3.3","-5.1","0.1","0.0","37035681","0.0","8.1"
"Jamison Crowder","WAS","PHI","WR","3000","3.8","-5.1","0.0","0.1","37035449","0.1","9.3"
"Greg Dortch","ARI","@CAR","WR","3200","4.0","-5.3","0.0","0.0","37035343","0.1","10.7"
"Craig Reynolds","DET","@CHI","RB","4000","5.6","-5.3","0.3","0.1","37035141","0.6","13.9"
"Keon Coleman","BUF","NE","WR","4700","6.9","-5.4","0.3","0.1","37035279","0.8","15.4"
"Mack Hollins","BUF","NE","WR","3600","4.8","-5.4","0.0","0.0","37035321","0.1","11.6"
"Dawson Knox","BUF","NE","TE","3300","4.1","-5.4","0.0","0.0","37035651","0.1","9.9"
"Demarcus Robinson","LA","@NYJ","WR","4000","5.6","-5.4","0.3","0.1","37035307","0.5","13.4"
"Colby Parkinson","LA","@NYJ","TE","2700","2.8","-5.6","0.0","0.0","37035677","0.0","7.2"
"Curtis Samuel","BUF","NE","WR","3100","3.3","-5.8","0.0","0.0","37035353","0.0","9.5"
"Blake Whiteheart","CLE","@CIN","TE","2500","2.1","-5.8","0.0","0.0","37035831","0.0","6.0"
"Luke Farrell","JAX","@LV","TE","2500","2.1","-5.8","0.0","0.0","37035709","0.0","5.8"
"Raheem Mostert","MIA","SF","RB","4900","6.9","-5.8","0.3","0.1","37035033","1.4","15.4"
"Julian Hill","MIA","SF","TE","2500","2.2","-5.8","0.0","0.0","37035699","0.0","5.9"
"Josh Oliver","MIN","@SEA","TE","2800","2.8","-5.8","0.0","0.0","37035671","0.0","7.1"
"Cam Grandy","CIN","CLE","TE","2500","2.1","-5.9","0.0","0.0","37035841","0.0","5.8"
"Tutu Atwell","LA","@NYJ","WR","3500","3.9","-6.0","0.0","0.0","37035325","0.0","10.4"
"Tyler Higbee","LA","@NYJ","TE","3200","3.3","-6.0","0.0","0.0","37035655","0.0","8.2"
"Jeremy Ruckert","NYJ","LA","TE","2600","2.2","-6.0","0.0","0.0","37035687","0.0","5.9"
"Devin Singletary","NYG","@ATL","RB","4500","5.8","-6.1","0.3","0.1","37035047","1.0","13.4"
"Tip Reiman","ARI","@CAR","TE","2500","1.7","-6.2","0.0","0.0","37035799","0.0","5.2"
"Elijah Higgins","ARI","@CAR","TE","2500","1.8","-6.2","0.0","0.0","37035801","0.0","5.2"
"Jalen Nailor","MIN","@SEA","WR","3300","3.4","-6.2","0.0","0.0","37035335","0.0","9.1"
"Ricky Pearsall","SF","@MIA","WR","4300","5.3","-6.2","0.3","0.1","37035293","0.5","12.3"
"AJ Barner","SEA","MIN","TE","3100","2.8","-6.3","0.0","0.0","37035659","0.0","7.1"
"Nick Vannett","TEN","@IND","TE","2500","1.7","-6.3","0.0","0.0","37035771","0.0","4.9"
"Charlie Woerner","ATL","NYG","TE","2500","1.5","-6.4","0.0","0.0","37035825","0.0","4.8"
"Mo Alie-Cox","IND","TEN","TE","2500","1.6","-6.4","0.0","0.0","37035761","0.0","5.1"
"Josh Reynolds","JAX","@LV","WR","3300","3.1","-6.4","0.0","0.0","37035337","0.0","8.2"
"Durham Smythe","MIA","SF","TE","2500","1.6","-6.4","0.0","0.0","37035701","0.0","4.7"
"Drew Ogletree","IND","TEN","TE","2500","1.4","-6.5","0.0","0.0","37035763","0.0","4.6"
"Will Mallory","IND","TEN","TE","2500","1.3","-6.6","0.0","0.0","37035765","0.0","4.3"
"Zach Charbonnet","SEA","MIN","RB","6000","8.3","-6.6","0.5","0.3","37034995","2.1","17.2"
"Brock Wright","DET","@CHI","TE","2700","1.6","-6.7","0.0","0.0","37035679","0.0","4.9"
"DeeJay Dallas","ARI","@CAR","RB","4000","4.1","-6.8","0.0","0.0","37035161","0.2","10.6"
"Zay Jones","ARI","@CAR","WR","3000","2.1","-6.8","0.0","0.0","37035551","0.0","6.2"
"Jahan Dotson","PHI","@WAS","WR","3300","2.7","-6.8","0.0","0.0","37035339","0.0","7.5"
"Davis Allen","LA","@NYJ","TE","2500","1.1","-6.9","0.0","0.0","37035757","0.0","3.7"
"Blake Corum","LA","@NYJ","RB","4200","4.3","-7.0","0.0","0.0","37035061","0.3","10.8"
"D'Onta Foreman","CLE","@CIN","RB","4100","4.0","-7.1","0.0","0.0","37035063","0.3","10.7"
"Eric Saubert","SF","@MIA","TE","2500","0.9","-7.1","0.0","0.0","37035691","0.0","3.1"
"Ja'Lynn Polk","NE","@BUF","WR","3000","1.7","-7.2","0.0","0.0","37035363","0.0","5.3"
"Tyler Allgeier","ATL","NYG","RB","5500","6.6","-7.3","0.3","0.1","37035009","0.9","15.9"
"Ray Davis","BUF","NE","RB","4700","5.0","-7.3","0.0","0.0","37035039","0.5","12.6"
"Jalin Hyatt","NYG","@ATL","WR","3000","1.6","-7.3","0.0","0.0","37035367","0.0","5.3"
"Kyle Juszczyk","SF","@MIA","RB","4000","3.6","-7.3","0.0","0.0","37035081","0.2","8.5"
"Terrace Marshall Jr.","LV","JAX","WR","3100","1.8","-7.4","0.0","0.0","37035359","0.0","5.5"
"Hunter Long","LA","@NYJ","TE","2500","0.6","-7.4","0.0","0.0","37035755","0.0","2.2"
"Johnny Mundt","MIN","@SEA","TE","2500","0.6","-7.4","0.0","0.0","37035731","0.0","2.4"
"Chris Manhertz","NYG","@ATL","TE","2500","0.5","-7.4","0.0","0.0","37035817","0.0","2.0"
"Pharaoh Brown","SEA","MIN","TE","2500","0.6","-7.4","0.0","0.0","37035725","0.0","2.2"
"John Bates","WAS","PHI","TE","3000","1.5","-7.4","0.0","0.0","37035661","0.0","4.5"
"Josiah Deguara","JAX","@LV","TE","2500","0.5","-7.5","0.0","0.0","37035711","0.0","2.0"
"Harrison Bryant","LV","JAX","TE","2500","0.5","-7.5","0.0","0.0","37035719","0.0","1.7"
"Deven Thompkins","CAR","ARI","WR","3000","1.4","-7.6","0.0","0.0","37035541","0.0","4.5"
"Tanner McLachlan","CIN","CLE","TE","2500","0.4","-7.6","0.0","0.0","37035843","0.0","1.4"
"Anthony Gould","IND","TEN","WR","3000","1.3","-7.6","0.0","0.0","37035495","0.0","4.6"
"Johnny Wilson","PHI","@WAS","WR","3000","1.4","-7.6","0.0","0.0","37035457","0.0","4.6"
"Luke McCaffrey","WAS","PHI","WR","3100","1.5","-7.6","0.0","0.0","37035355","0.0","4.9"
"Ross Dwelley","ATL","NYG","TE","2500","0.3","-7.7","0.0","0.0","37035827","0.0","1.1"
"Quintin Morris","BUF","NE","TE","2500","0.3","-7.7","0.0","0.0","37035813","0.0","1.2"
"Brenden Bates","CLE","@CIN","TE","2500","0.3","-7.7","0.0","0.0","37035753","0.0","1.0"
"Shane Zylstra","DET","@CHI","TE","2500","0.3","-7.7","0.0","0.0","37035777","0.0","1.2"
"Greg Dulcich","NYG","@ATL","TE","2500","0.3","-7.7","0.0","0.0","37035819","0.0","1.0"
"C.J. Uzomah","PHI","@WAS","TE","2500","0.2","-7.7","0.0","0.0","37035745","0.0","0.9"
"Feleipe Franks","CAR","ARI","TE","2500","0.1","-7.8","0.0","0.0","37035791","0.0","0.5"
"Marcedes Lewis","CHI","DET","TE","2500","0.1","-7.8","0.0","0.0","37035783","0.0","0.5"
"Gerald Everett","CHI","DET","TE","2500","0.1","-7.8","0.0","0.0","37035781","0.0","0.5"
"John Samuel Shenker","LV","JAX","TE","2500","0.2","-7.8","0.0","0.0","37035721","0.0","0.6"
"Jaheim Bell","NE","@BUF","TE","2500","0.1","-7.8","0.0","0.0","37035807","0.0","0.5"
"Kenny Yeboah","NYJ","LA","TE","2500","0.1","-7.8","0.0","0.0","37035749","0.0","0.6"
"Brayden Willis","SF","@MIA","TE","2500","0.1","-7.8","0.0","0.0","37035695","0.0","0.5"
"Jake Tonges","SF","@MIA","TE","2500","0.1","-7.8","0.0","0.0","37035693","0.0","0.6"
"Jake Bobo","SEA","MIN","WR","3000","1.2","-7.8","0.0","0.0","37035425","0.0","4.0"
"David Martin-Robinson","TEN","@IND","TE","2500","0.1","-7.8","0.0","0.0","37035773","0.0","0.5"
"Raheem Blackshear","CAR","ARI","RB","4000","3.1","-7.9","0.0","0.0","37035155","0.1","8.4"
"Jamari Thrash","CLE","@CIN","WR","3100","1.3","-7.9","0.0","0.0","37035351","0.0","4.5"
"E.J. Jenkins","PHI","@WAS","TE","2500","0.1","-7.9","0.0","0.0","37035747","0.0","0.4"
"Jeremy McNichols","WAS","PHI","RB","4300","3.6","-7.9","0.0","0.0","37035057","0.2","9.0"
"Isaiah Davis","NYJ","LA","RB","5000","4.9","-8.0","0.0","0.0","37035029","0.6","11.8"
"Ke'Shawn Vaughn","SF","@MIA","RB","4400","3.8","-8.0","0.0","0.0","37035051","0.2","9.8"
"Kenneth Gainwell","PHI","@WAS","RB","4800","4.5","-8.1","0.0","0.0","37035037","0.4","10.8"
"Ben Sinnott","WAS","PHI","TE","2800","0.5","-8.1","0.3","0.1","37035675","0.0","1.9"
"Cam Akers","MIN","@SEA","RB","5400","5.5","-8.2","0.3","0.1","37035011","0.8","13.2"
"Antonio Gibson","NE","@BUF","RB","5300","5.3","-8.2","0.3","0.1","37035015","0.9","12.2"
"KhaDarel Hodge","ATL","NYG","WR","3000","0.6","-8.4","0.0","0.0","37035583","0.0","2.2"
"James Proche II","CLE","@CIN","WR","3000","0.4","-8.5","0.0","0.0","37035597","0.0","2.0"
"Trent Sherfield Sr.","MIN","@SEA","WR","3000","0.4","-8.5","0.0","0.0","37035439","0.0","1.7"
"Brandon Powell","MIN","@SEA","WR","3000","0.4","-8.5","0.0","0.0","37035437","0.0","1.7"
"Javon Baker","NE","@BUF","WR","3000","0.5","-8.5","0.0","0.0","37035561","0.0","1.8"
"Bryce Oliver","TEN","@IND","WR","3000","0.5","-8.5","0.0","0.0","37035503","0.0","2.0"
"Ty Johnson","BUF","NE","RB","5200","4.6","-8.7","0.0","0.0","37035019","0.4","11.0"
"Roschon Johnson","CHI","DET","RB","4800","3.8","-8.7","0.0","0.0","37035035","0.2","9.5"
"Allen Robinson II","DET","@CHI","WR","3000","0.3","-8.7","0.0","0.0","37035517","0.0","1.1"
"Tim Jones","JAX","@LV","WR","3000","0.2","-8.7","0.0","0.0","37035365","0.0","0.9"
"Tyler Johnson","LA","@NYJ","WR","3000","0.2","-8.7","0.0","0.0","37035485","0.0","1.0"
"Chris Conley","SF","@MIA","WR","3000","0.3","-8.7","0.0","0.0","37035371","0.0","1.0"
"Jacob Cowing","SF","@MIA","WR","3000","0.3","-8.7","0.0","0.0","37035373","0.0","1.1"
"Mason Kinsey","TEN","@IND","WR","3000","0.3","-8.7","0.0","0.0","37035505","0.0","1.0"
"Zach Pascal","ARI","@CAR","WR","3000","0.1","-8.8","0.0","0.0","37035553","0.0","0.5"
"Dan Chisena","CAR","ARI","WR","3000","0.1","-8.8","0.0","0.0","37035547","0.0","0.5"
"Collin Johnson","CHI","DET","WR","3000","0.1","-8.8","0.0","0.0","37035527","0.0","0.5"
"Jermaine Burton","CIN","CLE","WR","3000","0.2","-8.8","0.0","0.0","37035605","0.0","0.7"
"Isaiah Williams","CIN","CLE","WR","3000","0.2","-8.8","0.0","0.0","37035609","0.0","0.7"
"Ramel Keyton","LV","JAX","WR","3000","0.1","-8.8","0.0","0.0","37035413","0.0","0.6"
