"Player","Position","Team","Opp","DK Salary","DK Small","DK Medium","DK Large","FD Salary","FD Large"
"Curtis Samuel","WR","BUF","NE","3100","0.0%","0.0%","0.0%","4800","0.0%"
"Jamari Thrash","WR","CLE","@CIN","3100","0.0%","0.0%","0.0%","4200","0.0%"
"Terrace Marshall Jr.","WR","LV","JAX","3100","0.0%","0.0%","0.0%","4200","0.0%"
"Colts ","DST","IND","TEN","3000","7.3%","8.2%","8.9%","4800","0.7%"
"Rams ","DST","LA","@NYJ","3000","1.4%","1.8%","2.0%","3700","5.8%"
"Tommy Tremble","TE","CAR","ARI","3000","0.1%","0.2%","0.3%","4800","0.3%"
"John Bates","TE","WAS","PHI","3000","0.0%","0.0%","0.0%","4300","0.0%"
"Jamison Crowder","WR","WAS","PHI","3000","0.1%","0.0%","0.0%","4600","0.0%"
"Tyler Johnson","WR","LA","@NYJ","3000","0.0%","0.0%","0.0%","4200","0.0%"
"Jordan Whittington","WR","LA","@NYJ","3000","0.0%","0.0%","0.0%","4300","0.0%"
"Ja'Lynn Polk","WR","NE","@BUF","3000","0.0%","0.0%","0.0%","4300","0.0%"
"Bryce Oliver","WR","TEN","@IND","3000","0.0%","0.0%","0.0%","4300","0.0%"
"KhaDarel Hodge","WR","ATL","NYG","3000","0.0%","0.0%","0.0%","4400","0.0%"
"Trent Sherfield Sr.","WR","MIN","@SEA","3000","0.0%","0.0%","0.0%","4300","0.0%"
"Jake Bobo","WR","SEA","MIN","3000","0.0%","0.0%","0.0%","4300","0.0%"
"Jermaine Burton","WR","CIN","CLE","3000","0.0%","0.0%","0.0%","4300","0.0%"
"Xavier Gipson","WR","NYJ","LA","3000","0.0%","0.0%","0.0%","4300","0.0%"
"Deven Thompkins","WR","CAR","ARI","3000","0.0%","0.0%","0.0%","4200","0.0%"
"Jalin Hyatt","WR","NYG","@ATL","3000","0.0%","0.0%","0.0%","4400","0.0%"
"Brandon Powell","WR","MIN","@SEA","3000","0.0%","0.0%","0.0%","4200","0.0%"
"James Proche II","WR","CLE","@CIN","3000","0.0%","0.0%","0.0%","4100","0.0%"
"Anthony Gould","WR","IND","TEN","3000","0.0%","0.0%","0.0%","4000","0.0%"
"Mason Kinsey","WR","TEN","@IND","3000","0.0%","0.0%","0.0%","4200","0.0%"
"Johnny Wilson","WR","PHI","@WAS","3000","0.0%","0.0%","0.0%","4700","0.0%"
"Zay Jones","WR","ARI","@CAR","3000","0.0%","0.0%","0.0%","4300","0.0%"
"Isaiah Williams","WR","CIN","CLE","3000","0.0%","0.0%","0.0%","4000","0.0%"
"Dan Chisena","WR","CAR","ARI","3000","0.0%","0.0%","0.0%","4000","0.0%"
"Jacob Cowing","WR","SF","@MIA","3000","0.0%","0.0%","0.0%","4100","0.0%"
"Tim Jones","WR","JAX","@LV","3000","0.0%","0.0%","0.0%","4200","0.0%"
"Ramel Keyton","WR","LV","JAX","3000","0.0%","0.0%","0.0%","4100","0.0%"
"Allen Robinson II","WR","DET","@CHI","3000","0.0%","0.0%","0.0%","4200","0.0%"
"Collin Johnson","WR","CHI","DET","3000","0.0%","0.0%","0.0%","4000","0.0%"
"Chris Conley","WR","SF","@MIA","3000","0.0%","0.0%","0.0%","4200","0.0%"
"Javon Baker","WR","NE","@BUF","3000","0.0%","0.0%","0.0%","4000","0.0%"
"Zach Pascal","WR","ARI","@CAR","3000","0.0%","0.0%","0.0%","4100","0.0%"
"Dareke Young","WR","SEA","MIN","3000","0.0%","0.0%","0.0%","4000","0.0%"
"Jaguars ","DST","JAX","@LV","2900","3.8%","3.8%","3.8%","3600","6.7%"
"Dolphins ","DST","MIA","SF","2900","1.0%","1.1%","1.2%","3700","3.8%"
"Michael Mayer","TE","LV","JAX","2900","2.8%","3.2%","3.5%","4600","0.4%"
"Daniel Bellinger","TE","NYG","@ATL","2900","2.5%","2.5%","2.6%","4900","0.3%"
"Ja'Tavion Sanders","TE","CAR","ARI","2900","0.1%","0.1%","0.1%","4700","0.1%"
"Seahawks ","DST","SEA","MIN","2800","6.1%","5.9%","5.8%","3800","3.1%"
"49ers ","DST","SF","@MIA","2800","2.5%","3.1%","3.5%","4600","0.5%"
"Tyler Conklin","TE","NYJ","LA","2800","2.5%","2.9%","3.1%","4700","0.3%"
"Ben Sinnott","TE","WAS","PHI","2800","0.1%","0.2%","0.3%","4400","0.0%"
"Josh Oliver","TE","MIN","@SEA","2800","0.0%","0.0%","0.0%","4900","0.0%"
"Raiders ","DST","LV","JAX","2700","16.5%","14.7%","13.5%","3200","25.4%"
"Commanders ","DST","WAS","PHI","2700","0.5%","0.7%","0.9%","3500","1.7%"
"Josh Whyle","TE","TEN","@IND","2700","0.0%","0.0%","0.1%","4400","0.0%"
"Colby Parkinson","TE","LA","@NYJ","2700","0.0%","0.0%","0.0%","4900","0.0%"
"Brock Wright","TE","DET","@CHI","2700","0.0%","0.0%","0.0%","4200","0.0%"
"Titans ","DST","TEN","@IND","2600","4.2%","3.7%","3.3%","3900","0.3%"
"Panthers ","DST","CAR","ARI","2600","0.1%","0.2%","0.3%","3300","2.3%"
"Jeremy Ruckert","TE","NYJ","LA","2600","0.0%","0.0%","0.0%","4300","0.0%"
"Kylen Granson","TE","IND","TEN","2600","0.0%","0.0%","0.0%","4300","0.0%"
"Jets ","DST","NYJ","LA","2500","4.6%","4.4%","4.2%","4200","0.3%"
"Drew Sample","TE","CIN","CLE","2500","0.0%","0.1%","0.2%","4300","0.0%"
"Johnny Mundt","TE","MIN","@SEA","2500","0.0%","0.0%","0.0%","4800","0.0%"
"Elijah Higgins","TE","ARI","@CAR","2500","0.0%","0.0%","0.0%","4300","0.0%"
"Nick Vannett","TE","TEN","@IND","2500","0.0%","0.0%","0.0%","4200","0.0%"
"Mo Alie-Cox","TE","IND","TEN","2500","0.0%","0.0%","0.0%","4300","0.0%"
"Kenny Yeboah","TE","NYJ","LA","2500","0.0%","0.0%","0.0%","4200","0.0%"
"Harrison Bryant","TE","LV","JAX","2500","0.0%","0.0%","0.0%","4000","0.0%"
"Blake Whiteheart","TE","CLE","@CIN","2500","0.0%","0.0%","0.0%","4300","0.0%"
"Julian Hill","TE","MIA","SF","2500","0.0%","0.0%","0.0%","4100","0.0%"
"Drew Ogletree","TE","IND","TEN","2500","0.0%","0.0%","0.0%","4200","0.0%"
"Greg Dulcich","TE","NYG","@ATL","2500","0.0%","0.0%","0.0%","4100","0.0%"
"Luke Farrell","TE","JAX","@LV","2500","0.0%","0.0%","0.0%","4500","0.0%"
"Eric Saubert","TE","SF","@MIA","2500","0.0%","0.0%","0.0%","4200","0.0%"
"Hunter Long","TE","LA","@NYJ","2500","0.0%","0.0%","0.0%","4400","0.0%"
"Pharaoh Brown","TE","SEA","MIN","2500","0.0%","0.0%","0.0%","4200","0.0%"
"Durham Smythe","TE","MIA","SF","2500","0.0%","0.0%","0.0%","4200","0.0%"
"Cam Grandy","TE","CIN","CLE","2500","0.0%","0.0%","0.0%","4100","0.0%"
"Gerald Everett","TE","CHI","DET","2500","0.0%","0.0%","0.0%","4100","0.0%"
"Will Mallory","TE","IND","TEN","2500","0.0%","0.0%","0.0%","4000","0.0%"
"Davis Allen","TE","LA","@NYJ","2500","0.0%","0.0%","0.0%","4200","0.0%"
"Quintin Morris","TE","BUF","NE","2500","0.0%","0.0%","0.0%","4100","0.0%"
"Tip Reiman","TE","ARI","@CAR","2500","0.0%","0.0%","0.0%","4200","0.0%"
"Charlie Woerner","TE","ATL","NYG","2500","0.0%","0.0%","0.0%","4000","0.0%"
"Chris Manhertz","TE","NYG","@ATL","2500","0.0%","0.0%","0.0%","4200","0.0%"
"Shane Zylstra","TE","DET","@CHI","2500","0.0%","0.0%","0.0%","4000","0.0%"
"Josiah Deguara","TE","JAX","@LV","2500","0.0%","0.0%","0.0%","4000","0.0%"
"John Samuel Shenker","TE","LV","JAX","2500","0.0%","0.0%","0.0%","4000","0.0%"
"Ross Dwelley","TE","ATL","NYG","2500","0.0%","0.0%","0.0%","4200","0.0%"
"Jaheim Bell","TE","NE","@BUF","2500","0.0%","0.0%","0.0%","4000","0.0%"
"Marcedes Lewis","TE","CHI","DET","2500","0.0%","0.0%","0.0%","4100","0.0%"
"Tanner McLachlan","TE","CIN","CLE","2500","0.0%","0.0%","0.0%","4000","0.0%"
"Feleipe Franks","TE","CAR","ARI","2500","0.0%","0.0%","0.0%","4000","0.0%"
"David Martin-Robinson","TE","TEN","@IND","2500","0.0%","0.0%","0.0%","4000","0.0%"
"Brenden Bates","TE","CLE","@CIN","2500","0.0%","0.0%","0.0%","4000","0.0%"
"C.J. Uzomah","TE","PHI","@WAS","2500","0.0%","0.0%","0.0%","4200","0.0%"
"E.J. Jenkins","TE","PHI","@WAS","2500","0.0%","0.0%","0.0%","4000","0.0%"
"Jake Tonges","TE","SF","@MIA","2500","0.0%","0.0%","0.0%","4100","0.0%"
"Brayden Willis","TE","SF","@MIA","2500","0.0%","0.0%","0.0%","4000","0.0%"
"Giants ","DST","NYG","@ATL","2400","6.7%","6.4%","6.3%","3100","9.4%"
"Browns ","DST","CLE","@CIN","2300","2.6%","2.6%","2.6%","3600","0.3%"
"Bears ","DST","CHI","DET","2200","3.9%","3.5%","3.3%","3500","0.3%"
"Patriots ","DST","NE","@BUF","2100","0.0%","0.2%","0.3%","3000","0.6%"
