"Player","Team","Position","DK","FD","Std","Half","Full","DK Ceiling","FD Ceiling"
"Andrew Ogletree","IND","TE","1.5","1.2","1.0","1.2","1.5","4.7","3.9"
"Alex Bachman","LV","WR","1.5","1.2","0.9","1.2","1.5","4.8","4.0"
"Johnny Wilson","PHI","WR","1.5","1.2","0.9","1.2","1.5","4.7","4.0"
"Audric Estimé","DEN","RB","1.4","1.3","1.2","1.3","1.4","4.5","4.2"
"Terrell Jennings","NE","RB","1.4","1.3","1.2","1.3","1.4","4.4","4.1"
"Cam Akers","HOU","RB","1.3","1.2","1.1","1.2","1.3","4.3","3.9"
"Jake Bobo","SEA","WR","1.3","1.0","0.8","1.0","1.3","4.3","3.6"
"Daniel Bellinger","NYG","TE","1.2","1.0","0.7","1.0","1.2","3.9","3.2"
"Grant Calcaterra","PHI","TE","1.2","1.0","0.7","1.0","1.2","3.9","3.2"
"Cedric Tillman","CLE","WR","1.1","0.9","0.7","0.9","1.1","3.8","3.1"
"Laviska Shenault Jr.","SEA","WR","1.1","0.9","0.7","0.9","1.1","4.0","3.4"
"KhaDarel Hodge","ATL","WR","1.0","0.9","0.7","0.9","1.0","3.9","3.3"
"Charlie Woerner","ATL","TE","1.0","0.8","0.6","0.8","1.0","3.5","2.9"
"Feleipe Franks","CAR","TE","1.0","0.8","0.6","0.8","1.0","3.3","2.7"
"Michael Burton","DEN","RB","1.0","0.7","0.5","0.7","1.0","3.1","2.4"
"Derius Davis","LAC","WR","1.0","1.0","0.9","0.9","1.0","4.3","4.1"
"Tylan Wallace","BAL","WR","0.9","0.7","0.6","0.7","0.9","3.4","2.8"
"Jordan Matthews","CAR","TE","0.9","0.7","0.6","0.7","0.9","3.3","2.7"
"Aaron Shampklin","PIT","RB","0.9","0.8","0.7","0.8","0.9","3.1","2.7"
"Eric Saubert","SF","TE","0.8","0.6","0.5","0.6","0.8","2.9","2.3"
"D.J. Williams","TB","RB","0.8","0.8","0.7","0.8","0.8","3.1","2.8"
"Nick Vannett","TEN","TE","0.8","0.6","0.5","0.6","0.8","2.9","2.3"
"Ben Sinnott","WAS","TE","0.8","0.6","0.5","0.6","0.8","3.0","2.4"
"John Bates","WAS","TE","0.8","0.6","0.5","0.6","0.8","2.9","2.3"
"Brevyn Spann-Ford","DAL","TE","0.7","0.5","0.4","0.5","0.7","2.4","1.9"
"Cedrick Wilson","NO","WR","0.7","0.5","0.4","0.5","0.7","2.6","2.1"
"David Moore","CAR","WR","0.6","0.5","0.4","0.5","0.6","2.3","1.8"
"Khalil Herbert","CHI","RB","0.7","0.6","0.6","0.6","0.6","2.5","2.3"
"Dylan Laube","LV","RB","0.6","0.5","0.5","0.5","0.6","2.3","2.0"
"Simi Fehoko","LAC","WR","0.6","0.5","0.4","0.5","0.6","2.5","2.0"
"Chris Conley","SF","WR","0.6","0.5","0.4","0.5","0.6","2.3","1.9"
"Ronnie Bell","SF","WR","0.6","0.5","0.4","0.5","0.6","2.2","1.8"
"Payne Durham","TB","TE","0.6","0.5","0.4","0.5","0.6","2.3","1.9"
"Chris Rodriguez Jr.","WAS","RB","0.6","0.6","0.6","0.6","0.6","2.2","2.2"
"Patrick Ricard","BAL","RB","0.5","0.4","0.2","0.4","0.5","1.9","1.4"
"Tyrell Shavers","BUF","WR","0.5","0.4","0.3","0.4","0.5","1.9","1.6"
"Steven Sims","HOU","WR","0.5","0.4","0.3","0.4","0.5","2.0","1.6"
"Evan Hull","IND","RB","0.5","0.5","0.4","0.5","0.5","1.9","1.8"
"Xavier Gipson","NYJ","WR","0.5","0.4","0.3","0.4","0.5","2.2","1.7"
"Jack Stoll","PHI","TE","0.5","0.4","0.3","0.4","0.5","1.8","1.4"
"Raheem Blackshear","CAR","RB","0.4","0.4","0.3","0.4","0.4","1.6","1.4"
"Khari Blasingame","CHI","RB","0.4","0.3","0.3","0.3","0.4","0.0","0.0"
"Deuce Vaughn","DAL","RB","0.4","0.3","0.3","0.3","0.4","1.4","1.2"
"Kristian Wilkerson","LV","WR","0.4","0.3","0.3","0.3","0.4","1.7","1.4"
"Jordan Mims","NO","RB","0.4","0.4","0.4","0.4","0.4","1.7","1.7"
"Scott Miller","PIT","WR","0.4","0.3","0.3","0.3","0.4","1.6","1.3"
"Roman Wilson","PIT","WR","0.4","0.3","0.3","0.3","0.4","1.6","1.3"
"Tip Reiman","ARI","TE","0.3","0.2","0.2","0.2","0.3","1.0","0.8"
"Rasheen Ali","BAL","RB","0.3","0.3","0.3","0.3","0.3","1.2","1.1"
"Tyler Scott","CHI","WR","0.3","0.2","0.2","0.2","0.3","1.0","0.8"
"Jermaine Burton","CIN","WR","0.3","0.3","0.2","0.3","0.3","1.3","1.0"
"Charlie Jones","CIN","WR","0.3","0.3","0.2","0.3","0.3","1.2","0.9"
"Ryan Flournoy","DAL","WR","0.3","0.3","0.2","0.3","0.3","1.3","1.1"
"Allen Robinson","DET","WR","0.3","0.2","0.2","0.2","0.3","1.2","0.9"
"Chris Brooks","GB","RB","0.3","0.3","0.3","0.3","0.3","1.2","1.2"
"Tim Jones","JAX","WR","0.3","0.2","0.2","0.2","0.3","1.1","0.9"
"Luke Farrell","JAX","TE","0.3","0.3","0.2","0.3","0.3","1.2","0.9"
"Dante Miller","NYG","RB","0.3","0.3","0.3","0.3","0.3","1.1","1.0"
"Chris Manhertz","NYG","TE","0.3","0.2","0.2","0.2","0.3","1.1","0.9"
"Brenden Bates","NYJ","TE","0.3","0.2","0.2","0.2","0.3","1.2","0.9"
"Ryan Miller","TB","WR","0.3","0.2","0.2","0.2","0.3","1.2","0.9"
"Julius Chestnut","TEN","RB","0.3","0.3","0.3","0.3","0.3","1.2","1.2"
"Nick Westbrook-Ikhine","TEN","WR","0.3","0.2","0.2","0.2","0.3","1.0","0.8"
"Avery Williams","ATL","RB","0.2","0.2","0.2","0.2","0.2","0.7","0.7"
"Ross Dwelley","ATL","TE","0.2","0.1","0.1","0.1","0.2","0.6","0.5"
"Jaelon Darden","CLE","WR","0.2","0.2","0.1","0.2","0.2","0.9","0.7"
"Geoff Swaim","CLE","TE","0.2","0.2","0.1","0.2","0.2","0.9","0.7"
"Craig Reynolds","DET","RB","0.2","0.2","0.2","0.2","0.2","0.8","0.7"
"Sione Vaki","DET","RB","0.2","0.2","0.2","0.2","0.2","0.9","0.7"
"Parker Hesse","DET","TE","0.2","0.1","0.1","0.1","0.2","0.6","0.5"
"Scott Matlock","LAC","TE","0.2","0.2","0.1","0.2","0.2","0.8","0.6"
"Eric Tomlinson","LAC","TE","0.2","0.2","0.1","0.2","0.2","0.9","0.7"
"Adam Prentice","NO","RB","0.2","0.1","0.1","0.1","0.2","0.7","0.5"
"Isaiah Davis","NYJ","RB","0.2","0.2","0.2","0.2","0.2","1.0","0.9"
"Will Shipley","PHI","RB","0.2","0.2","0.2","0.2","0.2","0.6","0.6"
"Parris Campbell","PHI","WR","0.2","0.2","0.1","0.2","0.2","0.9","0.7"
"Jake Tonges","SF","TE","0.2","0.1","0.1","0.1","0.2","0.6","0.5"
"Kenny McIntosh","SEA","RB","0.2","0.2","0.2","0.2","0.2","1.0","1.0"
"Brady Russell","SEA","TE","0.2","0.1","0.1","0.1","0.2","0.6","0.5"
"Ko Kieft","TB","TE","0.2","0.1","0.1","0.1","0.2","0.6","0.5"
"Xavier Weaver","ARI","WR","0.1","0.1","0.1","0.1","0.1","0.5","0.4"
"Zach Pascal","ARI","WR","0.1","0.1","0.1","0.1","0.1","0.5","0.4"
"Deonte Harty","BAL","WR","0.1","0.1","0.1","0.1","0.1","0.5","0.4"
"Reggie Gilliam","BUF","RB","0.1","0.1","0.1","0.1","0.1","0.5","0.4"
"Quintin Morris","BUF","TE","0.1","0.1","0.1","0.1","0.1","0.5","0.4"
"Marcedes Lewis","CHI","TE","0.1","0.1","0.1","0.1","0.1","0.6","0.4"
"Trayveon Williams","CIN","RB","0.1","0.1","0.1","0.1","0.1","0.5","0.5"
"Jameis Winston","CLE","QB","0.1","0.1","0.1","0.1","0.1","0.0","0.0"
"Bub Means","NO","WR","0.1","0.1","0.1","0.1","0.1","0.4","0.3"
"Dallin Holker","NO","TE","0.1","0.1","0.1","0.1","0.1","0.5","0.4"
"Patrick Taylor","SF","RB","0.1","0.1","0.1","0.1","0.1","0.3","0.3"
"Jacob Cowing","SF","WR","0.1","0.1","0.1","0.1","0.1","0.6","0.5"
"KC DST","KC","DST","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"LA DST","LA","DST","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"MIA DST","MIA","DST","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"MIN DST","MIN","DST","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Harrison Butker","KC","K","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Joshua Karty","LA","K","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Jason Sanders","MIA","K","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Will Reichard","MIN","K","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
