"Player","Team","Opponent","DK Position","DK Salary","DK Projection","DK Value","DK Large Ownership","DK Small Ownership","DKSlateID","DK Floor","DK Ceiling"
"Trey McBride","ARI","NYJ","TE","5700","13.9","-0.4","7.1","5.4","36532630","5.3","25.1"
"Kareem Hunt","KC","DEN","RB","6600","15.7","-0.4","10.4","7.3","36532034","5.5","28.9"
"Ladd McConkey","LAC","TEN","WR","5900","14.3","-0.4","17.4","17.0","36532266","4.6","26.8"
"Taysom Hill","NO","ATL","TE","4000","10.5","-0.4","16.3","16.2","36532650","2.1","22.1"
"Deebo Samuel Sr.","SF","@TB","WR","6900","16.1","-0.5","9.7","6.8","36532242","5.1","31.7"
"Jets ","NYJ","@ARI","DST","2900","6.3","-0.5","1.7","1.3","36532861","0.6","13.3"
"Commanders ","WAS","PIT","DST","3100","6.7","-0.5","3.3","2.1","36532857","1.0","13.6"
"Broncos ","DEN","@KC","DST","2400","5.2","-0.6","7.4","6.9","36532868","-0.3","11.9"
"Hunter Henry","NE","@CHI","TE","3900","10.0","-0.7","12.8","15.7","36532652","2.9","18.9"
"Titans ","TEN","@LAC","DST","2700","5.7","-0.7","1.0","0.7","36532863","0.1","12.5"
"Adonai Mitchell","IND","BUF","WR","3400","9.0","-0.8","24.1","31.6","36532364","1.9","18.9"
"Steelers ","PIT","@WAS","DST","3000","6.2","-0.8","1.2","0.4","36532859","0.4","13.2"
"Joe Flacco","IND","BUF","QB","5500","16.1","-0.9","7.0","7.5","36531959","7.9","25.5"
"Evan Engram","JAX","MIN","TE","5300","12.6","-0.9","4.9","4.0","36532634","4.7","22.2"
"James Cook","BUF","@IND","RB","7000","15.8","-1.0","4.5","2.1","36532026","5.4","29.8"
"Colts ","IND","BUF","DST","2600","5.2","-1.0","1.8","0.7","36532864","-0.4","12.0"
"J.K. Dobbins","LAC","TEN","RB","7200","16.1","-1.1","6.2","4.2","36532024","5.9","29.3"
"Sterling Shepard","TB","SF","WR","4100","10.0","-1.1","14.0","16.7","36532324","2.4","20.9"
"Zach Ertz","WAS","PIT","TE","3800","9.4","-1.1","5.0","4.9","36532654","2.6","18.3"
"Cowboys ","DAL","PHI","DST","2400","4.7","-1.1","3.7","3.3","36532869","-0.7","11.3"
"Patrick Mahomes","KC","DEN","QB","6600","19.2","-1.2","4.2","1.8","36531947","10.2","28.9"
"Najee Harris","PIT","@WAS","RB","6200","14.1","-1.2","3.6","2.2","36532046","4.7","26.8"
"Cardinals ","ARI","NYJ","DST","2900","5.6","-1.2","1.4","1.1","36532860","0.1","12.3"
"Drake London","ATL","@NO","WR","6700","15.0","-1.3","13.7","14.5","36532246","4.9","27.9"
"Jayden Daniels","WAS","PIT","QB","7500","21.9","-1.3","4.7","4.6","36531945","11.5","33.8"
"Keenan Allen","CHI","NE","WR","5400","12.3","-1.4","4.9","3.3","36532276","3.7","23.7"
"Saints ","NO","ATL","DST","2800","5.1","-1.4","0.6","0.1","36532862","-0.3","11.8"
"Will Dissly","LAC","TEN","TE","3100","7.7","-1.5","14.8","16.8","36532664","1.9","15.1"
"Rhamondre Stevenson","NE","@CHI","RB","6400","14.2","-1.5","5.4","2.7","36532042","5.6","25.4"
"Cooper Rush","DAL","PHI","QB","5100","14.3","-1.6","0.7","0.3","36531964","6.7","22.7"
"Quentin Johnston","LAC","TEN","WR","4900","11.1","-1.6","7.0","7.5","36532294","2.9","22.4"
"Baker Mayfield","TB","SF","QB","6400","18.2","-1.6","4.3","3.0","36531949","9.5","28.2"
"Kyler Murray","ARI","NYJ","QB","6300","17.8","-1.7","3.1","1.8","36531950","9.0","28.5"
"Kyle Pitts","ATL","@NO","TE","4800","10.8","-1.7","2.4","0.5","36532640","2.9","20.6"
"Russell Wilson","PIT","@WAS","QB","5900","16.6","-1.7","1.1","0.3","36531954","8.5","26.3"
"Falcons ","ATL","@NO","DST","3400","6.1","-1.7","0.3","0.2","36532854","0.5","13.0"
"Buccaneers ","TB","SF","DST","2600","4.5","-1.7","0.0","0.0","36532865","-1.0","11.1"
"Rico Dowdle","DAL","PHI","RB","6100","13.2","-1.8","3.0","2.2","36532048","4.5","24.6"
"Juwan Johnson","NO","ATL","TE","3300","7.7","-1.9","5.3","4.5","36532660","1.6","15.3"
"Darnell Mooney","ATL","@NO","WR","6500","13.7","-2.1","3.3","2.4","36532250","4.3","26.3"
"Jauan Jennings","SF","@TB","WR","5100","11.0","-2.1","6.2","3.7","36532286","2.8","22.3"
"Noah Brown","WAS","PIT","WR","4300","9.5","-2.1","12.8","14.7","36532316","2.1","19.5"
"George Pickens","PIT","@WAS","WR","6800","14.3","-2.2","4.5","3.2","36532244","4.5","27.4"
"CeeDee Lamb","DAL","PHI","WR","8600","17.7","-2.3","0.5","0.3","36532228","6.5","31.9"
"Bo Nix","DEN","@KC","QB","6000","16.2","-2.4","0.5","0.3","36531953","8.1","25.1"
"Derek Carr","NO","ATL","QB","5300","14.1","-2.4","1.0","0.3","36531962","6.6","22.4"
"Rachaad White","TB","SF","RB","5900","12.2","-2.4","0.8","0.3","36532052","3.9","23.8"
"Courtland Sutton","DEN","@KC","WR","5600","11.6","-2.5","5.0","2.9","36532272","3.3","22.5"
"Calvin Ridley","TEN","@LAC","WR","5700","11.8","-2.5","11.1","8.0","36532270","3.4","23.7"
"Jalen Hurts","PHI","@DAL","QB","7800","21.5","-2.6","1.4","0.3","36531943","11.2","34.2"
"Tony Pollard","TEN","@LAC","RB","6900","14.0","-2.6","3.3","2.3","36532028","5.2","25.8"
"Mack Hollins","BUF","@IND","WR","3300","6.7","-2.8","6.6","7.0","36532368","0.9","14.9"
"Jake Ferguson","DAL","PHI","TE","5000","10.2","-2.8","0.9","0.3","36532636","3.4","18.4"
"Javonte Williams","DEN","@KC","RB","6000","12.1","-2.8","0.6","0.3","36532050","4.2","22.4"
"Josh Allen","BUF","@IND","QB","7700","20.9","-2.9","5.7","4.9","36531944","11.2","31.8"
"Bucky Irving","TB","SF","RB","5700","11.4","-2.9","0.5","0.3","36532058","3.5","22.3"
"T.J. Hockenson","MIN","@JAX","TE","4700","9.3","-3.0","1.3","0.7","36532642","2.4","18.1"
"DJ Moore","CHI","NE","WR","6300","12.4","-3.1","1.2","0.3","36532254","3.8","24.3"
"DeMario Douglas","NE","@CHI","WR","4400","8.5","-3.2","5.6","5.6","36532312","2.2","16.9"
"Tyler Conklin","NYJ","@ARI","TE","3400","6.6","-3.2","1.9","1.0","36532658","1.3","13.4"
"Will Levis","TEN","@LAC","QB","4900","12.1","-3.2","0.7","0.1","36531967","5.6","19.6"
"Kirk Cousins","ATL","@NO","QB","6700","17.4","-3.3","0.6","0.3","36531946","8.6","26.9"
"Drake Maye","NE","@CHI","QB","5800","14.6","-3.3","0.7","0.1","36531956","7.3","22.9"
"Rome Odunze","CHI","NE","WR","5200","10.0","-3.4","1.3","1.1","36532282","2.3","21.1"
"Jordan Addison","MIN","@JAX","WR","5300","10.1","-3.4","2.5","1.8","36532280","2.3","21.1"
"Chig Okonkwo","TEN","@LAC","TE","3000","5.6","-3.4","2.0","0.5","36532666","1.0","11.6"
"A.J. Brown","PHI","@DAL","WR","8200","15.7","-3.5","1.0","0.3","36532230","5.2","29.3"
"Marvin Harrison Jr.","ARI","NYJ","WR","6400","12.1","-3.6","0.7","0.3","36532252","3.3","24.1"
"Ray-Ray McCloud III","ATL","@NO","WR","4300","8.0","-3.6","3.6","1.4","36532314","1.6","17.3"
"Noah Gray","KC","DEN","TE","2900","5.2","-3.6","2.4","0.3","36532670","0.6","11.5"
"Alec Pierce","IND","BUF","WR","4900","9.0","-3.7","0.5","0.3","36532292","1.8","19.1"
"Kendrick Bourne","NE","@CHI","WR","3200","5.5","-3.8","2.5","1.6","36532380","0.7","12.3"
"Dallas Goedert","PHI","@DAL","TE","4500","8.1","-3.8","0.8","0.3","36532644","2.0","16.2"
"Ricky Pearsall","SF","@TB","WR","4400","7.9","-3.8","1.7","0.4","36532310","1.4","17.8"
"Rakim Jarrett","TB","SF","WR","3600","6.4","-3.8","3.1","2.3","36532346","0.7","14.5"
"Ryan Miller","TB","SF","WR","3500","6.2","-3.8","1.7","1.0","36532356","0.7","13.9"
"Curtis Samuel","BUF","@IND","WR","3300","5.6","-4.0","1.8","1.6","36532372","0.6","13.0"
"Kayshon Boutte","NE","@CHI","WR","3500","5.9","-4.0","0.5","0.3","36532352","0.7","13.4"
"Pat Freiermuth","PIT","@WAS","TE","4200","7.3","-4.0","0.5","0.3","36532648","1.5","14.9"
"Tyler Boyd","TEN","@LAC","WR","3500","5.9","-4.1","3.1","2.1","36532354","1.0","12.9"
"Lil'Jordan Humphrey","DEN","@KC","WR","3200","5.1","-4.2","2.5","1.4","36532382","0.6","11.4"
"Parker Washington","JAX","MIN","WR","3900","6.5","-4.2","1.7","2.5","36532330","1.1","13.9"
"Austin Hooper","NE","@CHI","TE","2700","4.1","-4.2","0.1","0.0","36532682","0.2","9.5"
"Terry McLaurin","WAS","PIT","WR","7300","13.3","-4.2","0.5","0.3","36532234","3.8","26.3"
"Mo Alie-Cox","IND","BUF","TE","2500","3.5","-4.4","0.2","0.1","36532694","0.0","8.8"
"Foster Moreau","NO","ATL","TE","3000","4.5","-4.4","0.8","0.3","36532668","0.3","10.3"
"Dawson Knox","BUF","@IND","TE","2900","4.3","-4.5","0.1","0.0","36532674","0.1","10.3"
"Devaughn Vele","DEN","@KC","WR","3400","5.1","-4.6","1.4","0.4","36532366","0.7","11.3"
"Lucas Krull","DEN","@KC","TE","2600","3.6","-4.6","0.1","0.0","36532688","0.1","8.5"
"Ashton Dulin","IND","BUF","WR","3000","4.3","-4.6","0.1","0.1","36532584","0.0","11.3"
"Mason Tipton","NO","ATL","WR","4500","7.3","-4.6","2.9","2.4","36532308","1.2","15.4"
"Calvin Austin III","PIT","@WAS","WR","3500","5.3","-4.6","1.5","1.1","36532348","0.5","12.2"
"Nick Westbrook-Ikhine","TEN","@LAC","WR","3800","6.0","-4.6","4.1","3.7","36532334","0.8","13.2"
"Brian Thomas Jr.","JAX","MIN","WR","6600","11.4","-4.7","3.1","2.9","36532248","3.2","22.7"
"Joshua Palmer","LAC","TEN","WR","4800","7.8","-4.7","0.5","0.3","36532298","1.5","16.9"
"KaVontae Turpin","DAL","PHI","WR","3500","5.1","-4.8","1.0","0.7","36532350","0.4","12.4"
"Jaylen Warren","PIT","@WAS","RB","5300","8.7","-4.8","0.5","0.3","36532066","2.3","18.2"
"Marquez Valdes-Scantling","NO","ATL","WR","3900","5.9","-4.9","0.3","0.1","36532332","0.5","13.5"
"Tyjae Spears","TEN","@LAC","RB","4700","7.4","-4.9","0.5","0.3","36532088","1.8","15.6"
"Tyler Allgeier","ATL","@NO","RB","5200","8.1","-5.2","0.5","0.3","36532068","1.5","18.3"
"Cole Kmet","CHI","NE","TE","4300","6.4","-5.2","0.3","0.1","36532646","1.1","13.4"
"Josh Whyle","TEN","@LAC","TE","2500","2.8","-5.2","0.0","0.0","36532696","0.0","6.9"
"Olamide Zaccheaus","WAS","PIT","WR","3400","4.5","-5.2","0.1","0.0","36532360","0.2","10.8"
"Travis Etienne Jr.","JAX","MIN","RB","5800","9.2","-5.3","0.5","0.3","36532054","2.6","18.5"
"Hayden Hurst","LAC","TEN","TE","2700","3.1","-5.3","0.0","0.0","36532684","0.0","7.9"
"Michael Wilson","ARI","NYJ","WR","4600","6.7","-5.4","0.3","0.1","36532304","1.0","15.0"
"Jalen Tolbert","DAL","PHI","WR","5100","7.7","-5.4","0.5","0.3","36532284","1.5","16.0"
"Xavier Gipson","NYJ","@ARI","WR","3000","3.6","-5.4","0.2","0.1","36532400","0.0","9.1"
"Trey Palmer","TB","SF","WR","4000","5.6","-5.4","2.6","2.3","36532326","0.5","12.8"
"Jeremy Ruckert","NYJ","@ARI","TE","2500","2.5","-5.5","0.0","0.0","36532724","0.0","6.5"
"Marvin Mims Jr.","DEN","@KC","WR","3000","3.4","-5.6","0.0","0.0","36532402","0.0","8.7"
"Adam Trautman","DEN","@KC","TE","2800","2.9","-5.6","0.0","0.0","36532680","0.0","7.3"
"Kylen Granson","IND","BUF","TE","2600","2.4","-5.7","0.0","0.0","36532692","0.0","6.5"
"Justin Watson","KC","DEN","WR","3700","4.6","-5.7","0.0","0.0","36532340","0.1","11.3"
"Darnell Washington","PIT","@WAS","TE","2800","2.9","-5.7","0.0","0.0","36532676","0.0","7.4"
"Gerald Everett","CHI","NE","TE","2500","2.2","-5.8","0.0","0.0","36532700","0.0","5.9"
"Troy Franklin","DEN","@KC","WR","4000","5.1","-5.9","0.3","0.1","36532328","0.5","11.5"
"Jermaine Jackson","NO","ATL","WR","3100","3.3","-5.9","0.1","0.0","36532394","0.0","8.9"
"Jeremy McNichols","WAS","PIT","RB","4400","5.8","-5.9","0.3","0.1","36532104","0.8","14.2"
"Tank Bigsby","JAX","MIN","RB","5700","8.3","-6.0","0.5","0.3","36532060","1.9","17.5"
"Jalen Nailor","MIN","@JAX","WR","4200","5.3","-6.0","0.3","0.1","36532318","0.4","12.9"
"Drew Ogletree","IND","BUF","TE","2500","1.9","-6.1","0.0","0.1","36532824","0.0","5.6"
"Josh Oliver","MIN","@JAX","TE","3200","3.3","-6.1","0.0","0.0","36532662","0.0","8.1"
"Gabe Davis","JAX","MIN","WR","5000","6.7","-6.2","0.3","0.1","36532288","1.0","14.6"
"Xavier Worthy","KC","DEN","WR","6100","8.9","-6.2","0.5","0.3","36532258","1.7","19.6"
"Van Jefferson","PIT","@WAS","WR","3600","4.0","-6.2","0.2","0.0","36532342","0.0","9.9"
"Brevyn Spann-Ford","DAL","PHI","TE","2500","1.6","-6.3","0.0","0.0","36532710","0.0","4.8"
"MyCole Pruitt","PIT","@WAS","TE","2500","1.6","-6.3","0.0","0.0","36532754","0.0","5.0"
"Nick Vannett","TEN","@LAC","TE","2600","1.8","-6.3","0.0","0.0","36532690","0.0","5.2"
"Elijah Higgins","ARI","NYJ","TE","2900","2.4","-6.4","0.0","0.0","36532672","0.0","6.5"
"Luke Farrell","JAX","MIN","TE","2500","1.5","-6.4","0.0","0.0","36532698","0.0","4.6"
"DeVonta Smith","PHI","@DAL","WR","7800","12.0","-6.4","0.5","0.3","36532232","3.6","23.6"
"Greg Dortch","ARI","NYJ","WR","3800","4.0","-6.5","0.0","0.0","36532336","0.2","10.0"
"Brenton Strange","JAX","MIN","TE","2800","2.0","-6.6","0.0","0.0","36532678","0.0","5.6"
"Roschon Johnson","CHI","NE","RB","4600","5.4","-6.7","0.3","0.1","36532094","0.7","12.8"
"Tucker Fisk","LAC","TEN","TE","2500","1.2","-6.7","0.0","0.0","36532738","0.0","4.1"
"Jalen Brooks","DAL","PHI","WR","3300","2.6","-6.9","0.0","0.0","36532370","0.0","7.2"
"Nate Adkins","DEN","@KC","TE","2500","1.1","-6.9","0.0","0.0","36532802","0.0","3.5"
"Mecole Hardman","KC","DEN","WR","3400","2.7","-7.0","0.0","0.0","36532362","0.0","7.7"
"Dyami Brown","WAS","PIT","WR","3300","2.5","-7.0","0.0","0.0","36532374","0.0","7.3"
"Jaleel McLaughlin","DEN","@KC","RB","4500","4.8","-7.1","0.0","0.0","36532100","0.7","10.9"
"Will Mallory","IND","BUF","TE","2500","0.9","-7.1","0.0","0.0","36532826","0.0","3.2"
"Jalen Reagor","LAC","TEN","WR","3000","1.9","-7.1","0.0","0.0","36532448","0.0","6.1"
"Luke McCaffrey","WAS","PIT","WR","3100","2.0","-7.1","0.0","0.0","36532392","0.0","5.9"
"Jalen Virgil","BUF","@IND","WR","3000","1.7","-7.2","0.0","0.0","36532594","0.0","5.6"
"Devin Duvernay","JAX","MIN","WR","3200","2.2","-7.2","0.0","0.0","36532384","0.0","6.9"
"Jordan Mims","NO","ATL","RB","4000","3.8","-7.2","0.0","0.0","36532170","0.2","9.6"
"Ben Sinnott","WAS","PIT","TE","2500","0.8","-7.2","0.0","0.0","36532744","0.0","3.0"
"John Bates","WAS","PIT","TE","2500","0.8","-7.2","0.0","0.0","36532742","0.0","2.9"
"Charlie Woerner","ATL","@NO","TE","2500","0.6","-7.3","0.0","0.0","36532784","0.0","2.3"
"Dante Pettis","NO","ATL","WR","3000","1.6","-7.3","0.0","0.0","36532518","0.0","5.1"
"Eric Saubert","SF","@TB","TE","2500","0.6","-7.3","0.0","0.0","36532768","0.0","2.4"
"Tip Reiman","ARI","NYJ","TE","2500","0.5","-7.4","0.0","0.0","36532718","0.0","2.1"
"Peyton Hendershot","KC","DEN","TE","2500","0.6","-7.4","0.0","0.0","36532790","0.0","2.2"
"Kenny Yeboah","NYJ","@ARI","TE","2500","0.3","-7.6","0.0","0.0","36532726","0.0","1.3"
"Kenneth Gainwell","PHI","@DAL","RB","4100","3.6","-7.6","0.0","0.0","36532118","0.1","9.3"
"Quintin Morris","BUF","@IND","TE","2500","0.3","-7.7","0.0","0.0","36532832","0.0","1.2"
"Luke Schoonmaker","DAL","PHI","TE","2500","0.3","-7.7","0.0","0.0","36532712","0.0","1.0"
"Dallin Holker","NO","ATL","TE","2500","0.3","-7.7","0.0","0.0","36532776","0.0","1.1"
"Cordarrelle Patterson","PIT","@WAS","RB","4000","3.2","-7.7","0.0","0.0","36532154","0.0","8.5"
"Connor Heyward","PIT","@WAS","TE","2500","0.3","-7.7","0.0","0.0","36532752","0.0","0.9"
"Payne Durham","TB","SF","TE","2500","0.3","-7.7","0.0","0.0","36532758","0.0","1.2"
"Ross Dwelley","ATL","@NO","TE","2500","0.2","-7.8","0.0","0.0","36532786","0.0","0.6"
"Marcedes Lewis","CHI","NE","TE","2500","0.1","-7.8","0.0","0.0","36532842","0.0","0.5"
"Trey Sermon","IND","BUF","RB","4500","4.1","-7.8","0.0","0.0","36532098","0.3","9.9"
"Gus Edwards","LAC","TEN","RB","4000","3.2","-7.8","0.0","0.0","36532144","0.1","8.7"
"Johnny Mundt","MIN","@JAX","TE","2700","0.6","-7.8","0.0","0.0","36532686","0.0","2.2"
"Jaheim Bell","NE","@CHI","TE","2500","0.1","-7.8","0.0","0.0","36532836","0.0","0.5"
"Malachi Corley","NYJ","@ARI","WR","3000","1.1","-7.8","0.0","0.0","36532438","0.0","4.4"
"Jack Stoll","PHI","@DAL","TE","2500","0.2","-7.8","0.0","0.0","36532702","0.0","0.9"
"Kyle Juszczyk","SF","@TB","RB","4000","3.1","-7.8","0.0","0.0","36532166","0.0","7.8"
"Devin Culp","TB","SF","TE","2500","0.2","-7.8","0.0","0.0","36532762","0.0","0.6"
"Ko Kieft","TB","SF","TE","2500","0.2","-7.8","0.0","0.0","36532760","0.0","0.6"
"Josiah Deguara","JAX","MIN","TE","2500","0.1","-7.9","0.0","0.0","36532810","0.0","0.5"
"Jake Tonges","SF","@TB","TE","2500","0.1","-7.9","0.0","0.0","36532770","0.0","0.3"
"DJ Chark","LAC","TEN","WR","3400","1.7","-8.0","0.0","0.0","36532358","0.0","5.5"
"Cam Akers","MIN","@JAX","RB","4700","4.3","-8.0","0.0","0.0","36532090","0.3","10.9"
"Ja'Lynn Polk","NE","@CHI","WR","3300","1.5","-8.0","0.0","0.0","36532376","0.0","5.2"
"Mike Williams","PIT","@WAS","WR","4100","3.2","-8.0","0.0","0.0","36532322","0.0","8.4"
"Ray Davis","BUF","@IND","RB","5500","5.6","-8.3","0.3","0.1","36532062","0.7","13.3"
"Johnny Wilson","PHI","@DAL","WR","3000","0.7","-8.3","0.0","0.0","36532406","0.0","2.7"
"Jha'Quan Jackson","TEN","@LAC","WR","3000","0.7","-8.3","0.0","0.0","36532458","0.0","2.9"
"Emari Demercado","ARI","NYJ","RB","4600","3.7","-8.4","0.0","0.0","36532092","0.2","9.3"
"Ryan Flournoy","DAL","PHI","WR","3000","0.5","-8.4","0.0","0.0","36532418","0.0","2.2"
"Anthony Gould","IND","BUF","WR","3000","0.6","-8.4","0.0","0.0","36532586","0.0","2.2"
"Kevin Austin Jr.","NO","ATL","WR","3000","0.5","-8.4","0.0","0.0","36532522","0.0","2.1"
"Braelon Allen","NYJ","@ARI","RB","5500","5.5","-8.4","0.3","0.1","36532064","0.7","12.9"
"Irvin Charles","NYJ","@ARI","WR","3000","0.6","-8.4","0.0","0.0","36532436","0.0","2.4"
"Hunter Luepke","DAL","PHI","RB","4000","2.5","-8.5","0.0","0.0","36532128","0.0","6.4"
"Derius Davis","LAC","TEN","WR","3000","0.5","-8.5","0.0","0.0","36532450","0.0","2.1"
"Javon Baker","NE","@CHI","WR","3000","0.4","-8.5","0.0","0.0","36532602","0.0","1.7"
"Ty Johnson","BUF","@IND","RB","4500","3.3","-8.6","0.0","0.0","36532096","0.0","8.5"
"Carson Steele","KC","DEN","RB","4000","2.3","-8.6","0.0","0.0","36532184","0.0","6.8"
"Samaje Perine","KC","DEN","RB","4800","3.9","-8.6","0.0","0.0","36532084","0.3","9.0"
"JaMycal Hasty","NE","@CHI","RB","4100","2.6","-8.6","0.0","0.0","36532116","0.0","6.7"
"Grant Calcaterra","PHI","@DAL","TE","3500","1.3","-8.6","0.0","0.0","36532656","0.0","4.2"
"Ronnie Bell","SF","@TB","WR","3000","0.3","-8.6","0.0","0.0","36532506","0.0","1.2"
"Zay Jones","ARI","NYJ","WR","3700","1.6","-8.7","0.0","0.0","36532338","0.0","5.1"
"KhaDarel Hodge","ATL","@NO","WR","3200","0.6","-8.7","0.0","0.0","36532378","0.0","2.4"
"Laquon Treadwell","IND","BUF","WR","3000","0.3","-8.7","0.0","0.0","36532590","0.0","1.1"
"Trent Sherfield Sr.","MIN","@JAX","WR","3000","0.3","-8.7","0.0","0.0","36532572","0.0","1.1"
"Brandon Powell","MIN","@JAX","WR","3000","0.3","-8.7","0.0","0.0","36532574","0.0","1.1"
"Scotty Miller","PIT","@WAS","WR","3000","0.2","-8.7","0.0","0.0","36532480","0.0","1.0"
"Sean Tucker","TB","SF","RB","4700","3.6","-8.7","0.0","0.0","36532086","0.2","9.2"
"Marquez Callaway","TB","SF","WR","3000","0.3","-8.7","0.0","0.0","36532502","0.0","1.2"
"Chris Rodriguez Jr.","WAS","PIT","RB","4300","2.8","-8.7","0.0","0.0","36532108","0.0","8.5"
"Zach Pascal","ARI","NYJ","WR","3000","0.1","-8.8","0.0","0.0","36532428","0.0","0.5"
"Chris Blair","ATL","@NO","WR","3000","0.1","-8.8","0.0","0.0","36532528","0.0","0.6"
"DeAndre Carter","CHI","NE","WR","3000","0.1","-8.8","0.0","0.0","36532612","0.0","0.5"
"Tyler Scott","CHI","NE","WR","3000","0.1","-8.8","0.0","0.0","36532614","0.0","0.5"
"D'Ernest Johnson","JAX","MIN","RB","4200","2.5","-8.8","0.0","0.0","36532112","0.0","6.7"
"Justyn Ross","KC","DEN","WR","3000","0.1","-8.8","0.0","0.0","36532550","0.0","0.5"
"Ainias Smith","PHI","@DAL","WR","3200","0.6","-8.8","0.0","0.0","36532386","0.0","2.4"
"Ben Skowronek","PIT","@WAS","WR","3000","0.1","-8.8","0.0","0.0","36532484","0.0","0.5"
"Audric Estime","DEN","@KC","RB","4000","2.0","-8.9","0.0","0.0","36532224","0.0","5.9"
"Bryce Oliver","TEN","@LAC","WR","3000","0.1","-8.9","0.0","0.0","36532460","0.0","0.4"
"Jacob Cowing","SF","@TB","WR","3100","0.2","-9.0","0.0","0.0","36532390","0.0","0.6"
"Tim Jones","JAX","MIN","WR","3600","1.1","-9.1","0.0","0.0","36532344","0.0","3.8"
"Antonio Gibson","NE","@CHI","RB","4900","3.6","-9.1","0.0","0.0","36532078","0.3","9.0"
"Khalil Herbert","CIN","@BAL","RB","4000","1.5","-9.4","0.0","0.0","36532220","0.0","5.0"
"Jahan Dotson","PHI","@DAL","WR","4700","2.8","-9.5","0.0","0.0","36532300","0.0","7.9"
"Trey Benson","ARI","NYJ","RB","4800","3.0","-9.6","0.0","0.0","36532082","0.0","8.5"
"Michael Burton","DEN","@KC","RB","4000","0.9","-10.0","0.0","0.0","36532192","0.0","3.0"
"Ezekiel Elliott","DAL","PHI","RB","5100","3.0","-10.1","0.0","0.0","36532072","0.0","7.8"
