"Player","Team","Position","DK","FD","Std","Half","Full","DK Ceiling","FD Ceiling"
"Jahmyr Gibbs","DET","RB","17.2","15.5","13.3","14.9","16.5","32.5","30.2"
"James Conner","ARI","RB","17.5","16.1","14.0","15.2","16.4","31.8","30.0"
"Jameis Winston","CLE","QB","17.4","17.2","16.4","16.4","16.4","27.3","27.2"
"Justin Herbert","LAC","QB","17.2","17.0","16.4","16.4","16.4","26.5","26.4"
"Jordan Love","GB","QB","17.2","17.0","16.3","16.3","16.3","27.0","26.9"
"Matthew Stafford","LA","QB","17.0","16.9","16.1","16.1","16.1","26.7","26.6"
"Chris Olave","NO","WR","17.0","14.2","10.6","13.4","16.1","31.7","27.5"
"Aaron Rodgers","NYJ","QB","16.8","16.6","16.0","16.0","16.0","26.3","26.2"
"Daniel Jones","NYG","QB","16.6","16.3","15.9","15.9","15.9","27.8","27.6"
"Travis Kelce","KC","TE","16.2","13.1","9.5","12.6","15.7","29.0","24.3"
"Tua Tagovailoa","MIA","QB","16.7","16.5","15.7","15.7","15.7","26.2","26.1"
"James Cook","BUF","RB","16.4","15.3","13.5","14.5","15.6","31.1","29.6"
"Baker Mayfield","TB","QB","16.3","16.0","15.5","15.5","15.5","25.6","25.5"
"D'Andre Swift","CHI","RB","16.1","14.6","12.5","13.9","15.3","29.4","27.4"
"Derek Carr","NO","QB","16.0","15.9","15.3","15.3","15.3","25.2","25.1"
"J.K. Dobbins","LAC","RB","16.0","14.4","12.4","13.8","15.2","29.2","27.2"
"Tony Pollard","TEN","RB","15.9","14.4","12.3","13.8","15.2","29.0","27.0"
"Jared Goff","DET","QB","15.9","15.7","15.1","15.1","15.1","25.0","24.9"
"C.J. Stroud","HOU","QB","15.7","15.5","15.1","15.1","15.1","24.8","24.6"
"Joe Flacco","IND","QB","16.0","15.8","15.1","15.1","15.1","25.5","25.3"
"Kareem Hunt","KC","RB","16.0","14.9","13.2","14.2","15.1","29.6","28.3"
"Puka Nacua","LA","WR","15.8","13.1","9.9","12.5","15.1","30.4","26.3"
"Chuba Hubbard","CAR","RB","15.7","14.3","12.3","13.6","14.8","28.5","26.8"
"Garrett Wilson","NYJ","WR","15.4","12.6","9.3","12.1","14.8","28.7","24.6"
"Trevor Lawrence","JAX","QB","15.4","15.1","14.7","14.7","14.7","24.5","24.3"
"Josh Downs","IND","WR","15.0","12.0","8.6","11.5","14.5","27.3","23.0"
"Davante Adams","NYJ","WR","15.0","12.4","9.2","11.8","14.5","28.3","24.3"
"Jaxon Smith-Njigba","SEA","WR","15.0","12.1","8.6","11.6","14.5","27.5","23.1"
"Zay Flowers","BAL","WR","14.9","12.5","9.5","12.0","14.4","29.1","25.4"
"Drake Maye","NE","QB","14.9","14.7","14.4","14.4","14.4","23.6","23.4"
"Trey McBride","ARI","TE","14.7","11.7","8.3","11.3","14.3","26.2","21.7"
"Gardner Minshew","LV","QB","14.8","14.5","14.2","14.2","14.2","23.4","23.3"
"David Njoku","CLE","TE","14.4","11.5","8.2","11.1","14.0","25.8","21.4"
"Brock Bowers","LV","TE","14.3","11.4","8.1","11.0","13.9","25.5","21.1"
"Darnell Mooney","ATL","WR","14.3","11.9","9.0","11.4","13.8","27.4","23.7"
"Mason Rudolph","TEN","QB","14.3","14.1","13.8","13.8","13.8","22.5","22.4"
"Jakobi Meyers","LV","WR","14.1","11.4","8.4","11.0","13.6","26.3","22.3"
"Terry McLaurin","WAS","WR","14.2","11.9","9.0","11.3","13.6","27.4","23.7"
"David Montgomery","DET","RB","14.2","13.2","11.7","12.6","13.5","28.2","26.9"
"Rhamondre Stevenson","NE","RB","14.1","12.6","10.8","12.1","13.5","25.9","23.9"
"Alexander Mattison","LV","RB","14.0","12.6","10.8","12.1","13.4","25.7","23.9"
"Tank Dell","HOU","WR","13.8","11.4","8.6","10.9","13.3","26.7","23.2"
"Tyler Lockett","SEA","WR","13.7","11.3","8.4","10.8","13.2","26.4","22.7"
"Bryce Young","CAR","QB","13.6","13.3","13.1","13.1","13.1","21.8","21.6"
"Josh Jacobs","GB","RB","13.7","12.7","11.2","12.1","13.1","26.0","24.5"
"Jayden Reed","GB","WR","13.4","11.2","8.7","10.8","13.0","26.7","23.4"
"Calvin Ridley","TEN","WR","13.5","11.3","8.7","10.9","13.0","26.3","22.9"
"Javonte Williams","DEN","RB","13.2","11.4","9.3","11.1","12.9","24.4","21.9"
"Devonta Smith","PHI","WR","13.5","11.0","8.1","10.5","12.9","25.8","22.0"
"Ladd McConkey","LAC","WR","13.2","10.8","8.0","10.4","12.8","24.9","21.3"
"Tyrone Tracy Jr.","NYG","RB","13.4","12.2","10.6","11.7","12.7","25.5","23.9"
"Rico Dowdle","DAL","RB","13.0","11.6","10.0","11.3","12.6","24.9","23.0"
"Michael Pittman","IND","WR","13.0","10.5","7.6","10.1","12.6","24.8","21.1"
"Marvin Harrison Jr.","ARI","WR","12.8","10.7","8.2","10.3","12.4","25.3","22.0"
"Evan Engram","JAX","TE","12.5","9.6","6.6","9.5","12.3","22.4","18.0"
"Xavier Worthy","KC","WR","12.7","10.7","8.3","10.3","12.3","25.7","22.6"
"Rachaad White","TB","RB","12.6","10.5","8.3","10.3","12.3","23.9","20.9"
"DJ Moore","CHI","WR","12.5","10.2","7.7","9.9","12.1","24.3","20.9"
"Cade Otton","TB","TE","12.3","9.7","6.8","9.5","12.1","22.4","18.4"
"Brian Thomas Jr.","JAX","WR","12.4","10.4","7.9","9.9","11.9","24.8","21.6"
"DeAndre Hopkins","KC","WR","12.3","10.3","7.9","9.9","11.9","24.4","21.2"
"Brian Robinson","WAS","RB","12.4","11.7","10.5","11.2","11.8","25.3","24.4"
"Jake Ferguson","DAL","TE","11.8","9.3","6.6","9.1","11.6","21.8","18.0"
"Courtland Sutton","DEN","WR","12.0","9.9","7.4","9.5","11.6","23.5","20.2"
"Wan'Dale Robinson","NYG","WR","11.7","9.1","6.4","9.0","11.6","22.0","18.1"
"Khalil Shakir","BUF","WR","11.7","9.6","7.1","9.3","11.4","23.1","19.8"
"Nick Chubb","CLE","RB","11.9","10.9","9.7","10.5","11.4","23.5","22.2"
"Kyle Pitts","ATL","TE","11.5","9.5","7.3","9.3","11.3","22.3","19.2"
"Dalton Kincaid","BUF","TE","11.4","9.2","6.8","9.0","11.2","21.6","18.1"
"Jaylen Waddle","MIA","WR","11.6","9.6","7.2","9.2","11.2","23.2","20.0"
"Cedric Tillman","CLE","WR","11.5","9.4","7.1","9.1","11.1","23.0","19.8"
"Romeo Doubs","GB","WR","11.1","9.2","7.0","8.9","10.8","22.1","19.1"
"Keenan Allen","CHI","WR","10.9","8.9","6.6","8.6","10.7","21.6","18.4"
"Travis Etienne","JAX","RB","10.6","9.0","7.4","8.9","10.4","21.2","18.8"
"Amari Cooper","BUF","WR","10.6","8.9","7.0","8.7","10.3","21.7","19.0"
"Jerry Jeudy","CLE","WR","10.5","8.7","6.6","8.3","10.1","21.3","18.4"
"Dalton Schultz","HOU","TE","10.2","8.2","6.0","8.1","10.1","19.4","16.2"
"Mike Gesicki","CIN","TE","10.1","8.2","6.2","8.1","10.0","19.6","16.5"
"Sam LaPorta","DET","TE","10.1","8.2","6.1","8.0","10.0","19.4","16.3"
"Taysom Hill","NO","TE","9.9","9.1","8.1","8.9","9.7","22.5","21.1"
"Keon Coleman","BUF","WR","9.7","8.1","6.3","7.9","9.4","20.3","17.7"
"Elijah Moore","CLE","WR","9.6","7.7","5.7","7.6","9.4","19.3","16.3"
"Bucky Irving","TB","RB","9.7","8.4","7.0","8.2","9.4","19.4","17.5"
"Austin Ekeler","WAS","RB","9.6","8.2","6.9","8.1","9.4","20.3","18.3"
"Zach Ertz","WAS","TE","9.5","7.5","5.6","7.5","9.4","18.1","15.1"
"Harrison Butker","KC","K","9.4","9.4","9.4","9.4","9.4","15.6","15.6"
"Tyler Allgeier","ATL","RB","9.7","9.1","8.3","8.8","9.3","21.4","20.6"
"Xavier Legette","CAR","WR","9.5","7.8","5.9","7.6","9.3","19.3","16.6"
"Jalen Tolbert","DAL","WR","9.5","7.8","5.9","7.6","9.3","19.3","16.6"
"Jordan Addison","MIN","WR","9.6","8.0","6.3","7.8","9.3","20.4","17.8"
"T.J. Hockenson","MIN","TE","9.4","7.6","5.7","7.5","9.3","18.4","15.5"
"Hunter Henry","NE","TE","9.5","7.7","5.7","7.5","9.3","18.4","15.5"
"Justin Tucker","BAL","K","9.2","9.2","9.2","9.2","9.2","15.4","15.4"
"Jake Elliott","PHI","K","9.2","9.2","9.2","9.2","9.2","15.6","15.6"
"Rome Odunze","CHI","WR","9.3","7.8","6.0","7.6","9.1","19.6","17.1"
"Jerome Ford","CLE","RB","9.2","8.0","6.6","7.8","9.1","19.3","17.4"
"Quentin Johnston","LAC","WR","9.2","7.6","5.7","7.4","9.0","18.9","16.2"
"Cameron Dicker","LAC","K","9.0","9.0","9.0","9.0","9.0","15.6","15.6"
"Raheem Mostert","MIA","RB","9.2","8.3","7.4","8.1","8.9","19.9","18.6"
"Jake Bates","DET","K","8.9","8.9","8.9","8.9","8.9","15.1","15.1"
"Will Reichard","MIN","K","8.9","8.9","8.9","8.9","8.9","15.2","15.2"
"Nick Folk","TEN","K","8.9","8.9","8.9","8.9","8.9","15.5","15.5"
"TEN DST","TEN","DST","8.7","8.7","8.7","8.7","8.7","16.2","16.2"
"Blake Grupe","NO","K","8.7","8.7","8.7","8.7","8.7","14.9","14.9"
"Jalen McMillan","TB","WR","8.8","7.3","5.7","7.2","8.6","18.8","16.3"
"Brandon Aubrey","DAL","K","8.6","8.6","8.6","8.6","8.6","14.9","14.9"
"Ray-Ray McCloud","ATL","WR","8.6","7.0","5.3","6.9","8.5","18.5","15.9"
"Tucker Kraft","GB","TE","8.5","6.8","5.0","6.7","8.4","16.8","13.9"
"KC DST","KC","DST","8.4","8.4","8.4","8.4","8.4","16.0","16.0"
"NO DST","NO","DST","8.4","8.4","8.4","8.4","8.4","15.9","15.9"
"Younghoe Koo","ATL","K","8.4","8.4","8.4","8.4","8.4","14.4","14.4"
"Tyler Bass","BUF","K","8.4","8.4","8.4","8.4","8.4","14.2","14.2"
"Cairo Santos","CHI","K","8.4","8.4","8.4","8.4","8.4","14.8","14.8"
"Cole Kmet","CHI","TE","8.3","6.6","4.9","6.6","8.3","16.5","13.8"
"Demario Douglas","NE","WR","8.4","6.7","4.9","6.6","8.3","17.2","14.4"
"Evan McPherson","CIN","K","8.3","8.3","8.3","8.3","8.3","14.4","14.4"
"Joshua Karty","LA","K","8.3","8.3","8.3","8.3","8.3","14.5","14.5"
"Riley Patterson","NYJ","K","8.3","8.3","8.3","8.3","8.3","14.6","14.6"
"Austin Seibert","WAS","K","8.3","8.3","8.3","8.3","8.3","14.4","14.4"
"Christian Watson","GB","WR","8.4","7.0","5.5","6.9","8.2","18.2","15.9"
"Mark Andrews","BAL","TE","8.2","6.8","5.4","6.8","8.1","17.1","14.8"
"Jalen Coker","CAR","WR","8.2","6.7","5.1","6.6","8.1","17.1","14.6"
"Tank Bigsby","JAX","RB","8.4","8.0","7.4","7.7","8.1","18.4","17.7"
"Noah Brown","WAS","WR","8.3","6.9","5.3","6.7","8.1","17.6","15.2"
"Ka'imi Fairbairn","HOU","K","8.1","8.1","8.1","8.1","8.1","14.5","14.5"
"Michael Wilson","ARI","WR","8.2","6.7","5.1","6.6","8.0","17.1","14.7"
"KaVontae Turpin","DAL","WR","8.1","6.8","5.4","6.7","8.0","17.8","15.6"
"Jonnu Smith","MIA","TE","8.1","6.4","4.7","6.3","8.0","16.2","13.5"
"Jake Bobo","SEA","WR","8.1","6.6","5.0","6.5","8.0","16.8","14.4"
"BAL DST","BAL","DST","8.0","8.0","8.0","8.0","8.0","15.6","15.6"
"Dustin Hopkins","CLE","K","8.0","8.0","8.0","8.0","8.0","14.4","14.4"
"Jason Myers","SEA","K","8.0","8.0","8.0","8.0","8.0","14.1","14.1"
"Tre Tucker","LV","WR","8.1","6.8","5.3","6.6","7.9","17.9","15.7"
"Brandon McManus","GB","K","7.9","7.9","7.9","7.9","7.9","14.0","14.0"
"Will Dissly","LAC","TE","7.8","6.1","4.4","6.1","7.8","15.4","12.6"
"Darius Slayton","NYG","WR","7.9","6.5","5.0","6.4","7.8","16.9","14.5"
"CIN DST","CIN","DST","7.8","7.8","7.8","7.8","7.8","15.0","15.0"
"Jason Sanders","MIA","K","7.8","7.8","7.8","7.8","7.8","13.9","13.9"
"Jude McAtamney","NYG","K","7.8","7.8","7.8","7.8","7.8","14.1","14.1"
"LAC DST","LAC","DST","7.7","7.7","7.7","7.7","7.7","15.3","15.3"
"WAS DST","WAS","DST","7.7","7.7","7.7","7.7","7.7","15.0","15.0"
"Wil Lutz","DEN","K","7.7","7.7","7.7","7.7","7.7","13.9","13.9"
"Daniel Carlson","LV","K","7.7","7.7","7.7","7.7","7.7","13.9","13.9"
"Chase McLaughlin","TB","K","7.7","7.7","7.7","7.7","7.7","13.9","13.9"
"Andrei Iosivas","CIN","WR","7.7","6.4","4.9","6.3","7.6","16.5","14.3"
"Juwan Johnson","NO","TE","7.7","6.3","4.8","6.2","7.6","15.7","13.3"
"Zach Charbonnet","SEA","RB","7.7","6.6","5.4","6.5","7.6","16.6","14.9"
"Tyler Boyd","TEN","WR","7.7","6.1","4.4","6.0","7.6","15.6","12.9"
"Eddy Pineiro","CAR","K","7.6","7.6","7.6","7.6","7.6","13.9","13.9"
"Matt Gay","IND","K","7.6","7.6","7.6","7.6","7.6","13.7","13.7"
"Justice Hill","BAL","RB","7.6","6.3","5.0","6.2","7.5","16.4","14.3"
"PHI DST","PHI","DST","7.5","7.5","7.5","7.5","7.5","14.8","14.8"
"Cam Little","JAX","K","7.5","7.5","7.5","7.5","7.5","13.6","13.6"
"Trey Palmer","TB","WR","7.4","6.0","4.5","5.9","7.3","15.6","13.3"
"Parker Washington","JAX","WR","7.3","5.8","4.4","5.8","7.2","13.9","11.7"
"AJ Barner","SEA","TE","7.2","5.8","4.5","5.8","7.2","15.0","12.7"
"MIN DST","MIN","DST","7.2","7.2","7.2","7.2","7.2","14.7","14.7"
"Chad Ryland","ARI","K","7.2","7.2","7.2","7.2","7.2","13.1","13.1"
"Tyler Conklin","NYJ","TE","7.1","5.6","4.1","5.6","7.1","14.2","11.7"
"ARI DST","ARI","DST","7.1","7.1","7.1","7.1","7.1","14.4","14.4"
"NYJ DST","NYJ","DST","7.1","7.1","7.1","7.1","7.1","14.3","14.3"
"Joey Slye","NE","K","7.0","7.0","7.0","7.0","7.0","13.1","13.1"
"Josh Palmer","LAC","WR","7.0","5.8","4.4","5.7","6.9","15.3","13.2"
"Sterling Shepard","TB","WR","7.0","5.6","4.2","5.5","6.9","15.1","12.8"
"Rashod Bateman","BAL","WR","7.0","5.9","4.6","5.7","6.8","15.6","13.7"
"David Moore","CAR","WR","6.9","5.6","4.3","5.6","6.8","14.8","12.7"
"Grant Calcaterra","PHI","TE","6.9","5.5","4.1","5.4","6.8","14.1","11.8"
"Noah Gray","KC","TE","6.7","5.4","4.0","5.4","6.7","13.9","11.7"
"Demarcus Robinson","LA","WR","6.8","5.6","4.4","5.5","6.7","15.0","13.0"
"Miles Sanders","CAR","RB","6.7","5.6","4.4","5.5","6.6","14.7","12.8"
"Dontayvion Wicks","GB","WR","6.7","5.5","4.3","5.4","6.6","14.8","12.8"
"BUF DST","BUF","DST","6.6","6.6","6.6","6.6","6.6","13.8","13.8"
"Isaiah Likely","BAL","TE","6.6","5.3","4.1","5.3","6.5","14.1","12.0"
"Colby Parkinson","LA","TE","6.5","5.1","3.7","5.1","6.5","13.4","11.1"
"Chig Okonkwo","TEN","TE","6.5","5.1","3.7","5.1","6.5","13.3","11.0"
"Alec Pierce","IND","WR","6.5","5.5","4.3","5.3","6.4","14.9","13.0"
"Julius Chestnut","TEN","RB","6.6","6.0","5.3","5.8","6.4","15.1","14.2"
"LA DST","LA","DST","6.4","6.4","6.4","6.4","6.4","13.6","13.6"
"NE DST","NE","DST","6.4","6.4","6.4","6.4","6.4","13.3","13.3"
"Trayveon Williams","CIN","RB","6.4","5.5","4.6","5.5","6.3","14.8","13.3"
"Troy Franklin","DEN","WR","6.3","5.1","3.9","5.1","6.3","13.9","11.8"
"Kalif Raymond","DET","WR","6.4","5.3","4.0","5.2","6.3","14.4","12.5"
"Jalen Nailor","MIN","WR","6.4","5.3","4.2","5.2","6.3","14.9","13.1"
"Nick Westbrook-Ikhine","TEN","WR","6.4","5.3","4.0","5.2","6.3","14.3","12.2"
"Tim Patrick","DET","WR","6.3","5.2","4.0","5.1","6.2","14.0","12.1"
"DET DST","DET","DST","6.2","6.2","6.2","6.2","6.2","13.3","13.3"
"CLE DST","CLE","DST","6.1","6.1","6.1","6.1","6.1","13.0","13.0"
"HOU DST","HOU","DST","6.1","6.1","6.1","6.1","6.1","13.0","13.0"
"NYG DST","NYG","DST","6.1","6.1","6.1","6.1","6.1","13.0","13.0"
"CHI DST","CHI","DST","6.0","6.0","6.0","6.0","6.0","12.9","12.9"
"Devaughn Vele","DEN","WR","6.0","4.8","3.5","4.7","5.9","13.0","10.9"
"Adonai Mitchell","IND","WR","6.0","5.0","3.9","4.9","5.9","14.0","12.1"
"Erick All","CIN","TE","5.8","4.5","3.3","4.5","5.8","12.2","10.0"
"DJ Turner","LV","WR","5.9","4.9","3.9","4.8","5.8","13.8","12.1"
"Mason Tipton","NO","WR","5.8","4.8","3.6","4.7","5.8","13.0","11.1"
"Roschon Johnson","CHI","RB","5.8","5.2","4.5","5.1","5.6","13.8","12.8"
"Hayden Hurst","LAC","TE","5.6","4.4","3.3","4.4","5.6","12.1","10.2"
"Kayshon Boutte","NE","WR","5.7","4.7","3.6","4.6","5.6","13.3","11.5"
"ATL DST","ATL","DST","5.6","5.6","5.6","5.6","5.6","12.5","12.5"
"IND DST","IND","DST","5.6","5.6","5.6","5.6","5.6","12.7","12.7"
"Dalvin Cook","DAL","RB","5.7","5.1","4.5","5.0","5.5","13.3","12.5"
"Braelon Allen","NYJ","RB","5.6","5.2","4.7","5.1","5.5","13.7","13.0"
"Jermaine Burton","CIN","WR","5.5","4.6","3.6","4.5","5.4","12.9","11.3"
"Xavier Hutchinson","HOU","WR","5.4","4.4","3.3","4.3","5.3","12.1","10.4"
"Mike Williams","NYJ","WR","5.4","4.5","3.5","4.4","5.3","12.6","10.8"
"Kendrick Bourne","NE","WR","5.2","4.2","3.2","4.2","5.2","11.9","10.1"
"Devin Singletary","NYG","RB","5.2","4.4","3.6","4.4","5.2","11.8","10.5"
"Olamide Zaccheaus","WAS","WR","5.2","4.2","3.2","4.2","5.2","12.1","10.3"
"LV DST","LV","DST","5.2","5.2","5.2","5.2","5.2","11.9","11.9"
"SEA DST","SEA","DST","5.2","5.2","5.2","5.2","5.2","11.9","11.9"
"Ray Davis","BUF","RB","5.1","4.8","4.4","4.7","5.0","12.9","12.4"
"Jaleel McLaughlin","DEN","RB","5.0","4.3","3.6","4.3","5.0","11.7","10.6"
"John Metchie III","HOU","WR","5.0","4.1","3.1","4.1","5.0","11.7","10.1"
"Robert Woods","HOU","WR","5.0","4.1","3.0","4.0","5.0","11.6","9.8"
"Tommy Tremble","CAR","TE","4.9","3.9","2.9","3.9","4.9","10.9","9.2"
"Justin Watson","KC","WR","4.9","4.1","3.3","4.1","4.9","11.9","10.4"
"Lil'Jordan Humphrey","DEN","WR","4.8","3.9","2.9","3.8","4.8","11.1","9.4"
"Austin Hooper","NE","TE","4.8","3.8","2.8","3.8","4.8","10.9","9.1"
"GB DST","GB","DST","4.8","4.8","4.8","4.8","4.8","11.5","11.5"
"Antonio Gibson","NE","RB","4.8","4.2","3.6","4.1","4.7","11.3","10.3"
"CAR DST","CAR","DST","4.7","4.7","4.7","4.7","4.7","11.3","11.3"
"Greg Dortch","ARI","WR","4.5","3.7","2.8","3.6","4.5","11.1","9.5"
"Lucas Krull","DEN","TE","4.6","3.6","2.6","3.6","4.5","10.3","8.5"
"Tim Jones","JAX","WR","4.5","3.6","2.7","3.6","4.5","3.0","2.4"
"Kimani Vidal","LAC","RB","4.5","4.1","3.7","4.1","4.5","11.5","10.8"
"DAL DST","DAL","DST","4.5","4.5","4.5","4.5","4.5","11.0","11.0"
"MIA DST","MIA","DST","4.5","4.5","4.5","4.5","4.5","11.1","11.1"
"TB DST","TB","DST","4.5","4.5","4.5","4.5","4.5","11.1","11.1"
"Diontae Johnson","BAL","WR","4.4","3.6","2.9","3.6","4.4","10.8","9.4"
"JAX DST","JAX","DST","4.4","4.4","4.4","4.4","4.4","11.0","11.0"
"Ty Chandler","MIN","RB","4.4","4.1","3.7","4.0","4.3","11.6","11.0"
"DEN DST","DEN","DST","4.2","4.2","4.2","4.2","4.2","10.8","10.8"
"Theo Johnson","NYG","TE","4.1","3.2","2.4","3.2","4.1","9.5","7.9"
"Samaje Perine","KC","RB","4.0","3.1","2.3","3.1","4.0","9.3","7.7"
"Mo Alie-Cox","IND","TE","3.9","3.2","2.4","3.1","3.9","9.4","8.0"
"Emanuel Wilson","GB","RB","3.9","3.5","3.1","3.4","3.8","9.8","9.1"
"Ja'Lynn Polk","NE","WR","3.8","3.2","2.5","3.1","3.8","9.7","8.4"
"Josh Whyle","TEN","TE","3.8","3.0","2.2","3.0","3.8","9.0","7.4"
"Ja'Tavion Sanders","CAR","TE","3.7","2.8","2.0","2.8","3.7","8.5","6.9"
"Jalen Brooks","DAL","WR","3.6","3.0","2.3","3.0","3.6","9.4","8.1"
"Blake Corum","LA","RB","3.6","3.3","3.0","3.3","3.6","9.6","9.0"
"Kenneth Gainwell","PHI","RB","3.6","3.1","2.6","3.1","3.6","9.0","8.1"
"Emari Demercado","ARI","RB","3.6","3.0","2.3","2.9","3.5","8.9","7.7"
"Nelson Agholor","BAL","WR","3.4","2.8","2.2","2.8","3.4","8.9","7.7"
"Jonathan Mingo","CAR","WR","3.3","2.7","2.0","2.7","3.3","8.7","7.4"
"Marvin Mims Jr.","DEN","WR","3.3","2.7","2.1","2.7","3.3","8.7","7.5"
"Jahan Dotson","PHI","WR","3.3","2.7","2.1","2.7","3.3","9.1","8.0"
"Jordan Mims","NO","RB","3.3","3.0","2.6","2.9","3.2","9.2","8.7"
"Foster Moreau","NO","TE","3.2","2.6","2.0","2.6","3.2","8.2","7.0"
"Dare Ogunbowale","HOU","RB","3.0","2.4","1.8","2.4","3.0","7.8","6.6"
"Carson Steele","KC","RB","3.1","2.8","2.6","2.8","3.0","8.4","8.0"
"Ameer Abdullah","LV","RB","3.0","2.4","1.8","2.4","3.0","7.4","6.2"
"Sean Tucker","TB","RB","3.1","2.6","2.2","2.6","3.0","7.8","6.9"
"Dawson Knox","BUF","TE","2.9","2.4","1.9","2.4","2.9","7.8","6.7"
"Cade Stover","HOU","TE","2.9","2.3","1.7","2.3","2.9","7.5","6.2"
"Trey Sermon","IND","RB","2.9","2.4","2.0","2.4","2.8","7.6","6.7"
"DJ Chark","LAC","WR","2.8","2.4","1.9","2.4","2.8","8.1","7.0"
"Cedrick Wilson","NO","WR","2.8","2.3","1.7","2.3","2.8","7.5","6.4"
"Hunter Luepke","DAL","RB","2.8","2.2","1.7","2.2","2.7","7.1","6.1"
"Adam Trautman","DEN","TE","2.6","2.1","1.6","2.1","2.6","7.0","5.8"
"Chris Brooks","GB","RB","2.6","2.5","2.3","2.4","2.6","7.6","7.2"
"Tutu Atwell","LA","WR","2.6","2.1","1.7","2.1","2.6","7.5","6.5"
"Alec Ingold","MIA","RB","2.6","2.1","1.6","2.1","2.6","6.7","5.7"
"Pharaoh Brown","SEA","TE","2.6","2.1","1.6","2.1","2.6","6.9","5.7"
"Rakim Jarrett","TB","WR","2.6","2.1","1.7","2.1","2.6","7.4","6.3"
"Ryan Miller","TB","WR","2.6","2.1","1.6","2.1","2.6","7.1","6.0"
"Luke McCaffrey","WAS","WR","2.6","2.1","1.5","2.1","2.6","7.0","5.9"
"Brenton Strange","JAX","TE","2.5","2.0","1.4","2.0","2.5","6.7","5.5"
"Mecole Hardman","KC","WR","2.5","2.0","1.6","2.0","2.5","7.2","6.2"
"Zamir White","LV","RB","2.5","2.4","2.2","2.3","2.5","7.1","6.8"
"Harrison Bryant","LV","TE","2.5","2.0","1.4","2.0","2.5","6.5","5.4"
"Ty Johnson","BUF","RB","2.4","2.1","1.7","2.1","2.4","6.7","6.0"
"Curtis Samuel","BUF","WR","2.4","1.9","1.4","1.9","2.4","6.6","5.5"
"Gerald Everett","CHI","TE","2.4","1.9","1.4","1.9","2.4","6.4","5.2"
"Dyami Brown","WAS","WR","2.4","2.0","1.6","2.0","2.4","7.1","6.1"
