"Player","Position","Team","Opponent","Completions","Attempts","Pass Yards","Pass TDs","Pass INTs","Carries","Rush Yards","Rush TDs","Receptions","Receiving Yards","Receiving TDs"
"Casey Washington","WR","ATL","PIT",,"0.0",,,,"0.0","0.0","0.00","0.3","4.0","0.03"
"Drake London","WR","ATL","PIT",,"0.0",,,,"0.0","0.0","0.00","5.6","72.9","0.39"
"KhaDarel Hodge","WR","ATL","PIT",,"0.0",,,,"0.0","0.0","0.00","0.8","11.7","0.07"
"Ray-Ray McCloud","WR","ATL","PIT",,"0.0",,,,"0.5","2.9","0.02","2.2","24.9","0.16"
"Darnell Mooney","WR","ATL","PIT",,"0.0",,,,"0.0","0.0","0.00","3.2","40.9","0.22"
"Charlie Woerner","TE","ATL","PIT",,"0.0",,,,"0.0","0.0","0.00","0.4","3.7","0.05"
"Ross Dwelley","TE","ATL","PIT",,"0.0",,,,"0.0","0.0","0.00","0.1","1.3","0.02"
"Kyle Pitts","TE","ATL","PIT",,"0.0",,,,"0.0","0.0","0.00","3.9","50.5","0.37"
"Josh Allen","QB","BUF","ARI","21.7","33.2","238.9","1.59","0.72","7.8","37.9","0.59",,"0.0",
"Ty Johnson","RB","BUF","ARI",,"0.0",,,,"2.5","11.6","0.07","0.6","4.8","0.02"
"Reggie Gilliam","RB","BUF","ARI",,"0.0",,,,"0.0","0.0","0.00","0.1","0.6","0.01"
"Ray Davis","RB","BUF","ARI",,"0.0",,,,"5.2","20.9","0.16","0.9","7.1","0.04"
"James Cook","RB","BUF","ARI",,"0.0",,,,"14.0","64.6","0.45","3.0","23.5","0.14"
"Khalil Shakir","WR","BUF","ARI",,"0.0",,,,"0.3","1.5","0.01","3.6","48.7","0.24"
"Keon Coleman","WR","BUF","ARI",,"0.0",,,,"0.0","0.0","0.00","2.4","31.7","0.24"
"Mack Hollins","WR","BUF","ARI",,"0.0",,,,"0.0","0.0","0.00","1.0","14.3","0.11"
"Curtis Samuel","WR","BUF","ARI",,"0.0",,,,"0.9","5.3","0.04","3.1","32.8","0.23"
"Marquez Valdes-Scantling","WR","BUF","ARI",,"0.0",,,,"0.0","0.0","0.00","0.4","6.8","0.04"
"Dawson Knox","TE","BUF","ARI",,"0.0",,,,"0.0","0.0","0.00","1.5","15.9","0.13"
"Dalton Kincaid","TE","BUF","ARI",,"0.0",,,,"0.0","0.0","0.00","5.0","52.0","0.38"
"Quintin Morris","TE","BUF","ARI",,"0.0",,,,"0.0","0.0","0.00","0.1","0.6","0.01"
"Bryce Young","QB","CAR","NO","18.5","31.9","197.7","1.10","0.74","2.8","14.7","0.12",,"0.0",
"Miles Sanders","RB","CAR","NO",,"0.0",,,,"6.6","26.3","0.14","0.8","5.6","0.02"
"Chuba Hubbard","RB","CAR","NO",,"0.0",,,,"15.4","60.5","0.44","2.4","17.1","0.05"
"Raheem Blackshear","RB","CAR","NO",,"0.0",,,,"2.6","10.1","0.08","0.1","0.9","0.00"
"Xavier Legette","WR","CAR","NO",,"0.0",,,,"0.0","0.0","0.00","1.6","20.0","0.11"
"Adam Thielen","WR","CAR","NO",,"0.0",,,,"0.0","0.0","0.00","3.8","41.1","0.21"
"Jonathan Mingo","WR","CAR","NO",,"0.0",,,,"0.0","0.0","0.00","2.4","27.5","0.12"
"David Moore","WR","CAR","NO",,"0.0",,,,"0.0","0.0","0.00","0.3","3.9","0.03"
"Diontae Johnson","WR","CAR","NO",,"0.0",,,,"0.3","1.5","0.01","4.7","58.5","0.31"
"Feleipe Franks","TE","CAR","NO",,"0.0",,,,"0.0","0.0","0.00","0.1","1.1","0.01"
"Jordan Matthews","TE","CAR","NO",,"0.0",,,,"0.0","0.0","0.00","0.0","0.0","0.07"
"Messiah Swinson","TE","CAR","NO",,"0.0",,,,"0.0","0.0","0.00","0.1","1.1","0.01"
"Ja'Tavion Sanders","TE","CAR","NO",,"0.0",,,,"0.0","0.0","0.00","2.1","20.9","0.16"
"Caleb Williams","QB","CHI","TEN","21.2","33.0","235.6","1.50","0.67","4.7","21.3","0.21",,"0.0",
"Travis Homer","RB","CHI","TEN",,"0.0",,,,"0.9","3.8","0.03","0.4","2.8","0.01"
"D'Andre Swift","RB","CHI","TEN",,"0.0",,,,"12.8","56.3","0.48","2.4","17.4","0.07"
"Roschon Johnson","RB","CHI","TEN",,"0.0",,,,"1.5","6.5","0.05","0.4","2.6","0.01"
"Khalil Herbert","RB","CHI","TEN",,"0.0",,,,"9.2","40.1","0.29","0.9","7.0","0.04"
"DeAndre Carter","WR","CHI","TEN",,"0.0",,,,"0.0","0.0","0.00","0.1","1.1","0.01"
"DJ Moore","WR","CHI","TEN",,"0.0",,,,"0.1","0.8","0.01","4.6","61.7","0.39"
"Keenan Allen","WR","CHI","TEN",,"0.0",,,,"0.0","0.0","0.00","4.9","59.2","0.39"
"Velus Jones Jr.","WR","CHI","TEN",,"0.0",,,,"0.3","1.5","0.01",,"0.0",
"Tyler Scott","WR","CHI","TEN",,"0.0",,,,"0.0","0.0","0.00","0.3","3.6","0.02"
"Rome Odunze","WR","CHI","TEN",,"0.0",,,,"0.0","0.0","0.00","3.2","41.1","0.27"
"Cole Kmet","TE","CHI","TEN",,"0.0",,,,"0.0","0.0","0.00","2.4","24.1","0.18"
"Marcedes Lewis","TE","CHI","TEN",,"0.0",,,,"0.0","0.0","0.00","0.1","1.2","0.02"
"Gerald Everett","TE","CHI","TEN",,"0.0",,,,"0.0","0.0","0.00","1.5","13.7","0.09"
"Joe Burrow","QB","CIN","NE","23.0","35.1","247.8","1.70","0.64","3.8","12.0","0.17",,"0.0",
"Zack Moss","RB","CIN","NE",,"0.0",,,,"12.4","51.5","0.38","2.2","16.0","0.07"
"Chase Brown","RB","CIN","NE",,"0.0",,,,"10.3","42.9","0.28","2.3","17.7","0.07"
"Ja'Marr Chase","WR","CIN","NE",,"0.0",,,,"0.2","1.4","0.01","6.1","75.0","0.48"
"Jermaine Burton","WR","CIN","NE",,"0.0",,,,"0.0","0.0","0.00","0.5","6.9","0.04"
"Trenton Irwin","WR","CIN","NE",,"0.0",,,,"0.0","0.0","0.00","2.2","29.3","0.19"
"Charlie Jones","WR","CIN","NE",,"0.0",,,,"0.1","0.7","0.00","0.9","10.0","0.08"
"Andrei Iosivas","WR","CIN","NE",,"0.0",,,,"0.1","0.7","0.00","3.7","44.0","0.36"
"Mike Gesicki","TE","CIN","NE",,"0.0",,,,"0.0","0.0","0.00","2.3","22.5","0.22"
"Drew Sample","TE","CIN","NE",,"0.0",,,,"0.0","0.0","0.00","1.4","12.0","0.09"
"Tanner Hudson","TE","CIN","NE",,"0.0",,,,"0.0","0.0","0.00","1.2","11.9","0.07"
"Erick All","TE","CIN","NE",,"0.0",,,,"0.0","0.0","0.00","0.2","2.4","0.02"
"Deshaun Watson","QB","CLE","DAL","19.8","32.8","228.1","1.28","0.70","5.1","28.0","0.24",,"0.0",
"Pierre Strong","RB","CLE","DAL",,"0.0",,,,"4.8","20.4","0.13","0.6","4.4","0.02"
"Jerome Ford","RB","CLE","DAL",,"0.0",,,,"14.0","57.3","0.39","2.5","18.4","0.12"
"D'Onta Foreman","RB","CLE","DAL",,"0.0",,,,"6.7","28.4","0.18","0.5","3.7","0.02"
"Elijah Moore","WR","CLE","DAL",,"0.0",,,,"0.3","1.6","0.01","1.7","20.7","0.12"
"Amari Cooper","WR","CLE","DAL",,"0.0",,,,"0.0","0.0","0.00","4.2","62.4","0.39"
"Jamari Thrash","WR","CLE","DAL",,"0.0",,,,"0.0","0.0","0.00","0.2","2.6","0.02"
"Jerry Jeudy","WR","CLE","DAL",,"0.0",,,,"0.0","0.0","0.00","3.2","40.6","0.20"
"Cedric Tillman","WR","CLE","DAL",,"0.0",,,,"0.0","0.0","0.00","1.6","19.7","0.11"
"David Njoku","TE","CLE","DAL",,"0.0",,,,"0.0","0.0","0.00","4.5","47.1","0.24"
"Jordan Akins","TE","CLE","DAL",,"0.0",,,,"0.0","0.0","0.00","0.8","8.5","0.06"
"Dak Prescott","QB","DAL","CLE","23.8","36.9","254.4","1.31","0.82","3.6","12.5","0.11",,"0.0",
"Hunter Luepke","RB","DAL","CLE",,"0.0",,,,"0.2","0.9","0.01","0.1","1.0","0.00"
"Deuce Vaughn","RB","DAL","CLE",,"0.0",,,,"1.3","5.4","0.03","0.6","3.9","0.01"
"Ezekiel Elliott","RB","DAL","CLE",,"0.0",,,,"9.4","38.2","0.27","2.1","14.4","0.05"
"Rico Dowdle","RB","DAL","CLE",,"0.0",,,,"9.6","40.0","0.22","2.1","14.6","0.06"
"Brandin Cooks","WR","DAL","CLE",,"0.0",,,,"0.2","1.3","0.01","3.3","42.8","0.20"
"Jalen Tolbert","WR","DAL","CLE",,"0.0",,,,"0.0","0.0","0.00","2.1","26.8","0.16"
"CeeDee Lamb","WR","DAL","CLE",,"0.0",,,,"0.5","3.2","0.02","6.8","84.6","0.44"
"KaVontae Turpin","WR","DAL","CLE",,"0.0",,,,"0.5","3.2","0.02","0.8","9.1","0.07"
"Jalen Brooks","WR","DAL","CLE",,"0.0",,,,"0.0","0.0","0.00","0.3","4.0","0.03"
"Brevyn Spann-Ford","TE","DAL","CLE",,"0.0",,,,"0.0","0.0","0.00","0.1","1.2","0.01"
"Jake Ferguson","TE","DAL","CLE",,"0.0",,,,"0.0","0.0","0.00","4.6","44.9","0.21"
"Luke Schoonmaker","TE","DAL","CLE",,"0.0",,,,"0.0","0.0","0.00","0.7","7.1","0.07"
"Bo Nix","QB","DEN","SEA","20.4","32.9","218.8","1.06","0.78","4.8","20.8","0.17",,"0.0",
"Michael Burton","RB","DEN","SEA",,"0.0",,,,"0.0","0.0","0.00","0.1","1.1","0.00"
"Audric Estimé","RB","DEN","SEA",,"0.0",,,,"2.3","9.1","0.05","0.4","2.6","0.01"
"Jaleel McLaughlin","RB","DEN","SEA",,"0.0",,,,"6.0","25.4","0.12","2.7","18.1","0.06"
"Javonte Williams","RB","DEN","SEA",,"0.0",,,,"13.6","54.6","0.33","3.3","21.6","0.07"
"Courtland Sutton","WR","DEN","SEA",,"0.0",,,,"0.0","0.0","0.00","3.8","51.1","0.27"
"Troy Franklin","WR","DEN","SEA",,"0.0",,,,"0.0","0.0","0.00","0.2","2.7","0.01"
"Devaughn Vele","WR","DEN","SEA",,"0.0",,,,"0.0","0.0","0.00","0.7","8.8","0.04"
"Josh Reynolds","WR","DEN","SEA",,"0.0",,,,"0.0","0.0","0.00","3.1","43.6","0.18"
"Marvin Mims Jr.","WR","DEN","SEA",,"0.0",,,,"0.2","1.4","0.01","1.5","19.3","0.09"
"Lil'Jordan Humphrey","WR","DEN","SEA",,"0.0",,,,"0.0","0.0","0.00","0.7","8.4","0.05"
"Lucas Krull","TE","DEN","SEA",,"0.0",,,,"0.0","0.0","0.00","0.8","7.7","0.04"
"Nate Adkins","TE","DEN","SEA",,"0.0",,,,"0.0","0.0","0.00","0.2","2.1","0.02"
"Adam Trautman","TE","DEN","SEA",,"0.0",,,,"0.0","0.0","0.00","1.2","11.9","0.08"
"Greg Dulcich","TE","DEN","SEA",,"0.0",,,,"0.0","0.0","0.00","1.8","19.8","0.13"
"Jared Goff","QB","DET","LA","24.0","35.8","271.8","1.81","0.72","2.0","2.3","0.08",,"0.0",
"Jahmyr Gibbs","RB","DET","LA",,"0.0",,,,"11.2","54.7","0.46","3.5","28.2","0.17"
"David Montgomery","RB","DET","LA",,"0.0",,,,"13.0","58.3","0.59","1.5","12.0","0.06"
"Craig Reynolds","RB","DET","LA",,"0.0",,,,"0.5","2.3","0.02",,"0.0",
"Sione Vaki","RB","DET","LA",,"0.0",,,,"0.5","2.1","0.02",,"0.0",
"Kalif Raymond","WR","DET","LA",,"0.0",,,,"0.4","2.3","0.02","2.0","26.3","0.15"
"Jameson Williams","WR","DET","LA",,"0.0",,,,"0.4","2.3","0.02","3.1","45.1","0.27"
"Isaiah Williams","WR","DET","LA",,"0.0",,,,"0.0","0.0","0.00","0.2","2.8","0.02"
"Tim Patrick","WR","DET","LA",,"0.0",,,,"0.0","0.0","0.00","0.7","9.3","0.06"
"Amon-Ra St. Brown","WR","DET","LA",,"0.0",,,,"0.3","1.5","0.01","7.4","87.9","0.60"
"Sam LaPorta","TE","DET","LA",,"0.0",,,,"0.0","0.0","0.00","5.2","56.4","0.43"
"Brock Wright","TE","DET","LA",,"0.0",,,,"0.0","0.0","0.00","0.4","3.9","0.04"
"C.J. Stroud","QB","HOU","IND","23.6","36.4","293.9","1.82","0.72","2.7","10.3","0.14",,"0.0",
"Dameon Pierce","RB","HOU","IND",,"0.0",,,,"3.8","15.8","0.10","0.3","2.2","0.01"
"Joe Mixon","RB","HOU","IND",,"0.0",,,,"15.2","61.4","0.55","2.3","17.6","0.08"
"Dare Ogunbowale","RB","HOU","IND",,"0.0",,,,"0.2","1.0","0.01","0.1","1.1","0.01"
"Cam Akers","RB","HOU","IND",,"0.0",,,,"3.8","16.3","0.11","0.3","2.0","0.01"
"Steven Sims","WR","HOU","IND",,"0.0",,,,"0.0","0.0","0.00","0.1","1.3","0.01"
"John Metchie III","WR","HOU","IND",,"0.0",,,,"0.0","0.0","0.00","0.9","11.5","0.07"
"Stefon Diggs","WR","HOU","IND",,"0.0",,,,"0.0","0.0","0.00","5.0","62.2","0.42"
"Nico Collins","WR","HOU","IND",,"0.0",,,,"0.1","0.7","0.00","5.2","75.1","0.40"
"Robert Woods","WR","HOU","IND",,"0.0",,,,"0.0","0.0","0.00","0.3","4.2","0.02"
"Tank Dell","WR","HOU","IND",,"0.0",,,,"0.7","4.2","0.03","4.0","60.7","0.38"
"Xavier Hutchinson","WR","HOU","IND",,"0.0",,,,"0.0","0.0","0.00","0.1","1.4","0.01"
"Dalton Schultz","TE","HOU","IND",,"0.0",,,,"0.0","0.0","0.00","3.5","39.4","0.29"
"Cade Stover","TE","HOU","IND",,"0.0",,,,"0.0","0.0","0.00","0.2","2.5","0.02"
"Brevin Jordan","TE","HOU","IND",,"0.0",,,,"0.0","0.0","0.00","1.2","12.8","0.09"
"Anthony Richardson","QB","IND","HOU","19.5","30.7","223.0","1.24","0.76","9.0","43.2","0.60",,"0.0",
"Jonathan Taylor","RB","IND","HOU",,"0.0",,,,"18.3","80.3","0.63","2.2","16.7","0.06"
"Trey Sermon","RB","IND","HOU",,"0.0",,,,"2.9","12.1","0.07","0.4","2.7","0.01"
"Tyler Goodson","RB","IND","HOU",,"0.0",,,,"1.7","7.2","0.05","0.6","4.5","0.02"
"Ashton Dulin","WR","IND","HOU",,"0.0",,,,"0.0","0.0","0.00","0.4","5.0","0.03"
"Anthony Gould","WR","IND","HOU",,"0.0",,,,"0.0","0.0","0.00","0.7","8.5","0.05"
"Michael Pittman","WR","IND","HOU",,"0.0",,,,"0.0","0.0","0.00","5.8","65.0","0.39"
"Alec Pierce","WR","IND","HOU",,"0.0",,,,"0.0","0.0","0.00","2.3","34.2","0.17"
"Adonai Mitchell","WR","IND","HOU",,"0.0",,,,"0.0","0.0","0.00","2.9","40.6","0.21"
"Kylen Granson","TE","IND","HOU",,"0.0",,,,"0.0","0.0","0.00","2.1","22.4","0.12"
"Mo Alie-Cox","TE","IND","HOU",,"0.0",,,,"0.0","0.0","0.00","1.1","12.0","0.11"
"Will Mallory","TE","IND","HOU",,"0.0",,,,"0.0","0.0","0.00","0.6","6.9","0.04"
"Andrew Ogletree","TE","IND","HOU",,"0.0",,,,"0.0","0.0","0.00","0.4","4.6","0.04"
"Trevor Lawrence","QB","JAX","MIA","23.8","36.4","263.2","1.63","0.81","4.2","19.6","0.18",,"0.0",
"D'Ernest Johnson","RB","JAX","MIA",,"0.0",,,,"0.8","3.4","0.02","0.1","1.0","0.00"
"Tank Bigsby","RB","JAX","MIA",,"0.0",,,,"4.9","19.4","0.12","0.8","6.0","0.03"
"Travis Etienne","RB","JAX","MIA",,"0.0",,,,"14.6","59.8","0.49","3.4","24.9","0.12"
"Brian Thomas Jr.","WR","JAX","MIA",,"0.0",,,,"0.1","0.4","0.00","3.6","47.6","0.30"
"Christian Kirk","WR","JAX","MIA",,"0.0",,,,"0.1","0.6","0.00","5.0","62.1","0.37"
"Gabe Davis","WR","JAX","MIA",,"0.0",,,,"0.1","0.6","0.00","3.4","47.6","0.31"
"Parker Washington","WR","JAX","MIA",,"0.0",,,,"0.0","0.0","0.00","1.0","10.6","0.07"
"Tim Jones","WR","JAX","MIA",,"0.0",,,,"0.0","0.0","0.00","0.1","1.3","0.01"
"Devin Duvernay","WR","JAX","MIA",,"0.0",,,,"0.0","0.0","0.00","0.2","2.5","0.02"
"Elijah Cooks","TE","JAX","MIA",,"0.0",,,,"0.0","0.0","0.00","0.2","2.7","0.03"
"Luke Farrell","TE","JAX","MIA",,"0.0",,,,"0.0","0.0","0.00","0.3","2.7","0.02"
"Evan Engram","TE","JAX","MIA",,"0.0",,,,"0.0","0.0","0.00","5.4","51.7","0.33"
"Brenton Strange","TE","JAX","MIA",,"0.0",,,,"0.0","0.0","0.00","0.3","2.5","0.02"
"Gardner Minshew","QB","LV","LAC","20.5","33.1","224.2","1.13","0.74","2.7","9.8","0.10",,"0.0",
"Dylan Laube","RB","LV","LAC",,"0.0",,,,"0.7","2.8","0.02","0.1","0.9","0.00"
"Zamir White","RB","LV","LAC",,"0.0",,,,"16.5","68.2","0.40","1.9","13.5","0.04"
"Ameer Abdullah","RB","LV","LAC",,"0.0",,,,"0.7","2.9","0.02","0.2","1.8","0.01"
"Alexander Mattison","RB","LV","LAC",,"0.0",,,,"4.8","20.7","0.11","1.4","9.6","0.03"
"Tre Tucker","WR","LV","LAC",,"0.0",,,,"0.6","3.5","0.02","1.4","19.9","0.08"
"Davante Adams","WR","LV","LAC",,"0.0",,,,"0.0","0.0","0.00","5.9","73.3","0.43"
"DJ Turner","WR","LV","LAC",,"0.0",,,,"0.0","0.0","0.00","0.2","2.3","0.02"
"Jakobi Meyers","WR","LV","LAC",,"0.0",,,,"0.1","0.7","0.00","3.9","45.5","0.18"
"Brock Bowers","TE","LV","LAC",,"0.0",,,,"0.5","1.9","0.01","3.3","35.9","0.21"
"Michael Mayer","TE","LV","LAC",,"0.0",,,,"0.0","0.0","0.00","2.0","19.6","0.10"
"Harrison Bryant","TE","LV","LAC",,"0.0",,,,"0.0","0.0","0.00","0.2","2.1","0.02"
"Justin Herbert","QB","LAC","LV","21.1","32.8","226.3","1.33","0.66","3.2","12.2","0.12",,"0.0",
"Gus Edwards","RB","LAC","LV",,"0.0",,,,"12.9","57.3","0.38","1.3","9.9","0.04"
"J.K. Dobbins","RB","LAC","LV",,"0.0",,,,"10.8","47.4","0.27","2.0","14.1","0.05"
"Kimani Vidal","RB","LAC","LV",,"0.0",,,,"3.0","11.8","0.08","0.9","6.3","0.03"
"Josh Palmer","WR","LAC","LV",,"0.0",,,,"0.0","0.0","0.00","4.7","58.6","0.30"
"Ladd McConkey","WR","LAC","LV",,"0.0",,,,"0.0","0.0","0.00","3.4","43.0","0.27"
"Brenden Rice","WR","LAC","LV",,"0.0",,,,"0.0","0.0","0.00","0.5","6.3","0.04"
"Simi Fehoko","WR","LAC","LV",,"0.0",,,,"0.0","0.0","0.00","0.5","6.2","0.05"
"Quentin Johnston","WR","LAC","LV",,"0.0",,,,"0.0","0.0","0.00","2.2","28.1","0.15"
"Derius Davis","WR","LAC","LV",,"0.0",,,,"0.0","0.0","0.00","0.3","3.0","0.03"
"Stone Smartt","TE","LAC","LV",,"0.0",,,,"0.0","0.0","0.00","0.3","3.4","0.03"
"Hayden Hurst","TE","LAC","LV",,"0.0",,,,"0.0","0.0","0.00","2.5","23.5","0.17"
"Will Dissly","TE","LAC","LV",,"0.0",,,,"0.0","0.0","0.00","2.4","23.9","0.17"
"Matthew Stafford","QB","LA","DET","23.8","36.4","269.3","1.71","0.81","1.7","4.6","0.06",,"0.0",
"Ronnie Rivers","RB","LA","DET",,"0.0",,,,"0.2","1.0","0.01","0.1","1.0","0.00"
"Blake Corum","RB","LA","DET",,"0.0",,,,"6.9","27.5","0.22","0.9","6.7","0.04"
"Kyren Williams","RB","LA","DET",,"0.0",,,,"15.8","69.1","0.59","2.3","16.6","0.11"
"Jordan Whittington","WR","LA","DET",,"0.0",,,,"0.0","0.0","0.00","0.2","2.9","0.02"
"Cooper Kupp","WR","LA","DET",,"0.0",,,,"0.1","0.7","0.01","6.4","72.1","0.47"
"Puka Nacua","WR","LA","DET",,"0.0",,,,"0.6","3.5","0.03","6.5","85.1","0.48"
"Tutu Atwell","WR","LA","DET",,"0.0",,,,"0.2","1.4","0.01","0.6","8.8","0.06"
"Demarcus Robinson","WR","LA","DET",,"0.0",,,,"0.0","0.0","0.00","2.8","35.8","0.20"
"Colby Parkinson","TE","LA","DET",,,,,,"0.0","0.0","0.00","2.9","30.8","0.24"
"Hunter Long","TE","LA","DET",,"0.0",,,,"0.0","0.0","0.00","0.1","1.3","0.01"
"Davis Allen","TE","LA","DET",,"0.0",,,,"0.0","0.0","0.00","0.8","8.2","0.08"
"Tua Tagovailoa","QB","MIA","JAX","24.1","35.6","283.8","1.81","0.74","2.3","5.1","0.08",,"0.0",
"De'Von Achane","RB","MIA","JAX",,"0.0",,,,"10.7","55.6","0.45","3.9","29.6","0.18"
"Raheem Mostert","RB","MIA","JAX",,"0.0",,,,"11.7","55.0","0.54","1.5","11.3","0.06"
"Jaylen Wright","RB","MIA","JAX",,"0.0",,,,"2.0","9.5","0.08","0.4","2.9","0.02"
"Robbie Chosen","WR","MIA","JAX",,"0.0",,,,"0.0","0.0","0.00","0.2","2.9","0.03"
"Tyreek Hill","WR","MIA","JAX",,"0.0",,,,"0.3","1.5","0.01","7.1","101.4","0.69"
"Braxton Berrios","WR","MIA","JAX",,"0.0",,,,"0.0","0.0","0.00","1.8","19.1","0.15"
"Jaylen Waddle","WR","MIA","JAX",,"0.0",,,,"0.3","1.5","0.01","4.8","71.4","0.39"
"Grant DuBose","WR","MIA","JAX",,"0.0",,,,"0.0","0.0","0.00","0.1","1.4","0.01"
"Durham Smythe","TE","MIA","JAX",,"0.0",,,,"0.0","0.0","0.00","0.5","5.2","0.04"
"Jonnu Smith","RB","MIA","JAX",,"0.0",,,,"0.1","0.4","0.02","2.6","28.1","0.16"
"Alec Ingold","TE","MIA","JAX",,"0.0",,,,"0.0","0.0","0.00","0.7","5.3","0.03"
"Julian Hill","TE","MIA","JAX",,"0.0",,,,"0.0","0.0","0.00","0.5","5.2","0.06"
"Sam Darnold","QB","MIN","NYG","20.8","32.7","235.1","1.31","0.79","3.3","13.5","0.11",,"0.0",
"Ty Chandler","RB","MIN","NYG",,"0.0",,,,"9.5","41.0","0.30","1.2","8.8","0.03"
"Aaron Jones","RB","MIN","NYG",,"0.0",,,,"14.8","66.0","0.44","2.7","19.6","0.10"
"C.J. Ham","RB","MIN","NYG",,"0.0",,,,"0.2","1.1","0.01","0.2","1.8","0.01"
"Justin Jefferson","WR","MIN","NYG",,"0.0",,,,"0.1","0.7","0.00","6.0","86.3","0.45"
"Jordan Addison","WR","MIN","NYG",,"0.0",,,,"0.0","0.0","0.00","3.6","46.8","0.28"
"Jalen Nailor","WR","MIN","NYG",,"0.0",,,,"0.0","0.0","0.00","1.8","21.7","0.11"
"Trent Sherfield","WR","MIN","NYG",,"0.0",,,,"0.0","0.0","0.00","0.1","1.2","0.01"
"Brandon Powell","WR","MIN","NYG",,"0.0",,,,"0.1","0.7","0.00","0.3","3.3","0.02"
"Trishton Jackson","WR","MIN","NYG",,,,,,"0.0","0.0","0.00","0.3","3.5","0.02"
"Josh Oliver","TE","MIN","NYG",,"0.0",,,,"0.0","0.0","0.00","1.4","13.3","0.10"
"Johnny Mundt","TE","MIN","NYG",,"0.0",,,,"0.0","0.0","0.00","3.0","27.7","0.18"
"Nick Muse","TE","MIN","NYG",,"0.0",,,,"0.0","0.0","0.00","0.1","1.1","0.01"
"Jacoby Brissett","QB","NE","CIN","20.2","32.7","206.8","0.94","0.75","3.4","15.2","0.13",,"0.0",
"Antonio Gibson","RB","NE","CIN",,"0.0",,,,"7.6","30.8","0.17","2.5","18.2","0.08"
"JaMycal Hasty","RB","NE","CIN",,"0.0",,,,"0.0","0.0","0.00","0.3","1.8","0.01"
"Rhamondre Stevenson","RB","NE","CIN",,"0.0",,,,"14.6","59.7","0.37","3.0","20.1","0.06"
"Ja'Lynn Polk","WR","NE","CIN",,"0.0",,,,"0.0","0.0","0.00","2.2","28.2","0.13"
"Demario Douglas","WR","NE","CIN",,"0.0",,,,"0.5","2.7","0.01","3.5","40.6","0.14"
"Tyquan Thornton","WR","NE","CIN",,"0.0",,,,"0.2","1.4","0.01","1.7","20.9","0.10"
"Kayshon Boutte","WR","NE","CIN",,"0.0",,,,"0.0","0.0","0.00","0.1","1.6","0.01"
"K.J. Osborn","WR","NE","CIN",,"0.0",,,,"0.0","0.0","0.00","2.5","29.6","0.12"
"Javon Baker","WR","NE","CIN",,"0.0",,,,"0.0","0.0","0.00","0.2","1.9","0.01"
"Austin Hooper","TE","NE","CIN",,"0.0",,,,"0.0","0.0","0.00","1.5","14.5","0.08"
"Hunter Henry","TE","NE","CIN",,"0.0",,,,"0.0","0.0","0.00","2.7","29.4","0.20"
"Derek Carr","QB","NO","CAR","20.5","32.2","228.1","1.33","0.64","2.3","3.5","0.06",,"0.0",
"Taysom Hill","TE","NO","CAR","0.6","1.0","7.1","0.04","0.02","5.5","22.9","0.27","1.2","12.4","0.11"
"Alvin Kamara","RB","NO","CAR",,"0.0",,,,"14.4","59.0","0.44","4.3","30.1","0.14"
"Jamaal Williams","RB","NO","CAR",,"0.0",,,,"6.5","26.4","0.18","0.9","6.1","0.03"
"Jordan Mims","RB","NO","CAR",,"0.0",,,,"0.3","1.1","0.01","0.1","0.9","0.00"
