"Player","Team","Opponent","DK Position","DK Salary","DK Projection","DK Value","DK Large Ownership","DK Small Ownership","DKSlateID","DK Floor","DK Ceiling"
"Ross Dwelley","ATL","@CAR","TE","2500","0.2","-7.8","0.0","0.0","36209758","0.0","0.6"
"Cedric Tillman","CLE","@PHI","WR","3000","1.1","-7.8","0.0","0.0","36209568","0.0","3.8"
"Parker Hesse","DET","@DAL","TE","2500","0.2","-7.8","0.0","0.0","36209736","0.0","0.6"
"Malik Heath","GB","ARI","WR","3300","1.8","-7.8","0.0","0.0","36209412","0.0","5.6"
"Ko Kieft","TB","@NO","TE","2500","0.2","-7.8","0.0","0.0","36209818","0.0","0.6"
"Dallin Holker","NO","TB","TE","2500","0.1","-7.9","0.0","0.0","36209826","0.0","0.5"
"Sterling Shepard","TB","@NO","WR","3300","1.7","-7.9","0.0","0.0","36209424","0.0","5.2"
"Derius Davis","LAC","@DEN","WR","3000","1.0","-8.0","0.0","0.0","36209514","0.0","4.3"
"KhaDarel Hodge","ATL","@CAR","WR","3100","1.0","-8.1","0.0","0.0","36209442","0.0","3.9"
"Tylan Wallace","BAL","WAS","WR","3000","0.9","-8.1","0.0","0.0","36209632","0.0","3.4"
"Johnny Wilson","PHI","CLE","WR","3300","1.5","-8.1","0.0","0.0","36209408","0.0","4.7"
"Pierre Strong Jr.","CLE","@PHI","RB","4000","2.8","-8.2","0.0","0.0","36209218","0.0","7.1"
"Simi Fehoko","LAC","@DEN","WR","3000","0.6","-8.3","0.0","0.0","36209512","0.0","2.5"
"Dyami Brown","WAS","@BAL","WR","4000","2.7","-8.3","0.0","0.0","36209378","0.0","7.7"
"David Moore","CAR","ATL","WR","3000","0.6","-8.4","0.0","0.0","36209468","0.0","2.3"
"Steven Sims","HOU","@NE","WR","3000","0.5","-8.4","0.0","0.0","36209608","0.0","2.0"
"Bo Melton","GB","ARI","WR","3500","1.5","-8.5","0.0","0.0","36209402","0.0","5.4"
"Kristian Wilkerson","LV","PIT","WR","3000","0.4","-8.5","0.0","0.0","36209508","0.0","1.7"
"Ryan Flournoy","DAL","DET","WR","3000","0.3","-8.6","0.0","0.0","36209462","0.0","1.3"
"Scotty Miller","PIT","@LV","WR","3000","0.4","-8.6","0.0","0.0","36209488","0.0","1.6"
"Jaelon Darden","CLE","@PHI","WR","3000","0.2","-8.7","0.0","0.0","36209580","0.0","0.9"
"Allen Robinson II","DET","@DAL","WR","3000","0.3","-8.7","0.0","0.0","36209450","0.0","1.2"
"Jamaal Williams","NO","TB","RB","5200","4.6","-8.7","0.0","0.0","36209110","0.5","11.2"
"Ryan Miller","TB","@NO","WR","3000","0.3","-8.7","0.0","0.0","36209586","0.0","1.2"
"Nick Westbrook-Ikhine","TEN","IND","WR","3000","0.3","-8.7","0.0","0.0","36209544","0.0","1.0"
"Xavier Weaver","ARI","@GB","WR","3000","0.1","-8.8","0.0","0.0","36209618","0.0","0.5"
"Zach Pascal","ARI","@GB","WR","3000","0.1","-8.8","0.0","0.0","36209616","0.0","0.5"
"Deonte Harty","BAL","WAS","WR","3000","0.1","-8.8","0.0","0.0","36209634","0.0","0.5"
"Bub Means","NO","TB","WR","3000","0.1","-8.9","0.0","0.0","36209590","0.0","0.4"
"Roman Wilson","PIT","@LV","WR","3200","0.4","-8.9","0.0","0.0","36209428","0.0","1.6"
"Dare Ogunbowale","HOU","@NE","RB","4800","3.6","-9.0","0.0","0.0","36209128","0.2","8.6"
"Jahan Dotson","PHI","CLE","WR","4800","3.3","-9.2","0.0","0.0","36209352","0.0","8.3"
"Kimani Vidal","LAC","@DEN","RB","4000","1.6","-9.3","0.0","0.0","36209196","0.0","5.0"
"Kenneth Gainwell","PHI","CLE","RB","4700","2.9","-9.4","0.0","0.0","36209130","0.0","7.9"
"Audric Estime","DEN","LAC","RB","4000","1.4","-9.5","0.0","0.0","36209204","0.0","4.5"
"Terrell Jennings","NE","HOU","RB","4000","1.4","-9.5","0.0","0.0","36209240","0.0","4.4"
"Cedrick Wilson Jr.","NO","TB","WR","3600","0.7","-9.5","0.0","0.0","36209394","0.0","2.6"
"Parris Campbell","PHI","CLE","WR","3400","0.2","-9.5","0.0","0.0","36209404","0.0","0.9"
"Michael Burton","DEN","LAC","RB","4000","1.0","-10.0","0.0","0.0","36209206","0.0","3.1"
"Dameon Pierce","HOU","@NE","RB","4900","2.7","-10.0","0.0","0.0","36209122","0.0","7.7"
"D.J. Williams","TB","@NO","RB","4000","0.8","-10.1","0.0","0.0","36209230","0.0","3.1"
"Trey Benson","ARI","@GB","RB","4600","2.0","-10.2","0.0","0.0","36209134","0.0","6.4"
"Aaron Shampklin","PIT","@LV","RB","4100","0.9","-10.3","0.0","0.0","36209156","0.0","3.1"
"Chris Rodriguez Jr.","WAS","@BAL","RB","4000","0.6","-10.3","0.0","0.0","36209274","0.0","2.2"
"Evan Hull","IND","@TEN","RB","4000","0.5","-10.4","0.0","0.0","36209210","0.0","1.9"
"Dylan Laube","LV","PIT","RB","4000","0.6","-10.4","0.0","0.0","36209190","0.0","2.3"
"Patrick Ricard","BAL","WAS","RB","4000","0.5","-10.5","0.0","0.0","36209270","0.0","1.9"
"Raheem Blackshear","CAR","ATL","RB","4000","0.4","-10.5","0.0","0.0","36209172","0.0","1.6"
"Jordan Mims","NO","TB","RB","4000","0.4","-10.5","0.0","0.0","36209232","0.0","1.7"
"Rasheen Ali","BAL","WAS","RB","4000","0.3","-10.6","0.0","0.0","36209264","0.0","1.2"
"Deuce Vaughn","DAL","DET","RB","4000","0.4","-10.6","0.0","0.0","36209164","0.0","1.4"
"Chris Brooks","GB","ARI","RB","4000","0.3","-10.6","0.0","0.0","36209254","0.0","1.2"
"Julius Chestnut","TEN","IND","RB","4000","0.3","-10.6","0.0","0.0","36209212","0.0","1.2"
"Craig Reynolds","DET","@DAL","RB","4000","0.2","-10.7","0.0","0.0","36209158","0.0","0.8"
"Sione Vaki","DET","@DAL","RB","4000","0.2","-10.7","0.0","0.0","36209160","0.0","0.9"
