"Player","Team","Opponent","DK Position","DK Salary","DK Projection","DK Value","DK Large Ownership","DK Small Ownership","DKSlateID","DK Floor","DK Ceiling"
"Brock Bowers","LV","KC","TE","6100","14.2","-0.8","13.2","13.3","36360092","5.7","25.6"
"Colts ","IND","@HOU","DST","2700","5.5","-0.8","0.3","0.1","36360396","-0.2","12.4"
"Hunter Henry","NE","NYJ","TE","3800","9.7","-0.9","5.5","5.1","36360124","2.6","18.6"
"Garrett Wilson","NYJ","@NE","WR","6700","15.3","-0.9","5.9","5.4","36359618","5.3","28.5"
"Jake Bobo","SEA","BUF","WR","3300","8.6","-0.9","4.7","4.0","36359788","1.9","17.6"
"Raiders ","LV","KC","DST","2400","4.8","-0.9","0.9","1.1","36360401","-0.6","11.4"
"Eagles ","PHI","@CIN","DST","3100","6.2","-0.9","0.3","0.1","36360387","0.4","13.2"
"Jordan Love","GB","@JAX","QB","7100","20.9","-1.0","7.4","9.0","36359228","11.2","31.6"
"Packers ","GB","@JAX","DST","3200","6.4","-1.0","0.3","0.1","36360386","0.6","13.5"
"Buccaneers ","TB","ATL","DST","2800","5.6","-1.0","0.7","0.9","36360394","0.1","12.3"
"Darnell Mooney","ATL","@TB","WR","5800","13.4","-1.1","5.4","4.2","36359652","4.2","25.5"
"David Montgomery","DET","TEN","RB","6400","14.6","-1.1","2.6","1.9","36359342","4.1","29.5"
"Dalton Schultz","HOU","IND","TE","4100","10.0","-1.1","3.2","1.5","36360118","2.7","19.3"
"Tua Tagovailoa","MIA","ARI","QB","6100","17.8","-1.1","9.0","10.5","36359236","9.1","27.7"
"Saquon Barkley","PHI","@CIN","RB","8300","18.4","-1.1","3.6","1.7","36359308","7.0","32.7"
"Trey McBride","ARI","@MIA","TE","5500","12.7","-1.2","6.7","6.6","36360096","4.6","22.9"
"Jayden Reed","GB","@JAX","WR","6700","15.1","-1.2","11.4","9.5","36359620","4.5","29.5"
"Patrick Mahomes","KC","@LV","QB","6800","19.8","-1.2","2.3","1.3","36359231","10.6","29.8"
"Browns ","CLE","BAL","DST","2400","4.6","-1.2","0.2","0.1","36360402","-1.0","11.2"
"Saints ","NO","@LAC","DST","2600","4.9","-1.2","0.3","0.1","36360397","-0.4","11.4"
"Kyle Pitts","ATL","@TB","TE","4400","10.4","-1.3","4.4","3.5","36360112","2.8","20.3"
"Cedric Tillman","CLE","BAL","WR","3300","8.3","-1.3","14.3","17.2","36359790","1.9","17.4"
"Davante Adams","NYJ","@NE","WR","7100","15.7","-1.3","2.8","0.9","36359608","5.3","29.1"
"Lamar Jackson","BAL","@CLE","QB","8000","23.2","-1.4","5.5","5.5","36359224","11.7","36.5"
"Stefon Diggs","HOU","IND","WR","7500","16.4","-1.4","8.5","6.6","36359602","5.8","30.4"
"Tyler Lockett","SEA","BUF","WR","5600","12.7","-1.4","13.5","13.5","36359656","3.8","24.7"
"Rachaad White","TB","ATL","RB","5700","12.9","-1.4","2.1","0.9","36359366","4.2","24.8"
"Trey Palmer","TB","ATL","WR","3500","8.5","-1.4","9.5","11.0","36359762","1.8","17.8"
"Jerry Jeudy","CLE","BAL","WR","4800","11.0","-1.5","2.3","1.2","36359688","3.0","22.0"
"Tank Bigsby","JAX","GB","RB","6300","14.0","-1.5","1.0","0.3","36359346","4.4","26.9"
"Simi Fehoko","LAC","NO","WR","3500","8.4","-1.5","1.1","1.2","36359764","1.6","18.0"
"Jalen Hurts","PHI","@CIN","QB","7500","21.6","-1.5","3.7","3.2","36359226","11.2","34.3"
"A.J. Brown","PHI","@CIN","WR","8200","17.7","-1.5","6.4","5.8","36359596","6.3","31.9"
"Joe Burrow","CIN","PHI","QB","7000","20.0","-1.6","5.2","4.3","36359229","10.6","30.5"
"Erick All Jr.","CIN","PHI","TE","2600","6.6","-1.6","3.5","4.5","36360168","1.4","13.3"
"Titans ","TEN","@DET","DST","2200","3.8","-1.6","0.2","0.1","36360405","-1.5","10.2"
"Gardner Minshew II","LV","KC","QB","4800","13.3","-1.7","0.6","0.2","36359266","6.2","21.3"
"Sterling Shepard","TB","ATL","WR","3800","8.8","-1.7","7.5","6.3","36359742","1.9","18.8"
"Kirk Cousins","ATL","@TB","QB","6200","17.4","-1.8","1.3","2.0","36359235","8.7","27.2"
"Chuba Hubbard","CAR","@DEN","RB","6700","14.5","-1.8","6.3","4.2","36359332","5.7","26.1"
"Jonathan Taylor","IND","@HOU","RB","7500","16.0","-1.8","0.6","0.3","36359318","5.5","29.4"
"Brian Thomas Jr.","JAX","GB","WR","6400","13.9","-1.8","9.1","8.7","36359632","4.2","27.3"
"Tyler Boyd","TEN","@DET","WR","3900","9.0","-1.8","8.0","4.9","36359734","2.5","17.4"
"Cardinals ","ARI","@MIA","DST","2900","4.9","-1.8","0.4","0.1","36360391","-0.5","11.5"
"Tim Patrick","DET","TEN","WR","3500","8.1","-1.9","5.2","5.0","36359758","1.5","17.3"
"Romeo Doubs","GB","@JAX","WR","5700","12.4","-1.9","2.6","2.3","36359654","3.4","24.5"
"Drake Maye","NE","NYJ","QB","5500","15.2","-1.9","0.6","0.2","36359245","7.6","23.9"
"Jaxon Smith-Njigba","SEA","BUF","WR","6100","13.2","-1.9","5.5","4.0","36359640","4.6","24.8"
"Kyler Murray","ARI","@MIA","QB","6400","17.8","-2.0","2.9","2.6","36359234","8.9","28.4"
"Dalton Kincaid","BUF","@SEA","TE","4900","10.6","-2.1","1.7","0.6","36360102","3.2","20.0"
"Tucker Kraft","GB","@JAX","TE","4600","10.0","-2.1","1.4","1.0","36360108","2.9","19.1"
"DeMario Douglas","NE","NYJ","WR","4700","10.2","-2.1","2.4","1.4","36359694","2.9","20.0"
"James Cook","BUF","@SEA","RB","7000","14.7","-2.2","1.2","0.4","36359326","4.9","27.8"
"Noah Fant","SEA","BUF","TE","3700","8.0","-2.3","0.6","0.3","36360126","1.9","15.8"
"Ja'Tavion Sanders","CAR","@DEN","TE","3100","6.8","-2.4","1.5","0.8","36360138","1.7","13.3"
"DJ Moore","CHI","@WAS","WR","6600","13.7","-2.4","5.2","4.8","36359624","4.3","26.6"
"C.J. Stroud","HOU","IND","QB","6900","18.9","-2.4","2.5","2.0","36359230","9.9","29.2"
"Terry McLaurin","WAS","CHI","WR","6900","14.2","-2.4","0.9","0.3","36359612","4.4","27.7"
"Zach Ertz","WAS","CHI","TE","4200","8.9","-2.4","0.5","0.3","36360116","2.3","17.2"
"Joshua Palmer","LAC","NO","WR","4400","9.2","-2.5","0.7","0.3","36359706","2.2","18.7"
"Rhamondre Stevenson","NE","NYJ","RB","6000","12.4","-2.5","0.6","0.3","36359356","4.3","23.3"
"Courtland Sutton","DEN","CAR","WR","5300","10.9","-2.6","2.9","2.3","36359670","2.7","22.1"
"Devaughn Vele","DEN","CAR","WR","3400","7.2","-2.6","3.4","1.4","36359770","1.4","15.3"
"Jakobi Meyers","LV","KC","WR","5400","11.1","-2.6","2.2","2.2","36359666","3.5","21.9"
"Chig Okonkwo","TEN","@DET","TE","3100","6.5","-2.6","0.9","0.2","36360140","1.4","13.3"
"Ray-Ray McCloud III","ATL","@TB","WR","4300","8.9","-2.7","1.5","0.5","36359712","2.2","18.5"
"DeVonta Smith","PHI","@CIN","WR","6600","13.4","-2.7","0.9","0.3","36359622","4.4","25.6"
"Grant Calcaterra","PHI","@CIN","TE","3200","6.7","-2.7","0.7","0.2","36360136","1.3","13.7"
"Alexander Mattison","LV","KC","RB","5600","11.3","-2.8","0.5","0.3","36359370","3.8","21.8"
"Jonnu Smith","MIA","ARI","TE","3600","7.3","-2.8","1.3","0.9","36360128","1.4","15.3"
"Rashod Bateman","BAL","@CLE","WR","4300","8.6","-2.9","1.3","1.4","36359710","1.5","18.7"
"Keenan Allen","CHI","@WAS","WR","5800","11.6","-2.9","0.9","0.3","36359650","3.4","22.4"
"Juwan Johnson","NO","@LAC","TE","3300","6.6","-2.9","0.3","0.1","36360134","1.3","13.5"
"Xavier Legette","CAR","@DEN","WR","5000","9.9","-3.0","0.5","0.3","36359682","2.8","19.8"
"Mike Gesicki","CIN","PHI","TE","2900","5.7","-3.0","0.6","1.5","36360152","0.8","12.6"
"Elijah Moore","CLE","BAL","WR","3700","7.4","-3.0","2.5","1.6","36359746","1.5","15.3"
"Amari Cooper","BUF","@SEA","WR","6000","11.7","-3.1","3.2","2.5","36359644","3.0","23.5"
"Noah Gray","KC","@LV","TE","3000","5.9","-3.1","0.5","0.4","36360142","0.9","12.6"
"Chris Olave","NO","@LAC","WR","6400","12.6","-3.1","0.5","0.3","36359630","3.9","24.2"
"Tyler Conklin","NYJ","@NE","TE","3400","6.6","-3.1","0.4","0.1","36360132","1.4","13.6"
"Nick Westbrook-Ikhine","TEN","@DET","WR","3000","5.8","-3.1","1.8","0.8","36360042","0.7","13.2"
"Sam LaPorta","DET","TEN","TE","4800","9.3","-3.2","0.5","0.3","36360104","2.2","18.4"
"Jared Goff","DET","TEN","QB","6600","17.1","-3.3","1.5","0.8","36359233","8.4","26.5"
"Kalif Raymond","DET","TEN","WR","3400","6.5","-3.3","2.5","1.9","36359766","0.9","14.6"
"Gabe Davis","JAX","GB","WR","4500","8.6","-3.3","0.5","0.3","36359704","1.6","18.3"
"Brian Robinson Jr.","WAS","CHI","RB","6400","12.4","-3.3","0.5","0.3","36359340","3.6","24.8"
"Mark Andrews","BAL","@CLE","TE","4000","7.5","-3.4","0.6","0.3","36360120","1.1","15.7"
"Zay Flowers","BAL","@CLE","WR","6800","12.9","-3.5","0.5","0.3","36359614","3.8","26.1"
"Bryce Young","CAR","@DEN","QB","4900","11.8","-3.5","0.5","0.1","36359264","5.3","19.0"
"Jalen Coker","CAR","@DEN","WR","3100","5.6","-3.5","0.3","0.1","36359804","0.8","12.5"
"Cole Kmet","CHI","@WAS","TE","4700","8.9","-3.5","0.5","0.3","36360106","2.2","17.2"
"Josh Downs","IND","@HOU","WR","5500","10.4","-3.5","0.9","0.3","36359662","3.1","20.5"
"D'Ernest Johnson","JAX","GB","RB","4800","9.0","-3.5","0.5","0.3","36359414","2.4","18.9"
"Xavier Worthy","KC","@LV","WR","6200","11.7","-3.5","0.5","0.3","36359638","2.9","24.4"
"Noah Brown","WAS","CHI","WR","3900","7.3","-3.5","0.5","0.3","36359732","1.2","15.8"
"Rome Odunze","CHI","@WAS","WR","5100","9.5","-3.6","0.5","0.3","36359678","2.1","19.9"
"Troy Franklin","DEN","CAR","WR","4100","7.5","-3.6","2.1","2.3","36359722","1.3","16.2"
"Lucas Krull","DEN","CAR","TE","2700","4.6","-3.7","0.0","0.0","36360166","0.4","10.7"
"Josh Allen","BUF","@SEA","QB","7800","20.3","-3.8","2.4","1.8","36359225","10.7","31.3"
"Hayden Hurst","LAC","NO","TE","2900","5.0","-3.8","0.0","0.0","36360154","0.5","11.3"
"Baker Mayfield","TB","ATL","QB","6700","16.8","-3.9","1.0","1.6","36359232","8.5","26.4"
"Christian Kirk","JAX","GB","WR","5500","9.9","-4.0","0.5","0.3","36359660","2.5","20.1"
"Tre Tucker","LV","KC","WR","4400","7.7","-4.0","0.5","0.3","36359708","1.6","17.1"
"Austin Hooper","NE","NYJ","TE","2800","4.6","-4.0","0.0","0.0","36360156","0.4","10.4"
"Zack Moss","CIN","PHI","RB","5700","10.2","-4.1","0.5","0.3","36359368","2.8","21.2"
"Will Dissly","LAC","NO","TE","3000","4.9","-4.1","4.0","3.1","36360144","0.5","10.8"
"Marvin Harrison Jr.","ARI","@MIA","WR","6800","12.1","-4.3","0.5","0.3","36359616","3.4","23.8"
"Nick Chubb","CLE","BAL","RB","6100","10.8","-4.3","0.5","0.3","36359352","3.2","21.7"
"Josh Whyle","TEN","@DET","TE","2500","3.7","-4.3","0.1","0.0","36360352","0.1","8.6"
"Michael Pittman Jr.","IND","@HOU","WR","6000","10.3","-4.6","0.5","0.3","36359642","2.9","20.1"
"Isaiah Likely","BAL","@CLE","TE","4300","6.8","-4.7","0.3","0.1","36360114","1.1","14.4"
"Kendrick Bourne","NE","NYJ","WR","3500","5.3","-4.7","0.3","0.1","36359760","0.6","11.9"
"Olamide Zaccheaus","WAS","CHI","WR","3600","5.4","-4.7","0.3","0.1","36359754","0.6","12.5"
"Mike Williams","NYJ","@NE","WR","4200","6.5","-4.8","0.3","0.1","36359718","0.9","14.5"
"Tyler Allgeier","ATL","@TB","RB","5100","8.1","-5.0","0.5","0.3","36359398","1.6","18.2"
"Khalil Shakir","BUF","@SEA","WR","5900","9.7","-5.0","0.5","0.3","36359646","2.5","19.6"
"Dontayvion Wicks","GB","@JAX","WR","5300","8.5","-5.0","0.5","0.3","36359668","1.6","18.4"
"Justin Watson","KC","@LV","WR","3700","5.4","-5.0","0.3","0.1","36359748","0.3","12.7"
"DJ Turner","LV","KC","WR","3400","4.7","-5.0","0.0","0.0","36359774","0.3","11.8"
"Pierre Strong Jr.","CLE","BAL","RB","4500","6.8","-5.1","0.3","0.1","36359432","1.5","14.7"
"DeAndre Hopkins","KC","@LV","WR","4900","7.6","-5.1","0.5","0.3","36359684","1.2","16.5"
"Michael Wilson","ARI","@MIA","WR","4900","7.5","-5.2","0.5","0.3","36359686","1.3","15.8"
"Jermaine Burton","CIN","PHI","WR","3000","3.8","-5.2","0.0","0.0","36359872","0.0","9.8"
"Jordan Akins","CLE","BAL","TE","2800","3.2","-5.3","0.1","0.0","36360158","0.0","8.0"
"Adonai Mitchell","IND","@HOU","WR","3700","5.0","-5.3","0.3","0.1","36359744","0.4","12.5"
"Austin Ekeler","WAS","CHI","RB","5600","8.8","-5.3","0.5","0.3","36359372","2.2","18.5"
"Jonathan Mingo","CAR","@DEN","WR","3400","4.3","-5.4","0.0","0.0","36359776","0.3","10.0"
"Raheem Mostert","MIA","ARI","RB","5900","9.3","-5.4","0.5","0.3","36359358","1.9","20.5"
"Miles Sanders","CAR","@DEN","RB","4400","6.3","-5.5","0.3","0.1","36359442","1.3","13.5"
"Emanuel Wilson","GB","@JAX","RB","4400","6.3","-5.5","0.3","0.1","36359440","1.0","14.7"
"Cade Stover","HOU","IND","TE","2500","2.5","-5.5","0.0","0.0","36360342","0.0","6.7"
"Mo Alie-Cox","IND","@HOU","TE","2700","2.8","-5.6","0.0","0.0","36360164","0.0","7.4"
"Taysom Hill","NO","@LAC","TE","3900","5.1","-5.7","0.3","0.1","36360122","0.3","13.4"
"Bucky Irving","TB","ATL","RB","5800","8.8","-5.7","0.5","0.3","36359362","2.1","18.7"
"Justice Hill","BAL","@CLE","RB","5400","7.9","-5.8","0.5","0.3","36359378","1.7","16.9"
"John Samuel Shenker","LV","KC","TE","2500","2.2","-5.8","0.0","0.0","36360182","0.0","6.0"
"Foster Moreau","NO","@LAC","TE","2900","2.9","-5.8","0.0","0.0","36360150","0.0","7.4"
"Christian Watson","GB","@JAX","WR","5200","7.4","-5.9","0.5","0.3","36359674","1.0","16.3"
"Julian Hill","MIA","ARI","TE","2500","2.0","-5.9","0.0","0.0","36360310","0.0","5.8"
"Bub Means","NO","@LAC","WR","4000","5.1","-5.9","0.3","0.1","36359728","0.5","11.5"
"Jeremy Ruckert","NYJ","@NE","TE","2500","2.1","-5.9","0.0","0.0","36360288","0.0","5.7"
"Nelson Agholor","BAL","@CLE","WR","3900","4.7","-6.0","0.0","0.0","36359736","0.1","11.4"
"Gerald Everett","CHI","@WAS","TE","2600","2.2","-6.0","0.0","0.0","36360172","0.0","5.9"
"Brock Wright","DET","TEN","TE","2500","1.9","-6.0","0.0","0.0","36360360","0.0","5.5"
"Kayshon Boutte","NE","NYJ","WR","3600","4.1","-6.0","0.0","0.0","36359756","0.0","10.3"
"AJ Barner","SEA","BUF","TE","2500","2.0","-6.0","0.0","0.0","36360228","0.0","5.8"
"Charlie Kolar","BAL","@CLE","TE","2500","1.9","-6.1","0.0","0.0","36360378","0.0","5.7"
"Tommy Tremble","CAR","@DEN","TE","2800","2.5","-6.1","0.0","0.0","36360160","0.0","6.5"
"Adam Trautman","DEN","CAR","TE","2500","1.9","-6.1","0.0","0.0","36360376","0.0","5.6"
"Ben Sims","GB","@JAX","TE","2600","2.1","-6.1","0.0","0.0","36360174","0.0","5.9"
"Xavier Hutchinson","HOU","IND","WR","3400","3.7","-6.1","0.4","0.2","36359772","0.0","9.3"
"Mason Tipton","NO","@LAC","WR","4100","5.0","-6.2","0.0","0.0","36359720","0.5","11.2"
"David Moore","CAR","@DEN","WR","3000","2.7","-6.3","0.0","0.0","36359840","0.0","7.3"
"Jaleel McLaughlin","DEN","CAR","RB","4600","5.8","-6.3","0.3","0.1","36359426","0.9","13.7"
"Dawson Knox","BUF","@SEA","TE","2900","2.4","-6.4","0.0","0.0","36360148","0.0","6.5"
"Ian Thomas","CAR","@DEN","TE","2500","1.6","-6.4","0.0","0.0","36360196","0.0","4.5"
"Roschon Johnson","CHI","@WAS","RB","5000","6.5","-6.4","0.3","0.1","36359402","1.1","14.9"
"Alec Pierce","IND","@HOU","WR","5000","6.5","-6.4","0.3","0.1","36359680","0.7","14.7"
"Nick Vannett","TEN","@DET","TE","2500","1.6","-6.4","0.0","0.0","36360354","0.0","4.6"
"Allen Robinson II","DET","TEN","WR","3000","2.5","-6.5","0.0","0.0","36360054","0.0","6.8"
"Drew Ogletree","IND","@HOU","TE","2500","1.5","-6.5","0.0","0.0","36360332","0.0","4.5"
"Mack Hollins","BUF","@SEA","WR","3200","2.8","-6.6","0.0","0.0","36359794","0.0","7.8"
"Kylen Granson","IND","@HOU","TE","2500","1.4","-6.6","0.0","0.0","36360334","0.0","4.4"
"Laviska Shenault Jr.","SEA","BUF","WR","3000","2.4","-6.6","0.0","0.0","36359878","0.0","6.7"
"Trenton Irwin","CIN","PHI","WR","3000","2.3","-6.7","0.0","0.0","36359808","0.0","6.7"
"Malik Washington","MIA","ARI","WR","3000","2.2","-6.7","0.0","0.0","36359986","0.0","6.4"
"Luke McCaffrey","WAS","CHI","WR","3400","3.1","-6.7","0.0","0.0","36359768","0.0","7.9"
"Drew Sample","CIN","PHI","TE","2500","1.2","-6.8","0.0","0.0","36360218","0.0","3.8"
"Marvin Mims Jr.","DEN","CAR","WR","3200","2.6","-6.8","0.0","0.0","36359792","0.0","7.8"
"Lil'Jordan Humphrey","DEN","CAR","WR","3300","2.8","-6.8","0.0","0.0","36359782","0.0","7.6"
"Robert Woods","HOU","IND","WR","3200","2.5","-6.8","0.0","0.0","36359798","0.0","7.0"
"Will Mallory","IND","@HOU","TE","2500","1.2","-6.8","0.0","0.0","36360336","0.0","3.8"
"Brenton Strange","JAX","GB","TE","2500","1.1","-6.8","0.0","0.0","36360180","0.0","3.8"
"Stone Smartt","LAC","NO","TE","2500","1.2","-6.8","0.0","0.0","36360240","0.0","4.1"
"Greg Dortch","ARI","@MIA","WR","4300","4.6","-6.9","0.0","0.0","36359714","0.4","11.0"
"Nate Adkins","DEN","CAR","TE","2500","1.1","-6.9","0.0","0.0","36360206","0.0","3.6"
"Odell Beckham Jr.","MIA","ARI","WR","3800","3.7","-6.9","0.0","0.0","36359738","0.0","9.7"
"Jack Stoll","PHI","@CIN","TE","2700","1.5","-6.9","0.0","0.0","36360162","0.0","4.4"
"Pharaoh Brown","SEA","BUF","TE","2600","1.3","-6.9","0.0","0.0","36360170","0.0","4.0"
"Ryan Miller","TB","ATL","WR","3000","2.1","-6.9","0.0","0.0","36359940","0.0","6.2"
"Jha'Quan Jackson","TEN","@DET","WR","3000","2.1","-6.9","0.0","0.0","36360044","0.0","6.0"
"Jalen Reagor","LAC","NO","WR","3000","1.9","-7.0","0.0","0.0","36359896","0.0","6.3"
"Zach Charbonnet","SEA","BUF","RB","5400","6.7","-7.0","0.3","0.1","36359382","1.4","15.1"
"Bo Melton","GB","@JAX","WR","3200","2.2","-7.1","0.0","0.0","36359796","0.0","7.7"
"Jody Fortson","KC","@LV","TE","2500","0.9","-7.1","0.0","0.0","36360190","0.0","3.3"
"Tip Reiman","ARI","@MIA","TE","2500","0.8","-7.2","0.0","0.0","36360304","0.0","2.9"
"Tanner Hudson","CIN","PHI","TE","2500","0.8","-7.2","0.0","0.0","36360220","0.0","2.8"
"Ray Davis","BUF","@SEA","RB","5200","6.0","-7.3","0.3","0.1","36359388","0.9","14.4"
"Durham Smythe","MIA","ARI","TE","2600","0.9","-7.3","0.0","0.0","36360176","0.0","3.2"
"Elijah Higgins","ARI","@MIA","TE","3000","1.6","-7.4","0.0","0.0","36360146","0.0","4.8"
"Charlie Woerner","ATL","@TB","TE","2500","0.6","-7.4","0.0","0.0","36360282","0.0","2.4"
"Keon Coleman","BUF","@SEA","WR","5600","6.7","-7.4","0.3","0.1","36359658","0.8","14.8"
"Luke Farrell","JAX","GB","TE","2500","0.6","-7.4","0.0","0.0","36360316","0.0","2.2"
"Eric Tomlinson","LAC","NO","TE","2500","0.6","-7.4","0.0","0.0","36360238","0.0","2.3"
"Jahan Dotson","PHI","@CIN","WR","4200","4.0","-7.4","0.0","0.0","36359716","0.0","10.1"
"Ben Sinnott","WAS","CHI","TE","2500","0.5","-7.4","0.0","0.0","36360256","0.0","2.1"
"John Bates","WAS","CHI","TE","2500","0.5","-7.4","0.0","0.0","36360254","0.0","2.0"
"Ashton Dulin","IND","@HOU","WR","3000","1.4","-7.5","0.0","0.0","36360022","0.0","5.5"
"Mecole Hardman","KC","@LV","WR","4000","3.4","-7.5","0.0","0.0","36359730","0.0","9.5"
"Antonio Gibson","NE","NYJ","RB","5400","6.2","-7.5","0.3","0.1","36359380","1.2","14.0"
"Tyquan Thornton","NE","NYJ","WR","3000","1.4","-7.5","0.0","0.0","36359968","0.0","4.7"
