"Player","Team","Opponent","DK Position","DK Salary","DK Projection","DK Value","DK Large Ownership","DK Small Ownership","DKSlateID","DK Floor","DK Ceiling"
"Aaron Rodgers","NYJ","@JAX","QB","5400","16.7","-0.1","2.4","1.3","36948022","8.3","26.3"
"Bengals ","CIN","@TEN","DST","3500","7.9","-0.1","1.4","0.5","36949086","1.8","15.3"
"Nico Collins","HOU","MIA","WR","8100","18.9","-0.2","12.7","11.5","36948350","7.1","34.4"
"Brenton Strange","JAX","NYJ","TE","2500","7.8","-0.2","18.6","23.2","36949016","1.9","15.3"
"Buccaneers ","TB","@LAC","DST","2600","6.0","-0.2","2.1","1.7","36949100","0.3","12.8"
"Broncos ","DEN","IND","DST","3200","7.0","-0.3","2.3","2.7","36949089","1.1","14.4"
"Jaguars ","JAX","NYJ","DST","2700","6.1","-0.3","1.7","1.1","36949097","0.6","12.9"
"Saints ","NO","WAS","DST","2400","5.4","-0.3","2.1","0.7","36949104","-0.2","12.3"
"Bo Nix","DEN","IND","QB","6300","19.1","-0.4","6.7","5.6","36948013","10.0","29.5"
"Sam LaPorta","DET","BUF","TE","4400","11.3","-0.4","7.7","5.9","36948832","3.4","21.4"
"Colts ","IND","@DEN","DST","2500","5.6","-0.4","2.0","1.0","36949102","0.0","12.5"
"Joe Burrow","CIN","@TEN","QB","7300","22.0","-0.5","8.2","9.0","36948009","11.8","32.6"
"Jonathan Taylor","IND","@DEN","RB","6900","16.1","-0.5","4.8","1.8","36948100","5.8","30.2"
"Ladd McConkey","LAC","TB","WR","6300","15.0","-0.5","15.2","17.9","36948376","5.1","27.9"
"Jahmyr Gibbs","DET","BUF","RB","7500","17.2","-0.6","6.7","7.5","36948094","5.7","32.8"
"Tua Tagovailoa","MIA","@HOU","QB","6100","18.3","-0.6","6.6","8.2","36948015","9.7","28.7"
"Jameis Winston","CLE","KC","QB","5500","16.4","-0.7","4.1","5.2","36948021","8.2","26.9"
"Jordan Akins","CLE","KC","TE","2700","7.7","-0.7","13.0","13.9","36948880","1.9","15.6"
"DeAndre Hopkins","KC","@CLE","WR","5300","12.8","-0.7","4.7","5.4","36948402","4.0","25.1"
"Tony Pollard","TEN","CIN","RB","6700","15.5","-0.7","5.6","3.0","36948104","5.9","28.5"
"Khalil Shakir","BUF","@DET","WR","6100","14.3","-0.8","6.4","8.8","36948380","5.0","26.6"
"Jake Ferguson","DAL","@CAR","TE","3800","9.7","-0.8","5.2","4.5","36948844","3.0","18.2"
"Tyreek Hill","MIA","@HOU","WR","7400","16.9","-0.8","6.6","3.8","36948356","6.1","31.9"
"Travis Kelce","KC","@CLE","TE","5700","13.4","-0.9","4.1","1.0","36948820","4.9","24.2"
"Jayden Daniels","WAS","@NO","QB","7500","22.2","-0.9","4.6","3.8","36948008","11.7","34.5"
"Patriots ","NE","@ARI","DST","2400","4.9","-0.9","0.4","0.5","36949103","-0.5","11.5"
"Amari Cooper","BUF","@DET","WR","5300","12.5","-1.0","5.3","5.9","36948400","3.3","25.0"
"Jared Goff","DET","BUF","QB","6500","19.1","-1.0","4.0","3.1","36948011","10.0","29.4"
"Garrett Wilson","NYJ","@JAX","WR","6500","14.9","-1.0","7.2","5.5","36948372","5.2","27.6"
"Rachaad White","TB","@LAC","RB","5800","13.4","-1.0","6.1","7.9","36948126","4.5","25.3"
"Josh Allen","BUF","@DET","QB","8500","25.1","-1.1","5.5","7.7","36948005","13.8","37.3"
"Jameson Williams","DET","BUF","WR","5600","13.0","-1.1","6.8","5.5","36948390","3.5","26.6"
"Jaylen Waddle","MIA","@HOU","WR","5700","13.2","-1.1","7.1","7.4","36948388","4.2","25.9"
"Tommy DeVito","NYG","BAL","QB","4400","12.6","-1.1","1.0","0.3","36948043","5.9","20.9"
"David Montgomery","DET","BUF","RB","7000","15.6","-1.2","3.2","3.7","36948098","4.9","30.3"
"Texans ","HOU","MIA","DST","3300","6.4","-1.2","0.3","0.1","36949088","0.6","13.5"
"Steelers ","PIT","@PHI","DST","2800","5.4","-1.2","0.7","0.5","36949096","0.0","12.0"
"Malik Nabers","NYG","BAL","WR","6400","14.3","-1.3","7.9","4.3","36948374","5.3","26.4"
"Mac Jones","JAX","NYJ","QB","4900","13.8","-1.4","0.5","0.1","36948029","6.5","22.4"
"Jonnu Smith","MIA","@HOU","TE","5400","12.3","-1.4","3.9","1.7","36948822","4.3","22.9"
"Lions ","DET","BUF","DST","2900","5.3","-1.4","0.3","0.1","36949094","-0.3","12.3"
"De'Von Achane","MIA","@HOU","RB","7900","17.1","-1.5","2.4","2.1","36948088","6.7","30.8"
"Dyami Brown","WAS","@NO","WR","3100","7.7","-1.5","9.2","10.8","36948524","1.3","17.3"
"Tank Dell","HOU","MIA","WR","5400","12.1","-1.6","3.6","2.6","36948398","3.3","24.7"
"Juwan Johnson","NO","WAS","TE","3400","8.1","-1.7","6.6","3.8","36948856","2.0","15.9"
"Giants ","NYG","BAL","DST","2100","3.4","-1.7","0.0","0.0","36949107","-1.7","9.6"
"Patrick Mahomes","KC","@CLE","QB","6700","18.9","-1.8","0.6","0.3","36948010","10.3","29.2"
"Cooper Rush","DAL","@CAR","QB","5200","14.2","-1.9","0.6","0.1","36948024","6.9","23.0"
"Isiah Pacheco","KC","@CLE","RB","6000","13.0","-1.9","4.8","1.7","36948122","4.3","25.4"
"Joshua Palmer","LAC","TB","WR","4600","10.2","-1.9","2.5","1.8","36948432","2.5","20.7"
"Quentin Johnston","LAC","TB","WR","5000","11.0","-1.9","2.1","0.9","36948414","2.9","22.2"
"Najee Harris","PIT","@PHI","RB","5900","12.7","-1.9","1.4","0.3","36948120","4.3","24.2"
"Breece Hall","NYJ","@JAX","RB","6400","13.7","-2.0","0.6","0.4","36948110","4.8","26.1"
"Mark Andrews","BAL","@NYG","TE","4100","9.0","-2.1","0.8","0.5","36948838","2.0","18.1"
"CeeDee Lamb","DAL","@CAR","WR","7300","15.3","-2.1","3.0","2.4","36948358","5.6","28.6"
"Tyrone Tracy Jr.","NYG","BAL","RB","5700","12.2","-2.1","1.4","1.0","36948128","4.6","22.5"
"DeVonta Smith","PHI","PIT","WR","5500","11.8","-2.1","2.8","1.1","36948394","3.6","22.7"
"Tank Bigsby","JAX","NYJ","RB","5100","10.9","-2.2","2.1","0.5","36948148","3.2","21.7"
"Tyler Conklin","NYJ","@JAX","TE","2800","6.3","-2.2","1.2","0.1","36948878","1.3","13.0"
"Terry McLaurin","WAS","@NO","WR","7200","15.1","-2.2","3.4","1.7","36948360","4.8","29.1"
"Kayshon Boutte","NE","@ARI","WR","3500","7.6","-2.3","4.5","2.9","36948488","1.3","16.6"
"Chig Okonkwo","TEN","CIN","TE","2900","6.4","-2.3","2.0","0.5","36948872","1.2","13.3"
"Bills ","BUF","@DET","DST","2600","3.9","-2.3","0.1","0.0","36949099","-1.4","10.4"
"Noah Gray","KC","@CLE","TE","3200","7.0","-2.4","0.4","0.5","36948864","1.4","14.5"
"Cade Otton","TB","@LAC","TE","4500","9.5","-2.4","0.9","0.5","36948830","2.8","18.0"
"DeMario Douglas","NE","@ARI","WR","4500","9.4","-2.5","3.1","2.9","36948434","2.6","18.9"
"Jerome Ford","CLE","KC","RB","4900","10.1","-2.6","0.5","0.3","36948158","3.0","20.3"
"Pat Freiermuth","PIT","@PHI","TE","3900","8.1","-2.6","1.0","0.3","36948842","2.0","15.7"
"Sterling Shepard","TB","@LAC","WR","4000","8.3","-2.6","3.1","1.8","36948460","1.9","17.1"
"Xavier Legette","CAR","DAL","WR","4700","9.7","-2.7","1.1","0.4","36948426","2.3","20.1"
"Jake Haener","NO","WAS","QB","5100","13.1","-2.7","0.5","0.1","36948026","6.0","21.1"
"Jalen McMillan","TB","@LAC","WR","3700","7.6","-2.7","2.5","2.2","36948478","1.3","16.5"
"Lamar Jackson","BAL","@NYG","QB","8300","22.8","-2.8","0.8","0.5","36948006","11.8","35.7"
"Devaughn Vele","DEN","IND","WR","4200","8.5","-2.8","2.8","1.9","36948448","2.0","17.3"
"Josh Downs","IND","@DEN","WR","5100","10.3","-2.8","4.4","3.9","36948408","3.0","20.1"
"Rashod Bateman","BAL","@NYG","WR","4400","8.8","-2.9","0.5","0.3","36948436","1.6","18.9"
"Baker Mayfield","TB","@LAC","QB","6400","16.9","-2.9","0.6","0.3","36948012","8.5","26.3"
"Xavier Worthy","KC","@CLE","WR","5100","10.1","-3.0","1.7","2.2","36948410","2.4","21.6"
"Austin Hooper","NE","@ARI","TE","3200","6.4","-3.0","0.3","0.1","36948862","1.1","13.5"
"A.J. Brown","PHI","PIT","WR","8000","15.8","-3.0","1.8","0.8","36948352","5.2","29.4"
"Marvin Mims Jr.","DEN","IND","WR","4000","7.8","-3.1","0.5","0.3","36948458","1.2","18.0"
"Tyler Boyd","TEN","CIN","WR","3400","6.6","-3.1","0.5","0.4","36948494","1.2","14.1"
"Michael Wilson","ARI","NE","WR","4400","8.5","-3.2","1.0","0.6","36948438","1.7","18.0"
"Michael Woods II","CLE","KC","WR","3200","6.2","-3.2","2.0","0.7","36948520","0.8","14.0"
"Javonte Williams","DEN","IND","RB","5200","10.0","-3.3","0.5","0.3","36948144","2.8","20.4"
"Michael Pittman Jr.","IND","@DEN","WR","5200","10.0","-3.3","0.7","0.3","36948406","2.5","20.0"
"Devin Duvernay","JAX","NYJ","WR","3000","5.6","-3.3","0.3","0.1","36948708","0.8","12.7"
"Kendrick Bourne","NE","@ARI","WR","3600","6.9","-3.3","0.6","0.1","36948480","1.1","15.1"
"Kevin Austin Jr.","NO","WAS","WR","3200","6.1","-3.3","0.3","0.1","36948514","0.8","13.8"
"Olamide Zaccheaus","WAS","@NO","WR","3200","6.0","-3.3","1.5","0.7","36948516","0.8","13.4"
"Parker Washington","JAX","NYJ","WR","4100","7.7","-3.4","0.9","0.3","36948452","1.6","15.9"
"Kimani Vidal","LAC","TB","RB","4800","9.1","-3.4","0.5","0.3","36948166","2.3","19.0"
"Foster Moreau","NO","WAS","TE","3000","5.5","-3.4","0.3","0.1","36948870","0.8","11.9"
"Grant Calcaterra","PHI","PIT","TE","3500","6.6","-3.4","0.3","0.1","36948852","1.3","13.4"
"Ja'Tavion Sanders","CAR","DAL","TE","3100","5.6","-3.5","0.3","0.1","36948866","0.9","12.1"
"Mike Gesicki","CIN","@TEN","TE","3500","6.5","-3.5","0.3","0.1","36948850","1.0","13.7"
"Marquez Valdes-Scantling","NO","WAS","WR","4500","8.4","-3.5","0.7","0.3","36948430","1.5","18.1"
"Russell Wilson","PIT","@PHI","QB","5700","14.1","-3.5","0.5","0.1","36948019","6.7","22.6"
"Nick Westbrook-Ikhine","TEN","CIN","WR","4900","9.2","-3.5","0.5","0.3","36948418","2.0","19.0"
"Isaiah Likely","BAL","@NYG","TE","3600","6.5","-3.6","0.3","0.1","36948848","0.9","14.0"
"Troy Franklin","DEN","IND","WR","3400","6.1","-3.7","0.3","0.1","36948500","0.7","14.2"
"James Cook","BUF","@DET","RB","6800","12.6","-3.8","0.5","0.5","36948102","3.9","24.4"
"Cade Stover","HOU","MIA","TE","2500","4.1","-3.8","0.0","0.0","36949044","0.2","9.8"
"Jaylen Warren","PIT","@PHI","RB","5400","9.9","-3.8","0.5","0.3","36948134","3.0","19.9"
"David Moore","CAR","DAL","WR","3900","6.8","-3.9","0.3","0.1","36948462","1.1","15.2"
"Blake Whiteheart","CLE","KC","TE","2500","4.0","-3.9","0.0","0.0","36949066","0.2","9.5"
"Tim Patrick","DET","BUF","WR","4300","7.6","-3.9","0.5","0.5","36948440","1.3","16.1"
"Justice Hill","BAL","@NYG","RB","4800","8.5","-4.0","0.5","0.3","36948162","1.9","18.3"
"Jalen Hurts","PHI","PIT","QB","8000","20.7","-4.0","0.5","0.1","36948007","10.3","32.5"
"Calvin Austin III","PIT","@PHI","WR","3600","6.1","-4.0","0.4","0.2","36948486","0.7","13.5"
"Daniel Bellinger","NYG","BAL","TE","2800","4.5","-4.1","0.0","0.0","36948876","0.6","9.9"
"Dalton Kincaid","BUF","@DET","TE","4900","8.5","-4.2","0.5","0.3","36948826","2.1","16.9"
"Malik Washington","MIA","@HOU","WR","3000","4.6","-4.3","0.0","0.0","36948742","0.3","11.7"
"Wan'Dale Robinson","NYG","BAL","WR","4600","7.7","-4.4","0.5","0.3","36948428","2.1","15.3"
"Van Jefferson","PIT","@PHI","WR","3500","5.5","-4.4","0.3","0.1","36948492","0.5","12.8"
"Bucky Irving","TB","@LAC","RB","6300","11.1","-4.4","2.0","3.3","36948112","3.3","22.2"
"Scotty Miller","PIT","@PHI","WR","3000","4.4","-4.5","0.0","0.0","36948544","0.2","10.7"
"Lucas Krull","DEN","IND","TE","2500","3.4","-4.6","0.0","0.0","36948944","0.0","8.3"
"Darnell Washington","PIT","@PHI","TE","2700","3.8","-4.6","0.0","0.0","36948882","0.2","8.7"
"Tanner Hudson","CIN","@TEN","TE","2600","3.4","-4.7","0.0","0.0","36948884","0.0","6.7"
"Kylen Granson","IND","@DEN","TE","2500","3.3","-4.7","0.0","0.0","36948934","0.0","8.4"
"Derius Davis","LAC","TB","WR","3000","4.2","-4.7","0.1","0.0","36948582","0.2","11.1"
"Andrei Iosivas","CIN","@TEN","WR","3800","5.8","-4.8","0.3","0.1","36948470","0.6","13.1"
"Drew Sample","CIN","@TEN","TE","2500","3.2","-4.8","0.0","0.0","36948976","0.0","7.8"
"Jaleel McLaughlin","DEN","IND","RB","4700","7.5","-4.8","0.5","0.3","36948168","1.4","16.7"
"Travis Etienne Jr.","JAX","NYJ","RB","5600","9.3","-4.8","0.5","0.3","36948130","2.6","18.7"
"Jalen Tolbert","DAL","@CAR","WR","3900","5.8","-5.0","0.3","0.1","36948464","0.7","12.9"
"Tommy Tremble","CAR","DAL","TE","3000","3.9","-5.1","0.0","0.0","36948868","0.1","9.2"
"Lil'Jordan Humphrey","DEN","IND","WR","3000","3.9","-5.1","0.1","0.0","36948540","0.1","9.5"
"Adam Trautman","DEN","IND","TE","2500","2.9","-5.1","0.0","0.0","36948892","0.0","7.6"
"Tyjae Spears","TEN","CIN","RB","4300","6.4","-5.1","0.3","0.1","36948196","1.3","14.2"
"Elijah Higgins","ARI","NE","TE","2500","2.7","-5.3","0.0","0.0","36948954","0.0","7.2"
"Brandin Cooks","DAL","@CAR","WR","4700","7.0","-5.3","0.5","0.3","36948424","1.2","15.5"
"Gus Edwards","LAC","TB","RB","5300","8.2","-5.3","0.5","0.3","36948140","1.7","17.6"
"Luke McCaffrey","WAS","@NO","WR","3100","3.9","-5.3","0.0","0.0","36948522","0.0","9.6"
"Luke Farrell","JAX","NYJ","TE","2500","2.5","-5.4","0.0","0.0","36949018","0.0","6.6"
"Darius Slayton","NYG","BAL","WR","4100","5.7","-5.4","0.3","0.1","36948450","0.8","12.9"
"Jeremy Ruckert","NYJ","@JAX","TE","2500","2.6","-5.4","0.0","0.0","36949026","0.0","6.7"
"John Metchie III","HOU","MIA","WR","3900","5.3","-5.5","0.3","0.1","36948466","0.5","12.3"
"Julian Hill","MIA","@HOU","TE","2500","2.4","-5.5","0.0","0.0","36949034","0.0","6.6"
"Kendre Miller","NO","WAS","RB","4500","6.4","-5.6","0.3","0.1","36948184","1.2","14.5"
"Mike Williams","PIT","@PHI","WR","3800","4.9","-5.6","0.0","0.0","36948472","0.2","11.5"
"Jalen Coker","CAR","DAL","WR","3700","4.6","-5.7","0.0","0.0","36948476","0.2","11.2"
"John Bates","WAS","@NO","TE","2500","2.2","-5.7","0.0","0.0","36948998","0.0","6.1"
"Curtis Samuel","BUF","@DET","WR","3600","4.3","-5.8","0.0","0.0","36948482","0.2","10.8"
"Tucker Fisk","LAC","TB","TE","2500","2.2","-5.8","0.0","0.0","36948914","0.0","6.1"
"Nick Vannett","TEN","CIN","TE","2500","2.2","-5.8","0.0","0.0","36948970","0.0","6.0"
"Keon Coleman","BUF","@DET","WR","4800","6.6","-5.9","0.3","0.5","36948420","0.8","14.9"
"Greg Dortch","ARI","NE","WR","3100","3.0","-6.1","0.0","0.0","36948530","0.0","8.3"
"Nick Chubb","CLE","KC","RB","5500","7.8","-6.1","0.5","0.3","36948138","1.8","17.0"
"KaVontae Turpin","DAL","@CAR","WR","3600","4.1","-6.1","0.0","0.0","36948484","0.1","10.7"
"Dante Pettis","NO","WAS","WR","3000","2.9","-6.1","0.0","0.0","36948538","0.0","7.6"
"Josh Whyle","TEN","CIN","TE","2500","1.9","-6.1","0.0","0.0","36948968","0.0","5.4"
"Alec Pierce","IND","@DEN","WR","4800","6.3","-6.2","0.3","0.1","36948422","0.5","14.9"
"Mack Hollins","BUF","@DET","WR","3800","4.3","-6.3","0.0","0.0","36948468","0.0","10.7"
"Mo Alie-Cox","IND","@DEN","TE","2500","1.6","-6.3","0.0","0.0","36948932","0.0","5.1"
"Allen Lazard","NYJ","@JAX","WR","4300","5.3","-6.3","0.3","0.1","36948442","0.4","12.1"
"Nelson Agholor","BAL","@NYG","WR","3300","3.2","-6.4","0.0","0.0","36948510","0.0","8.7"
"Eric Tomlinson","LAC","TB","TE","2500","1.5","-6.4","0.0","0.0","36948920","0.0","4.7"
"Durham Smythe","MIA","@HOU","TE","2500","1.6","-6.4","0.0","0.0","36949036","0.0","4.8"
"JuJu Smith-Schuster","KC","@CLE","WR","3700","3.9","-6.5","0.0","0.0","36948474","0.1","9.5"
"Drew Ogletree","IND","@DEN","TE","2500","1.4","-6.6","0.0","0.0","36948936","0.0","4.6"
"Braelon Allen","NYJ","@JAX","RB","5400","7.1","-6.6","0.3","0.3","36948136","1.4","15.9"
"Zay Jones","ARI","NE","WR","3000","2.2","-6.7","0.0","0.0","36948624","0.0","6.6"
"MyCole Pruitt","PIT","@PHI","TE","2500","1.3","-6.7","0.0","0.0","36948894","0.0","4.0"
"Brock Wright","DET","BUF","TE","2900","1.9","-6.8","0.0","0.0","36948874","0.0","5.5"
"Adonai Mitchell","IND","@DEN","WR","4000","4.1","-6.8","0.0","0.0","36948456","0.0","10.9"
"Will Mallory","IND","@DEN","TE","2500","1.1","-6.8","0.0","0.0","36948938","0.0","3.8"
"Jahan Dotson","PHI","PIT","WR","3300","2.7","-6.8","0.0","0.0","36948506","0.0","7.3"
"Luke Schoonmaker","DAL","@CAR","TE","3300","2.7","-6.9","0.0","0.0","36948858","0.0","6.9"
"Nate Adkins","DEN","IND","TE","2500","1.0","-7.0","0.0","0.0","36948946","0.0","3.3"
"Kareem Hunt","KC","@CLE","RB","5000","5.9","-7.0","0.3","0.1","36948154","0.9","14.1"
"Tip Reiman","ARI","NE","TE","2500","0.9","-7.1","0.0","0.0","36948956","0.0","3.3"
"Tylan Wallace","BAL","@NYG","WR","3200","2.2","-7.2","0.0","0.0","36948512","0.0","6.5"
"Dawson Knox","BUF","@DET","TE","3400","2.5","-7.2","0.0","0.0","36948854","0.0","7.0"
"Robert Woods","HOU","MIA","WR","3000","1.7","-7.2","0.0","0.0","36948760","0.0","5.4"
"Cedrick Wilson Jr.","NO","WAS","WR","3500","2.8","-7.2","0.0","0.0","36948490","0.0","7.4"
"Trey Benson","ARI","NE","RB","4600","4.8","-7.3","0.0","0.0","36948174","0.4","12.5"
"Justin Watson","KC","@CLE","WR","3400","2.5","-7.3","0.0","0.0","36948496","0.0","7.4"
"Samaje Perine","KC","@CLE","RB","4000","3.5","-7.4","0.0","0.0","36948316","0.1","8.5"
"Ja'Lynn Polk","NE","@ARI","WR","3100","1.7","-7.4","0.0","0.0","36948532","0.0","5.4"
"Ben Sinnott","WAS","@NO","TE","2500","0.6","-7.4","0.0","0.0","36949000","0.0","2.1"
"Zaire Mitchell-Paden","BAL","@NYG","TE","2500","0.5","-7.5","0.0","0.0","36948988","0.0","2.0"
"Mike Boone","CAR","DAL","RB","4000","3.4","-7.5","0.0","0.0","36948334","0.1","8.7"
"Cameron Latu","CLE","KC","TE","2500","0.5","-7.5","0.0","0.0","36949070","0.0","1.8"
"Josiah Deguara","JAX","NYJ","TE","2500","0.5","-7.5","0.0","0.0","36949020","0.0","1.9"
"Raheem Mostert","MIA","@HOU","RB","4900","5.2","-7.5","0.3","0.1","36948156","0.7","12.5"
"Chris Manhertz","NYG","BAL","TE","2500","0.4","-7.5","0.0","0.0","36948890","0.0","1.7"
"Quintin Morris","BUF","@DET","TE","2500","0.3","-7.7","0.0","0.0","36948928","0.0","1.2"
"Shane Zylstra","DET","BUF","TE","2500","0.3","-7.7","0.0","0.0","36948924","0.0","1.2"
"Josh Reynolds","JAX","NYJ","WR","3300","1.9","-7.7","0.0","0.0","36948504","0.0","5.6"
"Baylor Cupp","KC","@CLE","TE","2500","0.3","-7.7","0.0","0.0","36949054","0.0","1.1"
"Antonio Gibson","NE","@ARI","RB","4900","5.0","-7.7","0.0","0.0","36948160","0.7","12.1"
"Dallin Holker","NO","WAS","TE","2500","0.3","-7.7","0.0","0.0","36949008","0.0","1.0"
"Jalin Hyatt","NYG","BAL","WR","3100","1.5","-7.7","0.0","0.0","36948526","0.0","4.9"
"Kenny Yeboah","NYJ","@JAX","TE","2500","0.3","-7.7","0.0","0.0","36949028","0.0","1.1"
"Johnny Wilson","PHI","PIT","WR","3000","1.2","-7.7","0.0","0.0","36948554","0.0","4.2"
"C.J. Uzomah","PHI","PIT","TE","2500","0.2","-7.7","0.0","0.0","36948900","0.0","0.9"
"Payne Durham","TB","@LAC","TE","2500","0.3","-7.7","0.0","0.0","36948904","0.0","1.1"
"David Martin-Robinson","TEN","CIN","TE","2500","0.3","-7.7","0.0","0.0","36948972","0.0","1.0"
"Cam Grandy","CIN","@TEN","TE","2500","0.2","-7.8","0.0","0.0","36948978","0.0","0.6"
"Xavier Hutchinson","HOU","MIA","WR","3000","1.1","-7.8","0.0","0.0","36948762","0.0","4.0"
"Irv Smith Jr.","HOU","MIA","TE","2500","0.2","-7.8","0.0","0.0","36949052","0.0","0.6"
"DJ Chark","LAC","TB","WR","3300","1.8","-7.8","0.0","0.0","36948502","0.0","5.7"
"Jaheim Bell","NE","@ARI","TE","2500","0.1","-7.8","0.0","0.0","36948962","0.0","0.6"
"Jack Westover","NE","@ARI","TE","2500","0.1","-7.8","0.0","0.0","36948966","0.0","0.5"
"Greg Dulcich","NYG","BAL","TE","2500","0.2","-7.8","0.0","0.0","36948992","0.0","0.8"
"Ko Kieft","TB","@LAC","TE","2500","0.1","-7.8","0.0","0.0","36948906","0.0","0.5"
"Jonathan Mingo","DAL","@CAR","WR","3300","1.7","-7.9","0.0","0.0","36948508","0.0","5.1"
"Brevyn Spann-Ford","DAL","@CAR","TE","2600","0.3","-7.9","0.0","0.0","36948886","0.0","1.1"
"E.J. Jenkins","PHI","PIT","TE","2500","0.1","-7.9","0.0","0.0","36948902","0.0","0.4"
