"Player","Team","Opponent","DK Position","DK Salary","DK Projection","DK Value","DK Large Ownership","DK Small Ownership","DKSlateID","DK Floor","DK Ceiling"
"Mac Jones","JAX","TEN","QB","5200","14.5","-1.7","2.3","0.8","37123377","7.1","23.4"
"Khalil Shakir","BUF","NYJ","WR","5600","12.3","-1.8","6.2","3.7","37123635","4.1","24.5"
"Mike Boone","CAR","@TB","RB","4000","9.1","-1.8","2.8","1.5","37123545","2.5","19.6"
"Rachaad White","TB","CAR","RB","5700","12.5","-1.8","2.9","0.4","37123451","3.5","25.1"
"Jalen Coker","CAR","@TB","WR","4300","9.5","-2.0","5.2","3.5","37123671","2.4","20.1"
"Kendre Miller","NO","LV","RB","5500","11.9","-2.0","5.1","2.8","37123455","3.8","23.1"
"Raheem Blackshear","CAR","@TB","RB","4000","8.8","-2.1","3.4","2.0","37123543","2.4","18.8"
"Dorian Thompson-Robinson","CLE","MIA","QB","4800","12.9","-2.1","1.0","0.5","37123384","5.6","21.9"
"Garrett Wilson","NYJ","@BUF","WR","6100","13.0","-2.1","6.3","2.3","37123625","4.5","24.9"
"Vikings ","MIN","GB","DST","3300","5.5","-2.1","0.3","0.1","37124104","0.0","12.3"
"Alexander Mattison","LV","@NO","RB","5600","11.9","-2.2","3.1","1.1","37123453","3.7","22.8"
"Ryan Miller","TB","CAR","WR","3000","6.7","-2.3","2.3","1.0","37123807","0.9","14.5"
"Davante Adams","NYJ","@BUF","WR","7100","14.7","-2.4","10.1","5.8","37123613","5.3","27.8"
"Kenny Pickett","PHI","DAL","QB","5500","14.6","-2.5","0.6","0.3","37123373","7.0","23.4"
"Brandin Cooks","DAL","@PHI","WR","4600","9.6","-2.6","1.5","1.3","37123659","2.5","19.4"
"Jordan Akins","CLE","MIA","TE","2700","5.7","-2.7","2.9","1.6","37123965","1.1","12.2"
"James Cook","BUF","NYJ","RB","7200","14.4","-2.9","2.5","1.5","37123433","4.3","27.4"
"Josh Allen","BUF","NYJ","QB","8500","23.1","-3.0","9.7","7.3","37123364","12.9","36.3"
"Travis Etienne Jr.","JAX","TEN","RB","5300","10.5","-3.0","1.7","0.3","37123459","3.2","21.1"
"Brenton Strange","JAX","TEN","TE","4000","7.9","-3.0","1.7","0.5","37123935","2.1","15.4"
"Daniel Bellinger","NYG","IND","TE","2800","5.6","-3.0","0.8","0.5","37123959","0.9","11.6"
"Tyler Conklin","NYJ","@BUF","TE","2900","5.8","-3.0","2.0","1.1","37123953","1.2","12.1"
"Juwan Johnson","NO","LV","TE","3500","6.9","-3.1","3.3","1.0","37123943","1.4","13.9"
"Marquez Valdes-Scantling","NO","LV","WR","4200","8.1","-3.2","0.9","0.3","37123675","1.4","17.4"
"Xavier Legette","CAR","@TB","WR","4400","8.5","-3.3","1.2","0.9","37123665","2.0","18.2"
"KaVontae Turpin","DAL","@PHI","WR","3400","6.5","-3.3","1.5","1.0","37123699","1.0","14.6"
"Foster Moreau","NO","LV","TE","3000","5.6","-3.4","1.9","0.5","37123949","0.8","12.0"
"Parker Washington","JAX","TEN","WR","4200","7.8","-3.5","0.5","0.3","37123673","1.7","16.3"
"Ameer Abdullah","LV","@NO","RB","5100","9.6","-3.5","1.1","0.1","37123463","2.8","19.5"
"Spencer Rattler","NO","LV","QB","5300","13.0","-3.5","0.4","0.3","37123376","6.1","21.0"
"Dante Pettis","NO","LV","WR","3000","5.4","-3.5","1.0","0.5","37123821","0.6","12.4"
"Aaron Rodgers","NYJ","@BUF","QB","5700","14.1","-3.6","0.8","0.5","37123371","6.9","23.2"
"Tre Tucker","LV","@NO","WR","3800","6.8","-3.7","0.5","0.1","37123687","1.0","15.4"
"Kevin Austin Jr.","NO","LV","WR","3100","5.4","-3.8","0.7","0.1","37123711","0.6","12.4"
"Darius Slayton","NYG","IND","WR","3300","5.7","-3.8","0.3","0.1","37123701","0.6","13.2"
"Kylen Granson","IND","@NYG","TE","2500","4.1","-3.9","0.0","0.0","37123973","0.1","9.7"
"Michael Mayer","LV","@NO","TE","2700","4.1","-4.3","0.4","0.1","37123963","0.2","9.4"
"Tommy Tremble","CAR","@TB","TE","3200","4.9","-4.4","0.1","0.1","37123945","0.6","11.3"
"Cooper Rush","DAL","@PHI","QB","5400","12.1","-4.6","0.5","0.3","37123374","5.4","19.7"
"Jalen Tolbert","DAL","@PHI","WR","4100","6.5","-4.6","0.3","0.1","37123679","1.1","14.0"
"Amari Cooper","BUF","NYJ","WR","5000","8.2","-4.7","0.5","0.3","37123645","1.5","18.4"
"Ja'Tavion Sanders","CAR","@TB","TE","2800","3.8","-4.7","0.0","0.0","37123957","0.2","9.2"
"Tyler Boyd","TEN","@JAX","WR","3500","5.3","-4.7","0.3","0.1","37123697","0.7","11.9"
"Grant Calcaterra","PHI","DAL","TE","3100","4.3","-4.8","0.1","0.0","37123947","0.4","9.8"
"Nick Westbrook-Ikhine","TEN","@JAX","WR","4500","7.2","-4.8","0.5","0.3","37123661","1.2","15.7"
"Elijah Moore","CLE","MIA","WR","4300","6.6","-4.9","0.4","0.1","37123669","1.3","14.5"
"Alec Pierce","IND","@NYG","WR","4700","7.4","-4.9","0.5","0.3","37123653","1.0","16.5"
"Tank Bigsby","JAX","TEN","RB","5200","8.4","-4.9","0.5","0.3","37123461","1.9","18.4"
"Ryan Flournoy","DAL","@PHI","WR","3000","3.9","-5.0","0.0","0.0","37123785","0.1","9.5"
"Adonai Mitchell","IND","@NYG","WR","3800","5.4","-5.1","0.3","0.1","37123689","0.4","13.3"
"Josh Reynolds","JAX","TEN","WR","3000","3.9","-5.1","0.0","0.0","37123721","0.0","9.7"
"Dawson Knox","BUF","NYJ","TE","3000","3.8","-5.2","0.0","0.0","37123951","0.0","9.7"
"Josh Oliver","MIN","GB","TE","2600","2.9","-5.2","0.0","0.0","37123969","0.0","7.6"
"Jonnu Smith","MIA","@CLE","TE","5700","9.0","-5.3","0.5","0.3","37123923","2.2","16.2"
"Luke Farrell","JAX","TEN","TE","2500","2.6","-5.4","0.0","0.0","37124075","0.0","6.6"
"Devin Singletary","NYG","IND","RB","4200","5.9","-5.4","0.3","0.1","37123489","1.1","13.6"
"Julius Chestnut","TEN","@JAX","RB","4000","5.5","-5.4","0.3","0.1","37123585","0.8","13.1"
"Josh Whyle","TEN","@JAX","TE","2600","2.8","-5.4","0.0","0.0","37123967","0.0","7.1"
"Devin Duvernay","JAX","TEN","WR","3000","3.5","-5.5","0.0","0.0","37123719","0.0","8.9"
"Allen Lazard","NYJ","@BUF","WR","4000","5.5","-5.5","0.3","0.1","37123683","0.6","12.6"
"Mack Hollins","BUF","NYJ","WR","3700","4.8","-5.6","0.0","0.0","37123693","0.2","11.9"
"Malik Washington","MIA","@CLE","WR","4000","5.4","-5.6","0.3","0.1","37123681","0.0","9.2"
"Michael Woods II","CLE","MIA","WR","3100","3.5","-5.7","0.0","0.0","37123715","0.0","9.0"
"Luke Musgrave","GB","@MIN","TE","2500","2.3","-5.7","0.0","0.0","37124069","0.0","6.3"
"Raheem Mostert","MIA","@CLE","RB","4700","6.6","-5.7","0.3","0.1","37123471","1.0","14.7"
"Jalen Nailor","MIN","GB","WR","3300","3.6","-5.9","0.0","0.0","37123703","0.0","9.7"
"Ray Davis","BUF","NYJ","RB","4200","5.3","-6.0","0.3","0.1","37123487","0.6","13.3"
"Keon Coleman","BUF","NYJ","WR","4500","5.9","-6.0","0.3","0.1","37123663","0.6","14.1"
"Mo Alie-Cox","IND","@NYG","TE","2500","2.0","-6.0","0.0","0.0","37123985","0.0","5.6"
"Tyreek Hill","MIA","@CLE","WR","6900","10.6","-6.1","0.5","0.3","37123615","2.4","19.8"
"Jeremy Ruckert","NYJ","@BUF","TE","2600","2.1","-6.1","0.0","0.0","37123971","0.0","5.7"
"Drew Ogletree","IND","@NYG","TE","2500","1.8","-6.2","0.0","0.0","37123983","0.0","5.3"
"Jahan Dotson","PHI","DAL","WR","3100","2.8","-6.3","0.0","0.0","37123713","0.0","7.7"
"Nick Vannett","TEN","@JAX","TE","2500","1.7","-6.3","0.0","0.0","37124085","0.0","4.9"
"Jerry Jeudy","CLE","MIA","WR","6500","9.5","-6.4","0.5","0.3","37123621","2.6","19.5"
"Bo Melton","GB","@MIN","WR","3000","2.6","-6.4","0.0","0.0","37123857","0.0","7.7"
"River Cracraft","MIA","@CLE","WR","3200","3.0","-6.4","0.0","0.0","37123707","0.0","2.5"
"Blake Whiteheart","CLE","MIA","TE","2500","1.4","-6.5","0.0","0.0","37124005","0.0","4.5"
"Jamaal Williams","NO","LV","RB","4800","6.0","-6.5","0.3","0.1","37123469","1.1","14.3"
"Luke Schoonmaker","DAL","@PHI","TE","2700","1.7","-6.6","0.0","0.0","37123961","0.0","4.9"
"Terrace Marshall Jr.","LV","@NO","WR","3000","2.3","-6.7","0.0","0.0","37123717","0.0","6.4"
"Durham Smythe","MIA","@CLE","TE","2500","1.3","-6.7","0.0","0.0","37123997","0.0","4.0"
"Julian Hill","MIA","@CLE","TE","2500","1.3","-6.7","0.0","0.0","37123995","0.0","4.0"
"David Moore","CAR","@TB","WR","4100","4.2","-6.9","0.1","0.0","37123677","0.1","10.9"
"Jordan Mims","NO","LV","RB","4000","4.0","-6.9","0.0","0.0","37123557","0.4","9.6"
"Kenneth Gainwell","PHI","DAL","RB","4600","5.2","-6.9","0.3","0.1","37123477","0.6","12.6"
"Josiah Deguara","JAX","TEN","TE","2500","1.0","-7.0","0.0","0.0","37124077","0.0","3.3"
"Cedrick Wilson Jr.","NO","LV","WR","3200","2.3","-7.0","0.2","0.1","37123705","0.0","6.6"
"Will Mallory","IND","@NYG","TE","2500","0.8","-7.1","0.0","0.0","37123987","0.0","3.1"
"Rakim Jarrett","TB","CAR","WR","3000","1.8","-7.1","0.0","0.0","37123809","0.0","5.7"
"Jonathan Mingo","DAL","@PHI","WR","3000","1.8","-7.2","0.0","0.0","37123783","0.0","5.3"
"Greg Dulcich","NYG","IND","TE","2500","0.8","-7.2","0.0","0.0","37123977","0.0","3.0"
"Trey Palmer","TB","CAR","WR","3000","1.8","-7.2","0.0","0.0","37123805","0.0","5.6"
"Jamari Thrash","CLE","MIA","WR","3000","1.5","-7.5","0.0","0.0","37123759","0.0","5.0"
"Brevyn Spann-Ford","DAL","@PHI","TE","2500","0.5","-7.5","0.0","0.0","37124019","0.0","2.0"
"Jalin Hyatt","NYG","IND","WR","3000","1.5","-7.5","0.0","0.0","37123723","0.0","4.8"
"Ty Johnson","BUF","NYJ","RB","4700","4.7","-7.6","0.0","0.0","37123473","0.4","11.4"
"Harrison Bryant","LV","@NO","TE","2500","0.4","-7.6","0.0","0.0","37124053","0.0","1.5"
"Quintin Morris","BUF","NYJ","TE","2500","0.3","-7.7","0.0","0.0","37124097","0.0","1.1"
"Johnny Mundt","MIN","GB","TE","2500","0.3","-7.7","0.0","0.0","37124057","0.0","1.2"
"Dallin Holker","NO","LV","TE","2500","0.3","-7.7","0.0","0.0","37124041","0.0","1.0"
"Chris Manhertz","NYG","IND","TE","2500","0.3","-7.7","0.0","0.0","37123975","0.0","1.2"
"Kenny Yeboah","NYJ","@BUF","TE","2500","0.3","-7.7","0.0","0.0","37124091","0.0","1.1"
"Ko Kieft","TB","CAR","TE","2500","0.3","-7.7","0.0","0.0","37124033","0.0","1.2"
"Mason Kinsey","TEN","@JAX","WR","3000","1.3","-7.7","0.0","0.0","37123885","0.0","4.4"
"Feleipe Franks","CAR","@TB","TE","2500","0.1","-7.8","0.0","0.0","37124025","0.0","0.5"
"Brenden Bates","CLE","MIA","TE","2500","0.2","-7.8","0.0","0.0","37124007","0.0","0.8"
"Princeton Fant","DAL","@PHI","TE","2500","0.1","-7.8","0.0","0.0","37124021","0.0","0.5"
"John FitzPatrick","GB","@MIN","TE","2500","0.2","-7.8","0.0","0.0","37124067","0.0","0.6"
"Ben Sims","GB","@MIN","TE","2500","0.1","-7.8","0.0","0.0","37124065","0.0","0.6"
"John Samuel Shenker","LV","@NO","TE","2500","0.1","-7.8","0.0","0.0","37124055","0.0","0.5"
"Johnny Wilson","PHI","DAL","WR","3000","1.2","-7.8","0.0","0.0","37123769","0.0","4.1"
"C.J. Uzomah","PHI","DAL","TE","2500","0.2","-7.8","0.0","0.0","37124013","0.0","0.9"
"Devin Culp","TB","CAR","TE","2500","0.2","-7.8","0.0","0.0","37124035","0.0","0.6"
"David Martin-Robinson","TEN","@JAX","TE","2500","0.1","-7.8","0.0","0.0","37124087","0.0","0.5"
"E.J. Jenkins","PHI","DAL","TE","2500","0.1","-7.9","0.0","0.0","37124015","0.0","0.4"
"Trey Sermon","IND","@NYG","RB","4000","2.8","-8.1","0.0","0.0","37123509","0.0","8.0"
"Dee Eskridge","MIA","@CLE","WR","3000","0.6","-8.3","0.0","0.0","37123743","0.0","1.6"
"Malik Heath","GB","@MIN","WR","3000","0.6","-8.4","0.0","0.0","37123859","0.0","2.3"
"Kameron Johnson","TB","CAR","WR","3000","0.6","-8.4","0.0","0.0","37123811","0.0","2.2"
"Chris Brooks","GB","@MIN","RB","4400","3.2","-8.5","0.0","0.0","37123481","0.0","8.2"
"Deven Thompkins","CAR","@TB","WR","3000","0.4","-8.6","0.0","0.0","37123793","0.0","1.9"
"James Proche II","CLE","MIA","WR","3000","0.4","-8.6","0.0","0.0","37123761","0.0","1.7"
"Trent Sherfield Sr.","MIN","GB","WR","3000","0.3","-8.6","0.0","0.0","37123845","0.0","1.2"
"Isaiah Davis","NYJ","@BUF","RB","4500","3.3","-8.6","0.0","0.0","37123479","0.1","8.7"
"Brandon Powell","MIN","GB","WR","3000","0.3","-8.7","0.0","0.0","37123847","0.0","1.2"
"Ainias Smith","PHI","DAL","WR","3000","0.2","-8.7","0.0","0.0","37123771","0.0","0.9"
"Bryce Oliver","TEN","@JAX","WR","3000","0.3","-8.7","0.0","0.0","37123883","0.0","1.0"
"Tyrell Shavers","BUF","NYJ","WR","3000","0.1","-8.8","0.0","0.0","37123919","0.0","0.5"
"Ashton Dulin","IND","@NYG","WR","3200","0.6","-8.8","0.0","0.0","37123709","0.0","2.3"
"Tim Jones","JAX","TEN","WR","3000","0.1","-8.8","0.0","0.0","37123867","0.0","0.5"
"Ramel Keyton","LV","@NO","WR","3000","0.1","-8.8","0.0","0.0","37123831","0.0","0.5"
"Erik Ezukanma","MIA","@CLE","WR","3000","0.2","-8.8","0.0","0.0","37123745","0.0","0.8"
"Xavier Gipson","NYJ","@BUF","WR","3000","0.1","-8.8","0.0","0.0","37123897","0.0","0.5"
"Pierre Strong Jr.","CLE","MIA","RB","4300","2.7","-8.9","0.0","0.0","37123485","0.0","7.2"
"D'Onta Foreman","CLE","MIA","RB","4000","1.9","-9.0","0.0","0.0","37123601","0.0","5.7"
"Emanuel Wilson","GB","@MIN","RB","4100","2.1","-9.0","0.0","0.0","37123493","0.0","6.3"
"Cam Akers","MIN","GB","RB","4900","3.6","-9.2","0.0","0.0","37123467","0.2","9.7"
"Hunter Luepke","DAL","@PHI","RB","4000","1.6","-9.3","0.0","0.0","37123541","0.0","4.5"
"Braelon Allen","NYJ","@BUF","RB","5000","3.4","-9.5","0.0","0.0","37123465","0.2","8.8"
"D'Ernest Johnson","JAX","TEN","RB","4000","1.4","-9.6","0.0","0.0","37123581","0.0","4.1"
"Tyler Goodson","IND","@NYG","RB","4000","1.2","-9.7","0.0","0.0","37123511","0.0","4.1"
"Alec Ingold","MIA","@CLE","RB","4000","1.1","-9.8","0.0","0.0","37123519","0.0","3.5"
"Ezekiel Elliott","DAL","@PHI","RB","4600","2.2","-9.9","0.0","0.0","37123475","0.0","6.1"
"Joshua Kelley","TEN","@JAX","RB","4000","1.0","-9.9","0.0","0.0","37123587","0.0","3.6"
"Jeff Wilson Jr.","MIA","@CLE","RB","4000","0.7","-10.2","0.0","0.0","37123517","0.0","2.5"
"Adam Prentice","NO","LV","RB","4000","0.4","-10.5","0.0","0.0","37123559","0.0","1.6"
"Eric Gray","NYG","IND","RB","4000","0.4","-10.5","0.0","0.0","37123503","0.0","1.7"
"Velus Jones Jr.","CAR","@TB","RB","4000","0.3","-10.6","0.0","0.0","37123603","0.0","1.2"
"C.J. Ham","MIN","GB","RB","4000","0.4","-10.6","0.0","0.0","37123571","0.0","1.4"
"Jaylen Wright","MIA","@CLE","RB","4100","0.3","-10.8","0.0","0.0","37123495","0.0","1.2"
"Dylan Laube","LV","@NO","RB","4000","0.1","-10.9","0.0","0.0","37123565","0.0","0.2"
"Ty Chandler","MIN","GB","RB","4300","0.3","-11.2","0.0","0.0","37123491","0.0","1.3"
"Sean Tucker","TB","CAR","RB","4400","0.5","-11.2","0.0","0.0","37123483","0.0","2.0"
