"Player","Position","Team","Opponent","Completions","Attempts","Pass Yards","Pass TDs","Pass INTs","Carries","Rush Yards","Rush TDs","Receptions","Receiving Yards","Receiving TDs"
"Zack Moss","RB","CIN","@KC",,"0.0",,,,"11.6","48.9","0.34","3.0","22.0","0.10"
"Chase Brown","RB","CIN","@KC",,"0.0",,,,"6.0","25.4","0.15","2.2","17.3","0.06"
"Ja'Marr Chase","WR","CIN","@KC",,"0.0",,,,"0.2","1.1","0.01","6.3","77.3","0.43"
"Jermaine Burton","WR","CIN","@KC",,"0.0",,,,"0.0","0.0","0.00","0.1","1.5","0.01"
"Trenton Irwin","WR","CIN","@KC",,"0.0",,,,"0.0","0.0","0.00","2.4","30.6","0.19"
"Charlie Jones","WR","CIN","@KC",,"0.0",,,,"0.1","0.5","0.01","0.8","8.9","0.07"
"Andrei Iosivas","WR","CIN","@KC",,"0.0",,,,"0.1","0.5","0.01","3.9","45.6","0.30"
"Mike Gesicki","TE","CIN","@KC",,"0.0",,,,"0.0","0.0","0.00","2.8","28.0","0.22"
"Drew Sample","TE","CIN","@KC",,"0.0",,,,"0.0","0.0","0.00","1.4","12.1","0.09"
"Tanner McLachlan","TE","CIN","@KC",,"0.0",,,,"0.0","0.0","0.00","0.1","1.3","0.01"
"Erick All","TE","CIN","@KC",,"0.0",,,,"0.0","0.0","0.00","0.8","7.8","0.06"
"Deshaun Watson","QB","CLE","@JAX","20.2","34.0","219.1","1.15","0.78","4.9","25.8","0.18",,"0.0",
"Pierre Strong","RB","CLE","@JAX",,"0.0",,,,"5.4","21.6","0.11","0.8","5.2","0.02"
"Jerome Ford","RB","CLE","@JAX",,"0.0",,,,"15.6","59.1","0.37","3.3","22.4","0.14"
"D'Onta Foreman","RB","CLE","@JAX",,"0.0",,,,"1.4","5.6","0.03","0.1","0.5","0.00"
"Elijah Moore","WR","CLE","@JAX",,"0.0",,,,"0.2","1.4","0.01","3.2","34.3","0.17"
"Amari Cooper","WR","CLE","@JAX",,"0.0",,,,"0.0","0.0","0.00","4.5","63.6","0.31"
"Jerry Jeudy","WR","CLE","@JAX",,"0.0",,,,"0.0","0.0","0.00","3.6","43.7","0.19"
"Cedric Tillman","WR","CLE","@JAX",,"0.0",,,,"0.1","0.7","0.01","1.0","11.8","0.07"
"Blake Whiteheart","TE","CLE","@JAX",,"0.0",,,,"0.0","0.0","0.00","0.7","6.9","0.05"
"Jordan Akins","TE","CLE","@JAX",,"0.0",,,,"0.0","0.0","0.00","3.1","30.6","0.19"
"Dak Prescott","QB","DAL","NO",,"37.1",,"1.81","0.72","3.5","11.6","0.16",,"0.0",
"Hunter Luepke","RB","DAL","NO",,"0.0",,,,"0.2","1.0","0.01","0.0","0.0","0.00"
"Deuce Vaughn","RB","DAL","NO",,"0.0",,,,"0.7","3.0","0.02","0.0","0.0","0.00"
"Ezekiel Elliott","RB","DAL","NO",,"0.0",,,,"11.1","45.4","0.40","0.0","0.0","0.07"
"Rico Dowdle","RB","DAL","NO",,"0.0",,,,"9.9","41.3","0.28","0.0","0.0","0.07"
"Brandin Cooks","WR","DAL","NO",,"0.0",,,,"0.4","2.1","0.03","0.0","0.0","0.29"
"Jalen Tolbert","WR","DAL","NO",,"0.0",,,,"0.0","0.0","0.00","0.0","0.0","0.21"
"CeeDee Lamb","WR","DAL","NO",,"0.0",,,,"0.6","3.6","0.05","0.0","0.0","0.57"
"KaVontae Turpin","WR","DAL","NO",,"0.0",,,,"0.7","4.3","0.06","0.0","0.0","0.08"
"Jalen Brooks","WR","DAL","NO",,"0.0",,,,"0.0","0.0","0.00","0.0","0.0","0.09"
"Brevyn Spann-Ford","TE","DAL","NO",,"0.0",,,,"0.0","0.0","0.00","0.0","0.0","0.11"
"Luke Schoonmaker","TE","DAL","NO",,"0.0",,,,"0.0","0.0","0.00","0.0","0.0","0.30"
"Princeton Fant","TE","DAL","NO",,"0.0",,,,"0.0","0.0","0.00",,"0.0",
"Bo Nix","QB","DEN","PIT","18.8","30.6","189.0","0.93","0.76","5.2","27.2","0.24",,"0.0",
"Michael Burton","RB","DEN","PIT",,"0.0",,,,"0.0","0.0","0.00","0.2","1.1","0.00"
"Jaleel McLaughlin","RB","DEN","PIT",,"0.0",,,,"9.8","39.0","0.19","3.0","18.5","0.05"
"Blake Watson","RB","DEN","PIT",,"0.0",,,,"0.7","2.7","0.02","0.0","0.3","0.00"
"Javonte Williams","RB","DEN","PIT",,"0.0",,,,"12.6","48.4","0.28","2.6","15.7","0.06"
"Courtland Sutton","WR","DEN","PIT",,"0.0",,,,"0.0","0.0","0.00","4.2","52.1","0.23"
"Troy Franklin","WR","DEN","PIT",,"0.0",,,,"0.0","0.0","0.00","0.2","2.1","0.01"
"Josh Reynolds","WR","DEN","PIT",,"0.0",,,,"0.0","0.0","0.00","3.0","38.6","0.17"
"Marvin Mims Jr.","WR","DEN","PIT",,"0.0",,,,"0.0","0.0","0.00","1.0","12.4","0.06"
"Lil'Jordan Humphrey","WR","DEN","PIT",,"0.0",,,,"0.0","0.0","0.00","1.4","17.5","0.11"
"Nate Adkins","TE","DEN","PIT",,"0.0",,,,"0.0","0.0","0.00","0.1","0.9","0.01"
"Adam Trautman","TE","DEN","PIT",,"0.0",,,,"0.0","0.0","0.00","0.7","6.7","0.05"
"Greg Dulcich","TE","DEN","PIT",,"0.0",,,,"0.0","0.0","0.00","2.3","23.3","0.16"
"Jared Goff","QB","DET","TB","23.7","34.8","272.9","1.93","0.68","2.1","2.7","0.09",,"0.0",
"Jahmyr Gibbs","RB","DET","TB",,"0.0",,,,"11.8","54.7","0.56","3.7","29.9","0.21"
"David Montgomery","RB","DET","TB",,"0.0",,,,"14.0","63.5","0.73","1.4","11.5","0.06"
"Sione Vaki","RB","DET","TB",,"0.0",,,,"0.3","1.1","0.01","0.1","0.5","0.00"
"Kalif Raymond","WR","DET","TB",,"0.0",,,,"0.4","2.4","0.04","2.0","27.3","0.19"
"Jameson Williams","WR","DET","TB",,"0.0",,,,"0.4","2.4","0.04","3.5","51.4","0.31"
"Tom Kennedy","WR","DET","TB",,"0.0",,,,"0.0","0.0","0.00","0.3","4.6","0.04"
"Amon-Ra St. Brown","WR","DET","TB",,"0.0",,,,"0.3","1.6","0.03","7.0","86.9","0.56"
"Sam LaPorta","TE","DET","TB",,"0.0",,,,"0.0","0.0","0.00","5.1","56.2","0.50"
"Brock Wright","TE","DET","TB",,"0.0",,,,"0.0","0.0","0.00","0.4","4.0","0.05"
"Parker Hesse","TE","DET","TB",,"0.0",,,,"0.0","0.0","0.00","0.1","0.7","0.01"
"Sean Clifford","QB","GB","IND","0.9","1.4","9.5","0.05","0.03","0.1","0.3","0.00",,"0.0",
"Malik Willis","QB","GB","IND","16.2","26.6","179.7","1.00","0.65","7.2","29.0","0.22",,"0.0",
"Josh Jacobs","RB","GB","IND",,"0.0",,,,"16.5","69.5","0.43","2.5","18.2","0.08"
"Emanuel Wilson","RB","GB","IND",,"0.0",,,,"4.5","19.7","0.09","0.9","6.4","0.03"
"Christian Watson","WR","GB","IND",,"0.0",,,,"0.3","1.5","0.01","2.6","33.0","0.19"
"Jayden Reed","WR","GB","IND",,"0.0",,,,"0.9","5.4","0.05","2.8","34.5","0.18"
"Dontayvion Wicks","WR","GB","IND",,"0.0",,,,"0.0","0.0","0.00","1.6","21.5","0.12"
"Romeo Doubs","WR","GB","IND",,"0.0",,,,"0.0","0.0","0.00","3.0","36.7","0.22"
"Bo Melton","WR","GB","IND",,"0.0",,,,"0.0","0.0","0.00","0.2","2.1","0.01"
"Ben Sims","TE","GB","IND",,"0.0",,,,"0.0","0.0","0.00","0.0","0.5","0.01"
"Luke Musgrave","TE","GB","IND",,"0.0",,,,"0.0","0.0","0.00","1.4","13.6","0.09"
"Tucker Kraft","TE","GB","IND",,"0.0",,,,"0.0","0.0","0.00","2.2","22.8","0.12"
"C.J. Stroud","QB","HOU","CHI","22.8","35.0","273.7","1.74","0.69","2.9","10.8","0.16",,"0.0",
"Joe Mixon","RB","HOU","CHI",,"0.0",,,,"19.3","81.0","0.68","2.5","18.9","0.09"
"Dare Ogunbowale","RB","HOU","CHI",,"0.0",,,,"1.1","4.7","0.04","0.8","6.2","0.03"
"Cam Akers","RB","HOU","CHI",,"0.0",,,,"3.0","12.5","0.09","0.3","2.1","0.01"
"Stefon Diggs","WR","HOU","CHI",,"0.0",,,,"0.4","2.2","0.03","4.7","55.4","0.34"
"Nico Collins","WR","HOU","CHI",,"0.0",,,,"0.1","0.7","0.01","5.1","72.6","0.47"
"Robert Woods","WR","HOU","CHI",,"0.0",,,,"0.0","0.0","0.00","0.2","2.7","0.02"
"Tank Dell","WR","HOU","CHI",,"0.0",,,,"0.7","4.4","0.05","4.2","61.8","0.34"
"Xavier Hutchinson","WR","HOU","CHI",,"0.0",,,,"0.0","0.0","0.00","0.4","5.2","0.05"
"Dalton Schultz","TE","HOU","CHI",,"0.0",,,,"0.0","0.0","0.00","3.3","35.7","0.29"
"Cade Stover","TE","HOU","CHI",,"0.0",,,,"0.0","0.0","0.00","0.2","2.4","0.02"
"Brevin Jordan","TE","HOU","CHI",,"0.0",,,,"0.0","0.0","0.00","1.0","10.7","0.08"
"Anthony Richardson","QB","IND","@GB","18.2","29.4","213.0","1.11","0.70","8.6","46.1","0.47",,"0.0",
"Jonathan Taylor","RB","IND","@GB",,"0.0",,,,"20.1","88.4","0.61","2.4","18.1","0.06"
"Trey Sermon","RB","IND","@GB",,"0.0",,,,"2.2","9.4","0.05","0.3","2.5","0.01"
"Ashton Dulin","WR","IND","@GB",,"0.0",,,,"0.0","0.0","0.00","0.3","3.7","0.02"
"Anthony Gould","WR","IND","@GB",,"0.0",,,,"0.0","0.0","0.00","0.1","1.2","0.01"
"Michael Pittman","WR","IND","@GB",,"0.0",,,,"0.0","0.0","0.00","5.4","60.8","0.32"
"Alec Pierce","WR","IND","@GB",,"0.0",,,,"0.0","0.0","0.00","2.0","31.2","0.14"
"Adonai Mitchell","WR","IND","@GB",,"0.0",,,,"0.0","0.0","0.00","2.6","38.7","0.19"
"Josh Downs","WR","IND","@GB",,"0.0",,,,"0.0","0.0","0.00","1.5","17.9","0.08"
"Kylen Granson","TE","IND","@GB",,"0.0",,,,"0.0","0.0","0.00","1.9","20.6","0.11"
"Mo Alie-Cox","TE","IND","@GB",,"0.0",,,,"0.0","0.0","0.00","1.1","12.8","0.11"
"Andrew Ogletree","TE","IND","@GB",,"0.0",,,,"0.0","0.0","0.00","0.5","5.5","0.05"
"Trevor Lawrence","QB","JAX","CLE","21.0","33.0","231.6","1.41","0.79","4.0","18.0","0.18",,"0.0",
"Tank Bigsby","RB","JAX","CLE",,"0.0",,,,"9.7","40.1","0.23","0.7","5.1","0.03"
"Travis Etienne","RB","JAX","CLE",,"0.0",,,,"13.3","55.5","0.44","3.0","21.3","0.11"
"Brian Thomas Jr.","WR","JAX","CLE",,"0.0",,,,"0.1","0.7","0.01","3.7","48.7","0.28"
"Christian Kirk","WR","JAX","CLE",,"0.0",,,,"0.1","0.7","0.01","4.4","56.0","0.30"
"Gabe Davis","WR","JAX","CLE",,"0.0",,,,"0.1","0.7","0.01","3.0","41.5","0.27"
"Parker Washington","WR","JAX","CLE",,"0.0",,,,"0.0","0.0","0.00","0.8","8.0","0.05"
"Tim Jones","WR","JAX","CLE",,"0.0",,,,"0.0","0.0","0.00","0.0","0.5","0.01"
"Devin Duvernay","WR","JAX","CLE",,"0.0",,,,"0.2","1.4","0.02","0.2","1.7","0.01"
"Luke Farrell","TE","JAX","CLE",,"0.0",,,,"0.0","0.0","0.00","0.2","2.3","0.02"
"Evan Engram","TE","JAX","CLE",,"0.0",,,,"0.0","0.0","0.00","4.8","44.3","0.31"
"Brenton Strange","TE","JAX","CLE",,"0.0",,,,"0.0","0.0","0.00","0.2","2.2","0.03"
"Patrick Mahomes","QB","KC","CIN","25.1","37.2","285.6","2.04","0.70","4.3","22.3","0.20",,"0.0",
"Carson Steele","RB","KC","CIN",,"0.0",,,,"1.4","5.9","0.03","0.1","1.1","0.01"
"Isiah Pacheco","RB","KC","CIN",,"0.0",,,,"16.3","70.4","0.53","3.0","21.8","0.13"
"Samaje Perine","RB","KC","CIN",,"0.0",,,,"1.4","6.0","0.04","1.8","14.1","0.09"
"Xavier Worthy","WR","KC","CIN",,"0.0",,,,"1.0","5.9","0.07","3.5","51.9","0.42"
"Justin Watson","WR","KC","CIN",,"0.0",,,,"0.0","0.0","0.00","1.3","20.8","0.14"
"Skyy Moore","WR","KC","CIN",,"0.0",,,,"0.0","0.0","0.00","0.2","2.9","0.02"
"Rashee Rice","WR","KC","CIN",,"0.0",,,,"0.1","0.6","0.01","6.6","79.6","0.50"
"JuJu Smith-Schuster","WR","KC","CIN",,"0.0",,,,"0.0","0.0","0.00","1.0","11.1","0.08"
"Travis Kelce","TE","KC","CIN",,"0.0",,,,"0.0","0.0","0.00","5.5","61.4","0.46"
"Noah Gray","TE","KC","CIN",,"0.0",,,,"0.0","0.0","0.00","1.8","18.2","0.16"
"Jared Wiley","TE","KC","CIN",,"0.0",,,,"0.0","0.0","0.00","0.3","2.7","0.03"
"Gardner Minshew","QB","LV","@BAL","20.2","33.2","215.0","1.06","0.79","2.6","11.4","0.09",,"0.0",
"Zamir White","RB","LV","@BAL",,"0.0",,,,"13.5","53.3","0.28","1.3","8.9","0.03"
"Alexander Mattison","RB","LV","@BAL",,"0.0",,,,"6.7","26.4","0.12","2.5","17.3","0.06"
"Tre Tucker","WR","LV","@BAL",,"0.0",,,,"0.3","1.9","0.02","1.8","24.1","0.12"
"Davante Adams","WR","LV","@BAL",,"0.0",,,,"0.0","0.0","0.00","5.4","65.1","0.33"
"DJ Turner","WR","LV","@BAL",,"0.0",,,,"0.0","0.0","0.00","0.2","2.2","0.02"
"Jakobi Meyers","WR","LV","@BAL",,"0.0",,,,"0.2","1.2","0.01","3.1","38.0","0.17"
"Brock Bowers","TE","LV","@BAL",,"0.0",,,,"0.2","0.7","0.02","4.0","40.3","0.22"
"Michael Mayer","TE","LV","@BAL",,"0.0",,,,"0.0","0.0","0.00","1.9","18.0","0.10"
"Harrison Bryant","TE","LV","@BAL",,"0.0",,,,"0.0","0.0","0.00","0.1","1.0","0.01"
"Justin Herbert","QB","LAC","@CAR","19.8","30.8","212.2","1.30","0.59","3.2","11.3","0.12",,"0.0",
"Gus Edwards","RB","LAC","@CAR",,"0.0",,,,"12.5","51.9","0.35","0.9","6.6","0.03"
"J.K. Dobbins","RB","LAC","@CAR",,"0.0",,,,"13.6","59.9","0.40","2.9","21.1","0.09"
"Josh Palmer","WR","LAC","@CAR",,"0.0",,,,"0.3","1.7","0.02","3.3","41.6","0.23"
"Ladd McConkey","WR","LAC","@CAR",,"0.0",,,,"0.0","0.0","0.00","4.4","51.4","0.29"
"Brenden Rice","WR","LAC","@CAR",,"0.0",,,,"0.0","0.0","0.00","0.1","1.1","0.01"
"Simi Fehoko","WR","LAC","@CAR",,"0.0",,,,"0.0","0.0","0.00","0.3","3.5","0.03"
"Quentin Johnston","WR","LAC","@CAR",,"0.0",,,,"0.3","1.7","0.02","3.3","42.0","0.24"
"Derius Davis","WR","LAC","@CAR",,"0.0",,,,"1.1","6.6","0.07","0.6","5.7","0.06"
"Stone Smartt","TE","LAC","@CAR",,"0.0",,,,"0.0","0.0","0.00","0.2","2.2","0.02"
"Hayden Hurst","TE","LAC","@CAR",,"0.0",,,,"0.0","0.0","0.00","2.7","26.5","0.21"
"Will Dissly","TE","LAC","@CAR",,"0.0",,,,"0.0","0.0","0.00","1.0","10.5","0.09"
"Matthew Stafford","QB","LA","@ARI","23.1","35.3","253.4","1.60","0.81","1.6","4.0","0.05",,"0.0",
"Ronnie Rivers","RB","LA","@ARI",,"0.0",,,,"3.0","13.1","0.08","0.6","4.3","0.01"
"Blake Corum","RB","LA","@ARI",,"0.0",,,,"1.4","5.8","0.04","0.1","1.0","0.00"
"Kyren Williams","RB","LA","@ARI",,"0.0",,,,"18.7","82.5","0.66","2.8","20.6","0.14"
"Jordan Whittington","WR","LA","@ARI",,"0.0",,,,"0.3","1.5","0.02","0.7","8.4","0.05"
"Cooper Kupp","WR","LA","@ARI",,"0.0",,,,"1.1","6.7","0.08","7.9","87.4","0.60"
"Tutu Atwell","WR","LA","@ARI",,"0.0",,,,"0.3","1.5","0.02","0.8","11.3","0.07"
"Demarcus Robinson","WR","LA","@ARI",,"0.0",,,,"0.1","0.7","0.01","3.5","45.8","0.25"
"Tyler Johnson","WR","LA","@ARI",,"0.0",,,,"0.4","2.2","0.03","3.1","36.0","0.20"
"Colby Parkinson","TE","LA","@ARI",,,,,,"0.0","0.0","0.00","3.1","33.5","0.20"
"Hunter Long","TE","LA","@ARI",,"0.0",,,,"0.0","0.0","0.00","0.5","5.2","0.06"
"Sam Darnold","QB","MIN","SF","22.4","34.8","243.7","1.38","0.97","3.3","14.6","0.12",,"0.0",
"Ty Chandler","RB","MIN","SF",,"0.0",,,,"7.6","30.7","0.21","2.2","15.8","0.07"
"Aaron Jones","RB","MIN","SF",,"0.0",,,,"13.1","54.5","0.38","3.2","22.9","0.11"
"C.J. Ham","RB","MIN","SF",,"0.0",,,,"0.2","0.9","0.01","0.5","3.9","0.02"
"Myles Gaskin","RB","MIN","SF",,"0.0",,,,"0.2","0.8","0.00",,"0.0",
"Justin Jefferson","WR","MIN","SF",,"0.0",,,,"0.1","0.6","0.01","6.7","96.6","0.50"
"Jalen Nailor","WR","MIN","SF",,"0.0",,,,"0.0","0.0","0.00","2.3","29.8","0.19"
"Trent Sherfield","WR","MIN","SF",,"0.0",,,,"0.0","0.0","0.00","0.6","7.0","0.05"
"Brandon Powell","WR","MIN","SF",,"0.0",,,,"0.1","0.6","0.01","2.0","21.3","0.15"
"Josh Oliver","TE","MIN","SF",,"0.0",,,,"0.0","0.0","0.00","1.9","17.8","0.12"
"Johnny Mundt","TE","MIN","SF",,"0.0",,,,"0.0","0.0","0.00","3.0","27.7","0.17"
"Nick Muse","TE","MIN","SF",,"0.0",,,,"0.0","0.0","0.00","0.1","1.0","0.01"
"Jacoby Brissett","QB","NE","SEA","18.6","30.4","188.7","0.90","0.68","3.9","17.9","0.16",,"0.0",
"Antonio Gibson","RB","NE","SEA",,"0.0",,,,"6.7","26.9","0.14","1.8","12.5","0.05"
"JaMycal Hasty","RB","NE","SEA",,"0.0",,,,"0.3","1.0","0.01",,"0.0",
"Rhamondre Stevenson","RB","NE","SEA",,"0.0",,,,"17.7","72.3","0.44","3.0","19.8","0.06"
"Ja'Lynn Polk","WR","NE","SEA",,"0.0",,,,"0.0","0.0","0.00","1.7","20.6","0.11"
"Demario Douglas","WR","NE","SEA",,"0.0",,,,"0.5","3.0","0.03","3.2","37.2","0.15"
"Tyquan Thornton","WR","NE","SEA",,"0.0",,,,"0.3","1.5","0.01","1.9","22.9","0.11"
"Kayshon Boutte","WR","NE","SEA",,"0.0",,,,"0.0","0.0","0.00","0.0","0.5","0.00"
"K.J. Osborn","WR","NE","SEA",,"0.0",,,,"0.0","0.0","0.00","2.4","27.4","0.12"
"Austin Hooper","TE","NE","SEA",,"0.0",,,,"0.0","0.0","0.00","1.9","18.8","0.10"
"Hunter Henry","TE","NE","SEA",,"0.0",,,,"0.0","0.0","0.00","2.7","29.1","0.19"
"Derek Carr","QB","NO","@DAL","21.3","33.6","237.8","1.28","0.78","1.8","4.6","0.06",,"0.0",
"Taysom Hill","TE","NO","@DAL","0.7","1.0","7.4","0.04","0.02","5.5","22.9","0.23","1.6","17.2","0.13"
"Alvin Kamara","RB","NO","@DAL",,"0.0",,,,"13.8","55.8","0.37","4.8","35.0","0.14"
"Jamaal Williams","RB","NO","@DAL",,"0.0",,,,"4.6","18.2","0.11","0.8","5.7","0.02"
"Jordan Mims","RB","NO","@DAL",,"0.0",,,,"0.2","1.0","0.01",,"0.0",
"Rashid Shaheed","WR","NO","@DAL",,"0.0",,,,"0.5","2.9","0.03","3.5","48.7","0.24"
"Cedrick Wilson","WR","NO","@DAL",,"0.0",,,,"0.0","0.0","0.00","1.0","13.3","0.07"
"Chris Olave","WR","NO","@DAL",,"0.0",,,,"0.0","0.0","0.00","5.1","69.9","0.35"
"Bub Means","WR","NO","@DAL",,"0.0",,,,"0.0","0.0","0.00","0.1","1.3","0.01"
"A.T. Perry","WR","NO","@DAL",,"0.0",,,,"0.0","0.0","0.00","0.3","4.1","0.03"
"Mason Tipton","WR","NO","@DAL",,,,,,"0.0","0.0","0.00","0.1","1.3","0.01"
"Juwan Johnson","TE","NO","@DAL",,"0.0",,,,"0.0","0.0","0.00","2.7","29.5","0.21"
"Foster Moreau","TE","NO","@DAL",,"0.0",,,,"0.0","0.0","0.00","1.7","18.1","0.10"
"Dallin Holker","TE","NO","@DAL",,,,,,"0.0","0.0","0.00","0.1","1.2","0.01"
"Daniel Jones","QB","NYG","@WAS","19.8","31.4","208.2","1.23","0.68","6.6","33.9","0.30",,"0.0",
"Devin Singletary","RB","NYG","@WAS",,"0.0",,,,"15.4","63.0","0.44","2.5","17.2","0.07"
"Eric Gray","RB","NYG","@WAS",,"0.0",,,,"2.2","8.5","0.06","0.4","2.6","0.01"
"Tyrone Tracy Jr.","RB","NYG","@WAS",,"0.0",,,,"3.1","12.4","0.07","1.0","6.8","0.03"
"Malik Nabers","WR","NYG","@WAS",,"0.0",,,,"0.0","0.0","0.00","5.2","65.5","0.34"
"Darius Slayton","WR","NYG","@WAS",,"0.0",,,,"0.0","0.0","0.00","2.6","35.4","0.20"
"Wan'Dale Robinson","WR","NYG","@WAS",,"0.0",,,,"0.5","2.8","0.03","4.3","40.4","0.25"
"Jalin Hyatt","WR","NYG","@WAS",,"0.0",,,,"0.0","0.0","0.00","0.6","8.3","0.06"
"Daniel Bellinger","TE","NYG","@WAS",,"0.0",,,,"0.0","0.0","0.00","0.7","6.4","0.05"
