"Player","Team","Position","DK","FD","Std","Half","Full","DK Ceiling","FD Ceiling"
"Roschon Johnson","CHI","RB","3.3","2.9","2.5","2.9","3.3","8.2","7.4"
"JuJu Smith-Schuster","KC","WR","3.3","2.6","1.9","2.6","3.3","7.6","6.2"
"Chris Rodriguez Jr.","WAS","RB","3.4","3.3","3.2","3.3","3.3","9.7","9.5"
"Nelson Agholor","BAL","WR","3.2","2.7","2.1","2.6","3.2","8.7","7.6"
"Trayveon Williams","CIN","RB","3.2","2.8","2.4","2.8","3.2","8.6","7.8"
"Hassan Haskins","LAC","RB","3.2","2.7","2.1","2.7","3.2","8.1","7.1"
"Braelon Allen","NYJ","RB","3.2","2.9","2.5","2.8","3.2","8.5","7.8"
"Mike Williams","PIT","WR","3.3","2.7","2.1","2.7","3.2","8.8","7.7"
"Kimani Vidal","LAC","RB","3.2","2.9","2.6","2.8","3.1","8.6","8.0"
"Hunter Long","LA","TE","3.1","2.4","1.7","2.4","3.1","3.5","2.7"
"Jared Wayne","HOU","WR","3.0","2.5","1.9","2.4","3.0","8.0","6.7"
"Trey Sermon","IND","RB","2.9","2.7","2.5","2.7","2.9","8.2","7.8"
"Mo Alie-Cox","IND","TE","2.9","2.4","1.8","2.4","2.9","7.6","6.5"
"Khalil Shakir","BUF","WR","2.9","2.4","1.6","2.1","2.7","21.0","17.5"
"Devin Duvernay","JAX","WR","2.7","2.2","1.6","2.2","2.7","7.6","6.4"
"CLE DST","CLE","DST","2.7","2.7","2.7","2.7","2.7","8.8","8.8"
"Jonathan Mingo","DAL","WR","2.6","2.1","1.6","2.1","2.6","7.4","6.3"
"Adam Trautman","DEN","TE","2.5","2.1","1.6","2.1","2.5","7.1","6.0"
"Kyle Juszczyk","SF","RB","2.5","1.9","1.3","1.9","2.5","6.7","5.5"
"Elijah Higgins","ARI","TE","2.4","1.9","1.4","1.9","2.4","6.5","5.4"
"Drew Sample","CIN","TE","2.5","1.9","1.4","1.9","2.4","7.1","5.8"
"Ryan Flournoy","DAL","WR","2.4","1.9","1.5","1.9","2.4","6.9","5.8"
"Luke Farrell","JAX","TE","2.4","1.9","1.4","1.9","2.4","6.4","5.2"
"Josh Oliver","MIN","TE","2.4","1.9","1.4","1.9","2.4","6.4","5.4"
"John FitzPatrick","GB","TE","2.3","1.8","1.4","1.8","2.3","6.3","5.3"
"Jeremy Ruckert","NYJ","TE","2.3","1.8","1.2","1.8","2.3","6.1","4.9"
"Van Jefferson","PIT","WR","2.3","1.9","1.5","1.9","2.3","7.0","6.0"
"Luke McCaffrey","WAS","WR","2.3","1.9","1.5","1.9","2.3","6.5","5.5"
"KhaDarel Hodge","ATL","WR","2.2","1.8","1.4","1.8","2.2","6.6","5.7"
"Rasheen Ali","BAL","RB","2.3","2.1","1.9","2.1","2.2","7.0","6.6"
"Ben Sims","GB","TE","2.2","1.8","1.4","1.8","2.2","6.3","5.3"
"Luke Musgrave","GB","TE","2.2","1.7","1.3","1.7","2.2","6.1","5.1"
"Andrew Ogletree","IND","TE","2.2","1.8","1.4","1.8","2.2","6.3","5.3"
"D'Ernest Johnson","JAX","RB","2.2","1.8","1.3","1.8","2.2","6.0","4.9"
"Jalen Brooks","DAL","WR","2.1","1.7","1.3","1.7","2.1","6.3","5.4"
"Zay Jones","ARI","WR","1.9","1.6","1.2","1.6","1.9","5.9","5.0"
"Charlie Woerner","ATL","TE","1.9","1.5","1.1","1.5","1.9","5.4","4.5"
"Amari Cooper","BUF","WR","2.0","1.7","1.2","1.6","1.9","16.0","13.8"
"Dalton Kincaid","BUF","TE","1.9","1.5","1.0","1.5","1.9","16.8","13.7"
"Deuce Vaughn","DAL","RB","1.9","1.8","1.6","1.8","1.9","5.7","5.4"
"Lil'Jordan Humphrey","DEN","WR","2.0","1.6","1.2","1.6","1.9","5.9","4.9"
"Tucker Fisk","LAC","TE","1.9","1.5","1.1","1.5","1.9","5.4","4.5"
"Terrace Marshall Jr.","LV","WR","1.8","1.4","1.1","1.4","1.8","5.3","4.5"
"AJ Barner","SEA","TE","1.8","1.4","1.0","1.4","1.8","5.4","4.4"
"Rakim Jarrett","TB","WR","1.9","1.5","1.2","1.5","1.8","5.8","5.0"
"Trey Palmer","TB","WR","1.8","1.5","1.2","1.5","1.8","5.7","4.9"
"Josh Whyle","TEN","TE","1.8","1.4","1.0","1.4","1.8","5.1","4.2"
"Jamari Thrash","CLE","WR","1.7","1.3","1.0","1.3","1.7","5.1","4.2"
"Blake Whiteheart","CLE","TE","1.7","1.3","0.9","1.3","1.7","4.8","3.8"
"Darnell Washington","PIT","TE","1.8","1.4","1.1","1.4","1.7","5.2","4.3"
"Tylan Wallace","BAL","WR","1.6","1.3","1.1","1.3","1.6","5.2","4.4"
"Keon Coleman","BUF","WR","1.7","1.4","1.0","1.3","1.6","12.4","10.7"
"Hunter Luepke","DAL","RB","1.6","1.3","1.0","1.3","1.6","4.8","4.0"
"Luke Schoonmaker","DAL","TE","1.6","1.2","0.9","1.2","1.6","4.8","3.8"
"Nate Adkins","DEN","TE","1.6","1.3","1.0","1.3","1.6","4.8","4.0"
"Tyler Higbee","LA","TE","1.6","1.2","0.8","1.2","1.6","8.6","7.0"
"Nick Vannett","TEN","TE","1.6","1.2","0.9","1.2","1.6","4.5","3.7"
"Tip Reiman","ARI","TE","1.5","1.2","0.9","1.2","1.5","4.5","3.6"
"Cam Grandy","CIN","TE","1.5","1.2","0.9","1.2","1.5","4.4","3.6"
"Brock Wright","DET","TE","1.5","1.2","0.9","1.2","1.5","4.5","3.7"
"Justin Watson","KC","WR","1.5","1.2","1.0","1.2","1.5","0.0","0.0"
"Cody Schrader","LA","RB","1.5","1.3","1.1","1.3","1.5","0.0","0.0"
"Colby Parkinson","LA","TE","1.5","1.2","0.8","1.2","1.5","6.1","4.9"
"Joe Milton III","NE","QB","1.5","1.5","1.5","1.5","1.5","0.0","0.0"
"Jermar Jefferson","DET","RB","1.4","1.3","1.2","1.3","1.4","4.4","4.2"
"Diontae Johnson","HOU","WR","1.5","1.2","0.9","1.2","1.4","4.7","4.0"
"Cordarrelle Patterson","PIT","RB","1.4","1.3","1.1","1.3","1.4","4.7","4.2"
"Patrick Taylor","SF","RB","1.4","1.3","1.2","1.3","1.4","4.5","4.1"
"John Bates","WAS","TE","1.4","1.1","0.8","1.1","1.4","4.3","3.5"
"Mack Hollins","BUF","WR","1.4","1.1","0.8","1.1","1.3","10.5","9.0"
"Irv Smith","HOU","TE","1.3","1.0","0.7","1.0","1.3","3.9","3.2"
"Jalin Hyatt","NYG","WR","1.3","1.1","0.9","1.1","1.3","4.7","4.0"
"Durham Smythe","MIA","TE","1.2","1.0","0.7","1.0","1.2","4.0","3.3"
"Julian Hill","MIA","TE","1.2","0.9","0.7","0.9","1.2","3.9","3.2"
"Khari Blasingame","PHI","RB","1.2","1.1","1.0","1.1","1.2","0.0","0.0"
"Tyler Goodson","IND","RB","1.1","1.0","1.0","1.0","1.1","3.8","3.6"
"Alec Ingold","MIA","RB","1.2","0.9","0.7","0.9","1.1","3.7","3.0"
"Connor Heyward","PIT","TE","1.1","0.9","0.7","0.9","1.1","3.7","3.1"
"Jake Bobo","SEA","WR","1.2","0.9","0.7","0.9","1.1","4.2","3.5"
"Velus Jones Jr.","CAR","RB","1.1","1.0","1.0","1.0","1.0","3.8","3.7"
"Michael Burton","DEN","RB","1.0","0.8","0.6","0.8","1.0","3.3","2.7"
"Dawson Knox","BUF","TE","0.9","0.7","0.5","0.7","0.9","8.3","6.9"
"Hayden Hurst","LAC","TE","0.9","0.7","0.5","0.7","0.9","3.2","2.6"
"C.J. Ham","MIN","RB","0.9","0.7","0.5","0.7","0.9","2.4","1.8"
"MyCole Pruitt","PIT","TE","0.9","0.7","0.6","0.7","0.9","3.3","2.7"
"Pharaoh Brown","SEA","TE","0.9","0.7","0.5","0.7","0.9","3.3","2.6"
"Quintin Morris","BUF","TE","0.8","0.7","0.5","0.7","0.8","0.9","0.7"
"Sione Vaki","DET","RB","0.8","0.6","0.5","0.6","0.8","2.7","2.2"
"Mason Kinsey","TEN","WR","0.8","0.6","0.5","0.6","0.8","2.9","2.3"
"Jeff Wilson","MIA","RB","0.7","0.7","0.6","0.7","0.7","2.4","2.2"
"Ja'Lynn Polk","NE","WR","0.7","0.5","0.4","0.5","0.7","2.6","2.1"
"Javon Baker","NE","WR","0.7","0.6","0.4","0.6","0.7","2.6","2.1"
"Kameron Johnson","TB","WR","0.7","0.7","0.6","0.7","0.7","3.5","3.4"
"Ashton Dulin","IND","WR","0.6","0.5","0.4","0.5","0.6","2.3","1.9"
"Kenny Yeboah","NYJ","TE","0.6","0.5","0.4","0.5","0.6","2.4","1.9"
"Brycen Tremayne","WAS","WR","0.6","0.5","0.4","0.5","0.6","2.2","1.7"
"K.J. Osborn","WAS","WR","0.6","0.5","0.4","0.5","0.6","2.1","1.7"
"Brevyn Spann-Ford","DAL","TE","0.5","0.4","0.3","0.4","0.5","2.1","1.7"
"Tim Jones","JAX","WR","0.5","0.4","0.3","0.4","0.5","2.0","1.6"
"Josiah Deguara","JAX","TE","0.5","0.4","0.3","0.4","0.5","2.0","1.6"
"River Cracraft","MIA","WR","0.5","0.4","0.3","0.4","0.5","1.8","1.4"
"JaMycal Hasty","NE","RB","0.5","0.4","0.3","0.4","0.5","1.8","1.5"
"Danny Gray","PHI","WR","0.5","0.4","0.3","0.4","0.5","1.9","1.5"
"Kyle Philips","PHI","WR","0.5","0.4","0.3","0.4","0.5","1.9","1.5"
"Scott Miller","PIT","WR","0.5","0.4","0.3","0.4","0.5","2.1","1.7"
"Eric Saubert","SF","TE","0.5","0.4","0.3","0.4","0.5","1.9","1.5"
"George Holani","SEA","RB","0.5","0.5","0.4","0.5","0.5","2.0","1.8"
"Sean Tucker","TB","RB","0.5","0.5","0.4","0.5","0.5","1.9","1.8"
"Patrick Ricard","BAL","RB","0.4","0.3","0.2","0.3","0.4","1.6","1.2"
"Allen Robinson","DET","WR","0.4","0.3","0.2","0.3","0.4","1.4","1.1"
"Shane Zylstra","DET","TE","0.4","0.3","0.2","0.3","0.4","1.4","1.1"
"Harrison Bryant","LV","TE","0.4","0.3","0.2","0.3","0.4","1.5","1.2"
"Adam Prentice","NO","RB","0.4","0.3","0.2","0.3","0.4","1.7","1.2"
"Eric Gray","NYG","RB","0.4","0.3","0.3","0.3","0.4","1.6","1.3"
"Chris Blair","ATL","WR","0.3","0.2","0.2","0.2","0.3","1.1","0.9"
"Ross Dwelley","ATL","TE","0.3","0.2","0.2","0.2","0.3","1.1","0.9"
"Chris Collier","LV","RB","0.3","0.3","0.3","0.3","0.3","1.0","1.0"
"Scott Matlock","LAC","RB","0.3","0.2","0.1","0.2","0.3","1.0","0.8"
"Ty Chandler","MIN","RB","0.3","0.3","0.2","0.3","0.3","1.7","1.4"
"Johnny Mundt","MIN","TE","0.3","0.3","0.2","0.3","0.3","1.2","1.0"
"Dallin Holker","NO","TE","0.3","0.2","0.2","0.2","0.3","1.0","0.8"
"Bryce Oliver","TEN","WR","0.3","0.2","0.2","0.2","0.3","1.0","0.8"
"Ben Sinnott","WAS","TE","0.3","0.2","0.2","0.2","0.3","1.0","0.8"
"Avery Williams","ATL","RB","0.2","0.2","0.2","0.2","0.2","0.8","0.8"
"Anthony Miller","BAL","WR","0.2","0.2","0.2","0.2","0.2","1.0","0.8"
"Collin Johnson","CHI","WR","0.2","0.2","0.1","0.2","0.2","0.9","0.7"
"Gerald Everett","CHI","TE","0.2","0.2","0.1","0.2","0.2","0.9","0.7"
"Jermaine Burton","CIN","WR","0.2","0.1","0.1","0.1","0.2","0.6","0.5"
"Isaiah Williams","CIN","WR","0.2","0.1","0.1","0.1","0.2","0.6","0.5"
"Tanner McLachlan","CIN","TE","0.2","0.1","0.1","0.1","0.2","0.7","0.5"
"Jacob Kibodi","CLE","RB","0.3","0.3","0.2","0.2","0.2","1.0","1.0"
"Tom Kennedy","DET","WR","0.2","0.1","0.1","0.1","0.2","0.7","0.5"
"Jaylen Wright","MIA","RB","0.2","0.1","0.1","0.1","0.2","0.7","0.5"
"Trent Sherfield","MIN","WR","0.2","0.1","0.1","0.1","0.2","0.7","0.5"
"Brandon Powell","MIN","WR","0.2","0.1","0.1","0.1","0.2","0.6","0.5"
"Chris Manhertz","NYG","TE","0.2","0.2","0.1","0.2","0.2","1.0","0.8"
"Greg Dulcich","NYG","TE","0.2","0.2","0.1","0.2","0.2","0.9","0.7"
"Chris Conley","SF","WR","0.2","0.2","0.1","0.2","0.2","0.9","0.7"
"Jacob Cowing","SF","WR","0.2","0.2","0.1","0.2","0.2","0.9","0.8"
"Ko Kieft","TB","TE","0.2","0.1","0.1","0.1","0.2","0.7","0.5"
"Joshua Kelley","TEN","RB","0.2","0.2","0.2","0.2","0.2","1.5","1.3"
"Zach Pascal","ARI","WR","0.1","0.1","0.1","0.1","0.1","0.6","0.5"
"Devontez Walker","BAL","WR","0.1","0.1","0.1","0.1","0.1","0.6","0.5"
"Dan Chisena","CAR","WR","0.1","0.1","0.1","0.1","0.1","0.5","0.4"
"Feleipe Franks","CAR","TE","0.1","0.1","0.1","0.1","0.1","0.5","0.4"
"Darrynton Evans","CHI","RB","0.1","0.1","0.1","0.1","0.1","0.4","0.4"
"Marcedes Lewis","CHI","TE","0.1","0.1","0.1","0.1","0.1","0.5","0.4"
"James Proche","CLE","WR","0.1","0.1","0.1","0.1","0.1","0.4","0.3"
"Brenden Bates","CLE","TE","0.1","0.1","0.1","0.1","0.1","0.5","0.4"
"Anthony Gould","IND","WR","0.1","0.1","0.1","0.1","0.1","0.6","0.5"
"Ramel Keyton","LV","WR","0.1","0.1","0.1","0.1","0.1","0.5","0.4"
"John Shenker","LV","TE","0.1","0.1","0.1","0.1","0.1","0.5","0.4"
"Dee Eskridge","MIA","WR","0.1","0.1","0.1","0.1","0.1","0.4","0.3"
"Jack Stoll","MIA","TE","0.1","0.1","0.1","0.1","0.1","0.5","0.4"
"Jacoby Brissett","NE","QB","0.1","0.1","0.1","0.1","0.1","0.3","0.3"
"Marcus Jones","NE","RB","0.1","0.1","0.1","0.1","0.1","0.4","0.3"
"Jaheim Bell","NE","TE","0.1","0.1","0.1","0.1","0.1","0.5","0.4"
"Xavier Gipson","NYJ","WR","0.1","0.1","0.1","0.1","0.1","0.5","0.4"
"Justin Fields","PIT","QB","0.1","0.1","0.1","0.1","0.1","0.0","0.0"
"Brayden Willis","SF","TE","0.1","0.1","0.1","0.1","0.1","0.5","0.4"
"David Martin-Robinson","TEN","TE","0.1","0.1","0.1","0.1","0.1","0.5","0.4"
