"Player","Position","Team","Opponent","Completions","Attempts","Pass Yards","Pass TDs","Pass INTs","Carries","Rush Yards","Rush TDs","Receptions","Receiving Yards","Receiving TDs"
"Andrei Iosivas","WR","CIN","PHI",,"0.0",,,,"0.0","0.0","0.00","3.5","43.7","0.33"
"Mike Gesicki","TE","CIN","PHI",,"0.0",,,,"0.0","0.0","0.00","2.3","21.5","0.22"
"Drew Sample","TE","CIN","PHI",,"0.0",,,,"0.0","0.0","0.00","0.5","4.2","0.04"
"Tanner Hudson","TE","CIN","PHI",,"0.0",,,,"0.0","0.0","0.00","0.3","3.0","0.02"
"Erick All","TE","CIN","PHI",,"0.0",,,,"0.0","0.0","0.00","3.0","24.7","0.18"
"Jameis Winston","QB","CLE","BAL","22.3","36.3","234.0","1.27","1.03","3.1","15.7","0.09",,"0.0",
"Nick Chubb","RB","CLE","BAL",,"0.0",,,,"12.9","53.2","0.35","1.6","11.9","0.06"
"Pierre Strong","RB","CLE","BAL",,"0.0",,,,"3.7","15.0","0.08","2.5","18.4","0.08"
"D'Onta Foreman","RB","CLE","BAL",,"0.0",,,,"3.7","14.7","0.08","0.4","3.0","0.01"
"Elijah Moore","WR","CLE","BAL",,"0.0",,,,"0.0","0.0","0.00","3.0","32.3","0.19"
"Jaelon Darden","WR","CLE","BAL",,"0.0",,,,"0.0","0.0","0.00","0.3","3.8","0.02"
"Jamari Thrash","WR","CLE","BAL",,"0.0",,,,"0.0","0.0","0.00","0.1","1.3","0.01"
"Jerry Jeudy","WR","CLE","BAL",,"0.0",,,,"0.0","0.0","0.00","3.9","51.8","0.27"
"Cedric Tillman","WR","CLE","BAL",,"0.0",,,,"0.2","1.1","0.01","3.1","36.6","0.21"
"Geoff Swaim","TE","CLE","BAL",,"0.0",,,,"0.0","0.0","0.00","0.1","1.0","0.01"
"David Njoku","TE","CLE","BAL",,"0.0",,,,"0.0","0.0","0.00","6.0","60.3","0.32"
"Jordan Akins","TE","CLE","BAL",,"0.0",,,,"0.0","0.0","0.00","1.3","13.7","0.09"
"Dak Prescott","QB","DAL","@SF","23.7","36.9","255.0","1.50","0.79","2.7","8.6","0.11",,"0.0",
"Dalvin Cook","RB","DAL","@SF",,"0.0",,,,"3.7","15.6","0.09","0.7","4.8","0.02"
"Hunter Luepke","RB","DAL","@SF",,"0.0",,,,"0.6","2.6","0.02","1.1","8.3","0.04"
"Ezekiel Elliott","RB","DAL","@SF",,"0.0",,,,"3.7","15.0","0.10","1.0","6.9","0.04"
"Rico Dowdle","RB","DAL","@SF",,"0.0",,,,"10.4","43.3","0.28","1.8","13.2","0.07"
"Jalen Tolbert","WR","DAL","@SF",,"0.0",,,,"0.0","0.0","0.00","3.5","44.5","0.25"
"Ryan Flournoy","WR","DAL","@SF",,"0.0",,,,"0.0","0.0","0.00","0.1","1.3","0.01"
"CeeDee Lamb","WR","DAL","@SF",,"0.0",,,,"1.2","6.5","0.07","6.5","79.9","0.47"
"KaVontae Turpin","WR","DAL","@SF",,"0.0",,,,"1.0","5.4","0.06","2.2","24.1","0.16"
"Jalen Brooks","WR","DAL","@SF",,"0.0",,,,"0.0","0.0","0.00","1.5","18.9","0.11"
"Brevyn Spann-Ford","TE","DAL","@SF",,"0.0",,,,"0.0","0.0","0.00","0.2","2.3","0.02"
"Jake Ferguson","TE","DAL","@SF",,"0.0",,,,"0.0","0.0","0.00","4.6","45.1","0.26"
"Luke Schoonmaker","TE","DAL","@SF",,"0.0",,,,"0.0","0.0","0.00","0.6","5.6","0.05"
"Bo Nix","QB","DEN","CAR","18.6","29.5","195.0","1.43","0.58","6.7","32.0","0.38",,"0.0",
"Michael Burton","RB","DEN","CAR",,"0.0",,,,"0.3","1.2","0.01","0.3","2.2","0.01"
"Audric Estimé","RB","DEN","CAR",,"0.0",,,,"4.8","21.5","0.15","0.1","0.7","0.00"
"Jaleel McLaughlin","RB","DEN","CAR",,"0.0",,,,"5.3","23.7","0.17","1.3","8.3","0.04"
"Javonte Williams","RB","DEN","CAR",,"0.0",,,,"15.4","67.3","0.58","3.2","21.6","0.11"
"Courtland Sutton","WR","DEN","CAR",,"0.0",,,,"0.0","0.0","0.00","3.5","47.5","0.39"
"Troy Franklin","WR","DEN","CAR",,"0.0",,,,"0.3","1.5","0.02","2.7","31.5","0.22"
"Devaughn Vele","WR","DEN","CAR",,"0.0",,,,"0.0","0.0","0.00","2.8","30.8","0.21"
"Marvin Mims Jr.","WR","DEN","CAR",,"0.0",,,,"0.3","1.6","0.02","0.8","10.4","0.07"
"Lil'Jordan Humphrey","WR","DEN","CAR",,"0.0",,,,"0.0","0.0","0.00","1.0","12.0","0.09"
"Lucas Krull","TE","DEN","CAR",,"0.0",,,,"0.0","0.0","0.00","1.8","18.6","0.16"
"Nate Adkins","TE","DEN","CAR",,"0.0",,,,"0.0","0.0","0.00","0.4","4.0","0.04"
"Adam Trautman","TE","DEN","CAR",,"0.0",,,,"0.0","0.0","0.00","0.7","7.3","0.08"
"Jared Goff","QB","DET","TEN","21.7","31.1","247.1","1.62","0.59","2.1","2.9","0.06",,"0.0",
"Jahmyr Gibbs","RB","DET","TEN",,"0.0",,,,"14.6","68.5","0.67","3.0","23.8","0.12"
"David Montgomery","RB","DET","TEN",,"0.0",,,,"14.6","66.2","0.70","1.6","13.2","0.06"
"Craig Reynolds","RB","DET","TEN",,"0.0",,,,"0.3","1.4","0.01","0.1","0.5","0.00"
"Sione Vaki","RB","DET","TEN",,"0.0",,,,"0.2","0.7","0.01",,"0.0",
"Kalif Raymond","WR","DET","TEN",,"0.0",,,,"0.3","1.7","0.02","2.2","29.5","0.15"
"Isaiah Williams","WR","DET","TEN",,"0.0",,,,"0.0","0.0","0.00","0.3","3.9","0.02"
"Allen Robinson","WR","DET","TEN",,"0.0",,,,"0.0","0.0","0.00","0.9","10.9","0.07"
"Tim Patrick","WR","DET","TEN",,"0.0",,,,"0.0","0.0","0.00","2.7","38.3","0.23"
"Amon-Ra St. Brown","WR","DET","TEN",,"0.0",,,,"0.3","1.7","0.04","6.6","80.3","0.56"
"Sam LaPorta","TE","DET","TEN",,"0.0",,,,"0.0","0.0","0.00","3.4","39.0","0.31"
"Brock Wright","TE","DET","TEN",,"0.0",,,,"0.0","0.0","0.00","0.8","7.3","0.08"
"Shane Zylstra","TE","DET","TEN",,"0.0",,,,"0.0","0.0","0.00","0.1","0.5","0.01"
"Jordan Love","QB","GB","@JAX","23.3","35.4","277.3","1.98","0.79","2.9","11.0","0.10",,"0.0",
"Chris Brooks","RB","GB","@JAX",,"0.0",,,,"1.1","4.8","0.03","0.1","1.1","0.01"
"Josh Jacobs","RB","GB","@JAX",,"0.0",,,,"14.9","64.5","0.56","2.6","20.3","0.12"
"Emanuel Wilson","RB","GB","@JAX",,"0.0",,,,"6.2","27.4","0.18","1.2","8.8","0.06"
"Christian Watson","WR","GB","@JAX",,"0.0",,,,"0.0","0.0","0.00","2.3","33.6","0.27"
"Jayden Reed","WR","GB","@JAX",,"0.0",,,,"1.3","10.7","0.10","4.7","59.3","0.39"
"Dontayvion Wicks","WR","GB","@JAX",,"0.0",,,,"0.0","0.0","0.00","2.8","38.8","0.28"
"Bo Melton","WR","GB","@JAX",,"0.0",,,,"0.7","4.1","0.04","0.5","7.3","0.05"
"Romeo Doubs","WR","GB","@JAX",,"0.0",,,,"0.0","0.0","0.00","4.1","54.6","0.41"
"Malik Heath","WR","GB","@JAX",,"0.0",,,,"0.0","0.0","0.00","0.2","2.7","0.02"
"Ben Sims","TE","GB","@JAX",,"0.0",,,,"0.0","0.0","0.00","0.8","7.8","0.08"
"Andrew Beck","TE","GB","@JAX",,"0.0",,,,"0.0","0.0","0.00","0.1","0.6","0.01"
"Tucker Kraft","TE","GB","@JAX",,"0.0",,,,"0.0","0.0","0.00","4.0","42.3","0.29"
"C.J. Stroud","QB","HOU","IND","22.0","33.2","249.4","1.65","0.67","3.1","13.7","0.15",,"0.0",
"Dameon Pierce","RB","HOU","IND",,"0.0",,,,"3.7","15.2","0.10","0.3","1.9","0.01"
"Joe Mixon","RB","HOU","IND",,"0.0",,,,"19.6","81.1","0.71","3.0","23.1","0.12"
"Dare Ogunbowale","RB","HOU","IND",,"0.0",,,,"1.6","6.5","0.04","1.0","8.1","0.04"
"John Metchie III","WR","HOU","IND",,"0.0",,,,"0.0","0.0","0.00","0.2","2.6","0.02"
"Stefon Diggs","WR","HOU","IND",,"0.0",,,,"0.3","1.4","0.01","5.8","69.8","0.46"
"Robert Woods","WR","HOU","IND",,"0.0",,,,"0.0","0.0","0.00","0.9","11.4","0.07"
"Tank Dell","WR","HOU","IND",,"0.0",,,,"1.1","5.5","0.05","4.6","63.3","0.39"
"Xavier Hutchinson","WR","HOU","IND",,"0.0",,,,"0.0","0.0","0.00","1.3","16.5","0.12"
"Dalton Schultz","TE","HOU","IND",,"0.0",,,,"0.0","0.0","0.00","3.8","41.2","0.33"
"Cade Stover","TE","HOU","IND",,"0.0",,,,"0.0","0.0","0.00","1.0","10.2","0.09"
"Teagan Quitoriano","TE","HOU","IND",,"0.0",,,,"0.0","0.0","0.00","0.1","1.3","0.01"
"Anthony Richardson","QB","IND","@HOU","17.5","29.3","201.5","1.03","0.79","7.5","40.3","0.30",,"0.0",
"Jonathan Taylor","RB","IND","@HOU",,"0.0",,,,"18.4","78.1","0.62","2.0","14.8","0.05"
"Trey Sermon","RB","IND","@HOU",,"0.0",,,,"1.6","6.6","0.04","0.3","2.3","0.01"
"Tyler Goodson","RB","IND","@HOU",,"0.0",,,,"1.3","5.7","0.03","0.4","3.1","0.01"
"Ashton Dulin","WR","IND","@HOU",,"0.0",,,,"0.5","2.8","0.03","0.3","4.7","0.02"
"Michael Pittman","WR","IND","@HOU",,"0.0",,,,"0.0","0.0","0.00","4.0","46.9","0.23"
"Alec Pierce","WR","IND","@HOU",,"0.0",,,,"0.0","0.0","0.00","2.0","33.5","0.16"
"Adonai Mitchell","WR","IND","@HOU",,"0.0",,,,"0.5","2.8","0.03","1.6","22.0","0.12"
"Josh Downs","WR","IND","@HOU",,"0.0",,,,"0.3","1.3","0.02","4.2","44.3","0.23"
"Kylen Granson","TE","IND","@HOU",,"0.0",,,,"0.0","0.0","0.00","0.6","6.2","0.04"
"Mo Alie-Cox","TE","IND","@HOU",,"0.0",,,,"0.0","0.0","0.00","1.0","12.1","0.09"
"Will Mallory","TE","IND","@HOU",,"0.0",,,,"0.0","0.0","0.00","0.5","5.1","0.03"
"Andrew Ogletree","TE","IND","@HOU",,"0.0",,,,"0.0","0.0","0.00","0.6","6.3","0.05"
"Trevor Lawrence","QB","JAX","GB","21.4","33.6","241.6","1.50","0.76","3.4","15.6","0.12",,"0.0",
"D'Ernest Johnson","RB","JAX","GB",,"0.0",,,,"6.1","26.7","0.17","2.7","19.8","0.09"
"Tank Bigsby","RB","JAX","GB",,"0.0",,,,"16.6","74.5","0.60","1.2","8.6","0.04"
"Jake Funk","RB","JAX","GB",,"0.0",,,,"0.2","1.0","0.01",,"0.0",
"Brian Thomas Jr.","WR","JAX","GB",,"0.0",,,,"0.5","2.6","0.04","4.4","63.0","0.36"
"Christian Kirk","WR","JAX","GB",,"0.0",,,,"0.1","0.7","0.01","3.6","44.9","0.26"
"Gabe Davis","WR","JAX","GB",,"0.0",,,,"0.0","0.0","0.00","2.8","40.3","0.26"
"Parker Washington","WR","JAX","GB",,"0.0",,,,"0.0","0.0","0.00","0.4","4.6","0.03"
"Tim Jones","WR","JAX","GB",,"0.0",,,,"0.0","0.0","0.00","0.1","0.6","0.00"
"Josiah Deguara","TE","JAX","GB",,"0.0",,,,"0.0","0.0","0.00","0.1","0.6","0.00"
"Luke Farrell","TE","JAX","GB",,"0.0",,,,"0.0","0.0","0.00","0.2","2.4","0.02"
"Evan Engram","TE","JAX","GB",,"0.0",,,,"0.0","0.0","0.00","5.6","52.3","0.38"
"Brenton Strange","TE","JAX","GB",,"0.0",,,,"0.0","0.0","0.00","0.5","4.6","0.04"
"Patrick Mahomes","QB","KC","@LV","22.1","33.0","246.2","1.66","0.60","4.5","22.2","0.18",,"0.0",
"Carson Steele","RB","KC","@LV",,"0.0",,,,"4.3","18.7","0.11","0.4","2.9","0.02"
"Samaje Perine","RB","KC","@LV",,"0.0",,,,"1.4","6.1","0.04","1.9","14.0","0.08"
"Kareem Hunt","RB","KC","@LV",,"0.0",,,,"17.6","75.9","0.60","2.3","16.7","0.10"
"Xavier Worthy","WR","KC","@LV",,"0.0",,,,"1.3","7.0","0.07","3.5","49.6","0.30"
"Justin Watson","WR","KC","@LV",,"0.0",,,,"0.0","0.0","0.00","1.7","25.9","0.16"
"DeAndre Hopkins","WR","KC","@LV",,"0.0",,,,"0.0","0.0","0.00","2.6","34.1","0.25"
"Mecole Hardman","WR","KC","@LV",,"0.0",,,,"0.5","3.0","0.04","1.2","12.2","0.08"
"Montrell Washington","WR","KC","@LV",,"0.0",,,,"0.0","0.0","0.00","0.2","2.6","0.02"
"Travis Kelce","TE","KC","@LV",,"0.0",,,,"0.0","0.0","0.00","5.5","57.9","0.42"
"Noah Gray","TE","KC","@LV",,"0.0",,,,"0.0","0.0","0.00","2.3","25.3","0.17"
"Jared Wiley","TE","KC","@LV",,"0.0",,,,"0.0","0.0","0.00","0.1","1.2","0.01"
"Joseph Fortson","TE","KC","@LV",,"0.0",,,,"0.0","0.0","0.00","0.3","3.7","0.03"
"Gardner Minshew","QB","LV","KC","20.5","33.3","213.4","0.98","0.87","2.2","10.2","0.09",,"0.0",
"Zamir White","RB","LV","KC",,"0.0",,,,"4.2","15.9","0.08","0.9","6.1","0.02"
"Ameer Abdullah","RB","LV","KC",,"0.0",,,,"1.3","4.9","0.02","1.1","7.8","0.03"
"Alexander Mattison","RB","LV","KC",,"0.0",,,,"13.7","51.5","0.29","2.3","15.9","0.06"
"Tre Tucker","WR","LV","KC",,"0.0",,,,"0.7","3.7","0.03","2.7","34.9","0.16"
"Alex Bachman","WR","LV","KC",,"0.0",,,,"0.0","0.0","0.00","0.3","3.4","0.02"
"DJ Turner","WR","LV","KC",,"0.0",,,,"0.6","3.3","0.03","1.6","20.1","0.10"
"Jakobi Meyers","WR","LV","KC",,"0.0",,,,"0.2","1.1","0.01","4.3","49.5","0.23"
"Kristian Wilkerson","WR","LV","KC",,"0.0",,,,"0.0","0.0","0.00","0.1","1.1","0.01"
"Brock Bowers","TE","LV","KC",,"0.0",,,,"0.3","1.1","0.01","5.9","60.6","0.28"
"John Shenker","TE","LV","KC",,"0.0",,,,"0.0","0.0","0.00","0.9","9.2","0.05"
"Justin Shorter","TE","LV","KC",,"0.0",,,,"0.0","0.0","0.00",,"0.0",
"Justin Herbert","QB","LAC","NO","20.0","30.4","222.1","1.53","0.56","3.6","12.3","0.17",,"0.0",
"Hassan Haskins","RB","LAC","NO",,"0.0",,,,"3.2","13.7","0.09","0.1","0.9","0.00"
"J.K. Dobbins","RB","LAC","NO",,"0.0",,,,"19.7","88.2","0.67","2.6","19.0","0.09"
"Kimani Vidal","RB","LAC","NO",,"0.0",,,,"4.7","20.4","0.13","1.1","8.3","0.06"
"Josh Palmer","WR","LAC","NO",,"0.0",,,,"0.0","0.0","0.00","3.3","42.2","0.25"
"Ladd McConkey","WR","LAC","NO",,"0.0",,,,"0.0","0.0","0.00","4.6","55.3","0.38"
"Jaylen Johnson","WR","LAC","NO",,"0.0",,,,"0.0","0.0","0.00","0.1","1.3","0.01"
"Brenden Rice","WR","LAC","NO",,"0.0",,,,"0.0","0.0","0.00","0.2","2.5","0.02"
"Simi Fehoko","WR","LAC","NO",,"0.0",,,,"0.0","0.0","0.00","2.8","39.1","0.26"
"Jalen Reagor","WR","LAC","NO",,"0.0",,,,"0.3","1.5","0.01","0.6","7.5","0.06"
"Eric Tomlinson","TE","LAC","NO",,,,,,"0.0","0.0","0.00","0.2","2.3","0.02"
"Stone Smartt","TE","LAC","NO",,"0.0",,,,"0.0","0.0","0.00","0.4","4.7","0.05"
"Hayden Hurst","TE","LAC","NO",,"0.0",,,,"0.0","0.0","0.00","2.0","18.7","0.19"
"Will Dissly","TE","LAC","NO",,"0.0",,,,"0.0","0.0","0.00","2.0","20.2","0.14"
"Tua Tagovailoa","QB","MIA","ARI","22.4","32.8","260.4","1.59","0.63","2.0","6.3","0.04",,"0.0",
"Alec Ingold","RB","MIA","ARI",,"0.0",,,,"1.1","4.9","0.05","0.5","3.9","0.02"
"De'Von Achane","RB","MIA","ARI",,"0.0",,,,"12.1","58.2","0.48","3.9","28.5","0.16"
"Raheem Mostert","RB","MIA","ARI",,"0.0",,,,"8.7","40.7","0.38","1.4","10.4","0.06"
"Jaylen Wright","RB","MIA","ARI",,"0.0",,,,"3.8","17.9","0.13","0.1","0.9","0.01"
"Odell Beckham Jr.","WR","MIA","ARI",,"0.0",,,,"0.0","0.0","0.00","1.2","17.3","0.12"
"Tyreek Hill","WR","MIA","ARI",,"0.0",,,,"0.9","4.9","0.07","5.7","81.6","0.50"
"Jaylen Waddle","WR","MIA","ARI",,"0.0",,,,"0.3","1.5","0.02","4.6","65.0","0.36"
"Malik Washington","WR","MIA","ARI",,"0.0",,,,"0.0","0.0","0.00","0.8","10.1","0.07"
"Durham Smythe","TE","MIA","ARI",,"0.0",,,,"0.0","0.0","0.00","0.3","3.4","0.03"
"Jonnu Smith","TE","MIA","ARI",,"0.0",,,,"0.3","1.0","0.02","2.8","30.4","0.20"
"Tanner Conner","TE","MIA","ARI",,"0.0",,,,"0.0","0.0","0.00","0.1","0.6","0.01"
"Julian Hill","TE","MIA","ARI",,"0.0",,,,"0.0","0.0","0.00","0.8","8.2","0.07"
"Drake Maye","QB","NE","NYJ","18.9","30.3","201.1","1.06","0.80","4.9","27.4","0.16",,"0.0",
"Antonio Gibson","RB","NE","NYJ",,"0.0",,,,"5.8","23.4","0.11","1.6","12.0","0.06"
"JaMycal Hasty","RB","NE","NYJ",,"0.0",,,,"2.3","9.4","0.04","0.7","5.0","0.02"
"Rhamondre Stevenson","RB","NE","NYJ",,"0.0",,,,"13.6","55.8","0.32","2.5","16.8","0.07"
"Kendrick Bourne","WR","NE","NYJ",,"0.0",,,,"0.0","0.0","0.00","2.0","24.7","0.12"
"Demario Douglas","WR","NE","NYJ",,"0.0",,,,"0.2","1.2","0.01","4.0","46.3","0.20"
"Tyquan Thornton","WR","NE","NYJ",,"0.0",,,,"0.0","0.0","0.00","0.5","6.8","0.04"
"Kayshon Boutte","WR","NE","NYJ",,"0.0",,,,"0.0","0.0","0.00","1.4","20.5","0.11"
"K.J. Osborn","WR","NE","NYJ",,"0.0",,,,"0.0","0.0","0.00","0.6","6.7","0.04"
