"Player","Team","Opponent","DK Position","DK Salary","DK Projection","DK Value","DK Large Ownership","DK Small Ownership","DKSlateID","DK Floor","DK Ceiling"
"Brock Bowers","LV","@DEN","TE","5500","11.4","-2.5","8.0","6.5","36142504","3.7","20.5"
"Lil'Jordan Humphrey","DEN","LV","WR","3200","6.7","-2.6","0.3","0.1","36142268","1.3","14.2"
"Cam Akers","HOU","BUF","RB","5500","11.3","-2.6","0.5","0.3","36141946","3.5","23.4"
"Xavier Legette","CAR","@CHI","WR","5100","10.3","-2.8","0.7","0.3","36142192","2.8","20.6"
"Greg Dortch","ARI","@SF","WR","4500","8.9","-3.0","0.5","0.3","36142214","2.4","18.1"
"Andy Dalton","CAR","@CHI","QB","5400","13.7","-3.0","0.5","0.3","36141846","6.4","22.0"
"Jerry Jeudy","CLE","@WAS","WR","5200","10.3","-3.0","3.1","0.6","36142188","2.8","20.6"
"Gardner Minshew II","LV","@DEN","QB","5100","12.9","-3.0","0.2","0.1","36141852","6.1","20.5"
"Erick All Jr.","CIN","BAL","TE","2700","5.3","-3.1","0.9","0.6","36142570","0.8","11.2"
"Hunter Henry","NE","MIA","TE","3900","7.6","-3.1","3.2","1.7","36142520","1.7","15.3"
"Zach Ertz","WAS","CLE","TE","3800","7.4","-3.1","3.1","2.5","36142522","1.6","15.0"
"Michael Wilson","ARI","@SF","WR","4400","8.4","-3.3","1.5","0.9","36142218","1.8","17.6"
"Josh Allen","BUF","@HOU","QB","7700","20.4","-3.3","5.6","5.1","36141829","10.7","31.4"
"Keon Coleman","BUF","@HOU","WR","4700","9.0","-3.3","1.0","0.3","36142208","1.9","18.8"
"Mack Hollins","BUF","@HOU","WR","3100","5.8","-3.3","0.5","0.3","36142276","0.6","13.3"
"Rashod Bateman","BAL","@CIN","WR","4000","7.6","-3.4","0.5","0.3","36142232","1.1","16.6"
"Jonathan Mingo","CAR","@CHI","WR","3600","6.7","-3.5","0.3","0.1","36142254","1.2","14.5"
"Tommy Tremble","CAR","@CHI","TE","2900","5.3","-3.5","0.8","0.6","36142548","0.7","11.5"
"Andrei Iosivas","CIN","BAL","WR","4000","7.5","-3.5","0.5","0.3","36142234","1.4","15.9"
"Demarcus Robinson","LA","GB","WR","4800","9.0","-3.5","0.6","0.4","36142204","1.9","19.0"
"De'Von Achane","MIA","@NE","RB","7200","13.8","-3.5","1.8","0.5","36141904","4.7","25.8"
"Harrison Bryant","LV","@DEN","TE","2500","4.4","-3.6","0.3","0.0","36142630","0.4","9.8"
"Jacoby Brissett","NE","MIA","QB","4900","11.6","-3.6","0.1","0.1","36141856","5.7","20.0"
"Elijah Moore","CLE","@WAS","WR","3500","6.2","-3.7","0.3","0.1","36142256","1.0","13.8"
"Ja'Lynn Polk","NE","MIA","WR","3700","6.7","-3.7","0.3","0.1","36142246","1.2","14.6"
"Greg Dulcich","DEN","LV","TE","2700","4.5","-3.8","0.1","0.1","36142564","0.4","10.2"
"Jalin Hyatt","NYG","@SEA","WR","3100","5.3","-3.9","0.4","0.1","36142280","0.4","12.7"
"Jauan Jennings","SF","ARI","WR","5600","10.2","-3.9","1.1","0.3","36142176","2.4","21.0"
"Jaleel McLaughlin","DEN","LV","RB","4300","7.6","-4.0","0.5","0.3","36141990","1.7","16.4"
"Rhamondre Stevenson","NE","MIA","RB","6000","10.8","-4.0","0.5","0.3","36141928","3.2","21.9"
"Mark Andrews","BAL","@CIN","TE","4000","6.9","-4.1","0.3","0.1","36142518","1.0","14.7"
"Emanuel Wilson","GB","@LA","RB","4400","7.6","-4.1","0.5","0.3","36141986","1.5","17.1"
"George Kittle","SF","ARI","TE","5600","10.0","-4.1","11.0","10.2","36142502","2.4","19.9"
"Noah Fant","SEA","NYG","TE","3600","6.0","-4.1","0.3","0.1","36142526","0.9","12.8"
"Cole Kmet","CHI","CAR","TE","4300","7.3","-4.2","3.9","1.6","36142514","1.6","14.8"
"David Njoku","CLE","@WAS","TE","5000","8.7","-4.3","1.4","0.7","36142508","2.4","16.8"
"Dalton Schultz","HOU","BUF","TE","4100","6.9","-4.3","0.3","0.2","36142516","1.3","14.1"
"Kylen Granson","IND","@JAX","TE","2600","3.8","-4.4","0.1","0.0","36142574","0.0","9.0"
"Austin Hooper","NE","MIA","TE","2900","4.4","-4.4","0.0","0.0","36142546","0.4","9.8"
"Olamide Zaccheaus","WAS","CLE","WR","3600","5.7","-4.5","0.3","0.2","36142252","0.5","12.8"
"DeMario Douglas","NE","MIA","WR","4400","7.1","-4.6","0.5","0.3","36142220","1.6","15.2"
"Austin Ekeler","WAS","CLE","RB","5600","9.4","-4.7","0.5","0.3","36141942","2.4","20.0"
"Malik Heath","GB","@LA","WR","3200","4.5","-4.8","1.0","1.5","36142270","0.2","10.9"
"Trey McBride","ARI","@SF","TE","5900","9.7","-4.9","4.6","5.0","36142500","3.1","18.2"
"Justice Hill","BAL","@CIN","RB","5300","8.6","-4.9","0.5","0.3","36141952","2.1","18.2"
"Isaiah Likely","BAL","@CIN","TE","4400","6.8","-4.9","0.3","0.1","36142512","1.2","14.3"
"Jaylen Waddle","MIA","@NE","WR","5700","9.4","-4.9","0.5","0.3","36142170","2.3","19.1"
"Dawson Knox","BUF","@HOU","TE","3000","3.9","-5.1","0.0","0.0","36142542","0.0","9.3"
"Kendrick Bourne","NE","MIA","WR","3800","5.4","-5.1","0.3","0.1","36142244","0.7","12.1"
"Luke McCaffrey","WAS","CLE","WR","3700","5.2","-5.1","0.3","0.1","36142250","0.5","12.0"
"Tyreek Hill","MIA","@NE","WR","7600","12.8","-5.2","0.5","0.3","36142128","3.9","24.7"
"Marquez Valdes-Scantling","BUF","@HOU","WR","3000","3.6","-5.3","0.0","0.0","36142444","0.0","9.7"
"Tyler Goodson","IND","@JAX","RB","5400","8.4","-5.3","0.5","0.3","36141948","2.0","17.8"
"Ja'Tavion Sanders","CAR","@CHI","TE","2500","2.5","-5.4","0.0","0.0","36142698","0.0","6.4"
"Rome Odunze","CHI","CAR","WR","5300","8.1","-5.4","0.5","0.3","36142186","1.5","17.6"
"Chase Brown","CIN","BAL","RB","5600","8.7","-5.4","0.5","0.3","36141944","2.2","18.4"
"Dyami Brown","WAS","CLE","WR","3500","4.5","-5.4","0.0","0.0","36142258","0.0","11.2"
"Luke Farrell","JAX","IND","TE","2800","3.1","-5.5","0.0","0.0","36142552","0.0","7.9"
"Daniel Bellinger","NYG","@SEA","TE","2500","2.5","-5.5","0.0","0.0","36142598","0.0","6.6"
"Miles Sanders","CAR","@CHI","RB","4900","7.1","-5.6","0.5","0.3","36141966","1.6","15.4"
"Josh Reynolds","DEN","LV","WR","4100","5.5","-5.6","0.3","0.1","36142228","0.6","12.5"
"J.J. Taylor","HOU","BUF","RB","4000","5.2","-5.7","0.3","0.1","36142078","0.7","12.5"
"Mo Alie-Cox","IND","@JAX","TE","2500","2.2","-5.7","0.0","0.0","36142668","0.0","6.3"
"AJ Barner","SEA","NYG","TE","2500","2.3","-5.7","0.0","0.0","36142590","0.0","6.3"
"Nelson Agholor","BAL","@CIN","WR","3700","4.6","-5.8","0.0","0.0","36142248","0.1","11.1"
"Roschon Johnson","CHI","CAR","RB","4900","6.9","-5.8","0.3","0.1","36141968","1.3","15.8"
"Alec Pierce","IND","@JAX","WR","4900","6.9","-5.8","0.3","0.1","36142202","0.9","15.5"
"D'Onta Foreman","CLE","@WAS","RB","4200","5.4","-5.9","0.3","0.1","36141998","0.7","13.2"
"Ben Sims","GB","@LA","TE","2500","2.0","-6.0","0.0","0.0","36142612","0.0","5.7"
"DJ Turner","LV","@DEN","WR","3400","3.7","-6.0","0.0","0.0","36142260","0.0","9.7"
"Jonnu Smith","MIA","@NE","TE","3200","3.4","-6.0","0.0","0.0","36142536","0.0","8.0"
"Kyle Juszczyk","SF","ARI","RB","4000","4.6","-6.3","0.0","0.0","36142030","0.5","10.6"
"Troy Franklin","DEN","LV","WR","3000","2.6","-6.4","0.0","0.0","36142358","0.0","6.9"
"Drew Ogletree","IND","@JAX","TE","2500","1.5","-6.4","0.0","0.0","36142670","0.0","4.8"
"Ameer Abdullah","LV","@DEN","RB","4000","4.5","-6.4","0.0","0.0","36142038","0.6","10.6"
"Jordan Akins","CLE","@WAS","TE","3100","2.6","-6.5","0.1","0.0","36142540","0.0","6.8"
"Nate Adkins","DEN","LV","TE","2500","1.5","-6.5","0.0","0.0","36142636","0.0","4.4"
"Drew Sample","CIN","BAL","TE","2600","1.6","-6.6","0.0","0.0","36142580","0.0","4.6"
"Adam Trautman","DEN","LV","TE","2600","1.5","-6.7","0.0","0.0","36142576","0.0","4.5"
"Hunter Long","LA","GB","TE","2500","1.3","-6.7","0.0","0.0","36142606","0.0","4.0"
"Davis Allen","LA","GB","TE","2500","1.2","-6.8","0.0","0.0","36142604","0.0","3.9"
"Elijah Higgins","ARI","@SF","TE","3300","2.7","-6.9","0.0","0.0","36142532","0.0","6.9"
"Eric Saubert","SF","ARI","TE","2500","1.0","-6.9","0.0","0.0","36142586","0.0","3.6"
"Adonai Mitchell","IND","@JAX","WR","3800","3.5","-7.0","0.0","0.0","36142240","0.0","9.6"
"Eric Gray","NYG","@SEA","RB","4000","3.9","-7.0","0.0","0.0","36142006","0.3","9.9"
"Jake Bobo","SEA","NYG","WR","3000","1.9","-7.0","0.0","0.0","36142290","0.0","5.8"
"Charlie Kolar","BAL","@CIN","TE","2500","0.9","-7.1","0.0","0.0","36142686","0.0","3.2"
"Cade Stover","HOU","BUF","TE","2700","1.3","-7.1","0.0","0.0","36142558","0.0","4.2"
"Parker Washington","JAX","IND","WR","3200","2.3","-7.1","0.0","0.0","36142272","0.0","6.4"
"Pharaoh Brown","SEA","NYG","TE","3000","1.9","-7.1","0.0","0.0","36142544","0.0","5.4"
"Ty Johnson","BUF","@HOU","RB","4300","4.2","-7.3","0.0","0.0","36141994","0.3","10.2"
"Ronnie Rivers","LA","GB","RB","4000","3.7","-7.3","0.0","0.0","36142012","0.2","9.7"
"Isaiah Hodgins","NYG","@SEA","WR","3000","1.7","-7.3","0.0","0.0","36142306","0.0","0.0"
"Emari Demercado","ARI","@SF","RB","4000","3.5","-7.4","0.0","0.0","36142032","0.2","8.7"
"John Bates","WAS","CLE","TE","2700","1.0","-7.4","0.0","0.0","36142566","0.0","3.3"
"Gerald Everett","CHI","CAR","TE","2800","1.1","-7.5","0.0","0.0","36142554","0.0","3.6"
"Cedric Tillman","CLE","@WAS","WR","3000","1.5","-7.5","0.0","0.0","36142374","0.0","4.8"
"Zach Charbonnet","SEA","NYG","RB","6400","8.1","-7.5","0.5","0.3","36141918","1.9","17.6"
"Tanner Conner","MIA","@NE","TE","2500","0.4","-7.6","0.0","0.0","36142658","0.0","1.5"
"Ihmir Smith-Marsette","NYG","@SEA","WR","3000","1.4","-7.6","0.0","0.0","36142302","0.0","4.5"
"Xavier Hutchinson","HOU","BUF","WR","3000","1.2","-7.7","0.0","0.0","36142434","0.0","4.2"
"Durham Smythe","MIA","@NE","TE","2800","0.8","-7.7","0.0","0.0","36142556","0.0","2.9"
"Chris Manhertz","NYG","@SEA","TE","2500","0.3","-7.7","0.0","0.0","36142596","0.0","1.0"
"Ben Sinnott","WAS","CLE","TE","2600","0.5","-7.7","0.0","0.0","36142578","0.0","1.8"
"Tip Reiman","ARI","@SF","TE","2500","0.1","-7.8","0.0","0.0","36142622","0.0","0.6"
"Quintin Morris","BUF","@HOU","TE","2500","0.1","-7.8","0.0","0.0","36142682","0.0","0.5"
"Feleipe Franks","CAR","@CHI","TE","2500","0.1","-7.8","0.0","0.0","36142700","0.0","0.6"
"Marcedes Lewis","CHI","CAR","TE","2500","0.1","-7.8","0.0","0.0","36142706","0.0","0.6"
"Tanner Hudson","CIN","BAL","TE","2500","0.2","-7.8","0.0","0.0","36142584","0.0","0.6"
"Dare Ogunbowale","HOU","BUF","RB","4800","4.7","-7.8","0.0","0.0","36141972","0.6","10.5"
"Julian Hill","MIA","@NE","TE","2700","0.6","-7.8","0.0","0.0","36142568","0.0","2.4"
"Jake Tonges","SF","ARI","TE","2500","0.2","-7.8","0.0","0.0","36142588","0.0","0.6"
"Laviska Shenault Jr.","SEA","NYG","WR","3000","1.1","-7.8","0.0","0.0","36142292","0.0","4.3"
"Brady Russell","SEA","NYG","TE","2500","0.2","-7.8","0.0","0.0","36142592","0.0","0.6"
"Tyquan Thornton","NE","MIA","WR","3000","1.0","-8.0","0.0","0.0","36142284","0.0","3.6"
"Kayshon Boutte","NE","MIA","WR","3000","1.0","-8.0","0.0","0.0","36142388","0.0","3.6"
"Robert Woods","HOU","BUF","WR","3100","1.0","-8.1","0.0","0.0","36142282","0.0","3.7"
"Ashton Dulin","IND","@JAX","WR","3000","0.9","-8.1","0.0","0.0","36142288","0.0","3.4"
"Malik Washington","MIA","@NE","WR","3000","0.8","-8.1","0.0","0.0","36142398","0.0","3.2"
"Ray Davis","BUF","@HOU","RB","4200","3.2","-8.2","0.0","0.0","36141996","0.1","8.8"
"Marvin Mims Jr.","DEN","LV","WR","3100","0.9","-8.2","0.0","0.0","36142274","0.0","3.4"
"Devin Duvernay","JAX","IND","WR","3000","0.8","-8.2","0.0","0.0","36142412","0.0","3.4"
"Tyler Johnson","LA","GB","WR","4300","3.3","-8.2","0.0","0.0","36142222","0.0","8.6"
"Blake Whiteheart","CLE","@WAS","TE","2800","0.3","-8.3","0.0","0.0","36142550","0.0","1.0"
"Tyreik McAllister","LV","@DEN","WR","3000","0.7","-8.3","0.0","0.0","36142346","0.0","2.8"
"David Moore","CAR","@CHI","WR","3000","0.5","-8.4","0.0","0.0","36142476","0.0","2.1"
"Jalen Coker","CAR","@CHI","WR","3000","0.5","-8.4","0.0","0.0","36142478","0.0","2.0"
"Raheem Mostert","MIA","@NE","RB","6200","6.7","-8.5","0.3","0.1","36141924","1.2","15.2"
"Odell Beckham Jr.","MIA","@NE","WR","4300","3.0","-8.5","0.0","0.0","36142224","0.0","8.4"
"Bryce Ford-Wheaton","NYG","@SEA","WR","3000","0.5","-8.5","0.0","0.0","36142300","0.0","4.6"
"Jermaine Burton","CIN","BAL","WR","3000","0.3","-8.6","0.0","0.0","36142468","0.0","1.3"
"Tylan Wallace","BAL","@CIN","WR","3000","0.3","-8.7","0.0","0.0","36142454","0.0","1.0"
"Tyrell Shavers","BUF","@HOU","WR","3000","0.3","-8.7","0.0","0.0","36142450","0.0","1.0"
"Charlie Jones","CIN","BAL","WR","3000","0.3","-8.7","0.0","0.0","36142470","0.0","1.2"
"James Proche II","CLE","@WAS","WR","3000","0.3","-8.7","0.0","0.0","36142376","0.0","1.1"
"Ronnie Bell","SF","ARI","WR","3000","0.3","-8.7","0.0","0.0","36142326","0.0","1.2"
"Jacob Cowing","SF","ARI","WR","3000","0.3","-8.7","0.0","0.0","36142324","0.0","1.1"
"Brycen Tremayne","WAS","CLE","WR","3000","0.2","-8.7","0.0","0.0","36142372","0.0","0.9"
"Chris Moore","ARI","@SF","WR","3000","0.1","-8.8","0.0","0.0","36142334","0.0","0.6"
"Zach Pascal","ARI","@SF","WR","3000","0.1","-8.8","0.0","0.0","36142336","0.0","0.5"
"Deonte Harty","BAL","@CIN","WR","3000","0.1","-8.8","0.0","0.0","36142456","0.0","0.5"
"Steven Sims","HOU","BUF","WR","3000","0.1","-8.8","0.0","0.0","36142436","0.0","0.6"
"John Metchie III","HOU","BUF","WR","3000","0.2","-8.8","0.0","0.0","36142438","0.0","0.6"
"Tim Jones","JAX","IND","WR","3000","0.1","-8.8","0.0","0.0","36142414","0.0","0.6"
"Xavier Smith","LA","GB","WR","3000","0.1","-8.8","0.0","0.0","36142308","0.0","0.6"
"Javon Baker","NE","MIA","WR","3000","0.2","-8.8","0.0","0.0","36142390","0.0","0.8"
"DeAndre Carter","CHI","CAR","WR","3100","0.2","-8.9","0.0","0.0","36142278","0.0","0.9"
"Alex Bachman","LV","@DEN","WR","3000","0.1","-8.9","0.0","0.0","36142348","0.0","0.4"
"Isaac Guerendo","SF","ARI","RB","4100","1.9","-9.2","0.0","0.0","36142000","0.0","6.1"
"Tank Bigsby","JAX","IND","RB","5900","5.2","-9.5","0.3","0.1","36141932","0.6","13.4"
"Trenton Irwin","CIN","BAL","WR","3400","0.2","-9.6","0.0","0.0","36142262","0.0","0.6"
"Evan Hull","IND","@JAX","RB","4000","1.3","-9.6","0.0","0.0","36142076","0.0","4.4"
"Braxton Berrios","MIA","@NE","WR","3800","1.0","-9.6","0.0","0.0","36142242","0.0","3.4"
"JaMycal Hasty","NE","MIA","RB","4100","1.6","-9.6","0.0","0.0","36142002","0.0","5.0"
"Alec Ingold","MIA","@NE","RB","4000","1.3","-9.7","0.0","0.0","36142070","0.0","4.1"
"Dylan Laube","LV","@DEN","RB","4000","1.2","-9.8","0.0","0.0","36142040","0.0","3.6"
"Trey Benson","ARI","@SF","RB","4700","2.1","-10.2","0.0","0.0","36141976","0.0","6.4"
"Michael Burton","DEN","LV","RB","4000","0.8","-10.2","0.0","0.0","36142050","0.0","2.7"
"Blake Watson","DEN","LV","RB","4000","0.8","-10.2","0.0","0.0","36142046","0.0","2.9"
"Khalil Herbert","CHI","CAR","RB","4500","1.6","-10.3","0.0","0.0","36141984","0.0","5.4"
"British Brooks","HOU","BUF","RB","4000","0.7","-10.3","0.0","0.0","36142080","0.0","2.5"
"Raheem Blackshear","CAR","@CHI","RB","4000","0.6","-10.4","0.0","0.0","36142108","0.0","2.1"
"Dante Miller","NYG","@SEA","RB","4000","0.5","-10.4","0.0","0.0","36142008","0.0","2.0"
"Patrick Ricard","BAL","@CIN","RB","4000","0.5","-10.5","0.0","0.0","36142098","0.0","1.8"
"Gary Brightwell","CLE","@WAS","RB","4000","0.4","-10.5","0.0","0.0","36142058","0.0","1.5"
"Chris Brooks","GB","@LA","RB","4000","0.3","-10.6","0.0","0.0","36142016","0.0","1.2"
