"Player","Team","Position","DK","FD","Std","Half","Full","DK Ceiling","FD Ceiling"
"Robert Woods","HOU","WR","1.6","1.3","1.0","1.3","1.6","5.0","4.2"
"Xavier Hutchinson","HOU","WR","1.6","1.3","1.0","1.3","1.6","5.1","4.4"
"Trey Sermon","IND","RB","1.6","1.3","1.1","1.3","1.6","4.7","4.1"
"Tyler Goodson","IND","RB","1.6","1.4","1.1","1.4","1.6","4.8","4.1"
"Colby Parkinson","LA","TE","1.6","1.3","0.9","1.3","1.6","4.7","3.8"
"Jake Tonges","SF","TE","1.6","1.3","1.0","1.3","1.6","4.9","4.2"
"Nick Vannett","TEN","TE","1.6","1.3","0.9","1.3","1.6","4.7","3.8"
"Jermaine Burton","CIN","WR","1.5","1.2","1.0","1.2","1.5","5.0","4.3"
"Dameon Pierce","HOU","RB","1.5","1.4","1.3","1.4","1.5","4.9","4.7"
"Alec Ingold","MIA","RB","1.5","1.1","0.8","1.1","1.5","4.4","3.4"
"Durham Smythe","MIA","TE","1.5","1.2","0.9","1.2","1.5","4.6","3.8"
"Jake Bobo","SEA","WR","1.5","1.2","0.9","1.2","1.5","4.7","3.9"
"Pharaoh Brown","SEA","TE","1.5","1.2","0.9","1.2","1.5","4.5","3.7"
"Pierre Strong","CLE","RB","1.4","1.3","1.1","1.3","1.4","4.5","4.1"
"Ashton Dulin","IND","WR","1.4","1.3","1.1","1.3","1.4","5.7","5.3"
"Desmond Ridder","LV","QB","1.4","1.4","1.4","1.4","1.4","0.0","0.0"
"Dalvin Cook","DAL","RB","1.3","1.2","1.1","1.2","1.3","4.2","4.0"
"Isaac Guerendo","SF","RB","1.3","1.3","1.2","1.3","1.3","4.4","4.3"
"Jordan Mason","SF","RB","1.3","1.3","1.3","1.3","1.3","4.5","4.4"
"James Mitchell","DET","TE","1.2","1.0","0.8","1.0","1.2","3.9","3.3"
"Ben Sims","GB","TE","1.2","1.0","0.7","1.0","1.2","4.0","3.3"
"Derius Davis","LAC","WR","1.2","1.1","0.9","1.1","1.2","5.1","4.7"
"Will Mallory","IND","TE","1.2","0.9","0.7","0.9","1.1","3.8","3.1"
"Andrew Ogletree","IND","TE","1.0","0.8","0.6","0.8","1.0","3.5","2.9"
"Tucker Fisk","LAC","TE","1.0","0.8","0.6","0.8","1.0","3.4","2.8"
"Jeremy McNichols","WAS","RB","1.0","0.9","0.9","0.9","1.0","3.5","3.3"
"Nate Adkins","DEN","TE","0.9","0.7","0.5","0.7","0.9","3.1","2.5"
"Cody White","SEA","WR","0.9","0.7","0.5","0.7","0.9","3.3","2.7"
"Brevyn Spann-Ford","DAL","TE","0.8","0.6","0.4","0.6","0.8","2.9","2.3"
"Luke Schoonmaker","DAL","TE","0.8","0.6","0.4","0.6","0.8","2.9","2.3"
"Ty Chandler","MIN","RB","0.8","0.7","0.7","0.7","0.8","2.9","2.7"
"Trent Sherfield","MIN","WR","0.8","0.6","0.5","0.6","0.8","3.1","2.5"
"Johnny Wilson","PHI","WR","0.8","0.6","0.5","0.6","0.8","2.9","2.4"
"John Bates","WAS","TE","0.8","0.6","0.4","0.6","0.8","2.8","2.2"
"Michael Burton","DEN","RB","0.7","0.6","0.5","0.6","0.7","2.6","2.1"
"Hassan Haskins","LAC","RB","0.7","0.7","0.6","0.7","0.7","2.7","2.5"
"Kenny Yeboah","NYJ","TE","0.7","0.5","0.4","0.5","0.7","2.5","2.0"
"Laviska Shenault Jr.","SEA","WR","0.7","0.6","0.5","0.6","0.7","3.0","2.5"
"KhaDarel Hodge","ATL","WR","0.6","0.5","0.4","0.5","0.6","2.2","1.8"
"Ross Dwelley","ATL","TE","0.6","0.5","0.4","0.5","0.6","2.3","1.8"
"Jalen Virgil","BUF","WR","0.6","0.5","0.4","0.5","0.6","2.3","1.9"
"Peyton Hendershot","KC","TE","0.6","0.5","0.4","0.5","0.6","2.3","1.8"
"Stone Smartt","LAC","TE","0.6","0.5","0.4","0.5","0.6","2.4","1.9"
"Ainias Smith","PHI","WR","0.6","0.5","0.4","0.5","0.6","2.5","2.1"
"Tylan Wallace","BAL","WR","0.5","0.4","0.4","0.4","0.5","2.1","1.8"
"Geoff Swaim","CLE","TE","0.5","0.4","0.3","0.4","0.5","1.8","1.4"
"Jonathan Mingo","DAL","WR","0.5","0.4","0.3","0.4","0.5","1.8","1.4"
"Ryan Flournoy","DAL","WR","0.5","0.4","0.3","0.4","0.5","2.0","1.6"
"Craig Reynolds","DET","RB","0.5","0.4","0.4","0.4","0.5","1.7","1.6"
"Brandon Powell","MIN","WR","0.5","0.4","0.3","0.4","0.5","2.0","1.5"
"Jha'Quan Jackson","TEN","WR","0.5","0.5","0.4","0.5","0.5","2.2","1.9"
"Ben Sinnott","WAS","TE","0.5","0.4","0.3","0.4","0.5","2.0","1.6"
"Patrick Ricard","BAL","RB","0.5","0.3","0.2","0.3","0.4","1.7","1.3"
"Adam Prentice","NO","RB","0.4","0.3","0.2","0.3","0.4","1.7","1.3"
"Trenton Irwin","CIN","WR","0.3","0.3","0.2","0.3","0.3","1.3","1.0"
"Kadarius Toney","CLE","WR","0.3","0.3","0.3","0.3","0.3","1.6","1.5"
"Trey Lance","DAL","QB","0.3","0.3","0.3","0.3","0.3","1.1","1.1"
"Allen Robinson","DET","WR","0.3","0.2","0.2","0.2","0.3","1.0","0.8"
"Malik Heath","GB","WR","0.3","0.2","0.2","0.2","0.3","1.0","0.8"
"Devin Duvernay","JAX","WR","0.3","0.3","0.2","0.3","0.3","1.3","1.2"
"Velus Jones Jr.","JAX","WR","0.3","0.3","0.2","0.3","0.3","1.4","1.2"
"Justin Shorter","LV","TE","0.3","0.2","0.2","0.2","0.3","1.0","0.8"
"DJ Chark","LAC","WR","0.3","0.3","0.2","0.3","0.3","1.2","1.0"
"Jordan Whittington","LA","WR","0.3","0.2","0.2","0.2","0.3","1.2","0.9"
"Hunter Long","LA","TE","0.3","0.2","0.2","0.2","0.3","1.0","0.8"
"River Cracraft","MIA","WR","0.3","0.2","0.2","0.2","0.3","1.1","0.9"
"C.J. Ham","MIN","RB","0.3","0.2","0.2","0.2","0.3","1.1","0.9"
"Johnny Mundt","MIN","TE","0.3","0.2","0.1","0.2","0.3","1.0","0.7"
"Javon Baker","NE","WR","0.3","0.2","0.2","0.2","0.3","1.0","0.8"
"Dante Pettis","NO","WR","0.3","0.2","0.2","0.2","0.3","1.1","0.9"
"Jermaine Jackson","NO","WR","0.3","0.3","0.3","0.3","0.3","1.2","1.2"
"Dallin Holker","NO","TE","0.3","0.2","0.2","0.2","0.3","1.0","0.8"
"C.J. Uzomah","PHI","TE","0.3","0.2","0.2","0.2","0.3","1.0","0.8"
"Ben Skowronek","PIT","WR","0.3","0.2","0.2","0.2","0.3","1.1","0.8"
"Chris Conley","SF","WR","0.3","0.2","0.2","0.2","0.3","1.1","0.9"
"Tyler Mabry","SEA","TE","0.3","0.2","0.2","0.2","0.3","1.2","0.9"
"Bryce Oliver","TEN","WR","0.3","0.3","0.2","0.3","0.3","1.4","1.1"
"Avery Williams","ATL","RB","0.2","0.2","0.2","0.2","0.2","0.6","0.6"
"DeAndre Carter","CHI","WR","0.2","0.2","0.1","0.2","0.2","1.0","0.8"
"Trayveon Williams","CIN","RB","0.2","0.2","0.1","0.2","0.2","0.8","0.7"
"Cam Grandy","CIN","TE","0.2","0.1","0.1","0.1","0.2","0.6","0.5"
"John FitzPatrick","GB","TE","0.2","0.1","0.1","0.1","0.2","0.6","0.4"
"Tim Jones","JAX","WR","0.2","0.2","0.1","0.2","0.2","0.9","0.7"
"Terrace Marshall Jr.","LV","WR","0.2","0.2","0.1","0.2","0.2","1.0","0.8"
"Will Shipley","PHI","RB","0.2","0.2","0.2","0.2","0.2","0.7","0.7"
"Travis Homer","CHI","RB","0.1","0.1","0.1","0.1","0.1","0.3","0.3"
"Tyler Scott","CHI","WR","0.1","0.1","0.1","0.1","0.1","0.4","0.3"
"Marcedes Lewis","CHI","TE","0.1","0.1","0.1","0.1","0.1","0.5","0.4"
"Jaelon Darden","CLE","WR","0.1","0.1","0.1","0.1","0.1","0.6","0.5"
"Jamari Thrash","CLE","WR","0.1","0.1","0.1","0.1","0.1","0.6","0.5"
"Deuce Vaughn","DAL","RB","0.1","0.1","0.1","0.1","0.1","0.5","0.5"
"Sione Vaki","DET","RB","0.1","0.1","0.1","0.1","0.1","0.4","0.4"
"Teagan Quitoriano","HOU","TE","0.1","0.1","0.1","0.1","0.1","0.5","0.4"
"Josiah Deguara","JAX","TE","0.1","0.1","0.1","0.1","0.1","0.5","0.4"
"Scott Matlock","LAC","RB","0.1","0.1","0.1","0.1","0.1","0.5","0.4"
"Ronnie Rivers","LA","RB","0.1","0.1","0.1","0.1","0.1","0.3","0.3"
"Jaheim Bell","NE","TE","0.1","0.1","0.1","0.1","0.1","0.5","0.4"
"Isaiah Davis","NYJ","RB","0.1","0.1","0.1","0.1","0.1","0.6","0.6"
"Ronnie Bell","SF","WR","0.1","0.1","0.1","0.1","0.1","0.6","0.5"
"Kenny McIntosh","SEA","RB","0.1","0.1","0.1","0.1","0.1","0.4","0.4"
"Julius Chestnut","TEN","RB","0.1","0.1","0.1","0.1","0.1","0.5","0.5"
